,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
352,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-145,1997,12,12,1080,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.0,0.02,0.08,0.11,0.02,0.11,Matches
353,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,25-333,1995,15,9,757,2,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.6,0.6,0.5,0.07,0.06,0.14,0.07,0.14,Matches
354,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-121,1993,8,6,607,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.05,0.00,0.05,0.05,0.05,Matches
355,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-224,1989,5,0,142,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.09,0.03,0.11,0.09,0.11,Matches
356,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-018,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
357,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-070,1997,4,1,102,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
358,Rodri\Rodri,es ESP,MF,Manchester City,24-192,1996,14,14,1181,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.04,0.02,0.06,0.04,0.06,Matches
359,Rodrigo\Rodrigo,es ESP,MF,Leeds United,29-300,1991,14,8,753,3,0,0,0,0,0,0.36,0.00,0.36,0.36,0.36,3.5,3.5,1.4,0.42,0.16,0.58,0.42,0.58,Matches
360,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-172,1991,10,10,840,3,3,0,0,1,0,0.32,0.32,0.64,0.32,0.64,2.2,2.2,3.1,0.24,0.34,0.58,0.24,0.58,Matches
361,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-155,1989,12,6,558,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.09,0.08,0.16,0.09,0.16,Matches
362,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-098,1991,15,15,1305,1,1,0,0,5,0,0.07,0.07,0.14,0.07,0.14,0.3,0.3,1.1,0.02,0.07,0.10,0.02,0.10,Matches
363,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,27-303,1993,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
364,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-267,1992,11,11,990,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
365,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-294,1997,8,8,582,1,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,0.8,0.8,1.2,0.12,0.19,0.31,0.12,0.31,Matches
366,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-280,1990,11,11,967,2,0,0,0,0,0,0.19,0.00,0.19,0.19,0.19,1.1,1.1,0.1,0.11,0.01,0.12,0.11,0.12,Matches
367,Bukayo Saka\Bukayo-Saka,eng ENG,DFFW,Arsenal,19-117,2001,14,13,1161,2,1,0,0,0,0,0.16,0.08,0.23,0.16,0.23,2.9,2.9,1.7,0.22,0.13,0.35,0.22,0.35,Matches
368,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,30-322,1990,4,3,276,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
369,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-199,1992,15,14,1258,13,3,5,5,0,0,0.93,0.21,1.14,0.57,0.79,9.1,5.3,2.8,0.65,0.20,0.85,0.38,0.58,Matches
370,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-202,1996,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.14,0.00,0.14,0.14,0.14,Matches
371,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-043,1997,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
372,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-059,1991,14,12,1050,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
373,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-011,1991,9,6,592,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches
374,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-008,1992,14,11,937,1,1,0,0,2,0,0.10,0.10,0.19,0.10,0.19,1.2,1.2,0.9,0.12,0.09,0.20,0.12,0.20,Matches
375,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-056,1986,16,16,1440,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
376,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-045,1993,13,13,1139,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.05,0.03,0.08,0.05,0.08,Matches
377,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-084,1999,8,1,275,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.08,0.08,0.00,0.08,Matches
378,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Liverpool,29-082,1991,3,0,54,0,1,0,0,0,0,0.00,1.67,1.67,0.00,1.67,0.0,0.0,0.6,0.00,0.96,0.96,0.00,0.96,Matches
379,Billy Sharp\Billy-Sharp,eng ENG,FWMF,Sheffield Utd,34-330,1986,5,2,191,1,0,1,1,0,0,0.47,0.00,0.47,0.00,0.00,1.1,0.4,0.0,0.53,0.00,0.53,0.17,0.17,Matches
380,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-172,1995,11,10,890,0,1,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.0,0.0,1.3,0.00,0.13,0.13,0.00,0.13,Matches
381,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,28-308,1992,8,8,701,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.7,0.10,0.09,0.19,0.10,0.19,Matches
382,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-114,1989,14,8,762,2,2,1,1,0,0,0.24,0.24,0.47,0.12,0.35,2.0,1.2,1.6,0.24,0.19,0.43,0.15,0.34,Matches
383,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-143,1994,8,6,554,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.09,0.08,0.17,0.09,0.17,Matches
384,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-165,2002,11,3,441,1,0,1,1,1,0,0.20,0.00,0.20,0.00,0.00,1.8,1.1,0.2,0.38,0.05,0.42,0.22,0.27,Matches
385,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-100,1984,11,11,972,2,0,0,0,2,0,0.19,0.00,0.19,0.19,0.19,0.7,0.7,0.1,0.06,0.01,0.07,0.06,0.07,Matches
386,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-137,1989,13,11,1044,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
387,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-196,1988,1,0,20,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.19,0.13,0.32,0.19,0.32,Matches
388,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,20-314,2000,2,1,112,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
389,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,Arsenal,20-156,2000,2,2,152,0,1,0,0,0,0,0.00,0.59,0.59,0.00,0.59,0.3,0.3,0.1,0.17,0.08,0.25,0.17,0.25,Matches
390,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-115,1987,3,0,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
391,Cédric Soares\Cedric-Soares,pt POR,MF,Arsenal,29-122,1991,1,0,6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
392,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,25-308,1995,16,16,1440,4,0,0,0,1,0,0.25,0.00,0.25,0.25,0.25,3.9,3.9,0.4,0.24,0.02,0.27,0.24,0.27,Matches
393,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-222,1996,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
394,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-202,1989,5,3,231,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.07,0.00,0.07,0.07,0.07,Matches
395,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,26-339,1994,6,5,495,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.02,0.04,0.02,0.04,Matches
396,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-023,1994,13,12,1089,4,3,0,0,1,0,0.33,0.25,0.58,0.33,0.58,3.8,3.8,1.7,0.31,0.14,0.45,0.31,0.45,Matches
397,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-175,1990,13,13,1170,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.02,0.02,0.04,0.02,0.04,Matches
398,John Stones\John-Stones,eng ENG,DF,Manchester City,26-217,1994,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.06,0.01,0.07,0.06,0.07,Matches
399,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-142,1999,7,6,479,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.04,0.01,0.05,0.04,0.05,Matches
400,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-104,1995,14,14,1260,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.01,0.05,0.07,0.01,0.07,Matches
401,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-042,1992,13,13,1170,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.04,0.01,0.06,0.04,0.06,Matches
402,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-104,1993,15,15,1268,0,1,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.7,0.00,0.05,0.05,0.00,0.05,Matches
403,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-179,1999,4,0,101,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
404,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-016,1992,6,5,429,0,1,0,0,0,0,0.00,0.21,0.21,0.00,0.21,0.1,0.1,0.6,0.03,0.13,0.16,0.03,0.16,Matches
405,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-083,1995,2,2,128,0,1,0,0,1,0,0.00,0.70,0.70,0.00,0.70,0.0,0.0,0.5,0.00,0.36,0.36,0.00,0.36,Matches
406,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,,,4,4,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.04,0.02,0.04,Matches
407,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-238,1997,16,15,1384,3,0,2,2,3,0,0.20,0.00,0.20,0.07,0.07,2.9,1.4,0.2,0.19,0.01,0.20,0.09,0.10,Matches
408,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-209,1997,15,15,1340,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.8,0.01,0.12,0.14,0.01,0.14,Matches
409,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,31-277,1989,2,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
410,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-012,1997,1,0,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
411,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,20-306,2000,10,7,569,2,1,0,0,1,0,0.32,0.16,0.47,0.32,0.47,2.5,2.5,0.5,0.39,0.08,0.47,0.39,0.47,Matches
412,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-207,1991,4,0,36,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.34,0.34,0.00,0.34,Matches
413,Andros Townsend\Andros-Townsend,eng ENG,MF,Crystal Palace,29-168,1991,14,12,1022,1,3,0,0,0,0,0.09,0.26,0.35,0.09,0.35,0.5,0.5,2.0,0.05,0.18,0.23,0.05,0.23,Matches
414,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,27-302,1993,8,8,704,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.04,0.03,0.07,0.04,0.07,Matches
415,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,24-341,1996,16,9,946,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.9,0.05,0.18,0.22,0.05,0.22,Matches
416,Bertrand Traoré\Bertrand-Traore,bf BFA,FWMF,Aston Villa,25-116,1995,12,6,533,2,2,0,0,0,0,0.34,0.34,0.68,0.34,0.68,1.5,1.5,0.9,0.25,0.16,0.41,0.25,0.41,Matches
417,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-091,1994,9,8,716,0,1,0,0,0,0,0.00,0.13,0.13,0.00,0.13,2.5,2.5,1.9,0.31,0.24,0.55,0.31,0.55,Matches
418,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-027,1994,13,10,936,1,1,0,0,1,0,0.10,0.10,0.19,0.10,0.19,1.9,1.9,2.1,0.18,0.20,0.39,0.18,0.39,Matches
419,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-047,1997,2,0,49,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
420,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-170,1997,6,1,207,0,2,0,0,0,0,0.00,0.87,0.87,0.00,0.87,0.2,0.2,1.7,0.07,0.72,0.80,0.07,0.80,Matches
421,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,33-355,1987,15,13,1211,11,4,6,7,1,0,0.82,0.30,1.11,0.37,0.67,11.2,5.9,1.5,0.83,0.11,0.94,0.44,0.55,Matches
422,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,28-351,1992,11,8,770,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
423,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-150,1992,13,12,1125,3,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.6,0.6,0.4,0.04,0.03,0.08,0.04,0.08,Matches
424,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-266,1999,2,1,173,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
425,Carlos Vinícius\Carlos-Vinicius,br BRA,FWMF,Tottenham,25-281,1995,1,0,12,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.86,0.23,1.09,0.86,1.09,Matches
426,Vitinha\Vitinha,pt POR,MF,Wolves,20-322,2000,8,1,112,0,1,0,0,0,0,0.00,0.80,0.80,0.00,0.80,0.0,0.0,0.1,0.03,0.10,0.14,0.03,0.14,Matches
427,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-244,1992,8,1,175,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.22,0.20,0.43,0.22,0.43,Matches
428,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-290,1989,1,0,13,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
429,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,31-290,1989,11,11,926,2,2,0,0,0,0,0.19,0.19,0.39,0.19,0.39,2.1,2.1,0.7,0.20,0.07,0.28,0.20,0.28,Matches
430,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-217,1990,12,11,993,1,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,0.2,0.2,0.3,0.02,0.03,0.04,0.02,0.04,Matches
431,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-262,1997,16,16,1439,0,1,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.2,0.2,0.3,0.02,0.02,0.03,0.02,0.03,Matches
432,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-035,1997,13,13,1170,1,0,0,0,0,0,0.08,0.00,0.08,0.08,0.08,0.3,0.3,0.3,0.02,0.02,0.05,0.02,0.05,Matches
433,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-063,1989,7,7,630,0,1,0,0,3,0,0.00,0.14,0.14,0.00,0.14,0.0,0.0,0.3,0.01,0.04,0.05,0.01,0.05,Matches
434,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-060,1994,16,16,1440,4,3,0,0,3,0,0.25,0.19,0.44,0.25,0.44,0.9,0.9,1.6,0.06,0.10,0.16,0.06,0.16,Matches
435,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-001,1995,14,14,1260,6,2,1,2,1,0,0.43,0.14,0.57,0.36,0.50,8.4,7.0,1.5,0.60,0.11,0.71,0.50,0.61,Matches
436,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,25-362,1995,15,15,1350,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.05,0.01,0.06,0.05,0.06,Matches
437,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-035,1990,9,7,621,2,0,0,0,0,0,0.29,0.00,0.29,0.29,0.29,2.5,2.5,0.6,0.36,0.08,0.45,0.36,0.45,Matches
438,Timo Werner\Timo-Werner,de GER,FW,Chelsea,24-300,1996,16,15,1267,4,4,0,0,0,0,0.28,0.28,0.57,0.28,0.57,6.5,6.5,2.3,0.46,0.16,0.63,0.46,0.63,Matches
439,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,30-274,1990,15,15,1350,1,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,0.3,0.3,2.5,0.02,0.16,0.18,0.02,0.18,Matches
440,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-084,1997,15,15,1309,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.01,0.01,0.00,0.01,Matches
441,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-050,1990,16,14,1262,1,0,0,0,0,0,0.07,0.00,0.07,0.07,0.07,1.8,1.8,1.0,0.13,0.07,0.20,0.13,0.20,Matches
442,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-119,2000,1,0,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
443,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,19-262,2001,4,2,173,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.08,0.11,0.03,0.11,Matches
444,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,19-332,2001,2,1,121,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.03,0.14,0.17,0.03,0.17,Matches
445,Willian\Willian,br BRA,FWMF,Arsenal,32-144,1988,12,12,882,0,3,0,0,0,0,0.00,0.31,0.31,0.00,0.31,1.1,1.1,1.1,0.11,0.11,0.22,0.11,0.22,Matches
446,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-133,1999,5,2,223,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.08,0.02,0.10,0.08,0.10,Matches
447,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,28-308,1992,13,13,1147,8,3,4,4,2,0,0.63,0.24,0.86,0.31,0.55,7.3,4.2,1.2,0.57,0.09,0.66,0.33,0.42,Matches
448,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,24-333,1996,6,4,374,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
449,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-024,1991,15,15,1288,3,0,0,0,0,0,0.21,0.00,0.21,0.21,0.21,5.8,5.8,0.8,0.40,0.06,0.46,0.40,0.46,Matches
450,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,28-095,1992,12,11,906,1,0,0,0,2,1,0.10,0.00,0.10,0.10,0.10,0.6,0.6,0.1,0.06,0.01,0.07,0.06,0.07,Matches
451,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,MFFW,West Ham,31-069,1989,8,1,229,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.07,0.24,0.32,0.07,0.32,Matches
452,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-175,1993,4,3,275,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.04,0.06,0.02,0.06,Matches
453,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-051,1992,14,14,1250,8,2,2,2,3,0,0.58,0.14,0.72,0.43,0.58,5.3,3.8,1.7,0.38,0.12,0.50,0.27,0.39,Matches
454,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-045,1995,15,13,1194,0,2,0,0,2,0,0.00,0.15,0.15,0.00,0.15,1.0,1.0,1.2,0.07,0.09,0.16,0.07,0.16,Matches
455,Andi Zeqiri\Andi-Zeqiri,ch SUI,DF,Brighton,21-192,1999,1,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.39,0.00,0.39,0.39,0.39,Matches
456,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-016,1996,1,0,13,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
457,Hakim Ziyech\Hakim-Ziyech,ma MAR,FW,Chelsea,27-287,1993,7,5,388,1,3,0,0,1,0,0.23,0.70,0.93,0.23,0.93,0.3,0.3,2.0,0.08,0.46,0.54,0.08,0.54,Matches
458,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-065,1994,14,14,1260,4,0,0,0,1,0,0.29,0.00,0.29,0.29,0.29,0.9,0.9,0.0,0.07,0.00,0.07,0.07,0.07,Matches
