,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
322,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-060,1996,22,20,1447,16.1,3,1,3,0,0,2,0,0.19,0.06,0.25,0.19,0.25,1.2,1.2,1.9,3.1,0.07,0.12,0.19,0.07,0.19,Matches
323,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-078,1999,2,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
324,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-354,2000,25,24,2069,23.0,5,4,5,0,0,3,0,0.22,0.17,0.39,0.22,0.39,3.6,3.6,4.8,8.3,0.15,0.21,0.36,0.15,0.36,Matches
325,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-350,1997,24,20,1735,19.3,4,1,1,3,3,5,0,0.21,0.05,0.26,0.05,0.10,4.3,2.0,1.4,3.4,0.22,0.07,0.30,0.10,0.18,Matches
326,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-272,1999,14,3,327,3.6,1,1,1,0,0,0,0,0.28,0.28,0.55,0.28,0.55,1.2,1.2,0.6,1.8,0.32,0.16,0.48,0.32,0.48,Matches
327,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-117,2000,1,1,68,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
328,Dan Nlundulu\Dan-Nlundulu,eng ENG,FWMF,Southampton,22-021,1999,10,0,92,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.09,0.02,0.12,0.09,0.12,Matches
329,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-294,1987,14,3,314,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
330,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-320,1991,19,13,1133,12.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.8,0.9,0.01,0.06,0.07,0.01,0.07,Matches
331,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-334,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
332,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-359,1999,18,16,1443,16.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.01,0.00,0.01,0.01,0.01,Matches
333,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-235,2000,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
334,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-275,1988,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
335,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-279,1988,23,23,2042,22.7,2,0,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,1.0,1.0,1.0,2.0,0.04,0.05,0.09,0.04,0.09,Matches
336,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-049,1990,5,5,450,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
337,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-305,1997,5,2,145,1.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
338,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-314,1995,9,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.1,0.44,0.11,0.55,0.44,0.55,Matches
339,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-205,1994,13,9,858,9.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.4,1.6,0.03,0.15,0.17,0.03,0.17,Matches
340,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-312,2001,4,1,116,1.3,0,1,0,0,0,1,0,0.00,0.78,0.78,0.00,0.78,0.4,0.4,0.1,0.6,0.33,0.11,0.44,0.33,0.44,Matches
341,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,27-195,1993,7,2,190,2.1,0,1,0,0,0,0,0,0.00,0.47,0.47,0.00,0.47,0.1,0.1,0.2,0.4,0.06,0.11,0.17,0.06,0.17,Matches
342,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-207,1994,2,0,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
343,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-258,1993,11,9,679,7.5,0,1,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,0.6,0.6,0.5,1.0,0.08,0.06,0.14,0.08,0.14,Matches
344,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-011,1988,25,25,2250,25.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
345,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-120,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
346,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-077,1986,4,3,229,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
347,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Arsenal,25-273,1995,17,9,883,9.8,4,0,3,1,1,1,1,0.41,0.00,0.41,0.31,0.31,2.8,2.0,0.4,2.5,0.29,0.04,0.33,0.21,0.25,Matches
348,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-297,1996,21,18,1555,17.3,5,3,3,2,2,2,1,0.29,0.17,0.46,0.17,0.35,3.4,1.9,2.6,4.5,0.20,0.15,0.35,0.11,0.26,Matches
349,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,27-143,1993,6,4,413,4.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.04,0.02,0.06,0.04,0.06,Matches
350,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-218,1993,16,11,883,9.8,1,0,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,2.2,2.2,1.1,3.3,0.22,0.11,0.34,0.22,0.34,Matches
351,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-086,1995,18,18,1572,17.5,0,2,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,0.2,0.2,3.0,3.2,0.01,0.17,0.18,0.01,0.18,Matches
352,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-350,1991,20,9,818,9.1,1,1,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,1.2,1.2,1.2,2.4,0.13,0.13,0.26,0.13,0.26,Matches
353,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-342,1997,7,5,556,6.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.01,0.02,0.02,0.02,Matches
354,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-356,1994,19,19,1710,19.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
355,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-203,1988,16,10,1026,11.4,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.2,0.2,0.2,0.4,0.01,0.02,0.04,0.01,0.04,Matches
356,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-128,1995,18,17,1316,14.6,3,2,3,0,0,2,0,0.21,0.14,0.34,0.21,0.34,2.6,2.6,1.0,3.6,0.18,0.07,0.24,0.18,0.24,Matches
357,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-348,1993,19,15,1349,15.0,3,0,3,0,0,3,0,0.20,0.00,0.20,0.20,0.20,1.3,1.3,1.2,2.5,0.09,0.08,0.17,0.09,0.17,Matches
358,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-313,1992,24,24,2160,24.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
359,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-288,1994,13,9,654,7.3,1,1,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,0.5,0.5,0.8,1.3,0.07,0.10,0.18,0.07,0.18,Matches
360,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-177,1991,5,2,197,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.00,0.05,0.05,0.05,Matches
361,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-161,1998,15,9,961,10.7,1,1,1,0,0,2,0,0.09,0.09,0.19,0.09,0.19,2.6,2.6,1.4,4.0,0.25,0.13,0.38,0.25,0.38,Matches
362,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-288,1998,25,25,2250,25.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
363,Jacob Ramsey\Jacob-Ramsey,eng ENG,MFFW,Aston Villa,19-274,2001,9,1,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.11,0.01,0.12,0.11,0.12,Matches
364,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-139,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
365,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-290,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
366,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-118,1997,25,23,2034,22.6,9,6,9,0,0,3,0,0.40,0.27,0.66,0.40,0.66,7.2,7.2,2.1,9.3,0.32,0.09,0.41,0.32,0.41,Matches
367,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-144,1987,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
368,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,26-357,1994,16,8,863,9.6,1,1,1,0,0,0,0,0.10,0.10,0.21,0.10,0.21,1.7,1.7,1.3,3.0,0.18,0.13,0.31,0.18,0.31,Matches
369,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-030,1995,21,17,1519,16.9,0,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,1.1,1.4,0.01,0.07,0.08,0.01,0.08,Matches
370,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-072,1996,14,13,1135,12.6,0,3,0,0,0,3,0,0.00,0.24,0.24,0.00,0.24,0.8,0.8,1.2,2.0,0.06,0.09,0.16,0.06,0.16,Matches
371,Bobby Reid\Bobby-Reid,jm JAM,DFFW,Fulham,28-024,1993,23,18,1522,16.9,5,0,5,0,0,5,0,0.30,0.00,0.30,0.30,0.30,4.2,4.2,0.7,4.9,0.25,0.04,0.29,0.25,0.29,Matches
372,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-043,1999,25,25,2250,25.0,1,1,0,1,1,2,0,0.04,0.04,0.08,0.00,0.04,1.7,0.9,2.0,2.9,0.07,0.08,0.15,0.04,0.12,Matches
373,Richarlison\Richarlison,br BRA,FWMF,Everton,23-292,1997,20,19,1624,18.0,4,3,3,1,1,3,1,0.22,0.17,0.39,0.17,0.33,6.1,5.3,1.9,7.3,0.34,0.11,0.44,0.29,0.40,Matches
374,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-170,1996,21,10,1045,11.6,2,0,2,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.6,0.6,0.9,1.5,0.05,0.08,0.13,0.05,0.13,Matches
375,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-169,1989,8,6,528,5.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.9,0.03,0.12,0.15,0.03,0.15,Matches
376,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-045,1999,14,4,533,5.9,0,2,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.7,0.7,0.8,1.5,0.12,0.13,0.26,0.12,0.26,Matches
377,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-352,1994,25,25,2244,24.9,1,5,1,0,0,1,0,0.04,0.20,0.24,0.04,0.24,1.0,1.0,4.4,5.4,0.04,0.17,0.22,0.04,0.22,Matches
378,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-202,1997,19,18,1574,17.5,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.2,1.6,0.02,0.07,0.09,0.02,0.09,Matches
379,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-024,1995,21,15,1184,13.2,2,0,2,0,0,0,0,0.15,0.00,0.15,0.15,0.15,1.7,1.7,0.6,2.3,0.13,0.04,0.17,0.13,0.17,Matches
380,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-178,1993,8,6,607,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.00,0.05,0.05,0.05,Matches
381,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-281,1989,9,0,225,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.05,0.02,0.07,0.05,0.07,Matches
382,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-075,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
383,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-127,1997,7,4,372,4.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
384,Rodri\Rodri,es ESP,MF,Manchester City,24-249,1996,23,22,1901,21.1,1,1,0,1,1,3,0,0.05,0.05,0.09,0.00,0.05,1.8,1.0,1.4,2.4,0.08,0.07,0.15,0.05,0.11,Matches
385,Rodrigo\Rodrigo,es ESP,MF,Leeds United,29-357,1991,18,12,988,11.0,3,1,3,0,0,1,0,0.27,0.09,0.36,0.27,0.36,3.7,3.7,1.7,5.4,0.33,0.16,0.49,0.33,0.49,Matches
386,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-229,1991,18,16,1344,14.9,5,4,5,0,0,3,0,0.33,0.27,0.60,0.33,0.60,2.6,2.6,4.2,6.8,0.18,0.28,0.46,0.18,0.46,Matches
387,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-212,1989,20,11,1024,11.4,1,2,1,0,0,3,0,0.09,0.18,0.26,0.09,0.26,1.2,1.2,1.2,2.4,0.11,0.11,0.21,0.11,0.21,Matches
388,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-155,1991,20,20,1732,19.2,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,0.4,0.4,1.1,1.5,0.02,0.06,0.08,0.02,0.08,Matches
389,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,27-360,1993,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.02,0.03,0.05,0.02,0.05,Matches
390,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,28-324,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
391,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-324,1992,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
392,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-351,1997,15,11,894,9.9,2,3,2,0,0,0,0,0.20,0.30,0.50,0.20,0.50,1.1,1.1,1.8,3.0,0.11,0.19,0.30,0.11,0.30,Matches
393,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-337,1990,16,16,1417,15.7,3,0,3,0,0,1,0,0.19,0.00,0.19,0.19,0.19,1.4,1.4,0.1,1.5,0.09,0.01,0.10,0.09,0.10,Matches
394,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-174,2001,22,21,1861,20.7,5,2,5,0,0,0,0,0.24,0.10,0.34,0.24,0.34,5.7,5.7,3.3,8.9,0.27,0.16,0.43,0.27,0.43,Matches
395,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-013,1990,4,3,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
396,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-256,1992,24,22,2012,22.4,17,3,11,6,6,0,0,0.76,0.13,0.89,0.49,0.63,12.7,8.2,3.5,11.7,0.57,0.16,0.72,0.36,0.52,Matches
397,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,21-315,1999,3,2,199,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
398,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-259,1996,11,10,856,9.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.08,0.00,0.08,0.08,0.08,Matches
399,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-100,1997,14,14,1260,14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
400,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-192,1994,3,0,36,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
401,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-116,1991,19,17,1487,16.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches
402,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,16-339,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
403,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-068,1991,16,13,1210,13.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
404,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-065,1992,15,12,976,10.8,2,1,2,0,0,2,0,0.18,0.09,0.28,0.18,0.28,1.3,1.3,0.9,2.2,0.12,0.08,0.20,0.12,0.20,Matches
405,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-113,1986,25,25,2250,25.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
406,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-102,1993,22,22,1949,21.7,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,1.1,1.1,0.5,1.7,0.05,0.03,0.08,0.05,0.08,Matches
407,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-141,1999,12,3,460,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches
408,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-139,1991,11,4,432,4.8,0,2,0,0,0,2,0,0.00,0.42,0.42,0.00,0.42,0.3,0.3,1.9,2.2,0.05,0.41,0.46,0.05,0.46,Matches
409,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-021,1986,13,6,610,6.8,3,0,1,2,2,1,0,0.44,0.00,0.44,0.15,0.15,2.7,1.2,0.6,1.8,0.40,0.10,0.50,0.18,0.27,Matches
410,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-229,1995,21,19,1664,18.5,0,5,0,0,0,5,0,0.00,0.27,0.27,0.00,0.27,0.3,0.3,3.5,3.8,0.02,0.19,0.20,0.02,0.20,Matches
411,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,28-365,1992,17,16,1447,16.1,1,1,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,1.6,1.6,1.2,2.8,0.10,0.08,0.17,0.10,0.17,Matches
412,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-024,2004,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
413,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-171,1989,23,14,1318,14.6,4,2,2,2,2,1,0,0.27,0.14,0.41,0.14,0.27,3.5,2.0,2.0,4.1,0.24,0.14,0.38,0.14,0.28,Matches
414,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-200,1994,19,17,1482,16.5,2,3,2,0,0,3,0,0.12,0.18,0.30,0.12,0.30,2.2,2.2,2.4,4.5,0.13,0.14,0.27,0.13,0.27,Matches
415,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-222,2002,19,6,744,8.3,2,0,1,1,1,2,0,0.24,0.00,0.24,0.12,0.12,3.6,2.8,0.3,3.2,0.43,0.04,0.47,0.34,0.38,Matches
416,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-157,1984,17,17,1457,16.2,2,0,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12,0.8,0.8,0.2,1.0,0.05,0.01,0.06,0.05,0.06,Matches
417,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-194,1989,18,14,1374,15.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.8,0.02,0.03,0.05,0.02,0.05,Matches
418,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-253,1988,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.19,0.13,0.32,0.19,0.32,Matches
419,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-005,2000,3,2,172,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
420,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-213,2000,11,10,811,9.0,0,4,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44,1.0,1.0,2.0,3.0,0.11,0.22,0.33,0.11,0.33,Matches
421,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-172,1987,6,6,493,5.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.02,0.06,0.08,0.02,0.08,Matches
422,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-172,1987,3,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
423,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-179,1991,7,6,520,5.8,0,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.2,0.2,0.9,1.0,0.03,0.15,0.18,0.03,0.18,Matches
424,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,25-365,1995,25,25,2249,25.0,8,0,8,0,0,4,1,0.32,0.00,0.32,0.32,0.32,5.8,5.8,0.8,6.6,0.23,0.03,0.26,0.23,0.26,Matches
425,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-279,1996,12,8,829,9.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.02,0.01,0.03,0.02,0.03,Matches
426,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,25-330,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
427,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-259,1989,6,3,251,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.07,0.00,0.07,0.07,0.07,Matches
428,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-030,1994,12,11,1025,11.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.6,0.02,0.03,0.06,0.02,0.06,Matches
429,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-080,1994,23,21,1878,20.9,9,5,9,0,1,2,0,0.43,0.24,0.67,0.43,0.67,9.0,8.3,3.0,11.3,0.43,0.14,0.58,0.40,0.54,Matches
