,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
322,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,28-066,1993,34,34,3014,33.5,2,2,2,0,0,6,1,0.06,0.06,0.12,0.06,0.12,1.9,1.9,0.6,2.5,0.06,0.02,0.08,0.06,0.08,Matches
323,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-259,1999,17,17,1530,17.0,1,1,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,0.4,0.4,0.4,0.8,0.02,0.02,0.05,0.02,0.05,Matches
324,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-244,1994,27,13,1402,15.6,3,3,2,1,2,3,0,0.19,0.19,0.39,0.13,0.32,6.5,5.0,2.6,7.6,0.42,0.17,0.59,0.32,0.49,Matches
325,Jakub Moder\Jakub-Moder,pl POL,DF,Brighton,22-041,1999,10,5,467,5.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.14,0.03,0.17,0.14,0.17,Matches
326,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-285,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
327,Wesley Moraes\Wesley-Moraes,br BRA,MFFW,Aston Villa,24-173,1996,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
328,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-117,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
329,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-128,1999,34,30,2710,30.1,6,5,5,1,1,2,0,0.20,0.17,0.37,0.17,0.33,6.1,5.3,7.5,12.8,0.20,0.25,0.45,0.18,0.42,Matches
330,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-278,1992,29,14,1388,15.4,3,4,3,0,0,1,0,0.19,0.26,0.45,0.19,0.45,2.2,2.2,2.3,4.5,0.14,0.15,0.29,0.14,0.29,Matches
331,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-099,1996,11,2,296,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.3,1.1,0.22,0.10,0.32,0.22,0.32,Matches
332,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-252,1986,31,26,2359,26.2,1,1,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,0.6,0.6,2.4,3.0,0.02,0.09,0.11,0.02,0.11,Matches
333,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-129,1999,4,0,40,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
334,Jacob Murphy\Jacob-Murphy,eng ENG,DFMF,Newcastle Utd,26-083,1995,24,15,1446,16.1,2,2,2,0,0,3,0,0.12,0.12,0.25,0.12,0.25,1.2,1.2,1.8,3.0,0.07,0.11,0.19,0.07,0.19,Matches
335,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,29-031,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
336,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-119,1994,11,7,571,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.01,0.01,Matches
337,Iliman Ndiaye\Iliman-Ndiaye,fr FRA,MF,Sheffield Utd,21-300,1999,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
338,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-153,1996,24,23,1996,22.2,1,3,1,0,0,5,0,0.05,0.14,0.18,0.05,0.18,0.8,0.8,1.1,1.8,0.03,0.05,0.08,0.03,0.08,Matches
339,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-141,1996,32,28,2074,23.0,3,2,3,0,0,3,0,0.13,0.09,0.22,0.13,0.22,1.4,1.4,2.4,3.8,0.06,0.10,0.17,0.06,0.17,Matches
340,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-159,1999,2,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
341,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,21-070,2000,31,30,2550,28.3,5,6,5,0,0,4,0,0.18,0.21,0.39,0.18,0.39,4.8,4.8,6.2,11.0,0.17,0.22,0.39,0.17,0.39,Matches
342,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,24-066,1997,34,29,2495,27.7,5,1,2,3,3,7,0,0.18,0.04,0.22,0.07,0.11,5.1,2.8,2.0,4.8,0.18,0.07,0.26,0.10,0.17,Matches
343,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-353,1999,17,4,423,4.7,2,1,2,0,0,0,0,0.43,0.21,0.64,0.43,0.64,2.4,2.4,0.8,3.3,0.52,0.18,0.70,0.52,0.70,Matches
344,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-198,2000,1,1,68,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
345,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-102,1999,13,0,111,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.08,0.02,0.10,0.08,0.10,Matches
346,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,34-010,1987,20,8,705,7.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.03,0.03,0.00,0.03,Matches
347,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,30-036,1991,30,24,2040,22.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.4,1.9,0.02,0.06,0.08,0.02,0.08,Matches
348,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,27-050,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
349,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-075,1999,27,24,2043,22.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.01,0.01,0.01,0.01,0.01,Matches
350,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-316,2000,3,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.18,0.18,0.00,0.18,Matches
351,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-356,1988,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
352,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-360,1988,26,26,2312,25.7,2,0,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,1.1,1.1,1.0,2.1,0.04,0.04,0.08,0.04,0.08,Matches
353,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-130,1990,7,7,630,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
354,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,24-021,1997,10,3,284,3.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.20,0.02,0.22,0.20,0.22,Matches
355,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,26-030,1995,9,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.2,1.2,0.47,0.11,0.58,0.47,0.58,Matches
356,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-286,1994,22,15,1456,16.2,1,0,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,1.2,1.2,2.1,3.3,0.07,0.13,0.20,0.07,0.20,Matches
357,Owen Otasowie\Owen-Otasowie,us USA,MFFW,Wolves,20-028,2001,6,2,187,2.1,0,1,0,0,0,1,0,0.00,0.48,0.48,0.00,0.48,0.6,0.6,0.1,0.7,0.27,0.07,0.34,0.27,0.34,Matches
358,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,27-276,1993,11,2,242,2.7,0,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,0.3,0.3,0.2,0.5,0.12,0.09,0.20,0.12,0.20,Matches
359,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-288,1994,2,0,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
360,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-339,1993,22,16,1367,15.2,0,2,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,0.9,0.9,1.0,1.9,0.06,0.07,0.13,0.06,0.13,Matches
361,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-092,1988,36,36,3239,36.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
362,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-201,1996,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
363,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-158,1986,4,3,229,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
364,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-354,1995,27,14,1436,16.0,6,1,5,1,1,1,1,0.38,0.06,0.44,0.31,0.38,6.2,5.4,0.9,6.3,0.39,0.06,0.44,0.34,0.40,Matches
365,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,25-013,1996,32,29,2487,27.6,10,6,6,4,4,2,1,0.36,0.22,0.58,0.22,0.43,6.8,3.7,5.4,9.1,0.25,0.19,0.44,0.14,0.33,Matches
366,Ricardo Pereira\Ricardo-Pereira,pt POR,DF,Leicester City,27-224,1993,13,10,906,10.1,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.4,0.4,0.3,0.8,0.04,0.03,0.08,0.04,0.08,Matches
367,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-299,1993,23,14,1230,13.7,2,1,2,0,0,1,0,0.15,0.07,0.22,0.15,0.22,3.1,3.1,1.3,4.3,0.22,0.09,0.32,0.22,0.32,Matches
368,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-167,1995,27,26,2293,25.5,0,2,0,0,0,8,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,3.7,4.0,0.01,0.14,0.16,0.01,0.16,Matches
369,Matt Phillips\Matt-Phillips,sco SCO,MF,West Brom,30-066,1991,31,18,1648,18.3,2,1,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,2.4,2.4,2.8,5.2,0.13,0.15,0.28,0.13,0.28,Matches
370,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,24-058,1997,15,13,1276,14.2,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.7,0.7,0.4,1.1,0.05,0.03,0.08,0.05,0.08,Matches
371,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-072,1994,29,29,2562,28.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
372,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-284,1988,20,13,1266,14.1,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.5,0.7,0.01,0.03,0.05,0.01,0.05,Matches
373,Daniel Podence\Daniel-Podence,pt POR,MFFW,Wolves,25-209,1995,24,22,1661,18.5,3,2,3,0,0,3,0,0.16,0.11,0.27,0.16,0.27,3.1,3.1,1.9,5.0,0.17,0.10,0.27,0.17,0.27,Matches
374,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,28-064,1993,25,20,1807,20.1,3,3,3,0,0,3,0,0.15,0.15,0.30,0.15,0.30,2.0,2.0,2.0,4.0,0.10,0.10,0.20,0.10,0.20,Matches
375,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,29-029,1992,32,32,2880,32.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
376,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,27-004,1994,15,10,718,8.0,1,1,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,0.5,0.5,0.8,1.3,0.07,0.10,0.16,0.07,0.16,Matches
377,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-258,1991,7,2,213,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
378,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-242,1998,25,16,1558,17.3,4,1,4,0,0,2,0,0.23,0.06,0.29,0.23,0.29,5.0,5.0,2.5,7.5,0.29,0.14,0.43,0.29,0.43,Matches
379,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,23-004,1998,36,36,3240,36.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
380,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-355,2001,21,6,614,6.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.07,0.04,0.11,0.07,0.11,Matches
381,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-220,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
382,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,34-006,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
383,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-199,1997,36,33,2891,32.1,11,9,11,0,0,4,0,0.34,0.28,0.62,0.34,0.62,9.3,9.3,3.6,12.9,0.29,0.11,0.40,0.29,0.40,Matches
384,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-225,1987,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
385,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-073,1994,27,16,1627,18.1,2,3,2,0,0,1,0,0.11,0.17,0.28,0.11,0.28,3.1,3.1,2.7,5.8,0.17,0.15,0.32,0.17,0.32,Matches
386,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-111,1995,30,25,2216,24.6,0,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.4,1.8,0.01,0.06,0.07,0.01,0.07,Matches
387,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-153,1996,25,24,2064,22.9,0,3,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,1.5,1.5,1.6,3.1,0.07,0.07,0.14,0.07,0.14,Matches
388,Bobby Reid\Bobby-Reid,jm JAM,MFFW,Fulham,28-105,1993,31,26,2192,24.4,5,1,5,0,0,7,0,0.21,0.04,0.25,0.21,0.25,4.8,4.8,1.3,6.0,0.20,0.05,0.25,0.20,0.25,Matches
389,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-124,1999,30,30,2700,30.0,1,1,0,1,1,2,0,0.03,0.03,0.07,0.00,0.03,2.0,1.3,2.0,3.3,0.07,0.07,0.14,0.04,0.11,Matches
390,Lewis Richardson\Lewis-Richardson,eng ENG,FWMF,Burnley,18-100,2003,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
391,Richarlison\Richarlison,br BRA,FW,Everton,24-008,1997,32,31,2694,29.9,6,3,5,1,1,3,1,0.20,0.10,0.30,0.17,0.27,11.1,10.3,3.0,13.3,0.37,0.10,0.47,0.34,0.44,Matches
392,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-251,1996,31,18,1721,19.1,2,0,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,0.7,0.7,0.9,1.6,0.03,0.05,0.08,0.03,0.08,Matches
393,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-250,1989,16,13,1170,13.0,0,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,1.2,1.6,0.03,0.09,0.12,0.03,0.12,Matches
394,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-126,1999,25,14,1306,14.5,0,2,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,1.8,1.8,1.6,3.3,0.12,0.11,0.23,0.12,0.23,Matches
395,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,27-068,1994,36,36,3204,35.6,1,5,1,0,0,2,0,0.03,0.14,0.17,0.03,0.17,1.3,1.3,5.8,7.1,0.04,0.16,0.20,0.04,0.20,Matches
396,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-283,1997,28,24,2162,24.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.6,2.2,0.02,0.07,0.09,0.02,0.09,Matches
397,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-105,1995,27,19,1500,16.7,5,0,5,0,0,0,0,0.30,0.00,0.30,0.30,0.30,2.9,2.9,0.8,3.7,0.17,0.05,0.22,0.17,0.22,Matches
398,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-259,1993,9,7,697,7.7,0,1,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,0.3,0.3,0.9,1.2,0.04,0.11,0.15,0.04,0.15,Matches
399,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-362,1989,17,1,442,4.9,1,0,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20,0.6,0.6,0.3,0.9,0.11,0.06,0.18,0.11,0.18,Matches
400,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-156,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
401,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-208,1997,11,8,732,8.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
402,Rodri\Rodri,es ESP,MF,Manchester City,24-330,1996,32,30,2623,29.1,2,2,1,1,1,5,0,0.07,0.07,0.14,0.03,0.10,2.4,1.6,1.7,3.3,0.08,0.06,0.14,0.06,0.11,Matches
403,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,30-073,1991,24,12,1166,13.0,6,1,6,0,0,3,0,0.46,0.08,0.54,0.46,0.54,6.0,6.0,2.0,7.9,0.46,0.15,0.61,0.46,0.61,Matches
404,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-310,1991,23,21,1764,19.6,6,4,6,0,0,4,0,0.31,0.20,0.51,0.31,0.51,3.4,3.4,5.4,8.8,0.17,0.28,0.45,0.17,0.45,Matches
405,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-293,1989,30,12,1244,13.8,1,2,1,0,0,3,0,0.07,0.14,0.22,0.07,0.22,2.3,2.3,1.7,4.0,0.17,0.13,0.29,0.17,0.29,Matches
406,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-236,1991,20,20,1732,19.2,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,0.4,0.4,1.1,1.5,0.02,0.06,0.08,0.02,0.08,Matches
407,John Ruddy\John-Ruddy,eng ENG,GK,Wolves,34-206,1986,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
408,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-076,1993,17,17,1530,17.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.02,0.02,0.04,0.02,0.04,Matches
409,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,29-040,1992,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
410,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,29-040,1992,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
411,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,24-067,1997,23,17,1426,15.8,3,4,3,0,0,0,0,0.19,0.25,0.44,0.19,0.44,2.5,2.5,3.2,5.7,0.15,0.20,0.36,0.15,0.36,Matches
412,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,31-053,1990,26,26,2317,25.7,3,0,3,0,0,2,0,0.12,0.00,0.12,0.12,0.12,3.4,3.4,0.3,3.7,0.13,0.01,0.15,0.13,0.15,Matches
413,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-255,2001,30,29,2472,27.5,5,3,5,0,0,1,0,0.18,0.11,0.29,0.18,0.29,6.9,6.9,4.7,11.6,0.25,0.17,0.42,0.25,0.42,Matches
414,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-094,1990,4,3,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
415,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-337,1992,35,32,2898,32.2,22,4,16,6,6,0,0,0.68,0.12,0.81,0.50,0.62,19.4,14.9,5.5,20.4,0.60,0.17,0.77,0.46,0.63,Matches
416,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,22-031,1999,10,6,664,7.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.4,0.05,0.00,0.05,0.05,0.05,Matches
417,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-340,1996,17,16,1396,15.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,1.1,0.07,0.00,0.07,0.07,0.07,Matches
418,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-181,1997,25,25,2250,25.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
419,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-273,1994,9,3,294,3.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches
420,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-197,1991,19,17,1487,16.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches
421,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,17-055,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
422,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-149,1991,17,13,1228,13.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
423,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-146,1992,25,14,1305,14.5,2,3,2,0,0,2,0,0.14,0.21,0.34,0.14,0.34,1.6,1.6,1.7,3.3,0.11,0.11,0.22,0.11,0.22,Matches
424,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-194,1986,36,36,3240,36.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
425,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-183,1993,32,32,2803,31.1,0,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,1.8,1.8,1.0,2.8,0.06,0.03,0.09,0.06,0.09,Matches
426,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-222,1999,13,3,461,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches
427,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-220,1991,14,5,556,6.2,0,2,0,0,0,2,0,0.00,0.32,0.32,0.00,0.32,0.4,0.4,3.0,3.4,0.06,0.49,0.55,0.06,0.55,Matches
428,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-102,1986,16,7,735,8.2,3,0,1,2,2,1,0,0.37,0.00,0.37,0.12,0.12,2.7,1.2,0.6,1.8,0.33,0.07,0.40,0.15,0.22,Matches
429,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-310,1995,31,29,2564,28.5,1,5,1,0,0,7,0,0.04,0.18,0.21,0.04,0.21,0.6,0.6,5.2,5.8,0.02,0.18,0.20,0.02,0.20,Matches
