,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
352,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-044,1984,4,4,342,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
353,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-081,1989,5,4,405,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
354,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-140,1988,1,0,20,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.19,0.13,0.32,0.19,0.32,Matches
355,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,20-258,2000,2,1,112,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
356,Robert Snodgrass\Robert-Snodgrass,sco SCO,DF,West Ham,33-059,1987,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
357,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,25-252,1995,7,7,630,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.3,0.17,0.04,0.21,0.17,0.21,Matches
358,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-166,1996,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
359,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-146,1989,3,3,202,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
360,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,26-283,1994,3,2,225,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
361,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,25-333,1994,6,6,530,2,1,0,0,0,0,0.34,0.17,0.51,0.34,0.51,1.6,1.6,1.0,0.27,0.17,0.44,0.27,0.44,Matches
362,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-119,1990,7,7,630,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.01,0.04,0.03,0.04,Matches
363,John Stones\John-Stones,eng ENG,DF,Manchester City,26-161,1994,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
364,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-086,1999,3,3,184,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
365,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-048,1995,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.03,0.05,0.08,0.03,0.08,Matches
366,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,27-352,1992,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.10,0.02,0.12,0.10,0.12,Matches
367,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-048,1993,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.05,0.05,0.00,0.05,Matches
368,Nathan Tella\Nathan-Tella,eng ENG,MF,Southampton,21-123,1999,3,0,51,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
369,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-027,1995,2,2,128,0,1,0,0,1,0,0.00,0.70,0.70,0.00,0.70,0.0,0.0,0.5,0.00,0.36,0.36,0.00,0.36,Matches
370,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,,,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
371,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-182,1997,7,7,630,3,0,2,2,3,0,0.43,0.00,0.43,0.14,0.14,2.3,0.8,0.0,0.33,0.01,0.34,0.12,0.12,Matches
372,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-153,1997,6,6,530,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.01,0.08,0.08,0.01,0.08,Matches
373,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,22-322,1997,1,0,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
374,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,20-250,2000,4,2,181,0,1,0,0,0,0,0.00,0.50,0.50,0.00,0.50,1.2,1.2,0.2,0.59,0.09,0.68,0.59,0.68,Matches
375,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-151,1991,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.55,0.55,0.00,0.55,Matches
376,Andros Townsend\Andros-Townsend,eng ENG,MF,Crystal Palace,29-112,1991,7,7,611,1,2,0,0,0,0,0.15,0.29,0.44,0.15,0.44,0.3,0.3,1.2,0.04,0.18,0.22,0.04,0.22,Matches
377,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,27-246,1993,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.01,0.04,0.05,0.01,0.05,Matches
378,Adama Traoré\Adama-Traore,es ESP,DFFW,Wolves,24-285,1996,7,3,314,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.06,0.14,0.20,0.06,0.20,Matches
379,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-060,1995,5,1,74,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.26,0.00,0.26,0.26,0.26,Matches
380,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-035,1994,6,5,466,0,1,0,0,0,0,0.00,0.19,0.19,0.00,0.19,0.7,0.7,1.6,0.13,0.30,0.43,0.13,0.43,Matches
381,Leandro Trossard\Leandro-Trossard,be BEL,FW,Brighton,25-337,1994,7,7,588,1,1,0,0,1,0,0.15,0.15,0.31,0.15,0.31,1.4,1.4,1.3,0.21,0.20,0.41,0.21,0.41,Matches
382,Cengiz Ünder\Cengiz-Under,tr TUR,MF,Leicester City,23-114,1997,3,0,72,0,2,0,0,0,0,0.00,2.50,2.50,0.00,2.50,0.0,0.0,1.6,0.00,1.98,1.98,0.00,1.98,Matches
383,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,33-299,1987,6,5,469,7,1,4,4,0,0,1.34,0.19,1.54,0.58,0.77,5.8,2.7,0.9,1.11,0.17,1.28,0.53,0.70,Matches
384,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,28-295,1992,3,2,225,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
385,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-094,1992,6,5,495,2,0,0,0,0,0,0.36,0.00,0.36,0.36,0.36,0.3,0.3,0.2,0.06,0.04,0.09,0.06,0.09,Matches
386,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-210,1999,2,1,173,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
387,Vitinha\Vitinha,pt POR,MF,Wolves,20-266,2000,2,0,23,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.08,0.08,0.00,0.08,Matches
388,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-188,1992,4,1,127,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.22,0.28,0.50,0.22,0.50,Matches
389,Theo Walcott\Theo-Walcott,eng ENG,MF,Southampton,31-234,1989,2,2,180,0,1,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.2,0.2,0.2,0.09,0.11,0.20,0.09,0.20,Matches
390,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-234,1989,1,0,13,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
391,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-161,1990,6,6,527,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.2,0.2,0.1,0.03,0.02,0.05,0.03,0.05,Matches
392,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-206,1997,7,7,630,0,1,0,0,3,0,0.00,0.14,0.14,0.00,0.14,0.1,0.1,0.2,0.01,0.03,0.04,0.01,0.04,Matches
393,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,22-345,1997,5,5,450,1,0,0,0,0,0,0.20,0.00,0.20,0.20,0.20,0.3,0.3,0.1,0.06,0.03,0.09,0.06,0.09,Matches
394,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-007,1989,5,5,450,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
395,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-004,1994,7,7,630,3,1,0,0,1,0,0.43,0.14,0.57,0.43,0.57,0.5,0.5,0.8,0.08,0.12,0.19,0.08,0.19,Matches
396,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,24-311,1995,6,6,540,4,1,1,1,0,0,0.67,0.17,0.83,0.50,0.67,4.0,3.3,0.5,0.67,0.08,0.75,0.55,0.63,Matches
397,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,25-306,1995,7,7,630,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.04,0.01,0.05,0.04,0.05,Matches
398,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,29-345,1990,1,0,17,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
399,Timo Werner\Timo-Werner,de GER,FW,Chelsea,24-244,1996,7,7,609,3,1,0,0,0,0,0.44,0.15,0.59,0.44,0.59,1.8,1.8,0.9,0.27,0.13,0.40,0.27,0.40,Matches
400,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,30-218,1990,6,6,540,1,0,0,0,1,0,0.17,0.00,0.17,0.17,0.17,0.1,0.1,0.8,0.02,0.14,0.16,0.02,0.16,Matches
401,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-028,1997,7,7,618,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
402,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,29-360,1990,7,6,541,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.6,1.6,0.5,0.26,0.09,0.35,0.26,0.35,Matches
403,Willian\Willian,br BRA,FW,Arsenal,32-088,1988,6,6,448,0,2,0,0,0,0,0.00,0.40,0.40,0.00,0.40,0.7,0.7,0.7,0.13,0.14,0.28,0.13,0.28,Matches
404,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,28-252,1992,7,7,620,6,1,3,3,1,0,0.87,0.15,1.02,0.44,0.58,5.6,3.3,0.8,0.81,0.12,0.93,0.48,0.60,Matches
405,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,24-277,1996,4,3,257,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
406,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,28-334,1991,6,6,540,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,1.9,1.9,0.2,0.32,0.03,0.34,0.32,0.34,Matches
407,Granit Xhaka\Granit-Xhaka,ch SUI,MFDF,Arsenal,28-039,1992,6,5,409,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.06,0.03,0.09,0.06,0.09,Matches
408,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FW,West Ham,31-013,1989,5,0,102,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.17,0.32,0.49,0.17,0.49,Matches
409,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,27-361,1992,7,7,630,5,1,2,2,2,0,0.71,0.14,0.86,0.43,0.57,3.6,2.1,1.3,0.51,0.18,0.69,0.30,0.48,Matches
410,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,24-355,1995,7,6,543,0,1,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.5,0.5,0.5,0.08,0.08,0.16,0.08,0.16,Matches
411,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,23-326,1996,1,0,13,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
412,Hakim Ziyech\Hakim-Ziyech,ma MAR,FW,Chelsea,27-231,1993,3,1,101,1,1,0,0,0,0,0.89,0.89,1.78,0.89,1.78,0.1,0.1,0.4,0.06,0.34,0.40,0.06,0.40,Matches
413,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-009,1994,6,6,540,3,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.4,0.4,0.0,0.07,0.00,0.07,0.07,0.07,Matches
