,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
430,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-315,1988,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.19,0.13,0.32,0.19,0.32,Matches
431,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-067,2000,3,2,172,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
432,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-275,2000,16,14,1125,12.5,0,4,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,1.1,1.1,2.8,3.9,0.09,0.22,0.31,0.09,0.31,Matches
433,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-234,1987,8,6,526,5.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.03,0.06,0.09,0.03,0.09,Matches
434,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-234,1987,3,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
435,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-241,1991,10,8,746,8.3,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.03,0.11,0.13,0.03,0.13,Matches
436,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,26-061,1995,33,33,2969,33.0,9,1,9,0,0,6,1,0.27,0.03,0.30,0.27,0.30,7.2,7.2,1.5,8.7,0.22,0.04,0.26,0.22,0.26,Matches
437,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-341,1996,18,14,1369,15.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.5,0.02,0.01,0.03,0.02,0.03,Matches
438,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,26-027,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
439,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-321,1989,7,3,261,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06,Matches
440,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-092,1994,13,12,1087,12.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.03,0.03,0.06,0.03,0.06,Matches
441,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-142,1994,27,24,2176,24.2,9,6,9,0,1,2,0,0.37,0.25,0.62,0.37,0.62,10.2,9.5,4.0,13.4,0.42,0.16,0.59,0.39,0.56,Matches
442,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-294,1990,25,25,2250,25.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.9,1.9,0.04,0.04,0.08,0.04,0.08,Matches
443,John Stones\John-Stones,eng ENG,DF,Manchester City,26-336,1994,20,20,1753,19.5,4,0,4,0,0,0,1,0.21,0.00,0.21,0.21,0.21,2.2,2.2,0.1,2.3,0.11,0.00,0.12,0.11,0.12,Matches
444,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-261,1999,22,19,1738,19.3,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,1.9,1.9,0.1,1.9,0.10,0.00,0.10,0.10,0.10,Matches
445,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,22-029,1999,4,4,315,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
446,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-223,1995,32,32,2864,31.8,0,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,0.2,0.2,2.5,2.7,0.01,0.08,0.09,0.01,0.09,Matches
447,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-161,1992,31,31,2790,31.0,1,0,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,1.9,1.9,0.7,2.6,0.06,0.02,0.08,0.06,0.08,Matches
448,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-351,1994,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
449,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-212,2001,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.06,0.00,0.06,0.06,0.06,Matches
450,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-223,1993,24,23,1976,22.0,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,0.1,0.1,1.5,1.6,0.00,0.07,0.07,0.00,0.07,Matches
451,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-081,1989,1,0,16,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
452,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-129,2001,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
453,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-298,1999,13,4,535,5.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.8,0.09,0.04,0.13,0.09,0.13,Matches
454,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-135,1992,7,6,510,5.7,0,2,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.1,0.1,0.8,1.0,0.02,0.15,0.17,0.02,0.17,Matches
455,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-202,1995,18,15,1246,13.8,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,1.5,1.6,0.01,0.11,0.12,0.01,0.12,Matches
456,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-323,2001,9,8,609,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.03,0.04,0.02,0.04,Matches
457,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-357,1997,33,32,2907,32.3,6,3,4,2,2,6,0,0.19,0.09,0.28,0.12,0.22,3.9,2.4,2.4,4.8,0.12,0.07,0.19,0.07,0.15,Matches
458,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-328,1997,23,23,2014,22.4,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,0.4,0.4,3.7,4.1,0.02,0.17,0.18,0.02,0.18,Matches
459,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,32-031,1989,5,4,388,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
460,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-131,1997,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
461,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,21-059,2000,19,11,1025,11.4,3,2,3,0,0,1,0,0.26,0.18,0.44,0.26,0.44,4.2,4.2,1.5,5.7,0.37,0.13,0.50,0.37,0.50,Matches
462,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-326,1991,5,0,48,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.25,0.25,0.00,0.25,Matches
463,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-287,1991,29,20,1833,20.4,1,4,1,0,0,0,0,0.05,0.20,0.25,0.05,0.25,1.6,1.6,2.5,4.1,0.08,0.12,0.20,0.08,0.20,Matches
464,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-056,1993,20,20,1784,19.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.3,1.9,0.03,0.07,0.10,0.03,0.10,Matches
465,Adama Traoré\Adama-Traore,es ESP,FW,Wolves,25-094,1996,32,24,2323,25.8,1,2,1,0,0,4,0,0.04,0.08,0.12,0.04,0.12,1.6,1.6,4.7,6.3,0.06,0.18,0.24,0.06,0.24,Matches
466,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-235,1995,30,23,1845,20.5,5,4,5,0,0,0,0,0.24,0.20,0.44,0.24,0.44,5.1,5.1,2.5,7.7,0.25,0.12,0.37,0.25,0.37,Matches
467,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-210,1994,21,12,1166,13.0,2,1,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23,3.8,3.8,2.0,5.8,0.29,0.15,0.45,0.29,0.45,Matches
468,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-146,1994,30,26,2281,25.3,4,5,4,0,0,2,0,0.16,0.20,0.36,0.16,0.36,4.3,4.3,3.9,8.2,0.17,0.15,0.32,0.17,0.32,Matches
469,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-352,1996,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
470,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-166,1997,6,1,134,1.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
471,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-289,1997,9,1,281,3.1,0,2,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,0.3,0.3,1.8,2.0,0.08,0.57,0.65,0.08,0.65,Matches
472,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-066,1999,3,1,103,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.27,0.00,0.27,0.27,0.27,Matches
473,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-108,1987,29,26,2401,26.7,13,8,7,6,7,1,0,0.49,0.30,0.79,0.26,0.56,17.1,11.8,4.7,16.5,0.64,0.18,0.82,0.44,0.62,Matches
474,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-104,1992,27,24,2191,24.3,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,1.1,1.1,1.1,2.2,0.05,0.04,0.09,0.05,0.09,Matches
475,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-269,1992,24,23,2115,23.5,3,0,3,0,0,2,0,0.13,0.00,0.13,0.13,0.13,1.9,1.9,0.6,2.4,0.08,0.02,0.10,0.08,0.10,Matches
476,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,22-020,1999,2,1,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
477,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,26-035,1995,9,3,308,3.4,1,0,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,1.4,1.4,0.1,1.5,0.40,0.03,0.43,0.40,0.43,Matches
478,João Virgínia\Joao-Virginia,pt POR,GK,Everton,21-201,1999,1,0,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
479,Vitinha\Vitinha,pt POR,MFFW,Wolves,21-075,2000,15,2,292,3.2,0,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,0.4,0.4,0.3,0.7,0.12,0.08,0.21,0.12,0.21,Matches
480,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,21-043,2000,1,1,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.22,0.22,0.00,0.22,Matches
481,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-363,1992,23,12,1121,12.5,3,1,3,0,0,0,0,0.24,0.08,0.32,0.24,0.32,5.0,5.0,1.2,6.2,0.40,0.10,0.50,0.40,0.50,Matches
482,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,32-044,1989,18,18,1461,16.2,2,3,2,0,0,0,0,0.12,0.18,0.31,0.12,0.31,2.9,2.9,1.1,4.1,0.18,0.07,0.25,0.18,0.25,Matches
483,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,32-044,1989,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
484,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-336,1990,22,20,1766,19.6,1,1,1,0,0,1,0,0.05,0.05,0.10,0.05,0.10,0.2,0.2,0.5,0.8,0.01,0.03,0.04,0.01,0.04,Matches
485,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,24-016,1997,24,24,2136,23.7,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.6,0.6,0.7,1.3,0.02,0.03,0.05,0.02,0.05,Matches
486,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-154,1997,31,31,2790,31.0,2,2,2,0,0,3,0,0.06,0.06,0.13,0.06,0.13,0.9,0.9,2.0,2.9,0.03,0.06,0.09,0.03,0.09,Matches
487,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-182,1989,20,19,1716,19.1,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02,Matches
488,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-179,1994,32,32,2880,32.0,7,6,5,2,3,5,0,0.22,0.19,0.41,0.16,0.34,4.1,1.8,3.2,5.0,0.13,0.10,0.23,0.06,0.16,Matches
489,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-120,1995,32,32,2880,32.0,12,4,11,1,2,2,0,0.37,0.12,0.50,0.34,0.47,13.3,11.9,3.4,15.3,0.42,0.11,0.52,0.37,0.48,Matches
490,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-103,2002,3,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
491,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-115,1995,24,24,2144,23.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.2,1.2,0.04,0.01,0.05,0.04,0.05,Matches
492,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-154,1990,20,13,1261,14.0,4,1,4,0,1,0,0,0.29,0.07,0.36,0.29,0.36,6.0,5.3,1.5,6.8,0.43,0.11,0.54,0.38,0.49,Matches
493,Timo Werner\Timo-Werner,de GER,FW,Chelsea,25-054,1996,31,25,2243,24.9,6,6,6,0,0,1,0,0.24,0.24,0.48,0.24,0.48,10.7,10.7,4.5,15.2,0.43,0.18,0.61,0.43,0.61,Matches
494,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,31-028,1990,33,33,2960,32.9,2,3,2,0,0,6,0,0.06,0.09,0.15,0.06,0.15,0.6,0.6,4.4,5.0,0.02,0.13,0.15,0.02,0.15,Matches
495,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-203,1997,31,31,2741,30.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.7,1.2,0.02,0.02,0.04,0.02,0.04,Matches
496,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-169,1990,33,30,2608,29.0,2,0,2,0,0,1,0,0.07,0.00,0.07,0.07,0.07,2.9,2.9,1.4,4.4,0.10,0.05,0.15,0.10,0.15,Matches
497,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-238,2000,2,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
498,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,20-016,2001,5,3,248,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.10,0.13,0.03,0.13,Matches
499,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,20-085,2001,4,2,218,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.02,0.08,0.09,0.02,0.09,Matches
500,Willian\Willian,br BRA,FWMF,Arsenal,32-263,1988,23,14,1226,13.6,0,5,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,2.0,2.0,2.0,4.0,0.14,0.15,0.29,0.14,0.29,Matches
501,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-252,1999,7,2,238,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.5,0.17,0.02,0.18,0.17,0.18,Matches
502,Joe Willock\Joe-Willock,eng ENG,MF,Newcastle Utd,21-252,1999,10,7,638,7.1,4,0,4,0,0,0,0,0.56,0.00,0.56,0.56,0.56,1.9,1.9,0.7,2.6,0.27,0.10,0.36,0.27,0.36,Matches
503,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,29-061,1992,24,21,1904,21.2,10,5,6,4,4,2,0,0.47,0.24,0.71,0.28,0.52,9.9,6.9,1.6,8.5,0.47,0.08,0.55,0.33,0.40,Matches
504,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,25-086,1996,11,7,655,7.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.04,0.04,0.00,0.04,Matches
505,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-143,1991,28,27,2327,25.9,10,3,9,1,1,0,0,0.39,0.12,0.50,0.35,0.46,11.2,10.4,1.8,12.2,0.43,0.07,0.50,0.40,0.47,Matches
506,Granit Xhaka\Granit-Xhaka,ch SUI,MFDF,Arsenal,28-214,1992,28,27,2329,25.9,1,2,1,0,0,6,1,0.04,0.08,0.12,0.04,0.12,0.7,0.7,1.4,2.1,0.03,0.05,0.08,0.03,0.08,Matches
507,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,31-188,1989,14,1,357,4.0,0,1,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,0.4,0.4,1.0,1.4,0.11,0.24,0.35,0.11,0.35,Matches
508,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-294,1993,6,5,436,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
509,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,West Brom,27-051,1994,11,10,889,9.9,0,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.9,0.9,0.6,1.5,0.09,0.06,0.15,0.09,0.15,Matches
510,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-170,1992,24,23,2072,23.0,10,2,8,2,2,4,0,0.43,0.09,0.52,0.35,0.43,6.7,5.1,2.5,7.6,0.29,0.11,0.40,0.22,0.33,Matches
511,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-164,1995,31,24,2210,24.6,0,3,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,1.5,1.5,2.0,3.5,0.06,0.08,0.14,0.06,0.14,Matches
512,Andi Zeqiri\Andi-Zeqiri,ch SUI,DFFW,Brighton,21-311,1999,6,0,124,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.25,0.00,0.25,0.25,0.25,Matches
513,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-135,1996,16,13,1263,14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.3,1.9,0.05,0.09,0.14,0.05,0.14,Matches
514,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,Chelsea,28-041,1993,19,13,988,11.0,1,3,1,0,0,3,0,0.09,0.27,0.36,0.09,0.36,1.4,1.4,3.2,4.6,0.12,0.29,0.42,0.12,0.42,Matches
515,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-184,1994,20,20,1800,20.0,5,0,5,0,0,2,0,0.25,0.00,0.25,0.25,0.25,1.7,1.7,0.0,1.8,0.09,0.00,0.09,0.09,0.09,Matches
516,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Arsenal,22-133,1998,10,6,581,6.5,1,0,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,0.8,0.8,0.8,1.6,0.12,0.12,0.25,0.12,0.25,Matches
