,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
322,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-125,1995,9,8,650,7.2,2,0,2,0,0,1,0,0.28,0.00,0.28,0.28,0.28,0.9,0.9,0.5,1.4,0.13,0.07,0.20,0.13,0.20,Matches
323,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-125,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
324,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,28-069,1993,35,35,3104,34.5,2,2,2,0,0,6,1,0.06,0.06,0.12,0.06,0.12,1.9,1.9,0.6,2.5,0.06,0.02,0.07,0.06,0.07,Matches
325,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-262,1999,18,18,1620,18.0,1,1,1,0,0,1,0,0.06,0.06,0.11,0.06,0.11,0.4,0.4,0.4,0.8,0.02,0.02,0.05,0.02,0.05,Matches
326,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-247,1994,27,13,1402,15.6,3,3,2,1,2,3,0,0.19,0.19,0.39,0.13,0.32,6.5,5.0,2.6,7.6,0.42,0.17,0.59,0.32,0.49,Matches
327,Jakub Moder\Jakub-Moder,pl POL,DF,Brighton,22-044,1999,11,6,557,6.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.11,0.03,0.14,0.11,0.14,Matches
328,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-288,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
329,Wesley Moraes\Wesley-Moraes,br BRA,MFFW,Aston Villa,24-176,1996,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
330,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-120,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
331,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-131,1999,35,31,2800,31.1,6,5,5,1,1,2,0,0.19,0.16,0.35,0.16,0.32,6.2,5.4,7.7,13.1,0.20,0.25,0.45,0.18,0.42,Matches
332,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-281,1992,29,14,1388,15.4,3,4,3,0,0,1,0,0.19,0.26,0.45,0.19,0.45,2.2,2.2,2.3,4.5,0.14,0.15,0.29,0.14,0.29,Matches
333,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-102,1996,11,2,296,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.3,1.1,0.22,0.10,0.32,0.22,0.32,Matches
334,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-255,1986,32,27,2438,27.1,1,1,1,0,0,5,1,0.04,0.04,0.07,0.04,0.07,0.7,0.7,2.5,3.2,0.02,0.09,0.12,0.02,0.12,Matches
335,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-132,1999,4,0,40,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
336,Jacob Murphy\Jacob-Murphy,eng ENG,DFMF,Newcastle Utd,26-086,1995,25,16,1536,17.1,2,3,2,0,0,3,0,0.12,0.18,0.29,0.12,0.29,1.2,1.2,2.2,3.4,0.07,0.13,0.20,0.07,0.20,Matches
337,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,29-034,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
338,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-122,1994,12,8,659,7.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
339,Iliman Ndiaye\Iliman-Ndiaye,fr FRA,MF,Sheffield Utd,21-303,1999,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
340,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-156,1996,25,24,2086,23.2,1,4,1,0,0,6,0,0.04,0.17,0.22,0.04,0.22,0.8,0.8,1.5,2.2,0.03,0.06,0.10,0.03,0.10,Matches
341,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-144,1996,33,28,2091,23.2,3,2,3,0,0,3,0,0.13,0.09,0.22,0.13,0.22,1.4,1.4,2.4,3.8,0.06,0.10,0.16,0.06,0.16,Matches
342,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-162,1999,2,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
343,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,21-073,2000,31,30,2550,28.3,5,6,5,0,0,4,0,0.18,0.21,0.39,0.18,0.39,4.8,4.8,6.2,11.0,0.17,0.22,0.39,0.17,0.39,Matches
344,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,24-069,1997,35,30,2585,28.7,5,1,2,3,3,8,0,0.17,0.03,0.21,0.07,0.10,5.1,2.8,2.0,4.8,0.18,0.07,0.25,0.10,0.17,Matches
345,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-356,1999,17,4,423,4.7,2,1,2,0,0,0,0,0.43,0.21,0.64,0.43,0.64,2.4,2.4,0.8,3.3,0.52,0.18,0.70,0.52,0.70,Matches
346,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-201,2000,1,1,68,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
347,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-105,1999,13,0,111,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.08,0.02,0.10,0.08,0.10,Matches
348,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,34-013,1987,20,8,705,7.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.03,0.03,0.00,0.03,Matches
349,Will Norris\Will-Norris,eng ENG,GK,Burnley,27-282,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.08,0.08,0.00,0.08,Matches
350,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,30-039,1991,31,25,2130,23.7,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.6,2.1,0.02,0.07,0.09,0.02,0.09,Matches
351,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,27-053,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
352,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-078,1999,27,24,2043,22.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.01,0.01,0.01,0.01,0.01,Matches
353,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-319,2000,3,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.18,0.18,0.00,0.18,Matches
354,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-359,1988,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
355,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-363,1988,27,27,2402,26.7,3,0,3,0,0,5,0,0.11,0.00,0.11,0.11,0.11,1.5,1.5,1.0,2.5,0.06,0.04,0.09,0.06,0.09,Matches
356,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-133,1990,7,7,630,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
357,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,24-024,1997,10,3,284,3.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.20,0.02,0.22,0.20,0.22,Matches
358,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,26-033,1995,9,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.2,1.2,0.47,0.11,0.58,0.47,0.58,Matches
359,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-289,1994,23,16,1522,16.9,1,0,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,1.2,1.2,2.1,3.3,0.07,0.12,0.19,0.07,0.19,Matches
360,Owen Otasowie\Owen-Otasowie,us USA,MFFW,Wolves,20-031,2001,6,2,187,2.1,0,1,0,0,0,1,0,0.00,0.48,0.48,0.00,0.48,0.6,0.6,0.1,0.7,0.27,0.07,0.34,0.27,0.34,Matches
361,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-279,1993,12,2,252,2.8,1,1,1,0,0,0,0,0.36,0.36,0.71,0.36,0.71,0.4,0.4,0.2,0.6,0.13,0.08,0.21,0.13,0.21,Matches
362,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-291,1994,2,0,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
363,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-342,1993,23,17,1444,16.0,0,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,0.9,0.9,1.0,1.9,0.06,0.06,0.12,0.06,0.12,Matches
364,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-095,1988,36,36,3239,36.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
365,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-204,1996,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
366,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-161,1986,4,3,229,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
367,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-357,1995,28,15,1526,17.0,8,1,7,1,1,1,1,0.47,0.06,0.53,0.41,0.47,6.5,5.8,0.9,6.7,0.39,0.05,0.44,0.34,0.39,Matches
368,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,25-016,1996,33,30,2577,28.6,11,6,7,4,4,2,1,0.38,0.21,0.59,0.24,0.45,7.2,4.1,5.4,9.5,0.25,0.19,0.44,0.14,0.33,Matches
369,Ricardo Pereira\Ricardo-Pereira,pt POR,DF,Leicester City,27-227,1993,14,10,930,10.3,0,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.4,0.4,0.5,0.9,0.04,0.05,0.09,0.04,0.09,Matches
370,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-302,1993,24,15,1320,14.7,2,1,2,0,0,2,0,0.14,0.07,0.20,0.14,0.20,3.2,3.2,1.3,4.5,0.22,0.09,0.31,0.22,0.31,Matches
371,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-170,1995,28,27,2338,26.0,0,2,0,0,0,9,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,3.7,4.0,0.01,0.14,0.16,0.01,0.16,Matches
372,Matt Phillips\Matt-Phillips,sco SCO,MF,West Brom,30-069,1991,32,19,1738,19.3,2,1,2,0,0,1,0,0.10,0.05,0.16,0.10,0.16,2.5,2.5,2.9,5.4,0.13,0.15,0.28,0.13,0.28,Matches
373,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,24-061,1997,16,14,1366,15.2,1,1,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,1.1,1.1,0.4,1.5,0.07,0.03,0.10,0.07,0.10,Matches
374,Jaden Philogene Bidace\Jaden-Philogene-Bidace,eng ENG,FW,Aston Villa,19-003,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
375,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-075,1994,30,30,2652,29.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
376,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-287,1988,20,13,1266,14.1,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.5,0.7,0.01,0.03,0.05,0.01,0.05,Matches
377,Daniel Podence\Daniel-Podence,pt POR,MFFW,Wolves,25-212,1995,24,22,1661,18.5,3,2,3,0,0,3,0,0.16,0.11,0.27,0.16,0.27,3.1,3.1,1.9,5.0,0.17,0.10,0.27,0.17,0.27,Matches
378,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,28-067,1993,26,21,1897,21.1,3,3,3,0,0,3,0,0.14,0.14,0.28,0.14,0.28,2.1,2.1,2.1,4.2,0.10,0.10,0.20,0.10,0.20,Matches
379,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,29-032,1992,32,32,2880,32.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
380,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,27-007,1994,15,10,718,8.0,1,1,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,0.5,0.5,0.8,1.3,0.07,0.10,0.16,0.07,0.16,Matches
381,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-261,1991,7,2,213,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
382,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-245,1998,26,17,1648,18.3,4,1,4,0,0,2,0,0.22,0.05,0.27,0.22,0.27,5.2,5.2,2.6,7.8,0.28,0.14,0.42,0.28,0.42,Matches
383,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,23-007,1998,37,37,3330,37.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
384,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-358,2001,21,6,614,6.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.07,0.04,0.11,0.07,0.11,Matches
385,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-223,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
386,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,34-009,1987,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
387,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-202,1997,37,33,2920,32.4,11,9,11,0,0,4,0,0.34,0.28,0.62,0.34,0.62,9.3,9.3,3.6,12.9,0.29,0.11,0.40,0.29,0.40,Matches
388,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-228,1987,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
389,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-076,1994,28,16,1648,18.3,2,3,2,0,0,1,0,0.11,0.16,0.27,0.11,0.27,3.2,3.2,2.7,5.9,0.18,0.15,0.32,0.18,0.32,Matches
390,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-114,1995,31,26,2247,25.0,0,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.4,1.8,0.01,0.06,0.07,0.01,0.07,Matches
391,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-156,1996,26,25,2154,23.9,0,3,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,1.6,1.6,1.7,3.2,0.06,0.07,0.13,0.06,0.13,Matches
392,Bobby Reid\Bobby-Reid,jm JAM,MFFW,Fulham,28-108,1993,32,27,2282,25.4,5,2,5,0,0,7,0,0.20,0.08,0.28,0.20,0.28,4.8,4.8,1.4,6.2,0.19,0.06,0.24,0.19,0.24,Matches
393,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-127,1999,31,31,2790,31.0,1,1,0,1,2,2,0,0.03,0.03,0.06,0.00,0.03,2.3,1.3,2.1,3.3,0.08,0.07,0.14,0.04,0.11,Matches
394,Lewis Richardson\Lewis-Richardson,eng ENG,FWMF,Burnley,18-103,2003,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
395,Richarlison\Richarlison,br BRA,FW,Everton,24-011,1997,33,32,2784,30.9,7,3,6,1,1,3,1,0.23,0.10,0.32,0.19,0.29,11.2,10.5,3.2,13.6,0.36,0.10,0.47,0.34,0.44,Matches
396,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-254,1996,32,18,1730,19.2,2,0,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,0.7,0.7,0.9,1.6,0.03,0.05,0.08,0.03,0.08,Matches
397,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-253,1989,17,14,1260,14.0,0,2,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.4,0.4,1.4,1.8,0.03,0.10,0.13,0.03,0.13,Matches
398,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-129,1999,26,14,1319,14.7,1,2,1,0,0,3,0,0.07,0.14,0.20,0.07,0.20,2.0,2.0,1.6,3.6,0.14,0.11,0.24,0.14,0.24,Matches
399,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,27-071,1994,37,37,3294,36.6,1,7,1,0,0,2,0,0.03,0.19,0.22,0.03,0.22,1.3,1.3,6.5,7.9,0.04,0.18,0.21,0.04,0.21,Matches
400,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-286,1997,28,24,2162,24.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.6,2.2,0.02,0.07,0.09,0.02,0.09,Matches
401,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-108,1995,27,19,1500,16.7,5,0,5,0,0,0,0,0.30,0.00,0.30,0.30,0.30,2.9,2.9,0.8,3.7,0.17,0.05,0.22,0.17,0.22,Matches
402,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-262,1993,10,8,787,8.7,0,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.4,0.4,0.9,1.2,0.04,0.10,0.14,0.04,0.14,Matches
403,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,32-000,1989,18,2,530,5.9,1,0,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17,0.8,0.8,0.4,1.2,0.14,0.06,0.21,0.14,0.21,Matches
404,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-159,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
405,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-211,1997,11,8,732,8.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
406,Rodri\Rodri,es ESP,MF,Manchester City,24-333,1996,33,31,2713,30.1,2,2,1,1,1,6,0,0.07,0.07,0.13,0.03,0.10,2.4,1.6,1.7,3.3,0.08,0.06,0.14,0.05,0.11,Matches
407,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,30-076,1991,25,13,1243,13.8,6,2,6,0,0,3,0,0.43,0.14,0.58,0.43,0.58,6.0,6.0,2.4,8.4,0.43,0.17,0.61,0.43,0.61,Matches
408,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-313,1991,23,21,1764,19.6,6,4,6,0,0,4,0,0.31,0.20,0.51,0.31,0.51,3.4,3.4,5.4,8.8,0.17,0.28,0.45,0.17,0.45,Matches
409,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-296,1989,30,12,1244,13.8,1,2,1,0,0,3,0,0.07,0.14,0.22,0.07,0.22,2.3,2.3,1.7,4.0,0.17,0.13,0.29,0.17,0.29,Matches
410,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-239,1991,20,20,1732,19.2,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,0.4,0.4,1.1,1.5,0.02,0.06,0.08,0.02,0.08,Matches
411,John Ruddy\John-Ruddy,eng ENG,GK,Wolves,34-209,1986,2,1,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
412,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-079,1993,18,18,1620,18.0,1,0,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,1.1,1.1,0.3,1.4,0.06,0.02,0.08,0.06,0.08,Matches
413,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,29-043,1992,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
414,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,29-043,1992,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
415,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,24-070,1997,24,18,1496,16.6,3,4,3,0,0,0,0,0.18,0.24,0.42,0.18,0.42,2.5,2.5,3.3,5.8,0.15,0.20,0.35,0.15,0.35,Matches
416,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,31-056,1990,26,26,2317,25.7,3,0,3,0,0,2,0,0.12,0.00,0.12,0.12,0.12,3.4,3.4,0.3,3.7,0.13,0.01,0.15,0.13,0.15,Matches
417,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-258,2001,31,30,2536,28.2,5,3,5,0,0,1,0,0.18,0.11,0.28,0.18,0.28,6.9,6.9,4.7,11.6,0.24,0.17,0.41,0.24,0.41,Matches
418,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-097,1990,4,3,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
419,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-340,1992,36,33,2988,33.2,22,4,16,6,6,0,0,0.66,0.12,0.78,0.48,0.60,20.3,15.8,6.2,21.9,0.61,0.19,0.80,0.48,0.66,Matches
420,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,22-034,1999,11,7,754,8.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.4,0.04,0.00,0.04,0.04,0.04,Matches
421,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-343,1996,17,16,1396,15.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,1.1,0.07,0.00,0.07,0.07,0.07,Matches
422,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-184,1997,26,26,2340,26.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
423,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-276,1994,9,3,294,3.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches
424,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-200,1991,19,17,1487,16.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches
425,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,17-058,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
426,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-152,1991,17,13,1228,13.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
427,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-149,1992,26,15,1395,15.5,2,3,2,0,0,3,0,0.13,0.19,0.32,0.13,0.32,1.6,1.6,1.7,3.3,0.10,0.11,0.21,0.10,0.21,Matches
428,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-197,1986,37,37,3330,37.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
429,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-186,1993,33,33,2893,32.1,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,1.8,1.8,1.0,2.8,0.06,0.03,0.09,0.06,0.09,Matches
