,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
234,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,24-253,1996,10,3,391,1,1,0,0,3,0,0.23,0.23,0.46,0.23,0.46,0.8,0.8,1.0,0.19,0.23,0.42,0.19,0.42,Matches
235,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FWMF,Fulham,24-330,1996,8,6,501,1,0,0,0,1,0,0.18,0.00,0.18,0.18,0.18,0.6,0.6,0.4,0.11,0.06,0.17,0.11,0.17,Matches
236,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,24-330,1996,1,1,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
237,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-122,1990,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
238,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,33-331,1987,8,0,69,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
239,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-272,2000,1,0,30,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
240,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-049,1997,9,6,556,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.09,0.03,0.12,0.09,0.12,Matches
241,Ademola Lookman\Ademola-Lookman,eng ENG,FW,Fulham,23-059,1997,10,9,829,2,2,0,1,2,0,0.22,0.22,0.43,0.22,0.43,2.6,1.8,1.0,0.28,0.11,0.39,0.20,0.31,Matches
242,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-221,1997,6,6,413,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.01,0.02,0.01,0.02,Matches
243,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-192,1989,8,8,720,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.03,0.04,0.00,0.04,Matches
244,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-240,1987,7,5,391,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.04,0.03,0.04,Matches
245,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-223,1998,10,10,863,0,1,0,0,4,1,0.00,0.10,0.10,0.00,0.10,0.4,0.4,0.3,0.04,0.03,0.07,0.04,0.07,Matches
246,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26-304,1994,11,8,729,0,1,0,1,3,0,0.00,0.12,0.12,0.00,0.12,1.6,0.9,0.7,0.20,0.08,0.28,0.11,0.19,Matches
247,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFDF,Brighton,21-360,1998,4,0,65,1,0,0,0,0,0,1.38,0.00,1.38,1.38,1.38,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
248,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-025,1996,12,7,706,3,1,0,0,2,0,0.38,0.13,0.51,0.38,0.51,1.0,1.0,1.5,0.13,0.18,0.32,0.13,0.32,Matches
249,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-288,1993,12,12,1080,1,0,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0.9,0.9,0.1,0.08,0.01,0.09,0.08,0.09,Matches
250,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWDF,Manchester City,29-301,1991,9,9,746,4,1,0,0,0,0,0.48,0.12,0.60,0.48,0.60,2.1,2.1,2.9,0.25,0.35,0.60,0.25,0.60,Matches
251,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-111,1997,7,3,297,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
252,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-252,1992,12,11,1004,4,1,0,0,2,0,0.36,0.09,0.45,0.36,0.45,6.1,6.1,1.8,0.55,0.16,0.71,0.55,0.71,Matches
253,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-227,1994,6,5,460,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.04,0.00,0.04,Matches
254,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-303,1989,9,6,497,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches
255,Solly March\Solly-March,eng ENG,DF,Brighton,26-151,1994,12,12,1020,2,1,0,0,0,0,0.18,0.09,0.26,0.18,0.26,1.0,1.0,1.1,0.09,0.10,0.18,0.09,0.18,Matches
256,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-013,1995,8,7,544,1,1,0,0,0,1,0.17,0.17,0.33,0.17,0.33,1.2,1.2,0.1,0.24,0.02,0.25,0.24,0.25,Matches
257,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-107,1992,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
258,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-041,1993,10,10,850,0,1,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.6,0.03,0.17,0.20,0.03,0.20,Matches
259,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-234,1988,6,4,335,0,2,0,0,0,0,0.00,0.54,0.54,0.00,0.54,0.2,0.2,0.8,0.07,0.24,0.31,0.07,0.31,Matches
260,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-139,1988,7,5,435,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
261,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-132,1991,6,5,407,1,0,0,0,1,0,0.22,0.00,0.22,0.22,0.22,0.6,0.6,0.6,0.13,0.13,0.26,0.13,0.26,Matches
262,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-126,1996,11,10,851,4,1,2,3,0,0,0.42,0.11,0.53,0.21,0.32,5.8,3.5,0.9,0.61,0.09,0.71,0.37,0.46,Matches
263,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-072,1987,11,11,941,0,1,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.2,0.2,0.8,0.01,0.08,0.09,0.01,0.09,Matches
264,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-197,1996,12,8,780,1,0,0,0,1,0,0.12,0.00,0.12,0.12,0.12,2.4,2.4,0.7,0.28,0.08,0.36,0.28,0.36,Matches
265,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-015,1989,13,13,1170,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
266,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-036,1990,5,4,330,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.02,0.00,0.02,Matches
267,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-061,1994,11,11,990,1,4,0,0,4,0,0.09,0.36,0.45,0.09,0.45,0.7,0.7,1.5,0.06,0.14,0.20,0.06,0.20,Matches
268,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-019,1987,11,7,614,4,0,0,0,0,0,0.59,0.00,0.59,0.59,0.59,0.8,0.8,0.5,0.13,0.09,0.22,0.13,0.22,Matches
269,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-026,1999,12,12,1080,0,1,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.6,0.03,0.14,0.17,0.03,0.17,Matches
270,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-010,1996,10,7,675,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.04,0.03,0.07,0.04,0.07,Matches
271,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-086,1989,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.07,0.00,0.07,0.07,0.07,Matches
272,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-154,1994,6,6,504,1,0,0,0,2,0,0.18,0.00,0.18,0.18,0.18,0.1,0.1,0.0,0.02,0.00,0.03,0.02,0.03,Matches
273,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-292,1992,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
274,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-178,1992,13,12,1015,0,1,0,0,4,0,0.00,0.09,0.09,0.00,0.09,0.0,0.0,0.3,0.00,0.03,0.03,0.00,0.03,Matches
275,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-291,2000,13,13,1170,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
276,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-255,1991,9,5,479,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.04,0.06,0.10,0.04,0.10,Matches
277,James Milner\James-Milner,eng ENG,MFDF,Liverpool,34-349,1986,8,2,262,0,1,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.0,0.0,0.9,0.01,0.31,0.32,0.01,0.32,Matches
278,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-086,1994,11,11,990,1,0,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.3,0.3,0.0,0.03,0.00,0.03,0.03,0.03,Matches
279,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,25-337,1995,7,1,196,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
280,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-280,1993,11,11,990,2,1,0,0,2,0,0.18,0.09,0.27,0.18,0.27,1.0,1.0,0.2,0.09,0.02,0.11,0.09,0.11,Matches
281,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-108,1999,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
282,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-093,1994,11,7,709,2,2,1,2,2,0,0.25,0.25,0.51,0.13,0.38,4.3,2.8,1.2,0.55,0.16,0.71,0.36,0.51,Matches
283,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-134,1999,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
284,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,36-332,1984,3,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
285,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,21-343,1999,12,11,990,1,2,0,0,2,0,0.09,0.18,0.27,0.09,0.27,1.3,1.3,1.6,0.12,0.14,0.26,0.12,0.26,Matches
286,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-127,1992,11,4,408,1,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,0.8,0.8,0.0,0.18,0.01,0.19,0.18,0.19,Matches
287,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,24-314,1996,3,0,66,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,1.34,0.60,1.94,1.34,1.94,Matches
288,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-101,1986,11,8,717,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.0,0.02,0.13,0.15,0.02,0.15,Matches
289,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,25-298,1995,7,5,466,1,1,0,0,2,0,0.19,0.19,0.39,0.19,0.39,0.2,0.2,0.4,0.05,0.08,0.13,0.05,0.13,Matches
290,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-245,1992,2,0,46,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
291,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,26-334,1994,4,1,106,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
292,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,DFMF,Leicester City,24-002,1996,5,4,371,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.04,0.03,0.04,Matches
293,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,23-356,1996,11,9,612,1,1,0,0,2,0,0.15,0.15,0.29,0.15,0.29,0.8,0.8,1.2,0.12,0.17,0.30,0.12,0.30,Matches
294,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-008,1999,2,0,71,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
295,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-284,2000,13,12,1016,4,2,0,0,0,0,0.35,0.18,0.53,0.35,0.53,1.9,1.9,1.9,0.17,0.17,0.34,0.17,0.34,Matches
296,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-280,1997,13,9,808,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.6,0.09,0.07,0.15,0.09,0.15,Matches
297,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-202,1999,11,2,241,1,1,0,0,0,0,0.37,0.37,0.75,0.37,0.75,1.0,1.0,0.6,0.37,0.22,0.59,0.37,0.59,Matches
298,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-047,2000,1,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
299,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,21-317,1999,3,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
300,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-224,1987,6,1,92,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
301,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-250,1991,8,5,424,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.04,0.00,0.04,Matches
302,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-264,1994,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
303,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-289,1999,8,7,641,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
304,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-165,2000,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
305,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-205,1988,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
306,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-209,1988,13,13,1142,2,0,0,0,2,0,0.16,0.00,0.16,0.16,0.16,0.6,0.6,1.0,0.05,0.08,0.13,0.05,0.13,Matches
307,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,30-345,1990,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
308,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-235,1997,2,2,131,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
309,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-244,1995,2,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
310,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-135,1994,7,4,398,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.05,0.10,0.15,0.05,0.15,Matches
311,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-242,2001,1,0,45,0,1,0,0,0,0,0.00,2.00,2.00,0.00,2.00,0.0,0.0,0.1,0.08,0.29,0.37,0.08,0.37,Matches
312,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-137,1994,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
313,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-188,1993,5,4,277,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.16,0.02,0.18,0.16,0.18,Matches
314,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32-307,1988,13,13,1170,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
315,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-050,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
316,Lee Peltier\Lee-Peltier,eng ENG,MF,West Brom,34-007,1986,1,0,4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
317,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Arsenal,25-203,1995,9,3,366,1,0,0,0,0,1,0.25,0.00,0.25,0.25,0.25,0.9,0.9,0.3,0.23,0.06,0.29,0.23,0.29,Matches
318,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-227,1996,10,10,784,1,2,0,0,1,1,0.11,0.23,0.34,0.11,0.34,0.8,0.8,1.4,0.10,0.16,0.26,0.10,0.26,Matches
319,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-148,1993,7,6,438,1,0,0,0,1,0,0.21,0.00,0.21,0.21,0.21,0.9,0.9,0.5,0.18,0.11,0.29,0.18,0.29,Matches
320,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-016,1995,10,10,900,0,2,0,0,4,0,0.00,0.20,0.20,0.00,0.20,0.2,0.2,1.4,0.02,0.14,0.15,0.02,0.15,Matches
321,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-280,1991,10,3,357,0,1,0,0,1,0,0.00,0.25,0.25,0.00,0.25,0.1,0.1,0.7,0.03,0.18,0.21,0.03,0.21,Matches
322,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-272,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
323,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-286,1994,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
324,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-133,1988,5,1,173,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.02,0.05,0.03,0.05,Matches
325,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-058,1995,12,12,902,3,2,0,0,1,0,0.30,0.20,0.50,0.30,0.50,2.4,2.4,0.9,0.24,0.09,0.33,0.24,0.33,Matches
326,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-278,1993,10,7,644,1,0,0,0,1,0,0.14,0.00,0.14,0.14,0.14,0.4,0.4,0.3,0.06,0.05,0.11,0.06,0.11,Matches
327,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-243,1992,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
328,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-218,1994,11,8,582,1,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,0.4,0.4,0.4,0.06,0.06,0.12,0.06,0.12,Matches
329,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-091,1998,6,3,342,1,0,0,0,0,0,0.26,0.00,0.26,0.26,0.26,0.9,0.9,0.3,0.23,0.09,0.32,0.23,0.32,Matches
330,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-218,1998,13,13,1170,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
331,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-204,2001,2,1,104,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.02,0.07,0.05,0.07,Matches
332,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-048,1997,12,11,1023,5,4,0,0,1,0,0.44,0.35,0.79,0.44,0.79,3.4,3.4,1.5,0.32,0.14,0.47,0.32,0.47,Matches
333,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-074,1987,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
334,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-287,1994,8,3,370,1,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,1.1,1.1,0.1,0.27,0.02,0.28,0.27,0.28,Matches
335,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-326,1995,10,7,625,0,1,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.0,0.0,0.6,0.01,0.09,0.09,0.01,0.09,Matches
336,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-002,1996,9,8,728,0,2,0,0,2,0,0.00,0.25,0.25,0.00,0.25,0.3,0.3,0.8,0.03,0.09,0.13,0.03,0.13,Matches
337,Bobby Reid\Bobby-Reid,jm JAM,DFFW,Fulham,27-320,1993,12,9,758,4,0,0,0,3,0,0.47,0.00,0.47,0.47,0.47,2.2,2.2,0.1,0.26,0.01,0.27,0.26,0.27,Matches
338,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,21-339,1999,13,13,1170,0,1,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.6,0.6,1.0,0.04,0.08,0.12,0.04,0.12,Matches
339,Richarlison\Richarlison,br BRA,FWMF,Everton,23-222,1997,10,10,816,2,3,1,1,2,1,0.22,0.33,0.55,0.11,0.44,4.1,3.3,1.8,0.45,0.20,0.65,0.37,0.57,Matches
340,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-100,1996,10,5,488,1,0,0,0,0,0,0.18,0.00,0.18,0.18,0.18,0.5,0.5,0.2,0.09,0.04,0.12,0.09,0.12,Matches
341,Matt Ritchie\Matt-Ritchie,sco SCO,MFDF,Newcastle Utd,31-099,1989,3,2,181,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.08,0.19,0.27,0.08,0.27,Matches
342,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,21-341,1999,8,2,242,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.12,0.17,0.04,0.17,Matches
343,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-282,1994,13,13,1170,1,4,0,0,0,0,0.08,0.31,0.38,0.08,0.38,0.8,0.8,2.0,0.07,0.16,0.22,0.07,0.22,Matches
344,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-132,1997,10,10,900,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.8,0.02,0.08,0.09,0.02,0.09,Matches
345,Callum Robinson\Callum-Robinson,ie IRL,FW,West Brom,25-320,1995,12,7,587,2,0,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.6,0.6,0.5,0.08,0.07,0.16,0.08,0.16,Matches
346,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-108,1993,5,3,371,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.09,0.00,0.09,0.09,0.09,Matches
347,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-211,1989,5,0,142,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.09,0.03,0.11,0.09,0.11,Matches
348,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-005,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
349,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-057,1997,4,1,102,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
350,Rodri\Rodri,es ESP,MF,Manchester City,24-179,1996,12,12,1035,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.04,0.03,0.07,0.04,0.07,Matches
351,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,29-287,1991,11,5,536,2,0,0,0,0,0,0.34,0.00,0.34,0.34,0.34,3.0,3.0,0.7,0.51,0.11,0.62,0.51,0.62,Matches
