,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
430,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-261,2000,14,12,945,10.5,0,4,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,1.0,1.0,2.4,3.4,0.10,0.23,0.32,0.10,0.32,Matches
431,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-220,1987,8,6,526,5.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.03,0.06,0.09,0.03,0.09,Matches
432,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-220,1987,3,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
433,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-227,1991,10,8,746,8.3,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.03,0.11,0.13,0.03,0.13,Matches
434,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,26-047,1995,31,31,2789,31.0,9,1,9,0,0,6,1,0.29,0.03,0.32,0.29,0.32,7.2,7.2,1.4,8.6,0.23,0.05,0.28,0.23,0.28,Matches
435,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-327,1996,16,12,1189,13.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.02,0.01,0.03,0.02,0.03,Matches
436,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,26-013,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
437,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-307,1989,7,3,261,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06,Matches
438,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-078,1994,13,12,1087,12.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.03,0.03,0.06,0.03,0.06,Matches
439,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-128,1994,27,24,2176,24.2,9,6,9,0,1,2,0,0.37,0.25,0.62,0.37,0.62,10.3,9.5,4.0,13.5,0.42,0.16,0.59,0.39,0.56,Matches
440,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-280,1990,23,23,2070,23.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.9,1.7,0.03,0.04,0.07,0.03,0.07,Matches
441,John Stones\John-Stones,eng ENG,DF,Manchester City,26-322,1994,19,19,1710,19.0,4,0,4,0,0,0,0,0.21,0.00,0.21,0.21,0.21,2.2,2.2,0.1,2.3,0.11,0.00,0.12,0.11,0.12,Matches
442,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-247,1999,20,17,1558,17.3,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,1.8,1.8,0.1,1.9,0.10,0.01,0.11,0.10,0.11,Matches
443,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,22-015,1999,4,4,315,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
444,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-209,1995,30,30,2684,29.8,0,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,0.2,0.2,2.1,2.3,0.01,0.07,0.08,0.01,0.08,Matches
445,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-147,1992,29,29,2610,29.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,0.7,2.4,0.06,0.02,0.08,0.06,0.08,Matches
446,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-337,1994,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
447,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-198,2001,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.06,0.00,0.06,0.06,0.06,Matches
448,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-209,1993,22,21,1796,20.0,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,0.1,0.1,1.1,1.1,0.00,0.05,0.06,0.00,0.06,Matches
449,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-067,1989,1,0,16,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
450,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-115,2001,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
451,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-284,1999,12,3,452,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.10,0.00,0.10,0.10,0.10,Matches
452,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-121,1992,7,6,510,5.7,0,2,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.1,0.1,0.8,1.0,0.02,0.15,0.17,0.02,0.17,Matches
453,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-188,1995,18,15,1246,13.8,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,1.5,1.6,0.01,0.11,0.12,0.01,0.12,Matches
454,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-309,2001,7,6,450,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.01,0.03,0.02,0.03,Matches
455,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-343,1997,31,30,2727,30.3,6,3,4,2,2,6,0,0.20,0.10,0.30,0.13,0.23,3.8,2.3,2.2,4.5,0.12,0.07,0.20,0.07,0.15,Matches
456,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-314,1997,23,23,2014,22.4,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,0.4,0.4,3.7,4.1,0.02,0.17,0.18,0.02,0.18,Matches
457,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,32-017,1989,5,4,388,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
458,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-117,1997,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
459,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,21-045,2000,19,11,1025,11.4,3,2,3,0,0,1,0,0.26,0.18,0.44,0.26,0.44,4.2,4.2,1.5,5.7,0.37,0.13,0.50,0.37,0.50,Matches
460,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-312,1991,5,0,48,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.25,0.25,0.00,0.25,Matches
461,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-273,1991,28,20,1820,20.2,1,4,1,0,0,0,0,0.05,0.20,0.25,0.05,0.25,1.6,1.6,2.5,4.1,0.08,0.12,0.20,0.08,0.20,Matches
462,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-042,1993,18,18,1604,17.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.3,1.9,0.04,0.07,0.11,0.04,0.11,Matches
463,Adama Traoré\Adama-Traore,es ESP,FW,Wolves,25-080,1996,30,22,2143,23.8,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,1.3,1.3,4.1,5.5,0.06,0.17,0.23,0.06,0.23,Matches
464,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-221,1995,28,21,1682,18.7,5,4,5,0,0,0,0,0.27,0.21,0.48,0.27,0.48,4.9,4.9,2.4,7.3,0.26,0.13,0.39,0.26,0.39,Matches
465,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-196,1994,21,12,1166,13.0,2,1,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23,3.8,3.8,2.0,5.8,0.29,0.16,0.45,0.29,0.45,Matches
466,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-132,1994,28,24,2141,23.8,4,5,4,0,0,2,0,0.17,0.21,0.38,0.17,0.38,4.3,4.3,3.8,8.1,0.18,0.16,0.34,0.18,0.34,Matches
467,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-338,1996,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
468,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-152,1997,6,1,134,1.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
469,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-275,1997,9,1,281,3.1,0,2,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,0.3,0.3,1.8,2.0,0.08,0.57,0.65,0.08,0.65,Matches
470,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-052,1999,3,1,103,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.27,0.00,0.27,0.27,0.27,Matches
471,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-094,1987,27,24,2227,24.7,12,7,6,6,7,1,0,0.48,0.28,0.77,0.24,0.53,16.1,10.8,4.3,15.1,0.65,0.17,0.82,0.43,0.61,Matches
472,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-090,1992,25,22,2011,22.3,1,1,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,1.1,1.1,1.0,2.1,0.05,0.04,0.09,0.05,0.09,Matches
473,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-255,1992,23,22,2025,22.5,3,0,3,0,0,2,0,0.13,0.00,0.13,0.13,0.13,1.9,1.9,0.6,2.4,0.08,0.02,0.11,0.08,0.11,Matches
474,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,22-006,1999,2,1,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
475,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,26-021,1995,9,3,308,3.4,1,0,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,1.4,1.4,0.1,1.5,0.40,0.03,0.43,0.40,0.43,Matches
476,João Virgínia\Joao-Virginia,pt POR,GK,Everton,21-187,1999,1,0,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
477,Vitinha\Vitinha,pt POR,MF,Wolves,21-061,2000,13,2,251,2.8,0,1,0,0,0,0,0,0.00,0.36,0.36,0.00,0.36,0.4,0.4,0.2,0.6,0.15,0.07,0.22,0.15,0.22,Matches
478,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,21-029,2000,1,1,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.22,0.22,0.00,0.22,Matches
479,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-349,1992,21,11,1046,11.6,3,1,3,0,0,0,0,0.26,0.09,0.34,0.26,0.34,4.5,4.5,1.2,5.6,0.39,0.10,0.48,0.39,0.48,Matches
480,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,32-030,1989,17,17,1395,15.5,2,3,2,0,0,0,0,0.13,0.19,0.32,0.13,0.32,2.8,2.8,1.1,4.0,0.18,0.07,0.26,0.18,0.26,Matches
481,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,32-030,1989,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
482,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-322,1990,21,19,1676,18.6,1,1,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,0.2,0.2,0.5,0.8,0.01,0.03,0.04,0.01,0.04,Matches
483,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,24-002,1997,23,23,2046,22.7,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.4,0.4,0.7,1.1,0.02,0.03,0.05,0.02,0.05,Matches
484,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-140,1997,29,29,2610,29.0,2,2,2,0,0,2,0,0.07,0.07,0.14,0.07,0.14,0.9,0.9,1.7,2.5,0.03,0.06,0.09,0.03,0.09,Matches
485,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-168,1989,19,18,1626,18.1,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02,Matches
486,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-165,1994,31,31,2790,31.0,7,5,5,2,3,5,0,0.23,0.16,0.39,0.16,0.32,4.1,1.8,3.1,4.9,0.13,0.10,0.23,0.06,0.16,Matches
487,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-106,1995,30,30,2700,30.0,12,3,11,1,2,2,0,0.40,0.10,0.50,0.37,0.47,13.0,11.6,3.1,14.7,0.43,0.10,0.54,0.39,0.49,Matches
488,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-089,2002,3,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
489,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-101,1995,22,22,1964,21.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.2,1.2,0.05,0.01,0.06,0.05,0.06,Matches
490,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-140,1990,18,11,1086,12.1,4,1,4,0,1,0,0,0.33,0.08,0.41,0.33,0.41,5.5,4.8,1.3,6.1,0.46,0.11,0.57,0.40,0.51,Matches
491,Timo Werner\Timo-Werner,de GER,FW,Chelsea,25-040,1996,29,24,2133,23.7,5,6,5,0,0,0,0,0.21,0.25,0.46,0.21,0.46,9.8,9.8,4.3,14.1,0.41,0.18,0.60,0.41,0.60,Matches
492,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,31-014,1990,31,31,2780,30.9,1,2,1,0,0,6,0,0.03,0.06,0.10,0.03,0.10,0.5,0.5,4.2,4.7,0.02,0.14,0.15,0.02,0.15,Matches
493,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-189,1997,30,30,2652,29.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.7,1.2,0.02,0.02,0.04,0.02,0.04,Matches
494,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-155,1990,31,28,2428,27.0,2,0,2,0,0,1,0,0.07,0.00,0.07,0.07,0.07,2.8,2.8,1.4,4.2,0.10,0.05,0.16,0.10,0.16,Matches
495,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-224,2000,2,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
496,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,20-002,2001,5,3,248,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.10,0.13,0.03,0.13,Matches
497,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,20-071,2001,4,2,218,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.02,0.08,0.09,0.02,0.09,Matches
498,Willian\Willian,br BRA,FWMF,Arsenal,32-249,1988,22,14,1218,13.5,0,5,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,2.0,2.0,2.0,4.0,0.14,0.15,0.29,0.14,0.29,Matches
499,Joe Willock\Joe-Willock,eng ENG,MF,Newcastle Utd,21-238,1999,8,7,601,6.7,2,0,2,0,0,0,0,0.30,0.00,0.30,0.30,0.30,1.4,1.4,0.7,2.1,0.21,0.10,0.31,0.21,0.31,Matches
500,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-238,1999,7,2,238,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.5,0.17,0.02,0.18,0.17,0.18,Matches
501,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,29-047,1992,22,21,1846,20.5,10,5,6,4,4,2,0,0.49,0.24,0.73,0.29,0.54,9.5,6.5,1.6,8.1,0.46,0.08,0.54,0.32,0.40,Matches
502,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,25-072,1996,10,7,637,7.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.04,0.04,0.01,0.04,Matches
503,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-129,1991,26,25,2147,23.9,7,2,6,1,1,0,0,0.29,0.08,0.38,0.25,0.34,9.6,8.9,1.7,10.6,0.40,0.07,0.48,0.37,0.44,Matches
504,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,28-200,1992,26,25,2149,23.9,1,2,1,0,0,6,1,0.04,0.08,0.13,0.04,0.13,0.7,0.7,1.3,2.0,0.03,0.05,0.08,0.03,0.08,Matches
505,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,31-174,1989,14,1,357,4.0,0,1,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,0.4,0.4,1.0,1.4,0.11,0.24,0.35,0.11,0.35,Matches
506,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-280,1993,6,5,436,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
507,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,West Brom,27-037,1994,9,8,709,7.9,0,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.6,0.6,0.6,1.2,0.07,0.08,0.15,0.07,0.15,Matches
508,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-156,1992,23,22,1982,22.0,9,2,7,2,2,4,0,0.41,0.09,0.50,0.32,0.41,6.2,4.7,2.4,7.1,0.28,0.11,0.39,0.21,0.32,Matches
509,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-150,1995,30,23,2120,23.6,0,3,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,1.5,1.5,2.0,3.5,0.06,0.08,0.15,0.06,0.15,Matches
510,Andi Zeqiri\Andi-Zeqiri,ch SUI,DFFW,Brighton,21-297,1999,6,0,124,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.25,0.00,0.25,0.25,0.25,Matches
511,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-121,1996,15,12,1173,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.3,1.9,0.05,0.10,0.14,0.05,0.14,Matches
512,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,Chelsea,28-027,1993,17,12,895,9.9,1,3,1,0,0,3,0,0.10,0.30,0.40,0.10,0.40,1.3,1.3,3.1,4.4,0.13,0.32,0.45,0.13,0.45,Matches
513,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-170,1994,19,19,1710,19.0,5,0,5,0,0,1,0,0.26,0.00,0.26,0.26,0.26,1.7,1.7,0.0,1.7,0.09,0.00,0.09,0.09,0.09,Matches
514,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Arsenal,22-119,1998,9,6,564,6.3,1,0,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16,0.8,0.8,0.8,1.6,0.13,0.13,0.25,0.13,0.25,Matches
