,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
322,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-074,1996,10,2,288,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.3,1.1,0.23,0.10,0.33,0.23,0.33,Matches
323,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-227,1986,29,24,2179,24.2,1,1,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,0.5,0.5,2.3,2.8,0.02,0.09,0.11,0.02,0.11,Matches
324,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-104,1999,4,0,40,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
325,Jacob Murphy\Jacob-Murphy,eng ENG,DFMF,Newcastle Utd,26-058,1995,20,11,1086,12.1,2,2,2,0,0,3,0,0.17,0.17,0.33,0.17,0.33,1.1,1.1,1.8,2.9,0.09,0.15,0.24,0.09,0.24,Matches
326,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,29-006,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
327,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-094,1994,11,7,571,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.01,0.01,Matches
328,Iliman Ndiaye\Iliman-Ndiaye,fr FRA,MF,Sheffield Utd,21-275,1999,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
329,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-128,1996,20,19,1664,18.5,1,3,1,0,0,5,0,0.05,0.16,0.22,0.05,0.22,0.6,0.6,1.0,1.5,0.03,0.05,0.08,0.03,0.08,Matches
330,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-116,1996,30,28,2054,22.8,3,2,3,0,0,3,0,0.13,0.09,0.22,0.13,0.22,1.4,1.4,2.4,3.8,0.06,0.11,0.17,0.06,0.17,Matches
331,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-134,1999,2,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
332,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,21-045,2000,31,30,2550,28.3,5,6,5,0,0,4,0,0.18,0.21,0.39,0.18,0.39,4.8,4.8,6.1,11.0,0.17,0.22,0.39,0.17,0.39,Matches
333,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,24-041,1997,30,26,2259,25.1,5,1,2,3,3,7,0,0.20,0.04,0.24,0.08,0.12,4.8,2.5,1.8,4.3,0.19,0.07,0.26,0.10,0.17,Matches
334,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-328,1999,16,3,350,3.9,2,1,2,0,0,0,0,0.51,0.26,0.77,0.51,0.77,2.3,2.3,0.8,3.1,0.58,0.21,0.79,0.58,0.79,Matches
335,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-173,2000,1,1,68,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
336,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-077,1999,12,0,110,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.08,0.02,0.10,0.08,0.10,Matches
337,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-350,1987,19,7,637,7.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.00,0.02,0.02,0.00,0.02,Matches
338,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,30-011,1991,26,20,1680,18.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.3,1.5,0.01,0.07,0.08,0.01,0.08,Matches
339,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,27-025,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
340,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-050,1999,25,23,2006,22.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.01,0.01,0.01,0.01,0.01,Matches
341,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-291,2000,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
342,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-331,1988,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
343,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-335,1988,24,24,2132,23.7,2,0,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,1.1,1.1,1.0,2.1,0.05,0.04,0.09,0.05,0.09,Matches
344,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-105,1990,7,7,630,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
345,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-361,1997,7,2,171,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.24,0.01,0.25,0.24,0.25,Matches
346,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,26-005,1995,9,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.1,0.44,0.11,0.55,0.44,0.55,Matches
347,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-261,1994,18,12,1165,12.9,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,1.0,1.0,1.5,2.5,0.07,0.12,0.19,0.07,0.19,Matches
348,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,20-003,2001,5,1,117,1.3,0,1,0,0,0,1,0,0.00,0.77,0.77,0.00,0.77,0.4,0.4,0.1,0.6,0.33,0.11,0.44,0.33,0.44,Matches
349,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,27-251,1993,10,2,238,2.6,0,1,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,0.3,0.3,0.2,0.5,0.12,0.09,0.21,0.12,0.21,Matches
350,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-263,1994,2,0,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
351,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-314,1993,18,14,1166,13.0,0,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.8,0.8,0.9,1.7,0.06,0.07,0.13,0.06,0.13,Matches
352,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-067,1988,32,32,2879,32.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
353,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-176,1996,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
354,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-133,1986,4,3,229,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
355,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-329,1995,24,12,1260,14.0,5,1,4,1,1,1,1,0.36,0.07,0.43,0.29,0.36,6.0,5.2,0.8,6.0,0.43,0.05,0.48,0.37,0.43,Matches
356,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-353,1996,28,25,2127,23.6,8,5,5,3,3,2,1,0.34,0.21,0.55,0.21,0.42,5.5,3.2,4.1,7.3,0.23,0.17,0.41,0.14,0.31,Matches
357,Ricardo Pereira\Ricardo-Pereira,pt POR,DF,Leicester City,27-199,1993,12,9,838,9.3,0,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.4,0.4,0.3,0.8,0.05,0.03,0.08,0.05,0.08,Matches
358,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-274,1993,19,13,1072,11.9,2,0,2,0,0,1,0,0.17,0.00,0.17,0.17,0.17,2.4,2.4,1.1,3.5,0.20,0.09,0.29,0.20,0.29,Matches
359,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-142,1995,24,24,2112,23.5,0,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,3.5,3.8,0.01,0.15,0.16,0.01,0.16,Matches
360,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,30-041,1991,27,16,1386,15.4,2,1,2,0,0,1,0,0.13,0.06,0.19,0.13,0.19,2.4,2.4,2.1,4.5,0.16,0.13,0.29,0.16,0.29,Matches
361,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,24-033,1997,12,10,1006,11.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.4,0.01,0.02,0.04,0.01,0.04,Matches
362,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-047,1994,24,24,2112,23.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
363,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-259,1988,20,13,1266,14.1,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.5,0.7,0.01,0.03,0.05,0.01,0.05,Matches
364,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-184,1995,21,20,1505,16.7,3,2,3,0,0,3,0,0.18,0.12,0.30,0.18,0.30,2.9,2.9,1.8,4.7,0.17,0.11,0.28,0.17,0.28,Matches
365,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,28-039,1993,22,18,1612,17.9,3,3,3,0,0,3,0,0.17,0.17,0.33,0.17,0.33,1.8,1.8,1.5,3.4,0.10,0.09,0.19,0.10,0.19,Matches
366,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,29-004,1992,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
367,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-344,1994,15,10,718,8.0,1,1,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,0.5,0.5,0.8,1.3,0.07,0.10,0.16,0.07,0.16,Matches
368,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-233,1991,7,2,213,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
369,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-217,1998,22,13,1305,14.5,4,1,4,0,0,2,0,0.28,0.07,0.34,0.28,0.34,4.2,4.2,2.3,6.4,0.29,0.16,0.44,0.29,0.44,Matches
370,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-344,1998,32,32,2880,32.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
371,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-330,2001,16,5,462,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.05,0.04,0.10,0.05,0.10,Matches
372,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-195,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
373,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-346,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
374,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-174,1997,32,30,2601,28.9,10,8,10,0,0,4,0,0.35,0.28,0.62,0.35,0.62,8.4,8.4,3.0,11.4,0.29,0.11,0.39,0.29,0.39,Matches
375,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-200,1987,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
376,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-048,1994,23,12,1267,14.1,2,2,2,0,0,0,0,0.14,0.14,0.28,0.14,0.28,2.4,2.4,2.2,4.6,0.17,0.15,0.33,0.17,0.33,Matches
377,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-086,1995,29,24,2126,23.6,0,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.4,1.7,0.01,0.06,0.07,0.01,0.07,Matches
378,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-128,1996,22,21,1794,19.9,0,3,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,1.2,1.2,1.5,2.8,0.06,0.08,0.14,0.06,0.14,Matches
379,Bobby Reid\Bobby-Reid,jm JAM,FWMF,Fulham,28-080,1993,28,23,1947,21.6,5,0,5,0,0,7,0,0.23,0.00,0.23,0.23,0.23,4.5,4.5,0.9,5.4,0.21,0.04,0.25,0.21,0.25,Matches
380,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-099,1999,29,29,2610,29.0,1,1,0,1,1,2,0,0.03,0.03,0.07,0.00,0.03,2.0,1.3,2.0,3.3,0.07,0.07,0.14,0.04,0.11,Matches
381,Lewis Richardson\Lewis-Richardson,eng ENG,FWMF,Burnley,18-075,2003,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
382,Richarlison\Richarlison,br BRA,FW,Everton,23-348,1997,27,26,2253,25.0,6,3,5,1,1,3,1,0.24,0.12,0.36,0.20,0.32,9.6,8.9,2.6,11.4,0.38,0.10,0.49,0.35,0.46,Matches
383,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-226,1996,27,15,1469,16.3,2,0,2,0,0,2,0,0.12,0.00,0.12,0.12,0.12,0.6,0.6,0.9,1.5,0.04,0.06,0.09,0.04,0.09,Matches
384,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-225,1989,12,9,817,9.1,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,0.9,1.1,0.03,0.09,0.12,0.03,0.12,Matches
385,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-101,1999,21,11,1068,11.9,0,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,1.6,1.6,1.5,3.1,0.13,0.13,0.26,0.13,0.26,Matches
386,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,27-043,1994,32,32,2844,31.6,1,5,1,0,0,2,0,0.03,0.16,0.19,0.03,0.19,1.3,1.3,5.5,6.8,0.04,0.18,0.22,0.04,0.22,Matches
387,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-258,1997,26,22,1982,22.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.4,2.0,0.02,0.06,0.09,0.02,0.09,Matches
388,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-080,1995,24,17,1354,15.0,5,0,5,0,0,0,0,0.33,0.00,0.33,0.33,0.33,2.5,2.5,0.8,3.3,0.17,0.05,0.22,0.17,0.22,Matches
389,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-234,1993,8,6,607,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.00,0.05,0.05,0.05,Matches
390,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-337,1989,15,0,326,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.04,0.05,0.09,0.04,0.09,Matches
391,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-131,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
392,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-183,1997,11,8,732,8.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
393,Rodri\Rodri,es ESP,MF,Manchester City,24-305,1996,29,27,2353,26.1,2,1,1,1,1,4,0,0.08,0.04,0.11,0.04,0.08,2.2,1.5,1.5,3.0,0.09,0.06,0.14,0.06,0.12,Matches
394,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,30-048,1991,21,12,1089,12.1,3,1,3,0,0,3,0,0.25,0.08,0.33,0.25,0.33,3.8,3.8,1.8,5.7,0.32,0.15,0.47,0.32,0.47,Matches
395,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-285,1991,21,19,1602,17.8,6,4,6,0,0,3,0,0.34,0.22,0.56,0.34,0.56,3.2,3.2,5.2,8.4,0.18,0.29,0.47,0.18,0.47,Matches
396,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-268,1989,26,12,1146,12.7,1,2,1,0,0,3,0,0.08,0.16,0.24,0.08,0.24,1.5,1.5,1.7,3.3,0.12,0.14,0.26,0.12,0.26,Matches
397,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-211,1991,20,20,1732,19.2,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,0.4,0.4,1.1,1.5,0.02,0.06,0.08,0.02,0.08,Matches
398,John Ruddy\John-Ruddy,eng ENG,GK,Wolves,34-181,1986,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
399,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-051,1993,15,15,1350,15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.02,0.02,0.04,0.02,0.04,Matches
400,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,29-015,1992,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
401,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,29-015,1992,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
402,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,24-042,1997,19,13,1073,11.9,3,4,3,0,0,0,0,0.25,0.34,0.59,0.25,0.59,1.8,1.8,2.7,4.5,0.15,0.23,0.38,0.15,0.38,Matches
403,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,31-028,1990,23,23,2047,22.7,3,0,3,0,0,2,0,0.13,0.00,0.13,0.13,0.13,3.0,3.0,0.2,3.2,0.13,0.01,0.14,0.13,0.14,Matches
404,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-230,2001,27,26,2227,24.7,5,2,5,0,0,1,0,0.20,0.08,0.28,0.20,0.28,6.6,6.6,4.3,10.9,0.27,0.17,0.44,0.27,0.44,Matches
405,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-069,1990,4,3,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
406,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-312,1992,31,28,2543,28.3,19,3,13,6,6,0,0,0.67,0.11,0.78,0.46,0.57,16.7,12.2,4.3,16.4,0.59,0.15,0.74,0.43,0.58,Matches
407,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,22-006,1999,7,5,453,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.4,0.07,0.01,0.07,0.07,0.07,Matches
408,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-315,1996,17,16,1396,15.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,1.1,0.07,0.00,0.07,0.07,0.07,Matches
409,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-156,1997,21,21,1890,21.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
410,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-248,1994,9,3,294,3.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches
411,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-172,1991,19,17,1487,16.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches
412,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,17-030,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
413,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-124,1991,16,13,1210,13.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
414,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-121,1992,20,12,1081,12.0,2,3,2,0,0,2,0,0.17,0.25,0.42,0.17,0.42,1.4,1.4,1.4,2.7,0.12,0.11,0.23,0.12,0.23,Matches
415,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-169,1986,32,32,2880,32.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
416,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-158,1993,29,29,2566,28.5,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,1.4,1.4,1.0,2.4,0.05,0.04,0.08,0.05,0.08,Matches
417,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-197,1999,13,3,461,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches
418,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-195,1991,13,5,524,5.8,0,2,0,0,0,2,0,0.00,0.34,0.34,0.00,0.34,0.4,0.4,2.9,3.3,0.06,0.50,0.57,0.06,0.57,Matches
419,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-077,1986,16,7,735,8.2,3,0,1,2,2,1,0,0.37,0.00,0.37,0.12,0.12,2.7,1.2,0.6,1.8,0.33,0.07,0.40,0.15,0.22,Matches
420,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-285,1995,28,26,2294,25.5,1,5,1,0,0,7,0,0.04,0.20,0.24,0.04,0.24,0.5,0.5,4.5,5.0,0.02,0.18,0.20,0.02,0.20,Matches
421,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-055,1992,24,23,2077,23.1,1,2,1,0,0,6,0,0.04,0.09,0.13,0.04,0.13,1.8,1.8,2.0,3.8,0.08,0.09,0.16,0.08,0.16,Matches
422,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-080,2004,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
423,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-227,1989,29,18,1744,19.4,6,4,3,3,3,1,0,0.31,0.21,0.52,0.15,0.36,5.1,2.8,4.1,6.9,0.26,0.21,0.47,0.14,0.35,Matches
424,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-256,1994,24,22,1899,21.1,2,6,2,0,0,4,0,0.09,0.28,0.38,0.09,0.38,2.8,2.8,3.6,6.4,0.13,0.17,0.30,0.13,0.30,Matches
425,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-278,2002,26,6,895,9.9,3,1,2,1,1,2,0,0.30,0.10,0.40,0.20,0.30,4.4,3.7,0.4,4.1,0.45,0.04,0.49,0.37,0.41,Matches
426,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-213,1984,18,18,1485,16.5,2,0,2,0,0,5,1,0.12,0.00,0.12,0.12,0.12,0.8,0.8,0.3,1.1,0.05,0.02,0.07,0.05,0.07,Matches
427,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-250,1989,24,15,1583,17.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.02,0.03,0.05,0.02,0.05,Matches
428,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-309,1988,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.19,0.13,0.32,0.19,0.32,Matches
429,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-061,2000,3,2,172,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
