,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
235,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-201,1998,8,8,689,0,1,0,0,2,0,0.00,0.13,0.13,0.00,0.13,0.3,0.3,0.3,0.04,0.03,0.07,0.04,0.07,Matches
236,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26-282,1994,9,7,639,0,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00,1.5,0.8,0.5,0.22,0.07,0.29,0.11,0.18,Matches
237,Robert Lynch Sanchez\Robert-Lynch-Sanchez,es ESP,GK,Brighton,,,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
238,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFDF,Brighton,21-338,1998,3,0,46,1,0,0,0,0,0,1.96,0.00,1.96,1.96,1.96,0.1,0.1,0.0,0.12,0.00,0.12,0.12,0.12,Matches
239,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-003,1996,8,3,363,1,0,0,0,1,0,0.25,0.00,0.25,0.25,0.25,0.4,0.4,0.5,0.09,0.12,0.21,0.09,0.21,Matches
240,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-266,1993,8,8,720,1,0,0,0,2,0,0.12,0.00,0.12,0.12,0.12,0.7,0.7,0.1,0.08,0.01,0.09,0.08,0.09,Matches
241,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWDF,Manchester City,29-279,1991,6,6,501,1,1,0,0,0,0,0.18,0.18,0.36,0.18,0.36,0.8,0.8,0.9,0.14,0.17,0.30,0.14,0.30,Matches
242,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-089,1997,5,2,190,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
243,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-230,1992,8,8,707,4,1,0,0,2,0,0.51,0.13,0.64,0.51,0.64,5.3,5.3,1.7,0.67,0.22,0.89,0.67,0.89,Matches
244,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-205,1994,5,4,370,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,Matches
245,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-281,1989,5,2,137,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.03,0.09,0.12,0.03,0.12,Matches
246,Solly March\Solly-March,eng ENG,DF,Brighton,26-129,1994,8,8,660,2,1,0,0,0,0,0.27,0.14,0.41,0.27,0.41,0.8,0.8,0.6,0.11,0.08,0.19,0.11,0.19,Matches
247,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,24-357,1995,5,5,377,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,0.27,0.00,0.27,0.27,0.27,Matches
248,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-085,1992,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
249,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-019,1993,8,8,715,0,1,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.3,0.3,1.6,0.04,0.20,0.23,0.04,0.23,Matches
250,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-212,1988,4,4,289,0,1,0,0,0,0,0.00,0.31,0.31,0.00,0.31,0.2,0.2,0.4,0.08,0.13,0.21,0.08,0.21,Matches
251,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-117,1988,5,3,255,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.04,0.02,0.04,Matches
252,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-110,1991,4,3,272,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.06,0.19,0.25,0.06,0.25,Matches
253,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,24-104,1996,8,8,709,4,1,2,2,0,0,0.51,0.13,0.63,0.25,0.38,4.8,3.3,0.6,0.61,0.07,0.68,0.42,0.49,Matches
254,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-050,1987,7,7,608,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.02,0.05,0.07,0.02,0.07,Matches
255,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-175,1996,9,5,553,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.4,0.23,0.06,0.29,0.23,0.29,Matches
256,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,30-359,1989,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
257,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-014,1990,5,4,330,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.02,0.00,0.02,Matches
258,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-039,1994,8,8,720,1,4,0,0,3,0,0.12,0.50,0.62,0.12,0.62,0.5,0.5,1.5,0.06,0.19,0.25,0.06,0.25,Matches
259,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,32-363,1987,9,6,481,2,0,0,0,0,0,0.37,0.00,0.37,0.37,0.37,0.8,0.8,0.5,0.14,0.09,0.23,0.14,0.23,Matches
260,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-004,1999,8,8,720,0,1,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,1.1,0.03,0.13,0.16,0.03,0.16,Matches
261,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,23-354,1996,7,5,494,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.04,0.07,0.04,0.07,Matches
262,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-064,1989,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
263,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-132,1994,3,3,250,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
264,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-270,1992,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
265,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-156,1992,9,9,795,0,1,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.0,0.0,0.3,0.00,0.03,0.03,0.00,0.03,Matches
266,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-269,2000,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
267,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-233,1991,6,2,227,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.10,0.14,0.04,0.14,Matches
268,James Milner\James-Milner,eng ENG,MFDF,Liverpool,34-327,1986,7,1,189,0,1,0,0,0,0,0.00,0.48,0.48,0.00,0.48,0.0,0.0,0.8,0.01,0.40,0.41,0.01,0.41,Matches
269,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-064,1994,8,8,720,1,0,0,0,1,0,0.12,0.00,0.12,0.12,0.12,0.2,0.2,0.0,0.02,0.00,0.02,0.02,0.02,Matches
270,Takumi Minamino\Takumi-Minamino,jp JPN,FWMF,Liverpool,25-315,1995,5,0,61,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
271,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-258,1993,8,8,720,2,1,0,0,2,0,0.25,0.12,0.37,0.25,0.37,0.8,0.8,0.2,0.10,0.02,0.12,0.10,0.12,Matches
272,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-086,1999,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
273,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-071,1994,9,7,691,2,2,1,2,2,0,0.26,0.26,0.52,0.13,0.39,4.1,2.6,1.0,0.54,0.13,0.66,0.34,0.47,Matches
274,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-112,1999,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
275,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,36-310,1984,3,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
276,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,21-321,1999,8,7,630,1,1,0,0,0,0,0.14,0.14,0.29,0.14,0.29,1.0,1.0,0.8,0.14,0.11,0.24,0.14,0.24,Matches
277,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,28-105,1992,8,4,371,1,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.8,0.8,0.0,0.20,0.01,0.21,0.20,0.21,Matches
278,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-079,1986,8,5,448,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.9,0.02,0.18,0.21,0.02,0.21,Matches
279,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,25-276,1995,5,4,365,1,0,0,0,2,0,0.25,0.00,0.25,0.25,0.25,0.2,0.2,0.1,0.05,0.02,0.07,0.05,0.07,Matches
280,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-223,1992,2,0,46,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
281,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,26-312,1994,2,0,15,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.17,0.00,0.17,0.17,0.17,Matches
282,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,DF,Leicester City,23-346,1996,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
283,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,23-334,1996,9,7,482,1,1,0,0,2,0,0.19,0.19,0.37,0.19,0.37,0.5,0.5,1.2,0.08,0.22,0.30,0.08,0.30,Matches
284,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,20-352,1999,1,0,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
285,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-262,2000,9,8,668,2,2,0,0,0,0,0.27,0.27,0.54,0.27,0.54,1.3,1.3,1.2,0.18,0.16,0.34,0.18,0.34,Matches
286,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-258,1997,9,7,625,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.6,0.11,0.08,0.19,0.11,0.19,Matches
287,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-180,1999,8,1,152,1,0,0,0,0,0,0.59,0.00,0.59,0.59,0.59,1.0,1.0,0.2,0.57,0.14,0.71,0.57,0.71,Matches
288,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-025,2000,1,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
289,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,21-295,1999,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
290,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-202,1987,4,1,73,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
291,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-228,1991,6,4,343,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.03,0.03,0.00,0.03,Matches
292,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-242,1994,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
293,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-267,1999,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
294,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-143,2000,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
295,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-183,1988,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
296,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-187,1988,9,9,782,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.8,0.05,0.09,0.14,0.05,0.14,Matches
297,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,30-323,1990,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
298,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-213,1997,2,2,131,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
299,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-222,1995,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
300,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-113,1994,6,4,353,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.06,0.11,0.17,0.06,0.17,Matches
301,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-115,1994,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
302,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-166,1993,4,3,233,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.18,0.02,0.20,0.18,0.20,Matches
303,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32-285,1988,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
304,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Arsenal,25-181,1995,8,2,282,1,0,0,0,0,1,0.32,0.00,0.32,0.32,0.32,0.7,0.7,0.3,0.22,0.08,0.30,0.22,0.30,Matches
305,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-205,1996,8,8,661,1,2,0,0,0,0,0.14,0.27,0.41,0.14,0.41,0.6,0.6,0.7,0.08,0.09,0.17,0.08,0.17,Matches
306,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-126,1993,4,4,280,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.07,0.03,0.09,0.07,0.09,Matches
307,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,24-360,1995,6,6,540,0,1,0,0,3,0,0.00,0.17,0.17,0.00,0.17,0.1,0.1,0.7,0.01,0.12,0.14,0.01,0.14,Matches
308,Matt Phillips\Matt-Phillips,sco SCO,MF,West Brom,29-258,1991,6,0,75,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.12,0.14,0.02,0.14,Matches
309,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-250,1997,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
310,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-264,1994,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
311,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-111,1988,3,1,148,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
312,Daniel Podence\Daniel-Podence,pt POR,FW,Wolves,25-036,1995,8,8,584,1,2,0,0,0,0,0.15,0.31,0.46,0.15,0.46,1.7,1.7,0.6,0.26,0.10,0.35,0.26,0.35,Matches
313,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,27-256,1993,7,4,374,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.05,0.02,0.07,0.05,0.07,Matches
314,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-221,1992,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
315,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-196,1994,8,7,520,1,1,0,0,0,0,0.17,0.17,0.35,0.17,0.35,0.4,0.4,0.3,0.06,0.06,0.12,0.06,0.12,Matches
316,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-069,1998,3,2,174,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.10,0.04,0.15,0.10,0.15,Matches
317,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-196,1998,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
318,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-182,2001,1,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
319,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-026,1997,8,8,708,2,3,0,0,1,0,0.25,0.38,0.64,0.25,0.64,1.9,1.9,1.0,0.25,0.12,0.37,0.25,0.37,Matches
320,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-052,1987,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
321,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-265,1994,5,3,309,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.13,0.02,0.15,0.13,0.15,Matches
322,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-304,1995,6,4,396,0,1,0,0,1,0,0.00,0.23,0.23,0.00,0.23,0.0,0.0,0.4,0.01,0.10,0.11,0.01,0.11,Matches
323,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,23-346,1996,5,5,450,0,2,0,0,1,0,0.00,0.40,0.40,0.00,0.40,0.2,0.2,0.8,0.04,0.15,0.19,0.04,0.19,Matches
324,Bobby Reid\Bobby-Reid,jm JAM,FWMF,Fulham,27-298,1993,8,5,446,3,0,0,0,3,0,0.61,0.00,0.61,0.61,0.61,2.1,2.1,0.1,0.42,0.02,0.44,0.42,0.44,Matches
325,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,21-317,1999,9,9,810,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.7,0.04,0.08,0.11,0.04,0.11,Matches
326,Richarlison\Richarlison,br BRA,FW,Everton,23-200,1997,6,6,457,1,2,1,1,1,1,0.20,0.39,0.59,0.00,0.39,3.2,2.4,1.1,0.62,0.21,0.83,0.47,0.68,Matches
327,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-078,1996,7,5,428,1,0,0,0,0,0,0.21,0.00,0.21,0.21,0.21,0.5,0.5,0.2,0.10,0.04,0.14,0.10,0.14,Matches
328,Matt Ritchie\Matt-Ritchie,sco SCO,DF,Newcastle Utd,31-077,1989,1,1,68,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.03,0.08,0.11,0.03,0.11,Matches
329,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,21-319,1999,6,2,218,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.05,0.14,0.18,0.05,0.18,Matches
330,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-260,1994,9,9,810,1,3,0,0,0,0,0.11,0.33,0.44,0.11,0.44,0.8,0.8,1.5,0.09,0.16,0.25,0.09,0.25,Matches
331,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-110,1997,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.01,0.11,0.12,0.01,0.12,Matches
332,Callum Robinson\Callum-Robinson,ie IRL,FW,West Brom,25-298,1995,9,5,449,2,0,0,0,0,0,0.40,0.00,0.40,0.40,0.40,0.5,0.5,0.4,0.11,0.07,0.18,0.11,0.18,Matches
333,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-086,1993,4,2,281,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.09,0.00,0.09,0.09,0.09,Matches
334,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-189,1989,4,0,116,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.07,0.03,0.10,0.07,0.10,Matches
335,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,23-349,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
336,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-035,1997,2,0,11,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
337,Rodri\Rodri,es ESP,MF,Manchester City,24-157,1996,8,8,720,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.04,0.02,0.06,0.04,0.06,Matches
338,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,29-265,1991,7,3,342,1,0,0,0,0,0,0.26,0.00,0.26,0.26,0.26,2.1,2.1,0.6,0.54,0.15,0.69,0.54,0.69,Matches
339,James Rodríguez\James-Rodriguez,co COL,FW,Everton,29-137,1991,8,8,660,3,3,0,0,1,0,0.41,0.41,0.82,0.41,0.82,2.0,2.0,2.1,0.27,0.29,0.57,0.27,0.57,Matches
340,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-120,1989,6,2,246,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.13,0.15,0.28,0.13,0.28,Matches
341,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-063,1991,9,9,770,1,0,0,0,3,0,0.12,0.00,0.12,0.12,0.12,0.2,0.2,0.2,0.03,0.02,0.05,0.03,0.05,Matches
342,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,27-268,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
343,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-232,1992,8,8,720,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
344,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-259,1997,8,8,582,1,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,0.9,0.9,1.2,0.14,0.18,0.32,0.14,0.32,Matches
345,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-245,1990,6,6,517,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.1,0.07,0.02,0.09,0.07,0.09,Matches
346,Bukayo Saka\Bukayo-Saka,eng ENG,DFFW,Arsenal,19-082,2001,7,6,541,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,1.3,1.3,0.3,0.22,0.04,0.27,0.22,0.27,Matches
347,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,30-287,1990,4,3,276,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
348,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-164,1992,8,8,719,8,0,4,4,0,0,1.00,0.00,1.00,0.50,0.50,5.8,2.8,2.0,0.73,0.26,0.98,0.35,0.61,Matches
349,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-167,1996,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.16,0.00,0.16,0.16,0.16,Matches
350,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-024,1991,7,5,431,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches
351,Fabian Schär\Fabian-Schar,ch SUI,DFMF,Newcastle Utd,28-342,1991,6,4,411,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
352,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,27-339,1992,7,5,424,0,1,0,0,1,0,0.00,0.21,0.21,0.00,0.21,0.2,0.2,0.5,0.05,0.10,0.15,0.05,0.15,Matches
