,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
322,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-089,1999,3,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
323,Jacob Murphy\Jacob-Murphy,eng ENG,DFMF,Newcastle Utd,26-043,1995,18,9,906,10.1,1,2,1,0,0,2,0,0.10,0.20,0.30,0.10,0.30,0.9,0.9,1.3,2.1,0.08,0.13,0.21,0.08,0.21,Matches
324,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-356,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
325,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-079,1994,9,5,444,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
326,Iliman Ndiaye\Iliman-Ndiaye,fr FRA,MF,Sheffield Utd,21-260,1999,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
327,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-113,1996,18,17,1484,16.5,1,3,1,0,0,4,0,0.06,0.18,0.24,0.06,0.24,0.4,0.4,1.0,1.4,0.03,0.06,0.08,0.03,0.08,Matches
328,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-101,1996,27,25,1842,20.5,3,2,3,0,0,2,0,0.15,0.10,0.24,0.15,0.24,1.2,1.2,2.4,3.6,0.06,0.12,0.18,0.06,0.18,Matches
329,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-119,1999,2,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
330,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,21-030,2000,30,29,2519,28.0,5,6,5,0,0,4,0,0.18,0.21,0.39,0.18,0.39,4.8,4.8,6.1,11.0,0.17,0.22,0.39,0.17,0.39,Matches
331,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,24-026,1997,29,25,2169,24.1,5,1,2,3,3,7,0,0.21,0.04,0.25,0.08,0.12,4.8,2.5,1.8,4.3,0.20,0.07,0.27,0.10,0.18,Matches
332,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-313,1999,14,3,327,3.6,1,1,1,0,0,0,0,0.28,0.28,0.55,0.28,0.55,1.2,1.2,0.6,1.8,0.32,0.16,0.48,0.32,0.48,Matches
333,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-158,2000,1,1,68,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
334,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-062,1999,12,0,110,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.08,0.02,0.10,0.08,0.10,Matches
335,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-335,1987,17,5,482,5.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
336,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-361,1991,24,18,1500,16.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.2,1.4,0.02,0.07,0.08,0.02,0.08,Matches
337,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,27-010,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
338,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-035,1999,23,21,1826,20.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.01,0.01,0.02,0.01,0.02,Matches
339,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-276,2000,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
340,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-316,1988,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
341,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-320,1988,23,23,2042,22.7,2,0,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,1.0,1.0,1.0,2.0,0.04,0.05,0.09,0.04,0.09,Matches
342,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-090,1990,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
343,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-346,1997,7,2,171,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.22,0.01,0.23,0.22,0.23,Matches
344,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-355,1995,9,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.1,0.44,0.11,0.55,0.44,0.55,Matches
345,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-246,1994,16,10,1001,11.1,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.9,0.9,1.4,2.3,0.09,0.12,0.21,0.09,0.21,Matches
346,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-353,2001,5,1,117,1.3,0,1,0,0,0,1,0,0.00,0.77,0.77,0.00,0.77,0.4,0.4,0.1,0.6,0.33,0.11,0.44,0.33,0.44,Matches
347,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-236,1993,9,2,228,2.5,0,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,0.2,0.2,0.2,0.4,0.06,0.09,0.15,0.06,0.15,Matches
348,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-248,1994,2,0,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
349,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-299,1993,16,13,1053,11.7,0,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,0.8,0.8,0.6,1.4,0.07,0.05,0.12,0.07,0.12,Matches
350,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-052,1988,30,30,2699,30.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
351,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-161,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
352,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-118,1986,4,3,229,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
353,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-314,1995,22,11,1147,12.7,5,1,4,1,1,1,1,0.39,0.08,0.47,0.31,0.39,5.4,4.6,0.6,5.2,0.42,0.05,0.47,0.36,0.41,Matches
354,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-338,1996,26,23,1965,21.8,7,5,5,2,2,2,1,0.32,0.23,0.55,0.23,0.46,4.6,3.1,3.6,6.7,0.21,0.16,0.38,0.14,0.31,Matches
355,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,27-184,1993,11,8,748,8.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.05,0.03,0.08,0.05,0.08,Matches
356,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-259,1993,18,13,1053,11.7,2,0,2,0,0,1,0,0.17,0.00,0.17,0.17,0.17,2.4,2.4,1.1,3.5,0.20,0.10,0.30,0.20,0.30,Matches
357,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-127,1995,22,22,1932,21.5,0,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,3.1,3.4,0.01,0.14,0.16,0.01,0.16,Matches
358,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,30-026,1991,25,14,1206,13.4,1,1,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,1.5,1.5,1.6,3.1,0.11,0.12,0.23,0.11,0.23,Matches
359,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,24-018,1997,11,9,916,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
360,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-032,1994,23,23,2022,22.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
361,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-244,1988,19,12,1176,13.1,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.2,0.2,0.4,0.5,0.01,0.03,0.04,0.01,0.04,Matches
362,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-169,1995,19,18,1361,15.1,3,2,3,0,0,2,0,0.20,0.13,0.33,0.20,0.33,2.9,2.9,1.8,4.7,0.19,0.12,0.31,0.19,0.31,Matches
363,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,28-024,1993,20,16,1432,15.9,3,1,3,0,0,3,0,0.19,0.06,0.25,0.19,0.25,1.5,1.5,1.3,2.8,0.09,0.08,0.17,0.09,0.17,Matches
364,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-354,1992,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
365,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-329,1994,13,9,654,7.3,1,1,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,0.5,0.5,0.8,1.3,0.07,0.10,0.18,0.07,0.18,Matches
366,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-218,1991,7,2,213,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
367,Christian Pulisic\Christian-Pulisic,us USA,FW,Chelsea,22-202,1998,20,11,1125,12.5,2,1,2,0,0,2,0,0.16,0.08,0.24,0.16,0.24,3.4,3.4,1.8,5.2,0.27,0.15,0.41,0.27,0.41,Matches
368,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-329,1998,30,30,2700,30.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
369,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-315,2001,14,4,408,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.05,0.03,0.08,0.05,0.08,Matches
370,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-180,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
371,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-331,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
372,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-159,1997,30,28,2447,27.2,10,7,10,0,0,4,0,0.37,0.26,0.63,0.37,0.63,8.1,8.1,2.6,10.7,0.30,0.10,0.39,0.30,0.39,Matches
373,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-185,1987,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
374,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-033,1994,21,11,1170,13.0,2,2,2,0,0,0,0,0.15,0.15,0.31,0.15,0.31,2.1,2.1,2.1,4.2,0.16,0.16,0.32,0.16,0.32,Matches
375,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-071,1995,27,23,2031,22.6,0,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,1.3,1.6,0.01,0.06,0.07,0.01,0.07,Matches
376,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-113,1996,19,18,1551,17.2,0,3,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,1.2,1.2,1.3,2.6,0.07,0.08,0.15,0.07,0.15,Matches
377,Bobby Reid\Bobby-Reid,jm JAM,FWDF,Fulham,28-065,1993,26,21,1767,19.6,5,0,5,0,0,6,0,0.25,0.00,0.25,0.25,0.25,4.4,4.4,0.9,5.4,0.22,0.05,0.27,0.22,0.27,Matches
378,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-084,1999,29,29,2610,29.0,1,1,0,1,1,2,0,0.03,0.03,0.07,0.00,0.03,2.0,1.3,2.0,3.3,0.07,0.07,0.14,0.04,0.11,Matches
379,Lewis Richardson\Lewis-Richardson,eng ENG,FWMF,Burnley,18-060,2003,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
380,Richarlison\Richarlison,br BRA,FW,Everton,23-333,1997,25,24,2073,23.0,6,3,5,1,1,3,1,0.26,0.13,0.39,0.22,0.35,9.2,8.4,2.5,10.9,0.40,0.11,0.51,0.36,0.47,Matches
381,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-211,1996,26,14,1411,15.7,2,0,2,0,0,2,0,0.13,0.00,0.13,0.13,0.13,0.6,0.6,0.9,1.5,0.04,0.06,0.10,0.04,0.10,Matches
382,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-210,1989,10,7,637,7.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.7,1.0,0.04,0.10,0.14,0.04,0.14,Matches
383,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-086,1999,19,9,921,10.2,0,2,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,1.1,1.1,1.3,2.4,0.11,0.13,0.24,0.11,0.24,Matches
384,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,27-028,1994,30,30,2664,29.6,1,5,1,0,0,1,0,0.03,0.17,0.20,0.03,0.20,1.3,1.3,5.2,6.4,0.04,0.17,0.22,0.04,0.22,Matches
385,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-243,1997,24,20,1802,20.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.2,1.7,0.03,0.06,0.09,0.03,0.09,Matches
386,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-065,1995,22,15,1238,13.8,4,0,4,0,0,0,0,0.29,0.00,0.29,0.29,0.29,2.1,2.1,0.6,2.7,0.15,0.05,0.20,0.15,0.20,Matches
387,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-219,1993,8,6,607,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.00,0.05,0.05,0.05,Matches
388,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-322,1989,13,0,281,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.04,0.06,0.10,0.04,0.10,Matches
389,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-116,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
390,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-168,1997,9,6,552,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
391,Rodri\Rodri,es ESP,MF,Manchester City,24-290,1996,28,26,2263,25.1,1,1,0,1,1,4,0,0.04,0.04,0.08,0.00,0.04,2.0,1.2,1.5,2.7,0.08,0.06,0.14,0.05,0.11,Matches
392,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,30-033,1991,21,12,1089,12.1,3,1,3,0,0,3,0,0.25,0.08,0.33,0.25,0.33,3.8,3.8,1.8,5.7,0.32,0.15,0.47,0.32,0.47,Matches
393,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-270,1991,19,17,1422,15.8,6,4,6,0,0,3,0,0.38,0.25,0.63,0.38,0.63,2.8,2.8,4.4,7.2,0.18,0.28,0.46,0.18,0.46,Matches
394,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-253,1989,25,12,1143,12.7,1,2,1,0,0,3,0,0.08,0.16,0.24,0.08,0.24,1.5,1.5,1.7,3.3,0.12,0.14,0.26,0.12,0.26,Matches
395,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-196,1991,20,20,1732,19.2,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,0.4,0.4,1.1,1.5,0.02,0.06,0.08,0.02,0.08,Matches
396,John Ruddy\John-Ruddy,eng ENG,GK,Wolves,34-166,1986,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
397,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-036,1993,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.02,0.02,0.04,0.02,0.04,Matches
398,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,29-000,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
399,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,29-000,1992,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
400,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,24-027,1997,17,12,976,10.8,2,3,2,0,0,0,0,0.18,0.28,0.46,0.18,0.46,1.2,1.2,2.3,3.5,0.11,0.21,0.32,0.11,0.32,Matches
401,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,31-013,1990,21,21,1867,20.7,3,0,3,0,0,2,0,0.14,0.00,0.14,0.14,0.14,2.3,2.3,0.2,2.5,0.11,0.01,0.12,0.11,0.12,Matches
402,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-215,2001,25,24,2069,23.0,5,2,5,0,0,1,0,0.22,0.09,0.30,0.22,0.30,6.5,6.5,3.8,10.3,0.28,0.17,0.45,0.28,0.45,Matches
403,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-054,1990,4,3,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
404,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-297,1992,29,27,2433,27.0,18,3,12,6,6,0,0,0.67,0.11,0.78,0.44,0.55,15.1,10.6,4.3,14.8,0.56,0.16,0.72,0.39,0.55,Matches
405,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,21-356,1999,6,4,363,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
406,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-300,1996,17,16,1396,15.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,1.1,0.07,0.00,0.07,0.07,0.07,Matches
407,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-141,1997,19,19,1710,19.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
408,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-233,1994,9,3,294,3.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches
409,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-157,1991,19,17,1487,16.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches
410,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,17-015,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
411,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-109,1991,16,13,1210,13.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
412,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-106,1992,19,12,1049,11.7,2,2,2,0,0,2,0,0.17,0.17,0.34,0.17,0.34,1.4,1.4,1.2,2.6,0.12,0.10,0.22,0.12,0.22,Matches
413,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-154,1986,30,30,2700,30.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
414,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-143,1993,27,27,2386,26.5,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,1.4,1.4,0.7,2.1,0.05,0.03,0.08,0.05,0.08,Matches
415,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-182,1999,12,3,460,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches
416,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-180,1991,12,5,522,5.8,0,2,0,0,0,2,0,0.00,0.34,0.34,0.00,0.34,0.4,0.4,2.4,2.8,0.06,0.41,0.48,0.06,0.48,Matches
417,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-062,1986,16,7,735,8.2,3,0,1,2,2,1,0,0.37,0.00,0.37,0.12,0.12,2.7,1.2,0.6,1.8,0.33,0.07,0.40,0.15,0.22,Matches
418,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-270,1995,26,24,2114,23.5,1,5,1,0,0,6,0,0.04,0.21,0.26,0.04,0.26,0.5,0.5,4.1,4.6,0.02,0.17,0.20,0.02,0.20,Matches
419,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-040,1992,22,21,1897,21.1,1,1,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,1.8,1.8,1.9,3.6,0.08,0.09,0.17,0.08,0.17,Matches
420,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-065,2004,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
421,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-212,1989,27,16,1564,17.4,4,4,2,2,2,1,0,0.23,0.23,0.46,0.12,0.35,4.1,2.6,3.7,6.3,0.24,0.21,0.45,0.15,0.36,Matches
422,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-241,1994,22,20,1719,19.1,2,3,2,0,0,3,0,0.10,0.16,0.26,0.10,0.26,2.5,2.5,2.7,5.2,0.13,0.14,0.27,0.13,0.27,Matches
423,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-263,2002,24,6,868,9.6,3,0,2,1,1,2,0,0.31,0.00,0.31,0.21,0.21,4.3,3.6,0.4,4.0,0.45,0.04,0.49,0.37,0.41,Matches
424,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-198,1984,18,18,1485,16.5,2,0,2,0,0,5,1,0.12,0.00,0.12,0.12,0.12,0.8,0.8,0.3,1.1,0.05,0.02,0.07,0.05,0.07,Matches
425,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-235,1989,22,14,1463,16.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.8,0.02,0.03,0.05,0.02,0.05,Matches
426,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-294,1988,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.19,0.13,0.32,0.19,0.32,Matches
427,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-046,2000,3,2,172,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
428,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-254,2000,14,12,945,10.5,0,4,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,1.0,1.0,2.4,3.4,0.10,0.23,0.32,0.10,0.32,Matches
429,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-213,1987,8,6,526,5.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.03,0.06,0.09,0.03,0.09,Matches
