,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
235,Ademola Lookman\Ademola-Lookman,eng ENG,FW,Fulham,23-051,1997,8,7,652,2,1,0,1,1,0,0.28,0.14,0.41,0.28,0.41,2.3,1.5,0.6,0.32,0.09,0.40,0.21,0.30,Matches
236,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-213,1997,6,6,413,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.01,0.02,0.01,0.02,Matches
237,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-184,1989,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.04,0.05,0.01,0.05,Matches
238,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-232,1987,6,5,365,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.04,0.03,0.04,Matches
239,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-215,1998,9,9,779,0,1,0,0,2,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,0.3,0.03,0.03,0.07,0.03,0.07,Matches
240,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26-296,1994,11,8,729,0,1,0,1,3,0,0.00,0.12,0.12,0.00,0.12,1.6,0.9,0.6,0.20,0.07,0.27,0.11,0.18,Matches
241,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFDF,Brighton,21-352,1998,3,0,46,1,0,0,0,0,0,1.96,0.00,1.96,1.96,1.96,0.1,0.1,0.0,0.12,0.00,0.12,0.12,0.12,Matches
242,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-017,1996,10,5,542,1,1,0,0,2,0,0.17,0.17,0.33,0.17,0.33,0.7,0.7,1.1,0.11,0.18,0.29,0.11,0.29,Matches
243,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-280,1993,10,10,900,1,0,0,0,2,0,0.10,0.00,0.10,0.10,0.10,0.8,0.8,0.1,0.08,0.01,0.09,0.08,0.09,Matches
244,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWDF,Manchester City,29-293,1991,8,8,681,4,1,0,0,0,0,0.53,0.13,0.66,0.53,0.66,1.8,1.8,2.8,0.24,0.37,0.60,0.24,0.60,Matches
245,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-103,1997,5,2,190,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
246,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-244,1992,10,9,824,4,1,0,0,2,0,0.44,0.11,0.55,0.44,0.55,5.8,5.8,1.7,0.63,0.19,0.82,0.63,0.82,Matches
247,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-219,1994,6,5,460,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.04,0.00,0.04,Matches
248,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-295,1989,7,4,317,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.04,0.05,0.02,0.05,Matches
249,Solly March\Solly-March,eng ENG,DF,Brighton,26-143,1994,10,10,840,2,1,0,0,0,0,0.21,0.11,0.32,0.21,0.32,0.9,0.9,0.8,0.10,0.09,0.19,0.10,0.19,Matches
250,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-005,1995,6,6,438,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.0,0.25,0.00,0.25,0.25,0.25,Matches
251,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-099,1992,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
252,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-033,1993,10,10,850,0,1,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.6,0.03,0.17,0.20,0.03,0.20,Matches
253,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-226,1988,5,4,318,0,2,0,0,0,0,0.00,0.57,0.57,0.00,0.57,0.2,0.2,0.8,0.07,0.24,0.31,0.07,0.31,Matches
254,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-131,1988,6,4,345,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
255,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-124,1991,5,4,362,1,0,0,0,1,0,0.25,0.00,0.25,0.25,0.25,0.6,0.6,0.6,0.14,0.14,0.29,0.14,0.29,Matches
256,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,24-118,1996,10,9,761,4,1,2,3,0,0,0.47,0.12,0.59,0.24,0.35,5.7,3.4,0.9,0.68,0.10,0.78,0.41,0.51,Matches
257,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-064,1987,9,9,761,0,1,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.6,0.02,0.07,0.08,0.02,0.08,Matches
258,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-189,1996,11,7,733,1,0,0,0,1,0,0.12,0.00,0.12,0.12,0.12,2.4,2.4,0.7,0.30,0.08,0.38,0.30,0.38,Matches
259,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-007,1989,11,11,990,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
260,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-028,1990,5,4,330,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.02,0.00,0.02,Matches
261,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-053,1994,9,9,810,1,4,0,0,3,0,0.11,0.44,0.56,0.11,0.56,0.7,0.7,1.5,0.07,0.17,0.24,0.07,0.24,Matches
262,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-011,1987,9,6,481,2,0,0,0,0,0,0.37,0.00,0.37,0.37,0.37,0.8,0.8,0.5,0.14,0.09,0.23,0.14,0.23,Matches
263,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-018,1999,10,10,900,0,1,0,0,1,0,0.00,0.10,0.10,0.00,0.10,0.3,0.3,1.6,0.03,0.16,0.19,0.03,0.19,Matches
264,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-002,1996,8,6,584,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.05,0.03,0.08,0.05,0.08,Matches
265,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-078,1989,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.00,0.02,0.02,0.02,Matches
266,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-146,1994,5,5,430,1,0,0,0,2,0,0.21,0.00,0.21,0.21,0.21,0.1,0.1,0.0,0.02,0.01,0.02,0.02,0.02,Matches
267,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-284,1992,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
268,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-170,1992,11,11,932,0,1,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.0,0.0,0.3,0.00,0.03,0.03,0.00,0.03,Matches
269,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-283,2000,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
270,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-247,1991,7,3,317,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.03,0.08,0.11,0.03,0.11,Matches
271,James Milner\James-Milner,eng ENG,MFDF,Liverpool,34-341,1986,8,2,262,0,1,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.0,0.0,0.9,0.01,0.31,0.32,0.01,0.32,Matches
272,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-078,1994,9,9,810,1,0,0,0,1,0,0.11,0.00,0.11,0.11,0.11,0.2,0.2,0.0,0.02,0.00,0.02,0.02,0.02,Matches
273,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,25-329,1995,6,1,151,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.06,0.00,0.06,0.06,0.06,Matches
274,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-272,1993,9,9,810,2,1,0,0,2,0,0.22,0.11,0.33,0.22,0.33,0.8,0.8,0.2,0.09,0.02,0.11,0.09,0.11,Matches
275,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-100,1999,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
276,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-085,1994,10,7,695,2,2,1,2,2,0,0.26,0.26,0.52,0.13,0.39,4.2,2.6,1.1,0.54,0.15,0.68,0.34,0.49,Matches
277,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-126,1999,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
278,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,36-324,1984,3,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
279,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,21-335,1999,10,9,810,1,2,0,0,1,0,0.11,0.22,0.33,0.11,0.33,1.1,1.1,1.5,0.13,0.17,0.29,0.13,0.29,Matches
280,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,28-119,1992,10,4,375,1,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.8,0.8,0.0,0.20,0.01,0.21,0.20,0.21,Matches
281,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,24-306,1996,1,0,17,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,3.00,1.33,4.34,3.00,4.34,Matches
282,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-093,1986,10,7,628,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.9,0.02,0.13,0.15,0.02,0.15,Matches
283,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,25-290,1995,5,4,365,1,0,0,0,2,0,0.25,0.00,0.25,0.25,0.25,0.2,0.2,0.1,0.05,0.02,0.07,0.05,0.07,Matches
284,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-237,1992,2,0,46,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
285,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,26-326,1994,2,0,15,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.17,0.00,0.17,0.17,0.17,Matches
286,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,DFMF,Leicester City,23-360,1996,3,2,202,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
287,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,23-348,1996,10,8,546,1,1,0,0,2,0,0.16,0.16,0.33,0.16,0.33,0.5,0.5,1.2,0.07,0.19,0.27,0.07,0.27,Matches
288,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-000,1999,2,0,71,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
289,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-276,2000,11,10,836,3,2,0,0,0,0,0.32,0.22,0.54,0.32,0.54,1.6,1.6,1.6,0.17,0.17,0.34,0.17,0.34,Matches
290,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-272,1997,11,8,707,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.6,0.10,0.07,0.17,0.10,0.17,Matches
291,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-194,1999,9,1,168,1,0,0,0,0,0,0.54,0.00,0.54,0.54,0.54,1.0,1.0,0.2,0.51,0.13,0.64,0.51,0.64,Matches
292,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-039,2000,1,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
293,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,21-309,1999,2,0,3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
294,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-216,1987,5,1,85,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
295,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-242,1991,8,5,424,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.04,0.00,0.04,Matches
296,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-256,1994,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
297,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-281,1999,6,5,461,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
298,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-157,2000,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
299,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-197,1988,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
300,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-201,1988,11,11,962,1,0,0,0,2,0,0.09,0.00,0.09,0.09,0.09,0.5,0.5,0.8,0.05,0.08,0.12,0.05,0.12,Matches
301,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,30-337,1990,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
302,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-227,1997,2,2,131,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
303,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-236,1995,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
304,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-127,1994,7,4,398,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.05,0.10,0.15,0.05,0.15,Matches
305,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-129,1994,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
306,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-180,1993,5,4,277,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.16,0.02,0.18,0.16,0.18,Matches
307,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32-299,1988,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
308,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-042,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
309,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Arsenal,25-195,1995,8,2,282,1,0,0,0,0,1,0.32,0.00,0.32,0.32,0.32,0.7,0.7,0.3,0.22,0.08,0.30,0.22,0.30,Matches
310,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-219,1996,10,10,784,1,2,0,0,1,1,0.11,0.23,0.34,0.11,0.34,0.8,0.8,1.4,0.10,0.16,0.26,0.10,0.26,Matches
311,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-140,1993,5,5,348,1,0,0,0,1,0,0.26,0.00,0.26,0.26,0.26,0.6,0.6,0.3,0.16,0.07,0.23,0.16,0.23,Matches
312,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-008,1995,8,8,720,0,2,0,0,3,0,0.00,0.25,0.25,0.00,0.25,0.1,0.1,1.4,0.02,0.17,0.19,0.02,0.19,Matches
313,Matt Phillips\Matt-Phillips,sco SCO,DFMF,West Brom,29-272,1991,8,1,181,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.03,0.21,0.24,0.03,0.24,Matches
314,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-264,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
315,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-278,1994,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
316,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-125,1988,4,1,172,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.02,0.05,0.03,0.05,Matches
317,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-050,1995,10,10,723,2,2,0,0,0,0,0.25,0.25,0.50,0.25,0.50,2.2,2.2,0.6,0.27,0.08,0.35,0.27,0.35,Matches
318,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,27-270,1993,8,5,464,1,0,0,0,0,0,0.19,0.00,0.19,0.19,0.19,0.2,0.2,0.1,0.05,0.02,0.06,0.05,0.06,Matches
319,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-235,1992,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-210,1994,10,8,566,1,1,0,0,0,0,0.16,0.16,0.32,0.16,0.32,0.4,0.4,0.4,0.06,0.06,0.13,0.06,0.13,Matches
321,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-083,1998,5,2,252,1,0,0,0,0,0,0.36,0.00,0.36,0.36,0.36,0.9,0.9,0.1,0.31,0.03,0.34,0.31,0.34,Matches
322,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-210,1998,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
323,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-196,2001,1,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
324,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-040,1997,10,9,843,3,4,0,0,1,0,0.32,0.43,0.75,0.32,0.75,3.3,3.3,1.4,0.35,0.15,0.50,0.35,0.50,Matches
325,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-066,1987,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
326,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-279,1994,6,3,331,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.16,0.02,0.18,0.16,0.18,Matches
327,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-318,1995,8,6,553,0,1,0,0,2,0,0.00,0.16,0.16,0.00,0.16,0.0,0.0,0.6,0.01,0.09,0.10,0.01,0.10,Matches
328,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,23-360,1996,7,7,630,0,2,0,0,2,0,0.00,0.29,0.29,0.00,0.29,0.2,0.2,0.8,0.03,0.11,0.14,0.03,0.14,Matches
329,Bobby Reid\Bobby-Reid,jm JAM,FWMF,Fulham,27-312,1993,10,7,607,3,0,0,0,3,0,0.44,0.00,0.44,0.44,0.44,2.1,2.1,0.1,0.31,0.01,0.32,0.31,0.32,Matches
330,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,21-331,1999,11,11,990,0,1,0,0,1,0,0.00,0.09,0.09,0.00,0.09,0.5,0.5,0.7,0.05,0.06,0.11,0.05,0.11,Matches
331,Richarlison\Richarlison,br BRA,FWMF,Everton,23-214,1997,8,8,637,1,3,1,1,1,1,0.14,0.42,0.57,0.00,0.42,3.7,3.0,1.8,0.53,0.26,0.79,0.42,0.68,Matches
332,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-092,1996,9,5,470,1,0,0,0,0,0,0.19,0.00,0.19,0.19,0.19,0.5,0.5,0.2,0.09,0.04,0.13,0.09,0.13,Matches
333,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-091,1989,2,1,91,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.17,0.16,0.33,0.17,0.33,Matches
334,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,21-333,1999,6,2,218,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.05,0.14,0.18,0.05,0.18,Matches
335,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-274,1994,11,11,990,1,3,0,0,0,0,0.09,0.27,0.36,0.09,0.36,0.8,0.8,1.7,0.08,0.16,0.23,0.08,0.23,Matches
336,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-124,1997,8,8,720,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.02,0.09,0.11,0.02,0.11,Matches
337,Callum Robinson\Callum-Robinson,ie IRL,FW,West Brom,25-312,1995,11,6,542,2,0,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.6,0.6,0.4,0.09,0.06,0.15,0.09,0.15,Matches
338,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-100,1993,4,2,281,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.09,0.00,0.09,0.09,0.09,Matches
339,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-203,1989,5,0,142,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.09,0.03,0.11,0.09,0.11,Matches
340,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,23-363,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
341,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-049,1997,4,1,102,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
342,Rodri\Rodri,es ESP,MF,Manchester City,24-171,1996,10,10,855,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.04,0.03,0.07,0.04,0.07,Matches
343,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,29-279,1991,9,3,365,1,0,0,0,0,0,0.25,0.00,0.25,0.25,0.25,2.1,2.1,0.6,0.53,0.14,0.67,0.53,0.67,Matches
344,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-151,1991,10,10,840,3,3,0,0,1,0,0.32,0.32,0.64,0.32,0.64,2.2,2.2,3.1,0.24,0.34,0.58,0.24,0.58,Matches
345,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-134,1989,8,4,410,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.08,0.09,0.17,0.08,0.17,Matches
346,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-077,1991,11,11,950,1,0,0,0,4,0,0.09,0.00,0.09,0.09,0.09,0.2,0.2,0.2,0.02,0.02,0.04,0.02,0.04,Matches
347,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,27-282,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
348,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-246,1992,10,10,900,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
349,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-273,1997,8,8,582,1,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,0.9,0.9,1.2,0.14,0.18,0.32,0.14,0.32,Matches
350,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-259,1990,6,6,517,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.1,0.07,0.02,0.09,0.07,0.09,Matches
351,Bukayo Saka\Bukayo-Saka,eng ENG,DFFW,Arsenal,19-096,2001,9,8,721,1,0,0,0,0,0,0.12,0.00,0.12,0.12,0.12,1.8,1.8,1.0,0.22,0.12,0.34,0.22,0.34,Matches
352,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,30-301,1990,4,3,276,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
