,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
357,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,21,1997,22,22,1882,14,4,5,7,2,0,0.67,0.19,0.86,0.43,0.62,13.6,8.3,2.7,0.65,0.13,0.78,0.40,0.52,Matches
358,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,25,1994,23,23,1960,3,1,0,0,2,0,0.14,0.05,0.18,0.14,0.18,3.9,3.9,2.7,0.18,0.12,0.30,0.18,0.30,Matches
359,Pepe Reina\Pepe-Reina,es ESP,GK,Aston Villa,36,1982,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
360,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,20,1999,26,26,2340,0,1,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.6,0.6,1.0,0.02,0.04,0.06,0.02,0.06,Matches
361,Richarlison\Richarlison,br BRA,FWMF,Everton,22,1997,24,24,2088,9,3,0,0,4,0,0.39,0.13,0.52,0.39,0.52,5.7,5.7,3.9,0.25,0.17,0.41,0.25,0.41,Matches
362,Diego Rico\Diego-Rico,es ESP,DF,Bournemouth,26,1993,21,21,1795,0,2,0,0,6,0,0.00,0.10,0.10,0.00,0.10,0.3,0.3,2.0,0.02,0.10,0.12,0.02,0.12,Matches
363,Jaïro Riedewald\Jairo-Riedewald,nl NED,DF,Crystal Palace,22,1996,8,6,563,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.01,0.07,0.07,0.01,0.07,Matches
364,Matt Ritchie\Matt-Ritchie,sco SCO,DF,Newcastle Utd,29,1989,7,5,543,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.02,0.11,0.14,0.02,0.14,Matches
365,Roberto\Roberto,es ESP,GK,West Ham,33,1986,8,7,686,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
366,Patrick Roberts\Patrick-Roberts,eng ENG,MFFW,Norwich City,22,1997,3,0,23,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
367,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,25,1994,26,25,2265,1,6,0,0,1,0,0.04,0.24,0.28,0.04,0.28,1.1,1.1,5.2,0.05,0.20,0.25,0.05,0.25,Matches
368,Callum Robinson\Callum-Robinson,ie IRL,FW,Sheffield Utd,24,1995,16,9,676,1,1,0,0,1,0,0.13,0.13,0.27,0.13,0.27,2.1,2.1,0.5,0.28,0.07,0.36,0.28,0.36,Matches
369,Rodri\Rodri,es ESP,MFDF,Manchester City,23,1996,24,20,1777,3,1,0,0,6,0,0.15,0.05,0.20,0.15,0.20,0.9,0.9,1.1,0.04,0.06,0.10,0.04,0.10,Matches
370,Jay Rodriguez\Jay-Rodriguez,eng ENG,FW,Burnley,30,1989,25,9,1131,4,0,0,0,1,0,0.32,0.00,0.32,0.32,0.32,3.4,3.4,0.4,0.27,0.03,0.31,0.27,0.31,Matches
371,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,29,1990,3,1,120,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.08,0.00,0.08,0.08,0.08,Matches
372,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,27,1991,20,13,1286,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.01,0.02,0.03,0.01,0.03,Matches
373,Danny Rose\Danny-Rose,eng ENG,DFFW,Newcastle Utd,29,1990,2,1,101,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
374,Danny Rose\Danny-Rose,eng ENG,DF,Tottenham,29,1990,12,10,894,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.8,0.01,0.08,0.10,0.01,0.10,Matches
375,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,26,1993,11,11,945,2,0,0,0,3,0,0.19,0.00,0.19,0.19,0.19,0.4,0.4,0.3,0.04,0.03,0.06,0.04,0.06,Matches
376,Lukas Rupp\Lukas-Rupp,de GER,FW,Norwich City,28,1991,4,3,258,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.12,0.16,0.28,0.12,0.28,Matches
377,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,27,1992,26,26,2340,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
378,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Newcastle Utd,22,1997,15,13,1082,1,1,0,0,0,0,0.08,0.08,0.17,0.08,0.17,1.9,1.9,2.1,0.16,0.17,0.33,0.16,0.33,Matches
379,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,29,1990,22,20,1715,2,0,0,0,9,1,0.10,0.00,0.10,0.10,0.10,2.2,2.2,0.5,0.11,0.03,0.14,0.11,0.14,Matches
380,Bukayo Saka\Bukayo-Saka,eng ENG,DFFW,Arsenal,17,2001,16,11,1012,0,2,0,0,4,0,0.00,0.18,0.18,0.00,0.18,0.7,0.7,1.1,0.06,0.10,0.16,0.06,0.16,Matches
381,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,29,1990,8,6,465,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
382,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,27,1992,23,23,1980,14,6,3,3,1,0,0.64,0.27,0.91,0.50,0.77,13.7,11.4,5.4,0.62,0.25,0.87,0.52,0.76,Matches
383,Mbwana Samatta\Mbwana-Samatta,tz TAN,FW,Aston Villa,26,1992,2,2,173,1,0,0,0,0,0,0.52,0.00,0.52,0.52,0.52,0.6,0.6,0.2,0.32,0.09,0.41,0.32,0.41,Matches
384,Carlos Sánchez\Carlos-Sanchez,co COL,MFDF,West Ham,33,1986,6,1,113,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
385,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,23,1996,19,18,1620,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.03,0.00,0.03,0.03,0.03,Matches
386,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Watford,21,1998,16,11,1033,3,2,0,0,1,0,0.26,0.17,0.44,0.26,0.44,3.4,3.4,1.2,0.29,0.10,0.39,0.29,0.39,Matches
387,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,27,1991,17,14,1307,2,0,0,0,4,0,0.14,0.00,0.14,0.14,0.14,1.2,1.2,0.1,0.08,0.01,0.09,0.08,0.09,Matches
388,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,30,1989,6,2,215,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
389,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MFDF,Crystal Palace,26,1992,14,9,859,2,1,0,0,2,0,0.21,0.10,0.31,0.21,0.31,1.5,1.5,1.1,0.16,0.12,0.28,0.16,0.28,Matches
390,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,32,1986,26,26,2340,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.01,0.01,0.00,0.01,Matches
391,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,29,1989,14,11,944,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.03,0.02,0.05,0.03,0.05,Matches
392,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,DF,Tottenham,19,2000,6,4,341,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.01,0.04,0.03,0.04,Matches
393,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FW,Liverpool,27,1991,6,2,174,1,0,0,0,0,0,0.52,0.00,0.52,0.52,0.52,0.5,0.5,0.2,0.24,0.08,0.32,0.24,0.32,Matches
394,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,33,1986,16,4,520,2,0,0,0,1,1,0.35,0.00,0.35,0.35,0.35,1.3,1.3,1.2,0.23,0.22,0.45,0.23,0.45,Matches
395,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,24,1995,15,11,965,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.03,0.04,0.07,0.03,0.07,Matches
396,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,27,1992,15,14,1162,5,0,0,0,1,0,0.39,0.00,0.39,0.39,0.39,1.7,1.7,1.9,0.13,0.14,0.28,0.13,0.28,Matches
397,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Everton,27,1992,18,15,1399,0,4,0,0,2,0,0.00,0.26,0.26,0.00,0.26,0.2,0.2,2.0,0.02,0.13,0.14,0.02,0.14,Matches
398,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,29,1989,23,20,1728,1,2,0,0,2,0,0.05,0.10,0.16,0.05,0.16,2.4,2.4,3.5,0.13,0.18,0.31,0.13,0.31,Matches
399,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,24,1994,22,15,1349,5,5,0,0,5,0,0.33,0.33,0.67,0.33,0.67,4.5,4.5,3.7,0.30,0.25,0.55,0.30,0.55,Matches
400,David Silva\David-Silva,es ESP,MF,Manchester City,33,1986,19,16,1261,3,7,0,0,0,0,0.21,0.50,0.71,0.21,0.71,4.0,4.0,3.4,0.29,0.24,0.53,0.29,0.53,Matches
401,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,22,1997,3,1,167,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
402,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,29,1989,20,19,1690,2,1,0,0,6,0,0.11,0.05,0.16,0.11,0.16,2.0,2.0,1.0,0.11,0.05,0.16,0.11,0.16,Matches
403,Oliver Skipp\Oliver-Skipp,eng ENG,DF,Tottenham,18,2000,3,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
404,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,28,1991,15,15,1290,0,1,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,0.6,0.04,0.04,0.08,0.04,0.08,Matches
405,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,Arsenal,19,2000,2,1,97,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
406,Robert Snodgrass\Robert-Snodgrass,sco SCO,MF,West Ham,31,1987,21,16,1415,5,4,0,0,4,0,0.32,0.25,0.57,0.32,0.57,2.5,2.5,2.8,0.16,0.18,0.34,0.16,0.34,Matches
407,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,27,1991,16,16,1309,0,1,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,1.2,0.04,0.09,0.13,0.04,0.13,Matches
408,Dominic Solanke\Dominic-Solanke,eng ENG,FWMF,Bournemouth,21,1997,22,12,1141,0,1,0,0,1,0,0.00,0.08,0.08,0.00,0.08,2.1,2.1,1.0,0.17,0.08,0.24,0.17,0.24,Matches
409,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,24,1995,2,2,175,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
410,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,23,1996,25,25,2250,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,1.9,1.9,0.2,0.08,0.01,0.08,0.08,0.08,Matches
411,Dennis Srbeny\Dennis-Srbeny,de GER,MFFW,Norwich City,25,1994,8,0,39,1,0,0,0,0,0,2.31,0.00,2.31,2.31,2.31,0.5,0.5,0.0,1.07,0.00,1.07,1.07,1.07,Matches
412,Jack Stacey\Jack-Stacey,eng ENG,DF,Bournemouth,23,1996,9,9,798,0,1,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.2,0.2,0.5,0.02,0.06,0.07,0.02,0.07,Matches
413,Junior Stanislas\Junior-Stanislas,eng ENG,MF,Bournemouth,29,1989,3,1,113,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.04,0.07,0.10,0.04,0.10,Matches
414,Jed Steer\Jed-Steer,eng ENG,GK,Aston Villa,26,1992,1,1,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
415,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,30,1989,23,22,1943,0,1,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.5,0.5,0.7,0.02,0.03,0.06,0.02,0.06,Matches
416,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,25,1994,18,17,1558,1,3,0,0,1,0,0.06,0.17,0.23,0.06,0.23,0.7,0.7,0.8,0.04,0.05,0.09,0.04,0.09,Matches
417,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,24,1994,23,22,1934,11,1,0,1,5,0,0.51,0.05,0.56,0.51,0.56,10.8,9.8,5.8,0.50,0.27,0.77,0.46,0.73,Matches
418,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,29,1990,26,26,2340,1,2,0,0,5,0,0.04,0.08,0.12,0.04,0.12,0.8,0.8,3.5,0.03,0.13,0.16,0.03,0.16,Matches
419,Marco Stiepermann\Marco-Stiepermann,de GER,MF,Norwich City,28,1991,17,11,929,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.5,0.15,0.04,0.19,0.15,0.19,Matches
420,John Stones\John-Stones,eng ENG,DF,Manchester City,25,1994,12,10,905,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.06,0.01,0.07,0.06,0.07,Matches
421,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,23,1996,5,0,65,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.10,0.18,0.28,0.10,0.28,Matches
422,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,30,1989,3,1,136,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.05,0.05,0.00,0.05,Matches
423,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,32,1986,4,1,144,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
424,Sam Surridge\Sam-Surridge,eng ENG,FW,Bournemouth,21,1998,1,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
425,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,20,1999,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
426,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,23,1995,18,18,1511,1,2,0,0,3,0,0.06,0.12,0.18,0.06,0.18,0.4,0.4,2.5,0.02,0.15,0.18,0.02,0.18,Matches
427,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,26,1992,26,26,2340,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,1.6,1.6,1.0,0.06,0.04,0.10,0.06,0.10,Matches
428,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,25,1993,14,12,1106,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.00,0.05,0.05,0.00,0.05,Matches
429,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,30,1989,10,8,793,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,Matches
430,Alexander Tettey\Alexander-Tettey,no NOR,MFDF,Norwich City,33,1986,20,18,1545,1,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,0.6,0.6,0.8,0.04,0.04,0.08,0.04,0.08,Matches
431,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,22,1997,25,23,2033,3,5,0,0,1,0,0.13,0.22,0.35,0.13,0.35,2.3,2.3,3.6,0.10,0.16,0.26,0.10,0.26,Matches
432,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,22,1997,5,4,299,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.02,0.16,0.19,0.02,0.19,Matches
433,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,30,1989,18,18,1584,1,1,0,0,5,0,0.06,0.06,0.11,0.06,0.11,1.3,1.3,0.1,0.07,0.01,0.08,0.07,0.08,Matches
434,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,21,1997,14,14,1229,1,0,0,0,3,0,0.07,0.00,0.07,0.07,0.07,0.6,0.6,0.2,0.04,0.01,0.05,0.04,0.05,Matches
435,Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,23,1996,23,15,1357,1,1,0,0,4,0,0.07,0.07,0.13,0.07,0.13,1.6,1.6,0.9,0.10,0.06,0.16,0.10,0.16,Matches
436,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,28,1991,5,2,290,1,0,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.8,0.8,0.1,0.24,0.04,0.28,0.24,0.28,Matches
437,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Crystal Palace,28,1991,3,2,172,1,0,0,0,0,0,0.52,0.00,0.52,0.52,0.52,0.8,0.8,0.0,0.41,0.00,0.41,0.41,0.41,Matches
438,Andros Townsend\Andros-Townsend,eng ENG,MF,Crystal Palace,28,1991,15,9,795,1,1,0,0,0,0,0.11,0.11,0.23,0.11,0.23,0.2,0.2,1.2,0.02,0.14,0.16,0.02,0.16,Matches
439,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,23,1996,25,21,1955,4,7,0,0,0,0,0.18,0.32,0.51,0.18,0.51,2.2,2.2,5.4,0.10,0.25,0.35,0.10,0.35,Matches
440,Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,20,1999,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
441,Trézéguet\Trezeguet,eg EGY,FWMF,Aston Villa,24,1994,23,13,1262,3,1,0,0,4,1,0.21,0.07,0.29,0.21,0.29,2.4,2.4,0.6,0.17,0.05,0.22,0.17,0.22,Matches
442,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,24,1994,20,14,1257,3,3,0,0,0,0,0.21,0.21,0.43,0.21,0.43,2.6,2.6,3.1,0.18,0.22,0.40,0.18,0.40,Matches
443,Tom Trybull\Tom-Trybull,de GER,MF,Norwich City,26,1993,14,12,1029,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.04,0.00,0.04,0.04,0.04,Matches
444,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,21,1997,5,2,186,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
445,Yan Valery\Yan-Valery,fr FRA,DF,Southampton,20,1999,8,7,558,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.04,0.12,0.16,0.04,0.16,Matches
446,Jesús Vallejo\Jesus-Vallejo,es ESP,DF,Wolves,22,1997,2,1,162,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
447,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,32,1987,24,24,2103,17,4,3,4,2,0,0.73,0.17,0.90,0.60,0.77,12.8,9.8,3.4,0.55,0.14,0.69,0.42,0.56,Matches
448,Indiana Vassilev\Indiana-Vassilev,us USA,FW,Aston Villa,18,2001,2,0,36,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
449,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,32,1987,17,16,1364,1,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,0.4,0.4,0.9,0.03,0.06,0.08,0.03,0.08,Matches
450,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,26,1992,13,13,1114,1,0,0,0,2,0,0.08,0.00,0.08,0.08,0.08,0.8,0.8,0.1,0.06,0.01,0.07,0.06,0.07,Matches
451,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,20,1999,10,3,338,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.06,0.13,0.19,0.06,0.19,Matches
452,Mario Vrančić\Mario-Vrancic,ba BIH,MF,Norwich City,30,1989,11,4,355,1,0,0,0,2,0,0.25,0.00,0.25,0.25,0.25,0.8,0.8,0.3,0.20,0.08,0.28,0.20,0.28,Matches
453,Matěj Vydra\Matej-Vydra,cz CZE,FWMF,Burnley,27,1992,7,0,168,1,1,0,0,0,0,0.54,0.54,1.07,0.54,1.07,0.5,0.5,0.0,0.29,0.02,0.31,0.29,0.31,Matches
454,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Everton,30,1989,19,13,962,1,2,0,0,1,0,0.09,0.19,0.28,0.09,0.28,2.3,2.3,1.7,0.21,0.16,0.37,0.21,0.37,Matches
455,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,29,1990,20,20,1719,1,2,0,0,4,0,0.05,0.10,0.16,0.05,0.16,0.8,0.8,1.5,0.04,0.08,0.12,0.04,0.12,Matches
456,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,22,1997,1,1,73,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
457,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,22,1997,3,3,242,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,Matches
458,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,21,1997,23,23,2061,0,2,0,0,5,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,2.3,0.01,0.10,0.11,0.01,0.11,Matches
459,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,28,1991,2,0,23,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
460,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,29,1989,17,15,1303,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
461,James Ward-Prowse\James-Ward-Prowse,eng ENG,MFDF,Southampton,24,1994,26,26,2340,4,2,1,2,7,0,0.15,0.08,0.23,0.12,0.19,4.3,2.6,3.5,0.16,0.13,0.30,0.10,0.23,Matches
462,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,24,1995,20,20,1746,3,0,0,0,3,0,0.15,0.00,0.15,0.15,0.15,1.1,1.1,0.8,0.06,0.04,0.10,0.06,0.10,Matches
463,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Watford,28,1990,7,3,247,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.24,0.02,0.26,0.24,0.26,Matches
464,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,29,1990,23,23,2070,2,5,0,0,8,0,0.09,0.22,0.30,0.09,0.30,1.4,1.4,3.2,0.06,0.14,0.20,0.06,0.20,Matches
465,Connor Wickham\Connor-Wickham,eng ENG,FWMF,Crystal Palace,26,1993,6,0,90,1,1,0,0,0,0,1.00,1.00,2.00,1.00,2.00,1.4,1.4,0.6,1.41,0.56,1.97,1.41,1.97,Matches
466,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,28,1990,25,25,2091,2,0,0,0,0,0,0.09,0.00,0.09,0.09,0.09,1.7,1.7,1.0,0.07,0.04,0.11,0.07,0.11,Matches
467,Jetro Willems\Jetro-Willems,nl NED,DF,Newcastle Utd,25,1994,19,18,1498,2,2,0,0,0,0,0.12,0.12,0.24,0.12,0.24,0.6,0.6,1.3,0.03,0.08,0.11,0.03,0.11,Matches
468,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,18,2000,10,8,681,1,0,0,0,5,0,0.13,0.00,0.13,0.13,0.13,0.5,0.5,0.3,0.07,0.04,0.11,0.07,0.11,Matches
469,Willian\Willian,br BRA,FW,Chelsea,30,1988,25,20,1819,4,4,1,1,3,0,0.20,0.20,0.40,0.15,0.35,3.4,2.6,4.0,0.17,0.20,0.36,0.13,0.33,Matches
470,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,19,1999,19,6,574,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.5,0.13,0.08,0.20,0.13,0.20,Matches
471,Jack Wilshere\Jack-Wilshere,eng ENG,MF,West Ham,27,1992,6,2,175,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
472,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,27,1992,25,23,2080,7,0,0,0,7,0,0.30,0.00,0.30,0.30,0.30,6.9,6.9,2.2,0.30,0.10,0.40,0.30,0.40,Matches
473,Harry Wilson\Harry-Wilson,wal WAL,MFFW,Bournemouth,22,1997,22,18,1372,7,0,0,0,1,0,0.46,0.00,0.46,0.46,0.46,3.0,3.0,1.5,0.20,0.10,0.30,0.20,0.30,Matches
474,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,23,1996,21,17,1414,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.9,0.02,0.06,0.08,0.02,0.08,Matches
475,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,27,1991,24,24,1947,10,1,0,0,1,0,0.46,0.05,0.51,0.46,0.51,8.7,8.7,0.8,0.40,0.04,0.44,0.40,0.44,Matches
