id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 27 prediction
326,37.42062072696159,2.201212983938917,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,234,,,12.349620726961586,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,232980,,,0,0,-2,2,215.5,72,13,,,0,2,0.0,2.2,0,Max,2.7,2.606023886432005,2.640608817634386,2.4364291440247787,3.1548837037310404,17.0,17,,,,,,,,,0.0,2.6005492210388184,,2.8503706455230717,2.5774738788604736,2.95084547996521,3.162105083465576,2.8503706455230717,1.8255988359451292,1.919058442115784,,,,,,,,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,92,17,False,270.0,90,35,1530,,,43,1,0,,0,,232980.jpg,1.9,0,0,Aarons,1.2,False,,a,15,45,Norwich City,117.0,164,34,33,76412,1056,157526,5516,0.5119099962648644,0.6060520666120942,0.7336938845886141,1.0615191615728574,0.6,5.445181436316912,7.7,Aarons,0.9,2.7,0.0,0.0,0.0,0.0,0.1,0.0999999999999999,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0999999999999999,0.1999999999999999,0.0,0.6,1.5,0.08823529411764706,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,3.6,0.0,0.0999999999999999,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.7307340962109391,1.5413411329464508,3.226278638962393,1.4432126334493358,4.242517764685769,7.063272882726869,3.631484334792321,1.8075860719786203,2.541341132946451,0.7307340962109391,0.268822050958999,4.9901271721360505,2.099148273471456,1.59827447689054,2.089825713011928,2.771517764685769,4.226278638962396,-2.85246733039504,23.41428017616272,4,2.677907943725586
327,7.979344834169691,2.659781611389897,0,,,,,,,0.0,0.0,0.0,,,,,,,,,0,,,,,,,0.0,0.0,0.0,,,,,,,,,35,,,2.1793448341696915,0,,,,,,,0.0,0.0,0.0,,,,,,,,,235546,,,0,0,-2,2,7.6,373,135,,,0,2,0.0,0.2,1,Jacob,0.7,2.35735840971913,2.35735840971913,2.35735840971913,2.35735840971913,3.0,17,,,,,,,,,0.0,2.2354156970977783,,2.6101481914520264,2.306361436843872,2.740398645401001,3.2012951374053955,2.6101481914520264,1.9508960247039795,1.9064226150512693,,,,,,,,3,0,,,,,,,0.0,0.0,0.0,,,,,,,,,12.8,350,123,False,50.8,347,134,168,,,43,0,0,,0,,235546.jpg,1.3,0,0,Sørensen,0.0,False,,a,15,45,Norwich City,69.0,224,57,4,978,23,4336,71,0.6185538631139296,0.548222885981193,0.548222885981193,1.2826605906336304,0.2,5.089609013047331,0.9,Sørensen,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.3,0.3,0.09999999999999999,,,,,,,1.6000000000000014,2.0,1.6999999999999993,,,,,,,,,1.7999999999999998,,,,,,,0.0,0.2,0.0999999999999999,,,,,,,,,2.330734096210939,,,,,,,1.0,3.741341132946451,2.330734096210939,,,,,,,,,21.88531875610352,0,2.324232816696167
328,5.544836208542423,1.8482787361808075,0,,,,,,,,0.0,0.0,,,,,,,,,0,,,,,,,,0.0,0.0,,,,,,,,,19,100.0,100.0,0.5448362085424229,1,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,428626,,,0,0,-3,3,31.5,299,160,,,0,3,0.0,0.3,2,Przemyslaw,0.8,2.159009403644674,2.159009403644674,2.159009403644674,2.159009403644674,3.0,17,,,,,,,,,0.0,1.700750708580017,,1.862424612045288,1.7781541347503662,1.962817668914795,2.2655272483825684,1.862424612045288,1.4950015544891355,1.4505281448364258,,,,,,,,1,0,,,,,,,,0.0,0.0,,,,,,,,,7.4,379,169,False,19.0,393,170,145,,2021-08-13T13:30:15.129315Z,47,0,0,,0,,428626.jpg,2.0,0,0,Placheta,0.0,False,,a,15,45,Norwich City,23.0,324,163,6,2083,64,2959,128,0.3932507949320867,0.45936370290312206,0.45936370290312206,0.8525474076314906,0.2,3.431189618212111,1.3,Placheta,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,2.182683524052735,,,,,,,,2.135335283236613,2.182683524052735,,,,,,,,,16.126591205596924,0,1.7489625215530396
329,18.4,1.6727272727272726,0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,29,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432735,,,0,0,-1,1,33.4,290,43,,,0,4,0.0,0.2,1,Adam,0.7,1.8,1.6200000000000003,1.6727272727272726,2.6,11.0,17,,,,,,,,,0.0,1.4428116083145142,,1.604485273361206,1.4854285717010498,1.6769037246704102,2.0935370922088623,1.604485273361206,1.2512917518615725,1.2068183422088623,,,,,,,,3,0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,12.4,353,48,False,27.4,381,48,172,,,49,0,0,2.0,0,,432735.jpg,1.1,0,0,Idah,0.4,False,,a,15,45,Norwich City,67.0,232,47,12,58378,1799,66540,1990,0.3413729128014842,0.36734693877551017,0.5306122448979592,0.7556611551571192,0.1,2.8279153181582077,2.4,Idah,0.4,1.2000000000000002,0.0,0.0,0.0,,,0.0,0.2,,0.0,,0.0,0.2,0.0,,0.0,0.0,,1.3,1.7000000000000002,0.15454545454545457,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,5.2,0.3,0.0,0.0,,,0.0999999999999999,0.6,,0.1,,0.2,0.0,0.0,,0.0,0.0,,1.4000000000000004,2.2,1.0,1.0,,,1.4,5.0,,1.4000000000000004,,1.8,1.6,1.0,,1.0,1.0,,13.85678505897522,0,1.4910234212875366
330,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,439485,,,0,0,0,0,0.0,627,253,,,0,3,0.0,0.0,0,Josh,0.0,,,,,,17,,,,,,,,,0.0,2.164663791656494,,2.336585998535156,2.389766216278076,2.4132003784179688,2.968888521194458,2.2769458293914795,1.8961389064788816,1.9113057851791384,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0.0,631,252,False,0.0,631,252,0,Season long loan to Milton Keynes Dons,2021-07-02T08:46:00.301629Z,50,0,0,,0,,439485.jpg,0.0,0,0,Martin,0.0,False,,u,15,45,Norwich City,0.0,621,252,0,0,0,29,0,,,,,0.0,4.116123938560486,0.0,Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.58061969280243,0,2.2231242656707764
331,13.43224139028282,2.686448278056564,0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,0.0,3,,3.0,0.0,,,,0.0,,,,,0.0,,,,,0.0,74,0.0,0.0,3.632241390282819,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,466404,,,0,0,-1,1,5.7,377,138,,,1,2,0.0,0.0,0,Andrew,0.2,2.6692693360975874,2.575245123572361,2.575245123572361,3.0075860719786207,5.0,17,,,,,,,,,0.0,2.3878543376922607,,2.762587070465088,2.335099458694458,2.79691481590271,3.2300333976745605,2.762587070465088,2.0348145961761475,1.9903417825698853,,,,,,,,9,1,,1.0,0.0,,,,0.0,,,,,0.0,,,,,0.0,16.8,320,108,False,126.4,243,93,381,Back injury - Expected back 28 Dec,2021-12-11T22:30:17.070039Z,39,0,0,,0,,466404.jpg,2.8,0,0,Omobamidele,3.4,False,,i,15,45,Norwich City,35.0,296,96,14,477802,177,350420,15272,0.6888328918093753,0.6844280348968173,0.771175915891954,1.3603359644110053,0.1,5.840231852653698,3.6,Omobamidele,0.0,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,0.0,0.3,0.3,0.06,,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,,,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,1.7999999999999998,,0.1,0.0,,,,0.1999999999999999,,,,,0.0,,,,,0.0,,,6.226278638962393,1.4432126334493358,,,,3.0075860719786207,,,,,2.199148273471456,,,,,0.0,22.776904225349423,1,2.4766716957092285
448,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,107265,,,0,0,0,0,0.0,456,22,,,0,1,0.0,-0.5,0,Angus,0.0,,,,,,17,,,,,,,,,0.0,3.024386167526245,,3.206227302551269,3.0718202590942383,3.401949405670166,3.8617095947265625,3.1465871334075928,2.5846850872039795,2.5998520851135254,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0.0,474,43,False,0.0,470,43,0,,,40,0,0,,0,,107265.jpg,0.0,0,0,Gunn,1.3,False,,a,15,45,Norwich City,0.0,417,13,0,66122,353,71003,1422,,,,,0.0,7.032051801681519,0.0,Gunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.128207206726078,0,3.230990171432495
449,32.63195690368383,2.510150531052602,1,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,2.3609569036838325,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212723,1.0,,0,0,-3,3,182.2,94,65,1.0,,0,3,0.0,0.0,0,Milot,0.8,3.1995117466593483,2.610833717473885,2.5939778221683927,3.340818220681717,13.0,17,,,,,,,,,0.0,2.226346015930176,,2.425118923187256,2.248713493347168,2.4444148540496826,2.692309856414795,2.425118923187256,1.839926838874817,1.9333865642547607,,,,,,,,22,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1,154,79,False,101.2,283,117,804,Groin Injury - Expected back 26 Dec,2021-12-01T00:00:11.850114Z,52,0,0,,0,,212723.jpg,1.9,0,0,Rashica,0.1,False,,i,15,45,Norwich City,177.0,109,60,25,14622,19,25306,287,0.4827212559716543,0.6152907205114131,0.6424650424387917,1.1007738264637414,0.2,3.9420067117764397,4.8,Rashica,1.0,3.0,0.1,0.1999999999999999,0.1,0.3999999999999999,0.1999999999999999,,,,,0.0,0.1,0.0,0.0,0.0999999999999999,0.0,0.2,0.0,1.1,2.1,0.16153846153846155,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,5.5,0.1,0.4,0.0999999999999999,0.1,0.0,,,,,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0999999999999999,,2.935335283236613,5.777569659740598,2.9108031583623344,4.067879441171442,3.340818220681717,,,,,2.0672055127397497,3.0725317930340124,1.0,3.149568619222635,1.2999999999999998,1.0,1.6,1.5,20.498434901237488,0,2.263099431991577
456,28.04382761473533,2.1572175088257945,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,218,100.0,75.0,9.44382761473533,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83312,,,0,0,-1,1,32.1,296,94,,,0,2,0.0,1.0,1,Ben,1.8,2.2152023865514017,2.470280885658633,2.460250225088493,2.5582693464271875,13.0,17,,,,,,,,,0.0,2.4764750003814697,,2.726296186447144,2.4923853874206543,2.8267710208892822,3.204525947570801,2.726296186447144,1.7704598903656006,1.8639194965362549,,,,,,,,27,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,42.4,174,49,False,287.2,75,27,1144,,2021-12-11T22:30:17.402721Z,44,0,0,,0,,83312.jpg,1.8,1,0,Gibson,0.1,False,,a,15,45,Norwich City,102.0,179,38,24,3845,119,8005,205,0.4902767065513169,0.5034550878525913,0.5814248514607244,1.0284130957654842,0.4,5.145673372528769,5.5,Gibson,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.1,1.1,0.08461538461538462,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,6.6000000000000005,0.5,,0.0,0.2999999999999999,0.0,0.0,-0.1999999999999999,,0.1,0.0,0.0,,,0.4,0.0,0.0,0.0,2.33073409621094,4.541341132946451,,2.443212633449336,5.271517764685769,3.963272882726869,3.331484334792321,0.6075860719786208,,2.33073409621094,0.268822050958999,2.0901271721360506,,,3.889825713011928,3.4715177646857693,3.626278638962396,-3.85246733039504,22.640962839126587,1,2.5538337230682373
457,19.809034502509075,2.20100383361212,1,0.0,,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,2,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,0.0,2.0,0.0,116,100.0,100.0,6.538034502509075,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,189627,5.0,,0,0,-1,1,82.0,202,53,,,0,2,0.0,0.5,0,Dimitris,1.0,2.107723954381769,2.230019648084945,1.9390531855045632,2.456170566473225,9.0,17,,,,,,,,,0.0,2.4154646396636963,,2.6732256412506104,2.431375026702881,2.765760660171509,3.257439136505127,2.6732256412506104,1.9137234687805176,1.96271014213562,,,,,,,,9,0,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,22.4,283,96,False,113.8,261,100,487,,2021-09-10T13:00:16.083600Z,44,0,0,,0,,189627.jpg,2.4,0,0,Giannoulis,0.1,False,,a,15,45,Norwich City,28.0,312,104,22,4799,39,8475,553,0.5002281440027545,0.47902817145040205,0.5582205832893693,1.0492874070676432,0.2,5.133124481547962,5.0,Giannoulis,0.3,0.8999999999999999,0.1,,0.0,,,0.1,,0.0999999999999999,,0.0,,,,0.0,0.0,0.0,0.0,0.1,0.4,0.044444444444444446,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,0.6000000000000001,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,0.1,0.0,0.0,,1.8413411329464509,,1.0,,,2.071,,2.84134113294645,,0.0,,,,1.0,4.071517764685769,4.626278638962396,0.0,22.585747718811035,1,2.492823362350464
471,25.85034483416969,2.154195402847474,1,0.0,,0.0,,,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,107,25.0,,2.1793448341696915,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,212325,,,0,0,-2,2,174.0,98,67,,,0,3,0.0,0.0,0,Pierre,0.5,1.6698782226829314,1.8902924066923887,2.1171220719083546,1.5672988393315517,12.0,17,,,,,,,,,0.0,2.136918067932129,,2.204716444015503,2.159285545349121,2.2457034587860107,2.6008856296539307,2.204716444015503,1.7973732948303225,1.846359372138977,,,,,,,,19,0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,43.2,169,85,False,155.0,210,78,866,Illness - 25% chance of playing,2021-12-15T00:00:16.577109Z,48,0,0,,0,,212325.jpg,1.8,0,0,Lees-Melou,0.1,False,,d,15,45,Norwich City,105.0,174,94,22,13151,10,16259,346,0.44879070892655715,0.3478912963922774,0.3265205915274066,0.9832511795112419,0.1,4.035339529315631,4.6,Lees-Melou,0.8,2.4000000000000004,0.6,,0.1,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0999999999999999,0.0,0.0,0.0,0.7,1.5,0.125,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,3.5,0.1,,0.1,,,0.2999999999999999,0.0,0.0,,0.0,0.1,0.0,,0.0,0.0999999999999999,0.0,0.0,,4.435335283236613,,2.9108031583623344,,,2.5,2.2018965179946552,0.0,,2.0672055127397497,2.5435317930340124,2.049787068367864,,1.422456428252982,2.8678794411714423,2.406569659740599,0.0,19.369629740715027,4,2.1736714839935303
515,0.7264482780565639,0.7264482780565639,0,,,,,,,,,,0.0,,,,,,,,0,,,,,,,,,,0.0,,,,,,,,6,100.0,100.0,0.7264482780565639,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220686,,,0,0,-1,1,3.3,387,141,,,0,2,0.0,-0.5,0,Bali,0.0,,,0.0,,1.0,17,,,,,,,,,0.0,1.681470513343811,,2.0331075191497803,1.752416729927063,2.1850485801696777,2.8027544021606445,2.0331075191497803,1.4139115810394287,1.3694381713867188,,,,,,,,3,0,,,,,,,,,,0.0,,,,,,,,1.3,433,155,False,9.6,416,153,45,,2021-08-27T13:00:10.550100Z,39,0,0,,0,,220686.jpg,0.0,0,0,Mumba,0.3,False,,a,15,45,Norwich City,0.0,401,153,0,14628,433,24471,634,0.1862687892452728,,,0.36785138466901196,0.0,4.369626381458381,0.0,Mumba,0.0,0.0,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,17.041542887687683,0,1.7702878713607788
516,32.2,2.1466666666666665,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,75,25.0,100.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,215476,,,0,0,-1,1,108.9,163,30,,,0,4,0.0,0.8,0,Joshua,1.3,2.377777777777778,2.323076923076924,2.146666666666667,2.8000000000000003,15.0,17,,,,,,,,,0.0,2.3840081691741943,,2.4009227752685547,2.399564504623413,2.492793560028076,2.9570295810699463,2.4009227752685547,1.896198034286499,1.9896578788757324,,,,,,,,16,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,34.2,221,36,False,55.8,338,41,811,Illness - 25% chance of playing,2021-12-15T00:00:16.622477Z,54,0,0,,0,,215476.jpg,1.6,0,0,Sargent,0.1,False,,d,15,45,Norwich City,174.0,112,36,24,22202,165,23724,1874,0.3975308641975308,0.44032921810699593,0.5185185185185185,0.9237782499842875,0.2,3.9521960417429605,4.4,Sargent,0.6,1.7999999999999998,,0.0,0.1,0.0,0.0,0.0,0.0,0.1999999999999999,,0.0,0.1,,0.1,0.0,0.0,0.0999999999999999,0.0,1.6,2.2,0.14666666666666667,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,6.4,,0.0,0.0,0.0999999999999999,0.0,0.5,0.4000000000000001,0.0,,0.0,0.1,,0.1,0.0,0.0999999999999999,0.3,0.0,,,2.0,1.3,1.4,2.0,4.0,2.6000000000000005,2.6,,1.0,1.7,,2.7,2.0,2.4,3.5,2.0,21.341858625411987,0,2.4207613468170166
528,12.371284486598986,1.7673263552284266,0,,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0,,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,37,0.0,0.0,1.2712844865989867,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,439509,,,0,0,-2,2,63.1,235,136,,,0,3,0.0,0.0,0,Christos,0.5,1.55,1.592826724052552,1.592826724052552,2.1,7.0,17,,,,,,,,,0.0,1.7810745239257812,,1.9427481889724727,1.952255129814148,2.043141365051269,2.3106496334075928,1.9427481889724727,1.5981258153915403,1.5536524057388306,,,,,,,,3,0,,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,17.4,314,144,False,29.6,378,164,198,Illness - Expected back 26 Dec,2021-12-11T22:30:17.576956Z,48,0,0,3.0,0,,439509.jpg,1.1,0,0,Tzolis,0.0,False,,i,15,45,Norwich City,82.0,210,114,8,5039,7,8379,144,0.36819299067258887,0.3229166666666667,0.43750000000000006,0.8066704260266646,0.1,3.5320169975360236,1.7,Tzolis,0.7,2.1,,0.0,,0.0,0.0,0.3999999999999999,,,,,,0.1,0.1,0.0999999999999999,,,,0.2,0.8999999999999999,0.12857142857142856,,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,,,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,1.0,,0.0,,0.0,0.0,0.2,,,,,,0.0,0.0,0.0,,,,,,1.0,,1.0,1.0,3.2,,,,,,2.3497870683678643,1.3,1.2999999999999998,,,,16.953681588172913,0,1.829286336898804
