id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 36 prediction
536,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,442229,,,0,0,0,0,0.0,526,200,,,0,2,0.0,0.0,0,Michal,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,2.8497519493103027,3.4926915168762207,4.275533676147461,,1.9523802995681765,3.502983331680298,2.406005382537842,2.444841861724853,2.4885809421539307,2.9657607078552246,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,542,200,False,0.0,538,200,0,Joined Olympiacos on a season-long loan - Expected back 01 Jul,2021-09-01T16:00:13.890461Z,40,0,0,,0,,442229.jpg,0.0,0,0,Karbownik,0.0,False,,u,4,36,Brighton,0.0,488,190,0,3903,0,5479,8,,,,,0.0,7.190932840108872,0.0,Karbownik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76373136043549,0,2.3852016925811768
537,2.5952029617363777,1.2976014808681888,0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,5,0.0,0.0,0.5952029617363777,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209045,,,0,0,0,0,12.8,398,192,,,0,3,0.0,0.0,0,Taylor,0.0,1.0,1.0,1.0,,2.0,26,,,,,,,,,,,,,,,,,,,1.8031681776046755,2.050727605819702,3.096607208251953,,1.4573450088500977,2.0610194206237797,1.6028330326080322,1.641669511795044,1.6480579376220703,1.85953688621521,,,,,,,0,0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,2.5,456,199,False,4.6,470,202,23,Season-long loan to Birmingham City,2022-01-10T11:30:00.130253Z,45,0,0,,0,,209045.jpg,1.0,0,0,Richards,0.0,False,,u,4,36,Brighton,8.0,402,195,2,4122,0,4184,27,0.28835588463737527,0.2222222222222222,,0.6116952042664016,0.0,4.191696511374579,0.4,Richards,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,1.5,1.400000000000002,0.0,1.1999999999999993,0.0,0.8000000000000007,,1.099999999999998,1.8000000000000007,1.1000000000000014,2.299999999999997,0.0,2.5,0.9000000000000021,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,18.862634301185608,0,1.641669511795044
538,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,486672,,,0,0,0,0,0.0,650,260,,,0,3,0.0,0.0,0,Moisés,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,2.3635199069976807,2.7587780952453613,4.194708824157715,,2.0053439140319824,2.7690699100494385,2.2722160816192627,2.3110525608062744,2.257800817489624,2.4795289039611816,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,654,259,False,0.0,654,259,0,Joined Beerschot on a season-long loan - Expected back 01 Jul,2021-08-31T22:30:15.824881Z,45,0,0,,0,,486672.jpg,0.0,0,0,Caicedo,0.0,False,,u,4,36,Brighton,0.0,634,258,0,713,0,964,4,,,,,0.0,5.702984756893582,0.0,Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.66343140602112,0,2.2514123916625977
560,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,433589,,,0,0,-1,1,0.0,490,183,,,0,2,0.0,0.5,0,Haydon,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,2.8497519493103027,3.4926915168762207,4.275533676147461,,1.9523802995681765,3.502983331680298,2.406005382537842,2.444841861724853,2.4885809421539307,2.9657607078552246,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,509,183,False,0.0,505,183,0,,,39,0,0,,0,,433589.jpg,0.0,0,0,Roberts,0.2,False,,a,4,36,Brighton,0.0,451,172,0,23937,230,19246,146,,,,,0.0,7.375315733444998,0.0,Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76373136043549,0,2.3852016925811768
584,84.65993031640062,3.848178650745482,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,14,,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,3.0,,3.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,0.0,3.0,0.0,0.0,407,,,26.18893031640061,7,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,1.0,0.0,179268,,,0,0,1,-1,449.7,35,7,,,1,2,2.7,3.2,1,Marc,2.7,4.669113866867235,4.533215311696658,4.410118574414042,4.57178458578538,22.0,26,,,,,,,,,,,,,,,,,,,3.8493785858154297,4.306826114654541,5.992904186248779,,2.47175931930542,4.426172256469727,3.480066061019897,3.342677116394043,3.646439790725708,3.818406105041504,,,,,,,23,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,95.1,76,10,False,392.6,85,34,1919,,,51,0,0,,0,,179268.jpg,3.6,0,0,Cucurella,4.1,False,,a,4,36,Brighton,107.0,229,58,80,643210,8263,305192,9324,0.7545448334795063,0.9155125229151442,0.8964283501539962,1.7040021476588991,0.5,7.627990993798949,15.7,Cucurella,2.1,6.300000000000001,,0.3,0.0999999999999999,0.0,0.0,0.0,0.2999999999999999,,0.0,,0.0,,0.1,0.0,0.5,0.0999999999999998,,0.0,0.2000000000000001,,,0.2,-0.1,0.1999999999999999,0.1,0.0999999999999999,0.4,2.5,0.11363636363636363,,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,1.5,1.400000000000002,0.0,1.1999999999999993,0.0,0.8000000000000007,,1.099999999999998,1.8000000000000007,1.1000000000000014,2.299999999999997,0.0,2.5,0.9000000000000021,,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,2.4000000000000004,,0.0,0.1,0.0,0.1,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0999999999999999,,0.0,0.1,,,0.0,0.0,0.0,0.0,0.0,3.8262786389623935,,3.104776847648808,6.17492301231193,3.1952465443761064,7.071517764685769,2.892520640593719,3.886387855766424,,3.204776847648809,,6.797315856468885,,7.402484334792321,1.6611955528863458,7.831484334792316,3.301035374891216,,3.328339994495596,3.8262786389623935,,,3.2611955528863463,1.7901271721360503,8.281280184142556,2.631484334792318,0.3809676457832176,38.90275406837464,3,3.568124532699585
595,1.4,1.4,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,106757,,,0,0,-1,1,1.1,445,60,,,0,4,0.0,0.0,0,Jürgen,0.0,,1.4,1.4,,1.0,26,,,,,,,,,,,,,,,,,,,1.875469207763672,2.1826648712158203,3.096607208251953,,1.4573450088500977,2.192956686019897,1.6028330326080322,1.641669511795044,1.6548694372177124,1.931837558746338,,,,,,,0,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.1,493,64,False,0.0,579,64,22,Transferred to VFL Bochum,2022-01-06T09:00:16.237604Z,44,0,0,,0,,106757.jpg,1.0,0,0,Locadia,1.1,False,,u,4,36,Brighton,3.0,417,62,1,309704,0,231050,2806,0.3181818181818181,,,0.6674238124719145,0.0,4.381345916878093,0.2,Locadia,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,,,,,1.0,1.5,1.400000000000002,0.0,1.1999999999999993,0.0,0.8000000000000007,,1.099999999999998,1.8000000000000007,1.1000000000000014,2.299999999999997,0.0,2.5,0.9000000000000021,,,,,,,,0.4,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,19.27792203426361,0,1.641669511795044
612,2.5952029617363777,1.2976014808681888,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8,100.0,0.0,0.5952029617363777,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,441192,,,0,0,0,0,0.6,456,210,,,0,3,0.0,0.0,0,Jeremy,0.0,,1.0,1.0,,2.0,26,,,,,,,,,,,,,,,,,,,1.9725652933120728,2.2201249599456787,3.376793146133423,,1.5681337118148804,2.230416774749756,1.7722303867340088,1.8110668659210205,1.8174552917480469,2.0289347171783447,,,,,,,1,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.6,487,212,False,2.4,480,209,20,,2021-12-02T00:00:16.591459Z,45,0,0,,0,,441192.jpg,1.0,0,0,Sarmiento,0.0,False,,a,4,36,Brighton,2.0,424,201,2,1390,27,1283,7,0.28835588463737527,,,0.6116952042664016,0.0,4.579730669657389,0.4,Sarmiento,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.5,1.400000000000002,0.0,1.1999999999999993,0.0,0.8000000000000007,,1.099999999999998,1.8000000000000007,1.1000000000000014,2.299999999999997,0.0,2.5,0.9000000000000021,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,20.60878801345825,0,1.8110668659210205
653,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,448496,,,0,0,0,0,0.0,529,201,,,0,2,0.0,0.5,0,Ed,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,2.8497519493103027,3.4926915168762207,4.275533676147461,,1.9523802995681765,3.502983331680298,2.406005382537842,2.444841861724853,2.4885809421539307,2.9657607078552246,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,545,201,False,0.0,541,201,0,,,40,0,0,,0,,448496.jpg,0.0,0,0,Turns,0.0,False,,a,4,36,Brighton,0.0,491,191,0,131416,55,128773,49,,,,,0.0,7.190932840108872,0.0,Turns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76373136043549,0,2.3852016925811768
654,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,433138,,,0,0,0,0,0.0,632,248,,,0,3,0.0,0.5,0,Marc,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,2.3635199069976807,2.7587780952453613,4.194708824157715,,2.0053439140319824,2.7690699100494385,2.2722160816192627,2.3110525608062744,2.257800817489624,2.4795289039611816,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,638,248,False,0.0,636,248,0,,,45,0,0,,0,,433138.jpg,0.0,0,0,Leonard,0.0,False,,a,4,36,Brighton,0.0,616,245,0,489,33,294,23,,,,,0.0,5.702984756893582,0.0,Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.66343140602112,0,2.2514123916625977
655,1.0,1.0,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4,,,0.0,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,487117,,,0,0,0,0,4.8,425,57,,,0,4,0.3,0.8,1,Evan,0.3,1.0,1.0,1.0,1.0,1.0,26,,,,,,,,,,,,,,,,,,,2.220402479171753,2.675297260284424,3.620656728744507,,1.6856962442398071,2.685589075088501,2.0178122520446777,2.056648731231689,2.0491943359375,2.336411237716675,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.9,478,61,False,2.0,485,62,22,,,45,0,0,,0,,487117.jpg,1.0,0,0,Ferguson,0.2,False,,a,4,36,Brighton,2.0,426,64,1,38596,3782,27031,962,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4714045207910317,0.1,5.187714788648818,0.2,Ferguson,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9000000000000021,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,23.34471654891968,0,1.997008204460144
688,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,209288,,,0,0,0,0,0.0,508,34,,,0,1,0.0,0.5,0,Thomas,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,3.353083610534668,3.7273011207580566,5.5940656661987305,,2.689868211746216,3.737592935562134,2.987048387527466,3.025884866714477,3.069624185562134,3.469092607498169,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,524,55,False,0.0,520,55,0,,,40,0,0,,0,,209288.jpg,0.0,0,0,McGill,0.0,False,,a,4,36,Brighton,0.0,469,21,0,453,57,160,22,,,,,0.0,8.654951572418213,0.0,McGill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.61980628967285,0,2.966244697570801
98,62.748039243501445,2.988001868738164,2,0.0,0.0,0.0,2.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,,,0.0,0.0,,,,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,100.0,100.0,20.006039243501448,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17761,,,0,0,-1,1,51.6,294,90,,,1,2,5.4,4.9,6,James,3.2,3.153758759782329,3.645680203121387,3.359956209648535,3.993406338442226,21.0,26,,,,,,,,,,,,,,,,,,,5.954014778137207,2.1005356311798096,3.2886857986450195,,2.981941699981689,1.9288009405136108,3.833622455596924,2.8107595443725586,3.3604483604431152,3.464596033096313,,,,,,,29,1,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,103,17,False,573.8,13,3,1890,,2022-02-19T20:00:13.562732Z,49,0,0,,0,,17761.jpg,3.0,0,0,Tarkowski,1.6,False,,a,5,90,Burnley,223.0,133,20,63,173258,5090,169579,5116,0.6097962997424824,0.6436242366902711,0.8149808853963726,1.349841651150295,0.7,6.7371614368594415,12.9,Tarkowski,0.4,1.2000000000000002,0.0,0.0,0.0,0.2,,,0.0,0.0,,,,0.0,0.0,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.9,0.09047619047619047,1.2,0.5999999999999996,2.299999999999999,1.8000000000000007,0.1000000000000014,0.6999999999999993,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,3.0,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.6000000000000014,1.3999999999999986,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,9.0,0.4,0.3,0.0,0.0,,,0.1999999999999999,0.1,,,,0.1999999999999999,0.1999999999999999,-0.1,,0.0,0.0,0.0,0.1,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,3.586387855766428,3.604776847648809,5.995246544376107,1.4010353748912154,4.803195552886345,,,4.290127172136049,4.795246544376111,,,,2.3991482734714555,2.7413411329464505,0.20758607197862,,7.089825713011928,2.489825713011927,2.8075860719786205,3.586387855766428,2.892520640593719,2.0901271721360506,3.804776847648809,0.2970943128573351,3.4261226388505337,1.598274476890541,1.8075860719786203,33.01209104061127,6,3.2886857986450195
99,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,17997,,,0,0,-1,1,0.0,478,178,,,0,2,-1.0,-1.5,0,Phil,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,5.367012977600098,1.8808579444885252,2.774619102478028,,2.4075708389282227,1.8604649305343628,3.4914917945861816,2.4672110080718994,2.894629001617432,3.3415896892547607,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,498,178,False,0.0,494,178,0,,2021-12-02T23:30:10.432940Z,39,0,0,,0,,17997.jpg,0.0,0,0,Bardsley,0.6,False,,a,5,90,Burnley,0.0,438,166,0,39310,203,67197,366,,,,,0.0,7.518899410198896,0.0,Bardsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.323707699775696,0,2.8382604122161865
100,26.72668535404832,2.6726685354048314,0,,,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,1,,,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,1.0,,,,,,0.0,,139,100.0,100.0,9.52668535404831,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39487,,,0,0,-3,3,29.4,356,125,,,1,2,7.8,7.3,13,Erik,4.4,3.3947250707537804,3.3947250707537804,2.7959856900942066,3.9934063384422256,10.0,26,,,,,,,,,,,,,,,,,,,5.626101493835449,2.188437223434448,3.0387580394744877,,2.7467501163482666,2.108587741851806,3.4491608142852783,2.6768758296966557,3.0570080280303955,3.2315802574157715,,,,,,,4,0,,,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,21.6,348,119,False,149.4,288,108,649,,2022-01-10T12:30:20.613049Z,42,0,0,,0,,39487.jpg,3.2,0,0,Pieters,0.5,False,,a,5,90,Burnley,38.0,330,112,32,37948,11761,18155,882,0.6363496512868646,0.8082678739889952,0.9508110329624346,1.304128709334412,1.0,7.419527996154059,7.6,Pieters,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.2,0.2,0.02,,0.5999999999999996,2.299999999999999,1.8000000000000007,0.1000000000000014,0.6999999999999993,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,3.0,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.6000000000000014,1.3999999999999986,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,1.2000000000000002,,,0.0,,,,,,,,,0.0,0.0,,,0.1,0.1,0.0,0.0,,,,,,0.0,,5.986387855766427,,,1.0,,,,,,,,,1.0,1.0,,,5.089825713011928,2.089825713011927,2.8075860719786205,5.986387855766427,,,,,,1.598274476890541,,31.16201758384705,1,3.0387580394744877
101,19.88167133851208,1.988167133851208,0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,50,,,2.3816713385120774,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40145,,,0,0,-1,1,47.4,307,164,,,0,3,1.0,0.5,5,Jack,1.0,2.1494978273120875,2.29877808436434,2.120765079862713,3.246596963941607,10.0,26,,,,,,,,,,,,,,,,,,,4.177290916442871,1.7803138494491575,2.171379804611206,,2.045513153076172,1.7600919008255005,2.490465879440308,2.045513153076172,2.262244701385498,2.2862768173217773,,,,,,,14,0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,12.9,386,170,False,62.8,381,159,821,,,44,0,0,,0,,40145.jpg,2.1,0,0,Cork,0.1,False,,a,5,90,Burnley,19.0,375,183,21,18809,134,22008,107,0.4518561667843654,0.48852223348001983,0.7378629463503651,0.9478214916473804,0.2,5.278401483188975,4.8,Cork,0.0,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,0.1,0.1,0.01,1.2,0.5999999999999996,2.299999999999999,1.8000000000000007,0.1000000000000014,0.6999999999999993,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,3.0,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.6000000000000014,1.3999999999999986,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,0.5,0.1,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,3.246596963941607,2.801194211912202,,,,,2.49658530379141,,2.548811636094028,,,,2.049787068367864,1.0,2.2018965179946552,,,,,3.246596963941607,,,,,,2.149568619222636,1.2018965179946552,23.22496652603149,2,2.205876350402832
