id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 24 prediction
135,36.75600506099363,6.126000843498939,1,,0.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,5,,2.0,0.0,0.0,,,,,,,,0.0,3.0,0.0,158,0.0,0.0,9.085005060993623,4,,1.0,0.0,1.0,0.0,0.0,,,,,,0.0,1.0,1.0,172850,1.0,,0,0,-2,2,161.0,93,19,,,2,2,0.0,0.0,0,Benjamin,2.8,6.764221500009864,6.764221500009864,6.764221500009864,6.995690277185065,6.0,14,,,,,,5.187710285186768,5.441404819488525,5.2371506690979,5.367310523986816,5.587409496307373,,5.367310523986816,4.675565242767334,4.349043369293213,5.367310523986816,,,,,,,,2,3,,0.0,0.0,0.0,,,,,,,,1.0,1.0,1.0,54.0,87,17,False,175.6,143,60,540,Knee injury - Expected back 15 Jan,2021-11-23T23:30:11.606654Z,58,0,0,,0,,172850.jpg,9.0,0,0,Chilwell,5.5,False,,i,6,8,Chelsea,202.0,74,5,54,1603200,412,2160320,87000,1.0562070419825758,1.1662450862085973,1.2061534960663904,2.543683398163926,0.5,8.031071630017511,9.3,Chilwell,0.9,2.7,,0.0,0.1999999999999999,0.3,,,,,,,,0.4,0.0,0.0999999999999999,1.2,2.1,0.35000000000000003,,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,,,,,,1.3999999999999997,1.5,0.0999999999999996,7.199999999999999,,0.0,0.0999999999999999,0.5,,,,,,,,0.5,0.0,0.0999999999999999,,,6.963272882726869,4.671517764685769,9.352280184142558,,,,,,,,7.1863878557664265,5.89252064059372,6.519349672143838,46.58021545410156,0,
136,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,173879,,,0,0,0,0,0.0,634,86,,,0,4,0.0,0.0,0,Tammy,0.0,,,,,,14,,,,,,2.7948994636535645,3.253685474395752,2.7101995944976807,2.8137831687927246,2.936966180801392,,2.754142999649048,2.4427907466888428,2.504838228225708,2.754142999649048,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,634,86,False,0.0,634,86,0,Joined AS Roma on 17 August,2021-08-17T11:30:11.736405Z,65,0,0,,0,,173879.jpg,0.0,0,0,Abraham,0.1,False,,u,6,8,Chelsea,0.0,634,86,0,2438,0,41798,19,,,,,0.0,3.840838285592886,0.0,Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.96544885635376,0,
137,15.292709387707005,3.058541877541401,0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,51,100.0,100.0,1.8927093877070047,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176413,,,0,0,-1,1,43.6,250,144,,,0,3,3.0,4.0,2,Christian,2.5,2.4419698602928603,2.901739532370632,2.901739532370632,2.4419698602928603,5.0,14,,,,,,2.7524330615997314,3.397897958755493,2.8818070888519287,3.141592264175415,3.2258963584899902,,3.141592264175415,2.7075440883636475,2.691453456878662,3.141592264175415,,,,,,,,1,2,1.0,,0.0,1.0,0.0,0.0,,,,,,,,,22.8,259,118,False,82.6,282,117,216,,2021-09-09T07:30:09.328572Z,79,0,0,,0,,176413.jpg,3.6,0,0,Pulisic,0.7,False,,a,6,8,Chelsea,101.0,164,85,18,60517,1163,143601,2809,0.3871571996887849,0.3091101088978304,0.3091101088978304,1.088180365766543,0.3,3.428077063983,2.3,Pulisic,0.3,0.8999999999999999,0.0,,0.0,0.0,0.2,0.0999999999999999,,,,,,,,,1.1,1.4000000000000001,0.28,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,0.3,2.7,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,5.5,0.4,,0.0,0.7000000000000001,0.0,0.0,,,,,,,,,2.667879441171442,4.740818220681718,,1.0,4.5,1.6,2.667879441171442,,,,,,,,,27.0818088054657,0,
138,54.667960652955415,4.969814604814129,4,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,1.0,5,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.0,0.0,3.0,194,100.0,100.0,4.16396065295541,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,184341,3.0,,0,0,-1,1,210.8,59,40,1.0,,2,3,4.7,5.7,12,Mason,4.2,4.835629613155381,4.952352623576929,4.952352623576929,3.97729987180177,11.0,14,,,,,,4.086663722991943,4.502516746520996,4.430952072143555,4.201760292053223,4.617616176605225,,4.201760292053223,3.7545418739318848,3.597467422485352,4.201760292053223,,,,,,,,2,4,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,3.0,69.2,45,26,False,259.0,67,22,614,,2021-11-14T17:30:13.492597Z,74,0,0,2.0,0,,184341.jpg,5.3,0,0,Mount,13.2,False,,a,6,8,Chelsea,221.0,64,36,58,1618087,50081,2189845,18514,0.6715965682181255,0.6534634612372135,0.5374729556488878,1.826940183277353,0.6,5.080410660924138,7.8,Mount,2.8,8.399999999999999,0.0,,0.0,0.0,0.3999999999999999,0.2999999999999998,0.8,0.0999999999999999,,0.0,,0.7000000000000001,0.0,0.5,3.5,6.3,0.5727272727272728,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,0.3,2.7,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,17.02,0.2,,0.0,0.0999999999999996,-0.0999999999999996,0.7999999999999998,0.3,0.3,,0.0999999999999999,,0.2,0.0,1.6,10.038879441171442,4.511818220681718,,1.0,3.1703200460356373,1.7000000000000015,10.038879441171442,7.4118182206817185,3.8672055127397496,,1.5,,4.1000000000000005,1.0,16.17583741803596,37.59503889083862,0,
139,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,199598,,,0,0,0,0,0.0,533,205,,,0,2,0.0,0.0,0,Ethan,0.0,,,,,,14,,,,,,2.8634440898895264,3.5303523540496826,2.8705434799194336,3.123484373092652,3.2466673851013184,,3.0638442039489746,2.3898262977600098,2.451873779296875,3.0638442039489746,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,544,205,False,0.0,541,205,0,Joined Venezia on a season-long loan - Expected back 01 Jul,2021-08-31T18:00:09.815232Z,45,0,0,,0,,199598.jpg,0.0,0,0,Ampadu,0.0,False,,u,6,8,Chelsea,0.0,514,202,0,1370,0,7814,28,,,,,0.0,5.911973370446099,0.0,Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.603880167007446,0,
140,28.820793142789807,4.117256163255687,1,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,1.0,0,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,99,,,2.6497931427898065,4,,1.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,209046,5.0,,0,0,-2,2,208.3,61,42,,,0,3,2.3,3.3,0,Callum,1.8,4.599672898942963,4.260166793400886,4.260166793400886,4.743900752920052,7.0,14,,,,,,3.8898403644561768,4.231226921081543,4.165698051452637,4.004937171936035,4.095241069793701,,4.004937171936035,3.68524694442749,3.6296560764312735,4.004937171936035,,,,,,,,3,1,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,1.0,50.8,96,53,False,109.6,236,94,552,,,53,0,0,,0,,209046.jpg,3.7,0,0,Hudson-Odoi,1.0,False,,a,6,8,Chelsea,190.0,81,43,26,130010,5478,63024,10048,0.7768407855199411,0.8678628111213138,0.8950756137585003,1.788421793663443,0.3,6.7380605553681,4.9,Hudson-Odoi,1.8,5.4,,0.0999999999999999,0.8,0.0,0.5,,,,0.0,,,0.1,,0.3,1.2,3.0,0.42857142857142855,,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,,,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,6.0,,0.0,0.5,0.0999999999999999,0.2999999999999999,,,,0.0,,,0.1,,0.1999999999999999,,,3.040818220681717,7.267879441171443,3.170320046035639,5.496585303791409,,,,2.22313016014843,,,3.0465969639416066,,5.57583741803596,35.71172094345093,0,
141,40.684502530496815,3.3903752108747347,2,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,104,100.0,100.0,4.542502530496812,6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,219847,,,-1,1,-6,6,88.3,169,97,,,0,3,4.5,5.5,5,Kai,4.0,3.648789983860952,3.449590539366623,3.449590539366623,4.947224287265061,12.0,14,,,,,,3.300436496734619,3.635173082351685,3.521803855895996,3.5720326900482178,3.7441773414611816,,3.5720326900482178,3.155810832977295,3.1769473552703857,3.5720326900482178,,,,,,,,3,2,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,54.8,80,47,False,146.6,190,66,717,,2021-11-24T00:00:09.387569Z,79,0,0,,0,,219847.jpg,3.7,0,0,Havertz,4.6,False,,a,6,8,Chelsea,316.0,37,20,44,753903,5751,1324353,16202,0.42916141909806765,0.4618721498558167,0.6262309224386152,1.2062413675437895,0.5,3.955752789219723,5.6,Havertz,0.7,2.1,0.0,0.0,0.0,0.0,,0.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.1,2.8,0.2333333333333333,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,0.3,2.7,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,10.5,0.0,0.3999999999999999,0.5,0.1,,0.0,0.5,0.0999999999999999,0.0999999999999999,0.2,0.0,,0.0,0.2,5.238879441171442,1.0,5.511818220681717,5.867879441171443,3.1703200460356395,,5.238879441171442,5.240818220681718,2.5,2.72313016014843,3.4965853037914094,1.0,,1.0,3.90483741803596,31.250447034835812,0,
142,56.32567510165604,5.632567510165604,4,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,,,0.0,,0.0,0.0,13,0.0,3.0,3.0,3.0,0.0,,3.0,0.0,,,0.0,,0.0,1.0,246,75.0,75.0,15.141675101656038,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225796,4.0,,0,0,8,-8,258.9,36,8,3.0,,4,2,4.1,4.9,0,Reece,5.0,6.009108816980668,5.9832307484318425,5.9832307484318425,7.98610301168021,10.0,14,,,,,,4.57445764541626,4.712949752807617,4.628469944000244,4.776208400726318,5.178512573242188,,4.776208400726318,3.859794855117798,3.572923183441162,4.776208400726318,,,,,,,,3,4,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,,,0.0,,0.0,1.0,76.0,36,3,True,287.6,46,16,639,Knock - 75% chance of playing,2021-11-30T14:00:11.678212Z,63,0,0,,0,,225796.jpg,7.6,1,0,James,33.7,False,,d,6,8,Chelsea,214.0,70,3,76,3356209,24362,1122411,175786,0.8940583349469212,0.9538267963461379,1.2676353986793985,2.2440686107191077,0.8,6.485037008921306,12.1,James,2.3,6.9,0.0,0.3,0.5,0.2999999999999998,0.0,,1.1,0.0,,,0.0,,0.0,0.0999999999999998,1.2,3.5,0.35,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,0.3,2.7,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,7.199999999999999,0.0,0.1,0.0999999999999999,0.2,0.0999999999999998,,0.5,0.0,,,0.0,,0.0,0.1999999999999999,,1.0,9.463272882726873,8.34251776468577,10.552280184142557,3.586341215165638,,15.03427288272687,-1.229,,,1.0,,1.0,8.119349672143837,40.855733156204224,2,
143,56.68417763215285,4.36032135631945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,261,100.0,100.0,19.68417763215285,7,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,228286,,,0,0,3,-3,0.0,631,72,,,0,1,4.0,5.0,4,Edouard,3.5,4.422546897346837,4.683908502548308,4.683908502548308,4.514785962281321,13.0,14,,,,,,4.108706474304199,4.470095634460449,4.529744625091553,4.24595308303833,4.662434577941895,,4.24595308303833,3.788760185241699,3.199972152709961,4.24595308303833,,,,,,,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,29.6,215,12,True,297.2,35,10,1170,,2021-09-19T23:00:18.408901Z,63,0,0,,0,,228286.jpg,5.0,0,38,Mendy,20.3,False,,a,6,8,Chelsea,0.0,631,72,65,1254778,20622,600883,20391,0.6921145010030874,0.7019915710074345,0.7166326924256066,1.7371936103215846,0.6,5.9519956982324995,10.3,Mendy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,0.3,2.7,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.471517764685769,4.963272882726871,4.963272882726869,3.4715177646857693,4.681280184142556,3.98634121516564,5.471517764685769,6.963272882726871,3.268822050958999,5.89252064059372,,2.7307340962109383,2.9863878557664263,5.89252064059372,5.619349672143839,37.497572898864746,2,
501,5.514167510165604,5.514167510165604,0,,,,,,,,,,,,,0.0,,2,,,,,,,,,,,,,2.0,,35,,,1.5141675101656038,1,,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,204727,,,0,0,-1,1,2.7,374,136,,,0,2,0.5,1.5,0,Malang,0.0,4.89252064059372,4.89252064059372,4.89252064059372,,1.0,14,,,,,,4.1171464920043945,4.406507968902588,4.4450459480285645,4.316147327423096,4.666449546813965,,4.316147327423096,3.5247609615325928,3.39238715171814,4.316147327423096,,,,,,,,0,0,,,,,,,,,,,,,0.0,,3.9,388,138,False,36.2,351,132,90,,,49,0,0,,0,,204727.jpg,8.0,0,0,Sarr,0.1,False,,a,6,8,Chelsea,0.0,586,214,8,5569,151,7737,170,1.1253403081970619,0.9984736001211671,,2.491046961688997,0.0,7.653212255361129,1.6,Sarr,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,,,,,,,1.5,0.0999999999999996,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4.89252064059372,,37.50074005126953,0,
527,37.62750759149044,4.180834176832271,0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,5,,,,0.0,0.0,0.0,,0.0,0.0,,,3.0,0.0,0.0,198,25.0,,13.627507591490437,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,180736,,,0,0,-2,2,36.8,264,78,,,2,2,0.7,3.7,1,Trevoh,2.2,4.527646594635365,4.2246303434591965,4.2246303434591965,3.2225404664360653,9.0,14,,,,,,3.881968498229981,4.188757419586182,4.310160636901856,4.080969333648682,4.390637874603272,,4.080969333648682,3.403620958328247,3.291565179824829,4.080969333648682,,,,,,,,3,2,,,,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,27.9,232,73,False,194.2,125,53,692,Hamstring injury - 25% chance of playing,2021-12-02T00:00:16.480139Z,48,0,0,,0,,180736.jpg,5.9,0,0,Chalobah,4.5,False,,d,6,8,Chelsea,49.0,251,71,53,733303,9852,500615,52179,0.8710071201733899,0.9432597072157011,0.6713625971741803,1.9082809898663147,0.5,7.439503868420919,11.0,Chalobah,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.5,0.5,0.05555555555555555,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,0.3,2.7,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,3.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.5,0.0,0.0,1.0,,,,4.681280184142556,3.98634121516564,1.0,,1.0,2.892520640593719,,,8.986387855766427,2.892520640593719,5.619349672143839,35.70961856842041,0,
529,39.1,4.344444444444444,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,,,,,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,130,100.0,100.0,0.0,4,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,66749,,,0,0,0,0,144.8,103,15,,,1,4,1.0,2.0,1,Romelu,0.5,2.75,4.344444444444445,4.344444444444445,1.0,9.0,14,,,,,,3.688730001449585,4.1998066902160645,3.964587688446045,3.803826332092285,3.9794979095458975,,3.803826332092285,3.5153517723083496,3.409452438354492,3.803826332092285,,,,,,,,3,3,,,,,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,60.1,66,18,False,157.4,175,23,645,,2021-10-20T22:00:16.413043Z,115,0,0,,0,,66749.jpg,3.7,0,0,Lukaku,9.5,False,,a,6,8,Chelsea,298.0,44,18,33,3459438,15683,3698869,19966,0.37777777777777777,0.2391304347826087,0.08695652173913043,1.2811067745903284,0.0,2.9712091736171558,2.9,Lukaku,1.9,5.699999999999999,,,,,0.0,0.0,0.3,0.5,0.0,0.3999999999999999,0.1999999999999999,0.5,0.0,,3.1,5.0,0.5555555555555556,,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,0.3,2.7,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,12.4,,,,,0.0,0.0,1.5,0.1999999999999999,0.5999999999999999,0.1,0.0,0.7000000000000002,0.0,,1.0,,,,,1.0,1.0,10.9,4.3,7.399999999999999,3.6,2.6,6.300000000000001,2.0,,34.16890549659729,0,
539,2.514167510165604,2.514167510165604,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,3,0.0,0.0,1.5141675101656038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109533,,,0,0,0,0,0.1,421,156,,,0,2,0.0,0.0,0,Emerson,0.0,,3.963272882726872,3.963272882726872,,1.0,14,,,,,,2.241206645965576,2.714026689529419,2.357337474822998,2.6913833618164062,2.8145666122436523,,2.6913833618164062,2.0516574382781982,2.054064512252808,2.6913833618164062,,,,,,,,0,0,,,,,,,,,,,,,,,0.2,437,154,False,0.0,532,202,4,Joined Lyon on a season-long loan - Expected back 01 Jul,2021-08-19T19:00:10.789926Z,45,0,0,,0,,109533.jpg,1.0,0,0,Palmieri dos Santos,0.0,False,,u,6,8,Chelsea,2.0,378,139,1,868,0,2192,3,0.558703891147912,,,1.1851899303179978,0.0,4.957113213009304,0.2,Emerson,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,0.3,2.7,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.30700945854187,0,
592,3.635625632624203,1.2118752108747344,0,,0.0,,,,0.0,,,,,,,,,0,,0.0,,,,0.0,,,,,,,,,-1,,,1.135625632624203,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,89335,,,0,0,-5,5,3.6,371,180,,,0,3,0.5,1.5,0,Saúl,0.0,0.75,0.75,0.75,0.75,3.0,14,,,,,,1.9291139841079712,2.341107130050659,1.969150185585022,2.0130937099456787,2.1520116329193115,,2.0130937099456787,1.855806827545166,1.858214259147644,2.0130937099456787,,,,,,,,1,0,,0.0,,,,0.0,,,,,,,,,1.0,423,187,False,3.4,422,186,92,,,50,0,0,,0,,89335.jpg,0.7,0,0,Ñíguez,0.1,False,,a,6,8,Chelsea,4.0,368,180,2,38107,190,36557,294,0.24237504217494688,0.15,0.15,0.5419670703525596,0.0,3.628937029838562,0.4,Saúl,0.0,0.0,,0.0,,,,0.0,,,,,,,,,0.1,0.1,0.03333333333333333,,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,,,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,0.5,,0.0,,,,0.1,,,,,,,,,0.5,,1.0,,,,0.5,,,,,,,,,18.14468514919281,1,
606,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,122074,,,0,0,0,0,0.0,444,23,,,0,1,0.5,1.5,0,Marcus,0.0,,,,,,14,,,,,,3.414031744003296,3.991477489471436,3.5286688804626465,3.6322524547576895,3.719543218612671,,3.5726122856140137,3.0968592166900635,3.1589064598083496,3.5726122856140137,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,461,43,False,0.0,456,43,0,,,40,0,0,,0,,122074.jpg,0.0,0,0,Bettinelli,0.0,False,,a,6,8,Chelsea,0.0,406,15,0,2799,184,1768,57,,,,,0.0,7.921741008758545,0.0,Bettinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.68696403503418,0,
144,62.73680128559499,4.825907791199615,5,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,9,,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,236,100.0,100.0,4.581801285594994,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,232787,3.0,,1,-1,7,-7,352.6,9,6,2.0,,3,3,4.3,4.8,1,Conor,4.8,4.371143292593723,4.913484129468343,4.913484129468343,5.930935499396236,13.0,14,,,,,,4.191799640655518,3.9451889991760254,3.819445133209229,4.700755596160889,3.867530584335327,,4.717945098876953,3.7702231407165527,3.867530584335327,3.5234570503234863,,,,,,,,17,4,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9,7,5,False,364.8,9,4,1135,,2021-08-04T10:30:07.874717Z,62,0,0,,0,,232787.jpg,5.4,0,0,Gallagher,27.7,False,,a,7,31,Crystal Palace,382.0,25,12,70,2994694,37221,703796,159275,0.7783722243870347,0.7050231117086649,0.9566024999026187,1.9381312086963478,0.8,6.632551762365526,11.3,Gallagher,2.6,7.800000000000001,,0.6000000000000001,0.5,0.5,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.1999999999999999,3.1,5.7,0.43846153846153846,,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,0.7999999999999999,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,15.5,,0.4000000000000001,0.6000000000000001,0.2999999999999998,0.0,0.1,0.3,0.2,0.8,0.0,0.0,0.3,0.0999999999999998,0.0,1.6652988882215871,,8.90387108369808,10.240818220681716,6.103871083698079,2.7408182206817173,1.6652988882215871,3.9493289641172216,7.172531793034013,9.042,2.060810062625218,2.319811636094026,3.682683524052735,2.723130160148429,3.270320046035639,41.12182092666626,4,4.717945098876953
