id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints_next10,yellow_cards,gameweek 18 prediction
269,3.4,1.1333333333333333,0,,,0.0,,,0.0,0.0,,0,,,0.0,,,0.0,0.0,,6,100.0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,40720,,,0,0,-1,1,15.5,281,43,,,0,4,0.2,0.0,0,Edinson,0.7,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.2,3.0,8,1.759220838546753,1.3967633247375488,2.098320722579956,1.4537218809127808,1.9125257730484009,1.7951130867004395,2.098320722579956,1.539965033531189,,,,,,,,1.3943557739257812,1,0,,,0.0,,,0.0,0.0,,5.8,327,45,False,4.6,382,48,101,,2021-10-13T23:00:12.956350Z,84,0,0,,0,,40720.jpg,1.0,0,0,Cavani,1.8,False,,a,13,1,Manchester Utd,37.0,206,45,3,35097,407,478919,2276,0.1349206349206349,0.1349206349206349,0.1428571428571428,0.3910371502940007,0.1,2.0527881241980053,0.4,Cavani,0.0,0.0,,,0.0,,,0.0,0.0,,0.1,0.1,0.0333333333333333,,,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,0.4,,,0.0,,,0.0,0.1,,,,,1.0,,,1.0,1.4,,17.243420243263245,0,1.7951130867004395
270,34.09086706575189,4.261358383218986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,139,,,8.090867065751887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51940,,,0,0,1,-1,0.0,588,65,,,2,1,1.5,2.5,2,David,2.0,4.504679468218431,4.504679468218431,4.504679468218431,4.676735558403221,8.0,8,4.040661334991455,3.12113356590271,4.392975807189941,3.7774341106414795,4.384438991546631,3.987076759338379,4.392975807189941,3.51874041557312,,,,,,,,3.450592517852783,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,184,8,False,200.6,21,6,720,,,51,0,0,,1,,51940.jpg,3.8,0,25,de Gea,6.2,False,,a,13,1,Manchester Utd,0.0,578,64,30,470439,4822,310048,29781,0.8355604672978404,0.8832704839643982,0.9170069722359258,1.886961208399904,0.4,7.666069432800893,5.9,de Gea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1801968095742312,4.195246544376106,4.797315856468886,3.661195552886346,3.986341215165639,10.80758607197862,3.204776847648808,3.204776847648808,2.1801968095742312,39.096954107284546,0,4.0309247970581055
271,11.135197979023731,2.2270395958047464,1,0.0,0.0,,0.0,1.0,,,0.0,0,0.0,0.0,,0.0,0.0,,,0.0,58,,,1.2641979790237323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62398,,,0,0,0,0,61.5,148,87,,,0,3,0.2,1.2,2,Nemanja,0.7,2.282155021279243,2.282155021279243,2.282155021279243,2.304211502061656,5.0,8,2.528020143508911,2.163285255432129,2.673590898513794,2.4208459854125977,2.550689697265625,2.532050371170044,2.673590898513794,2.420562505722046,,,,,,,,2.2437870502471924,4,0,0.0,0.0,,0.0,0.0,,,0.0,15.8,222,101,False,67.4,231,87,277,,,45,0,0,,0,,62398.jpg,2.2,0,0,Matic,0.4,False,,a,13,1,Manchester Utd,29.0,228,118,11,30092,1215,29605,1230,0.4948976879566103,0.5071455602842763,0.5120470004581458,1.049836533442989,0.2,5.49743848376804,2.4,Matic,0.2,0.6000000000000001,0.0,0.0,,0.1,0.1,,,0.0,0.1,0.3,0.06,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,0.5,0.0,0.1,,0.0,0.0,,,0.0,2.045049202393558,1.0,2.9493289641172216,,2.796585303791409,2.071,,,2.045049202393558,24.738473176956177,0,2.532050371170044
272,34.619716766437975,4.327464595804747,7,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,125,,,2.022716766437972,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74208,,,-1,1,1,-1,213.7,14,8,,,1,3,0.8,1.8,1,Paul,1.3,4.350645590565582,4.350645590565582,4.350645590565582,3.4173450472183644,8.0,8,4.143415927886963,3.3314645290374756,4.827790260314941,3.9719536304473877,4.773046970367432,4.092563629150391,5.014217853546143,3.6721439361572266,,,,,,,,3.6609232425689697,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2,16,11,False,183.8,34,14,616,,,76,0,0,4.0,0,,74208.jpg,4.6,0,0,Pogba,18.0,False,,a,13,1,Manchester Utd,195.0,43,24,37,1925380,9305,1288825,139589,0.5694032362900983,0.5724533671796819,0.4496506641076795,1.5697363937241329,0.2,5.471063632714121,4.9,Pogba,1.4,4.199999999999999,0.7,0.2,0.0,0.0999999999999999,0.1,0.1999999999999999,0.0999999999999998,0.0,1.6,3.0,0.375,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,8.0,0.2,0.4999999999999999,0.1,0.0,0.0,0.3999999999999999,0.1999999999999999,0.2000000000000001,2.045049202393559,10.732811636094024,5.3203289641172224,1.665298888221587,5.338585303791409,2.5018965179946555,4.901194211912201,2.2999999999999994,2.045049202393559,41.58008360862732,4,4.092563629150391
273,23.6795086825329,3.3827869546475573,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,107,100.0,25.0,7.079508682532901,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,95658,,,0,0,-1,1,7.6,318,108,,,0,2,1.8,0.7,0,Harry,2.3,3.633236985442663,3.633236985442663,3.633236985442663,3.094725236091825,7.0,8,3.6942200660705566,2.598701238632202,4.05715274810791,2.8839704990386963,3.793508768081665,3.6982505321502686,4.05715274810791,2.9451887607574463,,,,,,,,2.6792027950286865,8,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.7,155,47,False,128.6,95,39,606,,2021-09-25T16:30:16.501872Z,54,0,0,,0,,95658.jpg,3.0,0,0,Maguire,5.8,False,,a,13,1,Manchester Utd,81.0,117,17,21,107538,2636,649200,12559,0.6264420286384365,0.6728216639708635,0.5730972659429305,1.4557197265686326,0.4,6.3158516089121495,3.9,Maguire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6,0.6,0.0857142857142857,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,3.6,0.0,0.4,0.0,0.0,0.0,0.0999999999999999,,0.0999999999999999,0.7801968095742311,4.195246544376106,5.197315856468887,3.661195552886346,3.986341215165639,2.807586071978621,4.804776847648808,,0.7801968095742311,34.10559868812561,1,3.6982505321502686
274,11.41703757482848,1.9028395958047464,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,75,100.0,0.0,1.5170375748284788,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101582,,,0,0,-1,1,69.7,130,76,,,0,3,0.5,0.0,0,Frederico,1.0,1.977954071708649,1.977954071708649,1.977954071708649,2.03476164727302,6.0,8,2.5324668884277344,2.1815879344940186,2.644777774810791,2.3428759574890137,2.518620014190674,2.568359136581421,2.644777774810791,2.3744542598724365,,,,,,,,2.197678565979004,5,1,1.0,0.0,0.0,,0.0,0.0,0.0,,20.7,173,81,False,110.2,128,45,501,,2021-10-13T23:00:12.971217Z,49,1,0,,0,,101582.jpg,2.3,0,0,Rodrigues de Paula Santos,0.4,False,,a,13,1,Manchester Utd,27.0,233,122,14,60810,514,73782,1638,0.3883346113887237,0.4036640962670711,0.4152574790353102,0.8596153063853111,0.2,5.015093355762715,2.9,Fred,0.3,0.8999999999999999,0.0,0.2,0.0,,0.0,0.0,0.0999999999999999,,0.2,0.5,0.0833333333333333,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,1.0,0.2,0.0,0.0,,0.0,0.0,0.0,,,3.5488116360940265,1.0493289641172217,1.1652988882215864,,2.2018965179946552,1.301194211912202,2.601194211912202,,24.573957443237305,2,2.568359136581421
275,25.16186706575189,3.145233383218986,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,119,100.0,100.0,8.090867065751887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106760,1.0,,0,0,-1,1,285.3,4,3,,,0,2,0.2,1.2,0,Luke,0.7,3.2379573622623297,3.2379573622623297,3.2379573622623297,2.66998018887346,8.0,8,3.8090932369232178,2.6059036254882812,4.098015308380127,2.998843193054199,3.908381938934326,3.7263474464416504,4.207068920135498,3.0091776847839355,,,,,,,,2.6864049434661865,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,46,5,False,106.6,133,54,663,,2021-09-25T16:30:16.520669Z,54,0,0,,0,,106760.jpg,2.5,0,0,Shaw,25.4,False,,a,13,1,Manchester Utd,25.0,241,70,20,617550,8390,2733431,103354,0.5824506265220344,0.5996217337522832,0.4944407757173073,1.3534929459047491,0.1,6.439922915564643,3.7,Shaw,1.1,3.3000000000000003,0.1,0.1999999999999999,0.0,0.3999999999999999,0.3,0.1,0.0,0.0,0.0,1.1,0.1375,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1801968095742313,3.495246544376106,6.397315856468886,2.661195552886346,5.957341215165639,3.707586071978621,0.3000000000000002,3.204776847648808,0.1801968095742313,34.77558374404907,2,3.7263474464416504
276,7.311358383218986,1.8278395958047464,0,,0.0,,0.0,0.0,,,0.0,1,,0.0,,0.0,1.0,,,0.0,56,100.0,100.0,1.011358383218986,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109322,,,0,0,-1,1,25.6,243,136,,,0,3,-0.2,0.8,1,Jesse,0.3,1.575,1.575,1.575,1.7666666666666666,4.0,8,2.3887014389038086,2.0150225162506104,2.5655033588409424,2.199110507965088,2.439345598220825,2.424593687057495,2.5655033588409424,2.2306888103485107,,,,,,,,2.0311126708984375,2,2,,0.0,,1.0,1.0,,,0.0,15.1,229,104,False,80.0,194,69,55,,2021-08-18T08:30:09.714760Z,69,0,0,,0,,109322.jpg,3.8,0,0,Lingard,1.2,False,,a,13,1,Manchester Utd,45.0,185,99,15,46790,1101,113931,3863,0.2649042892470646,0.2282608695652173,0.2560386473429951,0.6958466418574558,0.0,3.3745182078817613,2.2,Lingard,0.1,0.3,,0.0,,0.0,0.0,,,0.1,0.2,0.3,0.075,,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,1.0,,0.0,,0.1,0.1,,,0.0,1.3,,1.0,,1.5,2.5,,,1.3,23.284175634384155,0,2.424593687057495
277,40.08471676643798,5.010589595804747,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,178,,,2.022716766437972,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141746,2.0,,0,0,-2,2,450.9,1,1,1.0,,1,3,2.8,3.8,5,Bruno Miguel,3.3,5.131419867054608,5.131419867054608,5.131419867054608,5.3175838896008045,8.0,8,5.54969596862793,4.15943717956543,6.204872131347656,5.378233432769775,5.931542873382568,5.449403285980225,6.391299724578857,4.738059043884277,,,,,,,,4.6907758712768555,10,4,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.1,3,2,False,268.8,4,2,714,,,118,0,1,1.0,0,,141746.jpg,5.4,0,0,Borges Fernandes,23.8,False,,a,13,1,Manchester Utd,240.0,25,14,43,838825,5805,2958496,83730,0.4246262369326056,0.4348660904283565,0.4506427025085427,1.4586390248722387,0.3,4.560055853956836,3.6,Fernandes,3.0,9.0,0.1,0.4,0.0999999999999999,0.0999999999999999,0.8,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,5.4,0.675,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,11.52,0.6,0.0999999999999999,0.2,0.2,0.0999999999999998,1.1,0.0,0.1,5.416049202393558,8.848811636094027,3.1493289641172217,2.4652988882215867,4.796585303791409,5.101896517994655,7.601194211912201,3.672194211912201,5.416049202393558,53.808659076690674,2,5.3153395652771
278,8.9,1.78,0,0.0,0.0,0.0,0.0,,,0.0,,2,0.0,0.0,0.0,0.0,,,2.0,,33,75.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148225,,,0,0,-4,4,12.1,301,46,,,0,4,1.3,2.8,0,Anthony,2.3,1.78,1.78,1.78,2.75,5.0,8,2.1056594848632812,1.7282004356384277,2.444758892059326,1.843767762184143,2.2589643001556396,2.1415517330169678,2.444758892059326,1.8978618383407593,,,,,,,,1.7257931232452393,1,1,0.0,0.0,0.0,0.0,,,1.0,,13.3,249,38,False,39.0,289,37,152,Knock - 75% chance of playing,2021-10-16T19:30:16.798326Z,76,0,0,5.0,0,,148225.jpg,2.2,0,0,Martial,0.6,False,,d,13,1,Manchester Utd,83.0,114,38,11,20691,210,129720,1582,0.2342105263157894,0.2342105263157894,0.3618421052631579,0.6456738625979104,0.3,2.728008972971064,1.4,Martial,0.1,0.3,0.0,0.0,0.0,0.1,,,0.0,,0.4,0.5,0.1,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,1.6,0.0,0.1,0.0,0.0,,,0.3,,,1.0,1.4,1.0,1.3,,,4.2,,20.732868194580078,0,2.1415517330169678
279,,,0,,,,,,,,,0,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,152590,3.0,,0,0,0,0,0.0,581,209,,,0,2,-0.5,0.5,0,Alex Nicolao,0.0,,,,,,8,2.852458953857422,1.8914726972579956,3.4914917945861816,2.316209316253662,3.305697202682495,2.8287112712860107,3.4914917945861816,2.4414384365081787,,,,,,,,1.8890652656555176,0,0,,,,,,,,,0.0,585,209,False,0.0,584,209,0,,2021-07-27T23:00:11.558371Z,50,0,0,,0,,152590.jpg,0.0,0,0,Telles,0.1,False,,a,13,1,Manchester Utd,0.0,571,207,0,9154,183,6419,630,,,,,0.0,5.467349600791931,0.0,Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.336748003959656,0,2.8287112712860107
280,,,0,,,,,,,,,0,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,172649,,,0,0,-2,2,0.0,559,59,,,0,1,-0.5,0.5,0,Dean,0.0,,,,,,8,3.403174638748169,2.6156928539276123,3.737592935562134,2.927861213684082,3.587690830230713,3.343534469604492,3.737592935562134,2.9339826107025146,,,,,,,,2.5387628078460693,0,0,,,,,,,,,0.0,567,69,False,0.0,566,69,0,,2021-08-13T16:30:12.762120Z,48,0,0,,0,,172649.jpg,0.0,0,0,Henderson,0.5,False,,a,13,1,Manchester Utd,0.0,545,56,0,1898,104,86480,634,,,,,0.0,6.647768119970959,0.0,Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.909286975860596,0,3.083401679992676
281,2.2528395958047467,2.2528395958047467,0,,,,,,,,0.0,0,,,,,,,,0.0,20,100.0,100.0,0.2528395958047464,0,,,,,,,,0.0,176297,,,0,0,-1,1,1.5,353,175,3.0,,0,3,1.5,2.5,6,Marcus,2.0,2.0,2.0,2.0,2.0,1.0,8,2.3243823051452637,2.059354543685913,3.328824520111084,2.13151216506958,3.2223126888275146,2.3602747917175293,3.897697925567627,2.2362899780273438,,,,,,,,2.0569474697113037,3,1,,,,,,,,1.0,5.4,331,147,False,33.4,304,126,25,,2021-07-14T09:00:06.779697Z,94,0,0,3.0,0,,176297.jpg,6.0,0,0,Rashford,0.4,False,,a,13,1,Manchester Utd,19.0,257,134,6,21310,13607,15741,1077,0.239663786787739,0.2127659574468085,0.2127659574468085,0.7347952562149029,0.2,2.7636033169766687,0.6,Rashford,0.0,0.0,,,,,,,,0.0,0.2,0.2,0.2,,,,,,,,3.1,1.0,,,,,,,,0.2,2.0,,,,,,,,2.0,25.97787117958069,0,2.3602747917175293
282,1.2528395958047465,1.2528395958047465,0,,,,0.0,,,,,0,,,,0.0,,,,,2,,,0.2528395958047464,0,,,,0.0,0.0,0.0,0.0,0.0,180184,,,0,0,-3,3,0.3,387,186,,,0,3,-0.5,0.5,0,Donny,0.0,1.0,1.0,1.0,1.0,1.0,8,1.7369242906570435,1.4467675685882568,2.0163872241973877,1.5037261247634888,1.8902292251586914,1.7728166580200195,2.0163872241973877,1.5674535036087036,,,,,,,,1.4443601369857788,0,0,,,,0.0,,,,,0.0,607,246,False,0.0,607,246,5,,,57,0,0,,0,,180184.jpg,1.0,0,0,van de Beek,0.1,False,,a,13,1,Manchester Utd,0.0,602,244,1,3820,151,11095,291,0.2197964203166222,0.175438596491228,0.175438596491228,0.5247567611654061,0.0,3.011906774420487,0.2,van de Beek,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,0.0,,,,0.0,,,,,,,,,1.0,,,,,17.167868614196777,0,1.7728166580200195
284,13.798791916094933,2.759758383218986,2,1.0,0.0,,,,0.0,0.0,1.0,0,0.0,0.0,,,,0.0,0.0,0.0,83,,,5.056791916094929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184667,,,0,0,-2,2,32.1,212,61,,,0,2,1.2,2.2,2,Victor,1.7,2.823907211613606,2.823907211613606,2.823907211613606,1.5853245524076798,5.0,8,3.113564968109131,2.2732770442962646,3.473557233810425,2.455329179763794,3.2877626419067383,3.1494572162628174,3.473557233810425,2.5094234943389893,,,,,,,,2.28936767578125,8,0,0.0,0.0,,,,0.0,0.0,0.0,14.0,240,77,False,107.4,132,53,383,,,48,0,0,,0,,184667.jpg,2.4,0,0,Lindelöf,0.5,False,,a,13,1,Manchester Utd,0.0,546,200,12,25955,806,48091,1268,0.5749496631706221,0.5883140024195013,0.3302759484182666,1.2596515997941875,0.4,6.078073730071386,2.5,Lindelöf,0.4,1.2000000000000002,0.2,0.0,,,,0.0,0.0,0.2,0.0,0.4,0.08,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.5511968095742314,5.566246544376106,3.7973158564688863,,,,1.0,3.204776847648808,0.5511968095742314,29.17475390434265,1,3.1494572162628174
285,13.617037574828478,2.269506262471413,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,59,100.0,100.0,1.5170375748284788,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,195851,,,0,0,-1,1,72.4,121,72,,,0,3,1.5,2.5,1,Scott,2.0,2.2421827629855144,2.2421827629855144,2.2421827629855144,2.351071235454765,6.0,8,2.5162930488586426,2.128758192062378,2.6618638038635254,2.409119129180908,2.5389626026153564,2.5203232765197754,2.6618638038635254,2.4088354110717773,,,,,,,,2.209259510040283,5,0,0.0,0.0,,,0.0,0.0,0.0,0.0,20.5,176,82,False,64.6,238,92,353,,2021-08-26T11:00:09.040176Z,54,0,0,,0,,195851.jpg,1.8,0,0,McTominay,0.3,False,,a,13,1,Manchester Utd,67.0,136,69,11,12809,426,40133,837,0.4202789374947061,0.4152190301825026,0.4353835621212528,0.9766399954072468,0.4,4.551037417517768,2.0,McTominay,0.2,0.6000000000000001,0.0,0.0,,,0.1,0.0,0.1,0.0,0.3,0.5,0.0833333333333333,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,1.5,0.1,0.0,,,0.1,0.0,0.0,0.0999999999999999,1.5,3.0488116360940265,1.0,,,3.0018965179946555,2.301194211912202,2.601194211912202,1.5,24.575602054595947,0,2.5203232765197754
286,,,0,,,,,,,,,0,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,197365,,,0,0,-1,1,0.0,570,206,,,0,2,-0.5,0.5,0,Eric,0.0,,,,,,8,2.852458953857422,1.8914726972579956,3.4914917945861816,2.316209316253662,3.305697202682495,2.8287112712860107,3.4914917945861816,2.4414384365081787,,,,,,,,1.8890652656555176,0,0,,,,,,,,,0.0,576,206,False,0.0,575,206,0,,2021-08-13T14:00:14.636053Z,49,0,0,,0,,197365.jpg,0.0,0,0,Bailly,0.1,False,,a,13,1,Manchester Utd,0.0,557,203,0,2718,127,7674,317,,,,,0.0,5.578928164073399,0.0,Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.336748003959656,0,2.8287112712860107
288,24.29086706575189,3.0363583832189858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,138,,,8.090867065751887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,214590,,,-1,1,-2,2,119.1,66,16,,,0,2,0.5,1.5,-1,Aaron,1.0,3.2796794682184305,3.2796794682184305,3.2796794682184305,2.6567355584032213,8.0,8,3.974087715148926,2.651707649230957,4.399506568908691,3.1983845233917236,4.209873676300049,3.8913419246673584,4.5085601806640625,3.20871901512146,,,,,,,,2.7322092056274414,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,101,22,False,144.2,75,26,720,,,53,0,0,,0,,214590.jpg,2.4,0,0,Wan-Bissaka,5.5,False,,a,13,1,Manchester Utd,35.0,209,58,19,124539,2497,474977,27384,0.5728978081545256,0.6188074468336662,0.5012708600760795,1.318909800751278,0.2,6.918062713910949,3.6,Wan-Bissaka,0.4,1.2000000000000002,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.4,0.05,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8198031904257688,4.195246544376106,4.097315856468886,4.661195552886346,3.986341215165639,2.807586071978621,3.504776847648808,3.804776847648808,-0.8198031904257688,36.66573238372803,1,3.8913419246673584
289,33.893716766437976,4.236714595804747,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,140,,,2.022716766437972,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,220688,4.0,,0,0,1,-1,163.8,35,23,,,1,3,2.8,3.8,7,Mason,3.3,4.297544867054607,4.297544867054607,4.297544867054607,3.503383889600805,8.0,8,4.3631439208984375,3.3974545001983643,4.922028064727783,4.191681861877441,4.99277400970459,4.312291622161865,5.108455657958984,3.891871452331543,,,,,,,,3.7269134521484375,8,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,63.2,14,10,False,187.6,31,12,684,,,76,0,0,,0,,220688.jpg,5.4,0,0,Greenwood,13.4,False,,a,13,1,Manchester Utd,281.0,12,6,43,1601779,55250,1252309,29118,0.5574624468164141,0.5654664298756062,0.4609715644211585,1.5368179088753908,0.4,5.686698179495962,5.7,Greenwood,0.7,2.1,0.2,0.0,0.2,0.0999999999999999,0.0,0.1999999999999999,0.0,0.0,2.0,2.7,0.3375,0.6,0.7999999999999999,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,10.0,0.1,0.4,0.4,0.0999999999999999,0.0,0.6000000000000001,0.0999999999999998,0.3,3.545049202393558,4.648811636094026,7.449328964117222,4.7652988882215865,4.067585303791409,2.2018965179946552,5.901194211912202,1.8011942119122013,3.545049202393558,43.21890616416931,1,4.312291622161865
459,,,0,,,,,,,,,0,,,,,,,,,0,,,,0,,,,,,,,,43670,,,0,0,-2,2,0.0,555,225,,,0,3,-0.5,0.5,0,Juan,0.0,,,,,,8,2.3662269115448,1.9444372653961182,2.7575783729553223,2.182420253753662,2.631420612335205,2.3424792289733887,2.7575783729553223,2.246147632598877,,,,,,,,1.9420298337936401,0,0,,,,,,,,,0.0,563,223,False,0.0,562,223,0,,,48,0,0,,0,,43670.jpg,0.0,0,0,Mata,0.1,False,,a,13,1,Manchester Utd,0.0,540,220,0,2313,131,4512,168,,,,,0.0,4.898499523599943,0.0,Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.512797713279724,0,2.3424792289733887
