id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week27,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 36 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 37 prediction
12,11.270790244389998,1.610112892055714,1,,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,42,100.0,100.0,1.8997902443899983,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153256,,,0,0,-1,1,49.3,305,163,,,0,3,1.0,0.0,0,Mohamed Naser,0.0,1.0,1.5590747220553969,1.4227164813702646,,7.0,27,,,,,,,,,,,,,,,,,,,,2.1165945529937744,3.4180848598480225,,1.963289499282837,1.946054220199585,1.963289499282837,1.7770429849624634,1.6598968505859375,1.7770429849624634,2.2405319213867188,,,,,,,6,0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,10.1,403,177,False,44.4,403,168,171,,2022-01-01T17:00:18.558719Z,44,0,0,,0,,153256.jpg,1.6,0,0,El Sayed Elneny,0.3,False,,a,1,3,Arsenal,7.0,410,199,11,35940,186,72379,281,0.3659347481944804,0.22727272727272727,,0.7675912035185749,0.0,4.771201827309348,2.5,Elneny,0.2,0.6000000000000001,,,0.1,0.0,0.1,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,0.0,0.2,0.028571428571428574,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,1.0,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,1.3,1.0,1.3,2.936298888221587,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,20.993288040161133,0,2.131460666656494
13,13.071188850731426,1.6338986063414285,0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,44,0.0,0.0,2.1711888507314265,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154043,,,0,0,-3,3,41.3,329,169,,,0,3,0.0,0.0,0,Ainsley,0.0,,,1.6162705453646755,,8.0,27,,,,,,,,,,,,,,,,,,,,2.2879652976989746,3.783626556396485,,2.134660005569458,2.117425441741944,2.134660005569458,1.948413729667664,1.8312675952911377,1.948413729667664,2.411902666091919,,,,,,,4,0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.3,411,180,False,42.6,406,170,263,Season-long loan to Roma,2022-01-10T11:28:00.855474Z,52,0,0,,0,,154043.jpg,1.5,0,0,Maitland-Niles,0.0,False,,u,1,3,Arsenal,9.0,402,194,12,4745,0,9614,32,0.3142112704502747,,,0.7165119377131643,0.0,4.404070469049308,2.3,Maitland-Niles,0.3,0.8999999999999999,,,0.2,-0.1,,,,,,,,,,,,,,,,,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.3,0.0375,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,1.0,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,3.1488116360940266,0.7,,,,,,,,,,,,,,,,,1.0,3.09658530379141,1.0,1.0,1.0,,1.0,22.9011664390564,0,2.3028314113616943
14,14.799160977559993,2.1141658539371417,0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,,,0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,,,83,100.0,100.0,7.599160977559993,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156074,,,0,0,-4,4,3.4,432,161,,,0,2,1.3,0.0,0,Rob,0.3,2.8252614127906126,2.46020913023249,2.46020913023249,3.0130613194252667,7.0,27,,,,,,,,,,,,,,,,,,,,3.1218440532684326,4.7009992599487305,,2.947646379470825,2.864922046661377,2.947646379470825,2.5228872299194336,2.3427627086639404,2.5228872299194336,2.966511011123657,,,,,,,8,0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,,,16.2,378,140,False,128.2,316,122,427,,2021-09-11T17:30:15.865590Z,41,0,0,,0,,156074.jpg,2.0,0,0,Holding,0.6,False,,a,1,3,Arsenal,30.0,355,128,14,69451,444,181875,1289,0.5156502082773516,0.6890881494611251,0.73489300473787,1.0441120930798342,0.1,7.3020292491447645,3.4,Holding,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,,,0.2,0.2,0.028571428571428574,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,1.0,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2000000000000002,,,,,,,,0.0,,,0.0,0.1,,0.0,,0.1,0.0,,,,0.0,,,,,,,,,,,,,,,1.0,,,5.274923012311918,0.8200928802256289,,0.0,,5.026122638850533,1.0,,,,0.0894830874246624,,,,,,,29.93831992149353,2,3.000213623046875
15,52.227573520487134,2.748819658973007,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,258,100.0,100.0,5.156573520487138,8,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,167199,,,0,0,0,0,226.4,128,84,3.0,,0,3,4.0,0.0,0,Thomas,3.0,2.603134195714202,2.6808950853532623,2.9183851076644536,2.598086912335356,19.0,27,,,,,,,,,,,,,,,,,,,,3.0414845943450928,4.848670959472656,,2.9693188667297363,2.920222043991089,2.9374568462371826,2.570005416870117,2.4814038276672363,2.5381433963775635,2.784605026245117,,,,,,,18,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,79.7,131,75,False,269.6,184,68,1593,,2022-01-20T22:30:17.159532Z,50,0,0,,0,,167199.jpg,2.6,0,0,Partey,0.2,False,,a,1,3,Arsenal,299.0,102,58,50,67255,856,61559,491,0.5497639317946014,0.5206268391428404,0.5196173824670712,1.2293095230702866,0.6,6.029532384872437,10.0,Partey,1.1,3.3000000000000003,,0.0,,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,,,0.1999999999999999,,,0.0,,0.1,0.3,,0.0,0.0,0.1,0.1999999999999999,0.1,0.0,1.8,2.9000000000000004,0.15263157894736845,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,1.0,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,9.0,,0.0,,0.1,0.0,0.0999999999999998,0.0,0.0,0.1,0.0999999999999998,0.1,,,0.0,,,0.1,,0.0999999999999998,0.1,,0.1,0.0,0.1,0.0999999999999999,0.1,0.6,1.767879441171443,,2.3011942119122017,,2.512277339903069,2.8187307530779795,2.665298888221586,2.3678794411714423,2.848811636094025,3.1703200460356404,2.723130160148429,2.31873075307798,,,2.782683524052735,,,1.9065696597406,,4.119811636094024,1.767879441171443,,0.5,2.3011942119122017,3.13287108369808,2.3465969639416064,3.2493289641172223,6.22313016014843,30.147661924362183,4,3.056350946426392
16,71.55369965658285,3.975205536476825,3,0.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,0.0,,,,,,3.0,3.0,1.0,0.0,1.0,0.0,,0.0,,2.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,373,100.0,100.0,19.54069965658284,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,192895,,,0,0,1,-1,283.5,91,18,,,3,2,4.3,0.0,0,Kieran,3.3,4.469763333713055,5.277838782919582,5.106882153242246,4.304791396718701,18.0,27,,,,,,,,,,,,,,,,,,,,4.4622650146484375,6.989831447601318,,4.118487358093262,3.96632719039917,3.96632719039917,3.9048125743865967,3.700657844543457,3.641346454620361,4.2635817527771,,,,,,,17,1,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77.8,136,34,False,297.2,164,71,1556,,2021-10-22T22:30:11.717934Z,51,0,0,,0,,192895.jpg,5.1,0,0,Tierney,12.2,False,,a,1,3,Arsenal,196.0,159,31,92,1766348,37433,1318496,50557,0.7794520659758482,0.8764241830809912,0.8440767444546473,1.7602505980926384,0.6,8.520127324496999,18.0,Tierney,1.5,4.5,0.6,,,,,,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,0.0,,0.1999999999999999,,0.0,0.0,,0.0,0.3,0.0999999999999999,0.1,0.0,0.0,0.0,0.0,,0.7,2.2,0.12222222222222223,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,1.0,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,4.199999999999999,0.1,,,,,,0.0,0.0,0.0,0.1,0.1999999999999999,0.0,,0.0,,0.0,0.0,,0.0999999999999999,0.0,0.0,0.1,0.0,0.0,0.0,0.0999999999999999,,2.3715177646857697,4.4901271721360505,,,,,,7.542517764685769,8.266246544376102,5.681280184142561,3.4925206405937192,7.474923012311917,1.2200928802256288,,3.1017340962109388,,6.426122638850534,3.626278638962399,,4.795246544376102,2.3715177646857697,0.3894830874246623,5.88634121516564,3.204776847648807,3.331484334792319,2.9863878557664254,3.397315856468888,,43.45264935493469,0,4.43901252746582
17,39.59838466975571,3.599853151795973,3,0.0,0.0,,,,,,0.0,,,1.0,0.0,,,,,,,0.0,0.0,,1.0,0.0,,0.0,1.0,,1,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,1.0,,0.0,0.0,,0.0,0.0,,104,100.0,100.0,2.985384669755712,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,195735,1.0,,0,0,-6,6,193.8,156,96,2.0,,0,3,3.7,0.0,0,Nicolas,2.7,0.7569999999999998,0.8177499999999999,1.4652214940195372,0.2499999999999997,11.0,27,,,,,,,,,,,,,,,,,,,,3.388575553894043,5.357771873474121,,2.8963398933410645,2.879104852676392,2.8963398933410645,2.600278615951538,2.49890661239624,2.631643772125244,3.321039915084839,,,,,,,7,1,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,1.0,,0.0,0.0,,0.0,0.0,,62.5,184,94,False,114.8,340,144,535,,2022-01-01T17:00:18.580071Z,69,0,0,3.0,0,,195735.jpg,3.0,0,0,Pépé,0.8,False,,a,1,3,Arsenal,315.0,95,54,33,129689,1801,347990,742,0.5217178480863729,0.1097101449275362,0.03623188405797097,1.3704406735725345,0.4,4.627094925313757,4.8,Pépé,1.6,4.800000000000001,0.2,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,0.3,0.1999999999999999,,0.0,0.1,,2.5,4.1,0.3727272727272727,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,1.0,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,12.5,0.3,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.5,0.3999999999999999,,1.2,0.3999999999999999,,0.0,0.2000000000000001,,-3.0000000000000004,4.372531793034012,1.0,,,,,,1.0,,,1.771,2.055023220056407,,,,,,,3.5,-3.0000000000000004,,10.167585303791409,4.901194211912202,,1.0,4.520328964117223,,31.92695498466492,0,3.456954002380371
18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,198849,,,0,0,0,0,0.0,607,233,,,0,3,0.0,0.0,0,Lucas,0.0,,,,,,27,,,,,,,,,,,,,,,,,,,,2.678804636001587,4.406983375549316,,2.4136109352111816,2.396375894546509,2.353970766067505,2.276756048202514,2.087631225585937,2.276756048202514,2.943882942199707,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,615,234,False,0.0,613,233,0,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,Arsenal,0.0,589,231,0,6292,0,33800,36,,,,,0.0,5.895209418402778,0.0,Torreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5284423828125,0,2.6936705112457275
20,11.071,1.5815714285714286,1,,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0,,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,38,100.0,100.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,205533,,,0,0,-1,1,45.4,317,46,,,0,4,3.0,0.0,0,Edward,2.0,0.49275,1.010142857142857,1.010142857142857,0.49275,7.0,27,,,,,,,,,,,,,,,,,,,,2.7185420989990234,4.080337524414063,,2.359621524810791,2.2768971920013428,2.359621524810791,2.123590469360352,1.8972547054290767,2.123590469360352,2.648012161254883,,,,,,,3,0,,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,10.5,400,53,False,33.2,424,52,80,,2021-08-08T18:00:05.173437Z,54,0,0,,0,,205533.jpg,1.4,0,0,Nketiah,0.2,False,,a,1,3,Arsenal,25.0,361,54,10,48801,1073,43768,944,0.29288359788359786,0.09125,0.09125,0.6805999781882907,0.4,4.689051045311822,1.9,Nketiah,0.7,2.1,,,,,,0.0,0.3,,0.0,,,,,,,0.0,0.0,,0.0,0.3999999999999999,,,,,,,,0.3,1.0,0.14285714285714285,,,,,,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,1.0,,,,,,,,1.2,,,,,,0.0,0.3,,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,-1.029,,,,,,1.0,3.1,,1.0,,,,,,,1.0,1.0,,1.0,-1.029,,,,,,,,25.32087564468384,0,2.733407974243164
21,76.94137073317,3.6638747968176193,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,3.0,,0.0,0.0,0.0,2.0,0.0,0.0,3.0,363,100.0,75.0,5.699370733169995,7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,209289,3.0,,0,0,3,-3,336.1,71,51,,,1,3,5.0,0.0,0,Emile,4.0,3.2592237159677766,3.282152437456247,3.653222446377226,3.851780765268886,21.0,27,,,,,,,,,,,,,,,,,,,,4.158892631530762,6.756134986877441,,3.774731159210205,3.7256340980529785,3.7428691387176514,3.5774641036987305,3.416506290435791,3.4342963695526123,4.1294026374816895,,,,,,,21,9,0.0,1.0,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0.0,,0.0,,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,123.1,42,29,False,478.4,51,20,1373,,2022-02-24T23:30:16.356850Z,58,0,0,,0,,209289.jpg,4.9,0,0,Smith Rowe,12.3,False,,a,1,3,Arsenal,418.0,58,32,103,3705569,10866,3283280,84143,0.6317025511754516,0.5619351234427201,0.6641001319429114,1.5213412031287161,0.7,7.059172844064647,17.8,Smith Rowe,1.9,5.699999999999999,0.4,0.2999999999999999,0.0,0.0,0.3,0.1,,,0.1,0.0,0.0,0.0,,0.0,,0.2999999999999998,0.0,,0.0,,0.0,0.0999999999999999,0.0,0.0999999999999999,0.0,0.0999999999999999,0.2,3.8,5.699999999999999,0.2714285714285714,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,1.0,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,19.0,0.1,0.2000000000000001,0.2999999999999998,0.0,0.3000000000000002,0.0,,,0.1999999999999997,0.3000000000000002,0.6999999999999997,0.1,,0.0,,0.2000000000000001,0.0,,0.0999999999999996,,0.0,0.2,0.5,0.2,0.0999999999999998,0.1999999999999999,0.0,,3.9725317930340127,5.201194211912202,4.048811636094026,2.0122773399030685,5.218730753077981,2.465298888221587,,,2.2999999999999985,2.5000000000000013,4.499999999999998,2.555023220056407,,1.0,,4.506530659712634,1.0,,6.048811636094024,,2.0223707718561656,2.3,4.801194211912202,6.40387108369808,2.746596963941605,3.749328964117222,6.5941301601484295,40.94320249557495,0,4.22727108001709
22,99.96856655219428,4.165356939674761,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,351,100.0,100.0,6.51356655219428,11,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,223340,4.0,,0,0,0,0,608.4,10,8,,,2,3,5.7,0.0,0,Bukayo,4.7,5.307762261999692,4.916839809198078,4.485793591672627,4.932447849179676,24.0,27,,,,,,,,,,,,,,,,,,,,4.818750381469727,7.939507961273193,,4.2868971824646,4.134736061096191,4.134736061096191,4.182863235473633,3.974616765975952,3.919397354125977,4.80649471282959,,,,,,,18,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.4,11,7,False,473.6,54,21,1820,,2022-01-13T23:00:13.665796Z,65,0,0,,0,,223340.jpg,4.6,0,0,Saka,20.3,False,,a,1,3,Arsenal,854.0,9,6,110,3266727,136226,2638313,63693,0.6408241445653479,0.8165788095384141,0.7588381306430271,1.6337874089600564,0.7,7.229768863091102,16.9,Saka,4.2,12.6,0.0,0.1999999999999999,0.1999999999999999,0.0,0.2000000000000001,0.0,0.2999999999999998,0.3999999999999999,0.4000000000000003,0.0999999999999996,0.3000000000000002,0.1,,0.0,,0.0,0.2999999999999998,,0.1,0.7000000000000002,0.0,0.3,0.0,0.1999999999999999,0.0,0.0999999999999999,0.3,5.6,9.8,0.4083333333333334,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,1.0,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,28.0,0.0,0.0999999999999998,0.0,0.1999999999999999,0.3999999999999999,0.1,0.0,0.3999999999999999,0.3000000000000002,0.9999999999999996,0.3000000000000007,0.0,,0.0999999999999996,,0.2000000000000001,0.0,,0.5,0.3999999999999994,0.1,0.4,0.0999999999999999,0.2,0.0999999999999999,0.0,0.7000000000000001,4.467879441171441,1.0,4.172194211912201,3.1488116360940266,3.0122773399030685,5.41873075307798,1.5000000000000004,3.267879441171442,5.519811636094026,6.141320046035643,7.523130160148427,8.218730753077983,2.355023220056407,,1.682683524052733,,3.606530659712634,3.306569659740599,,8.348811636094027,4.467879441171441,1.5,5.39658530379141,3.572194211912202,7.703871083698081,2.7465969639416064,0.2999999999999999,6.62313016014843,46.99349761009216,4,4.795497894287109
