id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 28 prediction
307,63.984,3.554666666666667,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,233,100.0,75.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170137,,,-1,1,1,-1,369.1,22,2,,,0,4,0.7,0.1,1,Allan,1.7,2.5571,3.5142,3.554666666666667,2.3,18.0,18,,,,,,,,,,3.509118795394897,,3.624392509460449,3.5302891731262207,3.698570728302002,3.735236406326294,3.624392509460449,3.587252140045166,3.260596752166748,3.3354976177215576,,,,,,,,37,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,115.3,21,5,False,322.8,56,5,1539,,2021-12-17T11:00:11.443043Z,66,0,0,,0,,170137.jpg,3.6,0,0,Saint-Maximin,12.6,False,,a,14,4,Newcastle Utd,460.0,22,12,65,2409491,29847,1852082,68585,0.5385858585858586,0.387439393939394,0.34848484848484845,1.3836521234230803,0.3,5.368475950125492,9.8,Saint-Maximin,3.3,9.9,0.4,0.0,0.0,0.0,0.0999999999999996,0.0,0.4000000000000003,0.0,0.0999999999999996,0.0,0.0,0.0999999999999999,0.5,0.3,1.3,0.0,0.1,0.0,2.5,5.8,0.3222222222222222,2.2,2.1000000000000014,1.599999999999998,0.6000000000000014,2.0,1.5,0.6000000000000014,2.5,2.299999999999997,3.200000000000003,1.0999999999999996,3.6000000000000005,2.2,2.200000000000001,1.0999999999999996,0.9000000000000004,1.6999999999999993,1.6999999999999993,10.0,0.0,0.1,0.0,0.2999999999999998,0.1,0.1,0.1,0.0999999999999996,0.2000000000000001,0.0,0.0,0.5,0.0,0.3,0.1999999999999999,0.3999999999999999,0.1,0.0,1.0,4.971,2.4000000000000004,2.0,4.970999999999999,2.7,2.4000000000000004,3.6000000000000014,1.3999999999999986,3.1,1.0,2.0,4.3,4.271,6.1000000000000005,10.471,3.6,2.7000000000000006,2.0,35.43194127082825,3,3.526594638824463
308,33.08490981978211,2.205660654652141,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,109,100.0,100.0,2.384909819782108,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179018,,,0,0,-4,4,149.1,125,79,,,0,3,0.5,0.0,2,Miguel,1.5,1.834194419586368,2.1445502014045243,2.2003733587574663,2.2929147096740725,15.0,18,,,,,,,,,,2.231579542160034,,2.2864186763763428,2.2143869400024414,2.6416008472442627,2.4087109565734863,2.2864186763763428,2.279928207397461,2.269134521484375,2.2760674953460693,,,,,,,,25,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,42.8,176,87,False,116.2,264,107,955,,2021-10-13T23:00:13.011769Z,51,0,0,,0,,179018.jpg,1.7,0,0,Almirón,0.2,False,,a,14,4,Newcastle Utd,162.0,122,66,26,35391,364,59399,568,0.43248248130434136,0.35964596462477805,0.4495911195439358,0.9766829541050237,0.3,4.549285991519106,5.1,Almirón,0.4,1.2000000000000002,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,,0.0,0.1,0.0,0.0,0.1999999999999999,0.0,0.0,,0.0,0.9,1.3,0.08666666666666667,2.2,2.1000000000000014,1.599999999999998,0.6000000000000014,2.0,1.5,0.6000000000000014,2.5,2.299999999999997,3.200000000000003,1.0999999999999996,3.6000000000000005,2.2,2.200000000000001,1.0999999999999996,0.9000000000000004,1.6999999999999993,1.6999999999999993,4.5,0.1,0.0,0.0,,0.0,0.0,0.2,0.0999999999999999,,0.0,0.0,0.0,0.0,0.3,0.1999999999999999,0.0,,0.0,2.040762203978366,2.6108031583623337,1.0,2.501896517994656,,1.0,1.0,3.5488116360940256,2.5820849986238987,,2.040762203978366,2.63287108369808,2.0273237224472926,2.110803158362334,3.2108031583623338,3.3328710836980795,2.4065696597405988,,1.0,23.20135855674744,1,2.307112693786621
309,26.307927855825685,2.192327321318808,0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109,,,1.9079278558256865,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180135,4.0,,0,0,0,0,67.5,231,133,4.0,,0,3,-0.8,-1.3,1,Sean,0.2,1.5762849880764291,2.340687445829896,2.1503594911065576,1.0,12.0,18,,,,,,,,,,2.351492404937744,,2.4063315391540527,2.3342995643615723,2.870567560195923,2.6376776695251465,2.4063315391540527,2.363948345184326,2.338163375854492,2.3450965881347656,,,,,,,,20,1,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.3,257,119,False,155.2,216,81,753,,,45,0,0,,0,,180135.jpg,2.0,0,0,Longstaff,0.5,False,,a,14,4,Newcastle Utd,58.0,259,137,24,102975,154,93020,2176,0.48718384918195734,0.35028555290587315,0.2222222222222222,1.033473010323379,0.0,5.428900029924181,5.3,S.Longstaff,0.3,0.8999999999999999,0.0,0.0,,0.0,,,,,,0.0,0.0,0.2,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.9,1.2,0.09999999999999999,2.2,2.1000000000000014,1.599999999999998,0.6000000000000014,2.0,1.5,0.6000000000000014,2.5,2.299999999999997,3.200000000000003,1.0999999999999996,3.6000000000000005,2.2,2.200000000000001,1.0999999999999996,0.9000000000000004,1.6999999999999993,1.6999999999999993,4.5,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,1.0,1.0,2.1224564282529816,,1.0,,,,,,1.0,1.0,2.6273237224472927,2.110803158362334,3.1108031583623337,7.132871083698079,2.4065696597405988,0.0,2.182683524052735,24.430050134658813,1,2.3761415481567383
310,37.371,2.198294117647059,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180974,,,0,0,-2,2,161.0,114,18,,,0,4,0.8,0.3,2,Joelinton Cássio,1.8,2.2,2.4122142857142856,2.198294117647059,2.14,17.0,18,,,,,,,,,,2.346282482147217,,2.385417222976685,2.313385486602783,2.574104070663452,2.507709503173828,2.385417222976685,2.3689301013946533,2.306452512741089,2.313385486602783,,,,,,,,30,1,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7,90,23,False,207.6,145,15,1119,,,58,0,0,2.0,0,,180974.jpg,2.1,0,0,Apolinário de Lira,0.7,False,,a,14,4,Newcastle Utd,249.0,72,30,36,91087,3437,89219,8303,0.3790162271805274,0.37931034482758624,0.3689655172413793,0.9127919492982696,0.3,4.111295609638609,6.2,Joelinton,0.8,2.4000000000000004,0.0,,0.0,0.0999999999999999,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0999999999999999,0.0,0.0,0.1,0.0,1.3,2.1,0.12352941176470589,2.2,2.1000000000000014,1.599999999999998,0.6000000000000014,2.0,1.5,0.6000000000000014,2.5,2.299999999999997,3.200000000000003,1.0999999999999996,3.6000000000000005,2.2,2.200000000000001,1.0999999999999996,0.9000000000000004,1.6999999999999993,1.6999999999999993,5.2,0.0,,0.0,0.2,0.0,0.0999999999999998,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.3999999999999999,0.2,0.0999999999999999,0.0,0.0,2.0,1.0,,1.0,6.1000000000000005,2.0,2.3999999999999995,2.9000000000000004,2.4000000000000004,1.0,2.0,1.0,1.6,2.8,4.670999999999999,2.8000000000000003,2.4,1.3,0.0,23.84551453590393,3,2.344430446624756
311,9.179879759709475,1.835975951941896,0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,39,0.0,25.0,3.179879759709477,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,194799,,,0,0,-3,3,13.8,353,126,,,0,2,0.0,0.0,0,Jamal,1.5,2.1040267948663542,1.883221435893084,1.883221435893084,2.1040267948663542,5.0,18,,,,,,,,,,2.056088924407959,,2.402477264404297,1.9877172708511357,2.841682910919189,2.27162504196167,2.402477264404297,2.2983314990997314,1.9554169178009035,2.0493977069854736,,,,,,,,4,0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,5.6,393,140,False,39.4,365,140,261,Hamstring injury - Expected back 15 Jan,2021-12-17T00:00:14.285139Z,42,0,0,,0,,194799.jpg,2.0,0,0,Lewis,0.1,False,,i,14,4,Newcastle Utd,2.0,388,145,10,8652,73,14276,1080,0.4371371314147371,0.5009587606824653,0.5009587606824653,0.8958645327159244,0.4,5.37557894275302,2.4,Lewis,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,,2.1000000000000014,1.599999999999998,0.6000000000000014,2.0,1.5,0.6000000000000014,2.5,2.299999999999997,3.200000000000003,,,2.2,2.200000000000001,1.0999999999999996,0.9000000000000004,1.6999999999999993,1.6999999999999993,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,2.892520640593719,4.1952465443761024,0.3283399944955952,1.0,,,,1.0,,,,,,22.577431559562683,1,2.312216758728028
312,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,223175,,,0,0,0,0,0.0,569,220,,,0,3,0.0,0.0,0,Matthew,0.0,,,,,,18,,,,,,,,,,2.3941307067871094,,2.353837490081787,2.1637613773345947,2.9095256328582764,2.419405698776245,2.353837490081787,2.2753748893737797,2.221458196640014,2.2254419326782227,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,576,219,False,0.0,575,219,0,Joined Aberdeen on a season-long loan,2021-08-28T09:00:07.558064Z,45,0,0,,0,,223175.jpg,0.0,0,0,Longstaff,0.0,False,,u,14,4,Newcastle Utd,0.0,550,214,0,1349,0,9227,41,,,,,0.0,5.243563758002388,0.0,M.Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.596036911010746,0,2.279263496398926
465,16.52283166359327,2.360404523370467,1,0.0,,,,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,91,0.0,0.0,4.451831663593269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57145,,,0,0,-2,2,13.8,354,127,,,0,2,0.0,0.0,0,Federico,1.0,2.33176032029686,2.805320903587109,2.5436107817684657,2.33176032029686,7.0,18,,,,,,,,,,2.544508218765259,,2.908622026443481,2.5518624782562256,3.308068037033081,2.7485859394073486,2.908622026443481,2.8622775077819824,2.504323720932007,2.5518624782562256,,,,,,,,12,0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,21.2,291,98,False,129.4,244,92,521,Thigh injury - Expected back 08 Feb,2021-12-15T11:00:10.103210Z,43,0,0,,0,,57145.jpg,1.6,0,0,Fernández,0.1,False,,i,14,4,Newcastle Utd,69.0,231,60,11,6514,66,16987,458,0.5489312845047598,0.5422698419295024,0.5422698419295024,1.1382881388139805,0.2,6.448025647983995,2.6,Fernández,0.3,0.8999999999999999,0.0,,,,,0.0,0.0,,,,0.3,0.0,,,0.0,0.0,,,0.4,0.7,0.09999999999999999,2.2,2.1000000000000014,1.599999999999998,0.6000000000000014,2.0,1.5,0.6000000000000014,2.5,2.299999999999997,3.200000000000003,1.0999999999999996,3.6000000000000005,2.2,2.200000000000001,1.0999999999999996,0.9000000000000004,1.6999999999999993,1.6999999999999993,2.4000000000000004,0.2,,,,,0.0,0.0,,,,0.0999999999999999,0.0,,,0.1,0.0,,,,1.6432126334493358,,,,,3.66352064059372,1.0,,,,3.8314843347923184,1.10929488978917,,,3.93148433479232,2.626278638962396,,,27.726510286331177,0,2.837777853012085
513,11.54390380776758,2.885975951941896,0,,,,,,,,,,,0.0,0.0,0.0,,,,,,0,,,,,,,,,,,0.0,0.0,0.0,,,,,,64,100.0,100.0,2.543903807767582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155503,,,0,0,-1,1,0.0,525,52,,,0,1,-1.0,-1.5,0,Freddie,0.0,,0.4432126334493358,2.8318011228700404,,4.0,18,,,,,,,,,,3.756004810333252,,3.84291934967041,3.819427251815796,4.120887756347656,3.946953058242798,3.84291934967041,3.824463605880737,3.724725008010864,3.819427251815796,,,,,,,,12,0,,,,,,,,,,,0.0,0.0,0.0,,,,,,9.0,367,24,False,89.4,303,24,360,,2021-09-17T23:00:12.738347Z,44,0,0,,1,,155503.jpg,2.2,0,10,Woodman,0.3,False,,a,14,4,Newcastle Utd,0.0,495,44,9,49766,62,58581,397,0.65590362544134,,,1.3758350518195166,0.0,8.752338181842456,2.0,Woodman,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2.2,2.1000000000000014,1.599999999999998,0.6000000000000014,2.0,1.5,0.6000000000000014,2.5,2.299999999999997,3.200000000000003,1.0999999999999996,3.6000000000000005,2.2,2.200000000000001,1.0999999999999996,0.9000000000000004,1.6999999999999993,1.6999999999999993,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.331484334792319,2.10929488978917,0.4432126334493358,,,,,,38.51028800010681,0,3.812560558319092
514,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,81441,,,0,0,0,0,0.0,456,20,,,0,1,-1.0,-1.5,0,Mark,0.0,,,,,,18,,,,,,,,,,3.197049379348755,,3.401949405670166,3.230990171432495,3.8617095947265625,3.4059572219848637,3.401949405670166,3.277597665786743,3.07886290550232,3.230990171432495,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,473,41,False,0.0,469,41,0,,,40,0,0,,0,,81441.jpg,0.0,0,0,Gillespie,0.3,False,,a,14,4,Newcastle Utd,0.0,416,11,0,27309,142,21447,1641,,,,,0.0,8.338187634944916,0.0,Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.35275053977966,0,3.2656946182250977
599,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,461484,,,0,0,-1,1,0.0,534,206,,,0,3,-1.0,-1.5,0,Joe,0.0,,,,,,18,,,,,,,,,,2.3941307067871094,,2.353837490081787,2.1637613773345947,2.9095256328582764,2.419405698776245,2.353837490081787,2.2753748893737797,2.221458196640014,2.2254419326782227,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,545,205,False,0.0,541,204,0,,,44,0,0,,0,,461484.jpg,0.0,0,0,White,0.1,False,,a,14,4,Newcastle Utd,0.0,508,198,0,13975,291,10071,613,,,,,0.0,5.362735661593351,0.0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.596036911010746,0,2.279263496398926
609,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,100.0,0.0,,0,,,,,,,,,,,,,,,,,,,215379,,,0,0,0,0,0.0,560,213,,,0,3,-1.0,0.0,0,Elliot,0.0,,,,,,18,,,,,,,,,,2.3941307067871094,,2.353837490081787,2.1637613773345947,2.9095256328582764,2.419405698776245,2.353837490081787,2.2753748893737797,2.221458196640014,2.2254419326782227,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,567,212,False,0.0,565,211,0,,2021-11-26T23:30:13.842374Z,45,0,0,,0,,215379.jpg,0.0,0,0,Anderson,0.0,False,,a,14,4,Newcastle Utd,0.0,539,207,0,2754,86,2374,73,,,,,0.0,5.243563758002388,0.0,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.596036911010746,0,2.279263496398926
145,26.08712069514141,2.6087120695141413,1,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,,,,,142,100.0,100.0,1.8161206951414093,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243568,2.0,,0,0,-1,1,256.1,55,39,,,0,3,0.8,0.0,0,Billy,1.8,2.688747345139207,2.84029324143684,2.685712527906825,2.663196602245521,10.0,18,,,,,,,,,,2.081589460372925,,2.450493574142456,2.161990165710449,2.477729558944702,2.611701011657715,2.450493574142456,1.9479994773864744,1.9454209804534912,2.254967212677002,,,,,,,,21,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,44.3,163,84,False,142.2,229,86,873,,2021-10-16T17:30:15.837440Z,44,0,0,,0,,243568.jpg,2.3,0,0,Gilmour,4.3,False,,a,15,45,Norwich City,45.0,280,143,23,429135,5712,726842,13397,0.5928891067077593,0.6110789420770925,0.6052719550558002,1.2436546821975902,0.4,5.144852779128335,5.2,Gilmour,1.0,3.0,0.0,,,0.0999999999999999,0.1,0.1999999999999999,0.2,0.0,0.1999999999999999,,0.0,0.0,,0.2,,,,,0.3,1.3,0.13,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,0.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,1.5,0.0,,,0.0,0.0,0.0,0.1,0.0999999999999999,0.0,,0.0,0.1,,0.0,,,,,,2.135335283236613,,,3.4388794411714425,2.0408182206817176,2.93287108369808,2.301896517994656,2.635335283236613,2.782683524052735,,2.0672055127397497,2.7725317930340125,,3.749568619222635,,,,,22.637352228164676,2,2.254967212677002
290,21.4909310586222,1.953721005329291,0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,2,,,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,150,100.0,100.0,7.990931058622203,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232937,,,0,0,-1,1,143.2,133,28,,,0,2,1.2,0.0,0,Brandon,2.2,2.6068296834062648,2.153505624721778,2.1477439472139843,2.7899348343272936,11.0,18,,,,,,,,,,1.959099650382996,,2.4509835243225098,2.0910489559173584,2.5514583587646484,2.962885856628418,2.4509835243225098,1.6501706838607788,1.6960687637329102,2.1961045265197754,,,,,,,,20,0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,34.3,222,67,False,151.6,220,85,922,,2021-12-04T16:30:14.585555Z,39,0,0,,0,,232937.jpg,1.5,0,0,Williams,5.1,False,,a,15,45,Norwich City,48.0,273,83,16,757856,11669,537520,12223,0.5009541039305875,0.6684178675400679,0.7153679062377676,0.9893050871976256,0.6,5.693566248967097,4.1,Williams,0.3,0.8999999999999999,,,0.0,0.0,0.0,0.2,0.0999999999999999,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.1,0.4,0.03636363636363637,,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,0.0,,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,0.6000000000000001,,,0.0,0.0,0.0,0.0,0.1,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,2.443212633449336,2.4715177646857693,5.963272882726869,4.931484334792321,2.7075860719786204,,0.7307340962109391,,,2.0901271721360506,2.199148273471456,0.59827447689054,0.4898257130119278,,,-1.0,22.20490837097168,4,2.1961045265197754
313,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,18499,,,0,0,0,0,0.0,449,14,,,0,1,-1.0,0.0,0,Michael,0.0,,,,,,18,,,,,,,,,,2.8372130393981934,,3.206227302551269,3.0718202590942383,3.401949405670166,3.8617095947265625,3.1465871334075928,2.5846850872039795,2.641918182373047,3.230990171432495,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,469,38,False,0.0,465,38,0,,,40,0,0,,0,,18499.jpg,0.0,0,0,McGovern,0.6,False,,a,15,45,Norwich City,0.0,409,5,0,27858,633,34927,519,,,,,0.0,7.78861254453659,0.0,McGovern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.15445017814636,0,3.1713500022888184
