id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints_next10,yellow_cards,gameweek 17 prediction
449,14.847346982656289,2.1210495689508986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,100.0,100.0,0.9473469826562888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212723,2.0,,0,0,-2,2,73.6,106,65,3.0,,0,3,0.8,1.3,1,Milot,1.3,2.074948744033287,2.074948744033287,2.074948744033287,1.904420082451329,7.0,7,2.072582721710205,1.9910056591033936,2.16736912727356,2.027758836746216,2.267962694168091,2.0933003425598145,1.932972073554993,,,,,,,2.0933003425598145,2.0184829235076904,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,179,87,False,38.0,281,112,395,,2021-09-24T17:00:14.693971Z,53,0,0,,0,,212723.jpg,1.6,0,0,Rashica,0.1,False,,a,15,45,Norwich City,60.0,126,65,11,7329,135,15279,783,0.40019803187752806,0.3914997630251485,0.35932454385874135,0.9213250582768434,0.2,3.9101016971300235,2.1,Rashica,0.3,0.8999999999999999,0.1,0.0,0.1,0.0,0.0,0.0999999999999999,0.0,0.4,0.7,0.09999999999999999,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,2.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,1.0,2.935335283236613,2.0672055127397497,3.0725317930340124,1.0,3.149568619222635,1.2999999999999998,1.0,20.723538994789124,0,2.0588042736053467
456,13.106705664732257,2.621341132946451,0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,86,,,2.706705664732254,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83312,,,0,0,-1,1,3.5,318,107,,,0,2,1.8,2.3,6,Ben,2.3,2.85232676674784,2.85232676674784,2.85232676674784,3.1504902166112494,5.0,7,2.6845715045928955,2.7710952758789062,2.7842020988464355,2.751857042312622,3.4536690711975098,2.940028190612793,2.717001438140869,,,,,,,3.001708745956421,2.7012531757354736,12,0,0.0,0.0,0.0,,,0.0,0.0,18.6,160,47,False,113.2,98,39,450,,,44,0,0,,0,,83312.jpg,1.8,0,0,Gibson,0.1,False,,a,15,45,Norwich City,68.0,111,20,9,1769,104,4634,157,0.5957593483969206,0.6482560833517818,0.7160205037752839,1.2496753519575488,0.5,6.5274807539853175,2.0,Gibson,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.9,0.9,0.18,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,5.4,0.5,0.0,0.0,,,0.4,0.0,3.4715177646857693,4.541341132946451,0.268822050958999,2.0901271721360506,,,3.889825713011928,3.4715177646857693,28.7209153175354,0,2.9155287742614746
457,7.065364531785803,1.766341132946451,0,0.0,0.0,,,,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,54,100.0,100.0,2.1653645317858032,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189627,,,0,0,-1,1,14.8,268,82,,,0,2,1.8,2.3,6,Dimitris,2.3,1.728214724408055,1.728214724408055,1.728214724408055,2.5357588823428845,4.0,7,2.3155765533447266,2.333371877670288,2.573748826980591,2.410731077194214,2.674342393875122,2.636368989944458,2.2173337936401367,,,,,,,2.698049545288086,2.040400505065918,5,0,0.0,0.0,,,,0.0,0.0,9.0,267,90,False,52.8,244,96,229,,2021-09-10T13:00:16.083600Z,44,0,0,,0,,189627.jpg,2.0,0,0,Giannoulis,0.1,False,,a,15,45,Norwich City,22.0,233,67,8,1053,78,4944,75,0.4014411665787388,0.3927760737291034,0.57630883689611,0.842070095055058,0.5,5.570862022313205,1.8,Giannoulis,0.1,0.3,0.1,0.0,,,,0.0,0.0,0.1,0.2,0.05,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.6000000000000001,0.0,0.0,,,,0.0,0.1,4.071517764685769,1.8413411329464509,0.0,,,,1.0,4.071517764685769,24.5117928981781,0,2.6118693351745605
471,15.183011699419676,2.53050194990328,1,0.0,0.0,1.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,65,,,0.8120116994196762,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,212325,5.0,,0,0,0,0,92.2,80,53,,,0,3,0.8,1.3,3,Pierre,1.3,2.5643659211337773,2.5643659211337773,2.5643659211337773,2.220913682706575,6.0,7,2.430497169494629,2.4081296920776367,2.5252835750579834,2.444883108139038,2.496899127960205,2.641398668289185,2.3500964641571045,,,,,,,2.641398668289185,2.36620831489563,12,0,0.0,0.0,0.0,0.0,,0.0,0.0,21.9,130,63,False,90.6,141,53,511,,,50,0,0,,0,,212325.jpg,2.3,0,0,Lees-Melou,0.1,False,,a,15,45,Norwich City,36.0,190,97,14,9843,290,10358,916,0.506100389980656,0.5128731842267554,0.444182736541315,1.1316748754359003,0.3,4.982339477539062,2.8,Lees-Melou,0.7,2.1,0.6,0.0,0.0,0.0,,0.0999999999999999,0.0,0.3,1.0,0.16666666666666666,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,1.5,0.1,0.0,0.1,0.0,,0.0,0.0999999999999999,2.8678794411714423,4.435335283236613,2.0672055127397497,2.5435317930340124,2.049787068367864,,1.422456428252982,2.8678794411714423,24.911697387695312,2,2.606902599334717
515,0.5413411329464508,0.5413411329464508,0,,0.0,,,,,,0,,0.0,,,,,,6,100.0,100.0,0.5413411329464508,0,,0.0,0.0,0.0,0.0,0.0,0.0,220686,,,0,0,0,0,3.3,320,108,,,0,2,-0.5,0.0,0,Bali,0.0,0.0,0.0,0.0,,1.0,7,1.6930538415908811,1.683788180351257,1.9948335886001587,1.772605538368225,2.3075997829437256,2.0215399265289307,1.535601019859314,,,,,,,2.0832204818725586,1.467298984527588,3,0,,0.0,,,,,,1.3,374,132,False,9.6,345,131,45,,2021-08-27T13:00:10.550100Z,40,0,0,,0,,220686.jpg,0.0,0,0,Mumba,0.3,False,,a,15,45,Norwich City,0.0,373,134,0,7401,157,16618,817,0.1353352832366127,0.0,,0.2706705664732254,0.0,4.633321523666382,0.0,Mumba,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.0,,0.0,,,,,,,,0.0,,,,,,18.533286094665527,0,1.973744750022888
516,10.8,1.7999999999999998,0,,0.0,0.0,,0.0,0.0,0.0,0,,0.0,0.0,,0.0,0.0,0.0,32,100.0,100.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215476,,,0,0,-1,1,47.5,150,25,,,0,4,1.5,2.0,2,Joshua,2.0,1.8,1.8,1.8,2.2,6.0,7,1.926471710205078,1.9133861064910889,2.028069496154785,1.9501399993896484,2.1286630630493164,1.984974384307861,1.848541498184204,,,,,,,2.04665470123291,1.8450685739517207,6,0,,0.0,0.0,,0.0,0.0,0.0,12.9,229,35,False,16.2,319,38,291,,2021-09-24T17:00:14.810953Z,54,0,0,,0,,215476.jpg,1.5,0,0,Sargent,0.1,False,,a,15,45,Norwich City,64.0,117,36,9,8649,765,12076,629,0.33333333333333326,0.3333333333333333,0.40740740740740744,0.7745966692414832,0.4,3.635637826389736,1.7,Sargent,0.2,0.6000000000000001,,0.0,0.1,,0.1,0.0,0.0,0.3,0.5,0.08333333333333333,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,1.2,,0.0,0.1,,0.1,0.0,0.0999999999999999,2.4,,1.0,1.7,,2.7,2.0,2.4,19.632444262504578,0,1.960474729537964
528,5.3060058497098375,1.768668616569946,0,,,,0.0,0.0,0.0,,0,,,,0.0,0.0,0.0,,19,100.0,100.0,0.4060058497098381,0,,,,0.0,0.0,0.0,0.0,439509,4.0,,0,0,0,0,47.1,151,91,,,0,3,0.2,0.7,0,Christos,0.7,1.649929022789288,1.649929022789288,1.649929022789288,1.649929022789288,3.0,7,2.1639983654022217,1.9606685638427732,2.2587850093841557,1.9974225759506223,2.230400562286377,2.145380973815918,1.9026355743408203,,,,,,,2.145380973815918,1.838138222694397,3,0,,,,0.0,0.0,0.0,,7.6,290,130,False,15.0,324,137,109,,2021-08-27T13:00:10.576425Z,50,0,0,3.0,0,,439509.jpg,1.3,0,0,Tzolis,0.1,False,,a,15,45,Norwich City,14.0,260,138,4,4363,56,5904,332,0.35373372331398917,0.3299858045578576,0.3299858045578576,0.7909726512641819,0.1,4.150739097595215,0.8,Tzolis,0.3,0.8999999999999999,,,,0.1,0.1,0.0999999999999999,,0.0,0.3,0.09999999999999999,,,,3.0,1.9000000000000004,2.1,1.0,0.0,,,,0.0,0.0,0.0,,,,,,2.3497870683678643,1.3,1.2999999999999998,,20.753695487976078,0,2.110884666442871
580,5.624023398839352,1.874674466279784,0,,,,,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,46,,,1.6240233988393524,1,,,,,0.0,0.0,1.0,438277,,,0,0,0,0,11.6,291,94,,,0,2,2.2,2.7,6,Ozan,2.7,2.186539318196079,2.186539318196079,2.186539318196079,2.186539318196079,3.0,7,2.3343987464904785,2.4191548824310303,2.631556987762451,2.496513843536377,2.7321505546569824,2.722151756286621,2.2641305923461914,,,,,,,2.783832311630249,2.148221492767334,4,0,,,,,0.0,0.0,0.0,6.1,309,106,False,49.0,255,100,248,,,45,0,0,,0,,438277.jpg,2.7,0,0,Kabak,0.1,False,,a,15,45,Norwich City,0.0,503,193,8,4885,577,2560,305,0.41659432583995204,0.48589762626579536,0.48589762626579536,0.8837300184158047,0.6,5.606614059872097,1.8,Kabak,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.9000000000000004,2.1,1.0,0.0,,,,,0.0,0.0,0.0,3.4715177646857693,,,,,1.59827447689054,1.489825713011928,3.4715177646857693,25.22976326942444,1,2.697652101516724
581,8.577005849709838,2.85900194990328,1,,,,,1.0,0.0,0.0,0,,,,,0.0,0.0,0.0,46,75.0,,0.4060058497098381,1,,,,,0.0,0.0,1.0,179276,1.0,,0,0,0,0,62.9,129,77,1.0,,0,3,1.9,3.0,2,Mathias,3.0,2.936968162882353,2.936968162882353,2.936968162882353,2.936968162882353,3.0,7,2.5259573459625244,2.426724433898926,2.636183023452759,2.478916883468628,2.6077985763549805,2.709380626678467,2.3686912059783936,,,,,,,2.709380626678467,2.356844186782837,3,0,,,,,0.0,0.0,0.0,19.6,149,72,False,84.2,158,60,227,Abdominal injury - 75% chance of playing,2021-10-04T11:30:09.942342Z,45,0,0,,0,,179276.jpg,3.0,0,0,Normann,0.1,False,,d,15,45,Norwich City,49.0,152,81,9,15516,3880,6108,2400,0.6353337666451734,0.652659591751634,0.652659591751634,1.3477464441347808,0.7,5.665502548217773,2.0,Normann,0.3,0.8999999999999999,,,,,0.2,0.0,0.0999999999999999,0.3,0.6,0.19999999999999998,,,,,1.9000000000000004,2.1,1.0,1.5,,,,,0.0,0.1,0.1999999999999999,2.667879441171442,,,,,3.520568619222636,2.622456428252982,2.667879441171442,25.49476146697998,1,2.674884557723999
332,7.072049033442505,2.357349677814168,0,0.0,0.0,,,,,0.0,0,0.0,0.0,,,,,0.0,10,100.0,75.0,0.5720490334425045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20467,,,0,0,-2,2,13.6,279,151,,,0,3,0.3,-0.5,1,Theo,0.3,2.196905984429804,2.196905984429804,2.196905984429804,3.5,3.0,7,2.8471994400024414,2.4478135108947754,3.8299617767333984,1.9571493864059448,2.4653007984161377,2.482309579849243,2.8087282180786133,,,,,,,2.3326234817504883,2.8087282180786133,3,0,0.0,0.0,,,,,0.0,3.9,338,154,False,5.8,363,162,169,,2021-09-10T10:30:14.581819Z,58,0,0,,0,,20467.jpg,1.3,0,0,Walcott,0.1,False,,a,16,20,Southampton,22.0,236,126,4,3666,358,16914,258,0.4064395996231324,0.3787768938672076,0.603448275862069,0.9788361758856845,0.1,4.5624351706998105,0.7,Walcott,0.0,0.0,0.0,0.0,,,,,0.0,0.5,0.5,0.16666666666666666,2.4,1.5,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,2.5,0.0,0.0,,,,,0.5,3.5,2.0907179532894125,1.0,,,,,3.5,26.4621239900589,0,2.482309579849243
333,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,40383,,,0,0,-1,1,0.0,445,31,,,0,1,0.0,-1.0,0,Fraser,0.0,,,,,,7,3.628562688827514,3.2656946182250977,4.023514270782471,2.763468742370605,3.197049379348755,3.0174648761749268,3.512204885482788,,,,,,,3.0718202590942383,3.512204885482788,0,0,,,,,,,,0.0,463,50,False,0.0,458,50,0,,,44,0,0,,0,,40383.jpg,0.0,0,0,Forster,0.8,False,,a,16,20,Southampton,0.0,412,27,0,12219,799,42910,1951,,,,,0.0,7.574823281981728,0.0,Forster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.329222440719604,0,3.33723783493042
334,20.339124312130043,2.905589187447149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,,,5.339124312130042,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58376,,,0,0,0,0,0.0,477,45,,,0,1,3.7,2.7,3,Alex,3.7,3.2133834190757105,3.2133834190757105,3.2133834190757105,3.4476582959557205,7.0,7,4.483831405639648,4.372838973999023,4.813024520874023,3.7658770084381104,4.055416107177734,4.302964210510254,4.408849716186523,,,,,,,3.962335586547852,4.408849716186523,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,187,7,False,162.4,33,7,630,,,45,0,0,,0,,58376.jpg,3.3,0,19,McCarthy,2.1,False,,a,16,20,Southampton,0.0,448,41,23,111640,15471,68258,6500,0.6456864860993664,0.7140852042390468,0.7661462879901602,1.3697078785241263,0.8,9.52821143468221,5.1,McCarthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.098894105881357,2.36287181315765,2.892520640593719,1.9863878557664256,5.195246544376104,3.331484334792319,3.626278638962396,3.098894105881357,42.876951456069946,0,4.302964210510254
335,13.43478107803251,1.91925443971893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,,,1.3347810780325104,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78056,,,0,0,0,0,79.9,99,62,,,0,3,2.0,1.0,1,Oriol,2.0,1.917801335326924,1.917801335326924,1.917801335326924,1.8221522467701248,7.0,7,2.66255521774292,2.49419379234314,2.897944211959839,2.2298343181610107,2.439371347427368,2.5286898612976074,2.609090566635132,,,,,,,2.407792806625366,2.609090566635132,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,132,64,False,102.0,118,41,578,,,45,0,0,,0,,78056.jpg,1.7,0,0,Romeu Vidal,0.6,False,,a,16,20,Southampton,33.0,198,104,12,40181,2711,36526,2793,0.42650098660420666,0.4261780745170942,0.40492272150447217,0.9047452194317622,0.4,5.646056122250027,2.7,Romeu,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.30000000000000004,0.042857142857142864,2.4,1.5,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0247235264703394,2.0907179532894125,2.22313016014843,2.7465969639416064,0.0,2.3328710836980795,3.006569659740599,1.0247235264703394,25.40725255012512,2,2.5286898612976074
336,14.944098066885008,2.4906830111475013,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,51,,,1.144098066885009,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,83283,,,0,0,-1,1,88.1,85,54,,,0,3,2.3,1.3,2,Nathan,2.3,2.533948976548743,2.533948976548743,2.533948976548743,2.8225951812006094,6.0,7,2.777302026748657,2.6829514503479004,2.9927666187286377,2.212345600128174,2.4669177532196045,2.630671501159668,2.761955976486206,,,,,,,2.4353394508361816,2.761955976486206,4,0,0.0,,0.0,0.0,0.0,0.0,0.0,19.4,154,76,False,45.2,263,103,368,,,59,0,0,,0,,83283.jpg,2.0,0,0,Redmond,0.1,False,,a,16,20,Southampton,60.0,128,67,12,3838,1063,7077,521,0.42214966290635614,0.4294828773811428,0.4784059629153575,1.0253979683822791,0.4,4.466589467000153,2.0,Redmond,0.6,1.7999999999999998,0.0,,0.5,0.0,0.0999999999999999,0.0,0.0,0.4,1.0,0.16666666666666666,2.4,1.5,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,2.0,0.0,,0.0,0.1,0.1,0.2,0.0,2.02472352647034,1.0,,2.5,3.048811636094026,3.13287108369808,3.4065696597405988,2.02472352647034,26.352877855300903,0,2.630671501159668
338,9.41366022295003,1.882732044590006,0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,63,0.0,0.0,3.81366022295003,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88900,,,0,0,-1,1,25.8,226,62,,,0,2,0.0,0.0,0,Jack,0.3,2.00740537077878,2.00740537077878,2.00740537077878,2.2605448000475103,5.0,7,3.0830531120300293,2.8135037422180176,3.4549388885498047,2.1935665607452397,2.584777355194092,2.838003396987915,3.1064486503601074,,,,,,,2.530683279037476,3.1064486503601074,6,0,0.0,0.0,0.0,0.0,0.0,,,12.2,236,76,False,90.6,140,58,396,Knee injury - Expected back 01 Dec,2021-09-18T22:30:08.647334Z,44,0,0,,0,,88900.jpg,1.8,0,0,Stephens,0.1,False,,i,16,20,Southampton,4.0,313,102,9,2557,15,6976,497,0.4278936464977286,0.4562284933588136,0.5137601818289795,0.8975572850452175,0.1,6.488506143743341,2.0,Stephens,0.2,0.6000000000000001,0.0,0.0,0.2,0.0,0.0,,,0.0,0.2,0.04,2.4,1.5,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.36287181315765,1.8925206405937192,2.586387855766426,3.1952465443761047,1.0,,,28.549427032470703,2,2.838003396987915
339,,,0,,,,,,,,0,,,,,,,,0,100.0,75.0,,0,,,,,,,,91047,,,0,0,-2,2,0.0,598,244,,,0,3,0.0,-0.8,0,Stuart,0.0,,,,,,7,2.7067434787750244,2.2769458293914795,3.11694598197937,1.9558144807815552,2.453493595123291,2.334737777709961,2.650022506713867,,,,,,,2.389766216278076,2.650022506713867,0,0,,,,,,,,0.0,602,244,False,0.0,602,244,0,,2021-08-26T10:30:10.405707Z,58,0,0,,0,,91047.jpg,0.0,0,0,Armstrong,0.1,False,,a,16,20,Southampton,0.0,596,243,0,3725,468,25335,370,,,,,0.0,4.298081089710367,0.0,S.Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.92887032032013,0,2.3943779468536377
341,23.77478107803251,3.3963972968617875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,118,0.0,100.0,1.3347810780325104,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,101178,1.0,,0,0,-1,1,157.9,30,20,1.0,,0,3,0.0,2.0,4,James,3.0,3.6104887119117848,3.6104887119117848,3.6104887119117848,3.8519145739889296,7.0,7,4.142885208129883,3.654760599136353,4.605652809143066,3.129431962966919,3.699203968048096,3.643325328826904,4.08124589920044,,,,,,,3.626574754714966,4.08124589920044,10,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,45,29,False,152.6,45,19,616,Suspended until 30 Oct,2021-10-02T16:00:12.930947Z,64,0,0,1.0,0,,101178.jpg,3.4,1,0,Ward-Prowse,2.6,False,,s,16,20,Southampton,79.0,101,56,24,108841,1030,246512,39650,0.5306870776346543,0.5641388612362164,0.6018616521857703,1.3425439121152878,0.5,5.985570587217808,3.8,Ward-Prowse,0.8,2.4000000000000004,0.2,0.2,0.0999999999999999,0.3,0.0,0.0,0.0,1.8,2.6,0.37142857142857144,2.4,1.5,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,8.04,0.0,0.1,0.9,0.0,0.0,0.0,0.8,3.02472352647034,2.6907179532894125,3.32313016014843,8.046596963941607,3.4488116360940264,2.3328710836980795,2.4065696597405988,3.02472352647034,38.30765175819397,1,3.643325328826904
342,11.213660222950027,2.2427320445900056,0,,0.0,0.0,,0.0,0.0,0.0,0,,0.0,0.0,,0.0,0.0,0.0,81,,,3.81366022295003,1,,0.0,0.0,0.0,1.0,0.0,0.0,158534,,,0,0,-2,2,71.4,111,26,,,0,2,2.7,1.7,1,Kyle,2.7,2.2886089870804995,2.2886089870804995,2.2886089870804995,2.6107612338506243,5.0,7,3.105283737182617,2.835734367370605,3.348191261291504,2.3457510471343994,2.647977828979492,2.860233783721924,3.128679037094116,,,,,,,2.593883752822876,3.128679037094116,6,0,,0.0,0.0,,0.0,0.0,0.0,18.2,169,50,False,60.4,220,88,354,,,48,0,0,,0,,158534.jpg,1.8,0,0,Walker-Peters,0.5,False,,a,16,20,Southampton,51.0,146,32,9,12835,1452,38228,1399,0.46723584262291784,0.47679353897510407,0.5439085903855467,1.0236624427180234,0.6,6.011384924252828,1.9,Walker-Peters,0.6,1.7999999999999998,,0.0,0.0,,0.1,0.0,0.5,0.1,0.7,0.13999999999999999,,1.5,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.6000000000000001,,0.0,0.0,,0.0,0.1,0.0,2.598894105881357,,1.0,0.986387855766426,,2.6314843347923187,4.226278638962396,2.598894105881357,28.85464763641357,2,2.860233783721924
343,12.050928178360024,3.012732044590006,0,,0.0,,,0.0,0.0,0.0,3,,0.0,,,3.0,0.0,0.0,74,,,3.050928178360024,1,,0.0,0.0,0.0,1.0,0.0,0.0,171771,,,0,0,-1,1,12.5,285,89,,,0,2,4.0,3.0,1,Jan,4.0,3.014164269909018,3.014164269909018,3.014164269909018,3.6855523598786895,4.0,7,3.5131850242614746,3.1010007858276367,3.9459445476531982,2.3467822074890137,2.683114051818848,3.125500440597534,3.4190163612365723,,,,,,,2.6290199756622314,3.4190163612365723,5,0,,0.0,,,0.0,0.0,0.0,9.8,260,85,False,80.6,165,69,315,,,44,0,0,,0,,171771.jpg,3.2,0,0,Bednarek,0.7,False,,a,16,20,Southampton,4.0,315,104,13,22256,1984,51858,2138,0.6847118283159104,0.6850373340702313,0.8376255363360657,1.436263647968977,0.9,7.115472771904684,3.0,Bednarek,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.0,,0.0,,,0.0,0.0,0.0,1.0988941058813575,,1.0,,,6.331484334792319,3.626278638962396,1.0988941058813575,31.30808019638061,0,3.125500440597534
344,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,200088,,,0,0,0,0,0.0,497,60,,,0,4,0.0,0.0,0,Daniel,0.0,,,,,,7,2.867424964904785,2.3879873752593994,3.277627468109131,1.9558144807815552,2.580239772796631,2.4357826709747314,2.751067638397217,,,,,,,2.4550106525421143,2.751067638397217,0,0,,,,,,,,0.0,509,61,False,0.0,505,59,0,Joined Lincoln City on a season-long loan - Expected back 01 Jul,2021-07-14T19:01:37.238557Z,45,0,0,,0,,200088.jpg,0.0,0,0,N'Lundulu,0.0,False,,u,16,20,Southampton,0.0,473,55,0,0,0,1370,40,,,,,0.0,5.768321222729153,0.0,Nlundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.95744550228119,0,2.495422840118408
345,17.241999999999997,3.4483999999999995,2,1.0,1.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,,0.0,0.0,,43,0.0,,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200439,,,-1,1,-2,2,90.0,84,11,,,0,4,0.0,0.3,0,Che,1.3,3.4484000000000004,3.4484000000000004,3.4484000000000004,2.7,5.0,7,3.39575719833374,2.9667868614196777,3.563042163848877,2.4314022064208984,2.6897647380828857,2.991286277770996,3.155993223190308,,,,,,,2.6356704235076904,3.155993223190308,6,0,0.0,0.0,0.0,,0.0,0.0,,23.5,116,27,False,45.2,264,33,380,Muscle injury - Unknown return date,2021-10-11T10:30:11.352465Z,68,0,0,,0,,200439.jpg,3.2,0,0,Adams,1.0,False,,i,16,20,Southampton,99.0,79,28,16,98280,1626,170225,8849,0.5071176470588235,0.5071176470588236,0.3970588235294118,1.3224010337706358,0.2,4.408379793167114,2.4,Adams,1.1,3.3000000000000003,0.4,0.4,0.0999999999999999,,0.0,0.2,,0.6,1.7000000000000002,0.34,2.4,1.5,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,2.4,0.0,0.3,0.0,,0.1,0.1999999999999999,,,3.971,5.171,2.3,,2.4000000000000004,3.4,,29.976982593536377,0,2.991286277770996
