id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints_next10,yellow_cards
482,27.72692272119248,4.6211537868654124,2,1.0,0.0,0.0,1.0,0.0,0.0,,5,0.0,0.0,0.0,3.0,0.0,2.0,,113,,,2.0649227211924743,2,0.0,0.0,1.0,0.0,0.0,1.0,,60252,2.0,,1,-1,0,0,149.4,24,17,,,2,3,8.0,9.0,10,Andros,8.0,4.683844592818448,4.683844592818448,4.683844592818448,4.547096450623856,6.0,6,3.845499038696289,4.602926254272461,3.460752248764038,3.845499038696289,3.5853207111358643,4.904303550720215,3.96059513092041,,,,,,3.5853207111358643,3.5853207111358643,4.558475494384766,5,2,0.0,0.0,0.0,1.0,0.0,1.0,,41.9,30,19,False,179.4,12,6,429,,,55,0,0,4.0,0,,60252.jpg,5.5,0,0,Townsend,3.3,False,,a,8,11,Everton,90.0,76,42,33,279347,73208,86623,16219,0.840209779430075,0.8516081077851724,0.8267448092043375,1.970466595498296,1.5,7.260729616338557,6.0,Townsend,1.2,3.6,0.7,0.0,0.1,0.1999999999999999,0.1999999999999999,0.0,,1.2,2.4,0.3999999999999999,0.7,1.5000000000000002,1.0,1.2000000000000002,1.3999999999999997,0.6000000000000005,,5.52,0.0,0.0,0.1,0.1,0.0999999999999999,0.8999999999999999,,9.048811636094026,5.367585303791409,1.0,3.1678794411714426,6.172194211912203,3.3465969639416064,9.048811636094026,,39.93401288986206,1
484,25.93592272119248,4.322653786865412,1,0.0,0.0,0.0,0.0,0.0,1.0,,2,0.0,2.0,0.0,0.0,0.0,0.0,,111,,,2.0649227211924743,2,0.0,0.0,1.0,0.0,0.0,1.0,,172632,3.0,,0,0,3,-3,106.8,50,33,,,0,3,5.0,6.0,6,Demarai,5.0,4.342532952843187,4.342532952843187,4.342532952843187,4.591722482653542,6.0,6,3.722130060195923,4.242777824401856,3.29822850227356,3.722130060195923,3.422796726226806,4.611243724822998,3.837226390838623,,,,,,3.422796726226806,3.422796726226806,4.198326110839844,7,3,0.0,1.0,1.0,1.0,0.0,0.0,,44.0,22,14,False,157.4,21,11,503,,,58,0,0,5.0,0,,172632.jpg,5.7,0,0,Gray,19.6,False,,a,8,11,Everton,175.0,34,19,34,1903961,74812,414480,64477,0.7452851356664504,0.7487125780764116,0.7916762901126797,1.7948842898591215,0.9,6.534560836594681,5.9,Gray,1.2,3.6,0.2,0.2,0.2999999999999999,0.0,0.1,0.3999999999999999,,1.1,2.3,0.3833333333333333,0.7,1.5000000000000002,1.0,1.2000000000000002,1.3999999999999997,0.6000000000000005,,5.5,0.0,0.2,0.2,0.5,0.2,0.0,,4.519811636094026,3.096585303791409,5.82313016014843,4.267879441171442,4.801194211912202,3.5465969639416075,4.519811636094026,,37.900452852249146,0
502,2.3766151474616493,2.3766151474616493,0,,,,,0.0,,,0,,,,,0.0,,,5,,,1.3766151474616497,0,,,,,0.0,0.0,,153673,,,0,0,0,0,0.1,379,139,,,0,2,0.3,1.3,0,Jonjoe,0.3,1.0,1.0,1.0,1.0,1.0,6,2.1682357788085938,2.956925868988037,1.9589437246322632,2.146085500717163,1.902278184890747,3.0246729850769043,2.6789867877960205,,,,,,2.040134191513061,2.0833139419555664,2.9347169399261475,0,0,,,,,0.0,,,0.2,395,137,False,2.2,379,135,10,,,45,0,0,,0,,153673.jpg,1.0,0,0,Kenny,0.1,False,,a,8,11,Everton,0.0,448,182,1,2686,212,4313,378,0.528136699435922,0.2222222222222222,0.2222222222222222,1.120347124693866,0.1,5.309843089845446,0.2,Kenny,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,1.3999999999999997,0.6000000000000005,,0.0,,,,,0.0,,,,,,,,1.0,,,23.894293904304504,0
503,3.032461360596237,1.010820453532079,0,,,,,0.0,0.0,,0,,,,,0.0,0.0,,5,,,1.0324613605962372,0,0.0,0.0,0.0,0.0,0.0,0.0,,232826,,,0,0,0,0,2.5,321,164,,,0,3,0.3,1.3,0,Anthony,0.3,0.8321951012638031,0.8321951012638031,0.8321951012638031,0.5,3.0,6,1.7748225927352903,2.1157679557800293,1.6756131649017334,1.7881615161895752,1.6189473867416382,2.1125080585479736,1.889376163482666,,,,,,1.725490927696228,1.7686705589294434,2.09355902671814,1,0,,,,,0.0,0.0,,0.4,385,176,False,0.0,517,199,33,,,45,0,0,,0,,232826.jpg,0.7,0,0,Gordon,0.1,False,,a,8,11,Everton,2.0,316,162,2,3267,219,3038,339,0.2246267674515731,0.1849322447252895,0.1111111111111111,0.476505331503063,0.1,4.125092744827271,0.4,Gordon,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.7,1.5000000000000002,1.0,1.2000000000000002,1.3999999999999997,0.6000000000000005,,0.0,,,,,0.0,0.0,,0.0,,,,,1.0,0.0,,18.56291735172272,1
504,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,160987,,,0,0,0,0,0.0,481,189,,,0,3,0.0,0.0,0,Jean-Philippe,0.0,,,,,,6,2.467298746109009,2.821244716644287,2.3069865703582764,2.480637788772583,2.190680503845215,2.867480754852295,2.532460927963257,,,,,,2.407301664352417,2.3404040336608887,2.799035787582397,0,0,,,,,,,,0.0,492,186,False,0.0,487,183,0,Thigh injury - Unknown return date,2021-09-24T14:00:16.728848Z,45,0,0,,0,,160987.jpg,0.0,0,0,Gbamin,0.0,False,,i,8,11,Everton,0.0,452,176,0,1738,134,2459,339,,,,,0.0,5.603006998697917,0.0,Gbamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.213531494140625,0
544,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,480455,,,0,0,0,0,0.0,428,163,,,0,2,0.0,1.0,0,Jarrad,0.0,,,,,,6,2.7241575717926025,3.385103464126587,2.248788356781006,2.702007293701172,2.1324825286865234,3.502346992492676,3.044771909713745,,,,,,2.4185447692871094,2.3135182857513428,3.3628945350646973,0,0,,,,,,,,0.0,447,163,False,0.0,440,161,0,,,40,0,0,,0,,480455.jpg,0.0,0,0,Branthwaite,0.2,False,,a,8,11,Everton,0.0,382,141,0,15078,573,8779,954,,,,,0.0,6.958653926849365,0.0,Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.83461570739746,0
545,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,173818,,,0,0,0,0,0.0,483,58,,,0,4,0.0,0.0,0,Nathan,0.0,,,,,,6,2.604419231414795,3.0238544940948486,2.301752805709839,2.63346266746521,2.1854469776153564,3.004601240158081,2.73507046699524,,,,,,2.4715092182159424,2.366482734680176,3.001645565032959,0,0,,,,,,,,0.0,494,59,False,0.0,489,57,0,Joined Sunderland on a season-long loan - Expected back 01 Jul,2021-08-17T07:00:07.709913Z,45,0,0,,0,,173818.jpg,0.0,0,0,Broadhead,0.0,False,,u,8,11,Everton,0.0,454,52,0,4128,0,4833,81,,,,,0.0,5.85072120030721,0.0,Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.328245401382446,0
564,1.0,1.0,0,,,,,,,,0,,,,,,,,2,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,,242058,,,0,0,0,0,0.0,603,82,,,0,4,0.0,0.0,0,Moise,0.0,,,,,1.0,6,1.952275633811951,2.3587100505828857,1.8149421215057373,1.981318950653076,1.758276343345642,2.2899608612060547,2.13231897354126,,,,,,1.8961323499679563,1.9393121004104608,2.336501121520996,0,0,,,,,,,,0.0,604,83,False,0.0,604,83,1,Joined Juventus on a two-year loan deal,2021-08-31T10:00:10.305929Z,60,0,0,,0,,242058.jpg,1.0,0,0,Kean,0.0,False,,u,8,11,Everton,0.0,602,81,1,2460,0,3088,48,0.1666666666666666,,,0.408248290463863,0.0,3.409958084424337,0.2,Kean,0.0,0.0,,,,,,,,0.0,0.0,0.0,,1.5000000000000002,1.0,1.2000000000000002,1.3999999999999997,0.6000000000000005,,0.0,,,,,,,,,,,,,,,,20.45974850654602,0
570,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,495542,,,0,0,0,0,0.0,431,166,,,0,2,0.0,0.0,0,Niels,0.0,,,,,,6,2.7241575717926025,3.385103464126587,2.248788356781006,2.702007293701172,2.1324825286865234,3.502346992492676,3.044771909713745,,,,,,2.4185447692871094,2.3135182857513428,3.3628945350646973,0,0,,,,,,,,0.0,450,166,False,0.0,443,164,0,Joined Standard Liege on a season-long loan - Expected back 01 Jul,2021-08-31T18:00:10.373641Z,40,0,0,,0,,495542.jpg,0.0,0,0,Nkounkou,0.0,False,,u,8,11,Everton,0.0,386,145,0,1769,0,1473,42,,,,,0.0,6.958653926849365,0.0,Nkounkou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.83461570739746,0
571,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,11948,,,0,0,0,0,0.0,385,6,,,0,1,0.0,1.0,0,Andy,0.0,,,,,,6,3.274745225906372,3.806431293487549,2.9558210372924805,3.1334872245788574,2.958623170852661,3.7423930168151855,3.32401704788208,,,,,,2.917874813079834,2.8128483295440674,3.784222364425659,0,0,,,,,,,,0.0,406,27,False,0.0,399,27,0,,,40,0,0,,0,,11948.jpg,0.0,0,0,Lonergan,0.1,False,,a,8,11,Everton,0.0,336,2,0,5094,297,1763,236,,,,,0.0,8.177615880966187,0.0,Lonergan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.710463523864746,0
591,6.0,2.0,0,,,,,0.0,0.0,,0,,,,,0.0,0.0,,6,,,0.0,2,,,,,1.0,1.0,,57134,,,0,0,0,0,26.0,207,32,,,0,4,1.7,2.7,2,Salomón,1.7,2.5,2.5,2.5,2.5,3.0,6,2.126508951187134,2.548893451690674,1.8384090662002563,2.155552387237549,1.7221029996871948,2.623417377471924,2.2601094245910645,,,,,,1.985364556312561,1.8803380727767944,2.526684522628784,0,0,,,,,0.0,0.0,,7.4,279,37,False,2.4,377,47,161,,,60,0,0,,0,,57134.jpg,1.7,0,0,Rondón,0.3,False,,a,8,11,Everton,47.0,134,37,5,30032,1077,12497,5462,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.816496580927726,0.3,3.611230134963989,0.8,Rondón,0.2,0.6000000000000001,,,,,0.0,0.2,,0.1,0.3,0.1,,,,1.2000000000000002,1.3999999999999997,0.6000000000000005,,0.4,,,,,0.1,0.0,,2.6,,,,,2.4,2.6,,21.667380809783936,0
602,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,218997,,,0,0,0,0,0.0,500,61,,,0,4,0.0,1.0,0,Ellis,0.0,,,,,,6,2.604419231414795,3.0238544940948486,2.301752805709839,2.63346266746521,2.1854469776153564,3.004601240158081,2.73507046699524,,,,,,2.4715092182159424,2.366482734680176,3.001645565032959,0,0,,,,,,,,0.0,511,62,False,0.0,506,60,0,,,45,0,0,,0,,218997.jpg,0.0,0,0,Simms,0.1,False,,a,8,11,Everton,0.0,472,55,0,9604,1883,2753,1306,,,,,0.0,5.85072120030721,0.0,Simms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.328245401382446,0
607,1.0,1.0,0,,,,,,,,0,,,,,,,,2,,,0.0,0,,,,,,,,461421,,,0,0,0,0,0.6,350,51,,,0,4,1.0,2.0,1,Lewis,1.0,,,,,1.0,6,2.3552706241607666,2.7747058868408203,2.0526044368743896,2.3843140602111816,1.9362982511520384,2.7554526329040527,2.485921859741211,,,,,,2.222360610961914,2.1173341274261475,2.7524969577789307,0,0,,,,,,,,0.3,389,51,False,2.2,380,48,1,,,45,0,0,,0,,461421.jpg,1.0,0,0,Dobbin,0.1,False,,a,8,11,Everton,0.0,502,63,1,8478,8478,1292,1292,0.2222222222222222,,,0.4714045207910317,0.2,5.297057655122545,0.2,Dobbin,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,0.6000000000000005,,0.0,,,,,,,,,,,,,,,,23.836759448051453,0
200,20.458090329138194,3.4096817215230324,0,0.0,0.0,0.0,0.0,0.0,0.0,,2,2.0,0.0,0.0,0.0,0.0,0.0,,111,,,4.458090329138193,1,1.0,0.0,0.0,0.0,0.0,0.0,,17745,,,0,0,1,-1,0.0,576,63,,,0,1,2.3,2.8,1,Kasper,2.3,3.635905512690376,3.635905512690376,3.635905512690376,3.096789748269987,6.0,6,4.151042461395264,3.85179615020752,3.437406539916992,4.045112609863281,3.703405141830444,3.8314831256866455,3.943560361862183,,,,,,3.897985458374024,3.159754991531372,3.4866676330566406,10,0,0.0,0.0,0.0,0.0,0.0,0.0,,16.4,161,4,False,163.0,17,3,540,,,51,0,0,,0,,17745.jpg,3.3,0,21,Schmeichel,19.3,False,,a,9,13,Leicester City,0.0,563,62,20,632063,8197,529172,57761,0.6685650434358887,0.7129226495471326,0.60721367613137,1.5098324437673878,0.5,7.354551857593013,3.9,Schmeichel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.1952465443761064,6.331484334792318,1.3283399944955951,3.7307340962109374,4.243240250500872,2.9863878557664254,3.1952465443761064,,37.508214473724365,0
201,1.7430150548563654,1.7430150548563654,0,,,,0.0,,,,0,,,,0.0,,,,7,75.0,100.0,0.7430150548563654,0,,,,0.0,0.0,0.0,,37642,,,0,0,-1,1,0.3,370,133,,,0,2,0.2,0.8,0,Jonny,0.3,1.0,1.0,1.0,1.0,1.0,6,2.524993896484375,2.388934373855591,1.8125643730163568,2.438227415084839,1.9065450429916384,2.1693644523620605,2.4457151889801025,,,,,,2.2171597480773926,1.5254745483398438,1.7557836771011353,1,0,,,,0.0,,,,1.4,362,127,False,11.4,322,127,29,Foot injury - 75% chance of playing,2021-09-29T19:00:16.299442Z,54,0,0,,0,,37642.jpg,1.0,0,0,Evans,0.1,False,,d,9,13,Leicester City,2.0,325,110,1,2789,507,10011,427,0.3227805657141417,0.1851851851851851,0.1851851851851851,0.7500742532941678,0.1,3.923104206720987,0.2,Evans,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,,,,2.8,1.4000000000000004,0.5999999999999996,,0.0,,,,0.0,,,,,,,,1.0,,,,21.18476271629333,0
202,4.971507527428182,2.485753763714091,0,,,0.0,0.0,,,,1,,,1.0,0.0,,,,34,,,0.3715075274281827,0,,,0.0,0.0,0.0,0.0,,51938,2.0,,0,0,-1,1,41.9,152,94,,,0,3,0.7,1.2,0,Marc,0.7,2.4217467933389765,2.4217467933389765,2.4217467933389765,2.4217467933389765,2.0,6,3.1385321617126465,2.8735177516937256,2.508183479309082,2.993805408477783,2.5151164531707764,2.7897894382476807,2.929792642593384,,,,,,2.8242855072021484,2.3803257942199707,2.451908588409424,2,1,,,1.0,0.0,,,,10.9,220,104,False,48.6,224,87,180,,,54,0,0,,0,,51938.jpg,4.5,0,0,Albrighton,0.2,False,,a,9,13,Leicester City,19.0,222,122,9,14796,248,17554,1768,0.4603247710581649,0.4484716283961067,0.4484716283961067,1.0696981032930089,0.1,5.07504763426604,1.7,Albrighton,0.2,0.6000000000000001,,,0.0,0.2,,,,0.0,0.2,0.1,,,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,,0.0,,,0.0,0.0,,,,,,,2.1826835240527345,2.660810062625218,,,,27.40525722503662,1
203,,,0,,,,,,,,0,,,,,,,,0,25.0,25.0,,0,,,,,,,,86881,,,0,0,-1,1,0.0,446,184,,,0,3,0.0,0.1,0,Nampalys,0.0,,,,,,6,2.592230319976806,2.8301517963409424,2.159500360488892,2.602461099624634,2.2231242656707764,2.336585998535156,2.85144305229187,,,,,,2.3943779468536377,1.9804904460906985,2.1978492736816406,0,0,,,,,,,,0.0,463,182,False,0.0,457,179,0,Groin Injury - 25% chance of playing,2021-08-26T10:30:10.154751Z,44,0,0,,0,,86881.jpg,0.0,0,0,Mendy,1.9,False,,d,9,13,Leicester City,0.0,405,170,0,229606,9916,125163,12546,,,,,0.0,5.492776036262512,0.0,Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.168214559555054,0
204,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,95463,,,0,0,0,0,0.0,398,16,,,0,1,0.0,0.5,0,Danny,0.0,,,,,,6,3.5003018379211426,3.558457136154175,3.0192227363586426,3.545321226119995,3.230990171432495,3.3253347873687744,3.6152377128601074,,,,,,3.143607378005981,2.543339967727661,2.9029746055603027,0,0,,,,,,,,0.0,417,35,False,0.0,410,35,0,,,40,0,0,,0,,95463.jpg,0.0,0,0,Ward,5.0,False,,a,9,13,Leicester City,0.0,349,12,0,186909,4401,89585,6559,,,,,0.0,8.09619688987732,0.0,Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.38478755950928,0
205,34.471000000000004,5.745166666666667,1,0.0,0.0,1.0,0.0,0.0,0.0,,8,0.0,0.0,3.0,0.0,2.0,3.0,,151,,,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,101668,,,0,0,-1,1,85.9,73,10,,,2,4,7.0,7.5,11,Jamie,7.0,5.745166666666667,5.745166666666667,5.745166666666667,6.1542,6.0,6,5.5529961585998535,5.617158889770508,4.8064045906066895,5.615158557891846,4.8064045906066895,4.815108776092529,5.617158889770508,,,,,,4.487015247344971,4.078587532043457,4.340689182281494,9,5,1.0,0.0,1.0,0.0,1.0,2.0,,56.5,9,3,True,203.0,5,2,530,,,104,1,0,1.0,0,,101668.jpg,6.7,0,0,Vardy,12.8,False,,a,9,13,Leicester City,276.0,5,2,40,607168,93632,879969,29456,0.5524198717948718,0.5524198717948718,0.59175,1.7815005566769186,0.7,4.782373309135438,3.8,Vardy,0.5,1.5,0.1,0.0,0.1,0.0999999999999999,0.0,0.2,,3.8,4.3,0.7166666666666667,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,,15.2,0.6,0.0,0.7000000000000001,0.0,0.7,1.7999999999999998,,10.8,3.7,2.0,8.871,2.3,6.8,10.8,,49.73668241500855,1
206,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,106837,,,0,0,-1,1,0.0,551,223,,,0,3,0.0,0.0,0,Dennis,0.0,,,,,,6,2.592230319976806,2.8301517963409424,2.159500360488892,2.602461099624634,2.2231242656707764,2.336585998535156,2.85144305229187,,,,,,2.3943779468536377,1.9804904460906985,2.1978492736816406,0,0,,,,,,,,0.0,560,221,False,0.0,557,220,0,Joined Torino on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:06.668904Z,49,0,0,,0,,106837.jpg,0.0,0,0,Praet,0.0,False,,u,9,13,Leicester City,0.0,534,216,0,497,0,3756,72,,,,,0.0,4.93228868562348,0.0,Praet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.168214559555054,0
207,13.057075274281829,2.6114150548563657,2,1.0,0.0,1.0,,0.0,0.0,,3,3.0,0.0,0.0,,0.0,0.0,,78,100.0,100.0,3.715075274281827,1,1.0,0.0,0.0,0.0,0.0,0.0,,111931,,,0,0,0,0,68.2,96,20,,,1,2,0.3,0.8,0,Ricardo Domingos,0.3,2.397642437010868,2.397642437010868,2.397642437010868,1.1464319625655053,5.0,6,3.185138463973999,2.578641414642334,2.5021064281463623,3.102854490280152,2.596087455749512,2.953209400177002,2.670405626296997,,,,,,2.9777090549468994,2.2538301944732666,2.410342216491699,8,0,0.0,0.0,0.0,,0.0,0.0,,17.5,151,44,False,92.2,111,44,325,,2021-08-28T18:30:11.796475Z,55,0,0,,0,,111931.jpg,3.2,0,0,Barbosa Pereira,3.6,False,,a,9,13,Leicester City,14.0,243,66,16,292403,5112,308171,24024,0.4748027372466119,0.4359349885474305,0.20844217501191,1.1135111207944055,0.1,4.950968135486949,2.9,Pereira,0.4,1.2000000000000002,0.1,0.0,0.1999999999999999,,0.1,0.0,,0.1,0.5,0.1,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,,0.6000000000000001,0.0,0.1,0.0,,0.0,0.0,,0.0,7.402484334792318,-0.0716600055044047,2.371,,2.2863878557664257,0.0,,27.230324745178223,1
208,6.229045164569096,2.076348388189699,0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,,,,,57,,,2.2290451645690963,1,1.0,0.0,0.0,0.0,0.0,0.0,,155569,,,-1,1,0,0,12.3,269,83,,,0,2,0.0,0.5,0,Daniel,0.0,2.130186141832951,2.130186141832951,2.130186141832951,1.529537045353267,3.0,6,3.3041348457336426,3.030545711517334,2.691885471343994,3.221850872039795,2.7858662605285645,3.0077149868011475,3.0873262882232666,,,,,,3.032214641571045,2.4047951698303223,2.635104894638061,5,0,0.0,0.0,0.0,,,,,5.9,296,101,False,47.4,230,91,270,,,40,0,0,,0,,155569.jpg,2.7,0,0,Amartey,13.1,False,,a,9,13,Leicester City,0.0,354,122,8,612782,7033,711909,78601,0.5190870970474247,0.5325465354582377,0.3823842613383167,1.0381741940948497,0.0,7.300359785556793,2.0,Amartey,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,,0.0,0.0,0.0,0.0,,,,,,3.331484334792318,0.3283399944955952,2.7307340962109388,,,,,29.201439142227173,0
209,9.272060219425462,2.3180150548563656,0,,,0.0,0.0,0.0,0.0,,0,,,0.0,0.0,0.0,0.0,,26,100.0,100.0,2.9720602194254617,0,,,0.0,0.0,0.0,0.0,,166477,,,0,0,-1,1,21.6,225,66,,,0,2,1.3,1.8,1,Timothy,1.3,1.8184935866779528,1.8184935866779528,1.8184935866779528,1.8184935866779528,4.0,6,3.050325632095337,2.6606953144073486,2.3594563007354736,2.940263509750366,2.4069950580596924,2.722670555114746,2.752459526062012,,,,,,2.7471699714660645,2.08553147315979,2.2676920890808105,2,0,,,0.0,0.0,0.0,0.0,,6.3,291,100,False,34.8,264,104,236,,2021-08-12T15:30:12.093309Z,54,0,0,,0,,166477.jpg,1.5,0,0,Castagne,0.7,False,,a,9,13,Leicester City,6.0,290,91,6,20176,1010,54850,3428,0.4292620471956232,0.3367580716070282,0.3367580716070282,0.9975148559685306,0.2,4.813566561098452,1.1,Castagne,0.1,0.3,,,0.0,0.0,0.0,0.1,,0.0,0.1,0.025,,,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,,0.0,,,0.0,0.0,0.0,0.0,,1.3,,,2.7307340962109388,2.243240250500872,1.0,1.3,,25.99325942993164,0
210,26.756522582284543,4.459420430380757,2,0.0,0.0,0.0,0.0,1.0,1.0,,2,0.0,0.0,0.0,0.0,0.0,2.0,,125,,,1.114522582284548,1,1.0,0.0,0.0,0.0,0.0,0.0,,166989,1.0,,0,0,-1,1,144.0,28,20,2.0,,0,3,4.7,5.2,7,Youri,4.7,4.515976378172595,4.515976378172595,4.515976378172595,4.892597437067497,6.0,6,4.519279479980469,4.294266700744629,3.703377723693848,4.264212608337402,3.848911046981812,3.9349753856658936,4.294266700744629,,,,,,3.9349753856658936,3.3967175483703613,3.703377723693848,10,1,0.0,1.0,0.0,0.0,0.0,0.0,,42.1,28,18,False,167.6,15,9,540,,,64,0,0,2.0,0,,166989.jpg,4.3,0,0,Tielemans,4.5,False,,a,9,13,Leicester City,109.0,60,35,26,152856,19211,240924,10364,0.6967844422469933,0.7056213090894679,0.7644683495417964,1.762740700536441,0.7,6.23349379748106,4.1,Tielemans,1.7,5.1,0.1,0.0,0.1,0.0,1.0,0.5,,1.0,2.7,0.45,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,,5.0,0.0,0.6,0.0,0.0,0.2,0.1999999999999999,,7.819811636094026,2.63287108369808,5.082084998623899,2.4826835240527343,2.060810062625218,7.017596963941607,7.819811636094026,,39.894360303878784,0
211,1.7715075274281826,0.8857537637140913,0,0.0,0.0,,,,,,0,0.0,0.0,,,,,,-1,100.0,100.0,0.3715075274281827,1,1.0,0.0,0.0,0.0,0.0,0.0,,168580,,,0,0,-2,2,47.1,140,87,4.0,,0,3,0.0,0.5,0,Ayoze,0.0,0.8664355418490399,0.8664355418490399,0.8664355418490399,-1.2000000000000002,2.0,6,1.918429493904113,2.1443185806274414,1.4966267347335815,1.8907753229141235,1.550001859664917,1.663463830947876,2.165610074996948,,,,,,1.721255660057068,1.3885639905929563,1.4753354787826538,4,0,0.0,0.0,,,,,,6.0,295,133,False,7.2,345,150,100,,2021-08-23T22:30:06.073371Z,58,0,0,5.0,0,,168580.jpg,0.5,1,0,Pérez,0.1,False,,a,9,13,Leicester City,10.0,263,141,1,4822,201,20086,483,0.1527161661576019,0.1493854382498344,-0.2068965517241379,0.3677892316994646,0.0,3.002479487452014,0.2,Pérez,0.3,0.8999999999999999,0.2,0.0999999999999999,,,,,,0.1,0.4,0.2,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,,0.5,0.0,0.1,,,,,,,2.93287108369808,-1.2000000000000002,,,,,,17.41438102722168,0
