id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,bonus,bonus_week1,bonus_week2,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xG_points,xG_week1,xG_week2,xPoints,xPoints week 1,xPoints week 2,xPoints_next10,yellow_cards,gameweek 12 prediction
448,,,0,,,0,,,0,,,,0,,,107265,,,0,0,0,0,0.0,307,11,,,0,1,-1.0,-1.5,0,Angus,0.0,,,,,,2,3.4568910598754883,3.0882935523986816,,3.606793165206909,3.957909107208252,3.278652667999268,2.4542834758758545,3.957909107208252,2.8535056114196777,2.5977158546447754,0,0,,,0.0,327,29,False,0.0,317,29,0,,,40,0,0,,0,,107265.jpg,0.0,0,0,Gunn,1.5,False,,a,15,45,Norwich City,0.0,256,9,0,5638,1861,4374,1784,,,,,0.0,8.305038630962372,0.0,Gunn,,,,,,,,,,,,,,,,33.22015452384949,0,3.968200922012329
449,4.990738324431099,2.4953691622155496,0,0.0,0.0,0,0.0,0.0,8,,,0.1907383244310992,0,0.0,0.0,212723,2.0,,0,0,0,0,31.5,73,51,,,0,3,1.0,0.5,2,Milot,2.0,,,,,2.0,2,2.5435147285461426,2.1947720050811768,,2.633780241012573,3.003833293914795,2.251140594482422,1.8172004222869875,3.003833293914795,1.958579540252685,1.819607853889465,8,0,0.0,0.0,5.7,146,76,False,15.2,193,78,166,,,55,0,0,,0,,212723.jpg,2.0,0,0,Rashica,0.2,False,,a,15,45,Norwich City,10.0,146,78,4,1390,318,3819,1438,0.45370348403919086,,,1.0640289859121093,0.4,4.407343105836348,0.7,Rashica,0.1,0.3,0.1,0.0,0.1,0.2,0.1,2.0,2.7,0.5,0.1,0.0,2.0672055127397497,2.935335283236613,2.0672055127397497,24.240387082099915,0,3.014125108718872
456,4.762953297724397,2.3814766488621983,0,0.0,0.0,0,0.0,0.0,31,,,0.7629532977243969,0,0.0,0.0,83312,,,0,0,0,0,0.8,256,83,,,0,2,-0.5,-1.0,0,Ben,0.5,,,,,2.0,2,3.516083002090454,2.9188709259033203,,3.47330093383789,4.347128868103027,2.8953089714050293,2.59075140953064,4.347128868103027,2.655515432357788,2.593158483505249,8,0,0.0,0.0,11.4,55,11,False,59.8,31,8,180,,,45,0,0,,0,,83312.jpg,0.5,0,0,Gibson,0.1,False,,a,15,45,Norwich City,53.0,39,5,1,554,122,1320,499,0.5292170330804885,,,1.1226388584319167,0.1,7.462503645155165,0.2,Gibson,0.0,0.0,0.0,0.0,0.5,0.5,0.25,2.0,2.7,3.0,0.5,0.0,0.268822050958999,4.541341132946451,0.268822050958999,33.58126640319824,0,4.244019508361816
457,2.062953297724397,1.0314766488621985,0,0.0,0.0,0,0.0,0.0,24,,,0.7629532977243969,0,0.0,0.0,189627,,,0,0,0,0,12.6,151,41,,,0,2,-0.5,-1.0,0,Dimitris,0.5,,,,,2.0,2,2.789478302001953,2.346468210220337,,2.939380407333374,3.1646058559417725,2.402836561203003,1.649965763092041,3.1646058559417725,1.9505773782730105,1.652373194694519,5,0,0.0,0.0,4.1,187,64,False,26.4,147,60,135,,,45,0,0,,0,,189627.jpg,0.5,0,0,Giannoulis,0.1,False,,a,15,45,Norwich City,2.0,215,66,1,476,100,1324,580,0.22921703308048855,,,0.48624275536402395,0.1,5.607819822099474,0.2,Giannoulis,0.1,0.3,0.1,0.0,0.0,0.1,0.05,2.0,2.7,0.0,0.0,0.0,0.0,1.8413411329464509,0.0,25.235189199447632,0,3.1748976707458496
471,6.490738324431099,3.2453691622155496,0,0.0,0.0,0,0.0,0.0,21,,,0.1907383244310992,0,0.0,0.0,212325,,,0,0,0,0,31.8,71,49,,,0,3,1.0,0.5,2,Pierre,2.0,,,,,2.0,2,3.114738702774048,2.8281090259552,,3.389284610748291,3.451859474182129,2.937990427017212,2.473038673400879,3.451859474182129,2.5790579319000244,2.4496779441833496,8,0,0.0,0.0,8.2,94,50,False,46.4,63,29,180,,,50,0,0,,0,,212325.jpg,2.0,0,0,Lees-Melou,0.1,False,,a,15,45,Norwich City,4.0,199,106,4,656,191,1341,454,0.6490738324431099,,,1.451373211759102,0.4,6.027553510665894,0.8,Lees-Melou,0.6,1.7999999999999998,0.6,0.0,0.1,0.7,0.35,2.0,2.7,0.5,0.1,0.0,2.0672055127397497,4.435335283236613,2.0672055127397497,30.137767553329468,0,3.462151288986206
515,0.3814766488621984,0.3814766488621984,0,,0.0,0,,0.0,6,,,0.3814766488621984,0,,0.0,220686,,,0,0,0,0,3.3,213,65,,,0,2,-1.0,-1.5,0,Bali,0.0,,,,,1.0,2,2.3570923805236816,2.063143491744995,,2.5069944858551025,2.910720109939575,2.057831287384033,1.425249457359314,2.910720109939575,1.6672520637512207,1.427656888961792,3,0,,0.0,1.3,266,92,False,9.6,225,91,45,,,40,0,0,,0,,220686.jpg,0.0,0,0,Mumba,0.4,False,,a,15,45,Norwich City,0.0,267,92,0,2808,670,3657,1395,0.0953691622155496,,,0.1907383244310992,0.0,5.561918050050736,0.0,Mumba,0.0,0.0,,0.0,0.0,0.0,0.0,,2.7,0.0,,0.0,0.0,,0.0,22.247672200202945,0,2.9210119247436523
516,2.0,1.0,0,,0.0,0,,0.0,8,,,0.0,0,0.0,0.0,215476,,,0,0,0,0,0.6,263,38,,,0,4,0.0,-0.5,1,Joshua,1.0,,,,,2.0,2,1.9956036806106567,1.8896989822387693,,2.145505666732788,2.5492312908172607,1.884386777877808,1.4967665672302246,2.5492312908172607,1.6837708950042725,1.4991739988327026,1,0,,0.0,1.0,277,37,False,2.6,281,34,26,,,55,0,0,,0,,215476.jpg,1.0,0,0,Sargent,0.1,False,,a,15,45,Norwich City,6.0,182,36,2,2445,557,2892,1221,0.18181818181818182,,,0.4264014327112209,0.2,3.6823440465060147,0.4,Sargent,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.7,0.0,,0.0,1.0,,1.0,20.25289225578308,0,2.559523105621338
528,,,0,,,0,,,0,,,,0,,,439509,,,0,0,0,0,0.0,498,201,,,0,3,-1.0,-1.5,0,Christos,0.0,,,,,,2,2.5353457927703857,2.341381788253784,,2.6256110668182373,2.9919774532318115,2.276429891586304,1.9318801164627075,2.9919774532318115,2.115208625793457,1.934287548065185,0,0,,,0.0,503,200,False,0.0,497,197,0,,,50,0,0,,0,,439509.jpg,0.0,0,0,Tzolis,0.1,False,,a,15,45,Norwich City,0.0,486,194,0,435,87,1363,617,,,,,0.0,4.949273800849914,0.0,Tzolis,,,,,,,,,,,,,,,,24.746369004249573,0,3.0022692680358887
332,3.2845481431730272,1.6422740715865136,0,0.0,0.0,0,0.0,0.0,11,,,0.2845481431730272,0,0.0,0.0,20467,,,0,0,0,0,1.8,229,127,,,0,3,2.0,1.0,1,Theo,1.5,,,,,2.0,2,1.8875715732574463,1.8928840160369875,,1.9987890720367432,1.5200622081756592,1.5224696397781372,1.7536301612854004,1.5224696397781372,1.9987890720367432,2.4927799701690674,2,0,0.0,0.0,1.7,261,121,False,5.8,251,113,124,,,60,0,0,,0,,20467.jpg,1.5,0,0,Walcott,0.2,False,,a,16,20,Southampton,10.0,147,79,3,1377,634,4324,1465,0.27371234526441895,,,0.670455582198322,0.2,3.1820861895879102,0.5,Walcott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,0.0,1.0,2.0907179532894125,1.0,19.092517137527462,0,2.5030717849731445
333,,,0,,,0,,,0,,,,0,,,40383,,,0,0,0,0,0.0,351,25,,,0,1,0.5,-0.5,0,Fraser,0.0,,,,,,2,3.3382928371429443,3.1031763553619385,,3.4568910598754883,2.3946433067321777,2.5977158546447754,3.124740600585937,2.5977158546447754,3.4568910598754883,3.957909107208252,0,0,,,0.0,369,42,False,0.0,360,42,0,,,45,0,0,,0,,40383.jpg,0.0,0,0,Forster,1.1,False,,a,16,20,Southampton,0.0,303,23,0,3050,884,9609,3327,,,,,0.0,7.110261546240912,0.0,Forster,,,,,,,,,,,,,,,,31.996176958084103,0,3.968200922012329
334,5.138192572692109,2.5690962863460545,0,0.0,0.0,0,0.0,0.0,28,,,1.1381925726921087,0,0.0,0.0,58376,,,0,0,0,0,0.0,358,27,,,0,1,2.5,1.5,2,Alex,2.0,,,,,2.0,2,3.369551181793213,3.194074869155884,,3.4495861530303955,2.805420398712158,2.948852777481079,3.3326478004455566,2.948852777481079,3.4495861530303955,3.775790691375733,4,0,0.0,0.0,3.9,193,11,False,39.0,87,10,180,,,45,0,0,,0,,58376.jpg,2.0,0,5,McCarthy,1.6,False,,a,16,20,Southampton,0.0,312,25,4,8982,4800,9338,3577,0.5709102858546787,,,1.211083603730981,0.4,7.346765624152289,0.9,McCarthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,0.0,2.892520640593719,2.36287181315765,2.892520640593719,33.0604453086853,0,3.7860825061798096
335,4.284548143173027,2.1422740715865136,0,0.0,0.0,0,0.0,0.0,20,,,0.2845481431730272,0,0.0,0.0,78056,,,0,0,0,0,8.3,184,100,,,0,3,2.5,1.5,2,Oriol,2.0,,,,,2.0,2,2.041682004928589,2.046993970870972,,2.1528985500335693,1.680158019065857,1.682565450668335,1.9487099647521973,1.682565450668335,2.1528985500335693,2.4347169399261475,3,0,0.0,0.0,4.6,173,87,False,29.6,131,50,169,,,45,0,0,,0,,78056.jpg,2.0,0,0,Romeu Vidal,0.6,False,,a,16,20,Southampton,8.0,155,85,4,6697,2895,6053,2332,0.476060904797003,,,1.0098776821192927,0.4,4.504043923483954,0.9,Romeu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,0.0,2.22313016014843,2.0907179532894125,2.22313016014843,20.268197655677795,0,2.4450087547302246
336,1.1422740715865136,1.1422740715865136,0,0.0,,0,0.0,,4,,,0.1422740715865136,0,0.0,0.0,83283,,,-1,1,-1,1,1.4,238,131,3.0,,0,3,1.0,0.0,0,Nathan,0.5,,,,,1.0,2,1.7181745767593384,1.7234866619110107,,1.8293911218643188,1.385977864265442,1.38838529586792,1.5609371662139893,1.38838529586792,1.8293911218643188,2.323382616043091,0,0,0.0,,0.6,292,137,False,2.6,282,129,7,,,59,0,0,,0,,83283.jpg,1.0,0,0,Redmond,0.1,False,,a,16,20,Southampton,2.0,234,121,1,386,133,2456,815,0.19360577484517177,,,0.47026679312392045,0.1,2.9629129070346636,0.2,Redmond,0.0,0.0,0.0,,0.0,0.0,0.0,2.4,1.5,0.0,0.0,,,1.0,,17.481186151504517,0,2.333674430847168
338,3.138192572692109,1.5690962863460545,0,0.0,0.0,0,0.0,0.0,18,,,1.1381925726921087,0,0.0,0.0,88900,,,0,0,0,0,2.0,225,70,,,0,2,1.5,0.5,1,Jack,1.0,,,,,2.0,2,2.3481979370117188,2.3535101413726807,,2.647459030151367,1.6453194618225098,1.6477268934249878,2.0748958587646484,1.6477268934249878,2.647459030151367,2.9889140129089355,4,0,0.0,0.0,4.0,188,65,False,35.4,104,38,180,,,45,0,0,,0,,88900.jpg,1.0,0,0,Stephens,0.1,False,,a,16,20,Southampton,2.0,212,63,2,811,495,1227,439,0.3486880636324565,,,0.7396790829399492,0.2,5.1112033526102705,0.4,Stephens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,0.0,1.8925206405937192,1.36287181315765,1.8925206405937192,23.000415086746216,1,2.9992058277130127
339,,,0,,,0,,,0,,,,0,,,91047,,,0,0,-1,1,0.0,541,225,,,0,3,0.5,-0.5,0,Stuart,0.0,,,,,,2,2.3360700607299805,2.2817416191101074,,2.5353457927703857,1.8722398281097408,1.934287548065185,2.119192361831665,1.934287548065185,2.5353457927703857,2.9919774532318115,0,0,,,0.0,546,225,False,0.0,544,223,0,,,59,0,0,,0,,91047.jpg,0.0,0,0,Armstrong,0.3,False,,a,16,20,Southampton,0.0,539,223,0,2288,1143,9637,2737,,,,,0.0,3.990297842833955,0.0,S.Armstrong,,,,,,,,,,,,,,,,23.542757272720337,0,3.0022692680358887
341,5.984548143173027,2.9922740715865137,0,0.0,0.0,0,0.0,0.0,33,100.0,100.0,0.2845481431730272,0,0.0,0.0,101178,1.0,,0,0,0,0,51.3,29,17,1.0,,0,3,2.5,1.5,2,James,2.0,,,,,2.0,2,2.94675612449646,2.836874961853028,,3.1372745037078857,2.451364040374756,2.4537713527679443,2.654581069946289,2.4537713527679443,3.1372745037078857,3.404501438140869,4,0,0.0,0.0,10.2,67,38,False,37.2,95,38,180,,2021-08-06T06:30:03.792978Z,65,0,0,1.0,0,,101178.jpg,2.0,0,0,Ward-Prowse,3.8,False,,a,16,20,Southampton,14.0,126,70,4,18647,8521,63784,20234,0.46034985716715593,,,1.1736664523874898,0.3,4.4447634770320015,0.6,Ward-Prowse,0.4,1.2000000000000002,0.2,0.2,0.1,0.5,0.25,2.4,1.5,0.5,0.0,0.1,3.32313016014843,2.6907179532894125,3.32313016014843,28.890962600708008,0,3.4147932529449463
342,1.5690962863460545,1.5690962863460545,0,,0.0,0,,0.0,7,,,0.5690962863460544,0,,0.0,158534,,,0,0,0,0,0.6,260,84,,,0,2,1.0,0.0,1,Kyle,0.5,,,,,1.0,2,2.461636066436768,2.4669480323791504,,2.799409866333008,1.5952060222625732,1.5976134538650513,2.165038108825684,1.5976134538650513,2.799409866333008,3.3530375957489014,0,0,,0.0,0.6,290,97,False,5.4,256,95,11,,,50,0,0,,0,,158534.jpg,1.0,0,0,Walker-Peters,0.7,False,,a,16,20,Southampton,0.0,465,176,1,1718,810,12989,4491,0.3138192572692109,,,0.7017211919024506,0.1,4.839848375320434,0.2,Walker-Peters,0.0,0.0,,0.0,0.0,0.0,0.0,,1.5,0.0,,0.0,1.0,,1.0,24.199241876602173,0,3.3633294105529785
343,1.5690962863460545,1.5690962863460545,0,,0.0,0,,0.0,6,,,0.5690962863460544,0,,0.0,171771,,,0,0,0,0,0.4,270,90,,,0,2,1.0,0.0,1,Jan,0.5,,,,,1.0,2,2.292238712310791,2.297550678253174,,2.6300125122070312,1.4844173192977903,1.4868247509002686,1.995640754699707,1.4868247509002686,2.6300125122070312,3.183640241622925,1,0,,0.0,0.7,285,96,False,6.4,244,94,45,,,45,0,0,,0,,171771.jpg,1.0,0,0,Bednarek,1.0,False,,a,16,20,Southampton,0.0,349,138,1,1826,688,16734,5404,0.3486880636324565,,,0.7396790829399492,0.1,5.040243175294664,0.2,Bednarek,0.0,0.0,,0.0,0.0,0.0,0.0,,1.5,0.0,,0.0,1.0,,1.0,22.68109428882599,0,3.193932056427002
344,,,0,,,0,,,0,0.0,0.0,,0,,,200088,,,0,0,0,0,0.0,400,44,,,0,4,0.0,0.0,0,Daniel,0.0,,,,,,2,2.437114715576172,2.382786512374878,,2.636390924453736,1.8722398281097408,1.934287548065185,2.230233907699585,1.934287548065185,2.636390924453736,3.1526589393615723,0,0,,,0.0,411,45,False,0.0,404,42,0,Joined Lincoln City on a season-long loan - Expected back 01 Jul,2021-07-14T19:01:37.238557Z,45,0,0,,0,,200088.jpg,0.0,0,0,N'Lundulu,0.0,False,,u,16,20,Southampton,0.0,366,41,0,0,0,592,151,,,,,0.0,5.417631467183431,0.0,Nlundulu,,,,,,,,,,,,,,,,24.37934160232544,0,3.1629507541656494
345,9.142,4.571,2,1.0,1.0,0,0.0,0.0,29,,,0.0,0,0.0,0.0,200439,,,0,0,0,0,43.9,42,7,,,0,4,5.5,4.5,5,Che,5.0,,,,,2.0,2,3.701390027999878,3.705960273742676,,3.959717512130737,3.33935809135437,3.129055976867676,3.68364143371582,3.129055976867676,3.959717512130737,4.3721466064453125,4,0,0.0,0.0,9.6,76,17,False,30.0,129,15,180,,,70,0,0,,0,,200439.jpg,5.0,0,0,Adams,2.0,False,,a,16,20,Southampton,22.0,99,23,10,37408,25942,27566,10792,0.6529999999999999,,,1.7276756061251775,0.7,5.339548110961914,1.4,Adams,0.8,2.4000000000000004,0.4,0.4,0.3,1.1,0.55,2.4,1.5,1.2,0.0,0.3,5.171,3.971,5.171,37.3768367767334,0,4.396793365478516
346,1.1422740715865136,1.1422740715865136,0,0.0,,0,0.0,,2,,,0.1422740715865136,0,0.0,0.0,203389,,,-1,1,-1,1,0.3,281,143,,,0,3,1.0,0.0,0,Nathan,0.5,,,,,1.0,2,1.7181745767593384,1.7234866619110107,,1.8293911218643188,1.385977864265442,1.38838529586792,1.5609371662139893,1.38838529586792,1.8293911218643188,2.323382616043091,1,0,0.0,,0.3,300,141,False,0.2,302,142,10,,,49,0,0,,0,,203389.jpg,1.0,0,0,Tella,0.1,False,,a,16,20,Southampton,2.0,220,114,1,251,85,2276,1066,0.23311715746663542,,,0.5160268254810869,0.1,3.5675890105111256,0.2,Tella,0.0,0.0,0.0,,0.0,0.0,0.0,2.4,1.5,0.0,0.0,,,1.0,,17.481186151504517,0,2.333674430847168
347,,,0,,,0,,,0,0.0,0.0,,0,,,214466,,,0,0,0,0,0.0,406,162,,,0,3,0.0,0.0,0,William,0.0,,,,,,2,2.3360700607299805,2.2817416191101074,,2.5353457927703857,1.8722398281097408,1.934287548065185,2.119192361831665,1.934287548065185,2.5353457927703857,2.9919774532318115,0,0,,,0.0,417,161,False,0.0,410,156,0,Knee injury - Unknown return date,2021-06-22T11:30:10.599194Z,45,0,0,,0,,214466.jpg,0.0,0,0,Smallbone,0.0,False,,i,16,20,Southampton,0.0,373,145,0,217,82,274,76,,,,,0.0,5.2317238383822975,0.0,Smallbone,,,,,,,,,,,,,,,,23.542757272720337,0,3.0022692680358887
348,,,0,,,0,,,0,,,,0,,,220598,,,0,0,0,0,0.0,415,46,,,0,4,0.5,-0.5,0,Michael,0.0,,,,,,2,2.437114715576172,2.382786512374878,,2.636390924453736,1.8722398281097408,1.934287548065185,2.230233907699585,1.934287548065185,2.636390924453736,3.1526589393615723,0,0,,,0.0,426,47,False,0.0,419,44,0,,,45,0,0,,0,,220598.jpg,0.0,0,0,Obafemi,13.1,False,,a,16,20,Southampton,0.0,383,43,0,159974,54542,111002,50451,,,,,0.0,5.417631467183431,0.0,Obafemi,,,,,,,,,,,,,,,,24.37934160232544,0,3.1629507541656494
349,3.2845481431730272,1.6422740715865136,0,0.0,0.0,0,0.0,0.0,6,,,0.2845481431730272,0,0.0,0.0,240143,,,0,0,0,0,2.5,220,120,,,0,3,1.5,0.5,1,Ibrahima,1.0,,,,,2.0,2,1.7181745767593384,1.7234866619110107,,1.8293911218643188,1.4092735052108765,1.4116809368133545,1.5842328071594238,1.4116809368133545,1.8293911218643188,2.323382616043091,1,0,0.0,0.0,2.2,246,112,False,1.0,297,138,30,,,45,0,0,,0,,240143.jpg,1.0,0,0,Diallo,0.1,False,,a,16,20,Southampton,18.0,115,65,2,1309,451,1505,520,0.3649497936858919,,,0.774175421723777,0.2,3.905415270063612,0.4,Diallo,0.0,0.0,0.0,0.0,0.2,0.2,0.1,2.4,1.5,1.0,0.2,0.0,1.0,2.0,1.0,17.574368715286255,0,2.333674430847168
350,3.2845481431730272,1.6422740715865136,0,0.0,0.0,0,0.0,0.0,5,,,0.2845481431730272,0,0.0,0.0,431131,,,0,0,0,0,18.5,117,76,,,0,3,2.0,1.0,1,Moussa,1.5,,,,,2.0,2,1.8219834566116333,1.8272956609725952,,1.9332005977630613,1.478098750114441,1.480506181716919,1.6880418062210083,1.480506181716919,1.9332005977630613,2.393519163131714,4,0,0.0,0.0,7.5,107,58,False,22.4,164,60,159,,,55,0,0,,0,,431131.jpg,1.5,0,0,Djenepo,0.1,False,,a,16,20,Southampton,34.0,67,37,3,801,461,1228,379,0.2985952857430025,,,0.7002680170289796,0.3,3.352756977081299,0.5,Djenepo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,0.0,1.22313016014843,2.0907179532894125,1.22313016014843,18.440163373947144,1,2.403810977935791
351,5.138192572692109,2.5690962863460545,0,0.0,0.0,1,0.0,1.0,28,,,1.1381925726921087,0,0.0,0.0,450527,,,0,0,0,0,1.7,230,71,,,0,2,2.5,1.5,3,Mohammed,2.0,,,,,2.0,2,2.7111661434173584,2.716478109359741,,3.010426998138428,2.105431079864502,2.1078381538391118,2.414767265319824,2.1078381538391118,3.010426998138428,3.351881980895996,4,0,0.0,0.0,7.4,108,29,False,51.2,50,16,180,,,45,0,0,,0,,450527.jpg,2.0,0,0,Salisu,0.1,False,,a,16,20,Southampton,21.0,102,23,4,1898,1605,1259,483,0.5709102858546787,,,1.211083603730981,0.4,5.977428595225017,0.9,Salisu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,0.0,3.892520640593719,1.36287181315765,3.892520640593719,26.898428678512573,0,3.362173795700073
460,4.138192572692109,2.0690962863460545,0,0.0,0.0,0,0.0,0.0,15,,,1.1381925726921087,0,0.0,0.0,244560,2.0,,0,0,0,0,12.3,156,43,,,0,2,2.0,1.0,2,Romain,1.5,,,,,2.0,2,2.288620710372925,2.2939329147338867,,2.587881803512573,1.626712203025818,1.629119634628296,2.056288719177246,1.629119634628296,2.587881803512573,3.107836961746216,4,0,0.0,0.0,2.5,239,83,False,13.0,206,87,160,,,50,0,0,,0,,244560.jpg,1.5,0,0,Perraud,0.1,False,,a,16,20,Southampton,0.0,482,184,3,648,416,1571,527,0.41381925726921087,,,0.9253279896524296,0.3,4.585104632377624,0.6,Perraud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,0.0,2.892520640593719,1.36287181315765,2.892520640593719,22.925523161888123,0,3.118128776550293
491,4.138192572692109,2.0690962863460545,0,0.0,0.0,0,0.0,0.0,25,,,1.1381925726921087,0,0.0,0.0,441191,,,0,0,0,0,15.5,129,33,,,0,2,2.0,1.0,2,Tino,1.5,,,,,2.0,2,2.418468952178955,2.423781156539917,,2.7177300453186035,1.756560444831848,1.7589678764343262,2.1861369609832764,1.7589678764343262,2.7177300453186035,3.059185028076172,4,0,0.0,0.0,5.5,150,46,False,37.0,96,34,180,,,40,0,0,,0,,441191.jpg,1.5,0,0,Livramento,3.4,False,,a,16,20,Southampton,3.0,207,59,3,128307,102451,17924,8821,0.5172740715865136,,,1.0345481431730272,0.4,5.96675130724907,0.8,Livramento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,0.0,2.892520640593719,1.36287181315765,2.892520640593719,23.86700522899628,0,3.069476842880249
517,,,0,,,0,,,0,,,,0,,,96787,,,0,0,0,0,0.0,525,215,,,0,3,0.5,-0.5,0,Mohamed,0.0,,,,,,2,2.3360700607299805,2.2817416191101074,,2.5353457927703857,1.8722398281097408,1.934287548065185,2.119192361831665,1.934287548065185,2.5353457927703857,2.9919774532318115,0,0,,,0.0,530,214,False,0.0,526,212,0,,,55,0,0,,0,,96787.jpg,0.0,0,0,Elyounoussi,0.0,False,,a,16,20,Southampton,0.0,518,212,0,100,35,592,174,,,,,0.0,4.280501322312788,0.0,Elyounoussi,,,,,,,,,,,,,,,,23.542757272720337,0,3.0022692680358887
518,,,0,,,0,,,0,,,,0,,,440323,,,0,0,0,0,0.0,499,58,,,0,4,0.5,-0.5,0,Armando,0.0,,,,,,2,2.437114715576172,2.382786512374878,,2.636390924453736,1.8722398281097408,1.934287548065185,2.230233907699585,1.934287548065185,2.636390924453736,3.1526589393615723,0,0,,,0.0,504,59,False,0.0,498,56,0,,,50,0,0,,0,,440323.jpg,0.0,0,0,Broja,0.7,False,,a,16,20,Southampton,0.0,487,55,0,7721,1700,16383,5967,,,,,0.0,4.875868320465088,0.0,Broja,,,,,,,,,,,,,,,,24.37934160232544,0,3.1629507541656494
519,,,0,,,0,,,0,,,,0,,,20452,,,0,0,0,0,0.0,519,62,,,0,4,0.5,-0.5,0,Shane,0.0,,,,,,2,2.437114715576172,2.382786512374878,,2.636390924453736,1.8722398281097408,1.934287548065185,2.230233907699585,1.934287548065185,2.636390924453736,3.1526589393615723,0,0,,,0.0,524,63,False,0.0,519,60,0,,,55,0,0,,0,,20452.jpg,0.0,0,0,Long,0.2,False,,a,16,20,Southampton,0.0,509,59,0,4339,1375,5595,2030,,,,,0.0,4.432607564059171,0.0,Long,,,,,,,,,,,,,,,,24.37934160232544,0,3.1629507541656494
525,7.5,3.75,0,,0.0,0,,0.0,24,,,0.0,0,0.0,0.0,155511,,,0,0,0,0,12.5,154,22,,,0,4,4.5,3.5,2,Adam,4.0,,,,,2.0,2,3.4662458896636963,3.4281270503997803,,4.138628482818604,3.152697801589966,3.1551051139831543,3.4103784561157227,3.1551051139831543,4.138628482818604,4.599656105041504,4,1,,0.0,11.7,52,13,False,38.6,90,12,180,,,60,0,0,,0,,155511.jpg,4.0,0,0,Armstrong,2.9,False,,a,16,20,Southampton,66.0,28,11,8,144138,66634,42611,21698,0.625,,,1.5309310892394863,0.7,6.190186460812886,1.3,A.Armstrong,0.1,0.3,,0.1,0.8,0.9,0.45,2.4,1.5,3.2,,0.3,3.5,,3.5,37.14111876487732,0,4.496546268463135
546,,,0,,,0,,,0,,,,0,,,213482,,,0,0,0,0,0.0,313,113,,,0,2,0.5,-0.5,0,Yan,0.0,,,,,,2,2.746815919876098,2.6924877166748047,,3.134136438369751,1.8192752599716189,1.881322979927063,2.390577793121338,1.881322979927063,3.134136438369751,3.650404930114746,0,0,,,0.0,333,112,False,0.0,323,110,0,,,40,0,0,,0,,213482.jpg,0.0,0,0,Valery,0.3,False,,a,16,20,Southampton,0.0,263,88,0,15131,5813,3344,1947,,,,,0.0,6.747794300317764,0.0,Valery,,,,,,,,,,,,,,,,26.991177201271057,0,3.6606967449188232
352,,,0,,,0,,,0,0.0,0.0,,0,,,15749,,,0,0,0,0,0.0,344,19,,,0,1,0.0,0.0,0,Joe,0.0,,,,,,2,2.720512866973877,2.500892877578736,,3.3339664936065674,3.3259663581848145,2.5846850872039795,4.013222217559815,3.1584901809692383,3.512204885482788,2.500892877578736,0,0,,,0.0,364,37,False,0.0,354,37,0,Transferred to Celtic,2021-08-04T08:23:39.667120Z,45,0,0,,0,,15749.jpg,0.0,0,0,Hart,0.0,False,,u,17,6,Tottenham,0.0,296,17,0,0,0,811,170,,,,,0.0,6.925119717915852,0.0,Hart,,,,,,,,,,,,,,,,31.163038730621334,0,3.512204885482788
