id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 34 prediction
653,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,448496,,,0,0,0,0,0.0,522,201,,,0,2,0.0,0.0,0,Ed,0.0,,,,,,24,,,,,,,,,,,,,,,,,5.759086608886719,3.252264976501465,2.8497519493103027,3.4926915168762207,1.8903318643569944,,1.9523802995681765,3.502983331680298,2.406005382537842,2.1633896827697754,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,541,201,False,0.0,538,201,0,,,40,0,0,,0,,448496.jpg,0.0,0,0,Turns,0.0,False,,a,4,36,Brighton,0.0,485,189,0,131194,60,128572,57,,,,,0.0,7.450513899326324,0.0,Turns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.802055597305294,0,2.533169984817505
654,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,433138,,,0,0,0,0,0.0,624,246,,,0,3,0.0,0.0,0,Marc,0.0,,,,,,24,,,,,,,,,,,,,,,,,4.95102071762085,2.654848337173462,2.3635199069976807,2.7587780952453613,1.9432964324951167,,2.0053439140319824,2.7690699100494385,2.2722160816192627,2.178225040435791,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,632,246,False,0.0,631,246,0,,,45,0,0,,0,,433138.jpg,0.0,0,0,Leonard,0.0,False,,a,4,36,Brighton,0.0,607,242,0,382,38,224,14,,,,,0.0,5.812911775377062,0.0,Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.158102989196777,0,2.261784553527832
655,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,487117,,,0,0,0,0,0.0,641,80,,,0,4,0.0,0.0,0,Evan,0.0,,,,,,24,,,,,,,,,,,,,,,,,5.192796230316162,2.8910155296325684,2.540050745010376,2.994945526123047,1.9432964324951167,,2.0053439140319824,3.005237340927124,2.337460517883301,2.2163538932800293,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,648,78,False,0.0,648,78,0,,,45,0,0,,0,,487117.jpg,0.0,0,0,Ferguson,0.1,False,,a,4,36,Brighton,0.0,625,78,0,30513,2059,24424,479,,,,,0.0,6.110961437225343,0.0,Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.49932646751404,0,2.372826337814331
688,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,209288,,,0,0,0,0,0.0,500,32,,,0,1,0.0,0.0,0,Thomas,0.0,,,,,,24,,,,,,,,,,,,,,,,,6.574739456176758,3.70404863357544,3.353083610534668,3.7273011207580566,2.6278209686279297,,2.689868211746216,3.737592935562134,2.987048387527466,2.953308582305908,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,519,55,False,0.0,516,55,0,,,40,0,0,,0,,209288.jpg,0.0,0,0,McGill,0.0,False,,a,4,36,Brighton,0.0,462,21,0,242,45,77,10,,,,,0.0,8.894140839576721,0.0,McGill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.576563358306885,0,3.2217514514923096
98,55.099892171280665,2.8999943248042457,2,0.0,0.0,0.0,2.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,,,0.0,0.0,,,,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,100.0,100.0,16.957892171280665,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17761,,,0,0,-1,1,47.7,289,88,,,1,2,3.8,4.3,2,James,5.3,3.6023253912435145,3.757047757734973,3.1962345834171844,3.132144657737231,19.0,24,,,,,,,,,,,,,,,,,2.16908597946167,5.349788665771484,5.744592666625977,2.030907154083252,3.047875165939331,,2.8479855060577397,1.825340151786804,3.521150827407837,2.649366617202759,,,,,,,28,1,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7,95,16,False,531.0,15,4,1710,,2021-11-28T22:30:17.057666Z,49,0,0,,0,,17761.jpg,2.9,0,0,Tarkowski,1.0,False,,a,5,90,Burnley,217.0,127,17,55,115675,5487,155528,2351,0.5918355764906623,0.7351684471925539,0.6392131954565777,1.310083895420507,1.1,6.60249045916966,11.2,Tarkowski,0.4,1.2000000000000002,0.0,0.0,0.0,0.2,,,0.0,0.0,,,,0.0,0.0,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.7999999999999998,0.09473684210526315,1.2,0.5999999999999996,2.299999999999999,1.8000000000000007,0.1000000000000014,0.6999999999999993,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,3.0,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,8.399999999999999,0.4,0.3,0.0,0.0,,,0.1999999999999999,0.1,,,,0.1999999999999999,0.1999999999999999,-0.1,,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,2.489825713011927,3.604776847648809,5.995246544376107,1.4010353748912154,4.803195552886345,,,4.290127172136049,4.795246544376111,,,,2.3991482734714555,2.7413411329464505,0.20758607197862,,7.089825713011928,2.489825713011927,2.892520640593719,2.0901271721360506,3.804776847648809,0.2970943128573351,3.4261226388505337,1.598274476890541,1.8075860719786203,32.352203249931335,6,3.1661105155944824
99,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,17997,,,0,0,-1,1,0.0,470,178,,,0,2,-1.5,-1.0,0,Phil,0.0,,,,,,24,,,,,,,,,,,,,,,,,1.8407669067382808,4.7229838371276855,5.345020294189453,1.8635673522949217,2.757328510284424,,2.4348695278167725,1.8431743383407595,3.474201202392578,2.3931398391723637,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,493,178,False,0.0,490,178,0,,2021-12-02T23:30:10.432940Z,39,0,0,,0,,17997.jpg,0.0,0,0,Bardsley,0.6,False,,a,5,90,Burnley,0.0,431,164,0,38429,201,65703,477,,,,,0.0,7.577535953277197,0.0,Bardsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.552390217781067,0,2.877338409423828
100,16.447644484156033,2.349663497736576,0,,,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,,0,,,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,,69,100.0,100.0,6.247644484156035,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39487,,,0,0,-3,3,15.4,370,132,,,1,2,2.8,3.3,1,Erik,4.3,2.726550475341285,2.294912856505964,2.15558518058288,2.726550475341285,7.0,24,,,,,,,,,,,,,,,,,2.200333833694458,5.113640785217285,5.204131126403809,2.1587233543396,2.8269622325897217,,2.58249306678772,2.02637267112732,3.34203839302063,2.443190097808838,,,,,,,3,0,,,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,,14.2,375,136,False,92.6,341,133,379,,2022-01-10T12:30:20.613049Z,42,0,0,,0,,39487.jpg,2.4,0,0,Pieters,0.2,False,,a,5,90,Burnley,34.0,333,111,17,10074,4072,14422,770,0.55944368993728,0.6491786846050679,0.6491786846050679,1.146518389422815,1.0,7.35266713869004,4.0,Pieters,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,,0.2,0.2,0.028571428571428574,,0.5999999999999996,2.299999999999999,1.8000000000000007,0.1000000000000014,0.6999999999999993,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,3.0,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,1.2000000000000002,,,0.0,,,,,,,,,0.0,0.0,,,0.1,0.1,,,,,,0.0,,2.089825713011927,,,1.0,,,,,,,,,1.0,1.0,,,5.089825713011928,2.089825713011927,,,,,,1.598274476890541,,30.88120198249817,1,2.983316421508789
101,16.28504128118744,2.03563016014843,0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,36,,,1.7850412811874383,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40145,,,0,0,-1,1,24.4,351,177,,,0,3,-1.5,-1.0,0,Jack,0.0,1.9169027180295608,2.061823364470023,1.9331264325162305,1.6009482589973276,8.0,24,,,,,,,,,,,,,,,,,1.6844626665115356,3.7690916061401367,4.046431541442871,1.7072631120681765,2.048306941986084,,1.9758155345916748,1.6868702173233032,2.340653657913208,1.8661649227142332,,,,,,,14,0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,8.4,406,180,False,42.6,394,165,641,,,44,0,0,,0,,40145.jpg,2.0,0,0,Cork,0.1,False,,a,5,90,Burnley,17.0,373,183,16,18472,64,21455,202,0.4626432182155522,0.43565970864308196,0.36385187704484717,0.9704486016207708,0.0,5.287325409325686,3.6,Cork,0.0,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.1,0.1,0.0125,1.2,0.5999999999999996,2.299999999999999,1.8000000000000007,0.1000000000000014,0.6999999999999993,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,3.0,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,0.5,0.1,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,2.801194211912202,,,,,2.49658530379141,,2.548811636094028,,,,2.049787068367864,1.0,2.2018965179946552,,,,,,,,,2.149568619222636,1.2018965179946552,23.26423180103302,1,2.139171600341797
102,2.94626032029686,1.47313016014843,0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,8,100.0,100.0,0.4462603202968596,1,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,40845,,,0,0,-1,1,12.4,387,188,,,0,3,-0.8,-0.3,0,Dale,0.7,1.311228214126491,1.311228214126491,1.311228214126491,1.311228214126491,2.0,24,,,,,,,,,,,,,,,,,1.483021259307861,3.372194766998291,3.82073712348938,1.505821704864502,1.852851629257202,,1.7393896579742432,1.4854286909103394,2.16849422454834,1.66472327709198,,,,,,,0,0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,2.6,448,194,False,12.8,445,188,122,,2021-12-02T23:30:10.451110Z,44,0,0,,0,,40845.jpg,1.5,0,0,Stephens,0.0,False,,a,5,90,Burnley,1.0,426,202,3,4648,37,5157,66,0.33480230912464315,0.29800641230147523,0.29800641230147523,0.702287248395448,0.2,4.786289523948322,0.7,Stephens,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,0.1,0.1,0.05,,,,,,,,,,,,,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,,,,,,,,0.5,,,,,,,,,,,,,0.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.622456428252982,,,,,,,,,21.05967390537262,1,1.967011570930481
103,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,41674,,,0,0,0,0,0.0,491,187,,,0,2,-1.5,-1.0,0,Kevin,0.0,,,,,,24,,,,,,,,,,,,,,,,,1.8407669067382808,4.7229838371276855,5.345020294189453,1.8635673522949217,2.757328510284424,,2.4348695278167725,1.8431743383407595,3.474201202392578,2.3931398391723637,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,512,187,False,0.0,509,187,0,,2021-12-30T23:30:12.554604Z,40,0,0,,0,,41674.jpg,0.0,0,0,Long,0.2,False,,a,5,90,Burnley,0.0,453,174,0,140674,120,143307,167,,,,,0.0,7.388097554445267,0.0,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.552390217781067,0,2.877338409423828
104,30.771,1.9231875,1,0.0,,1.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,,0.0,0.0,0.0,76,100.0,100.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44683,,,0,0,-3,3,77.6,250,35,,,1,4,2.5,3.0,9,Jay,4.0,3.1800000000000006,2.683875,2.0892500000000003,3.5333333333333337,16.0,24,,,,,,,,,,,,,,,,,1.9743846654891968,4.331123352050781,4.506701469421387,1.909973621368408,2.2931947708129883,,2.221179723739624,1.749547243118286,2.6202263832092285,2.1736762523651123,,,,,,,2,1,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,32.8,277,43,False,74.4,355,43,553,,2021-12-30T23:30:12.577146Z,52,0,0,3.0,0,,44683.jpg,1.7,0,0,Rodriguez,0.8,False,,a,5,90,Burnley,182.0,152,42,27,96788,20516,114756,2734,0.36984374999999997,0.6115384615384616,0.6794871794871795,0.8433735097530186,0.8,5.0441454236324015,5.2,Rodriguez,1.2,3.6,0.0,,0.8,0.0,,0.0,0.0,0.0999999999999998,,,,0.3,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.6,2.8,0.175,1.2,0.5999999999999996,2.299999999999999,1.8000000000000007,0.1000000000000014,0.6999999999999993,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,3.0,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,6.4,0.2,,0.0999999999999999,0.0,,0.0,0.0,0.5,,,,0.0,,0.0,,0.0,0.4000000000000001,,0.0999999999999999,0.1,,0.3,0.0,0.0,6.6000000000000005,2.8,,4.571000000000001,1.0,,0.0,1.0,4.3,,,,1.9,,1.0,,3.0,6.6000000000000005,,1.4,1.4,,1.2,1.0,0.0,26.22955620288849,3,2.449548721313477
105,15.2,1.688888888888889,0,0.0,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,100.0,75.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44699,,,0,0,-3,3,73.9,256,37,,,0,4,-1.2,-0.5,1,Ashley,0.3,1.0,1.0,1.12,1.0,9.0,24,,,,,,,,,,,,,,,,,1.1431938409805298,2.53653335571289,3.0710244178771973,1.1431938409805298,1.4384266138076782,,1.3249647617340088,1.164270520210266,1.8512201309204104,1.2660026550292969,,,,,,,10,0,0.0,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.1,342,47,False,30.2,417,49,380,,2021-11-18T14:00:17.552909Z,52,0,0,2.0,0,,44699.jpg,1.1,0,0,Barnes,0.6,False,,a,5,90,Burnley,104.0,216,47,10,110852,1076,221091,307,0.3247863247863248,0.1923076923076923,0.1923076923076923,0.7406267718592692,0.1,3.1840204963317285,1.9,Barnes,0.8,2.4000000000000004,0.0,,,,,,,,,,,0.2,,,,,0.0,0.2,0.4,0.0,0.0,0.0,0.0,,0.7,1.5,0.16666666666666666,1.2,0.5999999999999996,2.299999999999999,1.8000000000000007,0.1000000000000014,0.6999999999999993,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,3.0,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,2.8,0.0,,,,,,,,,,,0.3,,,,,0.0,0.0,0.0,0.2,0.0,0.0,0.1999999999999999,,1.0,1.0,,,,,,,,,,,3.8,,,,,1.0,1.6,3.2,0.8,1.0,1.0,1.7999999999999998,,16.556906580924988,2,1.6180764436721802
106,41.78033024949951,2.611270640593719,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,224,100.0,100.0,14.280330249499508,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51927,,,0,0,-2,2,37.8,316,106,,,1,2,3.2,3.7,2,Ben,4.7,2.664765035065007,2.863071540293816,2.833592274831863,2.5321446577372315,16.0,24,,,,,,,,,,,,,,,,,2.171053409576416,5.095640182495117,5.210811614990234,2.0619888305664062,2.8303022384643555,,2.585833072662353,1.844107747077942,3.3824377059936523,2.446530103683472,,,,,,,23,2,0.0,0.0,0.0,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,,54.8,181,54,False,356.0,86,33,1440,,2021-12-04T19:30:16.436458Z,48,1,0,,0,,51927.jpg,3.0,0,0,Mee,0.6,False,,a,5,90,Burnley,154.0,173,35,48,220155,2580,241363,1380,0.5440147167903582,0.5551593823052098,0.52753013702859,1.1918765280034544,1.0,6.378200277686119,10.0,Mee,0.1,0.3,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,,,,1.2,1.3,0.08125,1.2,0.5999999999999996,2.299999999999999,1.8000000000000007,0.1000000000000014,0.6999999999999993,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,3.0,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,7.199999999999999,0.1,0.1,0.0,0.0999999999999999,,0.0,,0.0,,,,0.0,0.2,0.0,,0.0999999999999998,0.0,0.1,0.3999999999999999,0.0999999999999999,0.0,,,,2.489825713011927,2.8047768476488084,4.795246544376107,2.401035374891215,2.261195552886345,,2.9863412151656394,,3.1952465443761104,,,,1.1991482734714558,0.7413411329464512,1.8075860719786203,,5.089825713011928,2.489825713011927,2.4925206405937192,4.4901271721360505,4.104776847648809,1.2970943128573351,,,,30.61536133289337,3,2.986656427383423
107,50.90034288267174,2.8277968268150966,4,1.0,0.0,0.0,1.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,100.0,100.0,4.016342882671736,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60551,1.0,,0,0,-2,2,397.9,37,27,,,0,3,0.8,1.3,2,Ashley,2.3,3.000581347810879,2.9432063838781874,2.8903086458542964,3.145536164434308,18.0,24,,,,,,,,,,,,,,,,,2.301826477050781,5.197086334228516,5.379898071289063,2.169961452484131,2.874659776687622,,2.678691864013672,1.9221309423446653,3.120344400405884,2.549160957336426,,,,,,,26,0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,120,68,False,229.4,191,71,1600,,2021-11-28T22:30:17.104343Z,53,0,0,,0,,60551.jpg,2.7,0,0,Westwood,0.3,False,,a,5,90,Burnley,101.0,225,124,48,54362,309,87559,1107,0.5335465710971881,0.5661474241152602,0.5934973895159071,1.2283164497419643,0.4,5.865146011676429,9.1,Westwood,3.1,9.3,0.3,0.5999999999999999,0.1,0.0999999999999998,,,0.2000000000000001,0.0,,,,,0.3999999999999999,0.2000000000000001,,0.3999999999999999,0.0,0.1,0.0,0.1999999999999999,0.0999999999999999,0.3,0.0,0.1,0.5,3.6,0.2,1.2,0.5999999999999996,2.299999999999999,1.8000000000000007,0.1000000000000014,0.6999999999999993,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,3.0,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.5,1.2999999999999998,1.1999999999999993,2.6000000000000014,0.5,1.8999999999999984,1.6000000000000014,2.5,0.0,0.0,0.0,0.0999999999999999,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,2.1224564282529816,5.9721942119122025,4.348811636094026,1.400258843722804,2.7362988882215857,,,2.872531793034013,2.548811636094028,,,,,3.3353352832366125,2.801896517994656,,4.322456428252982,2.1224564282529816,2.52313016014843,2.2725317930340125,3.401194211912202,2.1452735782143337,3.5065306597126336,2.149568619222636,2.772896517994655,31.08527386188507,6,2.8915135860443115
