id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week27,bonus_week28,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 36 prediction,gameweek 37 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 38 prediction
311,10.348392982907164,2.069678596581433,0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,39,0.0,0.0,4.348392982907164,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,194799,,,0,0,-3,3,13.8,401,148,,,0,2,0.0,0.0,0,Jamal,0.0,,2.1040267948663542,2.1040267948663542,,5.0,28,,,,,,,,,,,,,,,,,,,,,4.168056011199951,,0.0,1.7069793939590454,2.5727901458740234,2.070178747177124,3.0729780197143555,1.670657515525818,1.6730650663375854,1.8898820877075195,,,,,,,4,0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,5.6,437,158,False,39.4,416,158,261,Not included in Newcastle United's 25-man Premier League squad - Unknown return date,2022-02-04T12:30:20.044776Z,42,0,0,,0,,194799.jpg,2.0,0,0,Lewis,0.1,False,,n,14,4,Newcastle Utd,2.0,430,164,10,9155,26,17557,102,0.4927806182336745,,,1.009899746691919,0.0,5.094613603183202,2.4,Lewis,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,2.1000000000000014,1.599999999999998,0.6000000000000014,2.0,1.5,0.6000000000000014,2.5,2.299999999999997,3.200000000000003,1.6999999999999955,,0.0,-0.3999999999999986,1.3999999999999986,1.0,0.6000000000000014,0.5,0.6000000000000014,0.2000000000000028,2.5,,2.2,2.200000000000001,1.0999999999999996,0.9000000000000004,1.6999999999999993,1.6999999999999993,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2.892520640593719,4.1952465443761024,0.3283399944955952,1.0,,,,,,,,,,,,,,1.0,,,,,,21.39737713336945,1,2.5727901458740234
312,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223175,,,0,0,0,0,0.0,622,242,,,0,3,0.0,0.0,0,Matthew,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,4.464472770690918,,0.0,2.040130853652954,2.4147117137908936,2.389766216278076,3.0156948566436768,1.893731474876404,1.955779194831848,2.1133177280426025,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,630,243,False,0.0,629,243,0,Joined Aberdeen on a season-long loan,2021-08-28T09:00:07.558064Z,45,0,0,,0,,223175.jpg,0.0,0,0,Longstaff,0.0,False,,u,14,4,Newcastle Utd,0.0,606,240,0,1349,0,9501,12,,,,,0.0,5.058212598164876,0.0,M.Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.761956691741943,0,2.4743518829345703
465,18.15875017607003,2.5941071680100043,1,0.0,,,,,1.0,0.0,,,,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,91,25.0,100.0,6.08775017607003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57145,,,0,0,-2,2,13.8,402,149,,,0,2,-0.2,0.0,0,Federico,0.0,,2.33176032029686,2.33176032029686,,7.0,28,,,,,,,,,,,,,,,,,,,,,4.665232658386231,,0.0,1.9817280769348145,2.9411637783050537,2.1795778274536133,3.317650556564331,1.9181841611862185,1.9020938873291016,2.1229820251464844,,,,,,,12,0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,21.2,359,128,False,129.4,322,124,521,Muscle injury - 25% chance of playing,2022-03-09T15:30:21.955545Z,43,0,0,,0,,57145.jpg,1.6,0,0,Fernández,0.1,False,,d,14,4,Newcastle Utd,69.0,298,94,11,6953,64,18825,90,0.6032807367465126,,,1.25098956171364,0.0,5.574366685956024,2.6,Fernández,0.3,0.8999999999999999,0.0,,,,,0.0,0.0,,,,,0.3,,,,,,,,,,0.0,,,0.0,0.0,,,0.4,0.7,0.09999999999999999,2.2,2.1000000000000014,1.599999999999998,0.6000000000000014,2.0,1.5,0.6000000000000014,2.5,2.299999999999997,3.200000000000003,1.6999999999999955,1.0999999999999996,0.0,-0.3999999999999986,1.3999999999999986,1.0,0.6000000000000014,0.5,0.6000000000000014,0.2000000000000028,2.5,3.6000000000000005,2.2,2.200000000000001,1.0999999999999996,0.9000000000000004,1.6999999999999993,1.6999999999999993,2.4000000000000004,0.2,,,,,0.0,0.0,,,,,0.0999999999999999,,,,,,,,,,0.0,,,0.1,0.0,,,,1.6432126334493358,,,,,3.66352064059372,1.0,,,,,3.8314843347923184,,,,,,,,,,1.10929488978917,,,3.93148433479232,2.626278638962396,,,23.9697767496109,0,2.9411637783050537
513,12.47871438632573,3.1196785965814327,0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,64,0.0,0.0,3.4787143863257315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155503,,,0,0,-2,2,0.0,571,56,,,0,1,0.0,0.0,0,Freddie,0.0,,,,,4.0,28,,,,,,,,,,,,,,,,,,,,,6.873904228210449,,0.0,3.301516532897949,3.6594936847686768,3.387601137161255,3.998371839523315,3.4425418376922607,3.4264514446258545,3.2929911613464355,,,,,,,12,0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,9.0,419,29,False,89.4,363,28,360,Joined Bournemouth on loan until the end of the season - Expected back 01 Jul,2022-01-31T15:30:11.826652Z,43,0,0,,1,,155503.jpg,2.2,0,10,Woodman,0.3,False,,u,14,4,Newcastle Utd,0.0,540,45,9,50848,0,64577,209,0.7255066503677751,,,1.5044426106800606,0.0,8.149387337440668,2.1,Woodman,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,2.2,2.1000000000000014,1.599999999999998,0.6000000000000014,2.0,1.5,0.6000000000000014,2.5,2.299999999999997,3.200000000000003,1.6999999999999955,1.0999999999999996,0.0,-0.3999999999999986,1.3999999999999986,1.0,0.6000000000000014,0.5,0.6000000000000014,0.2000000000000028,2.5,3.6000000000000005,2.2,2.200000000000001,1.0999999999999996,0.9000000000000004,1.6999999999999993,1.6999999999999993,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,2.331484334792319,,,,,,,,,,2.10929488978917,0.4432126334493358,,,,,,35.04236555099487,0,3.6594936847686768
514,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81441,,,0,0,-1,1,0.0,490,19,,,0,1,-1.0,0.0,0,Mark,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,6.118967533111572,,0.0,2.8631134033203125,3.492693901062012,3.0718202590942383,4.013000011444092,2.58227801322937,2.644325494766236,2.876049518585205,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,511,43,False,0.0,507,43,0,,,39,0,0,,0,,81441.jpg,0.0,0,0,Gillespie,0.3,False,,a,14,4,Newcastle Utd,0.0,451,6,0,36825,2437,30054,384,,,,,0.0,8.003739026876598,0.0,Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.21458220481873,0,3.5523340702056885
599,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461484,,,0,0,-1,1,0.0,590,227,,,0,3,0.0,0.0,0,Joe,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,4.464472770690918,,0.0,2.040130853652954,2.4147117137908936,2.389766216278076,3.0156948566436768,1.893731474876404,1.955779194831848,2.1133177280426025,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,601,228,False,0.0,598,227,0,Joined Hartlepool United on loan until the end of the season - Expected back 01 Jul,2022-01-30T09:30:13.982089Z,44,0,0,,0,,461484.jpg,0.0,0,0,White,0.1,False,,u,14,4,Newcastle Utd,0.0,567,224,0,35452,0,33198,98,,,,,0.0,5.173171975395896,0.0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.761956691741943,0,2.4743518829345703
609,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215379,,,0,0,0,0,0.0,613,235,,,0,3,0.0,0.0,0,Elliot,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,4.464472770690918,,0.0,2.040130853652954,2.4147117137908936,2.389766216278076,3.0156948566436768,1.893731474876404,1.955779194831848,2.1133177280426025,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,621,236,False,0.0,619,235,0,Joined Bristol Rovers on loan until the end of the season - Expected back 01 Jul,2022-01-31T23:00:12.559031Z,45,0,0,,0,,215379.jpg,0.0,0,0,Anderson,0.0,False,,u,14,4,Newcastle Utd,0.0,595,233,0,3266,0,3064,14,,,,,0.0,5.058212598164876,0.0,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.761956691741943,0,2.4743518829345703
678,15.278714386325731,3.819678596581433,0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,3,,,,,,,,,,,,,,,0.0,1.0,0.0,2.0,,,,,,,,,,,84,0.0,0.0,3.4787143863257315,1,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,77794,1.0,,0,0,0,0,107.4,230,62,1.0,,0,2,0.0,0.0,0,Kieran,1.8,4.113288041207075,4.113288041207075,4.113288041207075,4.347623272188051,4.0,28,,,,,,,,,,,,,,,,,,,,,6.285882949829102,,0.0,2.7081313133239746,3.817158937454224,3.281496286392212,3.9572067260742183,2.7081313133239746,2.534170627593994,3.1129698753356934,,,,,,,2,2,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,,26.4,333,113,False,142.0,310,120,317,Foot injury - Unknown return date,2022-02-09T04:00:16.725779Z,50,0,0,,0,,77794.jpg,6.5,0,0,Trippier,0.4,False,,i,14,4,Newcastle Utd,14.0,393,147,26,150384,413,121563,7278,0.7639357193162866,0.822657608241415,0.8695246544376103,1.7082121988314158,0.4,6.4446855068206785,5.2,Trippier,0.4,1.2000000000000002,,,,,,,,,,,,,,,0.1,0.0,0.3,0.0,,,,,,,,,,,0.1,0.5,0.125,,,,,,,,,,,,,,,1.3999999999999986,1.0,0.6000000000000014,0.5,0.6000000000000014,0.2000000000000028,2.5,,,,,,,,0.6000000000000001,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,3.286387855766427,4.471517764685769,5.095246544376103,3.6,,,,,,,,,,,32.223427534103394,0,3.818279504776001
697,16.30451789487215,2.717419649145358,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,,,,,,,,57,75.0,,1.3045178948721494,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,208706,,,0,0,-1,1,34.8,352,179,,,0,3,3.4,5.6,11,Bruno,2.8,3.01641699972478,3.01641699972478,3.01641699972478,3.01641699972478,6.0,28,,,,,,,,,,,,,,,,,,,,,4.948033332824707,,0.0,2.306600570678711,2.929082155227661,2.517941474914551,3.1261110305786133,2.2426421642303467,2.125932455062866,2.45071029663086,,,,,,,1,1,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,16.3,379,165,False,58.6,389,163,107,Muscle injury - 75% chance of playing,2022-03-11T00:30:20.290207Z,49,0,0,,0,,208706.jpg,2.5,0,0,Guimarães Rodriguez Moura,0.2,False,,d,14,4,Newcastle Utd,68.0,302,154,15,31970,2448,15207,1632,0.5545754386010934,0.6155953060662815,0.6155953060662815,1.227605064256423,0.6,5.219619517423668,3.1,Bruno Guimarães,0.5,1.5,,,,,,,,,,,,,,,,,0.3,0.0,0.0,0.0,0.2,,,,,,,,0.7,1.2,0.19999999999999998,,,,,,,,,,,,,,,,,0.6000000000000014,0.5,0.6000000000000014,0.2000000000000028,2.5,,,,,,,,3.5,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4,0.2999999999999999,,,,,,,,8.1820849986239,,,,,,,,,,,,,,,,,1.9,1.0,1.0,3.0,8.1820849986239,,,,,,,,25.576135635375977,0,2.929082155227661
707,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461508,,,0,0,0,0,0.0,647,256,,,0,3,-1.0,0.0,0,Lucas,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,4.464472770690918,,0.0,2.040130853652954,2.4147117137908936,2.389766216278076,3.0156948566436768,1.893731474876404,1.955779194831848,2.1133177280426025,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,654,256,False,0.0,653,256,0,,,45,0,0,,0,,461508.jpg,0.0,0,0,De Bolle,0.0,False,,a,14,4,Newcastle Utd,0.0,633,255,0,371,155,161,52,,,,,0.0,5.058212598164876,0.0,De Bolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.761956691741943,0,2.4743518829345703
145,44.85025103000714,2.638250060588656,1,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,220,100.0,100.0,2.57925103000714,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243568,2.0,,0,0,-2,2,403.3,54,39,4.0,,0,3,1.0,1.5,2,Billy,1.5,2.624153378583378,2.638350914460521,2.6539659785322223,2.7703306736446267,17.0,28,,,,,,,,,,,,,,,,,,,,,2.849186897277832,,0.0,2.6662323474884038,2.792773962020874,2.500542402267456,2.7708611488342285,2.718512296676636,2.4424006938934326,2.792773962020874,,,,,,,40,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,72.1,163,86,False,229.6,234,93,1412,,2022-01-10T00:00:12.222006Z,43,0,0,,0,,243568.jpg,2.1,0,0,Gilmour,3.3,False,,a,15,45,Norwich City,88.0,273,141,36,494526,6009,878310,4672,0.6135465257182922,0.6102682275775299,0.6442629473592155,1.2722771548095342,0.3,5.53484506385271,8.4,Gilmour,2.0,6.0,0.0,,,0.0999999999999999,0.1,0.1999999999999999,0.2,0.0,0.1999999999999999,,0.1,0.0,0.0,,,,0.0,0.1999999999999999,0.0999999999999998,0.0,0.6000000000000001,0.0,,0.2,,,,,0.7,2.7,0.15882352941176472,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,0.0,2.5,2.7,2.0,2.0,0.8999999999999986,1.1000000000000014,1.2000000000000028,4.5,2.8999999999999986,2.699999999999996,4.0,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,3.5,0.0,,,0.0,0.0,0.0,0.1,0.0999999999999999,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.1,0.0,0.2999999999999999,0.1,,0.0,,,,,5.318315638888734,2.135335283236613,,,3.4388794411714425,2.0408182206817176,2.93287108369808,2.301896517994656,2.635335283236613,2.782683524052735,,2.382084998623899,2.0672055127397497,2.135335283236613,,,,1.0,2.611108996538242,2.855023220056407,2.06720551273975,5.318315638888734,2.7725317930340125,,3.749568619222635,,,,,23.79983377456665,2,2.266550064086914
290,41.32241709650756,1.878291686204889,1,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4,,,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,306,100.0,100.0,13.35141709650755,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232937,,,0,0,-1,1,246.9,121,25,,,0,2,0.0,-0.5,2,Brandon,0.5,2.0109834421738104,2.1907414557476907,2.2563318944459976,1.322278064108268,22.0,28,,,,,,,,,,,,,,,,,,,,,3.101104021072388,,0.0,2.7652692794799805,2.938682079315185,2.279513359069824,2.8705623149871826,2.740769624710083,2.2947709560394287,2.938682079315185,,,,,,,44,0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,64.2,193,58,False,335.0,145,58,1843,,2022-03-03T00:00:10.540469Z,39,0,0,,0,,232937.jpg,1.5,0,0,Williams,5.2,False,,a,15,45,Norwich City,56.0,318,102,34,963057,6230,725860,8649,0.4816132528730485,0.5156367800445668,0.3390456574636585,0.9511099667428262,0.1,6.154175232618283,8.7,Williams,1.2,3.6,,,0.0,0.0,0.0,0.2,0.0999999999999999,,0.0,,0.0,,0.0,0.1,0.1999999999999999,0.0,0.0,0.0999999999999999,0.4000000000000001,0.0,0.0999999999999998,0.0,0.0,0.0,0.0,,,0.0,0.1,1.3,0.05909090909090909,,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,1.6999999999999993,0.0,2.5,,2.0,2.0,0.8999999999999986,1.1000000000000014,1.2000000000000028,4.5,2.8999999999999986,2.699999999999996,4.0,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,0.6000000000000001,,,0.0,0.0,0.0,0.0,0.1,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.3732625555549367,,,2.443212633449336,2.4715177646857693,5.963272882726869,4.931484334792321,2.7075860719786204,,0.7307340962109391,,0.3283399944955952,,1.0,1.8413411329464509,5.997278638962399,4.331484334792316,2.204776847648805,0.3444359861529691,1.4200928802256296,0.2688220509590002,2.3732625555549367,2.0901271721360506,2.199148273471456,0.59827447689054,0.4898257130119278,,,-1.0,24.001283407211304,7,2.071929693222046
313,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18499,,,0,0,-1,1,0.0,486,16,,,0,1,-0.5,-1.5,0,Michael,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,3.7670044898986816,,0.0,3.33723783493042,3.417207956314087,2.935689687728882,3.488952398300171,3.3253347873687744,2.96244215965271,3.476848125457764,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,508,41,False,0.0,504,41,0,,,39,0,0,,0,,18499.jpg,0.0,0,0,McGovern,1.0,False,,a,15,45,Norwich City,0.0,447,3,0,105052,4932,78919,1067,,,,,0.0,7.567741198417468,0.0,McGovern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.514190673828125,0,2.803473234176636
