id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 25 prediction
162,49.37828091752681,3.2918853945017874,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,222,,,21.20728091752681,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,244723,,,0,0,0,0,152.6,108,23,,,0,2,1.5,1.0,2,Tyrick,1.5,3.809300921793381,3.609998075733468,3.609998075733468,3.658148683563636,15.0,15,,,,,,,3.62226939201355,3.498944997787476,4.008788585662842,3.5562994480133057,,4.090784549713135,3.2105495929718018,3.6750974655151367,2.8537797927856445,4.090784549713135,,,,,,,,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,136,37,False,264.2,76,28,1350,,,45,0,0,,0,,244723.jpg,2.9,0,0,Mitchell,1.1,False,,a,7,31,Crystal Palace,28.0,300,95,44,126594,2401,90484,2617,0.7315300876670638,0.8465113159540847,0.812921929680808,1.5518096568941113,0.3,8.036597622765434,9.8,Mitchell,0.6,1.7999999999999998,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0999999999999999,0.1,0.7,0.04666666666666666,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,0.7999999999999999,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.4715177646857693,2.6262786389623964,3.331484334792319,5.86327288272687,2.331484334792319,3.963272882726869,2.6611955528863467,3.4715177646857693,3.7973158564688863,2.09012717213605,6.3,1.243240250500872,4.195246544376104,2.0307340962109395,1.8925206405937192,8.352280184142556,36.16468930244446,0,3.5573909282684326
386,1.3534546819587805,1.3534546819587805,0,,,,,,0.0,,,,,,,,,,0,,,,,,0.0,,,,,,,,,,1,,,0.3534546819587801,0,,,,,,0.0,0.0,,,,,,,,,108413,,,0,0,-3,3,0.5,406,191,,,0,3,0.2,-0.3,0,Will,0.2,1.0,1.0,1.0,1.0,1.0,15,,,,,,,1.8617855310440063,1.808410406112671,2.251659870147705,1.9057291746139529,,2.2967453002929688,1.8424042463302608,1.9057291746139529,1.7067935466766355,2.2967453002929688,,,,,,,,1,0,,,,,,0.0,,,,,,,,,,0.2,443,194,False,1.4,439,192,10,,,47,0,0,,0,,108413.jpg,1.0,0,0,Hughes,0.0,False,,a,7,31,Crystal Palace,0.0,576,236,1,3425,113,6393,131,0.2879690812678256,0.2127659574468085,0.2127659574468085,0.6243020913798921,0.0,4.199529378972155,0.2,Hughes,0.0,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,1.799999999999999,1.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,19.73778808116913,0,1.8617855310440063
464,21.930001501546585,1.993636500140599,2,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,77,100.0,100.0,3.8880015015465816,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,443661,5.0,,0,0,-1,1,97.3,166,96,,,0,3,1.0,0.5,1,Michael,1.0,1.9392375851908168,1.768467115156123,1.768467115156123,0.9481636441363436,11.0,15,,,,,,,2.391190767288208,2.3842575550079346,2.854365825653076,2.39368748664856,,2.7589752674102783,2.418251276016236,2.39368748664856,2.2361040115356445,2.7589752674102783,,,,,,,,6,1,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,27.0,249,112,False,90.8,278,116,274,,2021-08-08T17:30:05.380772Z,54,0,0,,0,,443661.jpg,2.1,0,0,Olise,0.1,False,,a,7,31,Crystal Palace,82.0,197,106,23,11547,83,10436,453,0.36919194447048126,0.3591180713316327,0.17558586002524879,0.8579245514928645,0.2,4.6260529094272185,4.3,Olise,1.0,3.0,,0.3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.2,0.0999999999999999,0.3999999999999999,0.3,1.3,0.11818181818181818,,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,,,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.3,0.0,0.0,1.0,,2.6710000000000003,0.0,0.0,2.7408182206817173,1.0,1.0,,,1.0,1.0,,4.1,2.071,3.870320046035639,24.980685710906982,2,2.391190767288208
474,40.193462189691694,2.870961584977978,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,100.0,0.0,19.793462189691688,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55494,,,0,0,0,0,84.6,184,45,,,0,2,0.5,0.0,0,Joel,0.5,3.3611657170275606,3.207675240808304,3.207675240808304,3.2048064132831016,14.0,15,,,,,,,3.3693320751190186,3.2457942962646484,3.982914686203003,3.366851091384888,,3.920931339263916,3.081756591796875,3.4043359756469727,2.656799793243408,3.920931339263916,,,,,,,,20,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,183,56,False,242.2,90,35,1260,,2021-12-01T00:00:11.895095Z,45,0,0,,0,,55494.jpg,2.4,0,0,Ward,0.2,False,,a,7,31,Crystal Palace,44.0,270,83,34,20793,185,25312,464,0.6379914633284396,0.7469257148950135,0.7121792029518004,1.3533842701760046,0.1,7.616242408752441,7.6,Ward,0.4,1.2000000000000002,0.0,0.0,0.0,0.0,0.3,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,0.042857142857142864,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,0.7999999999999999,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,,2.6262786389623964,5.331484334792319,4.963272882726869,2.331484334792319,3.8632728827268696,1.661195552886347,,3.097315856468886,2.09012717213605,6.0,0.843240250500872,4.195246544376104,2.33073409621094,1.8925206405937192,3.681280184142557,34.273090839385986,5,3.323443651199341
477,53.60728091752681,3.5738187278351203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,,,21.20728091752681,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,209036,,,0,0,0,0,27.8,302,99,,,0,2,4.5,4.0,1,Marc,4.5,4.0822009217933815,3.891931409066802,3.891931409066802,4.638148683563635,15.0,15,,,,,,,3.910779714584351,3.647282838821411,4.214079856872559,3.702939510345459,,4.412381649017334,3.434022903442383,3.7320809364318848,2.929133415222168,4.412381649017334,,,,,,,,21,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4,124,32,False,321.6,32,9,1350,,,45,0,0,,0,,209036.jpg,3.5,0,0,Guéhi,1.5,False,,a,7,31,Crystal Palace,122.0,139,27,52,137723,15100,45126,4448,0.7941819395189156,0.9071557603985292,1.0306997074585855,1.6847143047891293,1.0,8.46429279115465,11.6,Guéhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.09333333333333332,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,0.7999999999999999,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,8.399999999999999,0.0,0.1999999999999999,0.0999999999999999,0.5,0.3,0.0,-0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,1.8715177646857688,2.6262786389623964,4.531484334792318,6.563272882726869,5.331484334792319,7.76327288272687,1.661195552886347,1.8715177646857688,3.7973158564688863,3.89012717213605,6.0,1.243240250500872,4.195246544376104,1.7307340962109392,2.4925206405937192,4.681280184142556,38.08931756019592,3,3.69423508644104
488,39.20782473402145,3.267318727835121,2,0.0,0.0,0.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,2.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,213,50.0,50.0,16.965824734021446,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174874,,,0,0,0,0,66.5,217,58,,,0,2,1.1,0.9,0,Joachim,2.2,3.695431859662118,3.5937487446419194,3.5937487446419194,6.018378608759593,12.0,15,,,,,,,3.4999396800994877,3.376615285873413,3.938252449035645,3.505131721496582,,4.084342002868652,3.2125773429870605,3.5717580318450928,2.8558075428009038,4.084342002868652,,,,,,,,15,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,211,68,False,202.2,127,51,1023,Hamstring injury - 50% chance of playing,2021-11-27T18:30:15.412676Z,45,0,0,,0,,174874.jpg,3.3,0,0,Andersen,0.4,False,,d,7,31,Crystal Palace,53.0,251,70,40,48488,41,57320,2002,0.7260708284078047,0.8212070799249152,1.337417468613243,1.5402288191666784,0.5,7.907292789883083,8.9,Andersen,0.5,1.5,0.0,0.0,0.0,0.0,,,,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.7,0.05833333333333333,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,0.7999999999999999,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,1.2000000000000002,0.0,0.0,0.0,0.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.331484334792319,4.963272882726869,7.073484334792317,,,,2.7973158564688863,2.39012717213605,7.0,2.443240250500872,4.195246544376104,0.7307340962109391,1.8925206405937192,3.681280184142557,35.58281755447388,3,3.4540514945983887
493,2.4138187278351206,2.4138187278351206,0,,,,,,,0.0,,,,,,,,,0,,,,,,,0.0,,,,,,,,,6,,,1.4138187278351206,0,,,,,,,0.0,,,,,,,,,57328,,,0,0,-2,2,0.4,410,150,,,0,2,0.2,-0.3,1,Nathaniel,0.2,2.4715177646857693,2.4715177646857693,2.4715177646857693,2.4715177646857693,1.0,15,,,,,,,2.4458141326904297,2.4012250900268555,3.338308095932007,2.741130828857422,,3.448883056640625,2.3382277488708496,2.778615474700928,2.015958786010742,3.448883056640625,,,,,,,,1,0,,,,,,,0.0,,,,,,,,,1.7,417,150,False,16.4,389,146,90,,,43,0,0,,0,,57328.jpg,1.0,0,0,Clyne,0.1,False,,a,7,31,Crystal Palace,0.0,457,182,1,2767,174,7515,87,0.5613531925197955,0.5747715731827371,0.5747715731827371,1.1640467555190026,0.0,6.3866280400475794,0.2,Clyne,0.0,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,2.4715177646857693,,,,,,,2.4715177646857693,,,,,,,,,27.46250057220459,1,2.5054543018341064
540,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,223824,,,-1,1,-1,1,0.0,435,164,,,0,2,0.0,-0.5,0,Reece,0.0,,,,,,15,,,,,,,2.6219608783721924,2.577371597290039,3.496936082839966,2.874901533126831,,3.607510805130005,2.514374256134033,2.874901533126831,2.099595069885254,3.607510805130005,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,454,163,False,0.0,449,162,0,,,39,0,0,,0,,223824.jpg,0.0,0,0,Hannam,0.1,False,,a,7,31,Crystal Palace,0.0,396,150,0,5329,223,5746,121,,,,,0.0,7.424785540654109,0.0,Hannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.956663608551025,0,2.681601047515869
541,1.3534546819587805,1.3534546819587805,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,0.3534546819587801,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450542,,,0,0,0,0,5.0,373,178,,,0,3,0.0,-0.5,0,Jesurun,0.0,,1.4065696597405992,1.4065696597405992,,1.0,15,,,,,,,1.8617855310440063,1.808410406112671,2.251659870147705,1.9057291746139529,,2.2967453002929688,1.8424042463302608,1.9057291746139529,1.7067935466766355,2.2967453002929688,,,,,,,,0,0,,,,,,,,,,,,,,,,0.6,435,190,False,1.0,441,193,13,,,45,0,0,,0,,450542.jpg,1.0,0,0,Rak-Sakyi,0.0,False,,a,7,31,Crystal Palace,0.0,551,222,1,2809,16,2622,44,0.3007677071019512,,,0.6380246557611571,0.0,4.386175129148695,0.2,Rak-Sakyi,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,0.7999999999999999,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.73778808116913,0,1.8617855310440063
542,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,448482,,,0,0,0,0,0.0,568,73,,,0,4,0.0,-0.5,0,Robert,0.0,,,,,,15,,,,,,,2.4616169929504395,2.4576332569122314,2.999190330505371,2.5652005672454834,,3.10976505279541,2.4458296298980717,2.5652005672454834,2.152559518814087,3.10976505279541,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,577,71,False,0.0,576,71,0,,,45,0,0,,0,,448482.jpg,0.0,0,0,Street,1.2,False,,a,7,31,Crystal Palace,0.0,549,69,0,208415,1495,137668,2436,,,,,0.0,5.864004029168023,0.0,Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.388018131256104,0,2.521257162094116
543,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,462831,,,0,0,0,0,0.0,576,230,,,0,3,0.0,-0.5,0,Scott,0.0,,,,,,15,,,,,,,2.3244967460632324,2.3205130100250244,2.862069845199585,2.4280800819396973,,2.9071552753448486,2.354506731033325,2.4280800819396973,2.1577932834625244,2.9071552753448486,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,585,230,False,0.0,584,229,0,,,45,0,0,,0,,462831.jpg,0.0,0,0,Banks,0.0,False,,a,7,31,Crystal Palace,0.0,559,226,0,5015,58,4123,97,,,,,0.0,5.571997165679931,0.0,Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.07398724555969,0,2.384136915206909
561,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,169593,,,0,0,0,0,0.0,453,25,,,0,1,0.0,-0.5,0,Remi,0.0,,,,,,15,,,,,,,3.310542345046997,3.1584150791168213,3.752187728881836,3.414125680923462,,3.84212064743042,3.0954177379608154,3.414125680923462,2.8370838165283203,3.84212064743042,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,470,44,False,0.0,465,44,0,,,40,0,0,,0,,169593.jpg,0.0,0,0,Matthews,0.2,False,,a,7,31,Crystal Palace,0.0,415,16,0,23928,137,13137,212,,,,,0.0,8.509080469608307,0.0,Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.03632187843323,0,3.370182514190674
586,23.0,1.6428571428571428,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,4,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,126,,,0.0,4,,1.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,199670,,,0,0,-1,1,89.5,174,32,,,1,4,1.2,0.7,1,Odsonne,1.2,1.8,1.7272727272727273,1.7272727272727273,1.4,14.0,15,,,,,,,2.6328182220458984,2.625885009765625,3.095993757247925,2.63531494140625,,3.0660924911499023,2.614081382751465,2.63531494140625,2.31287169456482,3.0660924911499023,,,,,,,,8,3,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,48.8,120,27,False,162.8,183,23,619,,,64,0,0,,0,,199670.jpg,2.9,0,0,Edouard,1.8,False,,a,7,31,Crystal Palace,234.0,66,27,35,525296,2385,397515,12337,0.25669642857142855,0.28125,0.21874999999999997,0.6493963052131493,0.2,4.268325492739677,5.5,Edouard,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,,,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,2.0,3.0,2.0,27.317283153533936,0,2.6328182220458984
163,6.216654135276816,1.2433308270553631,0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,37,100.0,100.0,1.2166541352768154,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41823,,,0,0,-1,1,17.9,325,167,,,0,3,0.8,0.3,0,Fabian,0.8,1.025064710930701,1.0200517687445607,1.0200517687445607,1.033419614574268,5.0,15,,,,,,,1.971033215522766,1.6012028455734253,1.886762738227844,2.1731574535369877,,2.276383638381958,1.971033215522766,2.276383638381958,2.028825044631958,2.276383638381958,,,,,,,,3,0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,5.8,377,170,False,32.2,360,155,190,,2021-08-27T10:30:07.874741Z,44,0,0,,0,,41823.jpg,1.0,0,0,Delph,0.3,False,,a,8,11,Everton,8.0,356,177,5,55566,279,49839,1010,0.28257518796712794,0.2329692524842502,0.23486809422142452,0.5927347148265351,0.2,4.65069754557176,1.1,Delph,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.5000000000000002,1.0,1.2000000000000002,1.3999999999999997,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,1.0,0.0,2.100258843722804,,1.0,,1.0,,,,,,,,20.463069200515747,1,2.001903772354126
164,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,55422,,,0,0,-2,2,0.0,640,262,,,0,3,0.0,0.0,0,Gylfi,0.0,,,,,,15,,,,,,,2.35387659072876,1.9706623554229736,2.40705680847168,2.644060611724853,,2.747286558151245,2.294236421585083,2.747286558151245,2.3520283699035645,2.747286558151245,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,640,262,False,0.0,640,262,0,Not included in Everton's 25-man Premier League squad - Unknown return date,2021-10-07T10:30:12.897760Z,68,0,0,,0,,55422.jpg,0.0,0,0,Sigurdsson,0.7,False,,n,8,11,Everton,0.0,640,262,0,9100,71,106259,429,,,,,0.0,3.6377334594726562,0.0,Sigurdsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.736587524414062,0,2.472806692123413
165,31.15087969865743,2.595906641554786,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,156,100.0,100.0,11.679879698657428,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59949,,,0,0,-1,1,112.4,147,34,,,1,2,1.2,0.7,2,Seamus,1.2,2.287218989072152,2.6603256983892627,2.6603256983892627,2.466919276818282,12.0,15,,,,,,,2.773163318634033,2.032001495361328,2.3625328540802,2.9897849559783936,,3.289144277572632,2.781103134155273,3.289144277572632,2.881088733673096,3.289144277572632,,,,,,,,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,39.8,162,46,False,188.6,142,59,1080,,2021-09-18T22:30:08.449290Z,49,0,0,,0,,59949.jpg,2.2,0,0,Coleman,0.4,False,,a,8,11,Everton,97.0,172,37,27,81023,702,111926,568,0.5297768656234256,0.4667793855249289,0.503452913636384,1.1727110829244891,0.2,5.759139693513208,5.5,Coleman,0.7,2.1,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.1,0.0,0.0,,,,0.0,0.5,0.1,0.7999999999999999,0.06666666666666667,0.7,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.5000000000000002,1.0,1.2000000000000002,1.3999999999999997,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,0.0,3.0901271721360497,3.986341215165638,0.8075860719786219,3.797315856468885,1.4010353748912154,3.504776847648809,0.5413411329464508,3.0901271721360497,1.1925206405937192,5.242517764685769,3.204776847648808,,,,3.4925206405937184,1.663048815913465,28.21978449821472,2,2.532677173614502
166,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,60025,,,0,0,-1,1,0.0,641,263,,,0,3,0.0,0.0,0,James,0.0,,,,,,15,,,,,,,2.35387659072876,1.9706623554229736,2.40705680847168,2.644060611724853,,2.747286558151245,2.294236421585083,2.747286558151245,2.3520283699035645,2.747286558151245,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,641,263,False,0.0,641,263,0,Transferred to Al Rayyan,2021-08-13T12:30:05.505615Z,69,0,0,,0,,60025.jpg,0.0,0,0,Rodríguez,0.5,False,,u,8,11,Everton,0.0,641,263,0,1360,0,99461,223,,,,,0.0,3.58501268469769,0.0,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.736587524414062,0,2.472806692123413
167,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,100649,,,0,0,0,0,0.0,626,255,,,0,3,0.0,0.0,0,Bernard,0.0,,,,,,15,,,,,,,2.35387659072876,1.9706623554229736,2.40705680847168,2.644060611724853,,2.747286558151245,2.294236421585083,2.747286558151245,2.3520283699035645,2.747286558151245,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,629,255,False,0.0,629,255,0,Transferred to Sharjah FC,2021-07-23T21:30:09.841847Z,55,0,0,,0,,100649.jpg,0.0,0,0,Anício Caldeira Duarte,0.0,False,,u,8,11,Everton,0.0,625,254,0,0,0,261,1,,,,,0.0,4.497561368075284,0.0,Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.736587524414062,0,2.472806692123413
