id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 33 prediction
484,63.6749740726056,3.351314424873979,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,100.0,100.0,4.6619740726056005,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,172632,2.0,,0,0,0,0,374.9,41,29,1.0,,0,3,2.5,2.0,2,Demarai,2.0,2.945459583015387,2.8577950167438697,3.2020654885012143,3.39733130127568,19.0,23,,,,,,,,,,,,,,,,4.00752067565918,3.2929627895355225,3.227786064147949,2.419968366622925,2.698958396911621,3.527032852172852,,3.827808618545532,2.832083225250244,2.9911625385284424,,,,,,,26,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,129.5,28,18,False,364.4,74,29,1508,,2021-11-21T20:30:11.839265Z,55,0,0,5.0,0,,172632.jpg,3.8,0,0,Gray,10.2,False,,a,8,11,Everton,555.0,23,13,72,3025058,17428,2310282,44821,0.6093298954316325,0.5355381060027976,0.6176966002319418,1.4290052722320459,0.4,5.827830834822222,13.1,Gray,2.4,7.199999999999999,0.2,0.0999999999999998,0.0,0.0,0.0,0.1,0.1,0.0,,,,0.2,,0.1999999999999997,0.1,0.0,0.2999999999999999,0.0,0.1,0.3999999999999999,0.0,0.1,0.5,2.9,5.3,0.2789473684210526,0.7,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,1.5000000000000002,0.0,1.400000000000002,0.5999999999999979,0.7000000000000028,1.0,1.2000000000000002,1.3999999999999997,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,14.5,0.0,0.3,0.3,0.0,0.0,0.2999999999999998,0.1,0.1,,,,0.2,,0.2000000000000001,0.0999999999999996,0.1,0.2,0.5,0.2,0.0,0.1999999999999999,0.1999999999999999,-0.1,2.9965853037914085,3.096585303791409,4.001896517994656,3.949328964117221,1.0,1.0,2.935335283236612,2.8435317930340127,1.7018965179946557,,,,5.82313016014843,,3.846596963941606,3.3488116360940263,2.9965853037914085,4.267879441171442,4.801194211912202,3.5465969639416075,4.519811636094026,3.406569659740599,3.5231301601484297,3.811762203978368,32.05306959152222,3,3.227786064147949
502,10.296872903246822,2.574218225811705,1,,,,,,,,,0.0,,,,,1.0,,0.0,,,0.0,,,,,0,,,,,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,,,47,,,3.925872903246821,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,153673,,,0,0,-1,1,51.1,273,79,,,0,2,1.5,1.0,2,Jonjoe,1.0,2.880274461263131,2.880274461263131,2.410205845947348,3.171864535466028,4.0,23,,,,,,,,,,,,,,,,3.392859697341919,2.7244200706481934,2.40594482421875,2.0323877334594727,2.1101298332214355,2.9194211959838867,,3.153264045715332,2.212547540664673,2.333057165145874,,,,,,,5,0,,,,,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,,,10.2,382,139,False,49.4,376,143,265,,,44,0,0,,0,,153673.jpg,2.0,0,0,Kenny,0.1,False,,a,8,11,Everton,1.0,422,162,8,6500,164,8815,146,0.5850495967753875,0.654607832105257,0.7208783035150064,1.2272103874328115,0.2,5.838631120595065,1.8,Kenny,0.2,0.6000000000000001,,,,,,,,,0.0,,,,,0.2,,0.0,,,0.0,,,,,0.0,0.2,0.05,,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,0.7000000000000028,,,1.3999999999999997,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,0.0,,,,,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,,,3.986341215165632,,,,,,,,,2.297094312857336,,,,,2.357387855766424,,3.986341215165632,,,1.0,,,,,25.68997693061829,1,2.40594482421875
503,43.142239959699744,2.5377788211588084,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,134,,,4.171239959699748,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232826,4.0,,0,0,0,0,191.9,124,78,3.0,,1,3,2.0,1.5,1,Anthony,1.5,3.059030567326283,2.946999665919684,2.5231603531735507,3.9651362000118784,17.0,23,,,,,,,,,,,,,,,,2.834055185317993,2.4896154403686523,2.409214973449707,1.932435154914856,2.1564760208129883,2.7333059310913086,,2.722841739654541,2.3144285678863525,2.355415344238281,,,,,,,18,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,68.3,118,67,False,202.0,208,78,909,,,45,0,0,,0,,232826.jpg,2.4,0,0,Gordon,0.9,False,,a,8,11,Everton,289.0,79,45,40,116678,6749,47201,7750,0.5639508491464018,0.6797845705169518,0.8811413777804175,1.1963204090619972,0.3,5.412667406929864,8.9,Gordon,1.4,4.199999999999999,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2999999999999999,,,,,0.1,0.0999999999999999,0.4999999999999999,,,0.0,0.0,0.2,0.0,0.0999999999999999,1.6,3.0,0.17647058823529413,0.7,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,1.5000000000000002,0.0,1.400000000000002,0.5999999999999979,0.7000000000000028,1.0,1.2000000000000002,1.3999999999999997,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,8.0,,0.0,0.1,0.0,0.0999999999999999,0.0,0.0999999999999999,0.1999999999999999,0.0,,,,,0.1999999999999999,0.2000000000000001,0.0,,,0.0,0.0,0.0,0.0,0.7,2.5,,1.0,3.2493289641172223,2.100258843722804,2.801194211912202,1.0,2.7725317930340125,2.0,3.745273578214334,,,,,5.546596963941607,3.848811636094029,2.5,,,1.0,0.0,3.0065696597406,1.0,4.8,24.357003331184387,1,2.409214973449707
504,3.736101169358779,1.2453670564529264,0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,10,100.0,100.0,0.736101169358779,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,160987,,,0,0,-1,1,0.6,440,202,,,0,3,0.5,0.0,0,Jean-Philippe,0.0,1.0,1.0,1.0,,3.0,23,,,,,,,,,,,,,,,,2.1254889965057373,1.8742611408233645,1.7066758871078491,1.452714920043945,1.4866294860839844,1.934298276901245,,1.9877227544784544,1.5682822465896606,1.6686753034591677,,,,,,,2,0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.8,470,200,False,7.0,456,192,65,,2021-09-24T14:00:16.728848Z,44,0,0,,0,,160987.jpg,1.0,0,0,Gbamin,0.0,False,,a,8,11,Everton,0.0,530,204,3,2883,38,4164,58,0.28303796737566506,0.22727272727272727,,0.5937054491033844,0.0,3.9798692952502854,0.7,Gbamin,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,0.7000000000000028,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,17.511424899101257,0,1.7066758871078491
544,6.381468225811705,6.381468225811705,0,,,,,,,,,0.0,,,,,,,,,,,,,,,1,,,,,,,,,1.0,,,,,,,,,,,,,,,26,100.0,100.0,0.9814682258117052,0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,480455,,,0,0,0,0,0.2,453,173,,,0,2,0.5,0.0,0,Jarrad,0.0,5.697094312857336,5.697094312857336,5.697094312857336,,1.0,23,,,,,,,,,,,,,,,,5.141854763031006,4.394188404083252,3.414144992828369,3.1402430534362797,3.283827781677246,3.675881147384644,,4.380249500274658,3.413024425506592,4.492398738861084,,,,,,,1,1,,,,,,,,,1.0,,,,,,,,,,,,,,,7.5,408,147,False,41.8,394,148,90,,2022-01-10T12:30:22.083279Z,40,0,0,,0,,480455.jpg,9.0,0,0,Branthwaite,0.4,False,,a,8,11,Everton,33.0,326,108,9,50121,426,33671,1290,1.5953670564529263,1.424273578214334,,3.1907341129058526,0.0,9.68720930814743,2.2,Branthwaite,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.4,0.4,0.4,,,,,,,,,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,0.7000000000000028,,,,,,,,2.4000000000000004,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,5.697094312857336,,,,,,,,,,,,,,,38.74883723258972,0,3.413024425506592
545,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,173818,,,0,0,0,0,0.0,583,70,,,0,4,0.0,0.0,0,Nathan,0.0,,,,,,23,,,,,,,,,,,,,,,,2.9834539890289307,2.6071009635925293,2.3514564037323,1.9134294986724851,2.095550060272217,2.584927797317505,,2.720562696456909,2.2166569232940674,2.29327130317688,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,592,67,False,0.0,591,66,0,Joined Sunderland on a season-long loan - Expected back 01 Jul,2021-08-17T07:00:07.709913Z,45,0,0,,0,,173818.jpg,0.0,0,0,Broadhead,0.0,False,,u,8,11,Everton,0.0,565,65,0,4128,0,5337,5,,,,,0.0,5.346272415584988,0.0,Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.058225870132446,0,2.291816234588623
564,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242058,,,0,0,0,0,0.0,692,90,,,0,4,0.0,0.0,0,Moise,0.0,,,,,1.0,23,,,,,,,,,,,,,,,,2.171173334121704,1.7948198318481443,1.6272345781326294,1.4250707626342771,1.400376558303833,1.9203460216522217,,1.9082815647125244,1.4820293188095093,1.5824224948883057,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,694,90,False,0.0,694,90,1,Joined Juventus on a two-year loan deal,2021-08-31T10:00:10.305929Z,60,0,0,,0,,242058.jpg,1.0,0,0,Kean,0.0,False,,u,8,11,Everton,0.0,692,90,1,2460,0,3284,6,0.16666666666666666,,,0.408248290463863,0.0,2.8231648405392966,0.2,Kean,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,1.5000000000000002,0.0,1.400000000000002,0.5999999999999979,0.7000000000000028,1.0,1.2000000000000002,1.3999999999999997,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.93898904323578,0,1.6272345781326294
570,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,495542,,,0,0,0,0,0.0,530,214,,,0,2,0.0,0.0,0,Niels,0.0,,,,,,23,,,,,,,,,,,,,,,,3.4811999797821045,2.88376784324646,2.5118002891540527,1.8604649305343628,2.042585611343384,2.894629001617432,,3.218308210372925,2.2852015495300293,2.4133639335632324,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,550,214,False,0.0,547,214,0,Joined Standard Liege on a season-long loan - Expected back 01 Jul,2021-08-31T18:00:10.373641Z,40,0,0,,0,,495542.jpg,0.0,0,0,Nkounkou,0.0,False,,u,8,11,Everton,0.0,496,202,0,1769,0,1782,6,,,,,0.0,6.51087036728859,0.0,Nkounkou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.04348146915436,0,2.452160120010376
571,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11948,,,0,0,0,0,0.0,480,20,,,0,1,0.5,0.0,0,Andy,0.0,,,,,,23,,,,,,,,,,,,,,,,3.7273011207580566,3.4059572219848637,3.230990171432495,2.5846850872039795,2.669482469558716,3.409452438354492,,3.5003018379211426,2.89685320854187,2.9734678268432617,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,503,47,False,0.0,500,47,0,,,40,0,0,,0,,11948.jpg,0.0,0,0,Lonergan,0.1,False,,a,8,11,Everton,0.0,444,10,0,6772,47,4481,75,,,,,0.0,7.892460346221923,0.0,Lonergan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.56984138488769,0,3.1713500022888184
591,28.8,2.2153846153846155,0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2,,0.0,,0.0,0.0,0.0,,2.0,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,63,100.0,100.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,57134,,,0,0,0,0,93.6,220,33,,,0,4,1.0,0.5,0,Salomón,0.5,2.8999999999999995,2.15,2.316666666666667,1.9,13.0,23,,,,,,,,,,,,,,,,2.6714906692504883,2.396770477294922,2.157536268234253,1.830581784248352,1.9610927104949951,2.349015235900879,,3.132941961288452,2.01791787147522,2.217738389968872,,,,,,,15,1,,0.0,,0.0,0.0,0.0,,1.0,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,44.9,217,38,False,74.0,348,43,706,,2021-12-02T00:00:16.539376Z,60,0,0,,0,,57134.jpg,1.8,0,0,Rondón,0.2,False,,a,8,11,Everton,282.0,83,31,23,67621,721,59267,1203,0.36923076923076925,0.4833333333333332,0.31666666666666665,0.904426981950712,0.1,3.8154369393984484,3.8,Rondón,0.6,1.7999999999999998,,0.0,,0.0,0.0,0.0,,0.2,,,,,,0.1999999999999999,0.0,,,,0.0,0.2,0.0,0.0,0.0,2.0,2.6,0.2,,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,0.7000000000000028,,1.2000000000000002,1.3999999999999997,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,8.0,,0.0,,0.0,0.4,0.0,,0.7999999999999999,,,,,,0.1,0.1999999999999999,,,,0.1,0.0,0.1999999999999999,0.2,0.0,,,1.0,,1.0,2.6,1.0,,6.799999999999999,,,,,,2.0,1.7999999999999998,,,,2.4,2.6,2.8,2.8,1.0,22.89262163639069,2,2.157536268234253
602,2.0,2.0,0,,,,,,,,,0.0,,,,,,,,,,,,,,,0,,,,,,,,,0.0,,,,,,,,,,,,,,,6,0.0,,0.0,1,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,218997,,,0,0,0,0,0.4,448,65,,,0,4,0.0,0.0,0,Ellis,0.0,2.0,2.0,2.0,,1.0,23,,,,,,,,,,,,,,,,2.171173334121704,1.835789918899536,1.668204665184021,1.4660407304763794,1.441346526145935,1.9203460216522217,,1.9082815647125244,1.5229994058609009,1.6233925819396973,,,,,,,0,0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.7,473,62,False,6.4,458,55,61,Joined Heart of Midlothian on loan until the end of the season - Expected back 01 Jul,2022-01-26T18:00:14.812256Z,45,0,0,,0,,218997.jpg,2.0,0,0,Simms,0.4,False,,u,8,11,Everton,0.0,577,68,2,69799,955,45826,2776,0.4444444444444444,0.4444444444444444,,0.9428090415820634,0.0,3.8279509809282093,0.4,Simms,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,0.7000000000000028,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,17.22577941417694,0,1.668204665184021
607,2.0,0.6666666666666666,0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,6,,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,461421,,,0,0,0,0,0.9,435,61,,,0,4,0.5,0.0,0,Lewis,0.0,0.0,0.0,0.5,,3.0,23,,,,,,,,,,,,,,,,2.088028907775879,1.7116754055023191,1.5440901517868042,1.341926336288452,1.3172321319580078,1.837201833724976,,1.8251372575759888,1.398884892463684,1.499277949333191,,,,,,,1,0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.8,472,61,False,2.4,473,59,30,,,45,0,0,,0,,461421.jpg,0.7,0,0,Dobbin,0.4,False,,a,8,11,Everton,4.0,404,60,2,70161,3903,47839,1560,0.14814814814814814,0.0,,0.31426968052735443,0.0,3.5794544484880237,0.4,Dobbin,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,0.7000000000000028,,,,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,16.107545018196106,1,1.5440901517868042
613,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,491556,,,0,0,0,0,0.0,636,253,,,0,3,0.5,0.0,0,Charlie,0.0,,,,,,23,,,,,,,,,,,,,,,,2.747286558151245,2.4960591793060303,2.24041485786438,1.9134294986724851,2.0574212074279785,2.4083971977233887,,2.60952091217041,2.151412010192871,2.228026866912842,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,644,252,False,0.0,644,252,0,,,45,0,0,,0,,491556.jpg,0.0,0,0,Whitaker,0.0,False,,a,8,11,Everton,0.0,622,252,0,1273,22,1013,27,,,,,0.0,5.118387328253851,0.0,Whitaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03274297714233,0,2.180774688720703
616,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,447325,,,0,0,0,0,0.0,514,40,,,0,1,0.5,0.0,0,Harry,0.0,,,,,,23,,,,,,,,,,,,,,,,3.7273011207580566,3.4059572219848637,3.230990171432495,2.5846850872039795,2.669482469558716,3.409452438354492,,3.5003018379211426,2.89685320854187,2.9734678268432617,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,534,64,False,0.0,531,64,0,,,40,0,0,,0,,447325.jpg,0.0,0,0,Tyrer,0.1,False,,a,8,11,Everton,0.0,479,30,0,6386,113,3094,112,,,,,0.0,7.892460346221923,0.0,Tyrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.56984138488769,0,3.1713500022888184
622,1.0,1.0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,3,,,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,66838,,,0,0,0,0,0.1,461,67,,,0,4,0.5,0.0,0,Cenk,0.0,1.0,1.0,1.0,,1.0,23,,,,,,,,,,,,,,,,2.171173334121704,1.7948198318481443,1.6272345781326294,1.4250707626342771,1.400376558303833,1.9203460216522217,,1.9082815647125244,1.4820293188095093,1.5824224948883057,,,,,,,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,663,79,False,0.0,663,79,5,,,50,0,0,,0,,66838.jpg,1.0,0,0,Tosun,0.1,False,,a,8,11,Everton,0.0,654,79,1,121964,657,118153,663,0.2,0.2,,0.4472135954999579,0.0,3.387797808647156,0.2,Tosun,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,0.7000000000000028,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,16.93898904323578,0,1.6272345781326294
