id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 35 prediction
351,55.323772767456575,2.405381424672025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,322,100.0,100.0,21.223772767456577,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,450527,,,0,0,0,0,110.8,205,51,,,0,2,2.0,1.5,2,Mohammed,2.0,2.1296142013466177,2.322280408693701,2.5535258142833834,3.2341882420475576,23.0,25,,,,,,,,,,,,,,,,,,3.057974576950073,3.712058305740357,3.373650312423706,3.566472291946411,,3.538614273071289,3.179075002670288,2.0851528644561768,2.781714677810669,3.202467918395996,,,,,,,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2,106,18,False,494.6,29,7,1981,,2021-12-29T00:30:20.134529Z,45,0,0,,0,,450527.jpg,1.8,1,0,Salisu,0.2,False,,a,16,20,Southampton,189.0,150,27,42,40686,945,37533,531,0.5345292054826722,0.4732476002992484,0.7187084982327906,1.133907677817165,0.4,7.04436625374688,9.3,Salisu,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,1.1,1.6,0.06956521739130435,2.4,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,6.6000000000000005,0.0,0.0,0.0999999999999999,0.0,0.0,0.2,0.0999999999999999,,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.489825713011927,1.36287181315765,2.0901271721360497,3.795246544376106,2.797315856468888,0.3628718131576492,3.09252064059372,3.104776847648809,,1.2047768476488092,,1.6611955528863458,3.892520640593719,-2.0,3.797315856468885,2.889825713011928,3.807586071978623,3.186387855766424,2.489825713011927,1.9863878557664256,5.195246544376104,1.0,3.926278638962396,0.0988941058813576,6.463272882726869,3.1952465443761064,31.69964814186096,7,3.202467918395996
460,36.86704547725807,2.8359265751736973,1,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,0.0,1,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,132,,,11.996045477258065,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,244560,4.0,,0,0,-2,2,92.6,233,62,,,0,2,2.3,1.8,2,Romain,2.3,3.1508021705659064,2.838240690936155,3.225133807072895,3.308388242047557,13.0,25,,,,,,,,,,,,,,,,,,2.964998245239258,3.4810659885406494,3.196629285812378,3.3725392818450928,,3.307622194290161,2.941213369369507,2.155174016952514,2.5676283836364746,3.1267552375793457,,,,,,,19,0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,33.0,283,92,False,123.0,310,119,1061,,,48,0,0,,0,,244560.jpg,2.3,0,0,Perraud,0.1,False,,a,16,20,Southampton,115.0,208,52,30,9424,313,13723,195,0.5908180364945202,0.6564171188678972,0.6892475504265744,1.2944174638758368,0.5,6.300079425175985,6.2,Perraud,0.5,1.5,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.1,0.0,,,0.0,0.0,0.6,1.1,0.08461538461538462,2.4,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,3.6,0.0,,,,0.1,,,,,,,0.0,0.0,0.3,0.0999999999999999,0.0,0.0,0.0999999999999999,,0.0,0.0,,,0.0,0.0,3.0898257130119267,1.36287181315765,,,,0.9628718131576492,,,,,,,2.892520640593719,2.3628718131576507,5.597315856468885,2.0898257130119267,2.807586071978623,2.957387855766424,3.0898257130119267,,4.495246544376104,1.0,,,5.963272882726869,3.1952465443761064,30.240381240844727,1,3.1267552375793457
491,52.703681851377176,2.7738779921777463,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,300,100.0,100.0,17.532681851377173,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,441191,,,0,0,3,-3,211.7,119,25,,,0,2,0.3,-0.2,1,Tino,0.3,1.4396232602822183,2.2234694159304493,2.982574577675487,1.0,19.0,25,,,,,,,,,,,,,,,,,,2.3569436073303223,3.2556943893432617,2.8373470306396484,3.105792284011841,,3.0822503566741943,2.5536670684814453,1.7809120416641235,2.0760624408721924,2.7140655517578125,,,,,,,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.7,149,39,False,312.2,129,53,1634,,2021-12-29T00:30:20.463681Z,43,0,0,,0,,441191.jpg,2.9,0,0,Livramento,9.5,False,,a,16,20,Southampton,152.0,175,37,55,2363001,5848,1781437,22664,0.6450879051576155,0.3347961070423764,0.23255813953488372,1.337682751304193,0.1,6.157395423844803,12.8,Livramento,1.4,4.199999999999999,0.0,0.0,0.0,0.0,0.1,0.0,0.0999999999999998,0.0,0.0,,0.0,0.0,,,,,,0.0,0.9,0.0999999999999999,0.0,0.0,0.0,0.0,0.1999999999999999,0.7,2.0999999999999996,0.11052631578947367,2.4,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,1.0,1.36287181315765,3.0901271721360497,4.195246544376106,2.797315856468888,0.6628718131576494,1.8925206405937192,4.704776847648809,1.8925206405937192,1.2047768476488092,,1.6611955528863458,2.892520640593719,,,,,,1.0,4.6863878557664265,4.495246544376104,2.331484334792319,4.226278638962396,1.8698941058813567,4.963272882726869,7.595246544376106,26.47680032253265,2,2.7140655517578125
517,56.19278409833437,3.305457888137316,1,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,141,75.0,100.0,3.921784098334368,5,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,96787,,,0,0,-1,1,219.0,114,75,,,0,3,3.8,4.5,6,Mohamed,5.0,3.9010704560832345,2.9615737685011334,2.980206801861468,4.613351130731529,17.0,25,,,,,,,,,,,,,,,,,,3.2194321155548096,4.062263488769531,3.391155242919922,3.906205177307129,,3.989547729492188,3.606508255004883,2.807387590408325,2.895504713058472,3.400106430053711,,,,,,,15,3,,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2,97,58,False,228.0,205,77,1108,Knock - 75% chance of playing,2022-02-14T09:30:14.399431Z,54,0,0,,0,,96787.jpg,3.1,0,0,Elyounoussi,0.1,False,,d,16,20,Southampton,387.0,58,32,53,35685,1111,32922,585,0.61212183113654,0.7224204548302285,0.8543242834688016,1.4224425947050847,0.9,6.421892069004199,9.8,Elyounoussi,1.5,4.5,,0.1,0.0,0.1999999999999999,,0.0,0.0,0.0,,,0.0,,,,,0.0999999999999999,0.4000000000000001,0.3999999999999999,0.1,0.0,0.1,0.0,0.0,0.0,0.0999999999999999,3.4,4.9,0.2882352941176471,,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,17.0,,0.0,0.1,0.1999999999999997,,0.1,0.0,0.0,,,0.2999999999999998,,,,,0.2000000000000001,0.3999999999999999,0.0,1.0,0.1,0.0999999999999998,0.1,0.0,0.8,0.0,5.093456428252981,,2.572531793034013,3.048811636094027,2.5999999999999988,,1.5000000000000004,0.0,1.0,,,4.665298888221585,,,,,1.3000000000000007,7.446596963941606,5.093456428252981,8.546596963941607,3.0488116360940265,3.1328710836980784,2.906569659740599,1.0,6.740818220681717,1.8488116360940263,34.67821717262268,3,3.400106430053711
518,67.842,3.3921,2,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11,,,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,200,100.0,100.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,440323,,,1,-1,4,-4,59.3,273,40,,,1,4,3.3,2.8,2,Armando,3.3,3.826888888888888,3.360142857142857,3.720117647058824,4.5600000000000005,20.0,25,,,,,,,,,,,,,,,,,,3.610725164413452,4.358925342559815,3.741468667984009,4.108718395233154,,4.286209583282471,3.850001573562622,2.950427293777466,3.294245719909668,3.621358156204224,,,,,,,22,6,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,77.1,114,27,False,242.4,190,23,1138,,2022-02-05T20:30:17.514022Z,54,0,0,,0,,440323.jpg,3.6,0,0,Broja,9.7,False,,a,16,20,Southampton,470.0,46,20,72,1469087,147198,679855,20715,0.6281666666666667,0.7086831275720162,0.8444444444444444,1.4597274231855755,0.6,6.933970009839093,13.3,Broja,0.9,2.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8,5.4,6.300000000000001,0.31500000000000006,,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,21.6,,,0.0,0.0,0.1999999999999999,0.0,0.7,0.0,0.1,,0.1,,0.0,0.3999999999999999,0.1,0.7999999999999998,1.0999999999999996,0.3000000000000007,0.0,0.4,0.0,0.0,,0.9,0.3,3.200000000000003,,,1.0,1.0,2.8,1.0,6.8,2.0,6.471,,2.1710000000000003,,1.0,5.6,2.4000000000000004,5.199999999999999,6.399999999999999,3.200000000000003,1.0,2.6,1.0,1.0,,7.6,7.6,37.4434380531311,1,3.621358156204224
519,6.2,1.55,0,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,0,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,7,100.0,100.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,20452,,,0,0,-1,1,4.9,419,56,,,0,4,0.3,-0.2,0,Shane,0.3,1.3333333333333333,1.3333333333333333,1.55,1.0,4.0,25,,,,,,,,,,,,,,,,,,1.664156794548035,2.2183873653411865,1.90090012550354,2.0684852600097656,,2.1536614894866943,1.8317420482635496,1.4237773418426514,1.5189515352249146,1.7776188850402832,,,,,,,1,0,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,5.6,430,54,False,11.6,448,53,108,,2021-09-16T14:00:09.427478Z,54,0,0,,0,,20452.jpg,1.2,0,0,Long,0.2,False,,a,16,20,Southampton,39.0,326,53,5,27718,369,35457,463,0.28703703703703703,0.24691358024691354,0.18518518518518517,0.6670137985134996,0.1,3.3954258759816485,0.9,Long,0.0,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,0.3,0.3,0.075,,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,,,,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,1.2,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.3,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,2.2,,,,18.335299730300903,0,1.7776188850402832
525,56.813,3.156277777777777,3,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,,0.0,3,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,139,100.0,100.0,0.0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,155511,,,0,0,-3,3,166.3,158,25,,,1,4,0.0,-0.5,0,Adam,0.0,1.3999999999999997,2.619,2.995538461538461,1.1999999999999993,18.0,25,,,,,,,,,,,,,,,,,,2.891298770904541,3.993959903717041,3.187699317932129,3.7965264320373535,,3.827467441558838,3.372152328491211,2.5524423122406006,2.5816566944122314,3.064418077468872,,,,,,,23,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,87.4,87,24,False,178.6,247,32,1194,,2021-12-11T18:00:19.746379Z,57,0,0,,0,,155511.jpg,2.8,0,0,Armstrong,1.6,False,,a,16,20,Southampton,533.0,30,14,50,818433,2665,838501,4388,0.5537329434697854,0.24561403508771923,0.21052631578947356,1.3220192828764494,0.0,5.672287606356437,8.8,A.Armstrong,1.7,5.1,,0.7000000000000001,0.0,0.3,0.0,0.0999999999999998,0.0,0.0,,,,0.1,0.0,0.0,0.0,,,,0.3,0.0999999999999999,0.0,0.0999999999999999,0.0,,0.0,4.1,5.8,0.3222222222222222,2.4,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,16.4,,1.0000000000000002,0.0999999999999996,0.2000000000000001,0.7000000000000002,0.0,0.0,0.0999999999999996,,,,0.3,0.2000000000000001,0.0999999999999996,0.0,,,,0.3,0.0999999999999998,0.1999999999999999,0.2000000000000001,0.0999999999999998,,0.0,,,8.871,5.399999999999999,4.471000000000001,4.800000000000001,2.3,1.0,1.3999999999999986,,,,3.5,1.8000000000000007,1.3999999999999986,1.0,,,,4.871,2.7,2.8,3.1000000000000005,2.3999999999999995,,1.0,32.33203935623169,1,3.064418077468872
546,2.922772729019852,2.922772729019852,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,10,,,0.9227727290198512,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,213482,,,0,0,-1,1,1.1,437,165,,,0,2,0.0,-0.5,0,Yan,0.0,2.3628718131576507,2.3628718131576507,2.3628718131576507,,1.0,25,,,,,,,,,,,,,,,,,,2.365854501724243,3.17795467376709,2.720766305923462,3.028052568435669,,2.9767324924468994,2.473445415496826,1.8089380264282229,1.924876928329468,2.597485065460205,,,,,,,1,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.7,466,170,False,15.0,443,170,90,,,39,0,0,,0,,213482.jpg,2.0,0,0,Valery,0.5,False,,a,16,20,Southampton,1.0,428,163,2,63606,763,45845,721,0.7494289048768852,0.6058645674763207,,1.480003501858483,0.0,6.582459241915972,0.5,Valery,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.3628718131576507,,,,,,,,,,,,,25.67159104347229,0,2.597485065460205
567,21.650500019218363,1.9682272744743967,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,77,0.0,0.0,10.150500019218365,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,212721,,,0,0,-1,1,33.9,334,116,,,0,2,0.0,0.0,0,Lyanco Evangelista,0.3,1.738383683425924,1.5559567077936078,1.50541518890328,1.7623805231602707,11.0,25,,,,,,,,,,,,,,,,,,2.1426143646240234,2.9237661361694336,2.5054187774658203,2.7738640308380127,,2.750321865081787,2.3393380641937256,1.74160635471344,1.9492164850234983,2.405433177947998,,,,,,,12,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,17.3,356,127,False,107.0,333,129,546,Hamstring injury - Expected back 04 May,2022-02-05T20:30:17.589464Z,44,0,0,,0,,212721.jpg,0.9,0,0,Silveira Neves Vojnovic,0.0,False,,i,16,20,Southampton,33.0,341,118,10,1803,2,2107,33,0.44732438056236284,0.3950872007786191,0.4005410279909706,0.9383155366720767,0.1,5.4402300986376675,2.3,Lyanco,0.1,0.3,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,0.2,0.30000000000000004,0.02727272727272728,,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,,,,,,,,1.2000000000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,0.0,0.0,0.0,,,,,,,,,,,,1.0,1.0,1.0,0.3628718131576492,1.0,3.504776847648809,1.0,2.4047768476488094,,,,,3.797315856468885,0.4898257130119269,1.0,,,,,,,,,,23.937012434005737,2,2.405433177947998
637,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,198044,,,0,0,-1,1,0.0,483,20,,,0,1,0.0,-0.5,0,Harry,0.0,,,,,,25,,,,,,,,,,,,,,,,,,3.1713500022888184,3.737592935562134,3.4127237796783447,3.587690830230713,,3.70404863357544,3.4059572219848637,2.58227801322937,2.8372130393981934,3.3253347873687744,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,503,45,False,0.0,499,45,0,,,39,0,0,,0,,198044.jpg,0.0,0,0,Lewis,0.3,False,,a,16,20,Southampton,0.0,442,8,0,24744,4688,6161,1114,,,,,0.0,8.46920099013891,0.0,Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.02988386154175,0,3.2656946182250977
