id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,ppg next 5,ppg next 10,value,valuePoints_metric,games_played
153,0,0,0,,,0,20467,-1,1,-2,2,2.1,0,3,0.5,0.5,0,Theo,0.5,1,0,0.8,False,1.0,39,,,63,0,0,0,20467.jpg,1.0,0,0,Walcott,0.5,False,,a,8,11,6.0,2,5320,780,31174,4316,0.1,0.3,Walcott,0,1.23,1.7,1.6999999999999997,0.19523809523809524,0.49004372982710137,0.43333333333333335
154,0,0,2,,,0,173807,0,0,-1,1,0.1,0,3,0.2,0.2,0,Tom,0.2,0,0,0.4,False,3.4,11,,,54,0,0,0,173807.jpg,1.0,0,0,Davies,0.1,False,,a,8,11,0.0,1,1732,235,4654,724,0.0,0.2,Davies,0,1.1300000000000001,1.318,1.3180000000000003,0.20925925925925926,0.4862745756904868,0.12222222222222222
155,0,0,0,0.0,0.0,0,219352,0,0,0,0,0.0,0,3,0.0,0.0,0,Ademola,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,0,0,0,219352.jpg,0.0,0,0,Lookman,0.0,False,,u,8,11,0.0,0,62,14,392,55,0.0,0.0,Lookman,0,1.6,1.6,1.5999999999999999,0.32,0.7155417527999327,0.0
156,0,0,0,0.0,0.0,0,80801,0,0,0,0,0.0,0,3,0.0,0.0,0,Idrissa,0.0,0,0,0.0,False,0.0,0,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,0,0,0,80801.jpg,0.0,0,0,Gueye,0.0,False,,u,8,11,0.0,0,158,37,1600,173,0.0,0.0,Gueye,0,2.4,2.4,2.3999999999999995,0.48,1.0733126291998991,0.0
158,0,0,16,100.0,100.0,1,42774,0,0,0,0,18.2,0,3,0.5,0.5,0,Morgan,0.5,2,0,4.8,False,27.8,165,,2019-08-10T16:30:08.303097Z,45,0,0,0,42774.jpg,1.0,1,0,Schneiderlin,0.9,False,,a,8,11,1.0,2,14329,2743,35773,4937,0.1,0.4,Schneiderlin,0,1.12,1.472,1.4720000000000002,0.2488888888888889,0.5279730632859555,1.8333333333333333
205,0,0,8,100.0,100.0,0,41823,0,0,-1,1,3.9,0,2,0.0,0.0,0,Fabian,0.0,2,0,2.0,False,16.4,90,,2019-08-03T18:30:13.211758Z,54,0,0,0,41823.jpg,0.0,0,0,Delph,0.3,False,,a,8,11,0.0,0,3715,2891,13446,1087,0.0,0.0,Delph,1,0.0,2.08,2.08,0.0,0.0,1.0
422,0,0,40,100.0,100.0,1,120250,0,0,-1,1,59.9,0,3,1.5,1.5,2,André Filipe,1.5,4,0,10.8,False,42.8,315,,2019-08-10T16:30:08.873027Z,54,0,0,0,120250.jpg,1.5,0,0,Tavares Gomes,0.7,False,,a,8,11,5.0,6,9658,2133,39003,4135,0.3,1.1,André Gomes,2,1.58,1.6039999999999999,1.6039999999999999,0.29259259259259257,0.6799237430008576,3.5
477,0,0,0,,,0,232964,0,0,-1,1,0.0,0,2,0.0,0.0,0,Lewis,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,232964.jpg,0.0,0,0,Gibson,0.2,False,,a,8,11,0.0,0,2094,755,4800,819,0.0,0.0,Gibson,0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
478,0,0,6,,,0,194164,-1,1,-1,1,0.1,0,2,0.2,0.2,0,Mason,0.2,0,0,0.8,False,7.4,17,,,44,0,0,0,194164.jpg,1.0,0,0,Holgate,0.2,False,,a,8,11,0.0,1,1907,466,4292,782,0.0,0.2,Holgate,0,1.24,1.848,1.848,0.2818181818181818,0.5911468053322672,0.18888888888888888
479,0,0,0,75.0,,0,57513,0,0,-1,1,0.0,0,1,0.0,0.0,0,Jonas,0.0,0,0,0.0,False,0.0,0,Calf injury - 75% chance of playing,2019-09-08T18:30:16.855771Z,44,0,0,0,57513.jpg,0.0,0,0,Lössl,0.5,False,,d,8,11,0.0,0,1358,288,14907,2007,0.0,0.0,Lössl,0,3.2,3.2,3.1999999999999997,0.7272727272727273,1.5255401427929478,0.0
496,1,0,26,,,0,242058,0,0,-2,2,25.0,0,4,2.0,2.0,5,Moise,2.0,3,0,7.7,False,20.2,142,,,68,0,0,0,242058.jpg,2.0,0,0,Kean,2.8,False,,a,8,11,33.0,8,54785,10485,325869,22111,0.3,1.2,Kean,0,2.0,1.6200000000000003,1.6200000000000003,0.29411764705882354,0.7669649888473704,1.5777777777777777
497,0,0,14,0.0,0.0,1,160987,-1,1,-1,1,6.3,0,3,0.0,0.0,0,Jean-Philippe,1.0,0,0,2.6,False,20.0,135,Thigh injury - Expected back 26 Oct,2019-08-23T21:30:13.493993Z,49,0,0,0,160987.jpg,2.0,0,0,Gbamin,0.1,False,,i,8,11,0.0,4,2182,10,5079,843,0.2,0.8,Gbamin,0,2.0,1.666,1.666,0.4081632653061224,0.9035079029052512,1.5
511,0,0,0,,,0,102747,0,0,-1,1,0.0,0,2,0.0,0.0,0,Djibril,0.0,0,0,0.0,False,0.0,0,,,54,0,0,0,102747.jpg,0.0,0,0,Sidibé,0.2,False,,a,8,11,0.0,0,2133,371,11453,1357,0.0,0.0,Sidibé,0,2.0,2.0,2.0,0.37037037037037035,0.8606629658238704,0.0
159,0,3,72,,,1,111931,0,0,0,0,50.4,0,2,3.3,3.8,2,Ricardo Domingos,3.8,3,0,17.2,False,107.6,360,,,60,0,0,0,111931.jpg,3.8,0,0,Barbosa Pereira,5.2,False,,a,9,13,14.0,15,78378,8363,110764,28074,0.6,2.5,Pereira,0,3.84,3.024,2.8170000000000006,0.64,1.5676734353812338,4.0
161,1,0,43,100.0,100.0,1,172850,0,0,-1,1,42.3,0,2,2.3,2.8,5,Benjamin,2.8,1,0,8.3,False,31.4,180,,2019-08-18T16:00:08.220647Z,54,0,0,0,172850.jpg,5.5,0,0,Chilwell,3.7,False,,a,9,13,9.0,11,38175,18668,145915,9634,0.5,2.0,Chilwell,0,4.69,3.636,3.804,0.8685185185185186,2.0182546548569764,2.0
162,0,2,82,,,1,37642,0,0,0,0,1.3,0,2,3.0,3.5,2,Jonny,3.5,3,0,12.2,False,89.4,360,,,50,0,0,0,37642.jpg,3.5,0,0,Evans,1.5,False,,a,9,13,31.0,14,57619,10866,27761,7715,0.7,2.8,Evans,0,3.45,2.78,2.603,0.6900000000000001,1.542886904474855,4.0
163,0,0,21,,,0,37402,0,0,0,0,28.6,0,2,0.7,1.2,1,Christian,1.2,2,0,6.4,False,33.4,184,,,45,0,0,0,37402.jpg,1.7,0,0,Fuchs,0.5,False,,a,9,13,2.0,5,12317,1795,10744,2671,0.3,1.1,Fuchs,0,1.71,1.832,1.748,0.38,0.8061017305526642,2.0444444444444443
164,1,0,88,,,1,218031,0,0,0,0,11.9,0,2,3.3,3.8,2,Çaglar,3.8,3,0,12.8,False,106.8,360,,,45,0,0,0,218031.jpg,3.8,0,0,Söyüncü,3.9,False,,a,9,13,9.0,15,278008,71857,66822,24504,0.8,3.3,Söyüncü,0,3.44,2.432,2.6479999999999997,0.7644444444444445,1.621631551521149,4.0
165,0,0,5,100.0,75.0,0,15033,-1,1,-2,2,0.0,0,2,-0.2,0.2,0,Wes,0.2,0,0,0.9,False,9.0,12,,2019-08-28T21:30:17.515643Z,43,0,0,0,15033.jpg,1.0,0,0,Morgan,0.9,False,,a,9,13,0.0,1,6130,429,42729,8384,0.0,0.2,Morgan,0,1.77,2.808,2.4619999999999997,0.41162790697674423,0.8535697952416295,0.13333333333333333
166,1,5,90,,,1,101668,0,0,-1,1,22.6,1,4,6.5,7.0,16,Jamie,7.0,3,3,23.3,False,128.0,360,,,89,0,0,0,101668.jpg,7.0,0,0,Vardy,8.9,False,,a,9,13,86.0,28,205821,106192,306502,38794,0.8,3.1,Vardy,0,6.45,5.772,6.609,0.7247191011235955,2.1620449121716208,4.0
167,0,0,0,,,0,173515,-1,1,-2,2,0.0,0,4,-0.5,0.0,0,Kelechi,0.0,0,0,0.0,False,0.0,0,,,58,0,0,0,173515.jpg,0.0,0,0,Iheanacho,0.2,False,,a,9,13,0.0,0,2993,459,14438,1851,0.0,0.0,Iheanacho,0,1.9000000000000001,1.9,1.9,0.32758620689655177,0.7889320586105297,0.0
168,0,0,64,,,1,17745,0,0,0,0,0.0,0,1,2.7,3.2,2,Kasper,3.2,3,0,8.1,False,80.8,360,,,50,0,0,0,17745.jpg,3.2,0,9,Schmeichel,6.5,False,,a,9,13,0.0,13,103006,13351,92640,23093,0.6,2.6,Schmeichel,0,3.24,2.78,2.603,0.648,1.4489720494198637,4.0
169,0,0,0,,,0,11974,0,0,0,0,0.0,0,1,-0.5,0.0,0,Eldin,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,,a,9,13,0.0,0,416,82,2080,356,0.0,0.0,Jakupovic,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
170,0,0,0,,,0,95463,0,0,0,0,0.0,0,1,-0.5,0.0,0,Danny,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,0.0,0,878,114,3496,575,0.0,0.0,Ward,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
171,2,1,49,,,1,172780,0,0,1,-1,158.4,0,3,3.5,4.0,2,James,4.0,3,0,31.7,False,55.0,355,,,71,0,0,0,172780.jpg,4.0,0,0,Maddison,11.9,False,,a,9,13,104.0,16,365825,42817,233222,69040,0.6,2.3,Maddison,0,3.96,4.08,4.049,0.5577464788732395,1.4861615175807872,3.9444444444444446
172,0,0,34,,,0,201666,0,0,-1,1,22.9,0,3,1.7,2.2,2,Harvey,2.2,1,1,12.6,False,44.8,125,,,59,0,0,0,201666.jpg,3.0,0,0,Barnes,0.3,False,,a,9,13,57.0,9,7934,1392,8296,1874,0.4,1.5,Barnes,0,2.94,3.06,3.2400000000000007,0.4983050847457627,1.2103788453011488,1.3888888888888888
173,0,0,0,,,0,115858,0,0,-1,1,0.0,0,3,-0.5,0.0,0,Rachid,0.0,0,0,0.0,False,0.0,0,,,54,0,0,0,115858.jpg,0.0,0,0,Ghezzal,0.1,False,,a,9,13,0.0,0,418,112,2225,310,0.0,0.0,Ghezzal,0,1.5,1.5,1.5,0.27777777777777773,0.6454972243679028,0.0
174,0,0,10,,,0,51938,0,0,-1,1,51.3,0,3,0.3,0.8,1,Marc,0.8,1,0,7.7,False,10.2,87,,,54,0,0,0,51938.jpg,1.0,0,0,Albrighton,0.2,False,,a,9,13,16.0,3,3802,534,10171,1394,0.1,0.6,Albrighton,1,1.11,1.516,1.4180000000000001,0.20555555555555555,0.4776679460322481,0.9666666666666667
175,0,0,4,,,0,172632,-1,1,-2,2,15.0,0,3,-0.3,0.2,1,Demarai,0.2,0,0,4.2,False,4.6,26,,,53,0,0,0,172632.jpg,1.0,0,0,Gray,0.4,False,,a,9,13,22.0,1,3338,719,20490,2303,0.0,0.2,Gray,0,1.3900000000000001,2.056,1.834,0.2622641509433963,0.6037774174406665,0.28888888888888886
176,0,3,64,100.0,100.0,1,203341,0,0,0,0,37.8,0,3,3.3,3.8,2,Wilfred,3.8,2,1,16.4,False,103.6,270,,2019-08-27T11:00:13.484600Z,50,0,0,0,203341.jpg,5.0,0,0,Ndidi,3.1,False,,a,9,13,22.0,15,190834,23140,102967,20900,0.8,3.0,Ndidi,0,4.29,3.5120000000000005,3.149000000000001,0.858,1.9185463246948196,3.0
177,0,0,0,0.0,0.0,0,61604,-1,1,-1,1,0.0,0,3,0.0,0.0,0,Matty,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-08-27T12:30:14.308742Z,44,0,0,0,61604.jpg,0.0,0,0,James,0.2,False,,i,9,13,0.0,0,5104,90,12930,3093,0.0,0.0,James,0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
178,0,0,0,100.0,100.0,0,155569,0,0,0,0,0.0,0,3,-0.5,0.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.144362Z,45,0,0,0,155569.jpg,0.0,0,0,Amartey,0.3,False,,a,9,13,0.0,0,4701,651,8956,1614,0.0,0.0,Amartey,0,1.7,1.7,1.6999999999999997,0.37777777777777777,0.8013876853447538,0.0
179,0,0,2,100.0,100.0,0,86881,0,0,0,0,0.0,0,3,-0.3,0.2,0,Nampalys,0.2,0,0,0.1,False,1.2,1,,2019-07-30T15:00:09.217034Z,45,0,0,0,86881.jpg,1.0,0,0,Mendy,0.8,False,,a,9,13,0.0,1,10592,2660,21800,4667,0.0,0.2,Mendy,0,1.21,1.624,1.4860000000000002,0.2688888888888889,0.5703994701571483,0.011111111111111112
180,0,0,42,,,1,197469,0,0,0,0,27.5,0,3,1.5,2.0,1,Hamza,2.0,2,0,8.9,False,40.4,241,,,45,0,0,0,197469.jpg,2.0,0,0,Choudhury,1.1,False,,a,9,13,22.0,8,50767,5410,30025,6983,0.4,1.8,Choudhury,0,2.02,1.9160000000000004,1.8130000000000002,0.4488888888888889,0.952237131997884,2.6777777777777776
265,0,0,25,,,1,168580,-1,1,-3,3,38.4,0,3,1.3,1.8,0,Ayoze,1.8,2,0,11.1,False,24.6,231,,,62,0,0,0,168580.jpg,2.3,0,0,Pérez,5.9,False,,a,9,13,47.0,7,62971,1553,669601,132199,0.3,1.1,Pérez,0,2.59,2.944,2.837,0.41774193548387095,1.040169030928736,2.566666666666667
433,0,0,0,,,0,220627,0,0,-1,1,0.0,0,2,-0.5,0.0,0,James,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,220627.jpg,0.0,0,0,Justin,0.1,False,,a,9,13,0.0,0,529,147,3113,561,0.0,0.0,Justin,0,2.0,2.0,2.0,0.4081632653061224,0.9035079029052512,0.0
448,1,2,82,,,1,166989,0,0,-1,1,102.6,1,3,4.3,4.8,12,Youri,4.8,3,1,29.5,False,88.0,358,,,64,0,0,0,166989.jpg,4.8,0,0,Tielemans,4.5,False,,a,9,13,105.0,19,82022,49139,161366,19844,0.7,3.0,Tielemans,0,4.76,4.684,5.087999999999999,0.7437499999999999,1.8815552078001856,3.977777777777778
480,0,0,0,0.0,0.0,0,13152,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andy,0.0,0,0,0.0,False,0.0,0,Joined Rangers on loan until the end of the season on 15/8. - Expected back 01 Jul,2019-08-15T22:00:13.587784Z,44,0,0,0,13152.jpg,0.0,0,0,King,0.4,False,,n,9,13,0.0,0,11772,1526,29824,3657,0.0,0.0,King,0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
517,0,0,16,,,0,106837,-1,1,-1,1,12.5,0,3,0.3,0.8,0,Dennis,0.8,1,0,3.0,False,9.2,80,,,54,0,0,0,106837.jpg,1.5,0,0,Praet,0.1,False,,a,9,13,8.0,3,1094,154,3311,662,0.1,0.5,Praet,0,1.58,1.6960000000000002,1.7719999999999998,0.29259259259259257,0.6799237430008576,0.8888888888888888
181,0,0,76,,,1,122798,0,0,-1,1,97.8,0,2,4.0,4.0,6,Andrew,3.0,3,0,23.5,False,70.2,360,,,69,0,0,0,122798.jpg,3.0,0,0,Robertson,21.1,False,,a,10,14,67.0,12,95679,25948,728112,119273,0.4,1.7,Robertson,0,3.52,4.34,4.147,0.5101449275362319,1.3400410982233104,4.0
182,3,2,100,,,1,169187,1,-1,1,-1,179.4,1,2,6.5,6.5,11,Trent,5.5,3,0,35.5,False,103.2,360,,,71,0,0,0,169187.jpg,5.5,0,0,Alexander-Arnold,26.3,False,,a,10,14,72.0,22,470353,203071,312681,37849,0.8,3.1,Alexander-Arnold,1,5.74,5.976000000000001,5.927,0.8084507042253521,2.1541836138671004,4.0
183,0,1,77,,,1,97032,0,0,0,0,3.7,0,2,5.8,5.8,7,Virgil,4.8,3,1,16.4,False,115.0,360,,,65,0,0,0,97032.jpg,4.8,0,0,van Dijk,50.9,False,,a,10,14,45.0,19,387371,98286,459219,97570,0.7,2.9,van Dijk,0,4.93,4.816,4.827,0.7584615384615384,1.9337050924624943,4.0
184,0,0,10,,,0,171287,0,0,-1,1,11.8,0,2,1.5,1.5,0,Joseph,0.5,1,0,2.6,False,14.0,90,,,54,0,0,0,171287.jpg,2.0,0,0,Gomez,1.1,False,,a,10,14,0.0,2,21512,894,75925,12391,0.1,0.4,Gomez,0,2.54,3.056,2.9699999999999998,0.4703703703703703,1.0930419665963154,1.0
185,0,1,65,,,1,60914,0,0,-1,1,13.4,0,2,5.2,5.2,6,Joel,4.2,2,1,13.3,False,95.8,270,,,54,0,0,0,60914.jpg,5.7,0,0,Matip,3.9,False,,a,10,14,23.0,17,219759,115410,71429,23108,0.8,3.1,Matip,0,5.11,4.692,4.705,0.9462962962962963,2.198993877679989,3.0
186,0,0,0,100.0,100.0,0,38454,-1,1,-2,2,0.0,0,2,1.0,1.0,0,Dejan,0.0,0,0,0.0,False,0.0,0,,2019-08-14T10:00:15.198752Z,53,0,0,0,38454.jpg,0.0,0,0,Lovren,0.2,False,,a,10,14,0.0,0,941,350,10542,742,0.0,0.0,Lovren,0,4.8,4.8,4.799999999999999,0.9056603773584906,2.084986765262733,0.0
187,2,5,108,,,1,92217,0,0,0,0,54.7,0,4,7.8,7.8,12,Roberto,6.8,3,2,45.5,False,131.6,344,,,95,0,0,0,92217.jpg,6.8,0,0,Firmino,12.0,False,,a,10,14,269.0,27,316112,88486,285414,45199,0.7,2.8,Firmino,0,6.18,5.02,5.25,0.6505263157894736,2.0050567651762248,3.8222222222222224
188,1,3,51,,,0,152760,-1,1,-1,1,27.8,0,4,4.5,4.5,1,Divock,3.5,2,1,9.6,False,45.6,89,,,54,0,0,0,152760.jpg,4.7,0,0,Origi,4.7,False,,a,10,14,23.0,14,309244,12648,336160,59753,0.6,2.5,Origi,0,4.0,2.8,3.0,0.7407407407407407,1.7213259316477407,0.9888888888888889
189,0,0,7,0.0,0.0,0,116535,0,0,-2,2,0.0,0,1,0.0,0.0,0,Alisson,0.2,0,0,0.6,False,5.6,38,Calf injury - Unknown return date,2019-08-09T21:00:16.736264Z,58,0,0,0,116535.jpg,1.0,0,2,Ramses Becker,6.6,False,,i,10,14,0.0,1,11114,3206,1389258,48428,0.0,0.2,Alisson,0,2.32,3.688,3.46,0.39999999999999997,0.9633275663033836,0.4222222222222222
190,0,0,0,0.0,0.0,0,66797,0,0,0,0,0.0,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,False,0.0,0,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.0,False,,u,10,14,0.0,0,210,43,2053,206,0.0,0.0,Mignolet,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
191,2,5,98,,,2,118748,0,0,0,0,106.5,2,3,10.0,10.0,6,Mohamed,9.0,2,3,45.5,True,155.4,348,,,125,0,0,0,118748.jpg,9.0,0,0,Salah,42.9,False,,a,10,14,193.0,36,589483,93922,562197,72907,0.7,2.9,Salah,0,8.25,7.840000000000001,7.853,0.66,2.333452377915607,3.8666666666666667
192,1,3,81,,,2,110979,0,0,0,0,125.1,1,3,7.2,7.2,8,Sadio,6.2,1,2,36.7,True,131.0,266,,,115,0,0,0,110979.jpg,6.2,0,0,Mané,19.0,False,,a,10,14,111.0,25,593330,92116,366636,61568,0.5,2.2,Mané,0,6.29,6.024,6.083,0.5469565217391305,1.854819808428606,2.9555555555555557
193,0,0,22,,,0,81880,-1,1,-2,2,14.6,0,3,2.0,2.0,1,Alex,1.0,2,0,5.3,False,19.2,120,,,63,0,0,0,81880.jpg,1.3,0,0,Oxlade-Chamberlain,0.4,False,,a,10,14,19.0,4,7226,1017,19078,3034,0.2,0.6,Chamberlain,0,1.4000000000000001,1.528,1.4860000000000002,0.22222222222222224,0.5577733510227171,1.3333333333333333
194,0,0,3,100.0,100.0,0,68312,-1,1,-2,2,0.2,0,3,1.2,1.2,1,Xherdan,0.2,0,0,0.8,False,0.2,5,,2019-07-15T10:00:11.336279Z,63,0,0,0,68312.jpg,1.0,0,0,Shaqiri,0.3,False,,a,10,14,8.0,1,3858,599,17527,2107,0.0,0.2,Shaqiri,0,1.86,2.964,2.78,0.29523809523809524,0.7410417377873241,0.05555555555555555
195,0,0,3,,,0,39155,0,0,-1,1,0.0,0,3,1.2,1.2,0,Adam,0.2,0,0,0.0,False,0.0,4,,,59,0,0,0,39155.jpg,1.0,0,0,Lallana,0.1,False,,a,10,14,0.0,1,1086,197,4199,682,0.0,0.2,Lallana,0,1.18,1.552,1.552,0.19999999999999998,0.48579831205964474,0.044444444444444446
196,0,0,0,0.0,0.0,0,175592,-1,1,-2,2,0.0,0,3,0.0,0.0,0,Naby,0.0,0,0,0.0,False,0.0,0,Muscle injury - Unknown return date,2019-08-14T18:00:07.804197Z,58,0,0,0,175592.jpg,0.0,0,0,Keita,0.2,False,,i,10,14,0.0,0,1814,39,26232,1728,0.0,0.0,Keita,0,2.7,2.7,2.6999999999999997,0.4655172413793104,1.1211139780254897,0.0
197,1,2,67,,,1,116643,0,0,0,0,75.9,0,3,4.0,4.0,3,Fabio Henrique,3.0,3,0,16.2,False,76.4,286,,,55,0,0,0,116643.jpg,3.0,0,0,Tavares,1.5,False,,a,10,14,10.0,12,48357,12917,39075,8959,0.5,2.2,Fabinho,1,2.89,2.9240000000000004,2.898,0.5254545454545455,1.2323001405354284,3.1777777777777776
198,0,0,45,,,1,56979,0,0,0,0,33.0,0,3,3.0,3.0,3,Jordan,2.0,2,0,13.2,False,34.0,251,,,55,0,0,0,56979.jpg,2.0,0,0,Henderson,0.9,False,,a,10,14,65.0,8,22785,3648,28039,4826,0.4,1.5,Henderson,0,2.05,2.16,2.126,0.3727272727272727,0.8741229370580027,2.7888888888888888
199,0,0,46,,,2,41733,0,0,0,0,29.1,0,3,3.5,3.5,3,Georginio,2.5,2,0,8.8,False,32.4,338,,,55,0,0,0,41733.jpg,2.5,0,0,Wijnaldum,2.2,False,,a,10,14,27.0,10,42648,9474,76572,12854,0.5,1.8,Wijnaldum,0,2.58,2.8200000000000003,2.7560000000000002,0.4690909090909091,1.1001156963949499,3.7555555555555555
200,1,0,26,100.0,100.0,1,15157,-1,1,-1,1,25.8,0,3,3.0,3.0,0,James,2.0,1,0,6.9,False,25.2,98,,2019-08-04T16:30:15.474162Z,54,0,0,0,15157.jpg,2.7,0,0,Milner,0.8,False,,a,10,14,17.0,8,16383,1301,28501,7161,0.4,1.5,Milner,0,2.79,2.7079999999999997,2.7220000000000004,0.5166666666666666,1.2006248373242991,1.0888888888888888
201,0,0,0,0.0,0.0,0,217989,0,0,0,0,0.0,0,3,0.0,0.0,0,Rafael,0.0,0,0,0.0,False,0.0,0,Joined Sporting CP on a permanent deal on 27/6,2019-07-02T09:00:13.203360Z,45,0,0,0,217989.jpg,0.0,0,0,Camacho,0.0,False,,u,10,14,0.0,0,188,32,249,48,0.0,0.0,Camacho,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
464,0,0,0,,,0,195473,0,0,0,0,0.0,0,4,1.0,1.0,0,Rhian,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,195473.jpg,0.0,0,0,Brewster,0.5,False,,a,10,14,0.0,0,16602,1438,23466,4200,0.0,0.0,Brewster,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
526,0,0,54,100.0,100.0,1,60706,1,-1,1,-1,0.0,0,1,4.0,4.0,6,Adrián,3.0,3,0,5.3,False,52.8,321,,2019-08-16T11:00:10.760553Z,46,0,0,0,60706.jpg,3.0,0,9,San Miguel del Castillo,6.1,False,,a,10,14,0.0,12,415569,80418,100891,18989,0.7,2.6,Adrián,0,2.85,2.4240000000000004,2.53,0.6195652173913044,1.3288193517424471,3.566666666666667
530,0,0,0,,,0,11948,0,0,0,0,0.0,0,1,1.0,1.0,0,Andy,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,11948.jpg,0.0,0,0,Lonergan,0.0,False,,a,10,14,0.0,0,1818,79,1756,173,0.0,0.0,Lonergan,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
531,0,0,0,,,0,200720,0,0,0,0,0.0,0,1,1.0,1.0,0,Caoimhin,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,200720.jpg,0.0,0,0,Kelleher,0.0,False,,a,10,14,0.0,0,495,38,485,96,0.0,0.0,Kelleher,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
202,0,0,56,0.0,100.0,1,146941,-1,1,-1,1,27.4,0,2,0.9,3.7,0,Aymeric,2.2,3,0,10.9,False,63.0,306,Knee injury - Unknown return date,2019-08-31T15:00:12.277175Z,64,0,0,0,146941.jpg,2.2,0,0,Laporte,4.8,False,,i,11,43,19.0,9,116408,1836,362931,226796,0.3,1.4,Laporte,1,2.66,2.7199999999999998,2.791,0.415625,1.0514573220059862,3.4
203,1,0,82,,,2,58621,0,0,0,0,61.9,0,2,5.5,5.5,6,Kyle,4.0,3,0,15.3,False,56.8,359,,,60,0,0,0,58621.jpg,4.0,0,0,Walker,19.5,False,,a,11,43,34.0,16,337772,80974,327465,71897,0.7,2.7,Walker,2,4.1,4.318,4.318,0.6833333333333332,1.673817990901838,3.988888888888889
204,0,0,0,50.0,0.0,0,102826,0,0,-1,1,0.0,0,2,0.0,0.0,0,Benjamin,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 50% chance of playing,2019-07-19T08:30:13.863724Z,59,0,0,0,102826.jpg,0.0,0,0,Mendy,0.2,False,,d,11,43,0.0,0,1047,342,12114,1335,0.0,0.0,Mendy,0,5.9,5.9,5.8999999999999995,1.0,2.4289915602982237,0.0
206,0,0,83,,,2,206325,1,-1,1,-1,115.3,0,2,5.3,5.3,6,Oleksandr,3.8,3,0,20.1,False,69.2,360,,,56,0,0,0,206325.jpg,3.8,0,0,Zinchenko,13.8,False,,a,11,43,16.0,15,450705,139550,241187,56109,0.7,2.7,Zinchenko,0,3.63,3.592,3.531,0.6482142857142857,1.5339549723322576,4.0
207,0,0,33,75.0,50.0,1,97299,0,0,-1,1,0.8,0,2,2.2,1.5,0,John,1.5,0,0,2.0,False,18.8,90,Thigh injury - 75% chance of playing,2019-08-17T19:00:12.431951Z,54,0,0,0,97299.jpg,6.0,0,0,Stones,1.5,False,,d,11,43,0.0,6,24710,2084,156781,14268,0.3,1.1,Stones,0,4.66,3.964,3.8480000000000003,0.8629629629629629,2.0053447103696183,1.0
208,0,0,44,,,1,57410,0,0,-1,1,14.4,0,2,3.5,3.5,6,Nicolás,2.0,3,0,16.6,False,55.4,270,,,54,0,0,0,57410.jpg,2.7,0,0,Otamendi,1.9,False,,a,11,43,97.0,8,70829,46327,50710,10424,0.4,1.5,Otamendi,1,2.91,3.1100000000000003,3.3050000000000006,0.5388888888888889,1.2522646152737316,3.0
