id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,value,valuePoints metric,team_name,form 10
306,1,0,64,0.0,0.0,0,213482,0,0,-4,4,39.5,0,2,0.0,0.0,0,Yan,0.0,18,0,17.4,False,86.4,554,Illness - Expected back 11 Jan,2019-12-12T11:30:20.748170Z,46,0,0,0,213482.jpg,1.1,0,0,Valery,0.1,False,,i,16,20,49.0,9,6463,6,24753,194,0.0,2.0,Valery,1,8.181818181818182,18.527558888918012,2.2644794197566456,,0.4922781347297056,1.055818973542154,Southampton,2.167537290596641
307,0,3,315,,,4,171771,0,0,-1,1,18.7,0,2,2.1,2.1,5,Jan,3.1,38,0,46.4,False,416.2,1887,,,44,0,0,0,171771.jpg,2.1,0,0,Bednarek,0.7,False,,a,16,20,27.0,45,60005,2419,65727,996,0.7,10.2,Bednarek,2,21.428571428571427,55.17356297884899,2.5747662723462863,4.3198349721957285,0.5851741528059741,1.2274716583667558,Southampton,3.7506472077604687
308,2,4,212,,,2,88900,0,0,-2,2,41.6,2,2,4.3,4.3,11,Jack,5.3,19,1,41.3,False,331.4,1107,,,43,0,0,0,88900.jpg,3.2,0,0,Stephens,0.9,False,,a,16,20,41.0,42,69848,34331,17738,4268,1.2,9.8,Stephens,0,13.125,40.68877246398724,3.100096949637124,5.57314812085009,0.7209527789853776,1.4949995019948925,Southampton,4.443812343746286
310,0,1,85,,,1,80447,0,0,-3,3,3.7,0,2,-0.9,-0.9,0,Maya,0.1,18,0,17.7,False,96.8,558,,,42,0,0,0,80447.jpg,1.2,0,0,Yoshida,0.3,False,,a,16,20,77.0,10,15993,194,26814,346,0.0,2.4,Yoshida,1,8.333333333333334,18.26194115844128,2.191432939012953,,0.5217697473840364,1.0693097825222797,Southampton,2.3775346468588534
311,0,0,0,,,0,232797,0,0,-1,1,0.0,0,2,-1.0,-1.0,0,Kayne,0.0,0,0,0.0,False,0.0,0,,,39,0,0,0,232797.jpg,0.0,0,0,Ramsay,1.6,False,,a,16,20,0.0,0,85590,2948,76136,3191,0.0,0.0,Ramsay,0,,,,,,,Southampton,
312,0,0,0,0.0,0.0,0,78356,0,0,0,0,0.0,0,4,0.0,0.0,0,Charlie,0.0,0,0,0.0,False,0.0,0,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,0,0,0,78356.jpg,0.0,0,0,Austin,0.0,False,,u,16,20,0.0,0,623,16,8904,20,0.0,0.0,Austin,0,,,,,,,Southampton,
313,1,27,430,,,2,84939,1,-1,7,-7,203.3,2,4,6.3,6.3,9,Danny,7.3,26,13,154.0,False,552.8,1436,,,67,0,0,0,84939.jpg,5.6,0,0,Ings,19.9,False,,a,16,20,785.0,118,1808515,230745,570372,22053,1.1,17.6,Ings,1,21.071428571428573,102.12310756972113,4.846520359241001,6.057165970431447,0.7233612476479107,1.8723741650139192,Southampton,5.984361065750427
314,0,2,49,100.0,25.0,1,220598,0,0,-1,1,30.0,0,4,0.4,0.1,1,Michael,1.4,5,1,14.1,False,42.2,270,,2019-12-31T20:00:19.430867Z,49,0,0,0,220598.jpg,1.9,0,0,Obafemi,0.2,False,,a,16,20,69.0,17,11551,348,19745,467,0.3,3.5,Obafemi,0,8.947368421052632,14.4,1.6094117647058823,2.266666666666667,0.32845138055222084,0.7270581242202256,Southampton,2.083333333333334
315,2,0,45,100.0,50.0,0,20452,0,0,-4,4,102.8,0,4,1.1,0.6,1,Shane,2.1,9,0,40.2,False,56.2,523,,2019-12-24T14:30:12.403139Z,46,0,0,0,20452.jpg,2.0,0,0,Long,1.8,False,,a,16,20,242.0,22,96078,1853,329165,2440,0.5,4.8,Long,0,11.0,29.846215139442233,2.71329228540384,3.94123401477703,0.5898461490008349,1.2650790511502157,Southampton,3.7350312660637295
316,0,0,0,0.0,0.0,0,153371,0,0,0,0,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,False,0.0,0,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,0,0,0,153371.jpg,0.0,0,0,Gallagher,0.0,False,,u,16,20,0.0,0,2784,26,5464,34,0.0,0.0,Gallagher,0,,,,,,,Southampton,
317,0,0,0,0.0,0.0,0,40383,0,0,-2,2,0.0,0,1,0.0,0.0,0,Fraser,0.0,0,0,0.0,False,0.0,0,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T21:00:16.083355Z,43,0,0,0,40383.jpg,0.0,0,0,Forster,0.3,False,,n,16,20,0.0,0,2980,41,47667,252,0.0,0.0,Forster,0,,,,,,,Southampton,
318,0,1,185,100.0,100.0,2,58376,0,0,-2,2,0.0,0,1,2.9,2.9,8,Alex,3.9,13,0,26.1,False,260.6,990,,2019-09-26T13:00:09.737144Z,43,0,0,0,58376.jpg,3.1,0,33,McCarthy,1.4,False,,a,16,20,0.0,34,93515,30421,48508,4125,0.9,7.9,McCarthy,0,10.967741935483868,37.40023223433562,3.4100211743070714,4.5347708201413415,0.7930281800714121,1.6444582347587051,Southampton,3.8781066084141336
319,0,3,166,,,2,107265,0,0,-2,2,0.0,1,1,-1.0,-1.0,0,Angus,0.0,25,0,22.1,False,219.4,900,,,43,0,0,0,107265.jpg,2.9,0,30,Gunn,1.7,False,,a,16,20,0.0,29,245303,573,216302,3672,0.0,6.7,Gunn,0,10.0,31.39432939012953,3.1394329390129534,,0.7301006834913846,1.5139690005243582,Southampton,
320,0,2,188,100.0,100.0,3,83283,0,0,-3,3,260.4,1,3,1.9,1.9,3,Nathan,2.9,35,2,97.1,False,227.0,1608,,2019-08-27T21:30:10.776482Z,62,0,0,0,83283.jpg,2.6,0,0,Redmond,0.6,False,,a,16,20,480.0,50,45050,1050,143419,1418,0.5,8.1,Redmond,1,19.23076923076923,65.69727374525458,3.4162582347532386,4.144561249514136,0.5510093927021352,1.3720023233380658,Southampton,3.6019959159728674
321,2,6,332,,,4,101178,0,0,-1,1,545.6,0,3,1.6,1.6,2,James,2.6,38,4,136.3,False,489.8,1890,,,59,0,1,0,101178.jpg,3.4,0,0,Ward-Prowse,1.9,False,,a,16,20,326.0,71,232878,2902,172618,12287,0.4,12.0,Ward-Prowse,5,20.88235294117647,77.67266651223044,3.7195361428392033,2.8542236880700806,0.630429854718509,1.5313087964712937,Southampton,3.2947774198238164
322,0,0,0,0.0,0.0,0,96787,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,53,0,0,0,96787.jpg,0.0,0,0,Elyounoussi,0.0,False,,n,16,20,0.0,0,292,2,3285,9,0.0,0.0,Elyounoussi,0,,,,,,,Southampton,
323,1,0,62,100.0,100.0,2,91047,0,0,-3,3,63.9,0,3,0.4,0.4,3,Stuart,1.4,10,0,20.7,False,58.0,627,,2019-11-28T14:30:21.056647Z,52,0,0,0,91047.jpg,1.7,0,0,Armstrong,0.1,False,,a,16,20,85.0,25,2789,130,9179,94,0.3,4.8,Armstrong,1,14.705882352941178,29.84455219844521,2.0294295494942745,3.0790567364392114,0.3902749133642836,0.8899637305013025,Southampton,2.7934537140299747
324,0,0,0,0.0,0.0,0,151086,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mario,0.0,0,0,0.0,False,0.0,0,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.367440Z,47,0,0,0,151086.jpg,0.0,0,0,Lemina,0.1,False,,n,16,20,0.0,0,1364,8,10389,33,0.0,0.0,Lemina,0,,,,,,,Southampton,
325,3,1,260,100.0,100.0,4,132015,0,0,-2,2,351.9,0,3,1.4,1.4,3,Pierre-Emile,2.4,34,0,86.0,False,320.6,1727,,2019-11-11T12:00:14.839134Z,48,0,0,0,132015.jpg,2.5,0,0,H�?�?�?¸jbjerg,0.4,False,,a,16,20,187.0,49,31224,991,57474,1297,0.5,10.2,H�?�?�?¸jbjerg,4,19.6,55.76254411032682,2.84502776073096,3.3993117614316146,0.5927141168189499,1.2985715677339644,Southampton,3.1583281543923487
326,0,0,0,0.0,0.0,0,204481,0,0,-1,1,0.0,0,3,0.0,0.0,0,Tyreke,0.0,0,0,0.0,False,0.0,0,Joined Woking on loan until January on 2/8. - Expected back 01 Jan,2019-08-02T13:30:09.188463Z,44,0,0,0,204481.jpg,0.0,0,0,Johnson,0.0,False,,n,16,20,0.0,0,2419,14,3495,44,0.0,0.0,Johnson,0,,,,,,,Southampton,
327,0,0,0,,,0,193109,0,0,-1,1,0.0,0,3,-1.0,-1.0,0,Callum,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,193109.jpg,0.0,0,0,Slattery,0.3,False,,a,16,20,0.0,0,31700,62,27701,608,0.0,0.0,Slattery,0,,,,,,,Southampton,
328,0,0,176,,,2,78056,0,0,-2,2,115.7,0,3,-0.3,-0.3,1,Oriol,0.7,28,0,36.4,False,208.0,1126,,,43,0,0,0,78056.jpg,1.7,0,0,Romeu Vidal,1.6,False,,a,16,20,41.0,29,137666,11335,110701,8107,0.2,6.7,Oriol Romeu,2,17.058823529411768,33.03287576931995,1.9364099588911696,1.4815259644830012,0.4503278974165511,0.9338198034545694,Southampton,1.4803602357785135
437,1,0,54,,,3,200439,0,0,-7,7,97.4,0,4,0.1,0.1,0,Che,1.1,8,0,29.7,False,31.6,627,,,53,0,0,0,200439.jpg,1.7,0,0,Adams,0.3,False,,a,16,20,177.0,26,28793,234,90412,474,0.2,4.9,Adams,0,15.294117647058822,30.623107569721114,2.002280110327918,1.4972952340810184,0.3777887000618714,0.8697349021630238,Southampton,1.262116221400828
438,1,3,119,100.0,100.0,1,431131,0,0,-3,3,84.1,1,3,-0.1,-0.1,0,Moussa,0.9,8,2,42.4,False,170.0,640,,2019-12-19T15:00:19.986568Z,52,0,0,0,431131.jpg,2.6,0,0,Djenepo,0.1,False,,a,16,20,168.0,31,26875,145,29182,267,0.2,6.0,Djenepo,4,11.923076923076925,32.221417291778955,2.702441450278235,1.796738762983208,0.5197002788996605,1.1850989728371222,Southampton,2.3832365746426825
485,0,0,0,0.0,0.0,0,167075,0,0,-2,2,0.0,0,2,0.0,0.0,0,Wesley,0.0,0,0,0.0,False,0.0,0,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.561045Z,43,0,0,0,167075.jpg,0.0,0,0,Hoedt,0.0,False,,n,16,20,0.0,0,932,33,4684,68,0.0,0.0,Hoedt,0,,,,,,,Southampton,
486,0,3,181,100.0,100.0,3,58822,0,0,-2,2,161.8,0,2,2.3,2.3,6,C�?�?�?©dric,3.3,14,0,47.4,False,224.6,1106,,2019-09-29T10:00:18.959570Z,48,0,0,0,58822.jpg,2.8,0,0,Soares,0.2,False,,a,16,20,86.0,36,12296,1112,21694,340,0.7,7.5,C�?�?�?©dric,1,12.857142857142858,44.26413778730939,3.442766272346286,4.271781793507383,0.7172429734054763,1.5714006229850292,Southampton,3.6274184572335937
508,3,0,78,75.0,100.0,1,128198,0,0,0,0,146.9,0,3,-0.4,-0.6,0,Sofiane,0.4,12,0,49.9,False,124.2,557,Toe Injury - 75% chance of playing,2020-01-02T14:00:22.454471Z,55,0,0,0,128198.jpg,1.9,0,0,Boufal,0.1,False,,d,16,20,228.0,27,14412,46,16385,282,0.1,4.9,Boufal,2,14.210526315789476,33.46204499249884,2.3547364994721405,2.8453767116240414,0.42813390899493453,1.0040630170323257,Southampton,2.389280070100643
532,1,0,46,100.0,100.0,1,135720,0,0,-3,3,26.0,0,2,-1.0,-1.0,0,Kevin,0.0,8,0,8.9,False,58.4,275,,2019-12-19T15:00:20.159210Z,42,0,0,0,135720.jpg,1.5,1,0,Danso,0.0,False,,a,16,20,6.0,9,3034,57,3128,49,0.0,2.1,Danso,0,6.0,10.159705203798834,1.693284200633139,,0.4031629049126521,0.8262380874602395,Southampton,
535,0,0,0,,,0,200088,0,0,0,0,0.0,0,4,-1.0,-1.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,200088.jpg,0.0,0,0,N'Lundulu,0.1,False,,a,16,20,0.0,0,9312,79,7793,176,0.0,0.0,N'Lundulu,0,,,,,,,Southampton,
548,0,0,0,,,0,198044,0,0,0,0,0.0,0,1,-1.0,-1.0,0,Harry,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,198044.jpg,0.0,0,0,Lewis,0.1,False,,a,16,20,0.0,0,11302,677,4224,330,0.0,0.0,Lewis,0,,,,,,,Southampton,
584,0,0,0,,,0,214466,0,0,0,0,0.0,0,3,-1.0,-1.0,0,William,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,214466.jpg,0.0,0,0,Smallbone,0.0,False,,a,16,20,0.0,0,60,29,20,13,0.0,0.0,Smallbone,0,,,,,,,Southampton,
329,0,0,43,0.0,0.0,0,115556,0,0,-2,2,45.5,0,2,0.0,0.0,0,Ben,0.0,6,0,11.6,False,60.4,360,Ankle injury - Expected back 22 Feb,2019-11-24T11:30:24.643297Z,53,0,0,0,115556.jpg,1.3,0,0,Davies,0.1,False,,i,17,6,12.0,8,7663,7,15008,102,0.0,1.5,Davies,1,6.1538461538461515,15.574128552499895,2.5307958897812326,,0.4775086584492892,1.0993074866198318,Tottenham,2.817480192277084
330,1,4,248,100.0,100.0,2,39194,0,0,-3,3,50.4,2,2,3.5,5.0,2,Jan,4.0,19,1,41.6,False,319.4,1198,,2019-11-01T14:00:13.161821Z,52,0,0,0,39194.jpg,2.9,0,0,Vertonghen,2.0,False,,a,17,6,45.0,41,121910,3041,226513,7166,0.8,7.9,Vertonghen,1,14.13793103448276,46.534790839041996,3.2914852056883364,4.259541866644256,0.6329779241708339,1.4434117475397008,Tottenham,4.282546343233401
331,2,1,335,,,2,55605,0,0,-1,1,159.4,1,2,1.2,2.7,2,Toby,1.7,29,0,71.4,False,457.2,1800,,,54,0,0,0,55605.jpg,2.1,0,0,Alderweireld,5.2,False,,a,17,6,97.0,42,308695,1738,481610,11832,0.3,7.8,Alderweireld,3,20.0,57.8871329350669,2.8943566467533453,2.980515569456325,0.5359919716209898,1.2455327878733833,Tottenham,2.942764716063192
332,0,0,129,0.0,0.0,1,38290,0,0,-2,2,173.3,0,2,0.0,0.0,0,Danny,0.1,13,0,37.8,False,168.4,823,Calf injury - Expected back 18 Jan,2019-12-31T20:00:19.491459Z,53,0,0,0,38290.jpg,1.4,0,0,Rose,1.3,False,,i,17,6,36.0,15,104522,14,209212,3323,0.0,2.8,Rose,5,10.714285714285717,26.664777390513212,2.4887125564479,2.097237755426356,0.4695684068769622,1.081027654736886,Tottenham,2.1316923485628165
333,0,0,223,100.0,100.0,1,173904,0,0,-2,2,23.0,0,2,1.1,2.6,0,Davinson,1.6,22,0,38.4,False,312.4,1350,,2019-09-12T12:30:16.170028Z,53,0,0,0,173904.jpg,1.4,0,0,S�?�?�?¡nchez,0.9,False,,a,17,6,48.0,23,37008,382,68921,1902,0.3,4.3,S�?�?�?¡nchez,4,16.42857142857143,42.01932533212025,2.5576980636942763,2.745955696612541,0.4825845403196748,1.1109930442376426,Tottenham,2.7159767432569515
334,0,0,0,0.0,0.0,0,77794,0,0,0,0,0.0,0,2,0.0,0.0,0,Kieran,0.0,0,0,0.0,False,0.0,0,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,0,0,0,77794.jpg,0.0,0,0,Trippier,0.1,False,,u,17,6,0.0,0,1313,28,14892,58,0.0,0.0,Trippier,0,,,,,,,Tottenham,
335,0,0,9,100.0,100.0,0,234908,0,0,-1,1,12.5,0,2,-0.2,1.3,0,Juan,0.3,3,0,3.1,False,18.6,66,,2019-06-25T11:30:07.259817Z,49,0,0,0,234908.jpg,0.8,0,0,Foyth,0.0,False,,a,17,6,0.0,3,2245,55,3128,106,0.1,0.6,Foyth,1,3.75,7.432672086679624,1.9820458897812328,2.216737772293876,0.4044991611798434,0.8953970626691071,Tottenham,2.044432929705657
336,5,10,326,100.0,100.0,3,80226,0,0,1,-1,250.4,1,2,2.2,3.7,1,Serge,2.7,20,0,72.5,False,351.4,1354,,2019-09-28T16:00:17.498533Z,51,1,0,0,80226.jpg,3.4,1,0,Aurier,7.1,False,,a,17,6,123.0,55,915267,4467,467999,71928,0.5,10.8,Aurier,1,16.176470588235293,55.2368684185961,3.4146427749677595,2.418807939134747,0.6695377990132863,1.5120292351566929,Tottenham,3.07485550139336
337,0,0,44,75.0,100.0,0,158534,0,0,-6,6,42.5,0,2,-0.5,1.0,0,Kyle,0.0,4,0,11.6,False,54.4,241,Calf injury - 75% chance of playing,2020-01-03T15:30:19.222513Z,44,0,0,0,158534.jpg,1.7,0,0,Walker-Peters,0.5,False,,d,17,6,18.0,5,95171,88,299344,585,0.0,1.1,Walker-Peters,0,2.9411764705882355,8.776605558180098,2.984045889781233,,0.6781922476775529,1.422588060249241,Tottenham,
338,2,16,374,0.0,100.0,2,78830,0,0,0,0,291.1,2,4,3.8,6.6,2,Harry,5.6,29,11,151.8,False,531.4,1778,Hamstring injury - Unknown return date,2020-01-01T17:30:18.573337Z,110,0,0,0,78830.jpg,5.2,0,0,Kane,15.8,False,,i,17,6,696.0,104,1664240,2410,2522720,335258,0.5,9.5,Kane,2,20.0,88.44621513944223,4.422310756972111,4.007189083720018,0.4020282506338283,1.3333768624753688,Tottenham,4.078923086845627
339,0,0,0,0.0,0.0,0,165990,0,0,0,0,0.0,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,False,0.0,0,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,0,0,0,165990.jpg,0.0,0,0,Janssen,0.1,False,,u,17,6,0.0,0,2757,14,8806,50,0.0,0.0,Janssen,0,,,,,,,Tottenham,
340,0,0,123,0.0,0.0,1,37915,0,0,-2,2,0.0,0,1,0.0,0.0,0,Hugo,0.0,8,0,20.6,False,206.0,548,Arm injury - Unknown return date,2019-10-05T13:30:15.098154Z,53,0,0,0,37915.jpg,3.3,0,30,Lloris,3.3,False,,i,17,6,0.0,23,218360,52,633539,2064,0.0,4.3,Lloris,0,6.96969696969697,27.23850165605102,3.9081328463029728,,0.7373835559062213,1.69758442946464,Tottenham,
341,0,3,234,,,1,102884,0,0,1,-1,10.0,0,1,1.9,3.4,2,Paulo,2.4,22,0,36.9,False,358.0,1342,,,46,0,0,0,102884.jpg,2.7,0,51,Gazzaniga,4.2,False,,a,17,6,0.0,40,424403,7084,161773,23956,0.5,8.7,Gazzaniga,1,14.814814814814813,54.71179095972197,3.6930458897812337,3.0064525727426066,0.8028360629959205,1.7218915246365645,Tottenham,3.154958362822325
342,9,10,300,100.0,0.0,2,85971,0,0,3,-3,349.6,4,3,1.6,0.0,0,Heung-Min,2.1,21,5,135.0,False,429.8,1294,,2019-12-22T18:00:20.922311Z,98,0,0,0,85971.jpg,5.6,2,0,Son,5.9,False,,a,17,6,577.0,89,2501848,44658,2314191,20893,0.2,9.1,Son,0,15.892857142857144,77.60448974313869,4.8829791299053555,-2.885154312526373,0.3499485697793816,1.0955123069177362,Tottenham,0.8029827774243568
343,2,6,179,100.0,100.0,1,80607,0,0,-4,4,278.6,0,3,1.9,3.4,1,Christian,2.4,16,2,70.6,False,227.0,977,,2019-10-17T12:30:20.804778Z,86,0,0,0,80607.jpg,2.6,0,0,Eriksen,2.8,False,,a,17,6,204.0,44,139653,792,422137,3644,0.3,5.1,Eriksen,5,16.923076923076927,47.24717851928591,2.7918787306850765,2.2653839765910955,0.3246370617075671,0.9520227454076164,Tottenham,2.042865166438496
344,3,9,251,100.0,100.0,2,108823,-1,1,3,-3,236.2,1,3,4.2,5.7,2,Bamidele,4.7,16,6,97.8,False,382.2,1163,,2019-12-27T15:00:12.135272Z,88,0,0,0,108823.jpg,5.4,0,0,Alli,12.3,False,,a,17,6,358.0,75,1467808,9732,670343,187256,0.5,8.5,Alli,2,13.888888888888884,62.07364871534818,4.4693027075050695,3.6060629417378394,0.5078753076710306,1.5066016353532568,Tottenham,4.396636088292143
345,2,1,171,,,1,95715,0,0,-3,3,195.5,0,3,3.2,4.7,2,Lucas,3.7,14,4,87.5,False,290.4,1007,,,72,0,0,0,95715.jpg,2.9,0,0,Rodrigues Moura da Silva,5.2,False,,a,17,6,392.0,56,599674,3930,969522,35640,0.5,7.8,Lucas Moura,2,19.310344827586206,57.65264357286888,2.98558332788071,2.7147587626896232,0.41466435109454297,1.112661212271885,Tottenham,3.317964103506052
346,2,2,137,100.0,100.0,1,62974,0,0,-3,3,205.5,1,3,-0.2,1.3,1,Erik,0.3,9,2,50.6,False,166.0,633,,2019-10-27T16:30:10.051580Z,57,0,0,0,62974.jpg,3.1,0,0,Lamela,1.1,False,,a,17,6,134.0,34,478919,344,500848,708,0.1,6.0,Lamela,2,10.967741935483868,31.187308708197225,2.843548735159158,1.3569224252926548,0.4988681991507295,1.1910315011393209,Tottenham,1.3653392054974018
347,0,0,177,100.0,100.0,1,157668,0,0,-3,3,161.8,0,3,-0.1,1.4,0,Harry,0.4,19,0,37.8,False,182.0,994,,2019-12-26T14:00:20.356009Z,52,0,0,0,157668.jpg,1.4,0,0,Winks,0.3,False,,a,17,6,34.0,23,15906,66,28893,310,0.1,4.4,Winks,5,16.42857142857143,29.554831333030066,1.7989897333148734,1.677975156236189,0.3459595640990141,0.7889091861274118,Tottenham,1.6234335721354078
348,0,0,5,100.0,100.0,0,54756,0,0,-2,2,0.9,0,3,-0.5,1.0,0,Victor,0.0,2,0,0.2,False,1.2,24,,2019-07-31T00:00:11.516279Z,48,0,0,0,54756.jpg,0.5,0,0,Wanyama,0.1,False,,a,17,6,0.0,1,4795,60,7515,136,0.0,0.2,Wanyama,1,2.0,1.5910229448906166,0.7955114724453083,,0.16573155675943926,0.3630996485103706,Tottenham,
349,1,0,272,75.0,100.0,3,45268,0,0,-1,1,201.9,0,3,1.6,3.1,1,Moussa,2.1,25,2,61.1,False,242.8,1688,Unknown - 75% chance of playing,2020-01-05T22:00:20.348120Z,49,0,0,0,45268.jpg,2.5,0,0,Sissoko,1.8,False,,d,17,6,167.0,49,222269,996,249976,6051,0.4,10.0,Sissoko,6,19.6,52.51513242964915,2.67934349130863,2.0692311990085885,0.5468047941446184,1.2104040094975472,Tottenham,2.7714904459261485
350,1,0,69,100.0,100.0,1,93264,0,0,-1,1,70.3,0,3,0.5,2.1,0,Eric,1.1,11,0,23.0,False,124.0,611,,2020-01-01T17:30:18.613803Z,49,0,0,0,93264.jpg,1.7,0,0,Dier,0.2,False,,a,17,6,35.0,15,11331,25,17168,779,0.2,3.1,Dier,4,8.823529411764708,19.130561738356192,2.1681303303470347,1.9461746937239912,0.4424755776218438,0.9794614439985596,Tottenham,2.066082825846901
351,0,0,0,0.0,0.0,0,168764,0,0,0,0,0.0,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,False,0.0,0,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul,2019-07-02T09:00:13.289180Z,45,0,0,0,168764.jpg,0.0,0,0,Amos,0.0,False,,n,17,6,0.0,0,848,11,1163,28,0.0,0.0,Amos,0,,,,,,,Tottenham,
352,0,0,8,,,0,209042,0,0,-2,2,0.2,0,3,-0.4,1.1,0,Oliver,0.1,0,0,0.5,False,5.0,12,,,43,0,0,0,209042.jpg,1.0,0,0,Skipp,0.5,False,,a,17,6,0.0,3,27322,3156,35847,1165,0.0,0.7,Skipp,0,3.0,3.886534417335925,1.2955114724453085,,0.30128173777797873,0.6247511086261717,Tottenham,1.2845268540544619
442,1,2,171,50.0,100.0,1,231372,0,0,-2,2,163.2,0,3,0.1,1.7,1,Tanguy,0.7,13,2,51.2,False,236.0,797,Hip injury - 50% chance of playing,2020-01-01T17:30:18.888298Z,58,0,0,0,231372.jpg,2.4,0,0,Ndombele,2.4,False,,d,17,6,112.0,36,582990,94,811778,3183,0.1,6.2,Ndombele,2,15.0,32.455779656400736,2.163718643760049,1.7329360054175011,0.3730549385793188,0.8984352651976837,Tottenham,1.802368595898951
509,0,0,3,,,0,447235,0,0,-1,1,0.1,0,4,-0.4,1.1,0,Troy,0.1,0,0,0.0,False,0.2,5,,,44,0,0,0,447235.jpg,1.0,0,0,Parrott,0.8,False,,a,17,6,0.0,1,73237,556,87277,1235,0.0,0.2,Parrott,0,1.0,1.0,1.0,,0.2272727272727273,0.4767312946227962,Tottenham,
523,0,0,49,100.0,100.0,1,200826,0,0,-2,2,90.4,0,3,0.4,1.9,2,Giovani,0.9,5,0,19.5,False,55.4,332,,2019-09-08T18:00:18.298488Z,73,0,0,0,200826.jpg,1.3,0,0,Lo Celso,0.2,False,,a,17,6,49.0,14,12615,87,43104,295,0.1,1.9,Lo Celso,1,10.769230769230768,18.2824312417187,1.6976543295881656,1.9535313445140323,0.23255538761481725,0.6283300570984557,Tottenham,1.8354703425955552
524,0,0,33,100.0,100.0,0,184349,0,0,-1,1,36.9,0,3,0.4,1.9,2,Ryan,0.9,4,0,10.7,False,38.6,251,,2019-08-09T13:00:15.120843Z,54,0,0,0,184349.jpg,1.4,0,0,Sessegnon,0.1,False,,a,17,6,32.0,7,4283,177,18337,292,0.2,1.3,Sessegnon,0,5.0,9.277557362226544,1.8555114724453083,2.2404578366565047,0.34361323563802004,0.7984850034974978,Tottenham,2.0082694665590437
527,0,0,3,0.0,0.0,0,168566,0,0,0,0,0.0,0,3,0.0,0.0,0,Georges-K�?�?�?©vin,0.0,0,0,1.8,False,0.0,2,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,0,0,0,168566.jpg,1.0,0,0,Nkoudou,0.0,False,,u,17,6,18.0,1,1688,7,2437,11,0.0,0.2,Nkoudou,0,1.0,1.2955114724453085,1.2955114724453085,,0.2591022944890617,0.5793703436037111,Tottenham,
543,0,0,0,,,0,175941,0,0,0,0,0.0,0,1,-0.5,1.0,0,Alfie,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.5,False,,a,17,6,0.0,0,40770,1941,15256,829,0.0,0.0,Whiteman,0,,,,,,,Tottenham,
555,0,0,0,100.0,100.0,0,39215,0,0,-2,2,0.0,0,1,-0.5,1.0,0,Michel,0.0,0,0,0.0,False,0.0,0,,2019-11-21T14:30:20.107084Z,43,0,0,0,39215.jpg,0.0,0,0,Vorm,0.0,False,,a,17,6,0.0,0,2764,58,2394,50,0.0,0.0,Vorm,0,,,,,,,Tottenham,
558,0,0,0,,,0,214572,0,0,0,0,0.0,0,1,-0.5,1.0,0,Brandon,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,214572.jpg,0.0,0,0,Austin,0.2,False,,a,17,6,0.0,0,13935,699,5206,425,0.0,0.0,Austin,0,,,,,,,Tottenham,
583,0,0,0,,,0,199584,0,0,0,0,0.0,0,2,-0.5,1.0,0,Japhet,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,199584.jpg,0.0,0,0,Tanganga,0.0,False,,a,17,6,0.0,0,521,161,195,92,0.0,0.0,Tanganga,0,,,,,,,Tottenham,
