id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,value,valuePoints_metric,games_played
178,0,0,0,100.0,100.0,0,155569,0,0,0,0,0.0,0,3,0.5,-0.5,0,Daniel,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.144362Z,45,0,0,0,155569.jpg,0.0,0,0,Amartey,0.3,False,,a,9,13,0.0,0,3152,795,4442,2194,0.0,0.0,Amartey,0,1.7,0.37777777777777777,0.8013876853447538,0.0
179,0,0,0,100.0,100.0,0,86881,0,0,0,0,0.0,0,3,0.5,-0.5,0,Nampalys,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:09.217034Z,45,0,0,0,86881.jpg,0.0,0,0,Mendy,0.8,False,,a,9,13,0.0,0,4247,2983,10439,4551,0.0,0.0,Mendy,0,1.9000000000000001,0.4222222222222223,0.8956685895029602,0.0
180,0,0,23,,,1,197469,0,0,0,0,24.1,0,3,3.0,2.0,2,Hamza,2.5,1,0,5.8,False,16.0,132,,,45,0,0,0,197469.jpg,2.5,0,0,Choudhury,1.0,False,,a,9,13,18.0,5,28726,6916,12605,6188,0.6,1.1,Choudhury,0,2.43,0.54,1.145512985522207,1.4666666666666666
265,0,0,15,,,1,168580,0,0,0,0,13.7,0,3,3.0,2.0,2,Ayoze,2.5,1,0,6.9,False,11.4,154,,,65,0,0,0,168580.jpg,2.5,0,0,Pérez,12.2,False,,a,9,13,43.0,5,46689,13223,269168,170771,0.4,0.8,Pérez,0,2.84,0.4369230769230769,1.1139396475848853,1.711111111111111
433,0,0,0,,,0,220627,0,0,0,0,0.0,0,2,0.5,-0.5,0,James,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,220627.jpg,0.0,0,0,Justin,0.1,False,,a,9,13,0.0,0,201,88,1677,679,0.0,0.0,Justin,0,0.0,0.0,0.0,0.0
448,0,0,27,,,1,166989,0,0,0,0,38.5,0,3,3.0,2.0,2,Youri,2.5,1,0,11.6,False,18.8,180,,,65,0,0,0,166989.jpg,2.5,0,0,Tielemans,5.0,False,,a,9,13,59.0,5,23607,7023,69395,39581,0.4,0.8,Tielemans,0,3.15,0.4846153846153846,1.2355316513705594,2.0
480,0,0,0,0.0,0.0,0,13152,0,0,0,0,0.0,0,3,0.0,0.0,0,Andy,0.0,0,0,0.0,False,0.0,0,Joined Rangers on loan until the end of the season on 15/8. - Expected back 01 Jul,2019-08-15T22:00:13.587784Z,45,0,0,0,13152.jpg,0.0,0,0,King,0.5,False,,n,9,13,0.0,0,5152,165,17612,9417,0.0,0.0,King,0,0.0,0.0,0.0,0.0
517,0,0,8,,,0,106837,0,0,0,0,0.1,0,3,1.0,0.0,1,Dennis,0.5,0,0,0.5,False,5.0,17,,,55,0,0,0,106837.jpg,1.0,0,0,Praet,0.1,False,,a,9,13,0.0,1,606,143,1670,762,0.1,0.2,Praet,0,0.8300000000000001,0.1509090909090909,0.35391318915031333,0.18888888888888888
181,0,0,29,,,0,122798,0,0,0,0,43.0,0,2,2.5,3.0,2,Andrew,2.0,2,0,10.7,False,36.2,180,,,70,0,0,0,122798.jpg,2.0,0,0,Robertson,26.8,False,,a,10,14,28.0,4,39795,17135,345131,193724,0.3,0.6,Robertson,0,3.09,0.4414285714285714,1.167910221598512,2.0
182,1,0,31,,,0,169187,0,0,0,0,65.8,0,2,3.5,4.0,1,Trent,3.0,2,0,12.7,False,45.4,180,,,70,0,0,0,169187.jpg,3.0,0,0,Alexander-Arnold,22.8,False,,a,10,14,16.0,6,118483,36183,162641,112886,0.4,0.9,Alexander-Arnold,1,4.16,0.5942857142857143,1.5723322077183852,2.0
183,0,0,43,,,0,97032,0,0,0,0,1.9,0,2,5.5,6.0,2,Virgil,5.0,2,1,10.8,False,83.2,180,,,65,0,0,0,97032.jpg,5.0,0,0,van Dijk,51.8,False,,a,10,14,23.0,10,180031,72822,165008,118347,0.8,1.5,van Dijk,0,5.2,0.8,2.039607805437114,2.0
184,0,0,10,,,0,171287,0,0,0,0,11.8,0,2,1.5,2.0,0,Joseph,1.0,1,0,2.6,False,14.0,90,,,55,0,0,0,171287.jpg,2.0,0,0,Gomez,1.8,False,,a,10,14,0.0,2,18505,2779,32887,20906,0.2,0.4,Gomez,0,1.35,0.24545454545454548,0.5756419341601482,1.0
185,0,0,14,,,0,60914,0,0,-1,1,1.3,0,2,1.5,2.0,2,Joel,1.0,1,0,3.5,False,29.2,90,,,54,0,0,0,60914.jpg,2.0,0,0,Matip,1.0,False,,a,10,14,4.0,2,9992,6990,25661,7252,0.2,0.4,Matip,0,2.73,0.5055555555555555,1.174804948349583,1.0
186,0,0,0,75.0,75.0,0,38454,-1,1,-1,1,0.0,0,2,0.4,0.8,0,Dejan,0.0,0,0,0.0,False,0.0,0,Illness - 75% chance of playing,2019-08-14T10:00:15.198752Z,54,0,0,0,38454.jpg,0.0,0,0,Lovren,0.2,False,,d,10,14,0.0,0,500,49,7412,2612,0.0,0.0,Lovren,0,4.8,0.8888888888888888,2.065591117977289,0.0
187,1,2,57,,,0,92217,0,0,0,0,22.0,0,4,7.0,7.5,8,Roberto,6.5,2,1,18.1,False,61.0,175,,,95,0,0,0,92217.jpg,6.5,0,0,Firmino,11.5,False,,a,10,14,98.0,13,122942,70154,118034,51019,0.7,1.4,Firmino,0,5.75,0.6052631578947368,1.865546343003769,1.9444444444444444
188,1,3,49,,,0,152760,0,0,1,-1,27.0,0,4,7.0,7.5,1,Divock,6.5,2,1,9.4,False,45.6,84,,,56,0,0,0,152760.jpg,6.5,0,0,Origi,7.0,False,,a,10,14,21.0,13,253701,48662,131987,90152,1.2,2.3,Origi,0,5.03,0.8982142857142859,2.1255629506422196,0.9333333333333333
189,0,0,7,0.0,0.0,0,116535,0,0,-1,1,0.0,0,1,0.0,0.0,0,Alisson,0.5,0,0,0.6,False,5.6,38,Calf injury - Unknown return date,2019-08-09T21:00:16.736264Z,59,0,0,0,116535.jpg,1.0,0,2,Ramses Becker,9.9,False,,i,10,14,0.0,1,5676,1073,1191863,152199,0.1,0.2,Alisson,0,0.92,0.1559322033898305,0.3787580060126044,0.4222222222222222
190,0,0,0,0.0,0.0,0,66797,0,0,0,0,0.0,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,False,0.0,0,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.1,False,,u,10,14,0.0,0,120,24,1487,309,0.0,0.0,Mignolet,0,0.0,0.0,0.0,0.0
191,1,2,40,,,1,118748,0,0,0,0,51.5,1,3,8.0,8.5,3,Mohamed,7.5,1,1,17.7,False,57.2,168,,,125,0,0,0,118748.jpg,7.5,0,0,Salah,40.2,False,,a,10,14,68.0,15,191278,34368,331752,289124,0.6,1.2,Salah,0,7.17,0.5736,2.0279822484430183,1.8666666666666667
192,1,3,48,,,0,110979,0,0,0,0,57.3,1,3,7.5,8.0,13,Sadio,7.0,1,1,17.2,False,70.6,106,,,115,0,0,0,110979.jpg,7.0,0,0,Mané,18.2,False,,a,10,14,44.0,14,321367,256728,153864,37925,0.6,1.2,Mané,0,6.73,0.5852173913043479,1.9845687298449157,1.1777777777777778
193,0,0,14,,,0,81880,-1,1,-1,1,13.2,0,3,1.5,2.0,2,Alex,1.0,1,0,3.4,False,8.8,88,,,64,0,0,0,81880.jpg,2.0,0,0,Oxlade-Chamberlain,0.4,False,,a,10,14,12.0,2,3789,2052,10676,3432,0.2,0.3,Chamberlain,0,1.7,0.265625,0.6719840027857806,0.9777777777777777
194,0,0,0,100.0,100.0,0,68312,-1,1,-1,1,0.0,0,3,0.5,1.0,0,Xherdan,0.0,0,0,0.0,False,0.0,0,,2019-07-15T10:00:11.336279Z,64,0,0,0,68312.jpg,0.0,0,0,Shaqiri,0.4,False,,a,10,14,0.0,0,2450,600,10778,4529,0.0,0.0,Shaqiri,0,3.7,0.578125,1.4625534178278754,0.0
195,0,0,0,,,0,39155,-1,1,-1,1,0.0,0,3,0.5,1.0,0,Adam,0.0,0,0,0.0,False,0.0,0,,,59,0,0,0,39155.jpg,0.0,0,0,Lallana,0.1,False,,a,10,14,0.0,0,536,204,2552,1012,0.0,0.0,Lallana,0,1.8,0.30508474576271183,0.7410482726333564,0.0
196,0,0,0,0.0,0.0,0,175592,-1,1,-1,1,0.0,0,3,0.0,0.0,0,Naby,0.0,0,0,0.0,False,0.0,0,Muscle injury - Unknown return date,2019-08-14T18:00:07.804197Z,59,0,0,0,175592.jpg,0.0,0,0,Keita,0.3,False,,i,10,14,0.0,0,1719,66,19188,7476,0.0,0.0,Keita,0,2.7,0.4576271186440678,1.1115724089500347,0.0
197,0,0,24,,,0,116643,0,0,0,0,12.1,0,3,2.0,2.5,1,Fabio Henrique,1.5,2,0,4.9,False,30.0,106,,,55,0,0,0,116643.jpg,1.5,0,0,Tavares,1.2,False,,a,10,14,7.0,3,16741,3976,19774,10527,0.3,0.5,Fabinho,0,1.6400000000000001,0.2981818181818182,0.6992983496464023,1.1777777777777778
198,0,0,15,,,0,56979,0,0,0,0,9.5,0,3,2.0,2.5,1,Jordan,1.5,1,0,6.2,False,12.2,91,,,55,0,0,0,56979.jpg,1.5,0,0,Henderson,0.9,False,,a,10,14,41.0,3,14364,2793,14673,8054,0.3,0.5,Henderson,0,1.6500000000000001,0.30000000000000004,0.7035623639735145,1.011111111111111
199,0,0,23,,,0,41733,0,0,0,0,7.6,0,3,2.5,3.0,2,Georginio,2.0,2,0,2.8,False,14.8,180,,,55,0,0,0,41733.jpg,2.0,0,0,Wijnaldum,2.5,False,,a,10,14,6.0,4,21804,5465,38877,18986,0.4,0.7,Wijnaldum,0,2.24,0.4072727272727273,0.9551392092731348,2.0
200,1,0,21,100.0,100.0,1,15157,0,0,0,0,24.4,0,3,4.0,4.5,6,James,3.5,0,0,6.3,False,20.6,77,,2019-08-04T16:30:15.474162Z,55,0,0,0,15157.jpg,3.5,0,0,Milner,0.9,False,,a,10,14,17.0,7,10178,8056,11795,4377,0.6,1.3,Milner,0,3.44,0.6254545454545455,1.4668209285265998,0.8555555555555555
201,0,0,0,0.0,0.0,0,217989,0,0,0,0,0.0,0,3,0.0,0.0,0,Rafael,0.0,0,0,0.0,False,0.0,0,Joined Sporting CP on a permanent deal on 27/6,2019-07-02T09:00:13.203360Z,45,0,0,0,217989.jpg,0.0,0,0,Camacho,0.0,False,,u,10,14,0.0,0,96,36,123,42,0.0,0.0,Camacho,0,1.0,0.2222222222222222,0.4714045207910317,0.0
464,0,0,0,,,0,195473,0,0,0,0,0.0,0,4,0.5,1.0,0,Rhian,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,195473.jpg,0.0,0,0,Brewster,0.6,False,,a,10,14,0.0,0,10803,5248,11069,5473,0.0,0.0,Brewster,0,0.0,0.0,0.0,0.0
526,0,0,19,100.0,75.0,0,60706,0,0,0,0,0.0,0,1,2.5,2.2,3,Adrián,2.0,2,0,2.3,False,22.8,141,,2019-08-16T11:00:10.760553Z,45,0,0,0,60706.jpg,2.0,0,5,San Miguel del Castillo,3.4,False,,a,10,14,0.0,4,211327,47537,48893,19916,0.4,0.9,Adrián,0,2.0,0.4444444444444444,0.9428090415820634,1.5666666666666667
530,0,0,0,,,0,11948,0,0,0,0,0.0,0,1,2.2,2.7,0,Andy,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,11948.jpg,0.0,0,0,Lonergan,0.0,False,,a,10,14,0.0,0,1651,124,977,678,0.0,0.0,Lonergan,0,2.0,0.4444444444444444,0.9428090415820634,0.0
531,0,0,0,,,0,200720,0,0,0,0,0.0,0,1,2.2,2.7,0,Caoimhin,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,200720.jpg,0.0,0,0,Kelleher,0.0,False,,a,10,14,0.0,0,383,75,213,150,0.0,0.0,Kelleher,0,2.0,0.4444444444444444,0.9428090415820634,0.0
202,0,0,41,100.0,100.0,1,146941,0,0,0,0,2.6,0,2,4.5,4.0,1,Aymeric,3.5,2,0,5.9,False,39.8,180,,2019-08-05T09:00:18.178232Z,65,0,0,0,146941.jpg,3.5,0,0,Laporte,8.5,False,,a,11,43,17.0,7,64042,36708,73227,39639,0.5,1.1,Laporte,0,4.04,0.6215384615384616,1.584618371916527,2.0
203,1,0,53,,,1,58621,0,0,0,0,53.8,0,2,5.5,5.0,1,Kyle,4.5,2,0,12.5,False,46.8,180,,,60,0,0,0,58621.jpg,4.5,0,0,Walker,20.3,False,,a,11,43,24.0,9,166923,87519,123122,67383,0.8,1.5,Walker,1,4.5,0.75,1.8371173070873836,2.0
204,0,0,0,0.0,0.0,0,102826,0,0,0,0,0.0,0,2,0.0,0.0,0,Benjamin,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-07-19T08:30:13.863724Z,60,0,0,0,102826.jpg,0.0,0,0,Mendy,0.3,False,,i,11,43,0.0,0,389,207,8072,2809,0.0,0.0,Mendy,0,5.9,0.9833333333333334,2.408664913736792,0.0
206,0,0,42,,,1,206325,0,0,0,0,42.8,0,2,4.5,4.0,1,Oleksandr,3.5,2,0,9.2,False,33.8,180,,,55,0,0,0,206325.jpg,3.5,0,0,Zinchenko,11.5,False,,a,11,43,15.0,7,141707,83925,93359,54926,0.6,1.3,Zinchenko,0,3.38,0.6145454545454545,1.4412368425639264,2.0
207,0,0,33,75.0,,1,97299,0,0,0,0,0.8,0,2,3.0,3.5,0,John,3.0,0,0,2.0,False,18.8,90,Thigh injury - 75% chance of playing,2019-08-17T19:00:12.431951Z,55,0,0,0,97299.jpg,6.0,0,0,Stones,2.9,False,,d,11,43,0.0,6,22086,1922,67782,51509,0.5,1.1,Stones,0,3.14,0.5709090909090909,1.3389004987132336,1.0
208,0,0,13,,,0,57410,0,0,-1,1,11.1,0,2,1.5,1.0,1,Nicolás,0.5,2,0,8.3,False,17.0,90,,,54,0,0,0,57410.jpg,1.0,0,0,Otamendi,1.2,False,,a,11,43,55.0,1,7857,5806,28687,6747,0.1,0.2,Otamendi,0,1.95,0.3611111111111111,0.8391463916782737,1.0
209,0,0,0,0.0,0.0,0,100180,0,0,0,0,0.0,0,2,0.0,0.0,0,Danilo Luiz,0.0,0,0,0.0,False,0.0,0,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,50,0,0,0,100180.jpg,0.0,0,0,da Silva,0.1,False,,u,11,43,0.0,0,101,43,3761,741,0.0,0.0,Danilo,0,4.2,0.8400000000000001,1.8782971010998235,0.0
210,0,0,54,,,0,37572,0,0,0,0,11.2,0,4,6.5,6.0,6,Sergio,5.5,2,2,14.4,False,64.8,86,,,120,0,0,0,37572.jpg,5.5,0,0,Agüero,16.0,False,,a,11,43,68.0,11,49293,29547,196179,72884,0.5,0.9,Agüero,0,5.75,0.4791666666666667,1.6598820239201741,0.9555555555555556
211,0,0,34,,,1,205651,0,0,0,0,5.6,0,4,4.5,4.0,1,Gabriel Fernando,3.5,0,1,12.7,False,33.4,92,,,95,0,0,0,205651.jpg,3.5,0,0,de Jesus,2.9,False,,a,11,43,90.0,7,42094,14034,45729,25966,0.4,0.7,Jesus,0,3.27,0.34421052631578947,1.060928094195187,1.0222222222222221
212,0,0,40,,,1,121160,0,0,1,-1,0.0,0,1,5.0,4.5,1,Ederson,4.0,2,0,3.4,False,33.8,180,,,61,0,0,0,121160.jpg,4.0,0,3,Santana de Moraes,22.7,False,,a,11,43,0.0,8,366822,41430,127268,68431,0.7,1.3,Ederson,0,4.14,0.6786885245901639,1.676237003470356,2.0
213,0,0,0,100.0,100.0,0,33148,-1,1,-1,1,0.0,0,1,1.0,0.5,0,Claudio,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.160148Z,49,0,0,0,33148.jpg,0.0,0,0,Bravo,0.3,False,,a,11,43,0.0,0,1581,401,7301,2286,0.0,0.0,Bravo,0,0.0,0.0,0.0,0.0
214,0,3,75,,,1,103955,1,-1,2,-2,43.3,1,3,14.0,13.5,6,Raheem,13.0,2,4,38.7,True,148.0,180,,,122,0,0,0,103955.jpg,13.0,0,0,Sterling,42.5,False,,a,11,43,196.0,26,584111,270052,46990,20804,1.1,2.1,Sterling,2,9.66,0.7918032786885246,2.7656499547359834,2.0
215,3,4,81,,,1,61366,1,-1,1,-1,165.1,1,3,10.0,9.5,11,Kevin,9.0,2,0,32.7,True,97.0,168,,,96,0,0,0,61366.jpg,9.0,0,0,De Bruyne,22.7,False,,a,11,43,65.0,18,467376,385919,114145,34737,0.9,1.9,De Bruyne,0,6.38,0.6645833333333333,2.05913614573361,1.8666666666666667
216,0,0,0,0.0,0.0,0,182156,0,0,-1,1,0.0,0,3,0.0,0.0,0,Leroy,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-08-04T23:30:16.051513Z,94,0,0,0,182156.jpg,0.0,0,0,Sané,0.4,False,,i,11,43,0.0,0,347,124,24503,4467,0.0,0.0,Sané,0,5.0,0.5319148936170213,1.6308201826336055,0.0
217,3,2,46,,,1,103025,0,0,0,0,52.2,1,3,8.5,8.0,1,Riyad,7.5,0,0,15.0,True,52.8,100,,,85,0,0,0,103025.jpg,7.5,0,0,Mahrez,4.0,False,,a,11,43,45.0,15,160359,31879,78768,55194,0.9,1.8,Mahrez,0,5.93,0.6976470588235294,2.0339732197901546,1.1111111111111112
218,0,0,7,,,0,165809,-1,1,-1,1,21.4,0,3,2.0,1.5,2,Bernardo Mota,1.0,2,0,12.0,False,7.6,79,,,79,0,0,0,165809.jpg,2.0,0,0,Veiga de Carvalho e Silva,17.5,False,,a,11,43,91.0,2,50964,23339,548096,219103,0.1,0.3,Bernardo Silva,0,2.98,0.3772151898734177,1.0602364197775818,0.8777777777777778
219,0,0,13,,,1,20664,0,0,0,0,32.9,0,3,3.0,2.5,1,David,2.0,0,0,5.8,False,7.2,91,,,75,0,0,0,20664.jpg,2.0,0,0,Silva,3.9,False,,a,11,43,17.0,4,39475,5967,91975,51137,0.3,0.5,David Silva,0,2.56,0.3413333333333333,0.9347798314754835,1.011111111111111
220,0,0,3,,,0,209244,-1,1,-1,1,0.4,0,3,1.5,1.0,0,Phil,0.5,0,0,0.1,False,1.0,10,,,54,0,0,0,209244.jpg,1.0,0,0,Foden,0.6,False,,a,11,43,0.0,1,3138,707,12863,6299,0.1,0.2,Foden,0,0.6,0.1111111111111111,0.2581988897471611,0.1111111111111111
221,0,0,0,,,0,27789,0,0,-1,1,0.0,0,3,1.0,0.5,0,Fernando,0.0,0,0,0.0,False,0.0,0,,,54,0,0,0,27789.jpg,0.0,0,0,Luiz Rosa,0.9,False,,a,11,43,0.0,0,4580,1215,28280,10801,0.0,0.0,Fernandinho,0,2.7,0.5,1.161895003862225,0.0
222,0,0,19,,,0,59859,-1,1,-1,1,44.1,0,3,2.5,2.0,2,Ilkay,1.5,2,0,7.1,False,11.0,101,,,54,0,0,0,59859.jpg,1.5,0,0,Gündogan,2.4,False,,a,11,43,16.0,3,11727,5706,51845,18550,0.3,0.5,Gündogan,0,1.9000000000000001,0.35185185185185186,0.8176298175326769,1.1222222222222222
440,0,0,0,,,0,145235,0,0,-1,1,0.0,0,2,1.0,0.5,0,José Ángel,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,145235.jpg,0.0,0,0,Esmorís Tasende,0.2,False,,a,11,43,0.0,0,1011,404,5883,1999,0.0,0.0,Angeliño,0,0.0,0.0,0.0,0.0
443,0,0,31,,,1,220566,0,0,0,0,27.3,0,3,3.5,3.0,2,Rodrigo,2.5,2,0,7.0,False,35.6,167,,,55,0,0,0,220566.jpg,2.5,0,0,Hernandez,1.7,False,,a,11,43,7.0,5,38135,9681,33358,16872,0.5,0.9,Rodrigo,0,2.0,0.36363636363636365,0.8528028654224418,1.8555555555555556
518,0,0,0,100.0,100.0,0,121145,0,0,0,0,0.0,0,2,1.0,0.5,0,João Pedro Cavaco,0.0,0,0,0.0,False,0.0,0,,2019-08-09T13:00:15.096874Z,55,0,0,0,121145.jpg,0.0,0,0,Cancelo,1.2,False,,a,11,43,0.0,0,16920,5583,33708,16459,0.0,0.0,Cancelo,0,0.0,0.0,0.0,0.0
122,0,2,53,,,1,214590,1,-1,1,-1,27.1,0,2,5.0,5.0,1,Aaron,4.5,1,0,9.3,False,58.4,180,,,56,0,0,0,214590.jpg,4.5,0,0,Wan-Bissaka,36.6,False,,a,12,1,7.0,9,289087,146608,125075,70863,0.8,1.6,Wan-Bissaka,1,4.13,0.7375,1.7452435360143868,2.0
160,0,0,49,,,1,95658,0,0,0,0,22.3,0,2,4.5,4.5,2,Harry,4.0,1,0,9.2,False,57.6,180,,,55,0,0,0,95658.jpg,4.0,0,0,Maguire,19.4,False,,a,12,1,12.0,8,152028,65716,85811,45075,0.7,1.5,Maguire,0,3.68,0.6690909090909091,1.5691572723772929,2.0
223,0,0,0,,,0,55909,-1,1,-1,1,0.0,0,2,0.5,0.5,0,Chris,0.0,0,0,0.0,False,0.0,0,,,54,0,0,0,55909.jpg,0.0,0,0,Smalling,0.3,False,,a,12,1,0.0,0,1004,326,5601,2052,0.0,0.0,Smalling,0,2.3000000000000003,0.42592592592592593,0.9897624106974511,0.0
224,0,0,0,,,0,18892,-1,1,-1,1,0.0,0,2,0.5,0.5,0,Ashley,0.0,0,0,0.0,False,0.0,0,,,54,0,0,0,18892.jpg,0.0,0,0,Young,0.4,False,,a,12,1,0.0,0,1285,438,8347,2962,0.0,0.0,Young,0,2.4,0.4444444444444444,1.0327955589886444,0.0
225,0,0,38,,,1,184667,0,0,0,0,1.0,0,2,4.0,4.0,2,Victor,3.5,1,0,3.8,False,36.4,180,,,55,0,0,0,184667.jpg,3.5,0,0,Lindelöf,1.3,False,,a,12,1,0.0,7,5450,2378,12344,4728,0.6,1.3,Lindelöf,1,3.3000000000000003,0.6000000000000001,1.407124727947029,2.0
226,0,0,46,,,1,106760,0,0,0,0,32.7,0,2,4.5,4.5,2,Luke,4.0,1,0,6.7,False,30.2,180,,,55,0,0,0,106760.jpg,4.0,0,0,Shaw,2.1,False,,a,12,1,4.0,8,18709,11492,20125,9110,0.7,1.5,Shaw,0,3.71,0.6745454545454546,1.5819493153586295,2.0
227,0,0,0,,,0,58893,-1,1,-1,1,0.0,0,2,0.5,0.5,0,Marcos,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,58893.jpg,0.0,0,0,Rojo,0.1,False,,a,12,1,0.0,0,581,180,2952,1081,0.0,0.0,Rojo,0,0.4,0.08163265306122448,0.18070158058105024,0.0
228,0,0,0,0.0,0.0,0,197365,0,0,0,0,0.0,0,2,0.0,0.0,0,Eric,0.0,0,0,0.0,False,0.0,0,Knee injury - Expected back 26 Dec,2019-07-26T12:00:09.210610Z,50,0,0,0,197365.jpg,0.0,0,0,Bailly,0.0,False,,i,12,1,0.0,0,123,38,1151,301,0.0,0.0,Bailly,0,1.3,0.26,0.5813776741499453,0.0
229,0,0,0,,,0,216051,0,0,-1,1,0.0,0,2,0.5,0.5,0,José Diogo,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,216051.jpg,0.0,0,0,Dalot Teixeira,0.2,False,,a,12,1,0.0,0,727,369,4245,1353,0.0,0.0,Dalot,0,1.7,0.346938775510204,0.7679817174694634,0.0
230,0,0,0,,,0,40002,-1,1,-1,1,0.0,0,2,0.5,0.5,0,Matteo,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,40002.jpg,0.0,0,0,Darmian,0.1,False,,a,12,1,0.0,0,213,61,1616,553,0.0,0.0,Darmian,0,2.3000000000000003,0.46938775510204084,1.039034088341039,0.0
231,0,0,0,,,0,76359,-1,1,-1,1,0.0,0,2,0.5,0.5,0,Phil,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,76359.jpg,0.0,0,0,Jones,0.2,False,,a,12,1,0.0,0,808,277,3745,1352,0.0,0.0,Jones,0,2.4,0.48979591836734687,1.0842094834863014,0.0
232,0,0,0,0.0,0.0,0,66749,0,0,0,0,0.0,0,4,0.0,0.0,0,Romelu,0.0,0,0,0.0,False,0.0,0,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,0,0,0,66749.jpg,0.0,0,0,Lukaku,0.5,False,,u,12,1,0.0,0,326,122,21669,3681,0.0,0.0,Lukaku,0,3.6,0.4235294117647059,1.2347898130260637,0.0
233,1,4,75,,,1,176297,0,0,1,-1,27.1,1,4,10.0,10.0,6,Marcus,9.5,1,2,18.4,True,89.6,173,,,86,0,0,0,176297.jpg,9.5,0,0,Rashford,26.5,False,,a,12,1,67.0,19,541793,229247,105023,63967,1.1,2.2,Rashford,0,6.91,0.8034883720930233,2.356290442870486,1.9222222222222223
234,0,0,8,,,0,220688,0,0,0,0,2.6,0,4,1.5,1.5,1,Mason,1.0,0,0,2.3,False,2.2,5,,,45,0,0,0,220688.jpg,1.0,0,0,Greenwood,15.6,False,,a,12,1,18.0,2,142837,69977,187144,104696,0.2,0.4,Greenwood,0,1.03,0.2288888888888889,0.48554665641476263,0.05555555555555555
235,0,2,45,,,1,51940,0,0,1,-1,0.0,1,1,6.5,6.5,2,David,6.0,1,0,5.6,False,56.2,180,,,56,0,0,0,51940.jpg,6.0,0,8,de Gea,20.7,False,,a,12,1,0.0,12,484413,90112,78711,45458,1.1,2.1,de Gea,0,4.93,0.8803571428571428,2.0833052379057935,2.0
236,0,0,0,,,0,42899,-1,1,-1,1,0.0,0,1,0.5,0.5,0,Sergio,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,42899.jpg,0.0,0,0,Romero,0.2,False,,a,12,1,0.0,0,285,100,2977,956,0.0,0.0,Romero,0,0.0,0.0,0.0,0.0
237,0,0,0,,,0,6744,0,0,0,0,0.0,0,1,0.5,0.5,0,Lee,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,6744.jpg,0.0,0,0,Grant,0.1,False,,a,12,1,0.0,0,116,41,1651,493,0.0,0.0,Grant,0,0.0,0.0,0.0,0.0
238,2,0,34,100.0,100.0,1,74208,1,-1,1,-1,66.1,0,3,5.0,5.0,0,Paul,4.5,1,0,15.9,False,59.6,180,,2019-08-02T19:30:11.168405Z,86,0,1,0,74208.jpg,4.5,0,0,Pogba,10.0,False,,a,12,1,33.0,9,211560,57092,114562,78158,0.5,1.0,Pogba,0,4.72,0.5488372093023256,1.6095066411503174,2.0
239,0,0,39,,,1,148225,1,-1,2,-2,22.6,0,3,7.5,7.5,7,Anthony,7.0,1,2,20.1,False,78.2,180,,,77,0,0,0,148225.jpg,7.0,0,0,Martial,15.3,False,,a,12,1,100.0,14,582659,350061,71177,38653,0.9,1.8,Martial,1,5.94,0.7714285714285715,2.1406274113646484,2.0
240,0,0,0,75.0,75.0,0,37265,-1,1,-1,1,0.0,0,3,0.4,0.4,0,Alexis,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 75% chance of playing,2019-08-09T10:00:14.686303Z,69,0,0,0,37265.jpg,0.0,0,0,Sánchez,0.7,False,,d,12,1,0.0,0,531,149,24327,6779,0.0,0.0,Sánchez,0,2.4,0.34782608695652173,0.9136643851522571,0.0
