id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,prior,value,valuePoints_metric,games_played
360,0,0,12,0.0,,0,220166,0,0,0,0,5.3,0,2,,,0,Marc,0.0,3,0,2.3,False,16.0,84,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Jul,2019-07-26T16:00:12.508474Z,40,0,0,0,220166.jpg,1.0,0,0,Navarro,0.2,False,,n,18,57,2.0,2,0,0,0,0,0.0,0.0,Navarro,0,2.0,"[  2.54256715e-03   2.54889966e-03   2.55518406e-03 ...,   8.44569979e-10
   8.21712106e-10   7.99452883e-10]",0.5,1.0,0.9333333333333333
361,0,0,2,,,0,41945,0,0,0,0,0.0,0,2,,,0,Sebastian,0.0,0,0,0.0,False,0.0,13,,,40,0,0,0,41945.jpg,1.0,0,0,Prödl,1.8,False,,a,18,57,0.0,1,0,0,0,0,0.0,0.0,Prödl,0,2.0,"[  2.54256715e-03   2.54889966e-03   2.55518406e-03 ...,   8.44569979e-10
   8.21712106e-10   7.99452883e-10]",0.5,1.0,0.14444444444444443
362,5,13,411,,,5,41725,0,0,0,0,549.5,0,4,,,0,Troy,0.0,44,9,216.9,False,607.4,2542,,,65,0,0,0,41725.jpg,3.6,1,0,Deeney,3.4,False,,a,18,57,1019.0,116,0,0,0,0,0.0,0.0,Deeney,4,3.6,"[  4.09384967e-04   4.13080898e-04   4.16799776e-04 ...,   3.25479256e-07
   3.18735381e-07   3.12123434e-07]",0.5538461538461539,1.4120361729949251,28.244444444444444
363,5,10,344,100.0,,9,94924,0,0,0,0,455.6,0,4,,,0,Gerard,0.0,29,10,185.6,False,549.2,2064,,2019-08-04T11:30:17.304977Z,65,0,0,0,94924.jpg,4.4,0,0,Deulofeu,5.6,False,,a,18,57,856.0,133,0,0,0,0,0.0,0.0,Deulofeu,3,4.4,"[  1.79871014e-04   1.81858244e-04   1.83862832e-04 ...,   1.56694443e-06
   1.53754963e-06   1.50866854e-06]",0.676923076923077,1.7258219892160196,22.933333333333334
364,2,10,254,,,4,73426,0,0,0,0,183.9,0,4,,,0,Andre,0.0,23,7,112.8,False,331.8,1352,,,60,0,0,0,73426.jpg,2.9,0,0,Gray,0.9,False,,a,18,57,620.0,83,0,0,0,0,0.0,0.0,Gray,2,2.9,"[  7.52201835e-04   7.57665644e-04   7.63150062e-04 ...,   7.36185818e-08
   7.19671644e-08   7.03510328e-08]",0.48333333333333334,1.1839200423452028,15.022222222222222
365,1,0,125,,,2,173514,0,0,0,0,274.5,0,4,,,0,Isaac,0.0,21,1,81.4,False,148.6,1033,,,50,0,0,0,173514.jpg,1.4,0,0,Success Ajayi,0.9,False,,a,18,57,394.0,42,0,0,0,0,0.0,0.0,Success,4,1.4,"[  2.05750630e-03   2.06469438e-03   2.07185578e-03 ...,   2.26232439e-09
   2.20329788e-09   2.14575780e-09]",0.27999999999999997,0.6260990336999411,11.477777777777778
366,0,11,703,,,7,9089,0,0,0,0,50.0,0,1,,,0,Ben,0.0,59,0,104.1,False,988.0,3420,,,50,0,0,1,9089.jpg,3.4,0,128,Foster,3.2,False,,a,18,57,1.0,129,0,0,0,0,0.0,0.0,Foster,1,3.4,"[  4.92063126e-04   4.96257286e-04   5.00474683e-04 ...,   2.15024031e-07
   2.10463511e-07   2.05994567e-07]",0.6799999999999999,1.520526224699857,38.0
367,0,0,0,,,0,206882,0,0,0,0,0.0,0,1,,,0,Pontus,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,206882.jpg,0.0,0,0,Dahlberg,0.2,False,,a,18,57,0.0,0,0,0,0,0,0.0,0.0,Dahlberg,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
368,7,14,550,,,5,121599,0,0,0,0,544.1,0,3,,,0,Abdoulaye,0.0,56,5,198.9,False,735.6,3061,,,60,1,0,0,121599.jpg,3.5,0,0,Doucouré,3.7,False,,a,18,57,709.0,124,0,0,0,0,0.0,0.0,Doucouré,7,3.5,"[  4.49292980e-04   4.53235878e-04   4.57201948e-04 ...,   2.64824666e-07
   2.59272717e-07   2.53830817e-07]",0.5833333333333334,1.4288690166235207,34.01111111111111
369,4,13,432,,,6,61566,0,0,0,0,512.7,0,3,,,0,Roberto,0.0,53,6,171.8,False,458.4,2817,,,60,0,0,0,61566.jpg,3.7,0,0,Pereyra,4.6,False,,a,18,57,744.0,122,0,0,0,0,0.0,0.0,Pereyra,3,3.7,"[  3.72233497e-04   3.75687935e-04   3.79164951e-04 ...,   3.99180668e-07
   3.91007451e-07   3.82992006e-07]",0.6166666666666667,1.510518674716293,31.3
370,4,5,320,,,7,108413,0,0,0,0,416.0,0,3,,,0,Will,0.0,39,2,129.6,False,429.2,2419,,,55,0,0,0,108413.jpg,2.7,0,0,Hughes,0.3,False,,a,18,57,451.0,87,0,0,0,0,0.0,0.0,Hughes,5,2.7,"[  8.79399820e-04   8.85344781e-04   8.91307648e-04 ...,   4.73057773e-08
   4.62214941e-08   4.51609344e-08]",0.49090909090909096,1.1512838683202964,26.877777777777776
371,0,2,87,,,3,43250,0,0,0,0,33.4,0,3,,,0,Tom,0.0,7,1,17.2,False,97.4,470,,,50,0,0,0,43250.jpg,1.9,0,0,Cleverley,0.1,False,,a,18,57,40.0,25,0,0,0,0,0.0,0.0,Cleverley,2,1.9,"[  1.53125424e-03   1.53852577e-03   1.54579318e-03 ...,   7.51751193e-09
   7.33052930e-09   7.14801877e-09]",0.38,0.8497058314499201,5.222222222222222
372,2,1,91,,,3,157775,0,0,0,0,112.7,0,3,,,0,Ken,0.0,9,1,40.8,False,128.6,747,,,50,0,0,0,157775.jpg,2.2,0,0,Sema,0.1,False,,a,18,57,169.0,37,0,0,0,0,0.0,0.0,Sema,1,2.2,"[  1.25943938e-03   1.26636955e-03   1.27330602e-03 ...,   1.51737163e-08
   1.48074027e-08   1.44495712e-08]",0.44000000000000006,0.9838699100999075,8.3
373,3,8,496,,,8,38439,0,0,0,0,219.2,0,3,,,0,Etienne,0.0,48,1,102.8,False,656.6,2944,,,50,0,0,0,38439.jpg,2.4,1,0,Capoue,1.1,False,,a,18,57,152.0,79,0,0,0,0,0.0,0.0,Capoue,14,2.4,"[  1.09658275e-03   1.10316824e-03   1.10976553e-03 ...,   2.40370601e-08
   2.34685051e-08   2.29128253e-08]",0.48,1.0733126291998991,32.71111111111111
374,0,0,42,0.0,,0,89085,0,0,0,0,20.2,0,3,,,0,Nathaniel,0.0,7,0,8.8,False,35.6,265,Lack of match fitness - Expected back 17 Aug,2019-08-08T17:00:14.660487Z,45,0,0,0,89085.jpg,1.1,0,0,Chalobah,0.4,False,,i,18,57,31.0,10,0,0,0,0,0.0,0.0,Chalobah,2,2.0,"[  2.41612781e-03   2.42275102e-03   2.42933166e-03 ...,   1.08254445e-09
   1.05350926e-09   1.02522719e-09]",0.4444444444444444,0.9428090415820634,2.9444444444444446
375,0,2,68,0.0,,0,216058,0,0,0,0,40.2,0,3,,,0,Domingos,0.0,5,1,13.1,False,69.0,334,Muscle injury - Expected back 17 Aug,2019-08-08T17:00:14.671773Z,45,0,0,0,216058.jpg,2.1,0,0,Quina,0.2,False,,i,18,57,22.0,17,0,0,0,0,0.0,0.0,Quina,0,2.0,"[  1.34636385e-03   1.35343393e-03   1.36050712e-03 ...,   1.20258148e-08
   1.17325622e-08   1.14461745e-08]",0.4444444444444444,0.9428090415820634,3.7111111111111112
439,0,0,0,,,0,60232,0,0,0,0,0.0,0,2,,,0,Craig,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,60232.jpg,0.0,0,0,Dawson,0.3,False,,a,18,57,0.0,0,0,0,0,0,0.0,0.0,Dawson,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4,0.8944271909999159,0.0
512,1,3,63,0.0,,0,50175,0,0,0,0,56.8,0,4,,,0,Danny,0.0,3,1,19.5,False,73.6,146,Lack of match fitness - Unknown return date,2019-08-08T17:00:14.804424Z,60,0,0,0,50175.jpg,2.4,0,0,Welbeck,0.2,False,,i,18,57,66.0,19,0,0,0,0,0.0,0.0,Welbeck,0,2.0,"[  1.09658275e-03   1.10316824e-03   1.10976553e-03 ...,   2.40370601e-08
   2.34685051e-08   2.29128253e-08]",0.3333333333333333,0.816496580927726,1.6222222222222222
513,0,0,0,,,0,18656,0,0,0,0,0.0,0,1,,,0,Heurelho da Silva,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,18656.jpg,0.0,0,0,Gomes,0.1,False,,a,18,57,0.0,0,0,0,0,0,0.0,0.0,Gomes,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
525,0,0,0,,,0,232185,0,0,0,0,0.0,0,3,,,0,Ismaïla,0.0,0,0,0.0,False,0.0,0,,,65,0,0,0,232185.jpg,0.0,0,0,Sarr,0.1,False,,a,18,57,0.0,0,0,0,0,0,0.0,0.0,Sarr,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.3076923076923077,0.7844645405527362,0.0
376,1,0,257,,,1,55459,0,0,0,0,290.9,0,2,,,0,Aaron,0.0,26,0,72.3,False,318.2,1588,,,50,0,0,0,55459.jpg,1.7,0,0,Cresswell,0.4,False,,a,19,21,113.0,34,0,0,0,0,0.0,0.0,Cresswell,1,1.7,"[  1.73084608e-03   1.73819610e-03   1.74553369e-03 ...,   4.67046392e-09
   4.55201917e-09   4.43646731e-09]",0.33999999999999997,0.7602631123499285,17.644444444444446
377,1,2,314,,,2,40669,0,0,0,0,54.2,0,2,,,0,Angelo,0.0,36,1,68.5,False,462.4,1871,,,45,0,0,0,40669.jpg,2.0,0,0,Ogbonna,0.4,False,,a,19,21,168.0,48,0,0,0,0,0.0,0.0,Ogbonna,2,2.0,"[  1.43696803e-03   1.44415281e-03   1.45133723e-03 ...,   9.51560819e-09
   9.28124705e-09   9.05243170e-09]",0.4444444444444444,0.9428090415820634,20.788888888888888
378,2,0,311,,,4,105717,0,0,0,0,212.0,0,2,,,0,Arthur,0.0,29,0,70.3,False,434.4,1757,,,45,0,0,0,105717.jpg,2.1,0,0,Masuaku,0.5,False,,a,19,21,55.0,49,0,0,0,0,0.0,0.0,Masuaku,2,2.1,"[  1.34636385e-03   1.35343393e-03   1.36050712e-03 ...,   1.20258148e-08
   1.17325622e-08   1.14461745e-08]",0.4666666666666667,0.9899494936611666,19.522222222222222
379,1,4,350,,,4,20658,0,0,0,0,163.2,0,2,,,0,Pablo,0.0,35,0,71.8,False,447.4,2089,,,45,0,0,0,20658.jpg,2.2,0,0,Zabaleta,0.8,False,,a,19,21,106.0,56,0,0,0,0,0.0,0.0,Zabaleta,4,2.2,"[  1.25943938e-03   1.26636955e-03   1.27330602e-03 ...,   1.51737163e-08
   1.48074027e-08   1.44495712e-08]",0.48888888888888893,1.0370899457402698,23.211111111111112
380,0,4,169,,,3,81012,0,0,0,0,77.2,0,2,,,0,Ryan,0.0,16,1,42.0,False,254.8,1084,,,45,0,0,0,81012.jpg,2.5,0,0,Fredericks,0.4,False,,a,19,21,85.0,38,0,0,0,0,0.0,0.0,Fredericks,5,2.5,"[  1.02060793e-03   1.02699386e-03   1.03339392e-03 ...,   3.01759882e-08
   2.94695938e-08   2.87790161e-08]",0.5555555555555556,1.1785113019775793,12.044444444444444
381,0,6,561,,,7,219924,0,0,0,0,52.3,0,2,,,0,Issa,0.0,43,1,94.8,False,733.0,2970,,,45,1,0,0,219924.jpg,2.6,0,0,Diop,4.5,False,,a,19,21,162.0,87,0,0,0,0,0.0,0.0,Diop,4,2.6,"[  9.48227267e-04   9.54398889e-04   9.60586664e-04 ...,   3.78161774e-08
   3.69401666e-08   3.60835465e-08]",0.5777777777777778,1.2256517540566825,33.0
382,0,3,375,,,5,166640,0,0,0,0,40.9,0,2,,,0,Fabián,0.0,32,1,77.8,False,534.6,2013,,,45,0,0,0,166640.jpg,2.7,0,0,Balbuena,0.5,False,,a,19,21,201.0,61,0,0,0,0,0.0,0.0,Balbuena,2,2.7,"[  8.79399820e-04   8.85344781e-04   8.91307648e-04 ...,   4.73057773e-08
   4.62214941e-08   4.51609344e-08]",0.6000000000000001,1.2727922061357857,22.366666666666667
383,0,0,0,,,0,48717,0,0,0,0,0.0,0,2,,,0,Winston,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,48717.jpg,0.0,0,0,Reid,5.6,False,,a,19,21,0.0,0,0,0,0,0,0.0,0.0,Reid,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.5,1.0,0.0
384,0,0,6,,,0,222018,0,0,0,0,0.4,0,2,,,0,Ben,0.0,1,0,0.8,False,7.8,62,,,40,0,0,0,222018.jpg,2.0,0,0,Johnson,1.3,False,,a,19,21,0.0,2,0,0,0,0,0.0,0.0,Johnson,0,2.0,"[  1.43696803e-03   1.44415281e-03   1.45133723e-03 ...,   9.51560819e-09
   9.28124705e-09   9.05243170e-09]",0.5,1.0,0.6888888888888889
385,5,15,405,0.0,,4,41464,0,0,0,0,500.6,0,4,,,0,Marko,0.0,34,10,199.2,False,551.6,1988,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,70,0,0,0,41464.jpg,4.2,0,0,Arnautovic,0.2,False,,u,19,21,946.0,117,0,0,0,0,0.0,0.0,Arnautovic,3,4.2,"[  2.23904202e-04   2.26264754e-04   2.28644476e-04 ...,   1.07208547e-06
   1.05144803e-06   1.03118208e-06]",0.6,1.5874507866387544,22.08888888888889
386,4,10,276,,,6,43020,0,0,0,0,112.0,0,4,,,0,Javier,0.0,20,7,93.4,False,301.0,1326,,,60,0,0,0,43020.jpg,3.4,0,0,Hernández Balcázar,1.1,False,,a,19,21,528.0,86,0,0,0,0,0.0,0.0,Chicharito,2,3.4,"[  4.92063126e-04   4.96257286e-04   5.00474683e-04 ...,   2.15024031e-07
   2.10463511e-07   2.05994567e-07]",0.5666666666666667,1.388044187577134,14.733333333333333
387,0,0,3,,,0,209925,0,0,0,0,10.3,0,4,,,0,Alexandre Nascimento,0.0,0,0,4.8,False,2.0,17,,,45,0,0,0,209925.jpg,1.0,0,0,Costa Silva,2.1,False,,a,19,21,36.0,1,0,0,0,0,0.0,0.0,Xande Silva,0,2.0,"[  2.54256715e-03   2.54889966e-03   2.55518406e-03 ...,   8.44569979e-10
   8.21712106e-10   7.99452883e-10]",0.4444444444444444,0.9428090415820634,0.18888888888888888
388,0,15,742,100.0,,7,37096,0,0,0,0,20.0,0,1,,,0,Lukasz,0.0,55,0,115.5,False,1136.0,3420,,2019-08-03T18:30:13.396292Z,50,0,0,1,37096.jpg,3.8,0,148,Fabianski,5.2,False,,a,19,21,0.0,143,0,0,0,0,0.0,0.0,Fabianski,0,3.8,"[  3.37729235e-04   3.40948689e-04   3.44190228e-04 ...,   4.88523351e-07
   4.78640490e-07   4.68945836e-07]",0.76,1.6994116628998401,38.0
389,8,6,305,,,7,57531,0,0,0,0,346.2,0,3,,,0,Michail,0.0,30,6,167.0,False,482.0,2093,,,70,0,0,0,57531.jpg,3.6,0,0,Antonio,2.0,False,,a,19,21,852.0,118,0,0,0,0,0.0,0.0,Antonio,3,3.6,"[  4.09384967e-04   4.13080898e-04   4.16799776e-04 ...,   3.25479256e-07
   3.18735381e-07   3.12123434e-07]",0.5142857142857143,1.360672102833218,23.255555555555556
390,6,18,619,,,7,101537,0,0,0,0,1042.4,0,3,,,0,Felipe Anderson,0.0,49,9,272.2,False,882.2,3045,,,70,0,0,0,101537.jpg,4.3,0,0,Pereira Gomes,10.2,False,,a,19,21,799.0,155,0,0,0,0,0.0,0.0,Felipe Anderson,3,4.3,"[  2.00912281e-04   2.03081200e-04   2.05268401e-04 ...,   1.29758637e-06
   1.27292627e-06   1.24870361e-06]",0.6142857142857142,1.6252472339396768,33.833333333333336
391,2,3,148,,,2,86934,0,0,0,0,118.2,0,3,,,0,Manuel,0.0,12,1,42.4,False,141.0,685,,,65,0,0,0,86934.jpg,3.1,0,0,Lanzini,1.1,False,,a,19,21,165.0,31,0,0,0,0,0.0,0.0,Lanzini,2,3.1,"[  6.38532870e-04   6.43492682e-04   6.48474807e-04 ...,   1.13700288e-07
   1.11205343e-07   1.08762427e-07]",0.47692307692307695,1.215920037856741,7.611111111111111
392,1,2,88,,,1,56377,0,0,0,0,84.6,0,3,,,0,Andriy,0.0,6,2,29.1,False,86.0,456,,,60,0,0,0,56377.jpg,3.0,0,0,Yarmolenko,0.2,False,,a,19,21,122.0,27,0,0,0,0,0.0,0.0,Yarmolenko,2,3.0,"[  6.93710909e-04   6.98924564e-04   7.04159798e-04 ...,   9.15786435e-08
   8.95467285e-08   8.75577079e-08]",0.5,1.224744871391589,5.066666666666666
393,5,9,364,,,5,18987,0,0,0,0,976.0,0,3,,,0,Robert,0.0,33,2,181.5,False,460.8,2215,,,55,0,0,0,18987.jpg,2.6,0,0,Snodgrass,0.3,False,,a,19,21,380.0,85,0,0,0,0,0.0,0.0,Snodgrass,10,2.6,"[  9.48227267e-04   9.54398889e-04   9.60586664e-04 ...,   3.78161774e-08
   3.69401666e-08   3.60835465e-08]",0.4727272727272727,1.1086437250491743,24.61111111111111
394,2,0,90,,,1,54102,0,0,0,0,74.0,0,3,,,0,Jack,0.0,10,0,16.3,False,72.0,388,,,50,0,0,0,54102.jpg,2.1,0,0,Wilshere,0.6,False,,a,19,21,17.0,17,0,0,0,0,0.0,0.0,Wilshere,2,2.0,"[  1.34636385e-03   1.35343393e-03   1.36050712e-03 ...,   1.20258148e-08
   1.17325622e-08   1.14461745e-08]",0.4,0.8944271909999159,4.311111111111111
395,0,9,586,,,6,204480,0,0,0,0,174.2,0,3,,,0,Declan,0.0,47,2,97.1,False,584.4,3003,,,50,0,0,0,204480.jpg,2.7,0,0,Rice,3.0,False,,a,19,21,213.0,92,0,0,0,0,0.0,0.0,Rice,4,2.7,"[  8.79399820e-04   8.85344781e-04   8.91307648e-04 ...,   4.73057773e-08
   4.62214941e-08   4.51609344e-08]",0.54,1.2074767078498865,33.36666666666667
396,5,5,454,0.0,,7,18073,0,0,0,0,359.8,0,3,,,0,Mark,0.0,31,5,107.6,False,521.4,2289,Dead leg - Unknown return date,2019-08-03T18:30:13.409612Z,50,0,0,0,18073.jpg,3.2,1,0,Noble,0.7,False,,i,19,21,196.0,99,0,0,0,0,0.0,0.0,Noble,6,3.2,"[  5.86589636e-04   5.91293783e-04   5.96020754e-04 ...,   1.40888425e-07
   1.37831341e-07   1.34837219e-07]",0.64,1.4310835055998654,25.433333333333334
397,0,0,44,,,0,42824,0,0,0,0,28.8,0,3,,,0,Carlos,0.0,4,0,7.8,False,24.6,240,,,45,0,0,0,42824.jpg,1.3,0,0,Sánchez,0.3,False,,a,19,21,24.0,9,0,0,0,0,0.0,0.0,Carlos Sánchez,0,2.0,"[  2.17354902e-03   2.18059728e-03   2.18761372e-03 ...,   1.77182375e-09
   1.72516359e-09   1.67969022e-09]",0.4444444444444444,0.9428090415820634,2.6666666666666665
398,1,0,86,0.0,,2,179830,0,0,0,0,174.5,0,3,,,0,Grady,0.0,13,0,46.2,False,115.0,600,Joined West Bromwich Albion on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T13:30:11.839198Z,45,0,0,0,179830.jpg,1.5,0,0,Diangana,0.2,False,,n,19,21,175.0,25,0,0,0,0,0.0,0.0,Diangana,0,1.5,"[  1.94501827e-03   1.95230138e-03   1.95956277e-03 ...,   2.88469573e-09
   2.81013333e-09   2.73742974e-09]",0.3333333333333333,0.7071067811865476,6.666666666666667
399,0,0,0,,,0,217593,0,0,0,0,0.0,0,3,,,0,Pablo,0.0,0,0,0.0,False,0.0,0,,,65,0,0,0,217593.jpg,0.0,0,0,Fornals,1.1,False,,a,19,21,0.0,0,0,0,0,0,0.0,0.0,Fornals,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.3076923076923077,0.7844645405527362,0.0
400,2,1,188,0.0,,2,59779,0,0,0,0,105.9,0,3,,,0,Pedro,0.0,21,0,43.6,False,219.2,1116,Joined Sassuolo on a permanent deal on 25/7,2019-07-26T12:30:08.589709Z,45,0,0,0,59779.jpg,1.8,0,0,Obiang,0.1,False,,u,19,21,112.0,43,0,0,0,0,0.0,0.0,Obiang,0,1.8,"[  1.62921755e-03   1.63654510e-03   1.64386450e-03 ...,   5.92984414e-09
   5.78090606e-09   5.63556793e-09]",0.4,0.8485281374238571,12.4
450,0,0,0,,,0,40694,0,0,0,0,0.0,0,1,,,0,Roberto,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,40694.jpg,0.0,0,0,Jimenez Gago,0.3,False,,a,19,21,0.0,0,0,0,0,0,0.0,0.0,Roberto,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
457,0,0,0,,,0,103123,0,0,0,0,0.0,0,4,,,0,Sébastien,0.0,0,0,0.0,False,0.0,0,,,75,0,0,0,103123.jpg,0.0,0,0,Haller,5.0,False,,a,19,21,0.0,0,0,0,0,0,0.0,0.0,Haller,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.26666666666666666,0.7302967433402214,0.0
514,0,0,0,,,0,181008,0,0,0,0,0.0,0,4,,,0,Albian,0.0,0,0,0.0,False,0.0,0,,,60,0,0,0,181008.jpg,0.0,0,0,Ajeti,0.0,False,,a,19,21,0.0,0,0,0,0,0,0.0,0.0,Ajeti,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.3333333333333333,0.816496580927726,0.0
401,7,12,596,75.0,,8,87835,0,0,0,0,547.4,0,2,,,0,Matt,0.0,41,4,201.6,False,758.8,3141,Knee injury - 75% chance of playing,2019-07-12T09:30:08.159614Z,60,1,0,0,87835.jpg,3.8,0,0,Doherty,2.6,False,,d,20,39,711.0,144,0,0,0,0,0.0,0.0,Doherty,5,3.8,"[  3.37729235e-04   3.40948689e-04   3.44190228e-04 ...,   4.88523351e-07
   4.78640490e-07   4.68945836e-07]",0.6333333333333333,1.5513435037626793,34.9
402,3,9,488,,,8,114128,0,0,0,0,447.3,0,2,,,0,Jonathan,0.0,39,1,133.3,False,523.4,2772,,,55,0,0,0,114128.jpg,3.1,0,0,Castro Otto,1.4,False,,a,20,39,361.0,103,0,0,0,0,0.0,0.0,Jonny,6,3.1,"[  6.38532870e-04   6.43492682e-04   6.48474807e-04 ...,   1.13700288e-07
   1.11205343e-07   1.08762427e-07]",0.5636363636363636,1.3218444414047847,30.8
403,0,6,585,,,9,94147,0,0,0,0,26.2,0,2,,,0,Conor,0.0,46,0,61.8,False,593.2,3420,,,50,3,0,0,94147.jpg,2.5,0,0,Coady,1.7,False,,a,20,39,0.0,94,0,0,0,0,0.0,0.0,Coady,5,2.5,"[  1.02060793e-03   1.02699386e-03   1.03339392e-03 ...,   3.01759882e-08
   2.94695938e-08   2.87790161e-08]",0.5,1.118033988749895,38.0
404,0,1,467,,,9,41727,0,0,0,0,129.7,0,2,,,0,Ryan,0.0,38,1,86.9,False,566.4,3060,,,50,0,0,0,41727.jpg,2.6,0,0,Bennett,0.7,False,,a,20,39,172.0,89,0,0,0,0,0.0,0.0,Bennett,12,2.6,"[  9.48227267e-04   9.54398889e-04   9.60586664e-04 ...,   3.78161774e-08
   3.69401666e-08   3.60835465e-08]",0.52,1.1627553482998907,34.0
405,0,10,635,,,8,90585,0,0,0,0,146.9,0,2,,,0,Willy,0.0,43,4,137.7,False,954.2,3168,,,50,0,0,0,90585.jpg,3.3,1,0,Boly,7.4,False,,a,20,39,279.0,120,0,0,0,0,0.0,0.0,Boly,2,3.3,"[  5.37796608e-04   5.42245004e-04   5.46716527e-04 ...,   1.74229469e-07
   1.70491547e-07   1.66829647e-07]",0.6599999999999999,1.475804865149861,35.2
406,0,0,118,,,1,216054,0,0,0,0,113.7,0,2,,,0,Rúben Gonçalo,0.0,9,0,30.0,False,117.0,703,,,45,0,0,0,216054.jpg,1.4,0,0,Silva Nascimento Vinagre,0.3,False,,a,20,39,69.0,24,0,0,0,0,0.0,0.0,Vinagre,1,1.4,"[  2.05750630e-03   2.06469438e-03   2.07185578e-03 ...,   2.26232439e-09
   2.20329788e-09   2.14575780e-09]",0.3111111111111111,0.6599663291074443,7.811111111111111
407,0,5,248,,,3,107613,0,0,0,0,70.9,0,2,,,0,Romain,0.0,17,2,56.2,False,363.6,1142,,,45,0,0,0,107613.jpg,2.5,0,0,Saïss,0.3,False,,a,20,39,129.0,47,0,0,0,0,0.0,0.0,Saïss,7,2.5,"[  1.02060793e-03   1.02699386e-03   1.03339392e-03 ...,   3.01759882e-08
   2.94695938e-08   2.87790161e-08]",0.5555555555555556,1.1785113019775793,12.688888888888888
408,0,0,3,,,0,214048,0,0,0,0,0.0,0,2,,,0,Max,0.0,0,0,0.0,False,0.0,1,,,40,0,0,0,214048.jpg,1.0,0,0,Kilman,1.7,False,,a,20,39,0.0,1,0,0,0,0,0.0,0.0,Kilman,0,2.0,"[  2.54256715e-03   2.54889966e-03   2.55518406e-03 ...,   8.44569979e-10
   8.21712106e-10   7.99452883e-10]",0.5,1.0,0.011111111111111112
409,10,31,602,100.0,,12,102057,0,0,0,0,648.5,0,4,,,0,Raúl,0.0,40,13,285.4,False,788.8,3112,,2019-08-02T08:30:15.227417Z,75,0,0,0,102057.jpg,4.8,0,0,Jiménez,22.5,False,,a,20,39,1428.0,181,0,0,0,0,0.0,0.0,Jiménez,4,4.8,"[  1.12910065e-04   1.14271720e-04   1.15646904e-04 ...,   3.25593381e-06
   3.19805118e-06   3.14111904e-06]",0.64,1.7527121840165316,34.577777777777776
410,8,13,386,,,10,194634,0,0,0,0,402.5,0,4,,,0,Diogo,0.0,29,9,185.0,False,559.6,2352,,,65,0,0,0,194634.jpg,4.2,0,0,Jota,14.7,False,,a,20,39,888.0,139,0,0,0,0,0.0,0.0,Jota,11,4.2,"[  2.23904202e-04   2.26264754e-04   2.28644476e-04 ...,   1.07208547e-06
   1.05144803e-06   1.03118208e-06]",0.6461538461538462,1.647375535160746,26.133333333333333
411,0,4,581,,,8,38533,0,0,0,0,0.0,0,1,,,0,Rui Pedro,0.0,46,0,69.1,False,695.0,3330,,,50,0,0,0,38533.jpg,3.2,0,97,dos Santos Patrício,5.2,False,,a,20,39,0.0,118,0,0,0,0,0.0,0.0,Patrício,0,3.2,"[  5.86589636e-04   5.91293783e-04   5.96020754e-04 ...,   1.40888425e-07
   1.37831341e-07   1.34837219e-07]",0.64,1.4310835055998654,37.0
