id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,value,valuePoints_metric,games_played
176,0,0,15,,,1,203341,0,0,0,0,13.7,0,3,0.9,1.4,3,Wilfred,3.0,0,0,3.8,False,21.4,90,,,50,0,0,0,203341.jpg,3.0,0,0,Ndidi,1.4,False,,a,9,13,3.0,3,8461,8461,8023,8023,0.6,0.6,Ndidi,0,2.72,0.544,1.2164209797598857,1.0
177,0,0,0,,,0,61604,0,0,0,0,0.0,0,3,0.5,1.0,0,Matty,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,61604.jpg,0.0,0,0,James,0.3,False,,a,9,13,0.0,0,2302,2302,2199,2199,0.0,0.0,James,0,0.0,0.0,0.0,0.0
178,0,0,0,100.0,100.0,0,155569,0,0,0,0,0.0,0,3,0.5,1.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.144362Z,45,0,0,0,155569.jpg,0.0,0,0,Amartey,0.4,False,,a,9,13,0.0,0,2056,2056,1838,1838,0.0,0.0,Amartey,0,1.7,0.37777777777777777,0.8013876853447538,0.0
179,0,0,0,75.0,75.0,0,86881,0,0,0,0,0.0,0,3,0.4,0.8,0,Nampalys,0.0,0,0,0.0,False,0.0,0,Knock - 75% chance of playing,2019-07-30T15:00:09.217034Z,45,0,0,0,86881.jpg,0.0,0,0,Mendy,0.8,False,,d,9,13,0.0,0,560,560,5118,5118,0.0,0.0,Mendy,0,1.9000000000000001,0.4222222222222223,0.8956685895029602,0.0
180,0,0,15,,,1,197469,0,0,0,0,12.4,0,3,0.5,1.0,3,Hamza,3.0,0,0,3.1,False,10.6,60,,,45,0,0,0,197469.jpg,3.0,0,0,Choudhury,0.9,False,,a,9,13,8.0,3,16762,16762,4785,4785,0.7,0.7,Choudhury,0,2.68,0.5955555555555556,1.263364115719965,0.6666666666666666
265,0,0,7,,,1,168580,0,0,0,0,3.6,0,3,1.7,2.2,3,Ayoze,3.0,0,0,1.8,False,2.0,75,,,65,0,0,0,168580.jpg,3.0,0,0,Pérez,15.6,False,,a,9,13,12.0,3,26948,26948,71373,71373,0.5,0.5,Pérez,0,3.37,0.5184615384615385,1.3218227508313605,0.8333333333333334
433,0,0,0,,,0,220627,0,0,0,0,0.0,0,2,1.6,2.1,0,James,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,220627.jpg,0.0,0,0,Justin,0.1,False,,a,9,13,0.0,0,101,101,782,782,0.0,0.0,Justin,0,0.0,0.0,0.0,0.0
448,0,0,21,,,1,166989,0,0,0,0,33.7,0,3,1.7,2.2,3,Youri,3.0,0,0,8.4,False,14.2,90,,,65,0,0,0,166989.jpg,3.0,0,0,Tielemans,5.7,False,,a,9,13,36.0,3,13837,13837,22391,22391,0.5,0.5,Tielemans,0,3.89,0.5984615384615385,1.5257835313750718,1.0
480,0,0,0,0.0,,0,13152,0,0,0,0,0.0,0,3,0.5,1.0,0,Andy,0.0,0,0,0.0,False,0.0,0,Joined Rangers on loan until the end of the season on 15/8. - Expected back 01 Jul,2019-08-15T22:00:13.587784Z,45,0,0,0,13152.jpg,0.0,0,0,King,0.7,False,,n,9,13,0.0,0,4957,4957,4561,4561,0.0,0.0,King,0,0.0,0.0,0.0,0.0
517,0,0,0,,,0,106837,0,0,0,0,0.0,0,3,1.3,1.8,0,Dennis,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,106837.jpg,0.0,0,0,Praet,0.1,False,,a,9,13,0.0,0,403,403,681,681,0.0,0.0,Praet,0,0.0,0.0,0.0,0.0
181,0,0,15,,,0,122798,0,0,0,0,24.7,0,2,5.0,5.5,2,Andrew,2.0,1,0,4.4,False,12.4,90,,,70,0,0,0,122798.jpg,2.0,0,0,Robertson,30.8,False,,a,10,14,7.0,2,18326,18326,122925,122925,0.3,0.3,Robertson,0,3.93,0.5614285714285715,1.485400378926263,1.0
182,1,0,24,,,0,169187,0,0,0,0,36.3,0,2,5.0,5.5,5,Trent,5.0,1,0,8.4,False,35.6,90,,,70,0,0,0,169187.jpg,5.0,0,0,Alexander-Arnold,24.4,False,,a,10,14,12.0,5,68119,68119,38926,38926,0.7,0.7,Alexander-Arnold,0,5.83,0.8328571428571429,2.2035328776437946,1.0
183,0,0,27,,,0,97032,0,0,0,0,0.8,0,2,4.5,5.0,8,Virgil,8.0,1,1,7.4,False,52.4,90,,,65,0,0,0,97032.jpg,8.0,0,0,van Dijk,52.3,False,,a,10,14,21.0,8,87711,87711,35249,35249,1.2,1.2,van Dijk,0,6.46,0.9938461538461538,2.5338204659853374,1.0
184,0,0,10,,,0,171287,0,0,0,0,11.8,0,2,3.6,4.1,2,Joseph,2.0,1,0,2.6,False,14.0,90,,,55,0,0,0,171287.jpg,2.0,0,0,Gomez,2.1,False,,a,10,14,0.0,2,13135,13135,9319,9319,0.4,0.4,Gomez,0,2.54,0.46181818181818185,1.083059639086501,1.0
185,0,0,0,,,0,60914,-1,1,-1,1,0.0,0,2,3.6,4.1,0,Joel,0.0,0,0,0.0,False,0.0,0,,,54,0,0,0,60914.jpg,0.0,0,0,Matip,1.0,False,,a,10,14,0.0,0,2160,2160,15452,15452,0.0,0.0,Matip,0,3.8000000000000003,0.7037037037037037,1.6352596350653539,0.0
186,0,0,0,75.0,,0,38454,0,0,0,0,0.0,0,2,3.6,4.1,0,Dejan,0.0,0,0,0.0,False,0.0,0,Illness - 75% chance of playing,2019-08-14T10:00:15.198752Z,55,0,0,0,38454.jpg,0.0,0,0,Lovren,0.3,False,,d,10,14,0.0,0,438,438,3792,3792,0.0,0.0,Lovren,0,4.8,0.8727272727272727,2.0467268770138602,0.0
187,1,0,26,,,0,92217,0,0,0,0,14.8,0,4,4.1,4.6,5,Roberto,5.0,1,0,10.5,False,24.6,85,,,95,0,0,0,92217.jpg,5.0,0,0,Firmino,11.0,False,,a,10,14,66.0,5,39437,39437,53085,53085,0.5,0.5,Firmino,0,4.84,0.5094736842105263,1.5703033565457813,0.9444444444444444
188,1,3,46,,,0,152760,1,-1,1,-1,26.4,0,4,2.6,3.1,12,Divock,12.0,1,1,9.3,False,45.4,73,,,56,0,0,0,152760.jpg,12.0,0,0,Origi,7.3,False,,a,10,14,21.0,12,173590,173590,31741,31741,2.2,2.2,Origi,0,6.3100000000000005,1.1267857142857145,2.6664616736684703,0.8111111111111111
189,0,0,7,0.0,,0,116535,-1,1,-1,1,0.0,0,1,3.8,5.5,1,Alisson,1.0,0,0,0.6,False,5.6,38,Calf injury - Unknown return date,2019-08-09T21:00:16.736264Z,59,0,0,0,116535.jpg,1.0,0,2,Ramses Becker,15.6,False,,i,10,14,0.0,1,4370,4370,844628,844628,0.2,0.2,Alisson,0,2.32,0.3932203389830508,0.9551288847274371,0.4222222222222222
190,0,0,0,0.0,0.0,0,66797,0,0,0,0,0.0,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,False,0.0,0,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.1,False,,u,10,14,0.0,0,82,82,1037,1037,0.0,0.0,Mignolet,0,0.0,0.0,0.0,0.0
191,1,2,40,,,0,118748,0,0,0,0,39.7,1,3,5.0,5.5,12,Mohamed,12.0,1,1,13.4,True,54.8,90,,,125,0,0,0,118748.jpg,12.0,0,0,Salah,45.2,False,,a,10,14,39.0,12,131523,131523,28024,28024,1.0,1.0,Salah,0,8.47,0.6776000000000001,2.3956777746600233,1.0
192,0,0,3,,,0,110979,0,0,0,0,1.3,0,3,4.7,5.2,1,Sadio,1.0,0,0,0.9,False,1.2,16,,,115,0,0,0,110979.jpg,1.0,0,0,Mané,13.9,False,,a,10,14,6.0,1,40639,40639,100386,100386,0.1,0.1,Mané,0,3.5300000000000002,0.30695652173913046,1.0409402104535739,0.17777777777777778
193,0,0,0,,,0,81880,0,0,0,0,0.0,0,3,3.2,3.7,0,Alex,0.0,0,0,0.0,False,0.0,0,,,65,0,0,0,81880.jpg,0.0,0,0,Oxlade-Chamberlain,0.5,False,,a,10,14,0.0,0,1387,1387,5746,5746,0.0,0.0,Chamberlain,0,1.0,0.15384615384615385,0.3922322702763681,0.0
194,0,0,0,100.0,100.0,0,68312,0,0,0,0,0.0,0,3,3.2,3.7,0,Xherdan,0.0,0,0,0.0,False,0.0,0,,2019-07-15T10:00:11.336279Z,65,0,0,0,68312.jpg,0.0,0,0,Shaqiri,0.5,False,,a,10,14,0.0,0,1547,1547,5256,5256,0.0,0.0,Shaqiri,0,3.7,0.5692307692307692,1.4512594000225618,0.0
195,0,0,0,,,0,39155,0,0,0,0,0.0,0,3,3.1,3.6,0,Adam,0.0,0,0,0.0,False,0.0,0,,,60,0,0,0,39155.jpg,0.0,0,0,Lallana,0.1,False,,a,10,14,0.0,0,267,267,1278,1278,0.0,0.0,Lallana,0,1.8,0.3,0.7348469228349535,0.0
196,0,0,0,75.0,,0,175592,0,0,0,0,0.0,0,3,3.1,3.6,0,Naby,0.0,0,0,0.0,False,0.0,0,Muscle injury - 75% chance of playing,2019-08-14T18:00:07.804197Z,60,0,0,0,175592.jpg,0.0,0,0,Keita,0.5,False,,d,10,14,0.0,0,1637,1637,8233,8233,0.0,0.0,Keita,0,2.7,0.45,1.1022703842524302,0.0
197,0,0,18,,,0,116643,0,0,0,0,11.8,0,3,2.8,3.3,2,Fabio Henrique,2.0,1,0,4.4,False,25.6,90,,,55,0,0,0,116643.jpg,2.0,0,0,Tavares,1.2,False,,a,10,14,7.0,2,10595,10595,7816,7816,0.4,0.4,Fabinho,0,2.1,0.38181818181818183,0.8954430086935639,1.0
198,0,0,12,,,0,56979,0,0,0,0,6.2,0,3,2.8,3.3,2,Jordan,2.0,1,0,5.9,False,12.2,90,,,55,0,0,0,56979.jpg,2.0,0,0,Henderson,1.0,False,,a,10,14,41.0,2,9336,9336,5371,5371,0.4,0.4,Henderson,0,2.14,0.3890909090909091,0.9124990660020127,1.0
199,0,0,11,,,0,41733,0,0,0,0,5.2,0,3,2.8,3.3,2,Georginio,2.0,1,0,1.1,False,3.8,90,,,55,0,0,0,41733.jpg,2.0,0,0,Wijnaldum,2.7,False,,a,10,14,2.0,2,13376,13376,15764,15764,0.4,0.4,Wijnaldum,0,2.41,0.43818181818181823,1.0276274528340423,1.0
200,0,0,3,100.0,100.0,0,15157,0,0,0,0,0.3,0,3,2.8,3.3,1,James,1.0,0,0,0.1,False,0.2,4,,2019-08-04T16:30:15.474162Z,55,0,0,0,15157.jpg,1.0,0,0,Milner,0.8,False,,a,10,14,0.0,1,1627,1627,5930,5930,0.2,0.2,Milner,0,1.68,0.3054545454545454,0.716354406954851,0.044444444444444446
201,0,0,0,0.0,0.0,0,217989,0,0,0,0,0.0,0,3,0.0,0.0,0,Rafael,0.0,0,0,0.0,False,0.0,0,Joined Sporting CP on a permanent deal on 27/6,2019-07-02T09:00:13.203360Z,45,0,0,0,217989.jpg,0.0,0,0,Camacho,0.0,False,,u,10,14,0.0,0,49,49,65,65,0.0,0.0,Camacho,0,1.0,0.2222222222222222,0.4714045207910317,0.0
464,0,0,0,,,0,195473,0,0,0,0,0.0,0,4,2.0,2.5,0,Rhian,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,195473.jpg,0.0,0,0,Brewster,0.6,False,,a,10,14,0.0,0,4515,4515,4626,4626,0.0,0.0,Brewster,0,0.0,0.0,0.0,0.0
526,0,0,7,,,0,60706,0,0,0,0,0.0,0,1,2.7,3.2,1,Adrián,1.0,1,0,1.1,False,10.6,51,,,45,0,0,0,60706.jpg,1.0,0,2,San Miguel del Castillo,3.0,False,,a,10,14,0.0,1,142502,142502,8279,8279,0.2,0.2,Adrián,0,1.24,0.27555555555555555,0.5845416057808793,0.5666666666666667
202,0,0,26,100.0,100.0,1,146941,0,0,0,0,0.9,0,2,4.0,4.5,6,Aymeric,6.0,0,0,2.0,False,19.2,90,,2019-08-05T09:00:18.178232Z,65,0,0,0,146941.jpg,6.0,0,0,Laporte,8.6,False,,a,11,43,0.0,6,23241,23241,27582,27582,0.9,0.9,Laporte,0,5.48,0.8430769230769232,2.149432841114497,1.0
203,1,0,33,,,1,58621,0,0,0,0,23.3,0,2,3.6,4.1,8,Kyle,8.0,0,0,7.1,False,27.4,90,,,60,0,0,0,58621.jpg,8.0,0,0,Walker,19.9,False,,a,11,43,20.0,8,67277,67277,43592,43592,1.3,1.3,Walker,1,5.91,0.985,2.4127473966414303,1.0
204,0,0,0,25.0,25.0,0,102826,0,0,0,0,0.0,0,2,0.9,1.0,0,Benjamin,0.0,0,0,0.0,False,0.0,0,Knee injury - 25% chance of playing,2019-07-19T08:30:13.863724Z,60,0,0,0,102826.jpg,0.0,0,0,Mendy,0.3,False,,d,11,43,0.0,0,171,171,4249,4249,0.0,0.0,Mendy,0,5.9,0.9833333333333334,2.408664913736792,0.0
206,0,0,26,,,1,206325,0,0,0,0,25.0,0,2,3.1,3.6,6,Oleksandr,6.0,0,0,4.4,False,17.8,90,,,55,0,0,0,206325.jpg,6.0,0,0,Zinchenko,11.1,False,,a,11,43,1.0,6,46610,46610,29153,29153,1.1,1.1,Zinchenko,0,4.47,0.8127272727272726,1.9060144042191571,1.0
207,0,0,33,,,1,97299,0,0,0,0,0.8,0,2,3.1,3.6,6,John,6.0,0,0,2.0,False,18.8,90,,,55,0,0,0,97299.jpg,6.0,0,0,Stones,3.8,False,,a,11,43,0.0,6,17116,17116,13255,13255,1.1,1.1,Stones,0,4.66,0.8472727272727273,1.9870306764342893,1.0
208,0,0,0,,,0,57410,-1,1,-1,1,0.0,0,2,3.1,3.6,0,Nicolás,0.0,0,0,0.0,False,0.0,0,,,54,0,0,0,57410.jpg,0.0,0,0,Otamendi,1.2,False,,a,11,43,0.0,0,1834,1834,18336,18336,0.0,0.0,Otamendi,0,3.9,0.7222222222222222,1.6782927833565473,0.0
209,0,0,0,0.0,0.0,0,100180,0,0,0,0,0.0,0,2,0.0,0.0,0,Danilo Luiz,0.0,0,0,0.0,False,0.0,0,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,50,0,0,0,100180.jpg,0.0,0,0,da Silva,0.1,False,,u,11,43,0.0,0,57,57,2728,2728,0.0,0.0,Danilo,0,4.2,0.8400000000000001,1.8782971010998235,0.0
210,0,0,27,,,0,37572,0,0,0,0,0.3,0,4,4.5,5.0,5,Sergio,5.0,0,1,5.1,False,33.4,21,,,120,0,0,0,37572.jpg,5.0,0,0,Agüero,17.2,False,,a,11,43,17.0,5,15823,15823,96561,96561,0.4,0.4,Agüero,0,5.64,0.47,1.6281277591147445,0.23333333333333334
211,0,0,31,,,1,205651,0,0,0,0,4.8,0,4,3.6,4.1,6,Gabriel Fernando,6.0,0,1,8.0,False,33.4,68,,,95,0,0,0,205651.jpg,6.0,0,0,de Jesus,3.0,False,,a,11,43,42.0,6,24481,24481,16036,16036,0.6,0.6,Jesus,0,4.29,0.4515789473684211,1.3918597933019425,0.7555555555555555
212,0,0,26,,,1,121160,1,-1,1,-1,0.0,0,1,4.5,5.0,7,Ederson,7.0,0,0,2.9,False,28.8,90,,,61,0,0,0,121160.jpg,7.0,0,3,Santana de Moraes,23.4,False,,a,11,43,0.0,7,309744,309744,48558,48558,1.2,1.2,Ederson,0,5.5,0.9016393442622951,2.226884907992019,1.0
213,0,0,0,100.0,100.0,0,33148,0,0,0,0,0.0,0,1,3.0,3.5,0,Claudio,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.160148Z,50,0,0,0,33148.jpg,0.0,0,0,Bravo,0.3,False,,a,11,43,0.0,0,1000,1000,4305,4305,0.0,0.0,Bravo,0,0.0,0.0,0.0,0.0
214,0,3,55,,,1,103955,1,-1,1,-1,12.7,1,3,4.4,4.9,20,Raheem,20.0,0,3,19.0,True,103.6,90,,,121,0,0,0,103955.jpg,20.0,0,0,Sterling,37.7,False,,a,11,43,74.0,20,267132,267132,18849,18849,1.7,1.7,Sterling,1,10.51,0.868595041322314,3.0214125643972425,1.0
215,1,1,37,,,1,61366,0,0,0,0,37.4,0,3,3.6,4.1,7,Kevin,7.0,0,0,10.2,False,37.8,78,,,95,0,0,0,61366.jpg,7.0,0,0,De Bruyne,16.3,False,,a,11,43,27.0,7,67158,67158,63398,63398,0.7,0.7,De Bruyne,0,4.86,0.5115789473684211,1.5767922133910122,0.8666666666666667
216,0,0,0,0.0,0.0,0,182156,-1,1,-1,1,0.0,0,3,0.0,0.0,0,Leroy,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-08-04T23:30:16.051513Z,94,0,0,0,182156.jpg,0.0,0,0,Sané,0.5,False,,i,11,43,0.0,0,201,201,17950,17950,0.0,0.0,Sané,0,5.0,0.5319148936170213,1.6308201826336055,0.0
217,3,2,45,,,1,103025,0,0,0,0,51.2,1,3,3.3,3.8,14,Riyad,14.0,0,0,14.3,True,52.6,90,,,85,0,0,0,103025.jpg,14.0,0,0,Mahrez,3.9,False,,a,11,43,39.0,14,105631,105631,18056,18056,1.6,1.6,Mahrez,0,7.38,0.868235294117647,2.5313191167034303,1.0
218,0,0,0,,,0,165809,0,0,0,0,0.0,0,3,3.2,3.7,0,Bernardo Mota,0.0,0,0,0.0,False,0.0,0,,,80,0,0,0,165809.jpg,0.0,0,0,Veiga de Carvalho e Silva,22.2,False,,a,11,43,0.0,0,22985,22985,257102,257102,0.0,0.0,Bernardo Silva,0,4.3,0.5375,1.520279579551077,0.0
219,0,0,11,,,1,20664,0,0,0,0,32.3,0,3,3.0,3.5,3,David,3.0,0,0,5.7,False,7.2,79,,,75,0,0,0,20664.jpg,3.0,0,0,Silva,4.7,False,,a,11,43,17.0,3,28221,28221,32548,32548,0.4,0.4,David Silva,0,3.62,0.4826666666666667,1.321837105445801,0.8777777777777778
220,0,0,3,,,0,209244,0,0,0,0,0.4,0,3,2.3,2.8,1,Phil,1.0,0,0,0.1,False,1.0,10,,,55,0,0,0,209244.jpg,1.0,0,0,Foden,0.7,False,,a,11,43,0.0,1,2078,2078,5445,5445,0.2,0.2,Foden,0,1.21,0.22,0.5159457335805773,0.1111111111111111
221,0,0,0,,,0,27789,0,0,0,0,0.0,0,3,2.3,2.8,0,Fernando,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,27789.jpg,0.0,0,0,Luiz Rosa,1.1,False,,a,11,43,0.0,0,2931,2931,15123,15123,0.0,0.0,Fernandinho,0,2.7,0.49090909090909096,1.1512838683202964,0.0
222,0,0,3,,,0,59859,0,0,0,0,3.8,0,3,2.3,2.8,1,Ilkay,1.0,0,0,0.5,False,1.2,11,,,55,0,0,0,59859.jpg,1.0,0,0,Gündogan,2.7,False,,a,11,43,0.0,1,5100,5100,26884,26884,0.2,0.2,Gündogan,0,1.81,0.3290909090909091,0.7717865932073098,0.12222222222222222
440,0,0,0,,,0,145235,0,0,0,0,0.0,0,2,2.6,3.1,0,José Ángel,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,145235.jpg,0.0,0,0,Esmorís Tasende,0.2,False,,a,11,43,0.0,0,567,567,3293,3293,0.0,0.0,Angeliño,0,0.0,0.0,0.0,0.0
443,0,0,15,,,1,220566,0,0,0,0,3.1,0,3,2.3,2.8,3,Rodrigo,3.0,0,0,1.5,False,12.2,90,,,55,0,0,0,220566.jpg,3.0,0,0,Hernandez,1.7,False,,a,11,43,0.0,3,23754,23754,13567,13567,0.5,0.5,Rodrigo,0,2.0,0.36363636363636365,0.8528028654224418,1.0
518,0,0,0,100.0,0.0,0,121145,0,0,0,0,0.0,0,2,3.1,0.0,0,João Pedro Cavaco,0.0,0,0,0.0,False,0.0,0,,2019-08-09T13:00:15.096874Z,55,0,0,0,121145.jpg,0.0,0,0,Cancelo,1.4,False,,a,11,43,0.0,0,10027,10027,14729,14729,0.0,0.0,Cancelo,0,0.0,0.0,0.0,0.0
122,0,2,34,,,1,214590,0,0,0,0,16.1,0,2,3.1,2.6,8,Aaron,8.0,0,0,4.9,False,30.4,90,,,55,0,0,0,214590.jpg,8.0,0,0,Wan-Bissaka,35.3,False,,a,12,1,2.0,8,113970,113970,43411,43411,1.5,1.5,Wan-Bissaka,0,5.36,0.9745454545454546,2.285511679332144,1.0
160,0,0,29,,,1,95658,0,0,0,0,10.8,0,2,3.1,2.6,6,Harry,6.0,0,0,5.4,False,34.8,90,,,55,0,0,0,95658.jpg,6.0,0,0,Maguire,18.7,False,,a,12,1,8.0,6,72495,72495,33648,33648,1.1,1.1,Maguire,0,4.42,0.8036363636363636,1.884694332583596,1.0
223,0,0,0,,,0,55909,0,0,0,0,0.0,0,2,3.1,2.6,0,Chris,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,55909.jpg,0.0,0,0,Smalling,0.3,False,,a,12,1,0.0,0,627,627,3047,3047,0.0,0.0,Smalling,0,2.3000000000000003,0.4181818181818182,0.9807232952358081,0.0
224,0,0,0,,,0,18892,0,0,0,0,0.0,0,2,3.1,2.6,0,Ashley,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,18892.jpg,0.0,0,0,Young,0.4,False,,a,12,1,0.0,0,777,777,4560,4560,0.0,0.0,Young,0,2.4,0.43636363636363634,1.0233634385069301,0.0
225,0,0,24,,,1,184667,0,0,0,0,0.1,0,2,3.1,2.6,5,Victor,5.0,0,0,2.0,False,19.4,90,,,55,0,0,0,184667.jpg,5.0,0,0,Lindelöf,1.3,False,,a,12,1,0.0,5,2548,2548,6628,6628,0.9,0.9,Lindelöf,1,3.91,0.7109090909090909,1.6672296019008737,1.0
226,0,0,27,,,1,106760,0,0,0,0,3.0,0,2,3.1,2.6,6,Luke,6.0,0,0,2.0,False,14.6,90,,,55,0,0,0,106760.jpg,6.0,0,0,Shaw,2.0,False,,a,12,1,2.0,6,5969,5969,9050,9050,1.1,1.1,Shaw,0,4.47,0.8127272727272726,1.9060144042191571,1.0
227,0,0,0,,,0,58893,0,0,0,0,0.0,0,2,2.6,2.1,0,Marcos,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,58893.jpg,0.0,0,0,Rojo,0.2,False,,a,12,1,0.0,0,376,376,1610,1610,0.0,0.0,Rojo,0,0.4,0.08,0.17888543819998318,0.0
228,0,0,0,0.0,0.0,0,197365,0,0,0,0,0.0,0,2,0.0,0.0,0,Eric,0.0,0,0,0.0,False,0.0,0,Knee injury - Expected back 26 Dec,2019-07-26T12:00:09.210610Z,50,0,0,0,197365.jpg,0.0,0,0,Bailly,0.0,False,,i,12,1,0.0,0,78,78,781,781,0.0,0.0,Bailly,0,1.3,0.26,0.5813776741499453,0.0
229,0,0,0,,,0,216051,0,0,0,0,0.0,0,2,2.6,2.1,0,José Diogo,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,216051.jpg,0.0,0,0,Dalot Teixeira,0.2,False,,a,12,1,0.0,0,313,313,2468,2468,0.0,0.0,Dalot,0,1.7,0.33999999999999997,0.7602631123499285,0.0
230,0,0,0,,,0,40002,0,0,0,0,0.0,0,2,2.6,2.1,0,Matteo,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,40002.jpg,0.0,0,0,Darmian,0.1,False,,a,12,1,0.0,0,145,145,889,889,0.0,0.0,Darmian,0,2.3000000000000003,0.4600000000000001,1.0285912696499033,0.0
231,0,0,0,,,0,76359,0,0,0,0,0.0,0,2,2.6,2.1,0,Phil,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,76359.jpg,0.0,0,0,Jones,0.2,False,,a,12,1,0.0,0,486,486,1984,1984,0.0,0.0,Jones,0,2.4,0.48,1.0733126291998991,0.0
232,0,0,0,0.0,0.0,0,66749,0,0,0,0,0.0,0,4,0.0,0.0,0,Romelu,0.0,0,0,0.0,False,0.0,0,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,0,0,0,66749.jpg,0.0,0,0,Lukaku,0.6,False,,u,12,1,0.0,0,188,188,15671,15671,0.0,0.0,Lukaku,0,3.6,0.4235294117647059,1.2347898130260637,0.0
233,0,3,53,,,1,176297,1,-1,1,-1,1.9,1,4,3.3,2.8,13,Marcus,13.0,0,2,13.2,True,71.8,85,,,86,0,0,0,176297.jpg,13.0,0,0,Rashford,22.6,False,,a,12,1,58.0,13,255029,255029,32259,32259,1.5,1.5,Rashford,0,7.16,0.8325581395348838,2.4415397353042954,0.9444444444444444
234,0,0,3,,,0,220688,0,0,0,0,0.6,0,4,1.5,1.0,1,Mason,1.0,0,0,1.9,False,0.0,4,,,45,0,0,0,220688.jpg,1.0,0,0,Greenwood,16.5,False,,a,12,1,18.0,1,58768,58768,66933,66933,0.2,0.2,Greenwood,0,1.06,0.23555555555555557,0.49968879203849365,0.044444444444444446
235,0,2,34,,,1,51940,1,-1,1,-1,0.0,1,1,3.7,3.2,10,David,10.0,0,0,4.3,True,43.2,90,,,56,0,0,0,51940.jpg,10.0,0,7,de Gea,18.1,False,,a,12,1,0.0,10,301529,301529,27124,27124,1.8,1.8,de Gea,0,5.94,1.060714285714286,2.5101081365436944,1.0
236,0,0,0,,,0,42899,0,0,0,0,0.0,0,1,3.0,2.5,0,Sergio,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,42899.jpg,0.0,0,0,Romero,0.2,False,,a,12,1,0.0,0,163,163,1711,1711,0.0,0.0,Romero,0,0.0,0.0,0.0,0.0
237,0,0,0,,,0,6744,0,0,0,0,0.0,0,1,3.0,2.5,0,Lee,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,6744.jpg,0.0,0,0,Grant,0.1,False,,a,12,1,0.0,0,65,65,909,909,0.0,0.0,Grant,0,0.0,0.0,0.0,0.0
238,2,0,30,100.0,100.0,1,74208,0,0,0,0,48.8,0,3,3.3,2.8,9,Paul,9.0,0,0,9.8,False,43.2,90,,2019-08-02T19:30:11.168405Z,85,0,0,0,74208.jpg,9.0,0,0,Pogba,9.8,False,,a,12,1,6.0,9,122614,122614,28233,28233,1.1,1.1,Pogba,0,6.58,0.7741176470588236,2.2569213804754162,1.0
239,0,0,19,,,1,148225,1,-1,1,-1,19.3,0,3,3.0,2.5,7,Anthony,7.0,0,1,13.0,False,39.2,90,,,76,0,0,0,148225.jpg,7.0,0,0,Martial,9.3,False,,a,12,1,71.0,7,183367,183367,25086,25086,0.9,0.9,Martial,1,5.55,0.7302631578947368,2.0131965940552825,1.0
240,0,0,0,75.0,75.0,0,37265,0,0,0,0,0.0,0,3,2.2,1.8,0,Alexis,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 75% chance of playing,2019-08-09T10:00:14.686303Z,70,0,0,0,37265.jpg,0.0,0,0,Sánchez,0.9,False,,d,12,1,0.0,0,331,331,13631,13631,0.0,0.0,Sánchez,0,2.4,0.34285714285714286,0.9071147352221454,0.0
241,0,0,2,,,1,109322,0,0,0,0,13.3,0,3,2.7,2.2,2,Jesse,2.0,0,0,1.6,False,0.2,85,,,65,0,0,0,109322.jpg,2.0,0,0,Lingard,1.7,False,,a,12,1,2.0,2,16063,16063,10682,10682,0.3,0.3,Lingard,1,2.33,0.3584615384615385,0.9139011897439376,0.9444444444444444
