,index,first_name,second_name,assists,bonus,bps,clean_sheets,corners_and_indirect_freekicks_order,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,dreamteam_count,element_type,event_points,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,influence,influence_rank,influence_rank_type,minutes,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,points_per_game,red_cards,saves,selected_by_percent,threat,threat_rank,threat_rank_type,total_points,web_name,yellow_cards,team_name,gameweek,season,gameweek_xG,gameweek_xA,gameweek_xGA,gameweek_minutes,team_xG,team_xGA,team_xG_ewm_5,team_xG_ewm_10,team_xG_ewm_20,team_xG_ewm_40,team_xGA_ewm_5,team_xGA_ewm_10,team_xGA_ewm_20,team_xGA_ewm_40,opponent_xG,opponent_xGA,opponent_xG_ewm_5,opponent_xG_ewm_10,opponent_xG_ewm_20,opponent_xG_ewm_40,opponent_xGA_ewm_5,opponent_xGA_ewm_10,opponent_xGA_ewm_20,opponent_xGA_ewm_40,home,gameweek_assists,gameweek_bps,gameweek_creativity,gameweek_goals_scored,gameweek_goals_conceded,gameweek_own_goals,gameweek_penalties_saved,gameweek_red_cards,gameweek_saves,gameweek_threat,gameweek_yellow_cards,gameweek_xPoints,gameweek_assists_ewm_5,gameweek_bps_ewm_5,gameweek_creativity_ewm_5,event_points_ewm_5,gameweek_goals_scored_ewm_5,gameweek_goals_conceded_ewm_5,gameweek_saves_ewm_5,gameweek_threat_ewm_5,gameweek_xG_ewm_5,gameweek_xA_ewm_5,gameweek_xGA_ewm_5,gameweek_minutes_ewm_5,gameweek_xPoints_ewm_5,gameweek_assists_ewm_10,gameweek_bps_ewm_10,gameweek_creativity_ewm_10,event_points_ewm_10,gameweek_goals_scored_ewm_10,gameweek_goals_conceded_ewm_10,gameweek_saves_ewm_10,gameweek_threat_ewm_10,gameweek_xG_ewm_10,gameweek_xA_ewm_10,gameweek_xGA_ewm_10,gameweek_minutes_ewm_10,gameweek_xPoints_ewm_10,gameweek_assists_ewm_20,gameweek_bps_ewm_20,gameweek_creativity_ewm_20,event_points_ewm_20,gameweek_goals_scored_ewm_20,gameweek_goals_conceded_ewm_20,gameweek_saves_ewm_20,gameweek_threat_ewm_20,gameweek_xG_ewm_20,gameweek_xA_ewm_20,gameweek_xGA_ewm_20,gameweek_minutes_ewm_20,gameweek_xPoints_ewm_20,gameweek_assists_ewm_40,gameweek_bps_ewm_40,gameweek_creativity_ewm_40,event_points_ewm_40,gameweek_goals_scored_ewm_40,gameweek_goals_conceded_ewm_40,gameweek_saves_ewm_40,gameweek_threat_ewm_40,gameweek_xG_ewm_40,gameweek_xA_ewm_40,gameweek_xGA_ewm_40,gameweek_minutes_ewm_40,gameweek_xPoints_ewm_40,gameweek_assists_expanding,gameweek_bps_expanding,gameweek_creativity_expanding,event_points_expanding,gameweek_goals_scored_expanding,gameweek_goals_conceded_expanding,gameweek_saves_expanding,gameweek_threat_expanding,gameweek_xG_expanding,gameweek_xA_expanding,gameweek_xGA_expanding,gameweek_minutes_expanding,gameweek_xPoints_expanding,gameweek_assists_expanding_per90,gameweek_bps_expanding_per90,gameweek_creativity_expanding_per90,event_points_expanding_per90,gameweek_goals_scored_expanding_per90,gameweek_goals_conceded_expanding_per90,gameweek_saves_expanding_per90,gameweek_threat_expanding_per90,gameweek_xG_expanding_per90,gameweek_xA_expanding_per90,gameweek_xGA_expanding_per90,gameweek_minutes_expanding_per90,gameweek_xPoints_expanding_per90,xG_overperformance,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,form,id,in_dreamteam,news,news_added,photo,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,name,data_retrieved_datetime
361,846,Pablo,Sarabia,7,8,358,6,1.0,795.3,31,25,2.0,1,3,0,27,4,168.4,53,38,469.2,151,68,1737,45,0,0,3.0,0,3.3,0,0,0.6,418.0,85,55,99,Sarabia,5,Wolves,37,23-24,0.0699999999999994,0.1200000000000001,0.6499999999999986,29.0,1.6,2.6,0.8376971544237909,1.03142646034114,1.119112161284825,1.1103646515395211,1.852631577016244,1.730664094054935,1.699012020488457,1.6628231992231763,2.6,1.6,1.3787058655164963,1.2929029056298946,1.2260619363617462,1.1720229415200931,1.099315959471461,1.2498056710492105,1.3019283106142674,1.299898365858625,1.0,0.0,1.0,9.299999999999956,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.7100627504026054,0.0653568101870166,5.67748480895144,13.535775734772182,1.8573098500579848,0.0776814721755119,1.1285701645920252,0.0,11.950693275604625,0.1340188556451912,0.0779987637499359,0.9616157088565834,44.10345471698715,2.055271950610142,0.1306741228184967,8.937260502170238,19.961592110314992,2.6366720927550387,0.11732828832662,1.1078087977203483,0.0,13.992070128798296,0.1795973914616866,0.1123891360569033,1.0748634199306435,54.57626023215777,2.770477135459649,0.165443664094412,10.2388668054725,23.103215418881607,2.904376655382567,0.1276699174951732,1.0191301447711678,0.0,14.399367311484852,0.1891859014526684,0.1332915930485253,1.0841604743361175,57.69461634176982,3.015875194341872,0.174795735585404,10.480849658629085,24.09046749394091,2.924428061668601,0.1278685885395195,0.958426468267382,0.0,14.40942863219912,0.1889073776179952,0.1405653164282845,1.0713819112835077,58.11649446534146,3.0552796724333677,7.0,415.0,980.0,114.0,5.0,36.0,0.0,575.0,7.459999999999999,5.75,42.1,2315.0,121.35785558521488,0.2721382289416846,16.13390928725702,38.09935205183585,4.431965442764579,0.1943844492440604,1.3995680345572354,0.0,22.354211663066955,0.2900215982721382,0.2235421166306695,1.636717062634989,90.0,4.718015983874444,0.6702412868632709,75.0,100.0,88484.0,0.0,0.0,-5.0,5.0,0.2,0.8,0.8,570.0,False,Knock - 75% chance of playing,2024-05-17T15:00:08.718706Z,88484.jpg,False,,d,20,39.0,290203.0,514.0,246687.0,9366.0,0.2,22.0,20.0,5.52,5.0,10.52,30.95,,,,0.29,0.0,0.26,0.55,1.6,1.4,351.0,221.0,277.0,137.0,107.0,50.0,238.0,73.0,1.04,0.31,Pablo Sarabia,2024-05-19 12:13:16.666579
362,847,Pape Matar,Sarr,3,4,397,9,,373.3,109,78,,0,3,3,27,3,110.2,134,80,406.0,186,81,2063,44,0,0,,0,2.5,0,0,1.6,317.0,127,83,86,Sarr,9,Tottenham,38,23-24,0.0,0.02,0.6400000000000006,65.0,3.1,1.0,1.7969381235350326,1.7746585118136844,1.7400965500778338,1.6934156793563853,1.877268422652072,1.7688876824630142,1.671183401601962,1.5387424263830736,1.0,3.1,1.2830994581199937,1.1958723289246194,1.077375182987682,0.99417831955367,2.071941196413213,1.9815274371618687,1.9320725425304384,1.888179959369467,0.0,0.0,35.0,27.600000000000023,0.0,2.0,0.0,0.0,0.0,0.0,25.0,2.0,4.566413772231124,0.0290094726573287,13.06835471374522,12.927800261483558,2.0477482768875115,0.0228982770699783,1.5452567089128189,0.0,7.706789813977335,0.042361367114763,0.0518455114003402,1.1187303663316548,56.285379183019785,2.3965872499480105,0.0557906020365441,11.90416598781238,11.151948040482385,2.275785376454938,0.0596328487615793,1.2085741844167506,0.0,7.122929655783951,0.0556484719348625,0.0573725291695021,1.0531562590153454,55.34771244225471,2.2821382675017623,0.0717545707823805,11.99778690653763,11.150243100815633,2.488776705158328,0.0849904185998277,1.011306564548963,0.0,8.091077038307159,0.0692137716958137,0.0592369999421837,1.0220099172599386,56.28220329958434,2.3215555060263826,0.0792743510259133,12.2170204245177,11.48352273499848,2.6130989660200017,0.0991181211125191,0.9151913444549532,0.0,9.066867149673756,0.0784767746199518,0.0603575050701381,1.0033851688029078,56.968575722875634,2.3761816770506736,3.0,408.0,374.0,87.0,3.0,27.0,0.0,318.0,3.0122,1.96407,33.2549,1926.0,80.89329089918867,0.1401869158878504,19.065420560747665,17.476635514018692,4.065420560747663,0.1401869158878504,1.2616822429906542,0.0,14.85981308411215,0.1407570093457944,0.0917789719626168,1.5539672897196262,90.0,3.780060322391994,0.995949804129872,100.0,100.0,482442.0,0.0,0.0,-1.0,1.0,2.2,2.5,1.5,513.0,False,International Duty - Unknown return date,2023-12-30T22:30:10.203117Z,482442.jpg,False,,a,18,6.0,717238.0,0.0,687336.0,0.0,0.3,19.5,27.0,3.17,2.09,5.26,34.83,,,,0.14,0.0,0.09,0.23,1.52,1.18,581.0,338.0,203.0,97.0,222.0,94.0,160.0,48.0,1.18,0.39,Pape Matar Sarr,2024-05-26 12:00:21.375523
363,848,Pascal,Groß,11,29,724,7,1.0,1674.9,1,1,1.0,1,3,2,50,4,309.9,7,7,988.6,15,8,3112,61,0,0,2.0,0,4.2,0,0,4.1,434.0,84,53,153,Gross,6,Brighton,38,23-24,0.0300000000000002,0.370000000000001,1.1999999999999955,90.0,1.7,1.3,1.275432273639437,1.300543560971188,1.446234235757316,1.5426101770242628,1.5238531134981623,1.492826639742666,1.461103069216364,1.4000552374995832,1.3,1.7,1.3516357359558089,1.4455295530799244,1.5316325610189725,1.5774312994764137,1.977949168773553,1.95876876955245,1.830477599708704,1.6686423248234503,1.0,0.0,44.0,159.70000000000005,0.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,6.162475400271638,0.1049716404344447,21.955014927991137,64.00430192024781,2.7572323656670186,0.0161042910163472,2.3107678519439965,0.0,11.92059803913608,0.1355707826236463,0.212573834915689,1.322355553554208,88.32918671437211,4.172258036150183,0.2287922903389298,21.667938254415866,56.69845252697195,3.56743426346237,0.0490751034517487,1.8643378956807264,0.0,11.095489633779843,0.1536563639161904,0.2318367291304838,1.355673705916039,87.02740841993362,4.282185347350025,0.2927945629895494,21.59279370945288,53.012421644025885,4.034193438476311,0.079423362843668,1.641673015221015,0.0,11.601847867548852,0.1668093433130925,0.2424219918749328,1.368979088220874,86.486048866429,4.383077055287143,0.3139522908549674,21.47723426081838,51.11296086941464,4.231372244072839,0.0979630593016501,1.5472388827339807,0.0,12.12272829593656,0.1719396148437501,0.2446946345312882,1.379575960002535,86.31749628281551,4.413364891878486,27.0,1866.0,4127.0,349.0,9.0,117.0,0.0,1331.0,13.366599999999998,19.31199,107.5441,7346.0,361.6293506969725,0.3307922679008984,22.86142118159543,50.56221072692622,4.275796351756058,0.1102640893002994,1.4334331609038933,0.0,16.306833650966514,0.1637617751157092,0.2366021099918323,1.3175835829022595,90.0,4.430525668762254,0.6733200664342467,100.0,100.0,60307.0,0.0,0.0,-4.0,4.0,2.0,2.0,2.0,134.0,False,,2023-09-22T14:00:07.601244Z,60307.jpg,False,,a,5,36.0,1829737.0,0.0,1828760.0,0.0,0.3,25.1,34.0,6.4,8.89,15.29,51.16,,,,0.19,0.0,0.26,0.45,1.48,1.45,60.0,36.0,179.0,79.0,42.0,26.0,88.0,27.0,0.98,0.2,Pascal Groß,2024-05-26 12:00:21.375523
364,853,Patson,Daka,4,3,231,5,,223.6,160,21,,1,4,1,24,4,95.1,141,23,295.2,228,25,1169,56,0,0,,0,2.3,0,0,0.8,440.0,73,25,70,Daka,2,Leicester City,37,22-23,0.0,0.0,0.8399999999999999,27.0,0.1,2.1,1.7922370851377325,1.6283252169692648,1.4775959408558563,1.4082699419391935,1.8546089037982911,1.7553977155758471,1.681044233263855,1.616581425382716,2.1,0.1,2.6144765682053923,2.2933038323467065,1.9581132752184311,1.6736039272435994,1.1841446326635008,1.154019994711991,1.138756726942267,1.1892667999473576,0.0,0.0,2.0,0.2999999999999829,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0000890890176035,0.1359894741184785,5.851503404004192,8.147762581820121,1.8037706601566663,0.0424122484322139,0.5939532901311882,0.0,12.32244630531777,0.0704767508703848,0.0573947904305398,0.7232279095581648,33.04359352916415,1.6932921120505458,0.1198875650603507,6.987056501085061,8.87368626156099,2.126868774647846,0.0947449527026182,0.787930837078638,0.0,16.27034940967382,0.1055276322529807,0.0516967261338331,0.8862797452965899,38.82938474700737,1.996829822910868,0.1261861275048663,7.993983204666113,8.842800290262554,2.409243984908986,0.1370911169726408,0.8705206455814128,0.0,18.33895623715868,0.1326958959966194,0.0549611973387961,1.0356633878659252,42.24986891454888,2.2277010678767484,0.1353841437967336,8.619864267110705,8.745589490376585,2.5765639391296595,0.1610370304962395,0.901848544728606,0.0,19.305692247858843,0.1486644730394663,0.0595203070333926,1.1207483151331123,43.761366023736464,2.359732886038933,4.0,251.0,232.7,77.0,5.0,25.0,0.0,545.0,4.629999999999999,1.85,33.78,1259.0,67.35981017580444,0.2859412231930103,17.942811755361397,16.634630659253375,5.504368546465448,0.3574265289912628,1.7871326449563143,0.0,38.95949166004765,0.3309769658459094,0.1322478157267672,2.414773629864972,90.0,4.815236628929626,1.0799136069114472,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patson Daka,
365,854,Pau,Torres,0,4,461,6,,150.6,243,69,,1,2,1,37,2,76.6,214,59,479.4,145,50,2462,46,0,0,,0,2.9,0,0,2.8,135.0,236,62,85,Pau,1,Aston Villa,37,23-24,0.01,0.01,1.7299999999999969,90.0,3.1,1.7,1.1623187854639072,1.382526170017497,1.4945743141309988,1.4804546338679478,1.9396925446264213,1.7868788033248038,1.6192445925072851,1.5073367165550071,1.7,3.1,2.3925358636640475,2.370055476952351,2.2882178079285063,2.1988220254547493,1.0747284867048572,1.1194689449715352,1.1585937723656807,1.1716499690256823,1.0,0.0,14.0,0.9000000000000057,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,2.320797865198899,0.0,14.718097147849583,3.300468727140655,2.150470904663602,0.0074857575903909,1.6178117660726563,0.0,3.2077827520632014,0.0089600878261111,0.0171722180850662,1.7170901147428352,87.57370254753488,2.314711546214731,0.0,15.07528670166286,4.194269162027047,2.496645603192964,0.0309288913908082,1.4270487345947138,0.0,3.7715362497604072,0.0187845859061327,0.0215814798907723,1.543092593390916,85.66198889507996,2.54647921271171,0.0,15.443521955482716,4.739055169013826,2.7192049606180966,0.0504278607456632,1.337371481985444,0.0,4.238478720511581,0.0263490618998688,0.0236244078319458,1.4492518262428746,85.0648125883302,2.7284169672373446,0.0,15.66655655705122,4.986832518979816,2.8302526355984825,0.0603006935139361,1.3018507954672298,0.0,4.465733827034092,0.0300146115222608,0.024245193962648,1.409909390859585,84.93396994110267,2.822030289870387,0.0,461.0,150.6,85.0,2.0,37.0,0.0,135.0,0.96,0.71,40.0,2462.0,84.30219517444237,0.0,16.852152721364742,5.505280259951259,3.107229894394801,0.0731112916328188,1.3525588952071486,0.0,4.935012185215272,0.035093419983753,0.0259545085296506,1.4622258326563768,90.0,3.081721188342735,2.083333333333333,100.0,100.0,244954.0,0.0,0.0,1.0,-1.0,2.0,1.5,1.5,584.0,False,Knock - 75% chance of playing,2024-02-24T23:30:09.599382Z,244954.jpg,False,,a,2,7.0,1051151.0,2533.0,1029404.0,6601.0,0.3,18.5,27.0,0.96,0.71,1.67,40.0,,,,0.04,0.0,0.03,0.07,1.46,1.35,338.0,41.0,211.0,61.0,171.0,45.0,112.0,42.0,0.99,0.22,Pau Torres,2024-05-19 12:13:16.666579
366,856,Paul,Onuachu,0,0,23,1,,52.8,358,52,,0,4,2,7,0,20.6,401,52,30.2,458,58,401,53,0,0,,0,1.3,0,0,0.0,126.0,233,50,14,Onuachu,0,Southampton,36,22-23,0.1399999999999999,0.01,1.2300000000000004,61.0,0.4,1.4,1.294330266520815,1.1124917768855838,1.0628874009041738,1.0799493164282787,2.091365771520439,1.841762097075576,1.6719329025028369,1.5830760839432767,1.4,0.4,0.9934817228499794,1.0363059187929389,1.0934007161061288,1.1179043166851164,1.8776674723988072,1.7332324057717243,1.6515795117729313,1.5949931072774164,1.0,0.0,3.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,2.590126612113406,0.0,2.031868483442452,2.954231478650559,1.3551459182569172,0.0,0.8267869361039537,0.0,13.615870905705034,0.191135760839418,0.0059373878239909,0.6717117401082565,39.84527620357651,2.1377268836358536,0.0,2.2930401209582736,4.30639416260202,1.3377172861401825,0.0,0.8021593967415602,0.0,13.6810596641062,0.1647276541705946,0.0067885571347488,0.6395901183511834,41.96995680288105,2.0172456707573247,0.0,2.425668470556801,5.068099007465715,1.33429537350468,0.0,0.7895374789035752,0.0,13.815136618041096,0.1519964072701878,0.0072771186544536,0.627034298598648,43.24037499384945,1.964374399115557,0.0,2.4910999110176424,5.463777363277541,1.3335575383852516,0.0,0.7835075456465077,0.0,13.90209946926559,0.145891814856935,0.0075272217790565,0.6215877402051577,43.89637858242359,1.9399726273433655,0.0,23.0,52.8,12.0,0.0,7.0,0.0,126.0,1.2599999999999998,0.0699999999999999,5.550000000000001,401.0,17.252427641550625,0.0,5.162094763092269,11.850374064837904,2.693266832917706,0.0,1.5710723192019949,0.0,28.279301745635912,0.282793017456359,0.0157107231920199,1.245635910224439,90.0,3.872115929525078,0.0,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Onuachu,
367,858,Pedro,Lomba Neto,11,8,310,3,1.0,599.2,53,46,3.0,1,3,1,27,2,135.5,95,64,371.4,205,86,1516,55,0,0,,0,4.3,0,0,1.3,389.0,100,63,86,Neto,4,Wolves,38,23-24,0.0499999999999998,0.0099999999999997,0.5799999999999983,12.0,0.5,4.5,0.9901577235390332,1.0882838213119854,1.143166963591192,1.122879131267375,2.0021052616129955,1.817597695359864,1.744080924259176,1.686776290256356,4.5,0.5,2.254028690931237,2.3030499210018758,2.258794183657597,2.186072745516141,1.4797827893638866,1.317522074874989,1.2557061117562252,1.2209362336851106,0.0,11.0,-282.0,599.2,2.0,-28.0,0.0,-1.0,0.0,-113.0,389.0,-1.0,-37.77,1.9529442097938805,-41.98901809165502,106.67529145329988,2.2135588173912324,0.3547530238729353,-3.9203663346619217,-18.57991793929712,69.46242421660118,0.0158201753303331,0.0091988851143727,1.1803123240868012,71.77304835936297,-3.968600767550347,0.8693430503482257,-13.653330217886094,47.85085091680109,2.818035680101908,0.1586519920989534,-1.27050555638894,-7.342580959591841,31.434520524513605,0.0260267882310966,0.0244035587474952,1.2660694777903956,77.56878851851194,0.3907124299336663,0.4474466400780543,-0.9654219534336536,25.88027262569719,3.297066543848953,0.08833235135344,-0.0977338137944365,-2.724808786712157,17.422156044089487,0.0462572655064627,0.0482009630709382,1.3564813496060355,80.09606058568127,2.221100290273024,0.3048171737337642,5.018757164724208,20.38169533978627,3.5735819285265933,0.0747577934690127,0.4494790073396107,-1.0047381447143142,14.283304696882634,0.0686450928185114,0.0742483577413721,1.4194578207659423,80.61709760219824,2.904150110456278,139.0,-901.0,8312.6,200.0,27.0,-107.0,-994.0,5144.0,8.169999999999998,9.09,69.28999999999999,3700.0,-183.5423788420408,3.381081081081081,-21.916216216216217,202.1983783783784,4.864864864864865,0.6567567567567567,-2.6027027027027025,-24.178378378378376,125.12432432432432,0.1987297297297296,0.2211081081081081,1.685432432432432,90.0,-4.464544350211803,3.304773561811506,100.0,100.0,247632.0,0.0,0.0,0.0,0.0,-0.5,-0.3,0.2,567.0,False,Hamstring injury - 75% chance of playing,2024-05-10T15:00:10.759597Z,247632.jpg,False,,a,20,39.0,2042816.0,0.0,1988660.0,0.0,0.0,15.6,18.0,3.17,3.69,6.86,29.09,,,,0.19,0.0,0.22,0.41,1.73,1.6,104.0,62.0,398.0,186.0,34.0,22.0,173.0,51.0,1.07,0.18,Pedro Lomba Neto,2024-05-26 12:00:21.375523
368,859,Pedro,Porro,8,20,720,7,4.0,877.4,25,5,1.0,2,2,14,54,3,208.5,34,2,839.0,33,6,3090,59,0,0,,0,3.9,0,0,22.4,365.0,108,6,136,Pedro Porro,3,Tottenham,38,23-24,0.1600000000000001,0.1600000000000001,0.6400000000000006,75.0,3.1,1.0,1.7969381235350326,1.7746585118136844,1.7400965500778338,1.6934156793563853,1.877268422652072,1.7688876824630142,1.671183401601962,1.5387424263830736,1.0,3.1,1.2830994581199937,1.1958723289246194,1.077375182987682,0.99417831955367,2.071941196413213,1.9815274371618687,1.9320725425304384,1.888179959369467,0.0,0.0,75.0,44.5,2.0,3.0,0.0,0.0,0.0,0.0,58.0,0.0,7.67060080633568,0.0287719458702402,26.583340091007106,24.98550745623988,4.599343979994613,0.4657283008177362,2.407206673474308,0.0,20.2962227664648,0.0673601928002461,0.1577943435780547,1.648058967155124,83.54883978034131,3.9900141314949433,0.1123975289053279,22.5881779696142,25.093020897356737,3.9985632677543834,0.266738817357621,2.038418414452609,0.0,15.256795324709332,0.0712229076370073,0.1665875067937144,1.6661781147583556,85.34952859067383,3.9014966847871584,0.1818412650367267,21.408861233924977,26.142332194095047,3.883440666300636,0.1754803136595716,1.833386581269409,0.0,12.938214439177669,0.0811834035438142,0.1754744530218022,1.6483971091592775,85.74163006008506,3.9655430929914974,0.2115826630644119,20.88879474030695,26.56828243439999,3.875034089055224,0.1433650844535314,1.7405483817620742,0.0,11.9884642093255,0.0882302465333155,0.1770740417393408,1.6127735086119386,85.2811297936392,4.010499568009287,11.0,973.0,1281.1,186.0,6.0,80.0,0.0,540.0,4.59,8.39,74.69,4042.0,194.03794803749577,0.2449282533399307,21.665017318159325,28.525235032162296,4.1415141019297375,0.1335972290945076,1.7812963879267687,0.0,12.023750618505687,0.1022018802572983,0.1868134586838198,1.663062840178129,90.0,4.320488699498916,1.30718954248366,100.0,100.0,441164.0,0.0,0.0,9.0,-9.0,3.4,5.3,4.3,506.0,False,Knock - 75% chance of playing,2024-04-13T23:00:09.158751Z,441164.jpg,False,,a,18,6.0,6186173.0,0.0,4177481.0,0.0,0.7,23.1,35.0,2.92,6.18,9.1,58.42,,,,0.09,0.0,0.18,0.27,1.7,1.57,71.0,6.0,55.0,16.0,56.0,9.0,12.0,4.0,1.02,0.2,Pedro Porro,2024-05-26 12:00:21.375523
369,863,Pervis,Estupiñán,3,7,291,3,3.0,382.6,79,14,,1,2,1,26,2,89.0,146,35,350.8,187,70,1242,48,1,0,,0,3.0,0,0,18.4,156.0,188,38,57,Estupiñan,4,Brighton,33,23-24,0.0,0.0,0.0599999999999987,12.0,0.9,1.7,1.0343089051797352,1.28692264859704,1.5020008786439796,1.5869592448322074,1.6723400630880842,1.516592326656495,1.4594806970200016,1.388957773687954,1.7,0.9,1.1747762453461934,1.1239430430531947,1.072054437178063,1.0461117664425446,1.7543354966956557,1.7814578883760066,1.7256710609782204,1.6613264432396029,0.0,0.0,3.0,0.3000000000000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93256250614889,0.0171497259495416,12.031183597256408,14.07093866028104,1.7619015156184736,0.0185143143642403,1.332213014615401,0.0,3.5635782676317604,0.0152245778942066,0.0594262239290677,1.3530998942723278,58.82219616541549,1.939968515806583,0.0630853303738799,13.179731363844464,16.56654815663319,2.237184170435879,0.0519359061510748,1.3449296132225073,0.0,5.21569888635937,0.0292265504089853,0.0798151922119918,1.3358617426068269,61.0890567055061,2.229490837911062,0.1046348005945713,14.128658824969945,18.18288174165607,2.590539248121877,0.0769682782061037,1.3544726084992371,0.0,6.545317491970632,0.0400989737748747,0.0959589659180375,1.3541289764626858,62.93348333486534,2.432169217441243,0.1300086498811871,14.697104480133348,19.117593001067675,2.790274315662965,0.090887361254012,1.360942874655099,0.0,7.341011161099437,0.0462380130785427,0.1058312040049798,1.371825784181448,64.08362833099494,2.5464365652965,6.0,544.0,677.2,102.0,2.0,39.0,0.0,269.0,1.5312,2.90931,33.7191,1900.0,89.99142839513276,0.2842105263157894,25.768421052631577,32.077894736842104,4.831578947368421,0.0947368421052631,1.8473684210526315,0.0,12.742105263157894,0.0725305263157894,0.1378094210526315,1.5972205263157893,90.0,4.262751871348393,1.3061650992685476,75.0,100.0,204214.0,0.0,0.0,-2.0,2.0,-0.1,1.3,0.8,131.0,False,Ankle injury - 75% chance of playing,2024-04-13T23:00:08.742676Z,204214.jpg,False,,d,5,36.0,3941406.0,1720.0,7162823.0,105660.0,0.2,11.9,15.0,1.0,2.22,3.22,26.5,,,,0.07,0.0,0.16,0.23,1.92,1.88,290.0,34.0,292.0,99.0,149.0,33.0,17.0,6.0,1.09,0.22,Pervis Estupiñán,2024-04-19 20:58:39.335966
370,865,Phil,Foden,8,31,866,14,3.0,1157.8,6,6,4.0,6,3,15,27,19,348.8,3,3,1154.8,3,2,2860,85,0,0,,0,6.6,0,0,43.3,1172.0,8,4,230,Foden,2,Manchester City,38,23-24,0.2899999999999991,0.3100000000000005,0.360000000000003,90.0,1.9,0.4,2.5116750400625936,2.3486148809705667,2.2172562769189126,2.160030303168506,0.9399861715254784,0.948607760634126,0.9455363827180322,0.9095190002834088,0.4,1.9,1.561561274386628,1.4549264928063912,1.4041786363678124,1.3732195052171623,2.0268811824717585,1.985101358571586,1.876066384767721,1.7290000801407406,1.0,0.0,92.0,119.5,3.0,1.0,0.0,0.0,0.0,0.0,105.0,1.0,7.0462010366217065,0.219449334786129,46.97229820424057,52.85162043816473,10.75963319838666,1.4114400774660336,0.7516317702001591,0.0,55.87749368876384,0.3498213251189729,0.2348486831072574,0.6077133824760649,81.5655240810936,6.486517650767846,0.2344981448552582,37.990971164857854,44.90116290790691,9.100739858078034,1.0397957661316548,0.7958037129302163,0.0,48.910667892026254,0.3453798603056269,0.2268605506595674,0.7283277382110582,81.75012844676199,6.131511524900962,0.2589253847553104,30.967228771241032,38.44755873861349,7.618970504996945,0.7542529009532268,0.7918251777396952,0.0,42.38720062312351,0.3151749280813417,0.2144529831432923,0.7779001287511276,80.10611681586623,5.605338695950777,0.2790933982740218,27.045547957700048,34.52220662211055,6.755285944265439,0.6002210456827742,0.7594898337157994,0.0,39.06456324758475,0.2945170653446171,0.2059394496348928,0.7895716491893467,77.62020139383772,5.260526065626379,24.0,1888.0,2443.2,481.0,38.0,57.0,0.0,2916.0,22.0,15.49,63.68,5886.0,389.50492824404654,0.3669724770642202,28.86850152905199,37.35779816513761,7.354740061162079,0.581039755351682,0.8715596330275229,0.0,44.58715596330276,0.3363914373088684,0.2368501529051987,0.9737003058103976,90.0,5.955732847768296,1.7272727272727275,100.0,100.0,209244.0,0.0,0.0,10.0,-10.0,7.4,7.2,6.2,353.0,True,,2024-04-10T08:00:08.880669Z,209244.jpg,False,,a,13,43.0,8102135.0,0.0,4525293.0,0.0,0.7,27.1,33.0,10.17,6.95,17.12,28.51,,,,0.32,0.0,0.22,0.54,0.9,0.85,10.0,7.0,14.0,6.0,4.0,3.0,4.0,3.0,1.04,0.44,Phil Foden,2024-05-26 12:00:21.375523
