id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week12,cleansheet_week12,xA,xA_points,xG_week12,goals_week12,xPoints week 12,xA_week12,assists_week12,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,form 10,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
497,1,2,59,,,0,114243,,,0,0,-1,1,46.2,208,126,2.0,,1,3,1.7,2.2,4,Jacob,1.7,5,1,19.2,233,108,False,100.0,214,88,374,,,49,0,0,,0,,114243.jpg,3.0,0,0,Murphy,0.1,False,,a,14,4,47.0,207,109,18,5574,192,5562,110,0.3,3.7,Murphy,2,Newcastle Utd,6.0,14.213667579396127,0.2,1.0,1.6351907582040757,0.7000000000000011,0.0,0.2,0.6000000000000001,0.0,0.0,2.2784768211920525,0.1,1.0,2.3689445965660214,,,,,,,,,,,,,,,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,0.39999999999999947,0.0,,,,,,2.700000000000001,0.0,,,4.796585303791409,0.0,1.0,0.6999999999999993,0.0,0.1,0.0,1.8011942119122022,0.1,0.0,1.1999999999999993,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,1.72313016014843,0.1,0.0,1.5,0.0,0.0,0.0,,,,1.200000000000001,0.0,,,,,,-0.3000000000000007,0.0,,,2.3278776563692563,2.1231621408373083,2.340066850410075,2.3205746732823966,2.358854601240345,0.48345808093184106,1.070180082271046,0.4,0.06666666666666667
506,3,13,234,100.0,100.0,3,75115,,,0,0,1,-1,117.6,102,12,,,2,4,4.3,4.8,1,Callum,4.3,12,7,72.4,26,11,False,284.0,27,6,877,,2020-11-06T23:00:16.979143Z,66,0,0,1.0,0,,75115.jpg,6.8,0,0,Wilson,16.7,False,,a,14,4,325.0,27,14,68,1996980,32661,1506922,46620,0.7,10.3,Wilson,2,Newcastle Utd,10.0,59.395430463576155,5.9,22.16,0.0,0.7000000000000011,0.0,1.1,3.3000000000000003,0.0,0.0,1.3000000000000005,0.10000000000000007,0.0,5.939543046357616,6.7,,,1.1,1.0,,,4.4,0.6,0.0,1.6999999999999995,0.0,0.0,0.0,6.8,0.7,1.0,2.4000000000000004,0.0,0.0,0.0,13.500826446280993,1.7000000000000002,2.0,0.39999999999999947,0.0,0.1,1.0,3.2,0.2999999999999998,0.0,2.700000000000001,0.0,0.0,0.0,3.4685185185185183,0.0,0.0,0.6999999999999993,0.0,0.09999999999999998,1.0,12.3,1.6999999999999995,2.0,1.1999999999999993,1.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.5,0.0,,,8.1901185770751,0.4000000000000004,1.0,1.200000000000001,1.0,0.2,1.0,,,,-0.3000000000000007,0.0,,,6.344932942734326,3.8300395256917006,6.740442385441264,6.183594862780789,6.192267623985425,0.8999307645996388,2.31196399519566,7.0,0.7
507,2,0,34,75.0,75.0,1,90105,3.0,,0,0,-4,4,8.8,343,169,,,0,3,0.0,0.4,0,Ryan,0.0,5,0,3.0,381,168,False,10.2,389,167,185,Hamstring injury - 75% chance of playing,2020-11-10T15:30:18.589907Z,56,0,0,,0,,90105.jpg,2.6,0,0,Fraser,0.2,False,,d,14,4,11.0,314,157,13,13385,13,73363,230,0.0,2.3,Fraser,0,Newcastle Utd,5.0,9.319612607554168,0.0,0.0,1.3626589651700631,0.7000000000000011,0.0,0.0,0.0,,,,,,1.8639225215108337,,,,,,,,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,2.4000000000000004,0.0,,,2.4008264462809916,0.0,0.0,0.39999999999999947,0.0,0.0,1.0,1.0,0.0,0.0,2.700000000000001,0.0,0.0,0.0,2.49658530379141,0.0,0.0,0.6999999999999993,1.0,0.0,0.0,2.188770053475936,0.0,0.0,1.1999999999999993,0.0,0.0,1.0,,,,1.0,0.0,,,,,,1.5,0.0,,,,,,1.200000000000001,0.0,,,,,,-0.3000000000000007,0.0,,,2.0215454508870843,,1.7511590105909547,1.789990742618602,1.827362290246136,0.3328433074126489,0.787651024769593,0.0,0.0
513,0,1,129,100.0,100.0,2,194799,,,0,0,-2,2,148.3,70,17,,,0,2,2.7,3.2,1,Jamal,2.7,15,0,30.3,157,43,False,142.0,153,62,899,,2020-10-14T10:00:22.069564Z,43,0,0,,0,,194799.jpg,1.9,0,0,Lewis,2.7,False,,a,14,4,13.0,305,104,21,307269,10175,247423,5673,0.6,4.9,Lewis,4,Newcastle Utd,11.052631578947368,27.748774007819506,0.0,0.0,12.048774007819505,0.7000000000000011,0.0,0.9,2.7,0.0,0.0,2.986341215165636,0.0,0.0,2.510603362612241,4.931484334792319,,,1.1,1.0,,,0.4307340962109387,0.0,0.0,1.6999999999999995,0.0,-0.1,0.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,3.6812801841425586,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,0.8688220509589988,0.0,0.0,2.700000000000001,0.0,0.2,0.0,3.9863412151656403,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,3.2047768476488083,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.3715177646857684,0.0,0.0,1.0,0.0,0.3,0.0,1.8925206405937192,0.0,0.0,1.5,0.0,0.0,0.0,4.104776847648807,0.0,0.0,1.200000000000001,1.0,0.30000000000000004,0.0,,,,-0.3000000000000007,0.0,,,2.6773751962233265,3.0887891170234827,2.136394671296828,2.2382927326276265,2.388611064404731,0.5838612471191258,1.2107204509366536,0.9,0.08142857142857143
602,0,0,0,,,0,215379,,,0,0,0,0,0.0,520,202,,,0,3,0.0,0.5,0,Elliot,0.0,0,0,0.0,535,200,False,0.0,533,200,0,,,45,0,0,,0,,215379.jpg,0.0,0,0,Anderson,0.0,False,,a,14,4,0.0,497,191,0,620,112,278,63,0.0,0.0,Anderson,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,0,0,0,,,0,432927,,,0,0,0,0,0.0,445,22,,,0,1,1.0,1.5,0,Daniel,0.0,0,0,0.0,468,46,False,0.0,465,46,0,,,40,0,0,,0,,432927.jpg,0.0,0,0,Langley,0.0,False,,a,14,4,0.0,409,19,0,329,329,15,15,0.0,0.0,Langley,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0,0,16,100.0,100.0,0,195473,,,0,0,0,0,48.4,203,31,,,0,4,0.5,1.0,1,Rhian,1.0,8,0,10.9,311,43,False,17.4,368,42,331,,2020-11-16T15:00:22.173271Z,45,0,0,,0,,195473.jpg,1.2,0,0,Brewster,6.4,False,,a,15,49,45.0,214,45,10,715121,16307,653641,16982,0.2,2.2,Brewster,0,Sheffield Utd,8.333333333333334,14.4,0.8,3.2,0.0,1.5,0.0,0.4,1.2000000000000002,0.0,0.0,1.0,0.0,0.0,1.7279999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,3.2,0.3,0.0,1.4000000000000004,0.0,0.0,0.0,2.0,0.0,0.0,2.7,0.0,0.0,0.0,2.2,0.0,0.0,2.2,0.0,0.4,0.0,2.6,0.4,0.0,1.3000000000000007,0.0,0.0,0.0,1.4000000000000004,0.10000000000000007,0.0,1.5,0.0,0.0,0.0,1.7999999999999998,1.84,1.7676652556955297,1.7075706498478516,1.7203207335041126,0.38399999999999995,0.8145870119269026,1.2000000000000002,0.14400000000000002
343,0,2,24,,,0,18867,,,0,0,-4,4,6.2,351,52,,,0,4,-0.3,0.2,1,Billy,0.2,4,1,10.5,314,45,False,36.6,330,37,188,,,56,0,0,1.0,0,,18867.jpg,2.4,0,0,Sharp,0.1,False,,a,15,49,63.0,174,43,12,8516,41,22979,122,0.0,2.1,Sharp,0,Sheffield Utd,5.0,11.92,1.1,3.92,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.384,2.8,0.2,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8,0.2,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,5.8000000000000025,0.7000000000000001,1.0,1.8000000000000007,0.0,0.0,0.0,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,2.7,0.0,,,,,,2.2,0.0,,,,,,1.3000000000000007,0.0,,,,,,1.5,0.0,,,2.400000000000001,1.0,2.4428968948206347,2.353665510380144,2.3725974527788343,0.4257142857142857,1.0074238716363917,1.1,0.22000000000000003
344,0,2,84,100.0,100.0,2,27436,,,-1,1,-3,3,57.2,185,29,,,0,4,0.3,0.8,1,David,0.8,9,2,21.9,215,35,False,77.6,238,27,520,,2020-10-11T23:30:11.810506Z,52,0,0,,0,,27436.jpg,2.5,0,0,McGoldrick,0.6,False,,a,15,49,85.0,148,41,25,65010,1082,99681,1849,0.2,4.8,McGoldrick,0,Sheffield Utd,10.0,21.7,0.8,3.2,0.0,1.5,0.0,0.5,1.5,0.0,0.0,1.0,0.0,0.0,2.17,1.0,0.0,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9,0.1,0.0,1.6,1.0,0.5,0.0,4.4,0.1,1.0,0.39999999999999947,0.0,0.0,0.0,2.0,0.0,0.0,1.8000000000000007,1.0,0.0,0.0,1.4,0.09999999999999998,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,3.6,0.4,1.0,2.7,0.0,0.0,0.0,2.4000000000000004,0.10000000000000007,0.0,2.2,0.0,0.0,0.0,,,,1.3000000000000007,0.0,,,,,,1.5,0.0,,,2.4625,2.333333333333333,2.205308087456248,2.151814783008504,2.1631642892934337,0.41730769230769227,0.9516079509481267,1.3,0.13
345,0,2,148,,,0,40386,,,0,0,-3,3,93.1,142,32,,,0,2,1.0,1.5,1,Chris,1.5,20,0,35.6,121,29,False,204.0,77,26,976,,,47,0,0,,0,,40386.jpg,1.6,0,0,Basham,0.8,False,,a,15,49,59.0,182,42,19,24368,102,110484,1694,0.3,4.0,Basham,0,Sheffield Utd,11.875,31.15125873504569,0.2,1.2000000000000002,9.75125873504569,1.5,0.0,0.4,1.2000000000000002,0.0,0.0,1.8925206405937192,0.0,0.0,2.6232638934775316,2.3314843347923184,0.0,0.0,1.1,0.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,2.807586071978621,0.0,0.0,1.6,0.0,0.0,0.0,3.6812801841425586,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,5.861195552886344,0.1,0.0,1.8000000000000007,0.0,0.2,0.0,1.3283399944955951,0.0,0.0,2.5,0.0,0.0,0.0,2.9863878557664254,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,0.26882205095899925,0.0,0.0,2.7,0.0,0.0,0.0,2.443212633449336,0.0,0.0,2.2,0.0,0.0,0.0,3.9901271721360496,0.1,0.0,1.3000000000000007,0.0,0.09999999999999998,0.0,2.1925206405937194,0.0,0.0,1.5,0.0,0.10000000000000003,0.0,2.7451992797001368,2.157440627546365,2.5972153295428138,2.680787734772717,2.6813779177368797,0.5581412539313897,1.210021404314192,0.6000000000000001,0.05052631578947369
346,0,0,73,100.0,100.0,0,47247,2.0,,0,0,-4,4,136.3,82,54,2.0,,0,3,1.5,2.0,2,John,2.0,11,0,23.2,203,97,False,63.0,273,115,539,,2020-10-15T01:00:17.482739Z,56,0,0,,0,,47247.jpg,1.9,0,0,Fleck,0.1,False,,a,15,49,33.0,233,121,13,6304,67,35580,104,0.4,2.3,Fleck,0,Sheffield Utd,6.842105263157895,16.60461344659938,0.2,1.0,1.4046134465993791,1.5,0.0,0.4,1.2000000000000002,0.0,0.0,2.8231301601484304,0.2,0.0,2.426828119118371,2.63287108369808,0.0,0.0,1.1,0.0,0.1,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.6,0.0,,,1.0,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,,,,1.8000000000000007,0.0,,,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,2.7,0.0,,,2.110803158362334,0.0,0.0,2.2,0.0,0.0,0.0,3.2725317930340125,0.2,0.0,1.3000000000000007,0.0,0.0,0.0,2.5231301601484297,0.0,0.0,1.5,0.0,0.1,0.0,2.345919054338641,2.6823988179233016,2.440675383547055,2.4307230907660484,2.4374150068293656,0.4333621641282806,1.0255220551838473,0.6000000000000001,0.08769230769230771
347,0,0,111,100.0,100.0,0,63426,,,0,0,-4,4,47.8,205,49,,,0,2,-0.5,0.0,0,Enda,0.0,17,0,25.6,182,54,False,150.2,137,53,810,,2020-11-13T11:00:14.925748Z,51,0,0,,0,,63426.jpg,1.1,0,0,Stevens,1.3,False,,a,15,49,57.0,187,45,10,17802,69,281537,1781,0.0,2.0,Stevens,2,Sheffield Utd,9.09090909090909,19.265078457451246,0.2,1.2000000000000002,7.465078457451246,1.5,0.0,0.2,0.6000000000000001,0.0,0.0,1.4925206405937192,0.2,0.0,2.119158630319637,2.9314843347923185,0.1,0.0,1.1,0.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,2.807586071978621,0.0,0.0,1.6,0.0,0.0,0.0,3.6812801841425586,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,3.261195552886346,0.1,0.0,1.8000000000000007,0.0,0.0,0.0,0.3283399944955952,0.0,0.0,2.5,0.0,0.0,0.0,2.9863878557664254,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,0.26882205095899925,0.0,0.0,2.7,0.0,0.0,0.0,,,,2.2,0.0,,,,,,1.3000000000000007,0.0,,,,,,1.5,0.0,,,2.1180189072603235,0.8806713457763593,2.0928016642772387,2.1768413122559567,2.1773323617945617,0.41552130006267396,0.9383792139159153,0.4,0.044000000000000004
348,0,0,0,0.0,0.0,0,74854,,,0,0,-2,2,0.0,459,29,,,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,481,52,False,0.0,478,52,0,Not included in Sheffield United's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:19.092875Z,43,0,0,,0,,74854.jpg,0.0,0,0,Moore,0.1,False,,n,15,49,0.0,426,26,0,1570,6,11342,97,0.0,0.0,Moore,0,Sheffield Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,0,0,58,,,0,79934,1.0,,-1,1,-4,4,80.9,152,95,1.0,,0,3,0.3,0.8,0,Oliver,0.8,9,0,14.5,278,132,False,63.6,272,114,421,,,46,0,0,2.0,0,,79934.jpg,1.4,0,0,Norwood,0.2,False,,a,15,49,0.0,513,202,11,8113,75,37098,293,0.2,2.4,Norwood,1,Sheffield Utd,7.857142857142858,13.212990166699289,0.0,0.0,1.6129901666992872,1.5,0.0,0.2,0.6000000000000001,,,,,,1.6816532939435456,2.3328710836980795,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.39999999999999947,0.0,,,2.4652988882215867,0.0,0.0,1.8000000000000007,0.0,0.1,0.0,,,,2.5,0.0,,,1.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,2.110803158362334,0.0,0.0,2.2,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,1.3000000000000007,0.0,0.1,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,1.4204725084748102,1.369502167775521,1.6770821452459674,1.6950345579245332,1.6958060203299188,0.3655768030312056,0.784074891197759,0.2,0.025454545454545455
350,0,0,0,,,0,82143,,,0,0,-1,1,0.0,485,36,,,0,1,-0.5,0.0,0,Wes,0.0,0,0,0.0,505,58,False,0.0,502,58,0,,,44,0,0,,0,,82143.jpg,0.0,0,0,Foderingham,0.1,False,,a,15,49,0.0,455,33,0,1505,21,6160,99,0.0,0.0,Foderingham,0,Sheffield Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1,0,139,,,0,82691,,,0,0,-4,4,153.5,66,15,,,0,2,1.0,1.5,1,George,1.5,21,0,47.3,70,11,False,161.8,121,45,1080,,,51,0,0,,0,,82691.jpg,1.6,0,0,Baldock,1.4,False,,a,15,49,156.0,68,3,19,41293,161,261442,3475,0.3,3.7,Baldock,1,Sheffield Utd,11.875,36.32973555623774,1.0,6.0,9.75125873504569,1.5,0.0,1.2,3.6,0.0,0.0,1.8925206405937192,0.0,0.0,3.059346152104232,3.5314843347923186,0.1,0.0,1.1,0.0,0.2,0.0,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,3.0075860719786216,0.2,0.0,1.6,0.0,0.0,0.0,5.382106630423549,0.0,0.0,0.39999999999999947,0.0,0.09999999999999998,1.0,3.261195552886346,0.0,0.0,1.8000000000000007,0.0,0.2,0.0,1.6283399944955952,0.0,0.0,2.5,0.0,0.09999999999999998,0.0,2.9863878557664254,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,1.1688220509589993,0.10000000000000003,0.0,2.7,0.0,0.09999999999999998,0.0,3.3432126334493364,0.09999999999999998,0.0,2.2,0.0,0.10000000000000007,0.0,7.290127172136049,0.5,0.0,1.3000000000000007,0.0,0.3999999999999999,0.0,1.8925206405937192,0.0,0.0,1.5,0.0,0.0,0.0,3.1852819243282364,3.1174406275463653,3.0788462071500264,3.0934104525548447,3.1086418799089715,0.5998717945302416,1.3547012461616603,2.2,0.18526315789473685
352,1,0,36,,,0,83427,,,0,0,-2,2,5.4,352,125,,,0,2,-0.3,0.2,0,Jack,0.2,4,0,5.9,350,127,False,37.4,324,125,279,,,43,0,0,,0,,83427.jpg,2.2,0,0,Robinson,0.1,False,,a,15,49,17.0,294,98,9,8581,27,13994,230,0.0,2.1,Jack Robinson,0,Sheffield Utd,4.090909090909091,12.137762127045116,0.3,1.7999999999999998,3.359285305853061,1.5,0.0,0.0,0.0,,,,,,2.9670085199443617,,,,,,,,,,,,,,,4.607586071978622,0.3,0.0,1.6,0.0,0.0,0.0,3.6812801841425586,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,3.952230035644966,0.0,0.0,1.8000000000000007,0.0,0.0,1.0,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,2.7,0.0,,,1.0,0.0,0.0,2.2,0.0,0.0,0.0,,,,1.3000000000000007,0.0,,,,,,1.5,0.0,,,3.3102740729415365,1.0,2.9588314627624137,3.015327749727614,3.021662587608672,0.6900019813824098,1.4308185620616265,0.3,0.07333333333333333
353,0,0,102,100.0,100.0,0,108416,,,0,0,-2,2,17.4,296,96,,,0,2,0.7,1.2,1,John,1.2,20,0,20.9,223,69,False,169.6,116,44,911,,2020-11-15T17:30:21.199108Z,48,0,0,,0,,108416.jpg,0.7,1,0,Egan,2.6,False,,a,15,49,21.0,277,86,8,31021,75,880359,3883,0.3,1.7,Egan,3,Sheffield Utd,11.428571428571427,18.88467006079585,0.2,1.2000000000000002,9.384670060795854,1.5,0.0,0.1,0.30000000000000004,0.2,0.0,3.0925206405937202,0.0,0.0,1.652408630319637,,0.0,0.0,1.1,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.6,0.0,,,3.6812801841425586,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,2.661195552886346,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,1.3283399944955951,0.0,0.0,2.5,0.0,0.0,0.0,2.9863878557664254,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,-0.7311779490410008,0.0,0.0,2.7,0.0,0.0,0.0,2.7432126334493363,0.0,0.0,2.2,0.0,0.1,0.0,2.0901271721360497,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,1.8925206405937192,0.0,0.0,1.5,0.0,0.0,0.0,2.193822969446972,1.8174406275463648,1.6210371646225474,1.7126739999882596,1.7115531781555475,0.3442517979832577,0.7542179008685668,0.30000000000000004,0.026250000000000006
354,0,0,19,0.0,0.0,0,146610,,,0,0,-2,2,2.5,366,136,,,0,2,0.0,0.0,0,Jack,0.0,3,0,4.3,369,136,False,40.2,320,123,180,Knee injury - Unknown return date,2020-09-27T12:30:11.602150Z,48,0,0,,0,,146610.jpg,1.5,0,0,O'Connell,0.1,False,,i,15,49,0.0,541,204,3,3575,4,43820,126,0.0,0.6,O'Connell,0,Sheffield Utd,2.0,4.642317260639274,0.0,0.0,1.6423172606392742,1.5,0.0,0.0,0.0,,,,,,2.321158630319637,2.3314843347923184,0.0,0.0,1.1,0.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.6,0.0,,,,,,0.39999999999999947,0.0,,,,,,1.8000000000000007,0.0,,,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,2.7,0.0,,,,,,2.2,0.0,,,,,,1.3000000000000007,0.0,,,,,,1.5,0.0,,,,,2.2799271933914147,2.3865023185630125,2.38221208673052,0.4835747146499244,1.05945911781155,0.0,0.0
355,1,0,87,,,1,153723,3.0,,0,0,-5,5,191.5,42,32,,,0,3,1.3,1.8,0,John,1.8,13,0,42.7,91,50,False,114.2,189,74,726,,,50,0,1,4.0,0,,153723.jpg,1.6,0,0,Lundstram,2.3,False,,a,15,49,121.0,93,49,18,39441,263,673083,4404,0.4,3.6,Lundstram,3,Sheffield Utd,11.25,26.60798546896603,1.6,7.52,2.3095086477739795,1.5,0.0,0.6,1.7999999999999998,,,,,,2.365154263908092,2.63287108369808,0.0,0.0,1.1,0.0,0.1,0.0,3.3678794411714423,0.8,0.0,1.0,0.0,0.0,0.0,4.001896517994656,0.5,0.0,1.6,1.0,0.1,0.0,3.4703200460356385,0.09999999999999988,0.0,0.39999999999999947,0.0,0.09999999999999998,0.0,2.1652988882215864,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,1.0820849986238987,0.0,0.0,2.5,0.0,0.0,0.0,2.1000000000000005,0.10000000000000007,0.0,1.4000000000000004,0.0,0.2,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,1.5000000000000004,0.10000000000000007,0.0,1.3000000000000007,0.0,0.0,0.0,3.5460983580282885,0.0,0.0,1.5,0.0,0.09999999999999998,1.0,2.3258782579604245,2.0283259676920102,2.4170821257336685,2.34943605408038,2.3683686778859516,0.4730308527816184,1.0577291422743942,2.2,0.19555555555555557
356,0,0,45,,,0,167878,4.0,,0,0,-2,2,80.5,154,97,,,0,3,-0.3,0.2,0,Ben,0.2,8,0,18.1,240,113,False,55.4,290,125,396,,,48,0,0,,0,,167878.jpg,1.4,0,0,Osborn,0.0,False,,a,15,49,45.0,215,111,10,826,25,2259,30,0.0,2.1,Osborn,0,Sheffield Utd,7.142857142857142,13.666354696999353,0.2,1.0,1.4663546969993515,1.5,0.0,0.4,1.2000000000000002,,,,,,1.9132896575799088,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.401896517994656,0.2,0.0,1.6,0.0,0.4,0.0,2.6703200460356395,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,,,,1.8000000000000007,0.0,,,2.0820849986238987,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,2.7,0.0,0.0,0.0,,,,2.2,0.0,,,,,,1.3000000000000007,0.0,,,1.0,0.0,0.0,1.5,0.0,0.0,0.0,2.0257169271090323,1.0,1.9261198641702453,1.917708458718666,1.924073449560029,0.39860201199581435,0.8732932537482093,0.6000000000000001,0.08400000000000002
357,1,2,61,50.0,,0,169432,,,0,0,-4,4,127.7,88,7,,,0,4,1.4,3.2,1,Oliver,3.2,16,1,58.8,45,14,False,132.6,163,19,776,Shoulder injury - 50% chance of playing,2020-12-14T01:00:20.403601Z,56,0,0,,0,,169432.jpg,2.2,0,0,McBurnie,0.3,False,,d,15,49,329.0,26,13,27,15767,332,48479,938,0.6,4.8,McBurnie,1,Sheffield Utd,12.272727272727273,32.678476821192056,2.4,9.6,0.0,1.5,0.0,0.7,2.1,0.0,0.0,1.0,0.0,0.0,2.6626907039489827,2.1,0.2,0.0,1.1,0.0,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,4.0,0.5,0.0,1.8000000000000007,0.0,0.0,0.0,4.568518518518519,0.20000000000000007,0.0,2.5,0.0,0.2,1.0,2.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,2.7,0.0,0.0,0.0,4.3,0.4999999999999999,0.0,2.2,0.0,0.10000000000000003,0.0,6.1000000000000005,0.8000000000000003,0.0,1.3000000000000007,0.0,0.29999999999999993,0.0,4.799999999999999,0.19999999999999973,1.0,1.5,0.0,0.0,0.0,2.976851851851852,3.44,2.7343085267325784,2.625804377285382,2.6488253616647417,0.4754804828480326,1.1251921887342757,3.0999999999999996,0.25259259259259254
