id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
429,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,19194,,,0,0,0,0,0.0,477,14,,,0,1,-0.5,0.0,0,David,0.0,,,,,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,507,42,False,0.0,499,42,0,,,,,,40,0,0,,0,,19194.jpg,0.0,0,0,Martin,5.7,False,,a,19,21,West Ham,0.0,451,8,0,248468,845,366224,11810,,,,,0.0,0.0,Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
430,3.2690827064549746,3.2690827064549746,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,23,100.0,50.0,1.2690827064549746,1,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,32259,,,0,0,-2,2,0.0,519,37,,,0,1,-0.5,0.0,0,Darren,0.0,,,,1.0,25,0,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.4,461,30,False,13.6,438,30,90,,2021-01-23T21:00:21.073598Z,3.2346188481341893,2.6536606519077304,3.061190617642189,43,0,0,,0,,32259.jpg,6.0,0,2,Randolph,0.2,False,,a,19,21,West Ham,0.0,501,32,6,21718,209,26680,524,0.7602517921988313,,,1.576491670269336,0.0,1.4,Randolph,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.10000000000000142,0.0,1.0,,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.619349672143834,,,,,,,,,,,,,,,,,0
431,97.64370437537625,4.043830181202448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,449,100.0,100.0,30.64370437537621,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,37096,,,-1,1,0,0,0.0,645,66,,,1,1,3.3,3.8,3,Lukasz,3.8,3.695151040047928,3.3954641686894087,3.535487754550497,24.14634146341464,25,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,208,12,False,497.4,41,12,2160,,2021-01-01T20:00:19.159859Z,4.009366322881664,3.4284081266552047,3.8359380923896627,50,0,0,,1,,37096.jpg,4.1,0,68,Fabianski,3.5,False,,a,19,21,West Ham,0.0,640,63,99,522550,6086,437491,21171,0.8087660362404897,0.7390302080095856,0.7070975509100994,1.8084558349267934,0.8,19.8,Fabianski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.6000000000000014,2.0,1.8000000000000007,1.099999999999998,2.0,1.1999999999999993,0.5,0.10000000000000142,0.0,1.0,1.6,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,0.7000000000000002,0.2999999999999998,1.2000000000000002,1.0999999999999996,1.8000000000000007,1.6999999999999993,0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3314843347923215,2.2047768476488088,3.297094312857335,2.5413411329464517,3.661195552886346,3.3314843347923215,2.541341132946452,2.2047768476488088,6.426122638850534,,,5.471517764685769,1.8075860719786216,3.681280184142561,1.6611955528863458,3.797315856468885,3.0901271721360497,4.797315856468885,4.3314843347923215,4.986341215165638,4.963272882726872,3.2047768476488083,8.331484334792318,2.661195552886346,11.73073409621094,7.195246544376106,2
432,75.9068838692522,3.3324973406013165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,373,0.0,0.0,28.9068838692522,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,40669,,,0,0,-1,1,53.5,286,84,,,2,2,0.0,0.0,0,Angelo,1.6,3.568363605164248,3.432849834041104,2.516212860497093,22.777777777777786,25,28,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4,158,42,False,394.0,84,32,2042,Ankle injury - Unknown return date,2021-02-09T23:30:26.661797Z,3.2694119509348725,2.520301030573576,3.0831528004250246,49,0,0,,0,,40669.jpg,3.6,0,0,Ogbonna,1.2,False,,i,19,21,West Ham,166.0,151,26,82,385637,118,343275,21621,0.6801014980819012,0.7282374704416833,0.5135128286728761,1.505468841822011,0.3,16.7,Ogbonna,1.0,3.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,2.0,0.08780487804878045,1.2,2.6000000000000014,2.0,1.8000000000000007,1.099999999999998,2.0,1.1999999999999993,0.5,0.10000000000000142,0.0,1.0,1.6,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,0.7000000000000002,0.2999999999999998,1.2000000000000002,1.0999999999999996,1.8000000000000007,1.6999999999999993,0.5999999999999996,6.0,0.0,0.09999999999999998,0.0,0.09999999999999998,0.0,0.09999999999999998,0.0,0.0,0.0,,0.30000000000000004,0.2,0.0,0.0,0.0,0.0,,,0.2,-0.10000000000000003,0.0,0.0,0.0,0.0,0.10000000000000003,,2.2047768476488088,3.897094312857335,1.5413411329464508,6.861195552886344,3.3314843347923215,2.141341132946451,2.2047768476488088,4.426122638850534,6.619349672143834,,6.271517764685769,3.007586071978622,3.681280184142561,1.6611955528863458,3.797315856468885,2.0901271721360497,,,5.186341215165638,4.363272882726871,3.604776847648808,3.331484334792319,1.6611955528863458,1.7307340962109392,4.7952465443761065,4
433,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,40694,,,0,0,0,0,0.0,568,53,,,0,1,0.0,0.0,0,Roberto,0.0,,,,,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,588,72,False,0.0,582,72,0,Joined Real Valladolid on a permanent deal on 28/8,2020-08-28T09:00:07.307179Z,,,,45,0,0,,0,,40694.jpg,0.0,0,0,Jimenez Gago,0.0,False,,u,19,21,West Ham,0.0,553,48,0,415,0,997,4,,,,,0.0,0.0,Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
434,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,54102,,,0,0,-1,1,0.0,641,260,,,0,3,0.0,0.0,0,Jack,0.0,,,,,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,651,260,False,0.0,648,260,0,"Left the club ""on a permanent basis"" on 5/10",2020-10-05T20:30:12.776224Z,,,,49,0,0,,0,,54102.jpg,0.0,0,0,Wilshere,0.0,False,,u,19,21,West Ham,0.0,635,260,0,1191,0,10251,13,,,,,0.0,0.0,Wilshere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
435,112.90495710861056,4.516198284344422,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17,545,100.0,100.0,31.727067661374363,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,55459,1.0,,0,0,8,-8,595.2,13,4,1.0,,2,2,5.1,5.6,2,Aaron,5.6,5.631784856167301,4.776391951846832,5.3906235433767185,25.0,25,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.3,47,6,True,495.6,43,9,2250,,2020-11-06T10:00:16.308168Z,4.4347951146167555,3.578066450809162,4.240324175295487,58,0,0,,0,,55459.jpg,4.8,0,0,Cresswell,25.2,False,,a,19,21,West Ham,68.0,268,86,120,2813941,69081,1002378,159877,0.7786548766111072,0.9709973889943623,0.9294178523063308,1.8752492681900985,1.0,20.7,Cresswell,3.8,11.4,0.0,0.0,0.2,0.20000000000000007,0.0,0.10000000000000007,0.0,0.0,0.09999999999999963,,0.20000000000000007,0.0,0.20000000000000007,0.0,0.2999999999999998,0.5,0.2999999999999998,0.0,0.4,0.5,0.20000000000000007,0.0,0.0,0.5,0.09999999999999988,0.8,4.6,0.184,1.2,2.6000000000000014,2.0,1.8000000000000007,1.099999999999998,2.0,1.1999999999999993,0.5,0.10000000000000142,0.0,1.0,1.6,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,0.7000000000000002,0.2999999999999998,1.2000000000000002,1.0999999999999996,1.8000000000000007,1.6999999999999993,0.5999999999999996,4.800000000000002,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.2,,0.0,0.0,0.09999999999999998,0.0,0.09999999999999998,0.0,0.10000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.331484334792321,2.2047768476488088,2.297094312857335,2.141341132946451,4.239672374078399,3.3314843347923215,2.441341132946451,3.1741917412658296,4.426122638850534,10.087068118745774,,8.071517764685769,1.8075860719786216,6.78002232250734,2.539465170592583,4.2973158564688845,7.590127172136049,9.194725182893755,3.331484334792321,6.186341215165638,12.264925775288855,5.095811330407429,3.331484334792319,1.6611955528863458,5.430734096210939,5.495246544376106,1
436,22.50127836609484,1.54696288766902,1,0.0,,,,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,,,0,44,0.0,25.0,4.614846205290816,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56377,3.0,,0,0,-5,5,77.6,245,145,,,0,3,0.0,0.1,0,Andriy,0.2,1.2502303949640792,1.2301843159712629,0.3333333333333333,14.545454545454545,25,7,0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,,,23.2,326,152,False,50.0,375,162,345,Knee injury - Unknown return date,2021-02-09T23:30:26.679664Z,1.5134466325083993,1.2219168084039216,1.4589268724778972,55,0,0,,0,,56377.jpg,1.1,0,0,Yarmolenko,0.1,False,,i,19,21,West Ham,106.0,217,115,16,4521,12,17363,89,0.28126597957618543,0.2273146172661962,0.0606060606060606,0.6596271916531575,0.0,2.9,Yarmolenko,1.0,3.0,0.0,,,,0.0,,0.09999999999999998,0.09999999999999998,0.09999999999999998,,0.30000000000000004,0.0,0.0,0.0,,0.0,,,,,0.0,0.4,0.0,,,0.4,1.4,0.09625,1.2,2.6000000000000014,2.0,1.8000000000000007,1.099999999999998,2.0,1.1999999999999993,0.5,0.10000000000000142,0.0,1.0,1.6,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,0.7000000000000002,0.2999999999999998,1.2000000000000002,1.0999999999999996,1.8000000000000007,1.6999999999999993,0.5999999999999996,2.0,0.2,,,,0.0,,0.0,0.0,0.0,,0.2,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,,,,,,,,1.0,,1.2999999999999998,1.9065306597126328,1.2999999999999998,,4.7953125000000005,1.0,1.0,1.0,,0.0,,,,,1.0,2.2,1.0,,,3
437,72.75929648241207,4.547456030150754,3,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,13,203,100.0,75.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57531,,,-1,1,0,0,166.8,158,24,,,1,4,3.3,2.8,7,Michail,3.8,4.932686600080244,4.932686600080244,4.373859315589353,16.0,25,15,6,0.0,0.0,,,,,,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,,,,115.7,49,14,False,321.2,139,14,1156,,2021-02-09T23:30:26.696814Z,4.406656205232351,3.579451195416256,4.34353619707357,65,0,0,2.0,0,,57531.jpg,4.5,0,0,Antonio,11.3,False,,a,19,21,West Ham,673.0,19,9,72,2132739,53471,1957213,197727,0.699608620023193,0.7588748615508067,0.6729014331675928,1.7836590026879906,0.6,11.1,Antonio,1.3,3.9,0.0,0.0,,,,,,0.0,0.0,,0.4,0.0,0.3999999999999999,0.0,0.10000000000000007,0.0,,0.0,0.1,0.2,0.10000000000000003,0.0,,,,6.8,8.1,0.50625,1.2,2.6000000000000014,2.0,1.8000000000000007,1.099999999999998,2.0,1.1999999999999993,0.5,0.10000000000000142,0.0,1.0,1.6,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,0.7000000000000002,0.2999999999999998,1.2000000000000002,1.0999999999999996,1.8000000000000007,1.6999999999999993,0.5999999999999996,27.2,0.2,0.0,,,,,,0.0,0.0,,0.8000000000000003,1.3,1.6,0.20000000000000007,0.5,0.0,,0.8999999999999995,0.10000000000000007,0.2999999999999998,0.8000000000000003,0.09999999999999963,,,,6.599999999999998,2.8,1.0,,,,,,1.0,1.0,,14.400000000000002,7.2,10.49874213836478,2.8000000000000007,6.095437262357415,2.0,,6.599999999999998,2.7,5.799999999999999,4.500000000000001,4.399999999999999,,,,2
438,28.37725922535377,2.8377259225353773,1,0.0,,,,,0.0,,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0,111,50.0,100.0,12.690827064549744,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81012,,,0,0,-3,3,157.1,168,38,,,0,2,0.9,2.2,0,Ryan,2.2,2.2872397492199035,2.1033483564742026,1.7743289641172213,10.0,25,7,1,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,,38.0,257,84,False,135.0,282,109,439,Groin Injury - 50% chance of playing,2021-02-26T09:30:19.226679Z,2.7684922039131994,1.9832595872562704,2.5794767816958144,42,0,0,,0,,81012.jpg,2.3,0,0,Fredericks,0.2,False,,d,19,21,West Ham,86.0,243,72,23,22609,571,54330,726,0.6756490291750898,0.5445808926714055,0.422459277170767,1.384668467405109,0.5,5.5,Fredericks,1.2,3.6,0.4,,,,,0.0,,0.0,,,,0.5,0.0,0.0,0.09999999999999988,0.0,0.0,,0.20000000000000007,,,,,,,0.2,1.4,0.13999999999999999,1.2,2.6000000000000014,2.0,1.8000000000000007,1.099999999999998,2.0,1.1999999999999993,0.5,0.10000000000000142,0.0,1.0,1.6,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,0.7000000000000002,0.2999999999999998,1.2000000000000002,1.0999999999999996,1.8000000000000007,1.6999999999999993,0.5999999999999996,1.2000000000000002,0.0,,,,,0.0,,0.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,1.0,,5.626122638850534,,,,3.7760071246102007,1.0,1.0,4.097315856468885,1.0,1.0,,1.6,,,,,,,2
439,25.064184874972,2.050706035224982,1,,,0.0,,0.0,,1.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,0,75,100.0,100.0,3.8777527141679777,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,86934,,,0,0,-1,1,102.3,212,126,4.0,,0,3,0.1,0.6,0,Manuel,0.6,2.5834416810577325,2.3858279123632107,3.0493289641172208,12.222222222222221,25,3,1,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,1.0,,0.0,0.0,0.0,28.1,308,140,False,88.8,333,144,372,,2020-12-21T22:30:16.397106Z,1.9988253012924841,1.599403376813864,1.9360728176021025,64,0,0,,0,,86934.jpg,1.8,0,0,Lanzini,0.1,False,,a,19,21,West Ham,91.0,235,122,22,13794,272,15463,316,0.32042281800390343,0.4036627626652707,0.47645765064331574,0.8106127353455538,0.1,3.4,Lanzini,0.6,1.7999999999999998,,,0.0,,0.1,,0.30000000000000004,0.0,0.0,,0.0,,,,,,0.2,,,,0.0,,0.0,0.0,0.0,1.1,1.7000000000000002,0.13909090909090913,,2.6000000000000014,2.0,1.8000000000000007,1.099999999999998,2.0,1.1999999999999993,0.5,0.10000000000000142,0.0,1.0,,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,,,1.2000000000000002,1.0999999999999996,1.8000000000000007,1.6999999999999993,0.5999999999999996,5.5,,,0.0,,0.0,,0.2,0.2,0.09999999999999998,,0.6000000000000001,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,,,,1.0,,1.3,,3.8694148936170216,2.0,1.5,,6.367879441171442,,,,,,3.0493289641172208,,,,0.0,,1.0,1.0,1.0,1
440,2.6345413532274886,1.3172706766137436,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0,8,0.0,0.0,0.6345413532274873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101537,,,0,0,-4,4,0.4,448,201,,,0,3,0.0,0.0,0,Felipe Anderson,0.0,,,,2.0,25,0,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.5,475,200,False,2.4,469,197,2,Joined Porto on loan until the end of the season on 6/10. - Expected back 01 Jul,2020-10-07T10:30:13.510025Z,1.3086547120335474,1.1634151629769327,1.2652976544105472,61,0,0,,0,,101537.jpg,1.0,0,0,Pereira Gomes,0.1,False,,u,19,21,West Ham,2.0,426,198,2,4675,0,35262,23,0.2159460125596301,,,0.5333473071802874,0.0,0.3,Felipe Anderson,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.2,2.6000000000000014,2.0,1.8000000000000007,1.099999999999998,2.0,1.1999999999999993,0.5,0.10000000000000142,0.0,1.0,1.6,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,0.7000000000000002,0.2999999999999998,1.2000000000000002,1.0999999999999996,1.8000000000000007,1.6999999999999993,0.5999999999999996,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.3011942119122022,,,,,,,,,,,1.0,,,,,,,,,,,,,,0
441,44.2,2.802926829268293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,4,113,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,103123,,,0,0,-4,4,131.6,183,27,,,0,4,0.0,0.0,0,Sébastien,0.0,1.9,2.9714285714285715,,15.769230769230768,25,12,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,0.0,0.0,0.0,1.0,66.2,134,28,False,169.6,244,28,932,Joined Ajax on a permanent deal on 8/1,2021-01-08T17:30:20.025700Z,2.7331044268744384,2.3228948183677223,2.7018033182876917,61,0,0,,0,,103123.jpg,2.6,0,0,Haller,0.2,False,,u,19,21,West Ham,361.0,59,26,41,60525,0,93668,198,0.4594962015193923,0.3114754098360656,,1.1348719007824517,0.0,6.7,Haller,1.2,3.6,0.3,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,0.0,0.10000000000000003,0.09999999999999998,0.30000000000000004,2.9,4.1,0.26,1.2,2.6000000000000014,2.0,1.8000000000000007,1.099999999999998,2.0,1.1999999999999993,0.5,0.10000000000000142,0.0,1.0,1.6,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,0.7000000000000002,0.2999999999999998,1.2000000000000002,1.0999999999999996,1.8000000000000007,1.6999999999999993,0.5999999999999996,11.6,0.2,0.0,0.10000000000000007,0.7999999999999998,0.20000000000000007,0.10000000000000007,0.0,0.0,0.19999999999999973,,,0.09999999999999998,,,,,,,0.0,0.0,,0.0,0.0,0.2,1.0,,2.7,1.0,3.0,5.199999999999998,3.8000000000000007,2.4000000000000004,2.6,2.0,1.7999999999999992,,,1.4,,,,,,,1.0,1.0,,1.0,2.3000000000000003,3.1,9.9,0
442,38.17725922535377,3.8177259225353763,1,,0.0,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,179,0.0,0.0,12.690827064549744,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,105717,,,0,0,-2,2,172.1,151,31,,,1,2,0.0,0.0,0,Arthur,0.0,,1.5413411329464508,,10.0,25,12,0,,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,258,85,False,142.6,273,105,850,Knee injury - Expected back 08 Mar,2020-12-11T01:00:24.001672Z,3.7354535063001753,2.8736179819818197,3.5405928871857717,43,0,0,,0,,105717.jpg,3.7,0,0,Masuaku,0.4,False,,i,19,21,West Ham,60.0,286,93,37,220976,39,231906,611,0.8878432377989248,,,1.8410709231566,0.0,8.6,Masuaku,1.6,4.800000000000002,,0.0,0.0,,,,,,,,,0.5,,,,,,,0.6000000000000001,-0.10000000000000007,0.10000000000000007,0.0,0.2,0.0,0.30000000000000004,0.3,1.9000000000000001,0.19,,2.6000000000000014,2.0,1.8000000000000007,1.099999999999998,2.0,1.1999999999999993,0.5,0.10000000000000142,0.0,1.0,1.6,0.3999999999999986,1.8000000000000007,0.8000000000000007,1.3000000000000007,0.8000000000000007,1.099999999999998,0.7000000000000002,0.2999999999999998,1.2000000000000002,1.0999999999999996,1.8000000000000007,1.6999999999999993,0.5999999999999996,1.7999999999999998,,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.1,0.0,0.0,0.2,0.0,,,1.0,1.5413411329464508,,,,,,,,,3.307586071978622,,,,,,,10.182892939303569,4.663272882726872,2.104776847648808,3.331484334792319,2.261195552886345,3.9307340962109394,6.095246544376106,1
