id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week6,goals_week6,xPoints week 6,clean_sheet_points,xGA_week6,cleansheet_week6,xA,xA_points,xA_week6,assists_week6,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,next1_xP,next5_xP,next10_xP,form 5,value,valuePoints metric,xG+xA,xG+xA per game
362,0,2,100,,,3,40146,2.0,,0,0,0,0,105.9,39,8,2.0,,0,2,4.3,3.8,6,Ryan,4.3,9,0,21.4,89,18,False,72.0,152,60,540,,,50,0,0,,0,,40146.jpg,3.7,0,0,Bertrand,1.4,False,,a,16,20,37.0,156,37,22,39973,5204,49322,1562,0.9,4.4,Bertrand,1,Southampton,5.945945945945946,21.162720224671915,0.3,1.7999999999999998,0.0,0.0,4.981280184142557,8.462720224671914,0.4000000000000004,1.0,0.3,0.8999999999999999,0.09999999999999998,0.0,3.5591847650584585,3.7973158564688863,0.0,0.0,0.8,0.0,0.0,0.0,-0.6371281868423502,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,7.026122638850534,0.0,0.0,0.5,1.0,0.2,0.0,7.41934967214384,0.3,0.0,0.09999999999999963,1.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,3.1205527571144662,3.621409968761412,3.6799633255459527,4.066193088248205,0.7118369530116917,1.5917158158304663,0.6,0.1009090909090909
363,0,2,113,,,3,58376,,,0,0,0,0,0.0,462,38,,,1,1,5.3,4.8,6,Alex,5.3,9,0,10.6,202,12,False,105.2,80,12,540,,,45,0,0,,0,,58376.jpg,4.0,0,12,McCarthy,19.0,False,,a,16,20,0.0,434,35,24,444536,24012,603619,11122,1.2,5.3,McCarthy,0,Southampton,6.0,20.539654044896203,0.0,0.0,0.0,0.0,4.681280184142556,8.539654044896206,0.4000000000000004,1.0,0.0,0.0,0.0,0.0,3.4232756741493686,3.7973158564688863,0.0,0.0,0.8,0.0,0.0,0.0,0.3628718131576499,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,8.619349672143839,0.0,0.0,0.09999999999999963,1.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,2.980288479151917,3.4787812398840248,3.533725175592908,3.9261930882482057,0.7607279275887486,1.613747628707979,0.0,0.0
364,0,3,75,,,3,78056,,,0,0,0,0,51.0,116,73,,,0,3,5.0,4.5,3,Oriol,5.0,6,1,22.1,81,48,False,128.2,47,15,500,,,45,0,0,,0,,78056.jpg,3.3,0,0,Romeu Vidal,4.5,False,,a,16,20,42.0,139,75,20,212043,19696,191347,9144,1.1,4.4,Oriol Romeu,2,Southampton,6.0606060606060606,14.956478294165715,0.1,0.5,0.0,0.0,2.9703200460356403,2.156478294165708,0.4000000000000004,1.0,0.1,0.30000000000000004,0.1,0.0,2.4678189185373416,2.4493289641172216,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,6.40483741803596,0.1,1.0,0.09999999999999963,1.0,0.0,0.0,1.1353352832366128,0.0,0.0,2.0,0.0,0.0,0.0,2.3583381321206356,2.4836486461732012,2.4984338552058984,2.623404681404169,0.5484042041194093,1.1633409946921376,0.2,0.033
365,0,0,20,100.0,100.0,1,83283,,,0,0,-1,1,32.4,165,102,3.0,,0,3,2.0,1.5,3,Nathan,2.0,4,0,10.5,206,97,False,22.4,293,121,291,,2020-09-17T01:30:16.446019Z,64,0,0,,0,,83283.jpg,2.0,0,0,Redmond,0.2,False,,a,16,20,51.0,111,60,8,13982,735,57980,400,0.3,1.2,Redmond,0,Southampton,4.0,10.723275674149367,0.4,2.0,0.10000000000000003,0.0,3.4703200460356403,1.4232756741493675,0.4000000000000004,1.0,0.1,0.30000000000000004,0.1,0.0,2.6808189185373417,3.9493289641172216,0.3,0.0,0.8,0.0,0.0,0.0,-0.4999999999999999,-0.09999999999999998,0.0,2.4000000000000004,0.0,0.0,0.0,,,,0.5,0.0,,,1.0,0.0,0.0,0.09999999999999963,0.0,0.0,0.0,2.6353352832366133,0.09999999999999998,0.0,2.0,0.0,0.0,0.0,2.5755869462370518,2.7032041608517807,2.7215106329278576,1.6514138323180634,0.4188779560214596,1.0596867221309236,0.5,0.125
366,2,7,154,,,3,84939,,,0,0,0,0,73.7,73,7,,,1,4,6.3,5.8,10,Danny,6.3,9,4,49.3,13,6,False,203.4,13,5,540,,,85,0,0,1.0,0,,84939.jpg,6.8,0,0,Ings,18.4,False,,a,16,20,216.0,15,9,41,620672,52230,948823,20856,0.7,4.8,Ings,0,Southampton,6.029411764705883,33.05703703703704,2.6,9.92,0.10000000000000007,0.0,7.637037037037038,0.0,0.4000000000000004,1.0,0.6,1.7999999999999998,0.3,2.0,5.4826305329719975,3.1,0.2,0.0,0.8,0.0,0.1,0.0,6.2,0.8,2.0,2.4000000000000004,0.0,0.0,0.0,6.6,0.3999999999999999,1.0,0.5,1.0,0.0,0.0,3.0000000000000004,0.10000000000000007,0.0,0.09999999999999963,1.0,0.2,0.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,5.5012735704559965,5.511394960534852,5.5268456338545215,6.087407407407408,0.645015356820235,1.8805267585276335,3.2,0.5307317073170731
367,0,0,23,,,0,88900,,,0,0,-2,2,1.9,319,111,,,0,2,0.0,-0.5,0,Jack,0.0,6,0,4.8,306,105,False,28.8,271,110,180,,,48,0,0,,0,,88900.jpg,0.5,0,0,Stephens,0.2,False,,a,16,20,17.0,224,70,1,2277,132,21062,719,0.0,0.2,Stephens,1,Southampton,2.0,4.446551348298736,0.1,0.6000000000000001,,,,2.846551348298735,0.4000000000000004,0.0,0.0,0.0,,,2.223275674149368,4.397315856468886,0.1,0.0,0.8,0.0,0.0,0.0,-0.6371281868423502,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.09999999999999963,0.0,,,,,,2.0,0.0,,,1.7831657799079563,2.2832206403435604,2.34054917856489,-0.6371281868423502,0.4631824321144517,1.014781865236762,0.1,0.05
368,1,0,45,100.0,75.0,3,91047,,,0,0,0,0,75.7,68,50,,,0,3,3.0,1.9,3,Stuart,3.0,3,0,17.2,127,68,False,51.0,206,82,332,,2020-10-07T14:30:16.447962Z,55,0,0,,0,,91047.jpg,3.5,0,0,Armstrong,0.2,False,,a,16,20,45.0,131,71,14,6898,543,20168,426,0.5,2.5,Armstrong,0,Southampton,4.0,13.591794192667887,0.3,1.5,0.09999999999999998,0.0,3.4703200460356385,1.4232756741493675,0.4000000000000004,1.0,0.5,1.5,0.09999999999999998,0.0,3.397948548166972,,,,,,,,2.3907179532894123,0.0,0.0,2.4000000000000004,0.0,0.1,0.0,3.1065306597126336,0.1,0.0,0.5,1.0,0.0,0.0,5.705663864316953,0.1,0.0,0.09999999999999963,1.0,0.30000000000000004,1.0,,,,2.0,0.0,,,3.294395001307704,3.4229234407494737,3.44262093095781,3.66830813083866,0.6178088269394494,1.4488901292174097,0.8,0.2
369,0,1,123,,,3,93100,,,0,0,0,0,15.0,238,70,,,0,2,6.7,6.2,6,Jannik,6.7,3,1,19.8,102,22,False,140.8,35,11,405,,,45,0,0,,0,,93100.jpg,5.4,0,0,Vestergaard,2.2,False,,a,16,20,42.0,140,32,27,130121,44830,28960,2561,1.5,6.0,Vestergaard,0,Southampton,5.0,17.916378370746838,0.2,1.2000000000000002,0.0,0.0,4.681280184142556,7.116378370746838,0.4000000000000004,1.0,0.2,0.6000000000000001,0.0,0.0,3.5832756741493674,4.297315856468886,0.0,0.0,0.8,0.0,0.5,0.0,-0.8999999999999999,0.0,0.0,2.4000000000000004,0.0,-0.3,0.0,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,6.619349672143838,0.0,0.0,0.09999999999999963,1.0,0.0,0.0,2.74134113294645,0.2,1.0,2.0,0.0,0.0,0.0,3.1437412400591627,3.6441085204354673,3.7019139791592854,3.513618725616676,0.7962834831443039,1.6891723520345434,0.4,0.08
370,0,3,112,,,3,101178,1.0,,0,0,-2,2,138.1,25,19,1.0,,1,3,5.3,4.8,11,James,5.3,9,1,30.1,54,29,False,106.6,78,28,540,,,58,0,0,2.0,0,,101178.jpg,3.8,0,0,Ward-Prowse,1.9,False,,a,16,20,56.0,104,55,23,36948,9440,197904,2810,0.9,4.0,Ward-Prowse,0,Southampton,6.052631578947369,20.45364082272602,0.3,1.5,0.09999999999999998,1.0,6.470320046035639,2.153640822726017,0.4000000000000004,1.0,0.6,1.7999999999999998,0.09999999999999998,0.0,3.379297179406908,3.249328964117222,0.1,0.0,0.8,0.0,0.1,0.0,2.5907179532894125,0.1,0.0,2.4000000000000004,0.0,0.0,0.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,4.10483741803596,0.0,0.0,0.09999999999999963,1.0,0.4,0.0,2.135335283236613,0.0,0.0,2.0,0.0,0.0,0.0,3.273779562031562,3.4012416986322487,3.419311438429916,3.581548272062052,0.582637444725329,1.4031767791611833,0.8999999999999999,0.148695652173913
371,0,0,0,0.0,0.0,0,107265,,,0,0,-1,1,0.0,434,31,,,0,1,0.0,0.0,0,Angus,0.0,0,0,0.0,457,51,False,0.0,452,51,0,Joined Stoke City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T22:00:21.540087Z,44,0,0,,0,,107265.jpg,0.0,0,0,Gunn,0.2,False,,n,16,20,0.0,402,28,0,1650,10,11474,683,0.0,0.0,Gunn,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,0,0,0,0.0,0.0,0,128198,,,0,0,-1,1,0.0,561,227,,,0,3,0.0,0.0,0,Sofiane,0.0,0,0,0.0,569,227,False,0.0,565,227,0,Joined Angers on a permanent deal on 5/10,2020-10-05T21:00:12.104758Z,54,0,0,,0,,128198.jpg,0.0,0,0,Boufal,0.0,False,,u,16,20,0.0,557,224,0,576,6,4063,141,0.0,0.0,Boufal,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,0,0,0,0.0,0.0,0,153379,,,0,0,-1,1,0.0,440,179,,,0,3,0.0,0.0,0,Josh,0.0,0,0,0.0,463,179,False,0.0,458,179,0,Joined Doncaster Rovers on loan until January on 16/10. - Expected back 01 Feb,2020-10-16T11:00:15.652806Z,44,0,0,,0,,153379.jpg,0.0,0,0,Sims,0.1,False,,n,16,20,0.0,408,165,0,5389,99,10325,812,0.0,0.0,Sims,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,1,0,116,,,3,158534,,,0,0,0,0,51.7,114,27,,,0,2,3.7,3.2,5,Kyle,3.7,9,0,20.0,101,21,False,112.0,70,21,540,,,45,0,0,,0,,158534.jpg,3.5,0,0,Walker-Peters,10.7,False,,a,16,20,36.0,161,40,21,361946,15332,392032,7971,0.8,4.7,Walker-Peters,3,Southampton,6.0,16.908172563414723,0.1,0.6000000000000001,0.0,0.0,3.681280184142557,8.539654044896206,0.4000000000000004,1.0,0.2,0.6000000000000001,0.0,0.0,2.8180287605691205,3.097315856468886,0.0,0.0,0.8,0.0,0.1,0.0,1.831292865789229,0.0,0.0,2.4000000000000004,0.0,0.0,1.0,4.7261226388505335,0.0,0.0,0.5,1.0,0.1,0.0,5.219349672143839,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,2.3769597660756956,2.8764939266101344,2.9330275973273148,3.399877298774522,0.6262286134598045,1.3284314974514313,0.30000000000000004,0.05000000000000001
376,0,2,116,,,3,171771,,,0,0,0,0,14.4,244,73,,,0,2,4.3,3.8,6,Jan,4.3,9,0,12.6,179,60,False,88.4,111,37,495,,,45,0,0,,0,,171771.jpg,3.7,0,0,Bednarek,2.1,False,,a,16,20,23.0,195,55,22,39563,3696,94188,1751,1.0,4.9,Bednarek,0,Southampton,5.945945945945946,20.56272022467192,0.3,1.7999999999999998,0.0,0.0,4.681280184142556,8.462720224671914,0.4000000000000004,1.0,0.1,0.30000000000000004,0.0,0.0,3.4582756741493683,2.7973158564688863,0.0,0.0,0.8,0.0,0.0,0.0,0.3628718131576499,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,6.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,7.41934967214384,0.3,0.0,0.09999999999999963,1.0,0.0,0.0,1.8413411329464509,0.0,0.0,2.0,0.0,0.1,0.0,3.0186758468601638,3.5190076249704783,3.5767588881826518,4.146193088248205,0.7685057053665263,1.630246786935665,0.4,0.06727272727272728
377,2,4,87,,,3,200439,,,0,0,-2,2,70.7,82,10,,,1,4,7.0,6.5,8,Che,7.0,8,2,41.8,24,14,False,133.2,45,11,495,,,58,0,0,,0,,200439.jpg,4.8,0,0,Adams,1.9,False,,a,16,20,213.0,17,11,29,98012,18232,265051,5033,1.2,5.0,Adams,1,Southampton,6.041666666666668,30.737037037037037,2.3,9.2,0.2999999999999998,1.0,5.199999999999998,0.0,0.4000000000000004,1.0,1.4,4.199999999999998,0.0,0.0,5.087509578544061,4.6,0.5,0.0,0.8,0.0,0.2,0.0,1.7999999999999998,0.2,0.0,2.4000000000000004,0.0,0.0,0.0,4.996551724137931,0.10000000000000007,0.0,0.5,1.0,0.4,1.0,3.2,0.30000000000000004,0.0,0.09999999999999963,1.0,0.0,0.0,11.29103448275862,0.8999999999999999,1.0,2.0,0.0,0.7999999999999999,1.0,5.108781760685252,5.120330525389726,5.137960138447261,5.2975172413793095,0.8771568238869072,2.11247337105345,3.6999999999999997,0.6124137931034481
378,0,0,0,,,0,213482,,,0,0,-2,2,0.0,516,201,,,0,2,0.0,-0.5,0,Yan,0.0,0,0,0.0,530,201,False,0.0,526,201,0,,,48,0,0,,0,,213482.jpg,0.0,0,0,Valery,0.1,False,,a,16,20,0.0,501,192,0,674,38,4042,145,0.0,0.0,Valery,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,0,0,8,0.0,0.0,0,214466,,,0,0,0,0,4.1,301,157,,,0,3,0.0,0.0,0,William,0.0,4,0,1.1,370,168,False,7.2,347,156,111,Thigh injury - Unknown return date,2020-10-23T16:00:20.959746Z,45,0,0,,0,,214466.jpg,1.5,0,0,Smallbone,0.4,False,,i,16,20,0.0,458,178,3,23053,15,30505,2087,0.0,0.7,Smallbone,0,Southampton,2.0,3.7116378370746834,0.0,0.0,,,,0.7116378370746838,0.4000000000000004,0.0,0.0,0.0,,,1.8558189185373417,2.4493289641172216,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.09999999999999963,0.0,,,,,,2.0,0.0,,,1.7450721197879793,1.8696953099710056,1.8834312938982267,1.0,0.41240420411940926,0.8748414279680262,0.0,0.0
380,0,0,0,,,0,214470,,,0,0,0,0,0.0,392,151,,,0,2,0.0,-0.5,0,Jake,0.0,0,0,0.0,414,151,False,0.0,410,152,0,,,40,0,0,,0,,214470.jpg,0.0,0,0,Vokins,1.3,False,,a,16,20,0.0,353,128,0,27892,956,41710,2043,0.0,0.0,Vokins,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,0,0,2,,,0,220598,,,0,0,-2,2,0.1,367,49,,,0,4,0.0,-0.5,0,Michael,0.0,0,0,0.1,391,52,False,0.4,383,46,13,,,48,0,0,,0,,220598.jpg,1.0,0,0,Obafemi,1.3,False,,a,16,20,0.0,502,57,1,43412,855,135533,5447,0.0,0.2,Obafemi,0,Southampton,1.0,1.0,0.0,0.0,,,,0.0,0.4000000000000004,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.0,0.0,,,1.0,1.0,1.0,1.0,0.20833333333333334,0.45643546458763845,0.0,0.0
382,1,0,37,0.0,0.0,1,431131,,,0,0,0,0,7.2,283,152,,,0,3,0.0,0.0,0,Moussa,1.7,5,1,8.7,243,107,False,35.4,251,99,233,Hamstring injury - Unknown return date,2020-10-15T11:30:20.422823Z,55,0,0,,0,,431131.jpg,3.5,0,0,Djenepo,0.1,False,,i,16,20,46.0,127,68,14,11934,15,14091,842,0.3,2.5,Djenepo,1,Southampton,4.0,9.191794192667887,0.2,1.0,,,,1.4232756741493675,0.4000000000000004,0.0,0.2,0.6000000000000001,,,2.297948548166972,1.4493289641172216,0.0,0.0,0.8,0.0,0.0,0.0,4.659139005920991,0.1,0.0,2.4000000000000004,0.0,0.2,1.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.1,1.0,0.09999999999999963,0.0,0.0,0.0,,,,2.0,0.0,,,2.19103815042566,2.31774414021335,2.334659594157166,2.5885565552112078,0.4178088269394495,0.9798485532350668,0.4,0.1
479,0,0,0,0.0,0.0,0,450527,,,0,0,-2,2,0.0,414,169,,,0,2,0.0,0.0,0,Mohammed,0.0,0,0,0.0,437,170,False,0.0,433,171,0,Lack of match fitness - Expected back 01 Nov,2020-09-19T03:00:16.950625Z,43,0,0,,0,,450527.jpg,0.0,0,0,Salisu,0.1,False,,i,16,20,0.0,380,151,0,758,30,16267,388,0.0,0.0,Salisu,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,0,0,0,,,0,40383,,,0,0,0,0,0.0,375,6,,,0,1,0.0,-0.5,0,Fraser,0.0,0,0,0.0,397,26,False,0.0,393,26,0,,,40,0,0,,0,,40383.jpg,0.0,0,0,Forster,3.2,False,,a,16,20,0.0,334,3,0,197982,6546,45172,2867,0.0,0.0,Forster,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,0,0,9,,,0,203389,,,-1,1,-1,1,1.8,321,162,,,0,3,0.3,-0.2,0,Nathan,0.3,2,0,0.7,376,170,False,3.0,371,167,48,,,44,0,0,,0,,203389.jpg,1.0,0,0,Tella,0.4,False,,a,16,20,3.0,304,152,3,27032,3716,16496,1049,0.1,0.7,Tella,0,Southampton,3.0,4.0674567556120245,0.0,0.0,,,,1.0674567556120256,0.4000000000000004,0.0,0.0,0.0,,,1.3558189185373417,,,,,,,,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2450721197879793,1.369695309971006,1.3834312938982267,1.0,0.3081406633039413,0.6463613083083863,0.0,0.0
565,0,0,6,,,0,240143,,,0,0,0,0,11.7,267,148,,,0,3,1.0,0.5,1,Ibrahima,1.0,0,0,2.0,350,157,False,3.4,368,165,7,,,45,0,0,,0,,240143.jpg,1.0,0,0,Diallo,0.0,False,,a,16,20,4.0,298,150,2,1031,159,312,65,0.2,0.4,Diallo,0,Southampton,2.0,2.711637837074684,0.0,0.0,0.0,0.0,1.0,0.7116378370746838,0.4000000000000004,0.0,0.0,0.0,0.0,0.0,1.355818918537342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2450721197879795,1.3696953099710063,1.383431293898227,1.0,0.3012930930082982,0.6391391675725104,0.0,0.0
590,0,0,3,,,0,200088,,,0,0,0,0,0.0,481,53,,,0,4,1.1,0.6,1,Daniel,1.0,0,0,0.0,498,55,False,0.0,493,50,1,,,45,0,0,,0,,200088.jpg,1.0,0,0,N'Lundulu,0.0,False,,a,16,20,0.0,455,54,1,1130,1130,144,144,0.2,0.2,N'Lundulu,0,Southampton,1.0,1.0,0.0,0.0,,,,0.0,0.4000000000000004,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.2222222222222222,0.4714045207910317,0.0,0.0
383,0,2,93,,,1,37915,,,0,0,0,0,0.0,563,61,,,0,1,4.5,4.5,9,Hugo,4.0,8,0,9.7,226,16,False,96.4,96,16,540,,,55,0,0,,0,,37915.jpg,3.2,0,14,Lloris,5.7,False,,a,17,6,0.0,563,61,19,184774,7063,175689,7774,0.7,3.5,Lloris,0,Tottenham,5.9375,21.80448892542952,0.0,0.0,0.0,0.0,7.426122638850534,6.804488925429514,0.5,1.0,0.0,0.0,0.0,0.0,3.6723349769144438,3.9863878557664254,0.0,0.0,1.4,0.0,0.0,0.0,2.807586071978621,0.0,0.0,1.6,0.0,0.0,0.0,3.626278638962397,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,3.4715177646857684,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,1.489825713011928,0.0,0.0,2.1,0.0,0.0,0.0,3.6325210188207895,3.8435984298166472,3.710457511457215,3.7642661654978498,0.6676972685298989,1.565888895551847,0.0,0.0
384,0,0,0,0.0,0.0,0,38290,,,0,0,-2,2,0.0,500,197,,,0,2,0.0,0.0,0,Danny,0.0,0,0,0.0,516,197,False,0.0,512,197,0,Not included in Spurs' 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:19.169802Z,48,0,0,,0,,38290.jpg,0.0,0,0,Rose,0.2,False,,n,17,6,0.0,478,186,0,3458,5,21187,1636,0.0,0.0,Rose,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,0,0,51,100.0,100.0,1,45268,,,0,0,-2,2,31.5,168,104,,,0,3,2.8,2.8,3,Moussa,2.3,5,0,8.6,245,108,False,54.2,196,77,315,,2020-09-27T16:00:17.236494Z,48,0,0,,0,,45268.jpg,2.0,0,0,Sissoko,0.4,False,,a,17,6,0.0,479,192,8,13756,1255,29612,1166,0.5,1.7,Sissoko,0,Tottenham,4.0,8.446019187440761,0.0,0.0,0.0,0.0,2.606530659712633,1.1460191874407604,0.5,1.0,0.1,0.30000000000000004,0.0,0.0,2.1115047968601903,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,2.6678794411714426,0.0,0.0,1.0000000000000004,0.0,0.1,0.0,2.122456428252982,0.0,0.0,2.1,0.0,0.0,0.0,2.086290623272201,2.1562569256611464,2.1235988835436306,1.8492166322842645,0.4398968326792063,0.963765672933908,0.1,0.025
386,0,2,55,,,1,55605,,,0,0,-1,1,24.9,190,53,,,0,2,3.5,3.5,8,Toby,3.0,4,0,10.4,208,72,False,76.8,136,50,270,,,54,0,0,,0,,55605.jpg,3.7,0,0,Alderweireld,1.7,False,,a,17,6,2.0,318,110,11,33143,3015,117244,2228,0.6,2.0,Alderweireld,0,Tottenham,2.972972972972973,10.407084070769828,0.0,0.0,0.0,0.0,6.426122638850534,3.407084070769828,0.5,1.0,0.0,0.0,0.0,0.0,3.500564641986215,2.9863878557664263,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,,,,1.0000000000000004,0.0,,,1.489825713011928,0.0,0.0,2.1,0.0,0.0,0.0,3.4607506838925604,3.6718280948884177,3.538687176528986,2.6386494506208207,0.6482527114789287,1.5064031734150156,0.0,0.0
387,1,0,26,100.0,100.0,0,62974,3.0,,0,0,-1,1,29.1,178,106,1.0,,0,3,0.8,0.8,1,Erik,0.3,3,0,14.4,157,80,False,23.8,288,118,118,,2020-10-18T17:30:12.639025Z,59,0,0,,0,,62974.jpg,1.5,0,0,Lamela,0.2,False,,a,17,6,91.0,53,31,6,8723,383,13771,728,0.1,1.0,Lamela,1,Tottenham,4.0,8.314537705959276,0.6,3.0,0.09999999999999998,0.0,1.5,1.1460191874407604,0.5,0.0,0.0,0.0,0.0,0.0,2.07863442648982,,,,,,,,3.9684210526315775,0.3,0.0,1.6,0.0,0.0,1.0,1.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,1.0,0.2,0.0,1.0000000000000004,0.0,0.0,0.0,,,,2.1,0.0,,,1.916074096320649,2.1408129454694267,2.113799590602993,1.8671052631578944,0.3523109197440373,0.8557602506591715,0.6,0.15
388,8,9,245,,,1,78830,,,1,-1,4,-4,160.6,13,1,4.0,,3,4,12.8,12.8,5,Harry,12.3,7,5,89.7,2,1,True,364.0,1,1,533,,,109,0,0,1.0,0,,78830.jpg,10.8,0,0,Kane,40.9,False,,a,17,6,372.0,2,1,65,2213686,141744,501431,7446,1.1,6.0,Kane,0,Tottenham,6.018518518518517,55.768148148148136,4.0,15.52,0.10000000000000007,0.0,3.8685185185185182,0.0,0.5,1.0,3.3,9.9,0.09999999999999963,1.0,9.266092307692311,4.0,0.2,0.0,1.4,0.0,0.4,0.0,18.07368421052632,0.9000000000000001,1.0,1.6,0.0,1.2000000000000002,4.0,8.59655172413793,0.7,0.0,0.8999999999999999,0.0,0.7999999999999998,1.0,13.900826446280991,1.4999999999999998,2.0,1.0000000000000004,0.0,0.5,1.0,9.59103448275862,0.6000000000000001,2.0,2.1,0.0,0.3000000000000003,1.0,8.406685710696955,9.375133252514786,9.410453363264935,10.806123076444475,0.8501002117148909,2.806618433727491,7.3,1.2129230769230772
389,1,1,60,100.0,100.0,0,80226,,,0,0,-3,3,30.0,174,45,,,0,2,4.8,4.8,0,Serge,4.3,4,1,18.4,115,32,False,94.2,100,33,180,,2020-09-19T02:30:14.062101Z,52,0,0,,0,,80226.jpg,6.5,0,0,Aurier,2.6,False,,a,17,6,60.0,95,15,13,122528,6236,202172,9898,0.8,2.5,Aurier,0,Tottenham,2.0,12.26055689340004,0.6,3.6,,,,2.2920383748815207,0.5,0.0,0.4,1.2000000000000002,,,6.13027844670002,,,,,,,,,,,,,,,,,,,,,,9.47234421096676,0.6,1.0,1.0000000000000004,0.0,0.0,1.0,2.689825713011928,0.0,0.0,2.1,0.0,0.4,0.0,5.602122598539942,6.363502398015204,6.250431478770728,6.081084961989343,1.1788997012884652,2.688304936131645,1.0,0.5
