id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week2,goals_week2,xPoints week 2,clean_sheet_points,xGA_week2,cleansheet_week2,xA,xA_points,xA_week2,assists_week2,adjusted points per game,xPoints week 1,next1_xP,next5_xP,next10_xP,value,valuePoints metric
48,0,0,0,0.0,0.0,0,213345,,,0,0,0,0,0.0,535,63,,,0,4,0.0,0.0,0,Wesley,0.0,0,0,0.0,535,64,False,0.0,532,63,0,Knee injury - Unknown return date,2020-08-15T10:00:11.458856Z,60,0,0,1.0,0,,213345.jpg,0.0,0,0,Moraes,0.0,False,,i,2,7,0.0,530,64,0,165,54,421,191,0.0,0.0,Wesley,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,
49,0,0,0,0.0,,0,217487,,,-1,1,-1,1,0.0,523,60,,,0,4,0.0,-0.5,0,Mbwana,0.0,0,0,0.0,524,61,False,0.0,519,58,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,59,0,0,,0,,217487.jpg,0.0,0,0,Samatta,0.1,False,,u,2,7,0.0,517,61,0,1408,445,3971,2385,0.0,0.0,Samatta,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,
50,0,0,3,,,0,221239,,,0,0,0,0,12.9,121,18,,,0,4,1.0,0.5,1,Keinan,1.0,0,0,2.3,225,32,False,4.4,245,27,28,,,45,0,0,,0,,221239.jpg,1.0,0,0,Davis,15.1,False,,a,2,7,6.0,157,35,1,276922,117881,290594,182469,0.2,0.2,Davis,0,Aston Villa,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.2222222222222222,0.4714045207910317
51,0,0,0,0.0,0.0,0,223349,,,0,0,0,0,0.0,398,41,,,0,4,0.0,0.0,0,Indiana,0.0,0,0,0.0,413,43,False,0.0,406,39,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,45,0,0,,0,,223349.jpg,0.0,0,0,Vassilev,1.5,False,,n,2,7,0.0,359,43,0,29967,2248,64185,33206,0.0,0.0,Vassilev,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,
52,0,0,15,,,1,230046,,,0,0,0,0,19.6,91,60,4.0,,0,3,3.0,2.5,3,Douglas Luiz,3.0,0,0,5.9,108,57,False,13.2,190,71,90,,,50,0,0,,0,,230046.jpg,3.0,0,0,Soares de Paulo,0.4,False,,a,2,7,26.0,72,31,3,4632,2699,7254,3823,0.6,0.6,Douglas Luiz,0,Aston Villa,1.0,2.9065696597405988,0.1,0.5,0.1,0.0,2.9065696597405988,0.4065696597405991,0.9,1.0,0.0,0.0,0.0,0.0,2.9065696597405988,,3.0958472051755126,2.947018016628203,2.89169037874198,0.5813139319481198,1.2998574681036825
496,0,0,27,,,1,199796,,,0,0,0,0,33.9,48,8,,,0,2,5.0,4.5,5,Matthew,5.0,0,0,6.9,87,23,False,19.0,151,62,90,,,50,0,0,,0,,199796.jpg,5.0,0,0,Cash,0.5,False,,a,2,7,16.0,118,23,5,10283,6525,6421,3349,1.0,1.0,Cash,1,Aston Villa,1.0,3.5262786389623964,0.1,0.6000000000000001,0.1,0.0,3.5262786389623964,1.6262786389623964,0.9,1.0,0.1,0.30000000000000004,0.1,0.0,3.5262786389623964,,4.033761959694245,3.458650349720223,3.41236380648521,0.7052557277924792,1.5769997488650713
514,0,0,0,,,1,178301,,,0,0,0,0,23.4,76,9,,,0,4,2.0,1.5,2,Ollie,2.0,0,0,5.6,115,22,False,0.0,530,62,90,,,60,0,0,,0,,178301.jpg,2.0,0,0,Watkins,1.6,False,,a,2,7,34.0,58,23,2,74500,19777,33603,18817,0.3,0.3,Watkins,0,Aston Villa,1.0,3.0,0.1,0.4,0.1,0.0,3.0,0.0,0.9,1.0,0.2,0.6000000000000001,0.2,0.0,3.0,,3.2269335100070977,3.208565197084173,3.0494524622570087,0.5,1.224744871391589
540,0,0,0,,,0,110504,,,0,0,0,0,0.0,529,212,,,0,3,2.1,1.6,0,Bertrand,0.0,0,0,0.0,530,210,False,0.0,526,208,0,,,60,0,0,,0,,110504.jpg,0.0,0,0,Traoré,0.0,False,,a,2,7,0.0,523,205,0,2350,2350,438,438,0.0,0.0,Traoré,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,
53,0,0,0,0.0,0.0,0,20529,,,0,0,0,0,0.0,442,45,,,0,4,0.0,0.0,0,Glenn,0.0,0,0,0.0,457,47,False,0.0,450,43,0,Joined Watford on loan until the end of the season on 1/9. - Expected back 01 Jul,2020-09-02T09:00:10.449975Z,50,0,0,,0,,20529.jpg,0.0,0,0,Murray,0.2,False,,n,3,36,0.0,414,47,0,2407,939,9397,3953,0.0,0.0,Murray,0,Brighton,,,,,,,,,,,,,,,,,,,,,
54,0,0,9,100.0,75.0,0,39155,,,-1,1,-1,1,28.4,62,43,,,0,3,0.0,0.4,1,Adam,1.0,1,0,4.4,148,70,False,13.2,191,72,56,,2020-09-14T21:30:11.145732Z,64,0,0,,0,,39155.jpg,1.0,0,0,Lallana,0.7,False,,a,3,36,2.0,207,103,2,3303,1118,41457,13489,0.2,0.3,Lallana,0,Brighton,2.0,3.154829863897453,0.0,0.0,0.0,0.0,1.0,0.8548298638974534,0.5,0.0,0.1,0.30000000000000004,0.0,0.0,1.5774149319487267,1.6011942119122022,1.7135711589391711,1.5772656075252955,1.5210094167340222,0.24647108311698854,0.6235280000146853
57,0,0,4,,,0,60307,1.0,,-1,1,-1,1,0.3,266,136,2.0,,0,3,-0.5,0.0,0,Pascal,0.5,0,0,0.3,290,135,False,2.6,262,119,11,,,59,0,0,2.0,0,,60307.jpg,1.0,0,0,Groß,0.1,False,,a,3,36,0.0,512,199,1,803,293,4289,2435,0.1,0.2,Groß,0,Brighton,1.0,1.4274149319487268,0.0,0.0,0.0,0.0,0.0,0.4274149319487267,0.5,0.0,0.0,0.0,0.0,0.0,1.4274149319487268,1.3011942119122022,1.5191652494544003,1.4027095311940203,1.3660010005327696,0.24193473422859776,0.5876574275842578
58,0,0,0,0.0,0.0,0,61933,,,-1,1,-1,1,0.0,314,122,,,0,2,0.0,0.0,0,Shane,0.0,0,0,0.0,336,122,False,0.0,326,121,0,Joined Celtic on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-09-02T09:00:10.465117Z,44,0,0,,0,,61933.jpg,0.0,0,0,Duffy,0.1,False,,n,3,36,0.0,258,98,0,242,109,3143,1036,0.0,0.0,Duffy,0,Brighton,,,,,,,,,,,,,,,,,,,,,
59,0,0,0,100.0,100.0,0,66242,,,0,0,0,0,0.0,455,185,,,0,3,-1.0,-0.5,0,Davy,0.0,0,0,0.0,467,184,False,0.0,460,181,0,,2020-09-12T09:00:10.303956Z,50,0,0,,0,,66242.jpg,0.0,0,0,Pröpper,0.1,False,,a,3,36,0.0,429,165,0,297,191,2390,793,0.0,0.0,Pröpper,0,Brighton,,,,,,,,,,,,,,,,,,,,,
60,0,0,0,0.0,0.0,0,74471,,,0,0,0,0,0.0,458,186,,,0,3,0.0,0.0,0,Aaron,0.0,0,0,0.0,470,185,False,0.0,463,182,0,Joined Shanghai SIPG on a permanent deal on 28/8,2020-08-29T10:00:06.731343Z,50,0,0,,0,,74471.jpg,0.0,0,0,Mooy,0.0,False,,u,3,36,0.0,432,166,0,9704,9660,10506,9917,0.0,0.0,Mooy,0,Brighton,,,,,,,,,,,,,,,,,,,,,
61,0,0,4,,,0,78916,,,0,0,0,0,1.8,216,63,,,0,2,-0.5,0.0,1,Dan,0.5,0,0,0.5,276,95,False,2.8,258,93,32,,,45,0,0,,0,,78916.jpg,1.0,0,0,Burn,0.6,False,,a,3,36,0.0,306,127,1,2087,1081,14428,6300,0.1,0.2,Burn,0,Brighton,1.0,2.7096597277949064,0.0,0.0,0.0,0.0,1.0,1.7096597277949068,0.5,0.0,0.0,0.0,0.0,0.0,2.7096597277949064,,3.076660997817601,2.610838124776082,2.4640040021310776,0.6021466061766458,1.2773458454879152
62,0,1,42,,,1,83299,,,0,0,0,0,2.0,212,59,1.0,,0,2,3.0,3.5,7,Lewis,4.0,3,0,4.9,133,39,False,39.2,71,24,180,,,50,0,0,,0,,83299.jpg,4.0,0,0,Dunk,7.5,False,,a,3,36,7.0,147,33,8,38571,26961,96271,38917,0.8,1.6,Dunk,0,Brighton,2.0,9.819319455589813,0.4,2.4000000000000004,0.10000000000000003,0.0,6.026122638850534,3.4193194555898136,0.5,1.0,0.0,0.0,0.0,0.0,4.9096597277949074,4.004776847648809,5.631908273695767,5.007286735426282,4.704071331741098,0.9819319455589814,2.1956665795485053
63,0,0,0,0.0,0.0,0,86153,,,0,0,0,0,0.0,359,147,,,0,2,0.0,0.0,0,Martín,0.0,0,0,0.0,379,147,False,0.0,370,147,0,Joined Real Betis on a permanent deal on 25/8,2020-08-25T16:00:07.591453Z,45,0,0,,0,,86153.jpg,0.0,0,0,Montoya,0.0,False,,u,3,36,0.0,312,130,0,61,30,527,183,0.0,0.0,Montoya,0,Brighton,,,,,,,,,,,,,,,,,,,,,
64,0,0,0,0.0,0.0,0,93284,,,-1,1,-1,1,0.0,421,43,,,0,4,0.0,0.0,0,Florin,0.0,0,0,0.0,436,45,False,0.0,429,41,0,Knee injury - Unknown return date,2020-09-12T09:00:10.364918Z,49,0,0,,0,,93284.jpg,0.0,0,0,Andone,0.2,False,,i,3,36,0.0,386,45,0,10519,10152,21365,13650,0.0,0.0,Andone,0,Brighton,,,,,,,,,,,,,,,,,,,,,
65,0,0,25,,,1,109345,4.0,,0,0,0,0,31.8,55,39,4.0,,0,3,1.5,2.0,3,Solomon,2.5,3,0,7.7,82,42,False,24.6,127,44,167,,,50,0,0,,0,,109345.jpg,2.5,0,0,March,0.1,False,,a,3,36,20.0,95,51,5,3179,1625,2126,1168,0.5,1.0,March,0,Brighton,2.0,5.954829863897452,0.1,0.5,0.0,0.0,2.606530659712633,0.8548298638974534,0.5,1.0,0.2,0.6000000000000001,0.0,0.0,2.977414931948726,3.4011942119122023,3.2319869175652247,3.042748477742028,2.9343651932706942,0.5954829863897453,1.3315404370120525
66,0,0,35,,,1,110735,,,0,0,0,0,12.8,122,27,,,0,2,2.5,3.0,6,Adam,3.5,3,0,3.9,163,51,False,24.8,124,50,180,,,45,0,0,,0,,110735.jpg,3.5,0,0,Webster,2.6,False,,a,3,36,1.0,211,68,7,16887,13995,37796,17163,0.8,1.6,Webster,0,Brighton,2.0,6.419319455589813,0.0,0.0,0.0,0.0,4.426122638850534,3.4193194555898136,0.5,1.0,0.0,0.0,0.0,0.0,3.2096597277949064,2.2047768476488088,3.576660997817601,3.110838124776082,2.9640040021310776,0.713257717287757,1.513048105883431
67,0,0,0,,,0,111478,,,-1,1,-1,1,0.0,317,125,,,0,2,-1.0,-0.5,0,Joël,0.0,0,0,0.0,339,125,False,0.0,329,124,0,,,44,0,0,,0,,111478.jpg,0.0,0,0,Veltman,0.3,False,,a,3,36,0.0,261,101,0,1478,633,8886,4431,0.0,0.0,Veltman,0,Brighton,,,,,,,,,,,,,,,,,,,,,
68,1,3,67,,,1,115382,,,0,0,0,0,15.6,103,12,,,1,4,8.0,8.5,16,Neal,9.0,3,2,17.0,18,6,False,88.4,11,4,180,,,65,0,0,1.0,0,,115382.jpg,9.0,0,0,Maupay,2.3,False,,a,3,36,68.0,18,11,18,66097,58272,42978,25405,1.4,2.8,Maupay,0,Brighton,2.0,14.28842105263158,1.5,5.52,1.2,2.0,10.1,0.0,0.5,1.0,0.1,0.30000000000000004,0.1,1.0,7.144210526315789,3.2,8.005685170320339,7.6205984071425235,7.241373800620083,1.0991093117408908,2.8021899140691686
69,1,1,47,,,1,116216,5.0,,0,0,0,0,64.5,8,6,,,0,3,6.0,6.5,6,Leandro,7.0,3,1,15.4,24,13,False,65.8,29,14,180,,,60,0,0,,0,,116216.jpg,7.0,0,0,Trossard,1.0,False,,a,3,36,24.0,81,39,14,49843,29976,22559,14634,1.2,2.3,Trossard,0,Brighton,2.0,10.723250916529032,0.2,1.0,0.2,0.0,4.8065306597126325,0.8548298638974534,0.5,1.0,0.8,2.4000000000000004,0.4,1.0,5.361625458264516,4.501194211912202,5.956642749930923,5.6152222559309255,5.356973577129418,0.893604243044086,2.1888744274440146
70,0,0,34,,,1,131897,,,0,0,0,0,0.0,374,36,,,0,1,2.5,3.0,6,Mathew,3.5,3,0,1.6,252,19,False,15.8,176,19,180,,,45,0,0,,0,,131897.jpg,3.5,0,2,Ryan,18.1,False,,a,3,36,0.0,328,35,7,187719,126070,174353,91288,0.8,1.6,Ryan,0,Brighton,2.0,6.419319455589813,0.0,0.0,0.0,0.0,4.426122638850534,3.4193194555898136,0.5,1.0,0.0,0.0,0.0,0.0,3.2096597277949064,2.2047768476488088,3.576660997817601,3.110838124776082,2.9640040021310776,0.713257717287757,1.513048105883431
71,0,0,7,,,0,165210,,,0,0,0,0,11.1,137,84,,,0,3,0.0,0.5,1,Alireza,1.0,0,0,3.5,181,84,False,6.4,234,99,12,,,55,0,0,,0,,165210.jpg,1.0,0,0,Jahanbakhsh,0.1,False,,a,3,36,18.0,109,62,2,567,262,1091,551,0.2,0.4,Jahanbakhsh,0,Brighton,2.0,4.1548298638974535,0.2,1.0,0.2,0.0,2.3,0.8548298638974534,0.5,0.0,0.1,0.30000000000000004,0.1,0.0,2.0774149319487267,1.3011942119122022,2.3615908572217394,2.159119195296212,2.037704137404863,0.3777118058088594,0.8858127033186205
72,0,0,0,0.0,0.0,0,167473,,,0,0,0,0,0.0,505,204,,,0,3,0.0,0.0,0,José,0.0,0,0,0.0,507,202,False,0.0,500,199,0,Knee injury - Unknown return date,2020-08-15T10:00:11.482611Z,55,0,0,,0,,167473.jpg,0.0,0,0,Izquierdo,0.0,False,,i,3,36,0.0,496,194,0,9684,9650,9701,9661,0.0,0.0,Izquierdo,0,Brighton,,,,,,,,,,,,,,,,,,,,,
73,0,0,0,0.0,0.0,0,178173,,,0,0,0,0,0.0,382,157,,,0,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,398,157,False,0.0,389,157,0,Joined Derby County on loan until the end of the season on 26/8. - Expected back 01 Jul,2020-08-26T10:30:05.746418Z,45,0,0,,0,,178173.jpg,0.0,0,0,Clarke,0.0,False,,n,3,36,0.0,339,142,0,86,39,275,110,0.0,0.0,Clarke,0,Brighton,,,,,,,,,,,,,,,,,,,,,
74,0,0,37,100.0,75.0,1,198869,,,0,0,0,0,4.6,182,47,,,0,2,2.5,2.2,6,Ben,3.5,3,0,3.2,189,62,False,27.0,117,47,168,,2020-09-14T21:30:11.221083Z,45,0,0,,0,,198869.jpg,3.5,0,0,White,1.6,False,,a,3,36,0.0,346,147,7,22605,18568,28703,11984,0.8,1.6,White,0,Brighton,2.0,6.419319455589813,0.0,0.0,0.0,0.0,4.426122638850534,3.4193194555898136,0.5,1.0,0.0,0.0,0.0,0.0,3.2096597277949064,2.2047768476488088,3.576660997817601,3.110838124776082,2.9640040021310776,0.713257717287757,1.513048105883431
75,0,0,0,,,0,209362,,,0,0,0,0,0.0,294,105,,,0,2,-1.0,-0.5,0,Bernardo,0.0,0,0,0.0,316,105,False,0.0,307,105,0,,,40,0,0,,0,,209362.jpg,0.0,0,0,Fernandes da Silva Junior,11.2,False,,a,3,36,0.0,235,78,0,67777,32743,188689,94744,0.0,0.0,Bernardo,0,Brighton,,,,,,,,,,,,,,,,,,,,,
76,0,0,16,0.0,,1,227127,,,0,0,0,0,7.7,160,95,,,0,3,0.0,0.5,0,Yves,1.0,3,0,2.0,236,109,False,8.4,215,83,178,Suspended until 03 Oct,2020-09-20T15:30:14.517426Z,45,0,0,,0,,227127.jpg,1.0,1,0,Bissouma,3.7,False,,s,3,36,7.0,146,80,2,65357,12807,103461,72622,0.2,0.4,Bissouma,0,Brighton,2.0,2.3548298638974536,0.1,0.5,0.1,0.0,0.10653065971263342,0.8548298638974534,0.5,1.0,0.0,0.0,0.0,0.0,1.1774149319487268,2.3011942119122017,1.3431750985956843,1.1936363250794788,1.12434836086819,0.2616477626552726,0.5550387217674947
77,2,0,34,75.0,,0,232792,,,0,0,0,0,28.2,64,16,,,0,2,1.9,3.0,4,Tariq,3.5,3,0,10.8,48,10,False,38.6,73,26,147,Knock - 75% chance of playing,2020-09-20T15:00:15.652615Z,45,0,0,,0,,232792.jpg,3.5,0,0,Lamptey,6.4,False,,d,3,36,41.0,42,3,7,340781,219762,85927,60630,0.8,1.6,Lamptey,1,Brighton,2.0,9.456161560852973,0.1,0.6000000000000001,0.1,0.0,1.9,3.4193194555898136,0.5,0.0,0.5,1.5,0.09999999999999998,1.0,4.7280807804264855,3.709776847648808,5.405923416842574,4.801151711726586,4.517483968171423,1.0506846178725524,2.2288386545582344
78,0,2,24,,,1,233425,,,0,0,0,0,11.6,132,21,,,0,4,3.5,4.0,8,Aaron,4.5,2,1,10.3,56,17,False,36.0,84,13,134,,,55,0,0,,0,,233425.jpg,4.5,0,0,Connolly,0.8,False,,a,3,36,55.0,26,16,9,28399,23067,17590,11097,0.8,1.6,Connolly,0,Brighton,2.0,7.0,0.5,2.0,0.2,1.0,4.8,0.0,0.5,1.0,0.0,0.0,0.0,0.0,3.5,2.2,3.7960393965651367,3.6637071755418327,3.5333894413416815,0.6363636363636364,1.4924050144892729
79,0,0,25,,,1,235382,,,0,0,0,0,37.8,36,29,,,0,3,1.5,2.0,3,Steven,2.5,3,0,7.7,81,41,False,20.2,145,53,168,,,45,0,0,,0,,235382.jpg,2.5,0,0,Alzate,1.0,False,,a,3,36,19.0,98,53,5,54427,40585,22414,16099,0.6,1.1,Alzate,0,Brighton,2.0,5.954829863897452,0.1,0.5,0.0,0.0,2.906530659712633,0.8548298638974534,0.5,1.0,0.2,0.6000000000000001,0.1,0.0,2.977414931948726,3.1011942119122016,3.2319869175652247,3.042748477742028,2.9343651932706942,0.6616477626552725,1.4035668591913515
80,0,0,0,75.0,,0,243016,2.0,,-1,1,-1,1,0.0,487,200,3.0,,0,3,-0.8,-0.5,0,Alexis,0.0,0,0,0.0,494,198,False,0.0,487,195,0,Groin Injury - 75% chance of playing,2020-09-24T00:00:15.701972Z,54,0,0,,0,,243016.jpg,0.0,0,0,Mac Allister,0.1,False,,d,3,36,0.0,472,185,0,236,80,1455,766,0.0,0.0,Mac Allister,0,Brighton,,,,,,,,,,,,,,,,,,,,,
503,0,0,0,0.0,0.0,0,108813,,,0,0,0,0,0.0,288,9,,,0,1,0.0,0.0,0,Christian,0.0,0,0,0.0,310,29,False,0.0,301,29,0,Ankle injury - Expected back 17 Oct,2020-09-12T09:00:11.155698Z,40,0,0,,0,,108813.jpg,0.0,0,0,Walton,1.4,False,,i,3,36,0.0,228,8,0,5010,2573,21103,9458,0.0,0.0,Walton,0,Brighton,,,,,,,,,,,,,,,,,,,,,
528,0,0,0,,,0,49262,,,0,0,0,0,0.0,282,5,,,0,1,-1.0,-0.5,0,Jason,0.0,0,0,0.0,304,25,False,0.0,295,25,0,,,40,0,0,,0,,49262.jpg,0.0,0,0,Steele,0.4,False,,a,3,36,0.0,222,4,0,21332,14373,5889,4530,0.0,0.0,Steele,0,Brighton,,,,,,,,,,,,,,,,,,,,,
55,0,0,0,100.0,75.0,0,40845,,,0,0,0,0,0.0,341,143,,,0,3,0.0,-0.4,0,Dale,0.0,0,0,0.0,363,143,False,0.0,354,138,0,,2020-09-17T22:00:09.960386Z,45,0,0,,0,,40845.jpg,0.0,0,0,Stephens,9.2,False,,a,4,90,0.0,287,110,0,30743,1459,282671,9919,0.0,0.0,Stephens,0,Burnley,,,,,,,,,,,,,,,,,,,,,
81,0,0,0,50.0,75.0,0,17761,,,0,0,0,0,0.0,489,186,,,0,2,0.0,-0.4,0,James,0.0,0,0,0.0,495,186,False,0.0,488,186,0,Toe Injury - 50% chance of playing,2020-09-17T22:00:10.017429Z,55,0,0,,0,,17761.jpg,0.0,0,0,Tarkowski,4.0,False,,d,4,90,0.0,474,184,0,8950,1146,131989,80030,0.0,0.0,Tarkowski,0,Burnley,,,,,,,,,,,,,,,,,,,,,
82,0,0,4,,,0,17997,,,0,0,0,0,1.0,229,69,,,0,2,-1.0,-1.5,-1,Phil,-1.0,4,0,1.9,239,80,False,11.8,201,83,90,,,45,0,0,,0,,17997.jpg,-1.0,0,0,Bardsley,0.6,False,,a,4,90,6.0,153,34,-1,6934,3519,9376,5146,-0.2,-0.2,Bardsley,1,Burnley,1.0,0.586387855766426,0.1,0.6000000000000001,0.1,0.0,0.586387855766426,0.9863878557664258,1.4,0.0,0.0,0.0,0.0,0.0,0.586387855766426,,1.071335542584568,1.2004537287231662,0.5465940582804235,0.13030841239253912,0.27642588614525265
83,0,0,-3,,,0,39487,,,0,0,0,0,0.7,245,80,,,0,2,-2.0,-2.5,-2,Erik,-2.0,3,0,1.7,244,83,False,0.0,350,139,50,,,45,1,0,,0,,39487.jpg,-2.0,0,0,Pieters,1.1,False,,a,4,90,17.0,112,20,-2,15213,5551,26553,15415,-0.4,-0.4,Pieters,0,Burnley,1.0,-0.41361214423357395,0.1,0.6000000000000001,0.1,0.0,-1.4,0.9863878557664258,1.4,0.0,0.0,0.0,0.0,0.0,-0.41361214423357395,,0.07133554258456787,0.200453728723166,-0.4534059417195766,-0.0919138098296831,0.194978634645779
84,0,0,0,0.0,0.0,0,40145,,,0,0,0,0,0.0,444,181,,,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,458,180,False,0.0,451,177,0,Ankle injury - Unknown return date,2020-08-15T10:00:11.504829Z,50,0,0,,0,,40145.jpg,0.0,0,0,Cork,0.0,False,,i,4,90,0.0,416,160,0,9684,9639,10108,9768,0.0,0.0,Cork,0,Burnley,,,,,,,,,,,,,,,,,,,,,
85,0,0,11,,,0,41674,,,0,0,0,0,10.2,147,36,,,0,2,0.0,-0.5,0,Kevin,0.0,4,0,3.9,162,50,False,22.8,137,55,90,,,45,0,0,,0,,41674.jpg,0.0,0,0,Long,0.2,False,,a,4,90,6.0,154,35,0,2112,1231,3284,1840,0.0,0.0,Long,0,Burnley,,,0.0,0.0,0.0,0.0,0.9863878557664258,,1.4,0.0,0.0,0.0,0.0,0.0,,,,,,,
86,0,0,2,25.0,,0,44683,,,0,0,0,0,11.2,135,22,,,0,4,0.2,0.5,1,Jay,1.0,3,0,2.8,206,30,False,3.6,253,29,69,Ankle injury - 25% chance of playing,2020-09-24T00:00:15.736033Z,60,0,0,3.0,0,,44683.jpg,1.0,0,0,Rodriguez,0.6,False,,d,4,90,13.0,126,31,1,6651,1927,20855,12910,0.2,0.2,Rodriguez,1,Burnley,1.0,2.2,0.3,1.2,0.3,0.0,2.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,2.2,,2.5552472758781644,2.7150103568450863,2.2570143982860564,0.3666666666666667,0.8981462390204987
87,0,0,0,25.0,0.0,0,44699,,,0,0,0,0,0.0,525,61,,,0,4,0.0,0.0,0,Ashley,0.0,0,0,0.0,526,62,False,0.0,522,60,0,Lack of match fitness - 25% chance of playing,2020-09-07T00:30:12.603985Z,60,0,0,1.0,0,,44699.jpg,0.0,0,0,Barnes,0.1,False,,d,4,90,0.0,519,62,0,264,111,4630,1688,0.0,0.0,Barnes,0,Burnley,,,,,,,,,,,,,,,,,,,,,
88,0,0,0,0.0,0.0,0,51927,,,0,0,0,0,0.0,448,177,,,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,461,177,False,0.0,454,177,0,Thigh injury - Unknown return date,2020-09-07T00:30:12.617922Z,50,0,0,,0,,51927.jpg,0.0,0,0,Mee,0.2,False,,i,4,90,0.0,420,168,0,242,113,12167,4652,0.0,0.0,Mee,0,Burnley,,,,,,,,,,,,,,,,,,,,,
89,0,0,12,,,0,60551,1.0,,0,0,0,0,25.3,69,46,3.0,,0,3,2.0,1.5,2,Ashley,2.0,4,0,3.3,185,87,False,7.6,218,86,90,,,55,0,0,,0,,60551.jpg,2.0,0,0,Westwood,0.7,False,,a,4,90,0.0,484,188,2,2392,1299,15539,7880,0.4,0.4,Westwood,0,Burnley,1.0,2.8465969639416064,0.0,0.0,0.0,0.0,2.8465969639416064,0.2465969639416065,1.4,0.0,0.2,0.6000000000000001,0.2,0.0,2.8465969639416064,,3.1010516141004536,3.1932423159976997,2.8580289139273773,0.5175630843530193,1.2137930237761125
90,0,0,0,0.0,0.0,0,60586,3.0,,0,0,0,0,0.0,498,202,2.0,,0,3,0.0,0.0,0,Johann Berg,0.0,0,0,0.0,501,200,False,0.0,494,197,0,Knee injury - Unknown return date,2020-09-17T22:00:10.055660Z,55,0,0,,0,,60586.jpg,0.0,0,0,Gudmundsson,0.1,False,,i,4,90,0.0,485,189,0,9866,9648,12380,11101,0.0,0.0,Gudmundsson,0,Burnley,,,,,,,,,,,,,,,,,,,,,
91,0,0,24,,,0,60689,,,0,0,0,0,1.1,228,32,,,0,4,6.0,5.5,6,Chris,6.0,4,1,8.2,76,19,False,37.2,79,12,90,,,65,0,0,1.0,0,,60689.jpg,6.0,0,0,Wood,2.2,False,,a,4,90,44.0,35,21,6,46521,34704,50654,28591,0.9,0.9,Wood,0,Burnley,1.0,5.9,0.9,3.6,0.9,1.0,5.9,0.0,1.4,0.0,0.1,0.30000000000000004,0.1,0.0,5.9,,7.054553646604034,7.573783659746531,6.085296794429683,0.9076923076923078,2.3141703946305716
92,0,0,0,,,0,68983,,,0,0,0,0,0.0,353,145,,,0,2,0.0,-0.5,0,Matthew,0.0,0,0,0.0,374,145,False,0.0,365,145,0,,,45,0,0,,0,,68983.jpg,0.0,0,0,Lowton,0.2,False,,a,4,90,0.0,303,126,0,965,413,2479,1488,0.0,0.0,Lowton,0,Burnley,,,,,,,,,,,,,,,,,,,,,
93,0,0,5,,,0,81183,,,0,0,0,0,10.6,143,24,,,0,4,1.0,0.5,1,Matej,1.0,1,0,5.1,126,25,False,4.2,247,28,20,,,50,0,0,,0,,81183.jpg,1.0,0,0,Vydra,0.8,False,,a,4,90,36.0,48,22,1,24046,12528,20128,11748,0.2,0.2,Vydra,0,Burnley,1.0,3.0,0.2,0.8,0.2,0.0,3.0,0.0,1.4,0.0,0.4,1.2000000000000002,0.4,0.0,3.0,,3.5920787931302733,3.85835059474181,3.095023997143428,0.6,1.3416407864998738
94,0,0,0,0.0,0.0,0,83312,,,0,0,0,0,0.0,286,100,,,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,308,100,False,0.0,299,100,0,Joined Norwich City on loan until the end of the season on 4/9. - Expected back 01 Jul,2020-09-05T11:00:07.592134Z,40,0,0,,0,,83312.jpg,0.0,0,0,Gibson,0.2,False,,n,4,90,0.0,226,72,0,1071,513,6475,2696,0.0,0.0,Gibson,0,Burnley,,,,,,,,,,,,,,,,,,,,,
