id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week5,goals_week5,xPoints week 5,clean_sheet_points,xGA_week5,cleansheet_week5,xA,xA_points,xA_week5,assists_week5,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,next1_xP,next5_xP,next10_xP,value,valuePoints metric
127,0,0,28,100.0,100.0,0,40784,,,0,0,0,0,1.6,312,110,,,0,2,0.8,0.3,0,Mamadou,0.3,7,0,4.2,296,104,False,33.6,241,95,270,,2020-08-15T10:00:11.633422Z,45,0,0,,0,,40784.jpg,1.0,0,0,Sakho,0.3,False,,a,6,31,6.0,270,88,3,19262,1554,10221,2062,0.1,0.7,Sakho,0,Crystal Palace,3.0,5.471701178458601,0.0,0.0,,,,2.471701178458601,1.4000000000000004,0.0,0.0,0.0,,,1.8239003928195336,,,,,,,,3.797315856468887,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,1.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,0.26882205095899897,0.0,0.0,2.7,0.0,0.0,0.0,2.0301095159612967,2.071485567697972,1.7320573072513905,0.4053111984043408,0.8597948906476667
128,0,3,80,,,1,40836,,,0,0,0,0,0.0,533,54,,,1,1,1.5,1.0,1,Vicente,1.0,8,0,10.8,171,9,False,108.0,54,8,450,,,50,0,0,,0,,40836.jpg,3.2,0,15,Guaita,4.8,False,,a,6,31,0.0,522,53,16,282768,12053,161573,18697,0.2,3.2,Guaita,1,Crystal Palace,5.0,16.11950196409767,0.0,0.0,0.0,0.0,1.9863878557664247,4.119501964097669,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,3.2239003928195338,7.331484334792317,0.0,0.0,1.1,1.0,0.0,0.0,4.797315856468887,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,2.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,0.26882205095899897,0.0,0.0,2.7,0.0,0.0,0.0,3.4301095159612967,3.471485567697972,3.13205730725139,0.6447800785639067,1.4417720862065504
129,0,0,0,100.0,100.0,0,49413,,,0,0,0,0,0.0,447,179,,,0,2,0.5,0.0,0,James,0.0,0,0,0.0,469,180,False,0.0,465,180,0,,2020-08-15T10:00:11.660937Z,45,0,0,,0,,49413.jpg,0.0,0,0,Tomkins,0.0,False,,a,6,31,0.0,413,166,0,488,255,449,75,0.0,0.0,Tomkins,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0,0,48,,,1,50471,,,0,0,-1,1,45.6,106,71,,,0,3,1.8,1.3,1,James,1.3,6,0,13.6,136,73,False,76.8,108,40,428,,,54,0,0,,0,,50471.jpg,1.8,0,0,McArthur,0.2,False,,a,6,31,13.0,220,113,9,3216,169,9000,776,0.2,1.7,McArthur,2,Crystal Palace,5.0,10.429875491024415,0.1,0.5,0.0,0.0,1.2465969639416064,1.0298754910244172,1.4000000000000004,0.0,0.3,0.8999999999999999,0.0,0.0,2.0859750982048832,2.93287108369808,0.0,0.0,1.1,1.0,0.2,0.0,2.9493289641172216,0.1,0.0,0.7999999999999998,0.0,0.0,0.0,1.149568619222635,0.0,0.0,1.9,0.0,0.0,0.0,2.3672055127397496,0.0,0.0,2.7,0.0,0.09999999999999998,0.0,2.159843795856073,2.181895900459069,2.0864942393594585,0.3862916848527561,0.8976607573278771
131,0,0,44,0.0,0.0,1,50472,5.0,,0,0,0,0,24.6,177,104,,,0,3,0.0,0.0,0,James,1.3,5,0,8.0,225,104,False,47.4,184,73,316,Hamstring injury - Expected back 07 Nov,2020-10-14T10:00:21.275991Z,45,0,0,,0,,50472.jpg,2.0,0,0,McCarthy,2.0,False,,i,6,31,8.0,250,129,8,104527,345,141041,22780,0.3,1.8,McCarthy,1,Crystal Palace,4.0,7.8239003928195325,0.0,0.0,,,,0.8239003928195338,1.4000000000000004,0.0,0.0,0.0,,,1.955975098204884,1.3328710836980795,0.0,0.0,1.1,1.0,0.0,0.0,2.4493289641172216,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,2.149568619222635,0.0,0.0,1.9,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,2.0075273789903245,2.0178713919244933,1.9330143268128481,0.43466113293441866,0.9220555038484645
132,0,0,5,100.0,100.0,0,54861,,,0,0,0,0,0.0,562,63,,,0,4,1.2,0.7,1,Christian,0.7,1,0,1.0,359,44,False,4.0,349,37,10,,2020-09-06T03:00:11.019701Z,55,0,0,,0,,54861.jpg,1.0,0,0,Benteke,0.2,False,,a,6,31,6.0,275,46,2,15535,1278,21417,1122,0.1,0.4,Benteke,0,Crystal Palace,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.9,0.0,0.0,0.0,,,,2.7,0.0,,,1.0,1.0,1.0,0.18181818181818182,0.4264014327112209
133,0,2,66,,,1,55037,,,0,0,0,0,10.7,254,138,,,0,3,4.8,4.3,2,Cheikhou,4.3,8,1,19.0,80,46,False,113.8,48,18,450,,,50,0,0,,0,,55037.jpg,3.6,0,0,Kouyaté,0.7,False,,a,6,31,65.0,74,41,18,52471,4385,27736,4778,0.9,3.6,Kouyaté,0,Crystal Palace,5.0,15.529875491024413,0.5,2.5,0.0,0.0,2.2465969639416064,1.0298754910244172,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,3.105975098204884,3.3328710836980795,0.2,0.0,1.1,1.0,0.0,0.0,2.4493289641172216,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,5.649568619222635,0.3,1.0,1.9,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,3.1973781233934475,3.2286294428790927,3.1249427420746536,0.6211950196409768,1.3890342912015412
134,0,0,46,,,1,55494,,,0,0,0,0,15.7,213,60,,,0,2,1.2,0.7,2,Joel,0.7,8,0,8.7,206,66,False,66.8,130,48,450,,,45,0,0,,0,,55494.jpg,1.8,0,0,Ward,1.6,False,,a,6,31,4.0,283,94,9,52322,5149,68427,5572,0.2,2.0,Ward,2,Crystal Palace,5.0,9.119501964097667,0.0,0.0,0.0,0.0,2.9863878557664254,4.119501964097669,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,1.8239003928195336,3.3314843347923184,0.0,0.0,1.1,1.0,0.0,0.0,2.7973158564688867,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,0.5982744768905403,0.0,0.0,1.9,0.0,0.0,0.0,0.26882205095899897,0.0,0.0,2.7,0.0,0.0,0.0,2.0301095159612967,2.071485567697972,1.7320573072513905,0.4053111984043408,0.8597948906476667
135,0,0,0,,,0,58786,,,0,0,-2,2,0.0,394,152,,,0,2,0.5,0.0,0,Martin,0.0,0,0,0.0,419,155,False,0.0,416,156,0,,,43,0,0,,0,,58786.jpg,0.0,0,0,Kelly,0.6,False,,a,6,31,0.0,354,135,0,4831,824,50212,2675,0.0,0.0,Kelly,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0,0,0,0.0,0.0,0,59125,,,0,0,0,0,0.0,451,52,,,0,4,0.0,0.0,0,Connor,0.0,0,0,0.0,472,53,False,0.0,468,49,0,Muscle injury - Unknown return date,2020-09-06T03:00:11.034332Z,45,0,0,,0,,59125.jpg,0.0,0,0,Wickham,0.8,False,,i,6,31,0.0,417,51,0,25554,1522,66821,4958,0.0,0.0,Wickham,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2,4,88,,,1,60252,3.0,,0,0,1,-1,131.2,16,11,3.0,,0,3,3.5,3.0,2,Andros,3.0,8,1,29.5,39,21,False,122.0,33,13,450,,,61,0,0,,0,,60252.jpg,5.2,0,0,Townsend,3.5,False,,a,6,31,42.0,120,62,26,322848,12781,160529,29604,0.5,4.3,Townsend,0,Crystal Palace,5.0,21.311944456541656,0.2,1.0,0.0,0.0,2.2465969639416064,1.0298754910244172,1.4000000000000004,0.0,0.9,2.7,0.0,0.0,4.262388891308332,6.837871083698079,0.0,0.0,1.1,1.0,0.4,1.0,6.049328964117223,0.2,1.0,0.7999999999999998,0.0,0.2,0.0,4.446120343360566,0.0,0.0,1.9,0.0,0.30000000000000004,1.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,4.372920273810394,4.414207100440748,4.301482174503768,0.698752277263661,1.7257908170995198
138,0,0,19,,,0,66975,1.0,,-1,1,-3,3,34.0,133,86,1.0,,0,3,1.2,0.7,1,Luka,0.7,3,0,5.3,275,127,False,20.0,277,114,48,,,57,0,0,1.0,0,,66975.jpg,1.0,0,0,Milivojevic,0.4,False,,a,6,31,0.0,568,227,4,5329,301,43181,2120,0.1,0.7,Milivojevic,0,Crystal Palace,4.0,5.123900392819533,0.0,0.0,0.0,0.0,1.0,0.8239003928195338,1.4000000000000004,0.0,0.1,0.30000000000000004,0.0,0.0,1.280975098204883,1.6328710836980795,0.0,0.0,1.1,0.0,0.1,0.0,1.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,,,,1.9,0.0,,,1.0,0.0,0.0,2.7,0.0,0.0,0.0,1.3385049906507924,1.3519850995676823,1.2643035891021182,0.22473247336927774,0.5365414263074537
139,0,0,0,100.0,100.0,0,74230,2.0,,0,0,-1,1,0.0,553,210,2.0,,0,2,0.5,0.0,0,Patrick,0.0,0,0,0.0,561,210,False,0.0,558,210,0,,2020-08-15T10:00:11.682747Z,54,0,0,2.0,0,,74230.jpg,0.0,0,0,van Aanholt,0.2,False,,a,6,31,0.0,548,208,0,12009,5009,6519,1354,0.0,0.0,van Aanholt,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,0,14,0.0,,1,80146,,,0,0,-2,2,6.1,268,40,,,0,4,0.0,1.3,0,Jordan,1.3,7,0,10.3,187,29,False,27.0,258,30,341,Illness - Expected back 30 Oct,2020-10-18T17:30:11.950512Z,58,0,0,4.0,0,,80146.jpg,2.8,0,0,Ayew,2.6,False,,i,6,31,70.0,66,23,11,73134,1321,332988,45546,0.2,1.9,Ayew,0,Crystal Palace,3.928571428571429,11.29103448275862,0.5,2.0,,,,0.0,1.4000000000000004,0.0,0.0,0.0,,,2.8740815047021937,2.4,0.1,0.0,1.1,1.0,0.0,0.0,5.068421052631578,0.4,0.0,0.7999999999999998,0.0,0.0,1.0,2.0,0.0,0.0,1.9,0.0,0.0,0.0,2.0,0.0,0.0,2.7,0.0,0.0,0.0,2.914656808094464,2.935944247492331,2.916772254786941,0.49553129391417133,1.1933973884837634
141,0,5,83,100.0,75.0,1,82403,,,0,0,2,-2,60.9,71,49,,,1,3,4.5,3.0,9,Wilfried,4.0,8,4,38.0,16,9,False,145.4,19,8,450,,2020-10-16T22:00:20.908105Z,72,0,0,3.0,0,,82403.jpg,7.0,0,0,Zaha,19.7,False,,a,6,31,173.0,19,6,35,1381100,119212,752771,81880,0.6,4.9,Zaha,1,Crystal Palace,5.0,25.469875491024407,2.1,9.54,0.7000000000000002,1.0,7.746596963941608,1.0298754910244172,1.4000000000000004,0.0,0.3,0.8999999999999999,0.0,0.0,5.093975098204883,4.33287108369808,0.4,1.0,1.1,1.0,0.0,0.0,10.349328964117221,0.7999999999999999,2.0,0.7999999999999998,0.0,0.3,0.0,1.6495686192226355,0.10000000000000007,0.0,1.9,0.0,0.0,0.0,2.567205512739749,0.09999999999999988,0.0,2.7,0.0,0.0,0.0,5.311944087617764,5.409597012710898,5.2461073889461485,0.7074965414173449,1.8984124325462142
142,1,1,39,100.0,75.0,3,86417,,,0,0,0,0,37.0,124,80,,,0,3,1.5,0.8,3,Jeffrey,1.0,0,0,11.4,164,80,False,54.6,163,62,241,,2020-09-27T22:00:12.368852Z,55,0,0,,0,,86417.jpg,4.0,0,0,Schlupp,0.1,False,,a,6,31,22.0,184,97,12,7994,329,10413,463,0.2,2.2,Schlupp,1,Crystal Palace,3.0,9.00895977737327,0.1,0.5,0.0,0.0,2.2465969639416064,0.6179252946146503,1.4000000000000004,1.0,0.2,0.6000000000000001,0.0,0.0,3.002986592457757,1.3328710836980795,0.0,0.0,1.1,1.0,0.0,0.0,6.0177500167488,0.1,0.0,0.7999999999999998,1.0,0.2,1.0,,,,1.9,0.0,,,,,,2.7,0.0,,,3.0837627524721545,3.1094387902107394,3.010773325591045,0.5459975622650467,1.2804777854365748
143,0,0,0,,,0,141020,,,0,0,-1,1,0.0,520,210,,,0,3,0.5,0.0,0,Max,0.0,0,0,0.0,533,210,False,0.0,530,210,0,,,49,0,0,,0,,141020.jpg,0.0,0,0,Meyer,0.0,False,,a,6,31,0.0,504,201,0,918,80,2686,202,0.0,0.0,Meyer,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0,0,17,100.0,100.0,0,173954,,,0,0,-1,1,2.2,299,152,,,0,3,1.8,1.3,2,Jairo,1.3,3,0,2.2,330,146,False,19.4,280,116,110,,2020-09-17T13:00:13.792094Z,44,0,0,,0,,173954.jpg,1.3,0,0,Riedewald,0.5,False,,a,6,31,0.0,389,158,4,38935,11572,19859,3489,0.3,0.9,Riedewald,0,Crystal Palace,3.0769230769230766,4.633769532938104,0.0,0.0,0.0,0.0,2.2465969639416064,0.6337695329381028,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,1.5059750982048834,,,,,,,,,,,,,,,1.0,0.0,0.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,2.7,0.0,0.0,0.0,1.5575273789903243,1.5678713919244933,1.4830143268128475,0.3422670677738371,0.7179454582369066
145,0,0,0,0.0,0.0,0,232423,,,0,0,0,0,0.0,385,145,,,0,2,0.0,0.0,0,Nathan,0.0,0,0,0.0,409,147,False,0.0,406,148,0,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,40,0,0,,0,,232423.jpg,0.0,0,0,Ferguson,1.0,False,,i,6,31,0.0,343,126,0,23921,931,67565,5439,0.0,0.0,Ferguson,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,0,58,,,1,244723,,,1,-1,2,-2,11.0,250,77,,,0,2,1.2,0.7,1,Tyrick,0.7,8,0,8.2,220,71,False,68.6,126,47,450,,,42,0,0,,0,,244723.jpg,2.6,0,0,Mitchell,26.7,False,,a,6,31,2.0,295,101,13,1199015,60526,320262,48772,0.2,3.1,Mitchell,1,Crystal Palace,5.0,11.41053644685629,0.0,0.0,0.0,0.0,1.9863878557664247,4.119501964097669,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,2.2821072893712584,3.3314843347923184,0.0,0.0,1.1,1.0,0.0,0.0,5.265736909100465,0.0,0.0,0.7999999999999998,0.0,0.0,1.0,1.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,0.26882205095899897,0.0,0.0,2.7,0.0,0.0,0.0,2.4883164125130213,2.5296924642496963,2.190264203803115,0.5433588784217281,1.113554335086895
147,0,0,0,,,0,466955,,,0,0,-1,1,0.0,440,183,,,0,3,0.5,0.0,0,Brandon,0.0,0,0,0.0,464,183,False,0.0,460,183,0,,,44,0,0,,0,,466955.jpg,0.0,0,0,Pierrick,0.1,False,,a,6,31,0.0,406,165,0,3706,1240,4841,603,0.0,0.0,Pierrick,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,0,1,24,100.0,100.0,1,19188,,,0,0,0,0,0.4,340,125,,,0,2,0.5,0.0,0,Scott,0.0,0,0,2.4,326,120,False,15.6,293,118,90,,2020-09-25T09:00:10.989226Z,45,0,0,,0,,19188.jpg,7.0,0,0,Dann,0.7,False,,a,6,31,8.0,249,79,7,45058,377,55316,2700,0.0,1.6,Dann,0,Crystal Palace,1.0,3.823900392819534,0.0,0.0,,,,0.8239003928195338,1.4000000000000004,0.0,0.0,0.0,,,3.823900392819534,4.331484334792318,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,,,,1.9,0.0,,,,,,2.7,0.0,,,4.030109515961296,4.071485567697971,3.7320573072513903,0.8497556428487854,1.8026039322297303
489,0,0,23,100.0,100.0,0,232413,4.0,,0,0,-1,1,28.0,162,98,,,0,3,1.8,1.3,0,Eberechi,1.3,7,0,8.5,213,98,False,22.0,269,110,188,,2020-09-06T03:00:11.308404Z,59,0,0,,0,,232413.jpg,1.5,0,0,Eze,0.4,False,,a,6,31,35.0,142,74,6,15457,507,31077,3089,0.2,1.0,Eze,0,Crystal Palace,4.0,7.3239003928195325,0.1,0.5,,,,0.8239003928195338,1.4000000000000004,0.0,0.0,0.0,,,1.830975098204884,1.3328710836980795,0.0,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,2.649568619222635,0.1,0.0,1.9,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,1.8924900650911052,1.9080609046631432,1.8184964306282996,0.31033476240760743,0.753800518755233
522,0,0,0,100.0,100.0,0,221272,,,0,0,0,0,0.0,384,144,,,0,2,0.5,0.0,0,Sam,0.0,0,0,0.0,408,146,False,0.0,405,147,0,,2020-09-15T22:30:15.910235Z,40,0,0,,0,,221272.jpg,0.0,0,0,Woods,0.7,False,,a,6,31,0.0,341,124,0,40490,9523,15536,2503,0.0,0.0,Woods,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,0,0,0,0.0,0.0,0,114536,,,0,0,0,0,0.0,374,138,,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,398,140,False,0.0,395,141,0,Transferred to Charlton Athletic,2020-10-14T08:31:08.806610Z,40,0,0,,0,,114536.jpg,0.0,0,0,Inniss,0.1,False,,u,6,31,0.0,329,116,0,4401,72,3483,892,0.0,0.0,Inniss,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,0,0,0,,,0,57328,,,0,0,0,0,0.0,448,180,,,0,2,2.2,1.7,0,Nathaniel,0.0,0,0,0.0,470,181,False,0.0,466,181,0,,,45,0,0,,0,,57328.jpg,0.0,0,0,Clyne,0.0,False,,a,6,31,0.0,414,167,0,2070,767,544,247,0.0,0.0,Clyne,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,0,0,0,,,0,42525,,,0,0,0,0,0.0,366,7,,,0,1,1.5,1.0,0,Stephen,0.0,0,0,0.0,390,28,False,0.0,387,28,0,,,40,0,0,,0,,42525.jpg,0.0,0,0,Henderson,0.1,False,,a,6,31,0.0,321,5,0,5175,5175,363,363,0.0,0.0,Henderson,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,0,0,0,,,0,105666,,,0,0,0,0,0.0,460,41,,,0,1,2.4,1.9,0,Jack,0.0,0,0,0.0,478,57,False,0.0,474,57,0,,,45,0,0,,0,,105666.jpg,0.0,0,0,Butland,0.0,False,,a,6,31,0.0,426,39,0,506,506,53,53,0.0,0.0,Butland,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,0,6,100.0,100.0,0,41823,,,0,0,-1,1,0.8,323,160,,,0,3,0.8,-0.2,0,Fabian,0.3,1,0,0.5,368,166,False,4.0,348,158,32,,2020-09-10T13:00:10.111328Z,49,0,0,,0,,41823.jpg,1.0,0,0,Delph,0.0,False,,a,7,11,0.0,489,196,1,1328,134,2554,278,0.1,0.2,Delph,0,Everton,1.0,1.3605949401730784,0.0,0.0,,,,0.3605949401730783,2.2,0.0,0.0,0.0,,,1.3605949401730784,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.2,0.0,0.0,0.0,1.347299365009401,1.3757144917651476,1.3760785863775202,0.27767243677001596,0.6146541405496369
150,1,0,48,,,0,55422,3.0,,0,0,-1,1,49.2,95,63,3.0,,0,3,2.8,1.8,1,Gylfi,2.3,2,0,11.9,156,77,False,47.2,186,74,169,,,69,0,0,1.0,0,,55422.jpg,1.8,0,0,Sigurdsson,1.0,False,,a,7,11,22.0,187,99,9,8441,753,50143,2930,0.3,1.3,Sigurdsson,0,Everton,5.0,10.494009183624012,0.1,0.5,0.0,0.0,1.0,1.8029747008653918,2.2,0.0,0.3,0.8999999999999999,0.0,0.0,2.0988018367248022,1.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,5.102020658193193,0.1,0.0,1.2,0.0,0.3,1.0,2.0332251210184418,2.179290846531416,2.139773347113409,0.30417417923547857,0.7990002040448311
151,0,0,0,,,0,57513,,,0,0,-1,1,0.0,408,23,,,0,1,0.5,-0.5,0,Jonas,0.0,0,0,0.0,433,44,False,0.0,429,44,0,,,44,0,0,,0,,57513.jpg,0.0,0,0,Lössl,0.1,False,,a,7,11,0.0,370,21,0,1584,159,4964,488,0.0,0.0,Lössl,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,1,81,0.0,100.0,1,59949,,,0,0,0,0,30.3,150,37,,,0,2,0.0,2.2,1,Seamus,2.7,5,0,14.8,122,32,False,92.8,73,24,357,Hamstring injury - Expected back 21 Nov,2020-10-17T15:00:18.270104Z,50,0,0,,0,,59949.jpg,3.0,0,0,Coleman,1.9,False,,i,7,11,24.0,171,46,15,175965,1069,121095,22118,0.5,3.0,Coleman,0,Everton,5.0,18.60293328622019,0.1,0.6000000000000001,0.0,0.0,1.0,7.211898803461566,2.2,0.0,0.5,1.5,0.0,0.0,3.720586657244038,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.963272882726872,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,8.27783190828049,0.0,0.0,0.3999999999999999,0.0,0.4,1.0,1.9,0.1,0.0,1.2,0.0,0.09999999999999998,0.0,3.5889826457753053,3.8791190509341313,3.820753038338053,0.7441173314488075,1.6638969363552758
153,0,0,0,0.0,0.0,0,66838,,,0,0,0,0,0.0,579,69,,,0,4,0.0,0.0,0,Cenk,0.0,0,0,0.0,581,69,False,0.0,579,67,0,Knee injury - Unknown return date,2020-08-15T10:00:11.707165Z,60,0,0,,0,,66838.jpg,0.0,0,0,Tosun,0.0,False,,i,7,11,0.0,579,69,0,346,31,528,57,0.0,0.0,Tosun,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0,0,0,,,0,100649,4.0,,0,0,-2,2,0.0,570,229,4.0,,0,3,0.5,-0.5,0,Bernard,0.0,0,0,0.0,573,230,False,0.0,570,230,0,,,58,0,0,,0,,100649.jpg,0.0,0,0,Anício Caldeira Duarte,0.1,False,,a,7,11,0.0,570,229,0,2928,185,9494,554,0.0,0.0,Bernard,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,3,7,129,100.0,100.0,1,101188,2.0,,1,-1,2,-2,162.9,8,2,2.0,,1,2,5.2,4.2,7,Lucas,4.7,7,0,33.8,30,3,False,146.4,18,3,450,,2020-10-15T01:00:17.029904Z,62,0,0,,0,,101188.jpg,5.4,0,0,Digne,17.9,False,,a,7,11,28.0,161,41,27,945908,213759,388730,26219,0.8,4.4,Digne,0,Everton,5.0,28.685002251737426,0.1,0.6000000000000001,0.0,0.0,6.934247116207956,7.211898803461566,2.2,0.0,1.0,3.0,0.4,1.0,5.737000450347487,8.07651776468577,0.0,0.0,1.0,1.0,0.1,1.0,6.063272882726872,0.1,0.0,0.30000000000000004,0.0,0.5,0.0,6.777831908280491,0.0,0.0,0.3999999999999999,0.0,-0.09999999999999998,1.0,2.5047768476488086,0.0,0.0,1.2,0.0,0.09999999999999998,0.0,5.5493809311544515,5.965571549267451,5.864475257353108,0.9253226532818528,2.3040348258207213
156,0,1,111,,,1,106611,,,1,-1,1,-1,22.1,185,51,,,1,2,4.2,3.2,8,Michael,3.7,7,2,25.6,51,9,False,157.4,16,2,450,,,51,0,0,,0,,106611.jpg,4.8,0,0,Keane,5.6,False,,a,7,11,76.0,57,4,24,343779,102335,119233,10467,0.7,4.7,Keane,0,Everton,5.0,20.011898803461566,0.7,4.199999999999998,0.09999999999999998,1.0,3.343212633449335,7.211898803461566,2.2,0.0,0.2,0.6000000000000001,0.1,0.0,4.002379760692313,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,8.16327288272687,0.6,1.0,0.30000000000000004,0.0,0.2,0.0,4.3812801841425575,0.0,0.0,0.3999999999999999,0.0,-0.1,0.0,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,3.7699478353198352,4.2869818237961725,4.151701308427218,0.7847803452337869,1.7722835468267586
157,0,1,86,,,1,111234,,,0,0,0,0,10.0,260,3,,,0,1,2.5,1.5,3,Jordan,2.0,7,0,11.9,154,5,False,107.6,56,9,450,,,50,0,0,,0,,111234.jpg,3.0,0,14,Pickford,8.5,False,,a,7,11,0.0,529,56,15,391179,19281,299492,32648,0.4,3.0,Pickford,0,Everton,5.0,18.211898803461565,0.0,0.0,0.0,0.0,3.4432126334493365,7.211898803461566,2.2,0.0,0.0,0.0,0.0,0.0,3.6423797606923127,5.471517764685769,0.0,0.0,1.0,1.0,0.0,0.0,3.963272882726872,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,4.681280184142556,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,3.5891974600376035,3.702857967060589,3.7043143455100798,0.7284759521384625,1.6289217489554855
