id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week14,goals_week14,xPoints week 14,clean_sheet_points,xGA_week14,cleansheet_week14,xA,xA_points,xA_week14,assists_week14,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,xPoints week 13,xG_week13,goals_week13,xGA_week13,cleansheet_week13,xA_week13,assists_week13,form 5,form 10,next1_xP,next5_xP,next10_xP,value,value form 5,valuePoints metric,xG+xA,xG+xA per game
414,0,0,24,0.0,0.0,1,77777,,,0,0,-4,4,0.3,410,161,,,0,2,0.0,0.0,0,Ahmed El-Sayed,0.0,0,0,2.0,408,154,False,19.6,376,146,90,Joined Al-Ittihad on loan until the end of the season on 25/10. - Expected back 01 Jul,2020-10-26T10:30:20.323870Z,41,0,0,,0,,77777.jpg,6.0,0,0,Hegazy,0.2,False,,n,18,35,0.0,424,167,6,12816,31,84199,284,0.0,1.5,Hegazi,0,West Brom,1.0,2.6156145693982995,0.0,0.0,,,,0.6156145693982996,2.3000000000000007,0.0,0.0,0.0,,,2.6156145693982995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.331484334792319,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,,,,1.5999999999999996,0.0,,,,,,2.3999999999999986,0.0,,,,,,2.700000000000003,0.0,,,,,,1.6999999999999993,0.0,,,,,,1.1999999999999993,0.0,,,,,,1.8999999999999984,0.0,,,,3.331484334792319,2.169407767235183,2.4890337990154627,2.5426658504238318,0.6379547730239755,,1.2917599618112863,0.0,0.0
415,0,0,9,,,0,78356,,,0,0,-4,4,2.0,381,54,,,0,4,-0.9,0.1,1,Charlie,0.6,3,0,2.8,395,50,False,15.4,387,44,78,,,51,0,0,1.0,0,,78356.jpg,1.0,0,0,Austin,0.2,False,,a,18,35,10.0,325,52,3,13904,517,66457,490,0.1,0.6,Austin,0,West Brom,3.0,3.4,0.1,0.4,0.0,0.0,1.0,0.0,2.3000000000000007,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.1,0.0,1.1999999999999993,0.0,0.0,0.0,1.0,0.0,0.0,1.8999999999999984,0.0,0.0,0.0,1.1333333333333333,1.1333333333333333,1.1241957185639837,1.1422003613497551,1.1391779706783427,0.22222222222222224,0.22222222222222224,0.5018484351393874,0.1,0.03333333333333333
416,0,0,0,0.0,0.0,0,82078,,,0,0,-2,2,0.0,562,68,,,0,4,0.0,0.0,0,Kenneth,0.0,0,0,0.0,574,68,False,0.0,571,65,0,Joined Millwall on loan until January on 16/10. - Expected back 01 Feb,2020-09-06T03:00:11.234287Z,48,0,0,,0,,82078.jpg,0.0,0,0,Zohore,0.0,False,,n,18,35,0.0,547,68,0,2606,21,8383,42,0.0,0.0,Zohore,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0,7,279,,,2,101982,,,0,0,0,0,0.0,518,48,,,1,1,2.5,3.5,3,Sam,4.0,29,0,45.2,108,1,False,451.8,7,1,1260,,,45,0,0,,0,,101982.jpg,3.6,0,63,Johnstone,1.9,False,,a,18,35,0.0,496,45,50,169548,9408,90757,3975,0.9,11.1,Johnstone,0,West Brom,13.888888888888893,50.550202352754155,0.0,0.0,0.0,0.0,3.4010353748912148,8.550202352754162,2.3000000000000007,0.0,0.0,0.0,0.0,0.0,3.6396145693983,2.443212633449336,0.0,0.0,2.2,0.0,0.0,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,3.4898257130119275,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,4.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,6.331484334792317,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,6.986341215165638,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,3.807586071978622,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,4.362871813157652,0.0,0.0,2.3999999999999986,0.0,0.0,0.0,7.268822050959001,0.0,0.0,2.700000000000003,1.0,0.0,0.0,0.7307340962109391,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,3.2047768476488083,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,4.59827447689054,0.0,0.0,1.8999999999999984,0.0,0.0,0.0,3.8407285693201,4.2499512353673365,3.1934077672351835,3.513033799015463,3.566665850423832,0.8088032376440667,0.8534952376266889,1.7157307619512627,0.0,0.0
418,0,3,128,0.0,0.0,2,108053,,,0,0,0,0,74.2,176,38,,,0,2,0.0,0.0,0,Conor,1.2,10,0,26.3,217,66,False,139.0,183,73,704,Knee injury - Expected back 12 Jan,2020-12-01T23:30:25.810294Z,45,0,0,,0,,108053.jpg,3.0,0,0,Townsend,0.1,False,,i,18,35,50.0,217,59,24,12036,14,14498,322,0.3,5.3,Townsend,0,West Brom,8.0,23.3249165551864,0.3,1.7999999999999998,,,,4.924916555186396,2.3000000000000007,0.0,0.2,0.6000000000000001,,,2.9156145693983,,,,,,,,,,,,,,,1.4898257130119277,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,4.631484334792319,0.0,0.0,1.0999999999999996,1.0,0.1,0.0,6.2863412151656375,0.0,0.0,0.7000000000000011,0.0,0.1,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,2.807586071978622,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,4.1628718131576505,0.3,0.0,2.3999999999999986,0.0,0.0,0.0,2.2688220509589985,0.0,0.0,2.700000000000003,1.0,0.0,0.0,,,,1.6999999999999993,0.0,,,,,,1.1999999999999993,0.0,,,,,,1.8999999999999984,0.0,,,2.2688220509589985,3.6607819263386414,2.4488481340041472,2.8089846120524133,2.8558162844501034,0.6479143487551778,0.5041826779908886,1.3744338888985559,0.5,0.0625
419,1,1,162,,,1,146426,,,0,0,-2,2,18.4,308,102,,,0,2,1.1,2.1,1,Oluwasemilogo Adesewo Ibidapo,2.6,29,0,27.3,211,64,False,227.6,85,31,1170,,,48,0,0,,0,,146426.jpg,1.7,0,0,Ajayi,0.2,False,,a,18,35,28.0,269,85,22,9750,235,22374,425,0.5,4.6,Ajayi,2,West Brom,12.941176470588234,25.169585769212627,0.2,1.2000000000000002,0.0,0.0,1.4010353748912148,7.9667767804485825,2.3000000000000007,0.0,0.0,0.0,0.0,0.0,1.9449225367118848,,0.0,0.0,2.2,0.0,0.0,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,1.4898257130119277,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,2.807586071978622,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,2.3628718131576507,0.0,0.0,2.3999999999999986,0.0,0.0,0.0,3.2688220509589985,0.0,0.0,2.700000000000003,1.0,0.0,0.0,0.7307340962109391,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,1.8047768476488093,0.1,0.0,1.1999999999999993,0.0,0.0,0.0,4.2046964952391646,0.1,0.0,1.8999999999999984,0.0,0.0,1.0,2.282012972989825,2.4860500041366285,1.4923609388228114,1.8245083812677412,1.8760384973455368,0.40519219514830934,0.47541936937288026,0.8877316216310575,0.2,0.015454545454545457
420,0,0,0,0.0,0.0,0,173809,,,0,0,0,0,0.0,523,204,,,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,539,203,False,0.0,536,203,0,Joined Birmingham City on a permanent deal on 28/8,2020-08-28T12:30:11.345089Z,45,0,0,,0,,173809.jpg,0.0,0,0,Leko,0.0,False,,u,18,35,0.0,502,194,0,1318,10,3668,26,0.0,0.0,Leko,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0,0,15,,,0,174593,,,0,0,-3,3,12.8,335,170,,,0,3,-1.5,-0.5,0,Kyle,0.0,3,0,6.4,357,159,False,13.0,395,169,114,,,47,0,0,,0,,174593.jpg,1.0,0,0,Edwards,0.0,False,,a,18,35,39.0,237,123,5,703,23,2296,25,0.0,1.1,Edwards,0,West Brom,5.0,6.269518211747874,0.1,0.5,,,,0.7695182117478745,2.3000000000000007,0.0,0.0,0.0,,,1.2539036423495749,1.610803158362334,0.1,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,3.6,0.0,0.0,0.0,,,,2.1000000000000005,0.0,,,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,1.0,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,1.0,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,,,,2.3999999999999986,0.0,,,,,,2.700000000000003,0.0,,,,,,1.6999999999999993,0.0,,,,,,1.1999999999999993,0.0,,,,,,1.8999999999999984,0.0,,,,1.0,1.1354987307317832,1.2289087207661822,1.2400499406147147,0.26678800901054783,,0.5783826209642862,0.1,0.02
422,2,2,175,,,2,176420,,,0,0,0,0,142.7,95,24,,,0,2,1.9,2.9,1,Darnell,3.4,25,1,51.0,82,17,False,226.0,87,32,1148,,,45,1,0,,0,,176420.jpg,2.8,0,0,Furlong,0.3,False,,a,18,35,140.0,96,12,36,30896,1201,20088,1224,0.8,8.0,Furlong,2,West Brom,12.857142857142858,34.32066244122052,0.7,4.199999999999998,0.0,0.0,1.4010353748912148,7.915044463692424,2.3000000000000007,0.0,1.4,4.199999999999998,0.0,0.0,2.6693848565393736,2.7432126334493354,0.0,0.0,2.2,0.0,0.1,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,3.3863774371498585,0.0,0.0,2.1000000000000005,0.0,0.5,1.0,,,,1.0999999999999996,0.0,,,5.831484334792317,0.2,0.0,1.0999999999999996,1.0,0.09999999999999998,0.0,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,2.1075860719786217,0.0,0.0,1.5999999999999996,0.0,0.10000000000000007,0.0,4.007586071978621,0.09999999999999998,0.0,1.5999999999999996,0.0,0.2,0.0,3.2628718131576515,0.0,0.0,2.3999999999999986,0.0,0.30000000000000004,0.0,3.468822050958998,0.2,0.0,2.700000000000003,1.0,0.0,0.0,0.653702294090797,0.09999999999999998,0.0,1.6999999999999993,0.0,0.09999999999999988,1.0,2.804776847648809,0.09999999999999998,1.0,1.1999999999999993,0.0,0.0,0.0,2.5982744768905413,0.0,0.0,1.8999999999999984,0.0,0.0,0.0,2.185322208896072,3.0122480551553212,2.178403742006444,2.586252523437004,2.6250748605554515,0.5931966347865275,0.4856271575324605,1.2583600891037803,2.0999999999999996,0.1633333333333333
423,0,0,16,50.0,50.0,0,195864,,,0,0,-2,2,0.5,406,187,,,0,3,-0.8,-0.2,0,Sam,0.0,2,0,2.0,409,178,False,20.0,375,162,61,Lack of match fitness - 50% chance of playing,2020-10-22T17:00:17.139994Z,48,0,0,,0,,195864.jpg,1.0,0,0,Field,0.0,False,,d,18,35,0.0,553,222,3,705,2,2109,16,0.0,0.6,Field,0,West Brom,3.0,3.461710927048725,0.0,0.0,,,,0.4617109270487248,2.3000000000000007,0.0,0.0,0.0,,,1.153903642349575,,,,,,,,1.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,,,,1.5999999999999996,0.0,,,,,,2.3999999999999986,0.0,,,,,,2.700000000000003,0.0,,,,,,1.6999999999999993,0.0,,,,,,1.1999999999999993,0.0,,,,,,1.8999999999999984,0.0,,,,,1.0423519418087956,1.1222584497538657,1.1356664626059578,0.24039659215616146,,0.5266825450851964,0.0,0.0
425,0,0,92,,,0,216616,,,0,0,-2,2,36.0,259,71,,,0,2,-0.5,0.5,1,Dara,1.0,21,0,23.5,238,73,False,172.0,140,56,730,,,43,0,0,,0,,216616.jpg,1.1,0,0,O'Shea,0.2,False,,a,18,35,26.0,275,87,10,5943,304,17293,265,0.2,2.3,O'Shea,0,West Brom,9.09090909090909,16.496496085439087,0.1,0.6000000000000001,0.0,0.0,1.4010353748912148,5.596496085439087,2.3000000000000007,0.0,0.1,0.30000000000000004,0.0,0.0,1.8146145693983,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,1.4898257130119277,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,3.407586071978622,0.1,0.0,1.5999999999999996,0.0,0.0,0.0,,,,2.3999999999999986,0.0,,,,,,2.700000000000003,0.0,,,1.3,0.0,0.0,1.6999999999999993,0.0,0.1,0.0,2.2047768476488088,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,2.5982744768905413,0.0,0.0,1.8999999999999984,0.0,0.0,0.0,1.8760216748576413,2.1823345542818373,1.361623088268941,1.694617567317657,1.7460054936525014,0.4220033882321628,0.4362841104320096,0.8750848510981835,0.2,0.022000000000000002
426,0,0,3,,,0,232427,,,-1,1,-2,2,1.8,384,180,,,0,3,-1.5,-0.5,0,Rekeem,0.0,2,0,0.4,431,186,False,1.8,431,184,21,,,43,0,0,,0,,232427.jpg,1.0,0,0,Harper,0.5,False,,a,18,35,0.0,456,180,1,35908,3119,47025,996,0.0,0.2,Harper,0,West Brom,1.0,1.153903642349575,0.0,0.0,,,,0.1539036423495749,2.3000000000000007,0.0,0.0,0.0,,,1.153903642349575,1.110803158362334,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,,,,2.1000000000000005,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,,,,1.5999999999999996,0.0,,,,,,2.3999999999999986,0.0,,,,,,2.700000000000003,0.0,,,,,,1.6999999999999993,0.0,,,,,,1.1999999999999993,0.0,,,,,,1.8999999999999984,0.0,,,,,1.0423519418087956,1.1222584497538657,1.1356664626059578,0.268349684267343,,0.556461748999377,0.0,0.0
446,0,0,82,,,1,179830,6.0,,0,0,-3,3,84.8,165,104,,,0,3,-0.5,0.5,2,Grady,1.0,20,1,34.6,167,86,False,134.8,188,73,861,,,52,0,0,,0,,179830.jpg,2.3,0,0,Diangana,0.2,False,,a,18,35,126.0,111,58,28,43662,95,69428,560,0.2,5.4,Diangana,0,West Brom,12.173913043478262,26.173609559038304,0.4,2.0,0.0,0.0,2.100258843722804,1.8736095590383035,2.3000000000000007,0.0,0.1,0.30000000000000004,0.0,0.0,2.149975070921004,2.910803158362333,0.1,0.0,2.2,0.0,0.1,0.0,2.5273237224472926,0.1,1.0,3.6,0.0,0.0,0.0,2.6224564282529816,0.09999999999999998,0.0,2.1000000000000005,0.0,0.0,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,2.496585303791409,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,2.701896517994656,0.10000000000000003,0.0,1.5999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,2.0907179532894125,0.0,0.0,2.3999999999999986,0.0,0.0,0.0,,,,2.700000000000003,0.0,,,1.0,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,,,,1.1999999999999993,0.0,,,2.1495686192226358,0.0,0.0,1.8999999999999984,0.0,0.0,0.0,1.74994248764848,1.9839872902148747,2.025475696595441,2.1308941403449926,2.1400195335582177,0.4134567444078854,0.3365274014708615,0.9428264386307327,0.5,0.04107142857142857
481,2,0,121,100.0,0.0,2,210407,2.0,,0,0,-4,4,323.2,16,14,1.0,,0,3,-1.5,0.0,0,Matheus,0.0,21,1,62.2,49,28,False,157.6,158,61,785,,2020-12-06T15:00:25.943431Z,56,0,0,,0,,210407.jpg,2.7,1,0,Pereira,0.7,False,,a,18,35,140.0,97,50,27,214923,115,373097,1716,0.0,4.8,Pereira,1,West Brom,10.0,25.74465440102384,0.8,4.0,,,,1.539036423495749,2.3000000000000007,0.0,1.4,4.199999999999998,,,2.5744654401023843,3.1108031583623337,0.2,0.0,2.2,0.0,0.0,0.0,3.7957447750788713,0.0,1.0,3.6,0.0,0.1,1.0,3.5190081523909136,0.0,0.0,2.1000000000000005,0.0,0.0,1.0,2.63287108369808,0.0,0.0,1.0999999999999996,0.0,0.1,0.0,4.232871083698078,0.2,0.0,1.0999999999999996,1.0,0.3,0.0,2.9965853037914085,0.09999999999999998,0.0,0.7000000000000011,0.0,0.0,0.0,1.5,0.09999999999999998,0.0,1.5999999999999996,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,2.690717953289412,0.0,0.0,2.3999999999999986,0.0,0.2,0.0,4.16720551273975,0.20000000000000007,0.0,2.700000000000003,1.0,0.7,0.0,-2.0,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,,,,1.1999999999999993,0.0,,,,,,1.8999999999999984,0.0,,,1.0836027563698751,2.2645633089197745,2.4067174087301053,2.59735246980767,2.5921727800305763,0.4597259714468544,0.19350049220890628,1.0879102101770266,2.2,0.22000000000000003
499,0,0,0,,,0,183015,,,0,0,-2,2,0.0,479,191,,,0,2,-1.5,-0.5,0,Cedric,0.0,0,0,0.0,500,192,False,0.0,496,192,0,,,43,0,0,,0,,183015.jpg,0.0,0,0,Kipre,0.0,False,,a,18,35,0.0,449,179,0,805,30,3843,63,0.0,0.0,Kipre,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,0,0,102,100.0,100.0,2,41135,,,0,0,0,0,11.8,339,121,,,0,2,-0.5,0.5,0,Branislav,1.0,13,0,16.5,280,89,False,92.6,248,95,630,,2020-11-08T14:30:17.320180Z,45,0,0,,0,,41135.jpg,2.0,0,0,Ivanovic,0.1,False,,a,18,35,61.0,198,49,16,17454,181,12802,521,0.2,3.6,Ivanovic,2,West Brom,8.0,16.824916555186398,0.6,3.6,0.0,0.0,0.0,4.924916555186396,2.3000000000000007,0.0,0.1,0.30000000000000004,0.0,0.0,2.1031145693983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.731484334792317,0.4,0.0,1.0999999999999996,1.0,0.0,0.0,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,3.8628718131576494,0.2,0.0,2.3999999999999986,0.0,0.1,0.0,1.2688220509589985,0.0,0.0,2.700000000000003,1.0,0.0,0.0,0.7307340962109391,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,1.2047768476488092,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,,,,1.8999999999999984,0.0,,,0.8010832487046867,2.324077053739121,1.6234983632347493,2.008953870200506,2.051535305716523,0.46735879319962226,0.1780184997121526,0.9914177157558427,0.7,0.0875
544,0,3,132,100.0,100.0,2,232787,3.0,,0,0,0,0,111.7,133,84,,,0,3,2.9,3.9,2,Conor,4.4,15,2,41.9,124,66,False,181.2,128,47,889,,2020-09-25T09:00:11.082178Z,55,0,0,,0,,232787.jpg,3.1,0,0,Gallagher,0.1,False,,a,18,35,127.0,109,56,31,14950,586,6851,893,0.8,5.6,Gallagher,4,West Brom,10.0,25.63903642349575,0.9,4.5,0.0,0.0,2.100258843722804,1.539036423495749,2.3000000000000007,0.0,0.2,0.6000000000000001,0.0,0.0,2.563903642349575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,2.9965853037914085,0.1,0.0,0.7000000000000011,0.0,0.0,0.0,1.2018965179946557,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,3.201896517994656,0.2,0.0,1.5999999999999996,0.0,0.0,0.0,1.6907179532894128,0.0,0.0,2.3999999999999986,0.0,0.2,0.0,4.56720551273975,0.10000000000000003,1.0,2.700000000000003,1.0,0.0,0.0,2.682683524052735,0.09999999999999998,1.0,1.6999999999999993,0.0,0.0,0.0,4.301194211912201,0.4,0.0,1.1999999999999993,0.0,0.0,0.0,1.149568619222635,0.0,0.0,1.8999999999999984,0.0,0.0,0.0,2.9601821423300247,2.622487808841833,2.417400565316034,2.56617483191668,2.56802220045062,0.46616429860901365,0.5382149349690954,1.0932521864313764,1.1,0.11000000000000001
555,0,0,95,,,1,200878,4.0,,0,0,0,0,103.6,146,92,,,0,3,-0.5,0.5,0,Filip,1.0,11,0,22.8,241,115,False,74.4,272,117,524,,,50,0,0,,0,,200878.jpg,1.6,0,0,Krovinovic,0.0,False,,a,18,35,50.0,219,115,16,1357,32,1188,50,0.2,3.2,Krovinovic,0,West Brom,10.0,18.439036423495747,0.2,1.0,,,,1.539036423495749,2.3000000000000007,0.0,0.3,0.8999999999999999,,,1.8439036423495747,,,,,,,,,,,,,,,,,,,,,,,,,1.0999999999999996,,,,2.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,2.9965853037914085,0.1,0.0,0.7000000000000011,0.0,0.0,0.0,2.2018965179946557,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,3.3018965179946558,0.1,0.0,1.5999999999999996,0.0,0.2,0.0,1.0,0.0,0.0,2.3999999999999986,0.0,0.0,0.0,1.0,0.0,0.0,2.700000000000003,0.0,0.0,0.0,1.0,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,3.1011942119122016,0.09999999999999998,0.0,1.1999999999999993,0.0,0.09999999999999998,0.0,0.5000000000000001,-0.09999999999999998,0.0,1.8999999999999984,0.0,0.0,0.0,1.4002985529780505,1.9371604039323336,1.7193308407624723,1.8248939646772664,1.833995070822596,0.36878072846991494,0.2800597105956101,0.8246187776506219,0.5,0.05
582,0,3,63,,,3,180294,,,-1,1,-2,2,54.4,214,35,3.0,,0,4,0.1,1.1,1,Karlan,1.6,10,1,32.8,176,31,False,72.2,278,33,720,,,58,0,0,,0,,180294.jpg,2.5,0,0,Grant,0.0,False,,a,18,35,204.0,64,27,25,10025,152,8118,327,0.3,4.3,Grant,1,West Brom,10.0,28.2,1.8,7.2,0.0,0.0,1.0,0.0,2.3000000000000007,0.0,0.0,0.0,0.0,0.0,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0999999999999996,,,,6.2,0.3,1.0,0.7000000000000011,0.0,0.0,0.0,2.8,0.2,0.0,1.5999999999999996,0.0,0.0,0.0,3.2,0.30000000000000004,0.0,1.5999999999999996,1.0,0.0,0.0,2.4000000000000004,0.10000000000000007,0.0,2.3999999999999986,0.0,0.0,0.0,3.2,0.2999999999999998,0.0,2.700000000000003,1.0,0.0,0.0,3.2,0.30000000000000004,0.0,1.6999999999999993,0.0,0.0,0.0,1.4000000000000004,0.10000000000000007,0.0,1.1999999999999993,0.0,0.0,0.0,2.0,0.0,0.0,1.8999999999999984,0.0,0.0,0.0,2.16,2.8222222222222224,2.7706568802455114,2.8678819512886777,2.8515610416630515,0.4862068965517241,0.3724137931034483,1.1709412659377334,1.8,0.18
600,0,0,0,,,0,38716,,,0,0,0,0,0.3,409,160,,,0,2,-1.5,-0.5,0,Lee,0.0,0,0,0.1,444,168,False,0.2,441,169,3,,,40,0,0,,0,,38716.jpg,0.0,0,0,Peltier,0.1,False,,a,18,35,0.0,398,158,0,5306,365,3323,205,0.0,0.0,Peltier,1,West Brom,,,0.0,0.0,,,,,2.3000000000000007,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8999999999999984,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,
