id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week8,cleansheet_week8,xA,xA_points,xG_week8,goals_week8,xPoints week 8,xA_week8,assists_week8,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
468,0,4,82,,,0,194634,,,1,-1,0,0,41.7,168,106,,,0,3,5.5,5.0,2,Diogo,5.0,10,3,33.8,63,37,False,117.4,111,42,304,,,65,0,0,,0,,194634.jpg,4.7,0,0,Jota,8.6,False,,a,11,14,179.0,35,17,28,632319,113480,269855,13369,0.8,4.3,Jota,0,Liverpool,5.957446808510637,24.015017645675073,1.8,9.0,1.4150176456750696,1.5999999999999996,0.0,0.2,0.6000000000000001,0.4000000000000001,0.0,4.201896517994657,0.0,0.0,4.031092247666886,,,,,,,,,,,,,,,2.5,0.3,1.0,1.1999999999999995,0.0,0.0,0.0,3.020241911445805,0.2,0.0,3.9,0.0,0.0,0.0,1.5,0.09999999999999998,0.0,1.2999999999999998,0.0,0.0,0.0,5.22313016014843,0.20000000000000007,1.0,1.5,0.0,0.0,0.0,6.6,0.5999999999999999,1.0,0.4000000000000004,0.0,0.2,0.0,4.109053717917779,3.6654483542688068,3.8231440036668345,3.9839689776401146,0.6201680381025979,1.5811244639958502,2.0,0.3357142857142858
531,0,0,22,25.0,25.0,0,61558,,,0,0,-1,1,44.6,160,99,,,0,3,0.2,0.1,0,Thiago,0.5,2,0,7.7,298,138,False,20.2,327,139,135,Knock - 25% chance of playing,2020-09-28T21:00:20.374299Z,59,0,0,,0,,61558.jpg,1.5,0,0,Alcántara do Nascimento,1.3,False,,d,11,14,12.0,268,138,3,300443,910,280785,7450,0.1,0.5,Thiago,0,Liverpool,2.0,4.075041638190916,0.0,0.0,0.4750416381909162,1.5999999999999996,0.0,0.2,0.6000000000000001,,,,,,2.037520819095458,,,,,,,,,,,1.0,,,,,,,1.1999999999999995,0.0,,,,,,3.9,0.0,,,2.8725317930340126,0.0,0.0,1.2999999999999998,0.0,0.2,0.0,,,,1.5,0.0,,,,,,0.4000000000000004,0.0,,,2.8725317930340126,1.9210160631555977,1.9930871624532143,2.0715416154109336,0.34534251171109454,0.8388340463584392,0.2,0.1
560,0,0,0,,,0,200720,,,0,0,0,0,0.0,502,48,,,0,1,0.5,0.0,0,Caoimhin,0.0,0,0,0.0,517,64,False,0.0,515,64,0,,,45,0,0,,0,,200720.jpg,0.0,0,0,Kelleher,0.0,False,,a,11,14,0.0,476,46,0,445,29,345,31,0.0,0.0,Kelleher,0,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,0,0,14,,,0,197464,,,0,0,0,0,11.7,296,96,,,0,2,1.2,0.7,0,Nathaniel,0.7,1,0,3.4,354,127,False,22.2,321,130,90,,,40,0,0,,0,,197464.jpg,2.0,0,0,Phillips,0.5,False,,a,11,14,0.0,377,144,2,38172,6786,5515,2139,0.2,0.5,Phillips,0,Liverpool,1.0,2.9500832763818323,0.0,0.0,0.9500832763818324,1.5999999999999996,0.0,0.0,0.0,,,,,,2.9500832763818323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.681280184142556,0.0,0.0,0.4000000000000004,0.0,0.0,0.0,4.681280184142556,2.7120347051985387,2.9219698408592176,3.160415934113764,0.7375208190954581,1.4750416381909162,0.0,0.0
594,0,0,0,,,0,219937,,,0,0,0,0,0.0,416,164,,,0,2,0.5,0.0,0,Rhys,0.0,0,0,0.0,437,164,False,0.0,434,164,0,,,40,0,0,,0,,219937.jpg,0.0,0,0,Williams,0.1,False,,a,11,14,0.0,380,146,0,4204,1204,595,277,0.0,0.0,Rhys Williams,0,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0,0,24,0.0,0.0,0,27789,,,0,0,-1,1,13.2,284,91,,,0,2,0.0,0.0,0,Fernando,0.2,2,0,7.7,297,104,False,33.4,292,115,154,Muscle injury - Expected back 05 Dec,2020-10-21T21:30:14.233293Z,54,0,0,,0,,27789.jpg,1.2,0,0,Luiz Rosa,0.7,False,,i,12,43,30.0,203,59,5,38501,14,83728,2257,0.0,0.9,Fernandinho,0,Manchester City,4.166666666666667,11.748700428798273,0.3,1.7999999999999998,4.9487004287982685,1.4000000000000004,0.0,0.0,0.0,,,,,,2.8196881029115843,,,,,,,,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,2.2,0.2,0.0,2.6,0.0,0.0,0.0,1.6,0.09999999999999998,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.5,0.0,,,1.3,2.1657389933608453,3.0733195830549263,2.9067302909524484,0.5221644635021452,1.2134005626750834,0.3,0.072
267,0,0,0,0.0,0.0,0,33148,,,0,0,0,0,0.0,482,39,,,0,1,0.0,0.0,0,Claudio,0.0,0,0,0.0,501,59,False,0.0,499,59,0,Contract expired,2020-08-18T13:59:17.226190Z,45,0,0,,0,,33148.jpg,0.0,0,0,Bravo,0.0,False,,u,12,43,0.0,454,36,0,398,1,1440,23,0.0,0.0,Bravo,0,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0,0,16,0.0,0.0,1,37572,,,0,0,-2,2,36.8,181,25,,,0,4,0.0,0.0,0,Sergio,0.8,1,0,5.8,319,42,False,4.0,387,44,109,Muscle injury - Expected back 21 Nov,2020-10-24T14:30:20.763977Z,103,0,0,2.0,0,,37572.jpg,1.5,0,0,Agüero,1.2,False,,i,12,43,18.0,249,43,3,192974,299,391041,2455,0.1,0.3,Agüero,0,Manchester City,2.0,5.6,0.2,0.8,0.0,1.4000000000000004,0.0,0.6,1.7999999999999998,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.199999999999998,0.1,0.0,0.8999999999999995,1.0,0.6,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.5,0.0,,,2.599999999999999,2.502579953891514,2.888289750181893,2.7577232075979605,0.27184466019417475,0.8724477339896581,0.8,0.4
269,0,0,0,0.0,0.0,0,57410,,,0,0,-1,1,0.0,549,211,,,0,2,0.0,0.0,0,Nicolás,0.0,0,0,0.0,560,211,False,0.0,558,211,0,Joined Benfica on a permanent deal on 29/9,2020-09-24T23:30:12.376512Z,49,0,0,,0,,57410.jpg,0.0,0,0,Otamendi,0.2,False,,u,12,43,0.0,537,205,0,5310,3,41584,390,0.0,0.0,Otamendi,0,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,0,4,115,,,2,58621,,,0,0,1,-1,67.3,123,28,,,1,2,6.7,6.2,1,Kyle,6.2,9,1,24.7,109,27,False,124.4,99,35,617,,,61,0,0,,0,,58621.jpg,4.1,0,0,Walker,7.9,False,,a,12,43,57.0,142,31,29,347115,24338,211135,11249,1.0,4.8,Walker,1,Manchester City,7.073170731707318,24.90072072791121,0.2,1.2000000000000002,8.400720727911212,1.4000000000000004,0.0,0.1,0.30000000000000004,0.0,0.0,1.9863878557664247,0.0,0.0,3.5204467236012404,,,,,,,,4.071517764685768,0.1,0.0,1.0,0.0,0.0,0.0,0.2970943128573355,0.0,0.0,2.6,0.0,0.0,0.0,3.1075860719786217,0.0,0.0,1.6,0.0,0.1,0.0,4.626278638962396,0.0,0.0,0.8999999999999995,1.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,8.026122638850534,0.1,1.0,0.5,1.0,0.0,0.0,4.434499568881702,2.916814458986308,3.7591415452124832,3.6146412029402537,0.5771224137051214,1.4253872142141006,0.30000000000000004,0.042413793103448276
271,0,0,29,100.0,100.0,0,59859,3.0,,0,0,-1,1,50.8,148,91,4.0,,0,3,2.0,1.5,2,Ilkay,1.5,2,0,9.7,267,124,False,33.8,291,122,210,,2020-09-21T10:30:18.211907Z,54,0,0,2.0,0,,59859.jpg,1.5,0,0,Gündogan,0.3,False,,a,12,43,12.0,267,137,6,16799,652,36079,636,0.3,1.1,Gündogan,0,Manchester City,4.0,8.287688102911584,0.1,0.5,1.1876881029115849,1.4000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,2.2465969639416064,0.0,0.0,2.071922025727896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,3.706530659712633,0.1,0.0,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.98828190591356,1.8702277116478132,2.1466717329024823,2.0882516309449266,0.3836892640236844,0.8916132778093863,0.30000000000000004,0.07500000000000001
272,3,3,101,100.0,100.0,1,61366,1.0,,0,0,0,0,285.3,2,2,1.0,,0,3,3.0,2.5,3,Kevin,2.5,8,1,63.0,12,7,False,168.8,45,14,472,,2020-10-12T20:30:22.007151Z,115,0,1,1.0,0,,61366.jpg,4.5,0,0,De Bruyne,15.8,False,,a,12,43,175.0,37,18,27,1791265,19246,2579099,23610,0.2,2.3,De Bruyne,0,Manchester City,6.0,34.492345551496555,2.5,11.54,1.7815321543673774,1.4000000000000004,0.0,1.9,5.6999999999999975,0.8999999999999999,0.0,6.803534762984668,0.2999999999999998,1.0,5.7487242585827625,,,,,,,,14.036300493803024,1.2,1.0,1.0,0.0,0.4,1.0,3.774273578214335,0.10000000000000007,0.0,2.6,0.0,0.4,0.0,3.8018965179946553,0.2,0.0,1.6,0.0,0.2,0.0,,,,0.8999999999999995,0.0,,,1.9,0.0,0.0,0.5,0.0,0.30000000000000004,0.0,5.195300713188568,0.10000000000000007,0.0,0.5,1.0,0.30000000000000004,1.0,4.425182998541973,4.95257116003713,5.999940274133722,5.6805544800116134,0.49988906596371846,1.6952063001611064,4.4,0.7333333333333334
273,0,0,14,,,0,97299,,,-1,1,-2,2,0.3,381,146,,,0,2,0.5,0.0,0,John,0.0,1,0,2.1,375,140,False,20.2,325,132,90,,,48,0,0,,0,,97299.jpg,2.0,0,0,Stones,0.4,False,,a,12,43,0.0,512,196,2,20758,231,32665,826,0.0,0.4,Stones,0,Manchester City,1.0,3.1876881029115847,0.0,0.0,1.1876881029115849,1.4000000000000004,0.0,0.0,0.0,,,,,,3.1876881029115847,,,,,,,,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.6,0.0,,,,,,1.6,0.0,,,,,,0.8999999999999995,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,,2.632573962529203,3.4119802199175577,3.288779194273741,0.6641016881065802,1.454973900212937,0.0,0.0
274,0,0,23,0.0,0.0,0,102826,,,0,0,-1,1,26.2,216,57,,,0,2,0.0,0.0,0,Benjamin,0.0,7,0,5.1,335,118,False,16.6,340,136,250,Muscle injury - Expected back 21 Nov,2020-10-17T22:30:19.749260Z,59,0,0,,0,,102826.jpg,0.7,0,0,Mendy,1.1,False,,i,12,43,10.0,284,93,2,22380,32,90818,1801,0.0,0.3,Mendy,2,Manchester City,2.8571428571428568,5.393394579747385,0.0,0.0,3.393394579747385,1.4000000000000004,0.0,0.0,0.0,,,,,,1.8876881029115848,,,,,,,,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,0.5970943128573356,0.0,0.0,2.6,0.0,0.1,0.0,1.5075860719786214,0.0,0.0,1.6,0.0,-0.1,0.0,,,,0.8999999999999995,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,1.5075860719786214,1.3325739625292037,2.1119802199175584,1.9887791942737416,0.31994713608670927,0.7771488932962042,0.0,0.0
275,1,2,74,,,2,103025,2.0,,0,0,-2,2,140.1,36,28,3.0,,1,3,2.5,2.0,0,Riyad,2.0,7,1,42.9,40,22,False,87.0,171,65,430,,,83,0,0,4.0,0,,103025.jpg,4.4,0,0,Mahrez,2.5,False,,a,12,43,202.0,27,12,22,454677,2286,443847,17210,0.2,2.7,Mahrez,0,Manchester City,5.0,20.241547927682547,0.7,3.5,1.484610128639481,1.4000000000000004,0.0,0.7,2.1,,,,,,4.048309585536509,,,,,,,,,,,,,,,6.570825302352265,0.1,1.0,2.6,0.0,0.2,1.0,3.3018965179946558,0.1,0.0,1.6,0.0,0.2,0.0,4.006569659740599,0.2,0.0,0.8999999999999995,1.0,0.2,0.0,3.6065306597126336,0.2,0.0,0.5,0.0,0.0,0.0,3.9065306597126335,0.20000000000000007,0.0,0.5,1.0,0.09999999999999998,0.0,3.7053818742901306,3.6532922414859104,4.1804476303293265,4.037159275692214,0.48774814283572393,1.405188770937731,1.4,0.27999999999999997
276,1,5,84,100.0,100.0,2,103955,,,-1,1,0,0,121.7,46,34,2.0,,0,3,4.7,4.2,1,Raheem,4.2,9,2,53.4,23,12,False,128.8,91,32,621,,2020-10-05T14:30:18.130093Z,115,0,0,6.0,0,,103955.jpg,4.7,0,0,Sterling,5.9,False,,a,12,43,283.0,16,6,33,664742,3385,524485,35291,0.4,2.9,Sterling,1,Manchester City,7.0212765957446805,32.74170946904744,1.7,8.5,2.0847716700043777,1.4000000000000004,0.0,1.0,3.0,0.09999999999999988,0.0,1.7465969639416057,0.0,0.0,4.663213166803726,,,,,,,,4.7363004938030215,0.0,0.0,1.0,0.0,0.3,1.0,4.074273578214334,0.4,0.0,2.6,0.0,0.0,0.0,6.301896517994656,0.29999999999999993,1.0,1.6,0.0,0.2,0.0,7.906569659740598,0.5,1.0,0.8999999999999995,1.0,0.0,0.0,4.606530659712634,0.4000000000000001,0.0,0.5,0.0,0.0,0.0,4.106530659712633,0.0,0.0,0.5,1.0,0.5,0.0,4.9336248922204256,4.1497131050842695,4.830523049139866,4.635221123109761,0.4054967971133675,1.375106542561628,2.7,0.3845454545454546
277,1,6,95,100.0,100.0,2,121145,,,0,0,-1,1,147.2,33,7,,,0,2,6.5,6.0,3,João Pedro Cavaco,6.0,2,0,28.5,83,18,False,107.6,131,51,360,,2020-09-21T22:00:11.898705Z,54,0,0,,0,,121145.jpg,6.0,0,0,Cancelo,1.9,False,,a,12,43,30.0,204,60,24,120126,21098,65778,3285,1.1,4.4,Cancelo,1,Manchester City,4.0,22.807690210689398,0.1,0.6000000000000001,4.75075241164634,1.4000000000000004,0.0,1.1,3.3000000000000003,0.0,0.0,5.186387855766426,0.4000000000000001,0.0,5.701922552672349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.926278638962398,0.0,0.0,0.8999999999999995,1.0,0.1,0.0,7.094641157369052,0.1,0.0,0.5,0.0,0.30000000000000004,1.0,7.326122638850533,0.0,0.0,0.5,1.0,0.29999999999999993,0.0,6.3833575727371015,4.923743377708604,5.992431982314741,5.771306049732977,1.0559115838282127,2.453716787540499,1.2000000000000002,0.30000000000000004
278,0,1,115,,,2,121160,,,0,0,0,0,0.0,597,68,,,0,1,5.0,4.5,3,Ederson,4.5,9,0,13.0,225,15,False,129.6,87,15,630,,,60,0,0,,0,,121160.jpg,3.4,0,15,Santana de Moraes,5.7,False,,a,12,43,0.0,597,68,24,184391,2432,180746,7182,0.8,4.0,Ederson,0,Manchester City,7.0588235294117645,24.38368072643472,0.0,0.0,8.383680726434717,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,3.9863878557664254,0.0,0.0,3.454354769578252,,,,,,,,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,0.2970943128573355,0.0,0.0,2.6,0.0,0.0,0.0,4.807586071978622,0.0,0.0,1.6,0.0,0.0,0.0,4.626278638962396,0.0,0.0,0.8999999999999995,1.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,4.454499568881703,2.8992406291958703,3.6786468865842252,3.5554458609404085,0.5757257949297087,1.410234429336013,0.0,0.0
279,0,0,57,100.0,100.0,1,126184,,,0,0,0,0,24.7,228,62,,,0,2,1.7,1.2,0,Nathan,1.2,6,1,10.8,250,85,False,64.4,207,86,289,,2020-10-21T22:00:15.228173Z,55,0,0,,0,,126184.jpg,3.2,0,0,Aké,5.3,False,,a,12,43,19.0,245,76,13,246690,1978,405902,15402,0.2,2.4,Aké,2,Manchester City,4.0625,8.424982918078314,0.1,0.6000000000000001,4.824982918078313,1.4000000000000004,0.0,0.0,0.0,,,,,,2.073841949065431,,,,,,,,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,-0.10290568714266483,0.1,1.0,2.6,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,0.0,0.0,2.6262786389623973,0.0,0.0,0.8999999999999995,1.0,0.0,0.0,,,,0.5,0.0,,,,,,0.5,0.0,,,1.8131393194811989,1.4849380756340382,2.308164617571359,2.17012999655706,0.3770621725573511,0.8842891782981305,0.1,0.024615384615384615
280,0,2,47,100.0,100.0,1,146941,,,0,0,0,0,13.3,282,89,,,0,2,2.7,2.2,1,Aymeric,2.2,2,0,6.5,307,109,False,41.4,265,103,270,,2020-10-17T22:30:19.767834Z,60,0,0,,0,,146941.jpg,3.7,0,0,Laporte,2.7,False,,a,12,43,10.0,286,94,11,68801,2975,227112,2264,0.4,1.8,Laporte,1,Manchester City,2.972972972972973,12.330964630277686,0.2,1.2000000000000002,3.5309646302776847,1.4000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,1.9863878557664247,0.0,0.0,4.147688102911585,,,,,,,,,,,,,,,,,,,,,,3.407586071978621,0.1,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999995,0.0,,,,,,0.5,0.0,,,7.626122638850534,0.1,0.0,0.5,1.0,0.2,0.0,4.340032188865194,3.4540552557402164,4.413099781890384,4.229089443406779,0.6912813504852641,1.6932865773909576,0.4,0.13454545454545455
281,0,0,43,100.0,100.0,2,165809,4.0,,0,0,-1,1,36.4,183,114,,,0,3,2.7,2.2,1,Bernardo Mota,2.2,1,0,10.9,248,114,False,38.8,272,114,301,,2020-09-08T22:30:12.089513Z,74,0,0,,0,,165809.jpg,2.0,0,0,Veiga de Carvalho e Silva,0.6,False,,a,12,43,33.0,196,102,10,33705,824,56276,2023,0.3,1.4,Bernardo Silva,0,Manchester City,5.0,11.284610128639484,0.3,1.5,1.484610128639481,1.4000000000000004,0.0,0.1,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,2.256922025727897,,,,,,,,,,,,,,,,,,,,,,2.3,0.2,0.0,1.6,0.0,0.1,0.0,2.406569659740599,0.0,0.0,0.8999999999999995,1.0,0.0,0.0,2.606530659712633,0.0,0.0,0.5,0.0,0.0,0.0,3.1065306597126336,0.09999999999999998,0.0,0.5,1.0,0.0,0.0,2.2839261958331734,2.0357810163253367,2.3374445242605297,2.2704873791340257,0.30498946293620227,0.8296610371203633,0.4,0.08
282,0,4,52,100.0,100.0,0,205651,,,0,0,-2,2,27.5,208,30,,,0,4,2.7,2.2,9,Gabriel Fernando,2.2,2,2,17.5,173,26,False,79.2,183,20,180,,2020-09-25T18:00:17.193627Z,93,0,0,5.0,0,,205651.jpg,7.5,0,0,de Jesus,0.9,False,,a,12,43,68.0,118,33,15,136161,7240,210915,992,0.2,1.6,Jesus,1,Manchester City,2.0,11.8,0.9,3.6,0.0,1.4000000000000004,0.0,0.4,1.2000000000000002,0.6000000000000001,1.0,7.7,0.10000000000000003,0.0,5.9,,,,,,,,4.1,0.3,1.0,1.0,0.0,0.3,0.0,,,,2.6,0.0,,,,,,1.6,0.0,,,,,,0.8999999999999995,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,7.7,5.350916837953566,6.062996461874263,5.821950537103929,0.6344086021505376,1.9346862155626612,1.3,0.65
283,0,0,3,100.0,100.0,0,206325,,,0,0,0,0,1.2,366,139,,,0,2,0.7,0.2,0,Oleksandr,0.2,0,0,0.2,407,150,False,0.4,407,151,12,,2020-10-01T01:00:15.242512Z,55,0,0,,0,,206325.jpg,1.0,0,0,Zinchenko,0.2,False,,a,12,43,0.0,587,217,1,4492,136,21891,285,0.0,0.2,Zinchenko,0,Manchester City,1.0,2.1876881029115847,0.0,0.0,1.1876881029115849,1.4000000000000004,0.0,0.0,0.0,,,,,,2.1876881029115847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.5,0.0,,,1.0,1.632573962529203,2.4119802199175577,2.288779194273741,0.39776147325665173,0.9328333414067924,0.0,0.0
284,1,2,85,,,1,209244,5.0,,0,0,1,-1,63.6,129,80,,,0,3,3.7,3.2,0,Phil,3.2,5,2,32.6,69,41,False,104.0,139,49,385,,,66,0,0,,0,,209244.jpg,4.3,0,0,Foden,7.2,False,,a,12,43,159.0,40,21,26,789591,4796,595896,44314,0.5,3.9,Foden,0,Manchester City,6.046511627906978,22.25228028018848,1.4,7.0,1.7953424811454188,1.4000000000000004,0.0,0.1,0.30000000000000004,,,,,,3.680184815569633,,,,,,,,6.367879441171442,0.4,1.0,1.0,0.0,0.0,0.0,2.074273578214334,0.0,0.0,2.6,0.0,0.0,0.0,3.5018965179946555,0.2,0.0,1.6,0.0,0.1,0.0,6.697604142499219,0.6,0.0,0.8999999999999995,1.0,0.0,1.0,2.5,0.30000000000000004,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.424875165123469,3.2651928116176667,3.8182523790876832,3.666195206353959,0.5576037599347928,1.432509996620114,1.5,0.24807692307692303
285,0,0,0,,,0,220394,,,0,0,-1,1,0.0,470,187,,,0,3,0.5,0.0,0,Tommy,0.0,0,0,0.0,490,186,False,0.0,487,186,0,,,44,0,0,,0,,220394.jpg,0.0,0,0,Doyle,0.1,False,,a,12,43,0.0,441,173,0,4258,298,5515,231,0.0,0.0,Doyle,0,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,0,0,91,,,2,220566,,,0,0,-1,1,89.2,86,58,,,0,3,2.7,2.2,2,Rodrigo,2.2,9,0,20.6,147,75,False,89.2,166,62,630,,,54,0,0,,0,,220566.jpg,2.0,0,0,Hernandez,0.5,False,,a,12,43,28.0,213,110,14,19936,711,32331,1040,0.4,2.6,Rodrigo,2,Manchester City,7.0,25.578454180095267,2.0,10.0,2.0784541800952736,1.4000000000000004,0.0,0.5,1.5,0.0,0.0,2.2465969639416064,0.0,0.0,3.654064882870754,,,,,,,,1.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,3.0742735782143344,0.2,0.0,2.6,0.0,0.0,0.0,6.101896517994655,0.6000000000000001,0.0,1.6,0.0,0.3,0.0,3.2065696597405995,0.30000000000000004,0.0,0.8999999999999995,1.0,0.10000000000000003,0.0,6.606530659712633,0.7999999999999998,0.0,0.5,0.0,0.0,0.0,3.406530659712634,0.10000000000000007,0.0,0.5,1.0,0.09999999999999998,0.0,4.313624892220426,3.139425849945753,3.8217128711433213,3.625910940038386,0.6766786820131026,1.5724591597021984,2.5,0.35714285714285715
287,1,0,15,,,1,224444,,,0,0,-1,1,28.2,205,125,,,0,3,1.7,1.2,2,Ferran,1.2,4,0,17.9,167,81,False,24.0,312,131,239,,,69,0,0,,0,,224444.jpg,2.4,0,0,Torres,0.9,False,,a,12,43,128.0,48,27,12,39371,2941,59981,1978,0.2,1.7,Torres,0,Manchester City,5.0,17.241547927682547,1.2,6.0,1.484610128639481,1.4000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,2.2465969639416064,0.0,0.0,3.4483095855365087,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,2.6,0.0,0.1,0.0,4.9027229642756485,0.2,0.0,1.6,0.0,0.1,1.0,,,,0.8999999999999995,0.0,,,,,,0.5,0.0,,,7.606530659712633,1.0,0.0,0.5,1.0,0.0,0.0,4.9186168626432965,3.0075353113153747,3.5940306688188475,3.4306551537842083,0.4997550123965954,1.3127490238682704,1.4,0.27999999999999997
288,0,0,33,100.0,100.0,0,432656,,,0,0,-2,2,22.6,238,67,,,0,2,1.0,0.5,0,Eric,0.5,6,0,6.0,316,113,False,37.0,279,109,180,,2020-10-03T19:00:20.343624Z,48,0,0,,0,,432656.jpg,1.0,0,0,Garcia,0.2,False,,a,12,43,1.0,350,130,2,8259,199,17043,460,0.1,0.4,Garcia,0,Manchester City,2.0,4.375376205823168,0.0,0.0,2.3753762058231698,1.4000000000000004,0.0,0.0,0.0,,,,,,2.1876881029115847,,,,,,,,,,,,,,,0.2970943128573355,0.0,0.0,2.6,0.0,0.0,0.0,,,,1.6,0.0,,,,,,0.8999999999999995,0.0,,,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.5,0.0,,,4.426122638850534,1.632573962529203,2.4119802199175577,2.288779194273741,0.45576835477324684,0.9985384356252985,0.0,0.0
537,0,0,0,100.0,100.0,0,449926,,,0,0,0,0,0.0,513,204,,,0,3,0.5,0.0,0,Adrián,0.0,0,0,0.0,527,203,False,0.0,525,203,0,,2020-09-24T23:30:12.771005Z,45,0,0,,0,,449926.jpg,0.0,0,0,Bernabé,0.0,False,,a,12,43,0.0,489,192,0,683,41,501,30,0.0,0.0,Bernabé,0,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0,0,0,,,0,164484,,,0,0,0,0,0.0,497,47,,,0,1,0.5,0.0,0,Zack,0.0,0,0,0.0,512,63,False,0.0,510,63,0,,,45,0,0,,0,,164484.jpg,0.0,0,0,Steffen,0.0,False,,a,12,43,0.0,470,45,0,671,20,632,44,0.0,0.0,Steffen,0,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
