id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week9,cleansheet_week9,xA,xA_points,xG_week9,goals_week9,xPoints week 9,xA_week9,assists_week9,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
391,0,1,140,100.0,100.0,3,93264,,,0,0,-1,1,4.4,338,121,5.0,,0,2,5.0,4.5,7,Eric,5.0,6,0,18.2,192,61,False,162.8,67,18,720,,2020-10-14T11:30:18.535866Z,49,0,0,,0,,93264.jpg,3.5,0,0,Dier,1.5,False,,a,17,6,14.0,275,90,28,86436,18422,106488,2622,1.0,5.7,Dier,0,Tottenham,8.0,27.734175609852976,0.2,1.2000000000000002,10.534175609852976,1.1999999999999993,1.0,0.0,0.0,0.1,0.0,4.804776847648808,0.0,0.0,3.466771951231622,2.9863878557664263,0.0,0.0,1.4,0.0,0.0,0.0,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,4.2262786389623965,0.1,0.0,0.8999999999999999,0.0,0.0,0.0,3.4715177646857684,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,,,,2.1,0.0,,,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,3.797315856468885,0.0,0.0,0.8000000000000007,1.0,0.0,0.0,4.36358449545469,3.023855075027753,3.1752806643585068,3.339567445999076,0.7075044798431881,1.5661279277540143,0.2,0.025
392,0,1,37,,,1,95715,,,0,0,-2,2,42.6,184,113,,,0,3,0.7,0.2,1,Lucas,0.7,5,1,21.5,159,80,False,52.2,255,107,368,,,68,0,0,,0,,95715.jpg,2.2,0,0,Rodrigues Moura da Silva,1.3,False,,a,17,6,121.0,66,33,18,73193,505,159982,2896,0.1,2.6,Lucas Moura,0,Tottenham,8.181818181818182,18.693397172973768,0.8,4.0,2.6933971729737727,1.1999999999999993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.284748543363461,2.7465969639416064,0.1,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,6.906569659740598,0.7000000000000001,1.0,0.8999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.5,0.0,,,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,1.0,2.06371578730168,2.2032618782435347,2.273592020564849,0.3359924328475678,0.8761610705399013,0.8,0.09777777777777778
393,0,0,0,,,0,102884,,,0,0,-1,1,0.0,465,33,,,0,1,0.0,-0.5,0,Paulo,0.0,0,0,0.0,485,54,False,0.0,483,54,0,,,44,0,0,,0,,102884.jpg,0.0,0,0,Gazzaniga,0.3,False,,a,17,6,0.0,430,30,0,3406,70,13440,367,0.0,0.0,Gazzaniga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,0,0,8,,,0,108823,,,0,0,-6,6,13.7,289,156,,,0,3,0.0,-0.5,0,Bamidele,0.0,0,0,4.8,348,160,False,9.4,371,163,66,,,74,0,0,3.0,0,,108823.jpg,1.0,0,0,Alli,0.6,False,,a,17,6,25.0,235,121,2,17860,424,240114,878,0.0,0.3,Alli,0,Tottenham,2.0,3.6583859756158112,0.2,1.0,0.6583859756158111,1.1999999999999993,0.0,0.0,0.0,,,,,,1.8291929878079056,1.7465969639416066,0.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,1.5,0.1,0.0,1.0000000000000004,0.0,0.0,0.0,,,,2.1,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,0.8000000000000007,0.0,,,,1.6054450677581662,1.7474942896196315,1.8185446398649132,0.2471882415956629,0.6724247156339161,0.2,0.1
395,1,0,71,,,1,115556,,,-1,1,-3,3,54.7,159,37,,,0,2,0.3,-0.2,0,Ben,0.3,4,0,15.0,226,72,False,49.6,258,102,382,,,47,0,0,,0,,115556.jpg,2.7,0,0,Davies,0.9,False,,a,17,6,46.0,178,43,16,60544,500,172792,4835,0.1,3.4,Davies,0,Tottenham,5.925925925925926,18.720996974466548,0.1,0.6000000000000001,7.803093044335539,1.1999999999999993,0.0,0.1,0.30000000000000004,,,,,,3.1591682394412297,3.8863878557664258,0.1,0.0,1.4,0.0,0.1,0.0,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,3.626278638962397,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,2.400826446280992,0.0,0.0,1.0000000000000004,0.0,0.0,1.0,,,,2.1,0.0,,,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.8000000000000007,0.0,,,2.713061319425267,2.7157931793143923,2.8676411719878305,3.0320494887155687,0.6721634552002617,1.457215646149102,0.2,0.03375
396,1,0,131,,,3,132015,,,0,0,-1,1,88.0,100,67,,,0,3,2.7,2.2,3,Pierre-Emile,2.7,9,0,26.8,122,67,False,166.0,63,22,810,,,49,0,0,,0,,132015.jpg,2.6,0,0,Højbjerg,0.8,False,,a,17,6,13.0,277,142,23,54898,4270,75783,2423,0.6,4.7,Højbjerg,1,Tottenham,8.846153846153848,22.729995745354785,0.0,0.0,2.91209181522378,1.1999999999999993,1.0,0.6,1.7999999999999998,0.0,0.0,2.3011942119122017,0.0,0.0,2.569477779909671,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,3.0065696597406,0.0,0.0,0.8999999999999999,0.0,0.2,0.0,4.668705887452433,0.0,0.0,1.0000000000000004,0.0,0.3,1.0,2.422456428252982,0.0,0.0,2.1,0.0,0.09999999999999998,0.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,2.606530659712633,0.0,0.0,0.5,0.0,0.0,0.0,2.4493289641172207,0.0,0.0,0.8000000000000007,1.0,0.0,0.0,2.477208184741534,2.418189323155972,2.493437598997577,2.545267791689331,0.5243832203897287,1.1607717402439137,0.6,0.06782608695652172
397,0,0,36,75.0,75.0,0,157668,,,0,0,-2,2,20.4,264,148,,,0,3,0.0,-0.4,0,Harry,0.0,7,0,5.5,335,153,False,35.0,301,126,256,Knock - 75% chance of playing,2020-11-20T14:00:27.542715Z,53,0,0,,0,,157668.jpg,1.2,0,0,Winks,0.1,False,,d,17,6,0.0,573,229,5,3283,14,10661,397,0.0,0.9,Winks,1,Tottenham,4.166666666666667,6.371637449199607,0.0,0.0,1.3716374491996066,1.1999999999999993,0.0,0.0,0.0,,,,,,1.5291929878079056,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,1.4065696597405992,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,,,,1.0000000000000004,0.0,,,1.0,0.0,0.0,2.1,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,0.8000000000000007,0.0,,,1.0,1.427627447216298,1.4570357776953018,1.4956767713620545,0.2885269788316803,0.664238987731679,0.0,0.0
398,0,0,37,,,0,173904,,,-1,1,-2,2,2.1,355,132,,,0,2,0.0,-0.5,0,Davinson,0.0,7,0,14.3,233,76,False,55.0,246,98,360,,,53,1,0,,0,,173904.jpg,1.0,0,0,Sánchez,0.8,False,,a,17,6,86.0,99,16,4,22137,843,52181,2035,0.0,0.8,Sánchez,0,Tottenham,4.0,12.867087804926488,0.6,3.6,5.267087804926488,1.1999999999999993,0.0,0.0,0.0,,,,,,3.216771951231622,,,,,,,,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,4.826278638962396,0.2,0.0,0.8999999999999999,0.0,0.0,0.0,5.871517764685769,0.4,0.0,1.0000000000000004,0.0,0.0,0.0,-0.5101742869880722,0.0,0.0,2.1,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,0.8000000000000007,0.0,,,-0.5101742869880722,2.590581505840555,2.910968432245001,3.123869248753364,0.6069381040059665,1.3972764469138146,0.6,0.15
399,0,0,0,0.0,0.0,0,184349,,,0,0,-3,3,0.0,530,206,,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,542,206,False,0.0,541,206,0,Joined Hoffenheim on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T09:30:18.086610Z,47,0,0,,0,,184349.jpg,0.0,0,0,Sessegnon,0.1,False,,n,17,6,0.0,505,195,0,1005,1,15639,91,0.0,0.0,Sessegnon,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0,0,19,100.0,100.0,2,194252,6.0,,0,0,-5,5,36.3,206,129,,,0,3,1.0,0.5,3,Steven,1.0,2,0,7.5,311,145,False,14.8,351,151,224,,2020-11-10T18:00:23.344207Z,70,0,0,,0,,194252.jpg,1.8,0,0,Bergwijn,0.4,False,,a,17,6,24.0,240,126,9,10456,595,85112,424,0.1,1.3,Bergwijn,0,Tottenham,5.0,10.545964939039527,0.2,1.0,1.6459649390395281,1.1999999999999993,1.0,0.3,0.8999999999999999,0.0,0.0,2.3011942119122017,0.0,0.0,2.109192987807906,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,1.3,0.0,0.0,1.6,0.0,0.1,0.0,2.1,0.1,0.0,0.8999999999999999,0.0,0.2,0.0,,,,1.0000000000000004,0.0,,,2.622456428252982,0.1,0.0,2.1,1.0,0.0,0.0,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,0.8000000000000007,0.0,,,2.4618253200825917,1.9147688388281183,2.0297842467577927,2.0930563514242277,0.30131328397255797,0.7972000161115725,0.5,0.1
401,0,0,0,,,0,195774,,,0,0,-2,2,0.0,545,219,,,0,3,0.0,-0.5,0,Gedson,0.0,0,0,0.0,555,218,False,0.0,554,218,0,,,48,0,0,,0,,195774.jpg,0.0,0,0,Carvalho Fernandes,0.1,False,,a,17,6,0.0,527,209,0,1984,72,5791,174,0.0,0.0,Fernandes,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,0,0,0,75.0,75.0,0,199584,,,0,0,-1,1,0.0,558,214,,,0,2,0.0,-0.4,0,Japhet,0.0,0,0,0.0,568,214,False,0.0,567,214,0,Lack of match fitness - 75% chance of playing,2020-10-05T10:00:16.076802Z,49,0,0,,0,,199584.jpg,0.0,0,0,Tanganga,0.0,False,,d,17,6,0.0,546,209,0,598,16,6553,58,0.0,0.0,Tanganga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,0,0,38,100.0,100.0,1,200826,2.0,,0,0,-1,1,86.3,102,68,2.0,,0,3,2.7,2.2,6,Giovani,2.7,1,1,24.8,134,70,False,67.4,214,86,209,,2020-10-01T22:30:14.884729Z,69,0,0,,0,,200826.jpg,2.0,0,0,Lo Celso,0.4,False,,a,17,6,94.0,87,47,12,6809,1320,34230,405,0.4,1.7,Lo Celso,1,Tottenham,6.0,13.475157926847437,0.8,4.0,1.9751579268474333,1.1999999999999993,0.0,0.5,1.5,0.20000000000000007,1.0,2.0000000000000004,0.0,0.0,2.2458596544745717,,,,,,,,0.8,0.1,0.0,1.6,0.0,0.1,0.0,4.206569659740599,0.30000000000000004,0.0,0.8999999999999999,1.0,0.1,0.0,,,,1.0000000000000004,0.0,,,,,,2.1,0.0,,,1.8000000000000005,0.10000000000000003,0.0,0.5,0.0,0.09999999999999998,0.0,1.6,0.0,0.0,0.5,0.0,0.2,0.0,2.0,0.2,0.0,0.8000000000000007,0.0,0.0,0.0,1.85,1.9202930848763895,2.1562097162232394,2.254267863617295,0.3254869064455901,0.8549841584765709,1.3,0.21666666666666667
404,0,0,0,0.0,0.0,0,209042,,,0,0,-1,1,0.0,477,188,,,0,3,0.0,0.0,0,Oliver,0.0,0,0,0.0,496,187,False,0.0,494,187,0,Joined Norwich City on loan until the end of the season on 17/8. - Expected back 01 Jul,2020-08-18T09:30:16.995257Z,44,0,0,,0,,209042.jpg,0.0,0,0,Skipp,0.0,False,,n,17,6,0.0,443,173,0,1420,56,2392,137,0.0,0.0,Skipp,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1,0,99,100.0,75.0,4,231372,,,0,0,-1,1,106.8,75,50,,,0,3,3.3,2.1,6,Tanguy,3.3,4,1,28.9,109,62,False,103.2,165,62,480,,2020-11-08T14:30:16.993452Z,59,0,0,,0,,231372.jpg,2.8,0,0,Ndombele,0.3,False,,a,17,6,79.0,113,61,25,25397,3918,26270,897,0.6,4.2,Ndombele,2,Tottenham,8.928571428571429,23.05712703555873,0.5,2.5,2.9392231054277285,1.1999999999999993,1.0,1.2,3.6,0.0,0.0,4.519098142043206,0.3999999999999999,1.0,2.582398227982578,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,4.367879441171442,0.4,1.0,1.0000000000000004,0.0,0.0,0.0,2.122456428252982,0.0,0.0,2.1,1.0,0.0,0.0,3.2065306597126333,0.0,0.0,0.5,1.0,0.2,0.0,2.106530659712633,0.09999999999999998,0.0,0.5,0.0,0.0,0.0,4.249328964117222,0.0,0.0,0.8000000000000007,1.0,0.6000000000000001,0.0,3.240788970767735,2.31388268409938,2.4972035285633782,2.580128667059033,0.4376946149123013,1.063156525609961,1.7,0.19039999999999999
406,0,0,0,0.0,0.0,0,234908,,,0,0,-2,2,0.0,447,185,,,0,2,0.0,0.0,0,Juan,0.0,0,0,0.0,468,186,False,0.0,466,186,0,Joined Villarreal on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-05T21:30:11.646440Z,43,0,0,,0,,234908.jpg,0.0,0,0,Foyth,0.1,False,,n,17,6,0.0,410,168,0,1381,7,8755,106,0.0,0.0,Foyth,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,1,3,97,100.0,0.0,2,87835,,,0,0,-2,2,81.1,113,27,,,1,2,4.7,0.0,0,Matt,4.7,5,0,24.4,141,40,False,113.0,145,62,525,,2020-11-16T16:30:18.355852Z,58,0,0,,0,,87835.jpg,4.0,0,0,Doherty,6.8,False,,a,17,6,49.0,172,41,24,166940,1649,1265722,29302,0.8,4.1,Doherty,1,Tottenham,6.0,24.91853563752073,0.3,1.7999999999999998,7.900631707389732,1.1999999999999993,0.0,0.4,1.2000000000000002,,,,,,4.1530892729201225,4.786387855766426,0.3,0.0,1.4,0.0,0.0,0.0,0.8075860719786215,0.0,0.0,1.6,0.0,0.0,0.0,4.526278638962396,0.10000000000000003,0.0,0.8999999999999999,0.0,0.1,0.0,,,,1.0000000000000004,0.0,,,,,,2.1,0.0,,,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,8.854253655511947,0.0,0.0,0.8000000000000007,1.0,0.30000000000000004,1.0,5.902166311071004,3.624644731095561,3.854918944394037,4.0418922756395785,0.7160498746414005,1.7244764577253582,0.7,0.11666666666666665
482,0,0,0,100.0,100.0,0,15749,,,0,0,-1,1,0.0,450,23,,,0,1,0.0,-0.5,0,Joe,0.0,0,0,0.0,471,45,False,0.0,469,45,0,,2020-08-20T13:00:12.071870Z,44,0,0,,0,,15749.jpg,0.0,0,0,Hart,0.7,False,,a,17,6,0.0,414,20,0,7624,170,31649,844,0.0,0.0,Hart,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,0,0,0,0.0,0.0,0,168763,,,0,0,-1,1,0.0,401,159,,,0,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,421,159,False,0.0,419,159,0,Joined Bournemouth on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:12.318900Z,39,0,0,,0,,168763.jpg,0.0,0,0,Carter-Vickers,0.3,False,,n,17,6,0.0,357,135,0,14182,332,23745,821,0.0,0.0,Carter-Vickers,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,2,0,105,100.0,100.0,2,199249,5.0,,0,0,1,-1,97.2,87,21,,,0,2,5.3,4.8,6,Sergio,5.3,5,0,27.9,115,27,False,120.6,133,52,450,,2020-11-04T13:30:14.925905Z,56,0,0,,0,,199249.jpg,4.4,0,0,Reguilón,4.7,False,,a,17,6,61.0,144,27,22,439555,34042,142100,8148,0.9,3.9,Reguilón,1,Tottenham,5.0,20.21966761642012,0.2,1.2000000000000002,6.5838597561581125,1.1999999999999993,1.0,0.8,2.4000000000000004,0.0,0.0,3.2047768476488083,0.0,0.0,4.043933523284024,,,,,,,,,,,,,,,,,,,,,,4.671517764685769,0.1,0.0,1.0000000000000004,0.0,0.2,0.0,3.6808601957705487,0.0,0.0,2.1,0.0,0.3,1.0,,,,0.5,0.0,,,5.214892692326469,0.0,0.0,0.5,0.0,0.2,1.0,4.697315856468885,0.1,0.0,0.8000000000000007,1.0,0.10000000000000007,0.0,4.1994613980536775,3.4617287344978838,3.741564940004644,3.942798388144736,0.7221309863007186,1.7088738115213868,1.0,0.2
543,0,3,33,100.0,100.0,1,36903,4.0,,0,0,0,0,38.5,196,123,3.0,,0,3,4.0,3.5,0,Gareth,4.0,3,1,13.8,238,110,False,41.4,284,120,115,,2020-11-09T00:00:26.443707Z,95,0,0,,0,,36903.jpg,4.3,0,0,Bale,0.8,False,,a,17,6,58.0,155,85,13,153383,1224,102990,13315,0.4,1.4,Bale,0,Tottenham,3.0232558139534884,11.295234614302974,0.6,3.0,0.9952346143029704,1.1999999999999993,0.0,0.1,0.30000000000000004,,,,,,3.736116064730983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.2,0.0,2.1,0.0,0.0,0.0,,,,0.5,0.0,,,5.8,0.3,1.0,0.5,0.0,0.1,0.0,2.949328964117221,0.09999999999999998,0.0,0.8000000000000007,1.0,0.0,0.0,3.5831096547057406,3.3678169911377003,3.6431290521885686,3.7525221642936804,0.3932753752348403,1.212156115060264,0.7,0.23153846153846153
564,0,0,2,,,0,245824,,,0,0,0,0,10.3,312,46,,,0,4,0.3,-0.2,0,Carlos Vinicius,0.3,0,0,3.3,360,46,False,2.0,407,50,12,,,70,0,0,,0,,245824.jpg,1.0,0,0,Alves Morais,0.0,False,,a,17,6,21.0,254,43,1,4021,128,3265,240,0.0,0.1,Carlos Vinicius,0,Tottenham,1.0,1.4,0.1,0.4,0.0,1.1999999999999993,0.0,0.0,0.0,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.1,0.0,0.8000000000000007,0.0,0.0,0.0,1.4,1.3022540964334943,1.3923668095394637,1.4182942948022867,0.19999999999999998,0.529150262212918,0.1,0.1
584,0,0,6,,,0,214225,,,0,0,0,0,0.0,571,216,,,0,2,0.3,-0.2,1,Joe,0.3,0,0,0.0,577,216,False,0.0,576,216,10,,,50,0,0,,0,,214225.jpg,1.0,0,0,Rodon,0.0,False,,a,17,6,0.0,563,214,2,856,153,401,41,0.1,0.4,Rodon,0,Tottenham,2.0,4.633543902463245,0.0,0.0,2.6335439024632445,1.1999999999999993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3167719512316225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.8000000000000007,0.0,,,1.0,1.9105097888651923,2.028143110781208,2.1827070854482185,0.4633543902463245,1.036091914263747,0.0,0.0
56,0,0,0,,,0,50093,,,0,0,0,0,0.0,413,10,,,0,1,-0.5,-1.0,0,David,0.0,0,0,0.0,433,32,False,0.0,431,32,0,,,40,0,0,,0,,50093.jpg,0.0,0,0,Button,4.7,False,,a,18,35,0.0,372,7,0,123725,3337,118280,3516,0.0,0.0,Button,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1,3,86,100.0,100.0,1,171975,,,0,0,0,0,75.4,122,16,,,1,4,0.8,0.3,1,Callum,1.3,8,2,28.0,114,23,False,86.0,188,21,445,,2020-11-12T11:30:20.560757Z,55,0,0,,0,,171975.jpg,2.9,0,0,Robinson,0.6,False,,a,18,35,124.0,65,27,26,119433,3192,105121,3328,0.2,4.7,Callum Robinson,0,West Brom,8.965517241379311,19.217903930131005,0.5,2.0,0.0,2.3999999999999986,0.0,0.4,1.2000000000000002,0.0,0.0,1.0,0.0,0.0,2.143535438360766,1.0,0.0,0.0,2.2,0.0,0.0,0.0,2.3,0.0,0.0,3.6,0.0,0.1,0.0,6.2,0.3,2.0,2.1000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.1685185185185185,0.0,0.0,0.7000000000000011,0.0,0.0,1.0,1.4,0.10000000000000003,0.0,1.5999999999999996,0.0,0.0,0.0,3.3,0.09999999999999998,0.0,1.5999999999999996,1.0,0.30000000000000004,0.0,1.7737037037037031,2.2588359466989862,2.1690529917590906,2.1605174714034816,0.3897337160655938,0.9140065819843055,0.9,0.10038461538461538
407,0,0,11,75.0,100.0,0,42427,,,0,0,-2,2,13.2,291,93,,,0,2,-0.4,-1.0,0,Kieran,0.0,8,0,2.3,373,139,False,7.4,380,148,135,Illness - 75% chance of playing,2020-11-22T12:00:23.538295Z,43,0,0,,0,,42427.jpg,-1.5,1,0,Gibbs,0.2,False,,d,18,35,2.0,336,125,-3,5143,100,43165,779,0.0,-0.7,Gibbs,0,West Brom,2.0,-1.706671252184104,0.0,0.0,1.293328747815896,2.3999999999999986,0.0,0.0,0.0,,,,,,-0.8533356260920519,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,-4.0,0.0,0.0,3.6,0.0,0.0,0.0,,,,2.1000000000000005,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,,,,1.5999999999999996,0.0,,,,-0.2151042385064279,-0.7206425651502142,-0.8981681643854138,-0.19845014560280277,0.4115149805851867,0.0,0.0
408,0,0,7,100.0,0.0,0,49440,,,0,0,-3,3,10.8,310,44,,,0,4,-0.2,0.0,1,Hal,0.3,5,0,3.4,359,45,False,7.2,382,42,112,,2020-10-05T10:00:16.157414Z,52,0,0,2.0,0,,49440.jpg,1.0,0,0,Robson-Kanu,0.1,False,,a,18,35,16.0,270,45,4,6973,219,29084,181,0.1,0.8,Robson-Kanu,0,West Brom,4.0,4.4,0.1,0.4,0.0,2.3999999999999986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,1.4,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,,,,1.5999999999999996,0.0,,,1.0,1.132304021732691,1.1071493145297029,1.104757897188692,0.21153846153846154,0.4823819106188661,0.1,0.025
409,0,0,52,75.0,,1,49944,,,0,0,-2,2,42.6,183,112,,,0,3,0.4,0.0,0,Jake,1.0,17,0,13.2,244,112,False,65.0,223,90,656,Illness - 75% chance of playing,2020-11-22T12:00:23.569344Z,48,1,0,,0,,49944.jpg,1.5,0,0,Livermore,0.1,False,,d,18,35,25.0,234,120,12,4235,34,11123,518,0.2,2.5,Livermore,2,West Brom,8.0,13.893328747815895,0.2,1.0,1.293328747815896,2.3999999999999986,0.0,0.2,0.6000000000000001,,,,,,1.7366660934769869,2.410803158362333,0.0,0.0,2.2,0.0,0.1,0.0,3.0273237224472926,0.2,0.0,3.6,0.0,0.0,0.0,2.1224564282529816,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,1.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,0.496585303791409,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,1.3,0.0,0.0,1.5999999999999996,0.0,0.1,0.0,2.201896517994656,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,1.3328382263710363,1.9608319838387749,1.7841379877718528,1.7349737532810303,0.36180543614103894,0.7926759952097676,0.4,0.05
410,0,0,0,100.0,100.0,0,49957,5.0,,0,0,-2,2,0.0,578,232,,,0,3,-0.5,-1.0,0,Kamil,0.0,0,0,0.0,584,231,False,0.0,582,231,0,,2020-10-20T22:30:19.255186Z,53,0,0,,0,,49957.jpg,0.0,0,0,Grosicki,0.0,False,,a,18,35,0.0,572,228,0,493,24,6848,53,0.0,0.0,Grosicki,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
