id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week13,goals_week13,xPoints week 13,clean_sheet_points,xGA_week13,cleansheet_week13,xA,xA_points,xA_week13,assists_week13,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,form 5,form 10,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game,value form 5
277,1,6,166,100.0,100.0,4,121145,,,0,0,0,0,266.6,23,6,,,0,2,3.8,4.3,1,João Pedro Cavaco,2.8,5,0,51.6,65,9,False,167.8,133,52,720,,2020-09-21T22:00:11.898705Z,55,0,0,,0,,121145.jpg,4.8,0,0,Cancelo,4.1,False,,a,12,43,81.0,166,36,38,426243,10811,209639,12479,0.5,6.9,Cancelo,2,Manchester City,7.916666666666668,37.85904484585424,0.2,1.2000000000000002,0.1,0.0,4.581280184142561,12.452622827505612,0.3999999999999986,0.0,1.4,4.199999999999998,0.09999999999999988,0.0,4.782195138423694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.926278638962398,0.0,0.0,0.8999999999999995,1.0,0.1,0.0,7.094641157369052,0.1,0.0,0.5,0.0,0.30000000000000004,1.0,7.326122638850533,0.0,0.0,0.5,1.0,0.29999999999999993,0.0,5.186387855766426,0.0,0.0,1.4000000000000004,0.0,0.4000000000000001,0.0,3.586341215165639,0.0,0.0,0.6999999999999993,0.0,0.2,0.0,,,,0.4000000000000004,0.0,,,5.274923012311923,0.0,0.0,0.20000000000000107,1.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,4.2285155440764735,5.305936558406788,4.843302804253249,4.657389015281047,4.869870871132588,0.8694900251679443,2.039134858528498,1.5999999999999999,0.20210526315789468,0.7688210080139043
278,0,1,203,,,5,121160,,,0,0,0,0,0.0,604,70,,,0,1,5.2,5.7,2,Ederson,4.2,12,0,18.4,254,17,False,183.0,109,17,1080,,,60,0,0,,0,,121160.jpg,3.8,0,20,Santana de Moraes,6.1,False,,a,12,43,0.0,604,70,45,290146,3931,261884,13258,0.7,7.5,Ederson,0,Manchester City,11.842105263157894,43.627192041144134,0.0,0.0,0.0,0.0,4.681280184142562,18.627192041144127,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,3.684073994585504,,,,,,,,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,0.2970943128573355,0.0,0.0,2.6,0.0,0.0,0.0,4.807586071978622,0.0,0.0,1.6,0.0,0.0,0.0,4.626278638962396,0.0,0.0,0.8999999999999995,1.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,3.9863878557664254,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.9863412151656394,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,4.681280184142556,0.0,0.0,0.4000000000000004,1.0,0.0,0.0,5.274923012311923,0.0,0.0,0.20000000000000107,1.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,4.21906847208969,4.336784020485696,3.8423781281857874,3.635126378975478,3.775005793212849,0.6140123324309174,1.504016910231907,0.0,0.0,0.703178078681615
279,0,0,65,100.0,100.0,1,126184,,,0,0,-1,1,28.8,267,75,,,0,2,1.2,1.7,1,Nathan,0.2,7,1,12.8,306,102,False,78.4,253,99,379,,2020-11-12T11:30:20.363929Z,54,0,0,,0,,126184.jpg,2.8,0,0,Aké,3.4,False,,a,12,43,21.0,289,91,14,251995,1120,548184,3283,0.0,2.6,Aké,3,Manchester City,5.0,12.464814417371965,0.1,0.6000000000000001,0.0,0.0,3.681280184142561,7.8648144173719645,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,2.492962883474393,,,,,,,,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,-0.10290568714266483,0.1,1.0,2.6,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,0.0,0.0,2.6262786389623973,0.0,0.0,0.8999999999999995,1.0,0.0,0.0,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,,,,1.0,0.0,,,3.681280184142561,2.4358529410349856,2.6341676384853816,2.4306697896873333,2.58332185569016,0.4616597932359987,1.0728004144899494,0.1,0.02,0.6817185526189927
280,0,2,62,100.0,100.0,1,146941,,,0,0,0,0,26.5,274,81,,,0,2,1.2,1.7,0,Aymeric,0.2,4,0,9.7,330,116,False,58.6,294,114,360,,2020-10-17T22:30:19.767834Z,60,0,0,,0,,146941.jpg,3.0,0,0,Laporte,2.6,False,,a,12,43,12.0,314,109,12,120655,1110,293005,7824,0.0,2.0,Laporte,1,Manchester City,4.0,16.091851533897568,0.2,1.2000000000000002,,,,6.291851533897573,0.3999999999999986,0.0,0.2,0.6000000000000001,,,4.022962883474393,,,,,,,,,,,,,,,,,,,,,,3.407586071978621,0.1,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999995,0.0,,,,,,0.5,0.0,,,7.626122638850534,0.1,0.0,0.5,1.0,0.2,0.0,1.9863878557664247,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.9863412151656394,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,,,,0.4000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,,,,1.0,0.0,,,2.9863412151656394,4.001609445440304,4.117144347364821,3.923969724700486,4.111746583058316,0.6704938139123988,1.6423677197779938,0.4,0.1,0.4977235358609399
281,0,0,52,100.0,100.0,2,165809,,,0,0,-1,1,41.3,241,140,,,0,3,1.4,1.9,0,Bernardo Mota,0.4,3,0,12.6,309,144,False,40.4,327,143,372,,2020-09-08T22:30:12.089513Z,74,0,0,,0,,165809.jpg,2.0,0,0,Veiga de Carvalho e Silva,0.5,False,,a,12,43,43.0,227,120,12,47696,852,76505,1881,0.1,1.6,Bernardo Silva,0,Manchester City,6.0,14.159444325211592,0.3,1.5,,,,2.35944432521159,0.3999999999999986,0.0,0.1,0.30000000000000004,,,2.3599073875352654,,,,,,,,,,,,,,,,,,,,,,2.3,0.2,0.0,1.6,0.0,0.1,0.0,2.406569659740599,0.0,0.0,0.8999999999999995,1.0,0.0,0.0,2.606530659712633,0.0,0.0,0.5,0.0,0.0,0.0,3.1065306597126336,0.09999999999999998,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.49658530379141,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,,,,0.4000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,,,,1.0,0.0,,,2.49658530379141,2.3193693804928794,2.356734974462099,2.3143067881901707,2.3812082711631533,0.3189064037209818,0.8675192090515625,0.4,0.06666666666666667,0.33737639240424455
282,1,4,84,100.0,100.0,3,205651,,,0,0,-2,2,115.2,115,16,,,0,4,3.6,4.1,2,Gabriel Fernando,2.6,5,2,42.7,104,25,False,118.0,200,25,630,,2020-09-25T18:00:17.193627Z,93,0,0,5.0,0,,205651.jpg,4.0,0,0,de Jesus,1.9,False,,a,12,43,193.0,60,27,28,340504,2852,350564,23736,0.3,3.0,Jesus,1,Manchester City,7.0,29.40642201834862,1.8,7.2,0.10000000000000007,0.0,2.7,0.0,0.3999999999999986,0.0,1.4,4.199999999999998,0.09999999999999988,0.0,4.200917431192661,,,,,,,,4.1,0.3,1.0,1.0,0.0,0.3,0.0,,,,2.6,0.0,,,,,,1.6,0.0,,,,,,0.8999999999999995,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,7.7,0.6000000000000001,1.0,1.4000000000000004,0.0,0.10000000000000003,0.0,3.2,0.29999999999999993,0.0,0.6999999999999993,0.0,0.0,0.0,6.090118577075099,0.4000000000000001,0.0,0.4000000000000004,1.0,0.5,1.0,2.6,0.0,0.0,0.20000000000000107,1.0,0.20000000000000007,0.0,2.9999999999999987,0.09999999999999988,0.0,1.0,1.0,0.2,0.0,3.51802371541502,4.2150197628458494,3.968854436052231,4.019800227361467,4.193143358464083,0.4517115517411463,1.3775350926856518,3.2,0.4571428571428572,0.37828211993709887
283,0,0,3,0.0,0.0,0,206325,,,0,0,0,0,1.2,388,148,,,0,2,0.0,0.0,0,Oleksandr,0.0,0,0,0.2,434,162,False,0.4,434,164,12,Unknown - Unknown return date,2020-12-14T19:00:18.566129Z,55,0,0,,0,,206325.jpg,1.0,0,0,Zinchenko,0.2,False,,i,12,43,0.0,596,218,1,5608,9,25018,397,0.0,0.2,Zinchenko,0,Manchester City,1.0,2.572962883474393,0.0,0.0,,,,1.5729628834743932,0.3999999999999986,0.0,0.0,0.0,,,2.572962883474393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,,,,1.0,0.0,,,,1.0,2.7312670170746767,2.5240152678643684,2.663894682101738,0.46781143335898057,1.0971150598262753,0.0,0.0,
284,2,2,115,,,1,209244,4.0,,0,0,-1,1,107.2,128,82,,,0,3,2.4,2.9,2,Phil,1.4,6,2,44.3,98,53,False,134.6,176,66,501,,,64,0,0,,0,,209244.jpg,3.7,0,0,Foden,4.2,False,,a,12,43,201.0,54,30,33,912828,5299,939308,24444,0.2,5.2,Foden,0,Manchester City,8.91891891891892,30.220126141741506,1.5,7.5,0.0,0.0,2.9703200460356407,3.507282105044254,0.3999999999999986,0.0,0.4,1.2000000000000002,0.10000000000000003,0.0,3.3883171734679864,,,,,,,,6.367879441171442,0.4,1.0,1.0,0.0,0.0,0.0,2.074273578214334,0.0,0.0,2.6,0.0,0.0,0.0,3.5018965179946555,0.2,0.0,1.6,0.0,0.1,0.0,6.697604142499219,0.6,0.0,0.8999999999999995,1.0,0.0,1.0,2.5,0.30000000000000004,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,1.0,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,3.0901185770750987,0.10000000000000007,0.0,0.4000000000000004,0.0,0.2,1.0,,,,0.20000000000000107,0.0,,,,,,1.0,0.0,,,2.353479541036913,2.965705611943516,3.2888959854565925,3.2675977083233665,3.4063937387337275,0.5294245583543729,1.3393499629028351,1.9,0.21303030303030301,0.3677311782870177
285,0,0,0,,,0,220394,,,0,0,-1,1,0.0,499,197,,,0,3,1.0,1.5,0,Tommy,0.0,0,0,0.0,519,196,False,0.0,516,196,0,,,44,0,0,,0,,220394.jpg,0.0,0,0,Doyle,0.1,False,,a,12,43,0.0,472,183,0,5971,206,7814,174,0.0,0.0,Doyle,0,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,0,0,169,,,4,220566,,,0,0,-1,1,199.2,47,35,,,0,3,3.2,3.7,2,Rodrigo,2.2,12,0,47.0,86,46,False,172.0,126,45,1035,,,54,0,0,,0,,220566.jpg,2.1,0,0,Hernandez,0.5,False,,a,12,43,99.0,135,74,25,32581,795,45091,1481,0.4,4.6,Rodrigo,2,Manchester City,11.904761904761903,42.7814371531976,3.0,15.0,0.3999999999999999,0.0,4.9703200460356385,4.681437153197599,0.3999999999999986,0.0,0.7,2.1,0.09999999999999998,0.0,3.5936407208685983,,,,,,,,1.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,3.0742735782143344,0.2,0.0,2.6,0.0,0.0,0.0,6.101896517994655,0.6000000000000001,0.0,1.6,0.0,0.3,0.0,3.2065696597405995,0.30000000000000004,0.0,0.8999999999999995,1.0,0.10000000000000003,0.0,6.606530659712633,0.7999999999999998,0.0,0.5,0.0,0.0,0.0,3.406530659712634,0.10000000000000007,0.0,0.5,1.0,0.09999999999999998,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,3.29658530379141,0.10000000000000007,0.0,0.6999999999999993,0.0,0.09999999999999998,0.0,1.0,0.0,0.0,0.4000000000000004,0.0,0.0,0.0,2.8187307530779813,0.0,0.0,0.20000000000000107,1.0,0.0,0.0,4.867879441171444,0.5,0.0,1.0,1.0,0.0,0.0,3.3907031088152952,3.85216400051786,3.4285371925548103,3.4216584431869785,3.60951693837883,0.6654890223830737,1.5464567404640996,3.7,0.3108000000000001,0.6279079831139435
287,1,0,44,,,2,224444,,,0,0,-1,1,75.1,170,107,,,0,3,3.0,3.5,0,Ferran,2.0,6,1,37.1,131,72,False,69.8,273,114,419,,,69,0,0,,0,,224444.jpg,2.8,0,0,Torres,1.7,False,,a,12,43,227.0,48,25,22,201545,3610,162552,21824,0.3,3.2,Torres,1,Manchester City,7.857142857142858,26.196170539459036,1.9,9.5,,,,3.0897485211104154,0.3999999999999986,0.0,0.2,0.6000000000000001,,,3.334058068658424,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,2.6,0.0,0.1,0.0,4.9027229642756485,0.2,0.0,1.6,0.0,0.1,1.0,,,,0.8999999999999995,0.0,,,,,,0.5,0.0,,,7.606530659712633,1.0,0.0,0.5,1.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,1.9965853037914103,0.10000000000000007,0.0,0.6999999999999993,0.0,0.0,0.0,5.670320046035638,0.5999999999999999,1.0,0.4000000000000004,1.0,0.0,0.0,,,,0.20000000000000107,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8889684499423485,3.9037926562928216,3.1904634859580185,3.178862784889797,3.350654832360917,0.4831968215446991,1.269254214734467,2.1,0.2672727272727273,0.4186910797017896
288,0,0,35,0.0,0.0,0,432656,,,0,0,-2,2,22.7,285,88,,,0,2,0.0,0.0,0,Eric,0.2,6,0,6.0,357,130,False,37.0,331,127,200,Leg injury - Expected back 02 Jan,2020-12-09T23:30:20.029734Z,48,0,0,,0,,432656.jpg,1.0,0,0,Garcia,0.2,False,,i,12,43,1.0,372,140,3,9752,20,21894,461,0.0,0.6,Garcia,0,Manchester City,3.0,8.01888865042318,0.0,0.0,,,,4.71888865042318,0.3999999999999986,0.0,0.1,0.30000000000000004,,,2.6729628834743937,,,,,,,,,,,,,,,0.2970943128573355,0.0,0.0,2.6,0.0,0.0,0.0,,,,1.6,0.0,,,,,,0.8999999999999995,0.0,,,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,0.6999999999999993,0.0,,,1.3,0.0,0.0,0.4000000000000004,0.0,0.1,0.0,,,,0.20000000000000107,0.0,,,,,,1.0,0.0,,,1.3,2.8630613194252668,2.8170175349169315,2.6128940360501733,2.763417326758756,0.5568672673904987,1.2200350555441486,0.1,0.03333333333333333,0.27083333333333337
537,0,0,0,100.0,100.0,0,449926,,,0,0,0,0,0.0,530,211,,,0,3,1.0,1.5,0,Adrián,0.0,0,0,0.0,546,210,False,0.0,544,210,0,,2020-09-24T23:30:12.771005Z,45,0,0,,0,,449926.jpg,0.0,0,0,Bernabé,0.0,False,,a,12,43,0.0,507,200,0,985,28,838,28,0.0,0.0,Bernabé,0,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0,0,0,,,0,164484,,,0,0,0,0,0.0,516,50,,,0,1,1.0,1.5,0,Zack,0.0,0,0,0.0,533,68,False,0.0,531,68,0,,,45,0,0,,0,,164484.jpg,0.0,0,0,Steffen,0.0,False,,a,12,43,0.0,492,48,0,895,27,1021,35,0.0,0.0,Steffen,0,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,0,0,0,,,0,463034,,,0,0,-1,1,0.3,407,57,,,0,4,1.0,1.5,0,Liam,0.0,4,0,0.2,433,58,False,0.0,519,60,39,,,44,0,0,,0,,463034.jpg,1.0,0,0,Delap,1.1,False,,a,12,43,4.0,351,55,1,176364,4707,124867,4321,0.0,0.2,Delap,0,Manchester City,1.0,1.0,0.0,0.0,,,,0.0,0.3999999999999986,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,1.4,0.1,0.0,2.6,0.0,0.0,0.0,,,,1.6,0.0,,,,,,0.8999999999999995,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,,,,1.0,0.0,,,,,1.0,1.0,1.0,0.22727272727272727,0.4767312946227962,0.0,0.0,
552,0,0,0,,,0,244851,,,0,0,0,0,0.0,529,210,,,0,3,1.0,1.5,0,Cole,0.0,0,0,0.0,545,209,False,0.0,543,209,0,,,45,0,0,,0,,244851.jpg,0.0,0,0,Palmer,0.0,False,,a,12,43,0.0,506,199,0,1045,21,888,19,0.0,0.0,Palmer,0,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,0,0,177,,,5,171314,,,0,0,1,-1,17.8,302,98,,,0,2,4.6,5.1,0,Rúben Santos,3.6,6,0,27.5,195,58,False,157.8,140,56,879,,,56,1,0,,0,,171314.jpg,3.5,0,0,Gato Alves Dias,4.1,False,,a,12,43,99.0,136,24,35,378403,10462,95142,15306,0.6,6.2,Dias,2,Manchester City,10.0,35.52962883474393,0.8,4.800000000000002,0.0,0.0,2.681280184142561,15.729628834743929,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,3.5529628834743927,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,2.6262786389623973,0.0,0.0,0.8999999999999995,1.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,2.9863878557664254,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.586341215165639,0.09999999999999998,0.0,0.6999999999999993,0.0,0.0,0.0,5.8812801841425575,0.2,0.0,0.4000000000000004,1.0,0.0,0.0,7.074923012311922,0.30000000000000004,0.0,0.20000000000000107,1.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,4.33906847208969,4.0178060147642585,3.6428695027174975,3.450633355156227,3.641603376455421,0.6344576577632844,1.501400848930441,0.8,0.08,0.7748336557303018
595,0,0,0,,,0,432720,,,0,0,0,0,0.0,445,21,,,0,1,1.0,1.5,0,James,0.0,0,0,0.0,470,45,False,0.0,467,45,0,,,40,0,0,,0,,432720.jpg,0.0,0,0,Trafford,0.1,False,,a,12,43,0.0,410,18,0,7037,532,2566,221,0.0,0.0,Trafford,0,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,0,0,0,0.0,0.0,0,42899,,,0,0,-1,1,0.0,564,57,,,0,1,0.0,0.0,0,Sergio,0.0,0,0,0.0,575,69,False,0.0,573,69,0,Not included in Manchester United's 25-man Premier League squad. - Unknown return date,2020-09-18T11:00:13.071653Z,49,0,0,,0,,42899.jpg,0.0,0,0,Romero,0.1,False,,n,13,1,0.0,552,56,0,468,7,7586,39,0.0,0.0,Romero,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,3,0,76,,,1,43670,3.0,,0,0,-1,1,121.9,105,68,4.0,,0,3,2.7,2.7,1,Juan,2.2,3,0,25.5,210,98,False,66.2,280,118,334,,,59,0,0,5.0,0,,43670.jpg,3.2,0,0,Mata,0.2,False,,a,13,1,67.0,181,98,19,9650,192,12933,380,0.4,3.2,Mata,0,Manchester Utd,5.9375,17.178048017535573,0.2,1.0,0.0,0.0,1.0,1.7587819624897016,0.0,0.0,0.8,2.4000000000000004,0.0,0.0,2.8931449292691487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.639846118852646,0.1,0.0,0.6000000000000005,0.0,0.1,1.0,2.4000000000000004,0.1,0.0,0.09999999999999963,0.0,0.30000000000000004,0.0,,,,1.0999999999999996,0.0,,,2.5488116360940265,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,3.5667155662250303,0.0,0.0,0.6000000000000014,1.0,0.0,1.0,,,,0.3999999999999986,0.0,,,3.2229681978798586,0.0,0.0,2.200000000000001,0.0,0.4,1.0,,,,1.1999999999999993,0.0,,,2.596561254701629,2.89639025317526,3.066818929874379,2.898738968344357,2.905586833339705,0.490363547333754,1.1910889179515871,1.0,0.16842105263157894,0.4400951279155303
291,0,0,140,100.0,100.0,3,51940,,,0,0,-2,2,0.0,588,63,,,0,1,2.9,2.9,0,David,2.4,16,0,15.1,283,18,False,149.4,154,18,855,,2020-12-05T23:30:17.656720Z,53,0,0,,0,,51940.jpg,2.7,0,18,de Gea,3.4,False,,a,13,1,0.0,585,63,27,123755,1664,222842,6533,0.5,5.1,de Gea,0,Manchester Utd,10.0,26.848636378877988,0.0,0.0,,,,11.848636378877993,0.0,0.0,0.0,0.0,,,2.6848636378877986,,,,,,,,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,2.4010353748912148,0.0,0.0,2.3,0.0,0.0,0.0,-0.9190323542167824,0.0,0.0,3.9,0.0,0.0,0.0,5.195246544376103,0.0,0.0,0.6000000000000005,0.0,0.0,0.0,5.619349672143838,0.0,0.0,0.09999999999999963,1.0,0.0,0.0,3.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,4.1952465443761024,0.0,0.0,0.6000000000000014,1.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.0,0.0,0.0,,,,2.200000000000001,0.0,,,3.2047768476488083,0.0,0.0,1.1999999999999993,1.0,0.0,0.0,2.466674464008304,3.102789766687062,2.3446692436807,2.5460576854630848,2.630038335192757,0.5065780448844903,1.1662302399023363,0.0,0.0,0.4654102762279819
292,0,0,0,0.0,0.0,0,55909,,,0,0,-1,1,0.0,566,213,,,0,2,0.0,0.0,0,Chris,0.0,0,0,0.0,577,213,False,0.0,575,213,0,Joined Roma on a permanent deal on 5/10,2020-10-05T20:30:12.521425Z,49,0,0,,0,,55909.jpg,0.0,0,0,Smalling,0.1,False,,u,13,1,0.0,554,207,0,1886,3,11794,39,0.0,0.0,Smalling,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,0,0,1,,,0,58498,,,0,0,-4,4,0.1,415,60,,,0,4,0.5,0.5,0,Odion,0.0,1,0,0.2,435,59,False,0.0,605,76,9,,,61,0,0,,0,,58498.jpg,1.0,0,0,Ighalo,0.2,False,,a,13,1,2.0,367,59,1,6664,48,21368,130,0.0,0.2,Ighalo,0,Manchester Utd,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,1.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,2.3,0.0,,,,,,3.9,0.0,,,,,,0.6000000000000005,0.0,,,,,,0.09999999999999963,0.0,,,,,,1.0999999999999996,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6000000000000014,0.0,,,,,,0.3999999999999986,0.0,,,,,,2.200000000000001,0.0,,,,,,1.1999999999999993,0.0,,,,,1.0,1.0,1.0,0.1639344262295082,0.404888165089458,0.0,0.0,
294,0,0,0,0.0,75.0,0,58893,,,0,0,-2,2,0.0,551,211,,,0,2,0.0,0.4,0,Marcos,0.0,0,0,0.0,564,211,False,0.0,562,211,0,Calf injury - Expected back 17 Jan,2020-11-20T14:30:28.947231Z,48,0,0,,0,,58893.jpg,0.0,0,0,Rojo,0.1,False,,i,13,1,0.0,536,204,0,886,9,4057,47,0.0,0.0,Rojo,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
