id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week17,cleansheet_week17,xA,xA_points,xG_week17,goals_week17,xPoints week 17,xA_week17,assists_week17,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,xPoints week 13,xG_week13,goals_week13,xGA_week13,cleansheet_week13,xA_week13,assists_week13,xPoints week 14,xG_week14,goals_week14,xGA_week14,cleansheet_week14,xA_week14,assists_week14,xPoints week 15,xG_week15,goals_week15,xGA_week15,cleansheet_week15,xA_week15,assists_week15,xPoints week 16,xG_week16,goals_week16,xGA_week16,cleansheet_week16,xA_week16,assists_week16,form 5,form 10,next1_xP,next5_xP,next10_xP,value,value form 5,value form 10,valuePoints metric,xG+xA,xG+xA per game
439,1,0,62,100.0,100.0,0,86934,,,0,0,-1,1,53.7,235,140,4.0,,0,3,0.0,1.2,1,Manuel,1.2,2,1,17.5,294,139,False,75.2,293,126,227,,2020-12-21T22:30:16.397106Z,64,0,0,3.0,0,,86934.jpg,1.8,0,0,Lanzini,0.1,False,,a,19,21,47.0,258,132,16,10905,363,12036,474,0.2,2.5,Lanzini,1,West Ham,8.888888888888891,15.177250179108524,0.5,2.5,2.509531732506584,0.10000000000000142,0.0,0.4,1.2000000000000002,0.09999999999999998,0.0,1.5,0.0,0.0,1.707440645149709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.2000000000000002,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,1.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,1.0,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,,,,2.6000000000000014,0.0,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,1.8000000000000007,0.0,,,1.3,0.0,0.0,1.099999999999998,0.0,0.1,0.0,,,,2.0,0.0,,,3.8694148936170216,0.2,0.0,1.1999999999999993,0.0,0.30000000000000004,1.0,2.0,0.2,0.0,0.5,0.0,0.0,0.0,2.1673537234042555,1.6670592705167169,,1.7709473131689577,1.7436984203176213,0.26678760080464203,0.3386490192819149,0.260478011018237,0.6749251760275512,0.9,0.10124999999999998
440,0,0,8,0.0,0.0,0,101537,,,0,0,-4,4,0.4,419,191,,,0,3,0.0,0.0,0,Felipe Anderson,0.0,0,0,0.5,446,190,False,2.4,440,188,2,Joined Porto on loan until the end of the season on 6/10. - Expected back 01 Jul,2020-10-07T10:30:13.510025Z,61,0,0,,0,,101537.jpg,1.0,0,0,Pereira Gomes,0.1,False,,n,19,21,2.0,397,184,2,4669,0,34931,85,0.0,0.3,Felipe Anderson,0,West Ham,2.0,2.5646446398139813,0.0,0.0,0.5646446398139813,0.10000000000000142,0.0,0.0,0.0,,,,,,1.2823223199069906,1.3011942119122022,0.0,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.7000000000000002,0.0,,,,,,0.2999999999999998,0.0,,,,,,1.2000000000000002,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.8000000000000007,0.0,,,,,,1.6999999999999993,0.0,,,,,,0.5999999999999996,0.0,,,,,,2.6000000000000014,0.0,,,,,,2.0,0.0,,,,,,1.8000000000000007,0.0,,,,,,1.099999999999998,0.0,,,,,,2.0,0.0,,,,,,1.1999999999999993,0.0,,,,,,0.5,0.0,,,,,,1.3095105094051944,1.2906905015852592,0.2102167737552444,,,0.5191971311603985,0.0,0.0
441,0,4,113,0.0,100.0,3,103123,,,0,0,-4,4,131.6,133,18,,,0,4,0.0,2.7,1,Sébastien,2.7,12,3,66.2,63,18,False,169.6,178,20,932,Joined Ajax on a permanent deal on 8/1. - Unknown return date,2021-01-08T17:30:20.025700Z,61,0,0,,0,,103123.jpg,2.6,0,0,Haller,0.4,False,,n,19,21,361.0,38,19,41,60477,2950,74651,5223,0.4,6.7,Haller,0,West Ham,15.769230769230768,44.2,2.9,11.6,0.0,0.10000000000000142,0.0,1.2,3.6,0.19999999999999973,0.0,1.7999999999999992,0.0,0.0,2.802926829268293,2.7,0.2,0.0,1.2,0.0,0.3,0.0,1.4,0.09999999999999998,0.0,1.6,0.0,0.0,0.0,1.0,0.0,1.0,0.7000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.2999999999999998,0.0,0.0,0.0,,,,1.2000000000000002,0.0,,,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.3000000000000003,0.0,0.0,1.8000000000000007,0.0,0.10000000000000003,0.0,3.1,0.2,0.0,1.6999999999999993,1.0,0.09999999999999998,0.0,9.9,1.0,1.0,0.5999999999999996,1.0,0.30000000000000004,0.0,1.0,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,3.0,0.10000000000000007,0.0,2.0,0.0,0.2,0.0,5.199999999999998,0.7999999999999998,0.0,1.8000000000000007,0.0,0.0,0.0,3.8000000000000007,0.20000000000000007,1.0,1.099999999999998,0.0,0.0,0.0,2.4000000000000004,0.10000000000000007,0.0,2.0,0.0,0.0,0.0,2.6,0.0,0.0,1.1999999999999993,0.0,0.2,0.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,2.52,3.4799999999999995,,2.887028859365807,2.8675102459363204,0.4594962015193923,0.4131147540983607,0.5704918032786885,1.1348719007824517,4.1,0.26
442,1,4,179,0.0,0.0,4,105717,,,0,0,-1,1,172.1,87,21,,,1,2,0.0,0.0,0,Arthur,0.0,12,0,37.5,182,50,False,142.6,206,79,850,Knee injury - Unknown return date,2020-12-11T01:00:24.001672Z,44,0,0,,0,,105717.jpg,3.7,0,0,Masuaku,0.6,False,,i,19,21,60.0,221,60,37,220622,64,215232,4179,0.0,8.4,Masuaku,1,West Ham,10.0,36.86061124288156,0.3,1.7999999999999998,11.292892796279626,0.10000000000000142,0.0,1.6,4.800000000000002,,,,,,3.6860611242881562,,,,,,,,3.307586071978622,0.0,0.0,1.6,0.0,0.5,0.0,10.182892939303569,0.0,0.0,0.7000000000000002,1.0,0.6000000000000001,1.0,4.663272882726872,0.0,0.0,0.2999999999999998,1.0,-0.10000000000000007,0.0,2.104776847648808,0.1,0.0,1.2000000000000002,0.0,0.10000000000000007,0.0,3.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.261195552886345,0.0,0.0,1.8000000000000007,0.0,0.2,0.0,3.9307340962109394,0.2,0.0,1.6999999999999993,1.0,0.0,0.0,6.095246544376106,0.0,0.0,0.5999999999999996,1.0,0.30000000000000004,0.0,1.0,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,,,,1.8000000000000007,0.0,,,,,,1.099999999999998,0.0,,,,,,2.0,0.0,,,,,,1.1999999999999993,0.0,,,,,,0.5,0.0,,,,3.1418304433833737,,3.85239993831434,3.7637551884262512,0.8377411646109444,,0.7140523734962212,1.757260691840652,1.9,0.19
443,0,0,185,100.0,100.0,4,166640,,,0,0,-1,1,7.7,370,136,,,0,2,0.0,0.7,0,Fabián,0.7,16,1,32.4,211,65,False,240.4,113,43,1080,,2020-12-16T22:30:22.439778Z,44,0,0,,0,,166640.jpg,3.3,0,0,Balbuena,1.8,False,,a,19,21,75.0,197,47,40,284123,6493,158133,20081,0.2,9.1,Balbuena,1,West Ham,12.12121212121212,35.28835490458137,0.6,3.6,13.688354904581365,0.10000000000000142,0.0,0.0,0.0,,,,,,2.9112892796279626,,,,,,,,,,,,,,,3.9863412151656377,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,6.163272882726872,0.2,0.0,0.2999999999999998,1.0,0.0,0.0,2.8047768476488075,0.09999999999999998,1.0,1.2000000000000002,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,3.3307340962109397,0.10000000000000003,0.0,1.6999999999999993,1.0,0.0,0.0,3.5952465443761064,-0.10000000000000003,0.0,0.5999999999999996,1.0,0.0,0.0,2.297094312857335,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,2.7413411329464514,0.2,0.0,2.0,0.0,0.0,0.0,3.2611955528863454,0.09999999999999998,0.0,1.8000000000000007,0.0,0.0,0.0,,,,1.099999999999998,0.0,,,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,2.2047768476488088,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,,,,0.5,0.0,,,1.8730589902976296,2.710247088553205,,3.0459557628357934,2.964661608182295,0.6616566544609005,0.4256952250676431,0.6159652473984556,1.3879027072985062,0.6,0.04950000000000001
444,0,0,0,0.0,0.0,0,167522,,,0,0,0,0,0.0,615,77,,,0,4,0.0,0.0,0,Jordan,0.0,0,0,0.0,618,77,False,0.0,616,75,0,Joined Norwich City on a permanent deal on 24/8,2020-08-24T18:30:13.532593Z,55,0,0,,0,,167522.jpg,0.0,0,0,Hugill,0.0,False,,u,19,21,0.0,614,77,0,422,3,649,8,0.0,0.0,Hugill,0,West Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2,5,216,,,5,178186,3.0,,-1,1,-2,2,262.8,44,31,,,2,3,0.0,2.3,3,Jarrod,2.3,18,4,95.0,30,19,False,245.8,108,38,1291,,,63,0,0,,0,,178186.jpg,4.0,0,0,Bowen,3.2,False,,a,19,21,440.0,24,13,68,633278,4825,505610,38718,0.4,10.8,Bowen,0,West Ham,17.0,64.73491633162273,3.3,16.5,4.799479438418841,0.10000000000000142,1.0,1.5,4.5,0.0,0.0,3.5048374180359576,0.2,0.0,3.807936254801337,2.8011942119122017,0.1,0.0,1.2,0.0,0.0,0.0,3.7018965179946552,0.30000000000000004,0.0,1.6,0.0,0.0,0.0,7.996585303791409,0.7000000000000001,2.0,0.7000000000000002,1.0,0.0,0.0,4.740818220681718,0.3999999999999999,1.0,0.2999999999999998,1.0,0.0,0.0,3.101194211912203,0.10000000000000007,0.0,1.2000000000000002,0.0,0.1,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.1652988882215864,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,3.182683524052735,0.2,0.0,1.6999999999999993,1.0,0.0,0.0,5.448811636094028,0.4000000000000001,0.0,0.5999999999999996,1.0,0.30000000000000004,0.0,7.36439215528943,0.19999999999999973,1.0,2.6000000000000014,0.0,0.09999999999999998,1.0,6.535335283236614,0.7000000000000002,0.0,2.0,0.0,0.30000000000000004,0.0,5.143775709413639,0.10000000000000007,0.0,1.8000000000000007,0.0,0.5,1.0,2.8328710836980786,0.09999999999999963,0.0,1.099999999999998,0.0,0.0,0.0,2.135335283236613,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0946087569941296,3.814804209305709,,3.94290583259729,3.89907164556387,0.6044343261589424,0.33247758047525866,0.6055244776675729,1.5171181180867406,4.8,0.2823529411764706
447,0,0,0,0.0,0.0,0,181008,,,0,0,0,0,0.0,616,78,,,0,4,0.0,0.0,0,Albian,0.0,0,0,0.0,619,78,False,0.0,617,76,0,Transferred to Celtic,2020-08-15T12:28:02.359786Z,55,0,0,,0,,181008.jpg,0.0,0,0,Ajeti,0.0,False,,u,19,21,0.0,615,78,0,643,5,777,4,0.0,0.0,Ajeti,0,West Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1,0,264,,,6,204480,,,0,0,-2,2,199.7,70,48,2.0,,0,3,0.0,2.3,3,Declan,2.3,21,0,56.0,93,53,False,257.8,95,31,1530,,,48,0,0,,0,,204480.jpg,2.5,0,0,Rice,2.5,False,,a,19,21,99.0,160,89,42,152268,9941,306538,11337,0.5,8.8,Rice,1,West Ham,16.8,45.31073342103939,0.6,3.0,4.743014974437443,0.10000000000000142,1.0,1.2,3.6,0.0,0.0,2.9048374180359584,0.0,0.0,2.697067465538059,2.6011942119122016,0.0,0.0,1.2,0.0,0.1,0.0,2.801896517994656,0.0,0.0,1.6,0.0,0.2,0.0,2.4965853037914094,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,3.240818220681718,0.1,0.0,0.2999999999999998,1.0,0.0,0.0,2.3011942119122017,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,2.63287108369808,0.0,0.0,1.0999999999999996,0.0,0.10000000000000003,0.0,1.1652988882215864,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.182683524052735,0.0,0.0,1.6999999999999993,1.0,0.0,0.0,4.448811636094026,0.2,0.0,0.5999999999999996,1.0,0.29999999999999993,0.0,2.074273578214334,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,4.158303481116471,0.2,0.0,2.0,0.0,0.0,1.0,3.0652988882215864,0.0,0.0,1.8000000000000007,0.0,0.30000000000000004,0.0,2.8328710836980804,0.09999999999999998,0.0,1.099999999999998,0.0,0.0,0.0,2.135335283236613,0.0,0.0,2.0,0.0,0.0,0.0,2.3011942119122017,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.2065306597126333,0.0,0.0,0.5,1.0,0.2,0.0,2.6761537313190966,2.9310139764294636,,2.7585330693418393,2.731757871874078,0.561889055320429,0.5575320273581451,0.6106279117561384,1.2310372416570683,1.7999999999999998,0.10714285714285712
449,1,10,250,,,6,215439,,,0,0,2,-2,90.4,178,110,,,3,3,0.0,6.2,11,Tomas,6.2,21,5,96.1,27,16,False,373.8,28,9,1530,,,52,0,0,,0,,215439.jpg,4.5,0,0,Soucek,11.6,False,,a,19,21,497.0,19,11,77,1175000,175447,542966,49586,1.2,14.8,Soucek,1,West Ham,17.11111111111111,73.29856703167711,4.6,23.0,4.830848585075173,0.10000000000000142,1.0,0.5,1.5,0.6999999999999997,1.0,9.704837418035957,0.09999999999999998,0.0,4.283682488864248,4.901194211912202,0.4,0.0,1.2,0.0,0.2,0.0,3.0018965179946537,0.09999999999999998,0.0,1.6,0.0,0.09999999999999998,0.0,6.393137027929339,0.5,0.0,0.7000000000000002,1.0,0.0,1.0,2.240818220681718,-0.09999999999999998,0.0,0.2999999999999998,1.0,0.0,0.0,2.3011942119122017,0.20000000000000007,0.0,1.2000000000000002,0.0,0.0,0.0,2.8328710836980786,0.09999999999999988,0.0,1.0999999999999996,0.0,0.0,0.0,2.1652988882215864,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,4.182683524052735,0.2,1.0,1.6999999999999993,1.0,0.0,0.0,5.048811636094027,0.5,0.0,0.5999999999999996,1.0,0.0,0.0,2.574273578214334,0.10000000000000007,0.0,2.6000000000000014,0.0,0.0,0.0,7.635335283236612,0.8999999999999999,1.0,2.0,0.0,0.0,0.0,4.965298888221586,0.10000000000000007,1.0,1.8000000000000007,0.0,0.10000000000000003,0.0,2.3328710836980804,0.0,0.0,1.099999999999998,0.0,0.0,0.0,3.1353352832366137,0.20000000000000007,0.0,2.0,0.0,0.0,0.0,8.3011942119122,0.5999999999999996,1.0,1.1999999999999993,0.0,0.0,0.0,3.106530659712634,0.10000000000000007,0.0,0.5,1.0,0.0,0.0,5.316153731319098,5.098717156641478,,4.435799105707571,4.387985390162914,0.8237850940123552,1.0223372560229034,0.9805225301233612,1.878519039511741,5.1,0.298051948051948
450,4,5,167,,,6,217593,,,0,0,-4,4,152.2,112,75,,,0,3,0.0,1.8,3,Pablo,1.8,15,2,61.3,74,43,False,188.0,159,62,1262,,,61,0,0,,0,,217593.jpg,3.9,0,0,Fornals,0.8,False,,a,19,21,273.0,51,26,62,261413,900,225685,6543,0.3,10.2,Fornals,2,West Ham,15.897435897435901,63.359074769544534,3.6,18.0,4.488200983136776,0.10000000000000142,1.0,1.0,3.0,0.10000000000000007,0.0,4.004837418035959,0.2,0.0,3.985490187116512,2.8011942119122017,0.1,0.0,1.2,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,7.089688752067271,0.30000000000000004,0.0,0.7000000000000002,1.0,0.1,2.0,9.441644666962713,0.5,1.0,0.2999999999999998,1.0,0.6,1.0,5.801194211912201,0.7000000000000001,0.0,1.2000000000000002,0.0,0.0,0.0,4.33287108369808,0.3999999999999999,0.0,1.0999999999999996,0.0,0.0,0.0,7.165298888221586,0.3999999999999999,1.0,1.8000000000000007,0.0,0.0,0.0,2.682683524052736,0.10000000000000007,0.0,1.6999999999999993,1.0,0.0,0.0,3.8667155662250314,0.0,0.0,0.5999999999999996,1.0,0.10000000000000007,1.0,1.0742735782143338,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,4.635335283236612,0.5,0.0,2.0,0.0,0.0,0.0,3.6652988882215856,0.2999999999999998,0.0,1.8000000000000007,0.0,0.0,0.0,1.0,0.0,0.0,1.099999999999998,0.0,0.0,0.0,2.6353352832366133,0.10000000000000007,0.0,2.0,0.0,0.0,0.0,,,,1.1999999999999993,0.0,,,3.106530659712634,0.10000000000000007,0.0,0.5,1.0,0.0,0.0,2.6866758402463016,2.963445577881723,,4.1279349257137605,4.082365884315533,0.6533590470682806,0.4404386623354593,0.4858107504724136,1.6136778088436452,4.6,0.2893548387096773
451,0,0,40,100.0,100.0,0,219924,,,0,0,-2,2,1.9,400,154,,,0,2,0.0,0.3,0,Issa,0.3,5,0,6.7,375,137,False,64.6,315,120,297,,2020-09-22T20:00:14.006404Z,43,0,0,,0,,219924.jpg,1.0,0,0,Diop,0.5,False,,a,19,21,0.0,482,195,4,14151,533,92222,1277,0.1,0.9,Diop,1,West Ham,4.0,8.51715711851185,0.0,0.0,4.517157118511848,0.10000000000000142,0.0,0.0,0.0,,,,,,2.1292892796279626,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.7000000000000002,0.0,,,,,,0.2999999999999998,0.0,,,,,,1.2000000000000002,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.8000000000000007,0.0,,,0.0,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,,,,2.6000000000000014,0.0,,,,,,2.0,0.0,,,,,,1.8000000000000007,0.0,,,3.3314843347923215,0.0,0.0,1.099999999999998,0.0,0.0,0.0,,,,2.0,0.0,,,,,,1.1999999999999993,0.0,,,,,,0.5,0.0,,,3.3314843347923215,1.6657421673961603,,2.2380420376207786,2.162762006341037,0.4951835534018518,0.7747637987889119,0.3873818993944559,1.0268344714249926,0.0,0.0
452,0,0,32,,,0,222018,,,0,0,-1,1,3.8,386,146,,,0,2,0.0,1.3,0,Ben,1.3,2,1,6.5,377,139,False,44.6,344,132,141,,,39,0,0,,0,,222018.jpg,2.5,0,0,Johnson,3.3,False,,a,19,21,17.0,326,114,10,235794,16703,193481,15807,0.3,2.6,Johnson,0,West Ham,4.0,10.317157118511853,0.3,1.7999999999999998,4.517157118511848,0.10000000000000142,0.0,0.0,0.0,,,,,,2.5792892796279627,,,,,,,,,,,,,,,1.0,0.0,0.0,0.7000000000000002,0.0,0.0,0.0,,,,0.2999999999999998,0.0,,,,,,1.2000000000000002,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.8000000000000007,0.0,,,,,,1.6999999999999993,0.0,,,,,,0.5999999999999996,0.0,,,,,,2.6000000000000014,0.0,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,,,,1.099999999999998,0.0,,,,,,2.0,0.0,,,4.0047768476488095,0.3,1.0,1.1999999999999993,0.0,0.0,0.0,,,,0.5,0.0,,,4.0047768476488095,2.0015922825496038,,2.72730525764353,2.642912918221733,0.6613562255456314,1.0268658583714896,0.5132287903973344,1.3060738962880547,0.3,0.075
558,3,8,252,,,4,164555,,,0,0,2,-2,295.3,33,9,,,0,2,0.0,3.0,6,Vladimir,3.0,17,0,64.3,67,11,False,270.4,89,32,1164,,,47,0,0,,0,,164555.jpg,4.0,0,0,Coufal,4.1,False,,a,19,21,76.0,194,45,52,508869,25402,128391,18263,0.6,11.1,Coufal,2,West Ham,13.0,51.18391597496933,0.3,1.7999999999999998,14.680760635163512,0.10000000000000142,1.0,1.6,4.800000000000002,0.0,0.0,5.619349672143834,0.0,0.0,3.9372243057668723,,,,,,,,,,,,,,,,,,,,,,,,,0.2999999999999998,,,,4.095811330407428,0.1,0.0,1.2000000000000002,0.0,0.0,1.0,6.800002853310835,0.0,0.0,1.0999999999999996,0.0,0.1,1.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,5.03073409621094,0.0,0.0,1.6999999999999993,1.0,0.09999999999999998,0.0,5.695246544376106,0.1,0.0,0.5999999999999996,1.0,0.3,0.0,2.297094312857335,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,3.041341132946452,0.0,0.0,2.0,0.0,0.5000000000000001,0.0,3.2611955528863454,0.0,0.0,1.8000000000000007,0.0,0.2,0.0,7.637906353140945,0.0,0.0,1.099999999999998,0.0,0.09999999999999988,1.0,2.141341132946452,0.0,0.0,2.0,0.0,0.20000000000000007,0.0,2.8047768476488093,0.09999999999999998,0.0,1.1999999999999993,0.0,0.0,0.0,,,,0.5,0.0,,,4.55084350147001,4.169887293906358,,4.090274029939202,4.004713445883809,0.8377072990993344,0.9682645747808531,0.8872100625332676,1.8161061475399003,1.9,0.14615384615384616
576,0,0,41,,,2,60232,,,0,0,0,0,0.2,426,170,,,0,2,0.0,2.0,6,Craig,2.0,0,0,2.7,414,155,False,22.4,385,150,180,,,45,0,0,,0,,60232.jpg,6.0,0,0,Dawson,0.0,False,,a,19,21,4.0,383,148,12,3644,1662,2007,564,0.4,2.7,Dawson,0,West Ham,2.0,6.258578559255924,0.0,0.0,2.2585785592559247,0.10000000000000142,1.0,0.0,0.0,0.0,0.0,5.619349672143834,0.0,0.0,3.1292892796279626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,5.022736155497184,5.022736155497184,,3.2380420376207777,3.1627620063410364,0.6953976176951028,1.1161635901104854,1.1161635901104854,1.4751611132795324,0.0,0.0
587,2,0,49,,,1,172841,,,0,0,0,0,67.9,206,127,3.0,,0,3,0.0,1.5,3,Saïd,1.5,5,0,29.0,229,109,False,67.4,306,132,392,,,60,0,0,,0,,172841.jpg,2.1,0,0,Benrahma,0.2,False,,a,19,21,154.0,99,53,19,48168,619,37581,2270,0.2,3.2,Benrahma,0,West Ham,9.047619047619047,21.48978169236237,0.7,3.5,2.554344799158487,0.10000000000000142,1.0,0.5,1.5,0.0,0.0,2.9048374180359584,0.0,0.0,2.3751863975768943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.956937799043062,0.1,0.0,1.6999999999999993,0.0,0.1,1.0,,,,0.5999999999999996,0.0,,,2.5901185770750987,0.0,0.0,2.6000000000000014,0.0,0.2,1.0,1.5,0.1,0.0,2.0,0.0,0.0,0.0,3.4652988882215863,0.2,0.0,1.8000000000000007,0.0,0.09999999999999998,0.0,2.3328710836980804,0.0,0.0,1.099999999999998,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,1.1999999999999993,0.0,,,2.5,0.29999999999999993,0.0,0.5,0.0,0.0,0.0,2.1844271254335097,2.406257970759224,,2.4505925765767222,2.420582014898123,0.39586439959614905,0.3640711875722516,0.4010429951265373,0.9696657863437884,1.2,0.1326315789473684
453,0,0,0,,,0,19236,,,-1,1,-2,2,0.0,478,30,,,0,1,0.0,0.0,0,John,0.0,0,0,0.0,502,55,False,0.0,497,55,0,,,43,0,0,,0,,19236.jpg,0.0,0,0,Ruddy,0.2,False,,a,20,39,0.0,459,26,0,4174,164,13625,412,0.0,0.0,Ruddy,0,Wolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
