id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week18,goals_week18,xPoints week 18,clean_sheet_points,xGA_week18,cleansheet_week18,xA,xA_points,xA_week18,assists_week18,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,xPoints week 13,xG_week13,goals_week13,xGA_week13,cleansheet_week13,xA_week13,assists_week13,xPoints week 14,xG_week14,goals_week14,xGA_week14,cleansheet_week14,xA_week14,assists_week14,xPoints week 15,xG_week15,goals_week15,xGA_week15,cleansheet_week15,xA_week15,assists_week15,xPoints week 16,xG_week16,goals_week16,xGA_week16,cleansheet_week16,xA_week16,assists_week16,xPoints week 17,xG_week17,goals_week17,xGA_week17,cleansheet_week17,xA_week17,assists_week17,form 5,form 10,next1_xP,next5_xP,next10_xP,value,value form 5,value form 10,valuePoints metric,xG+xA,xG+xA per game
19,0,0,0,0.0,0.0,0,198849,,,0,0,-3,3,0.0,577,234,,,0,3,0.0,0.0,0,Lucas,0.0,0,0,0.0,589,233,False,0.0,586,233,0,Joined Atletico Madrid on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T22:30:19.674811Z,47,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,0.0,569,231,0,3458,0,17345,16,0.0,0.0,Torreira,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,15,,,0,200089,,,0,0,-3,3,29.7,299,163,,,0,3,0.9,0.9,0,Joseph,0.4,3,0,10.1,350,158,False,21.2,389,167,233,,,47,0,0,,0,,200089.jpg,1.0,0,0,Willock,0.1,False,,a,1,3,52.0,245,124,6,4380,45,9335,85,0.1,1.3,Willock,1,Arsenal,6.0,9.807165271473213,0.4,2.0,,,,1.8071652714732125,1.0,0.0,0.0,0.0,,,1.6345275452455357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.5,0.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.9000000000000004,0.0,,,1.0,0.0,0.0,1.099999999999998,0.0,0.0,0.0,0.5,0.1,0.0,0.8000000000000007,0.0,0.0,0.0,1.5,0.1,0.0,2.2,0.0,0.0,0.0,,,,0.8000000000000007,0.0,,,2.0,0.2,0.0,0.4000000000000021,0.0,0.0,0.0,1.3333333333333333,1.374432827323601,1.8360201964524696,1.6197926047061144,1.6093469690198354,0.347771818137348,0.2836879432624113,0.29243251645183,0.753951335435926,0.4,0.06666666666666667
21,0,0,2,100.0,100.0,0,200641,5.0,,0,0,-4,4,9.7,368,178,,,0,3,0.5,0.5,0,Reiss,0.0,0,0,2.4,418,181,False,4.2,437,187,70,,2020-12-31T11:00:17.325196Z,51,0,0,,0,,200641.jpg,1.0,0,0,Nelson,0.0,False,,a,1,3,10.0,354,167,2,1771,39,6090,30,0.0,0.4,Nelson,0,Arsenal,2.0,2.6023884238244044,0.0,0.0,,,,0.6023884238244039,1.0,0.0,0.0,0.0,,,1.3011942119122022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.9000000000000004,0.0,,,,,,1.099999999999998,0.0,,,,,,0.8000000000000007,0.0,,,,,,2.2,0.0,,,,,,0.8000000000000007,0.0,,,,,,0.4000000000000021,0.0,,,,1.0,1.4643618400845264,1.3109283733820682,1.292372898179176,0.25513611998278474,,0.19607843137254904,0.5761784815240297,0.0,0.0
22,1,4,81,,,0,205533,,,0,0,-5,5,58.8,222,36,,,0,4,1.1,1.1,1,Edward,0.6,6,1,24.9,262,38,False,74.4,301,35,316,,,55,0,0,,0,,205533.jpg,2.0,0,0,Nketiah,0.6,False,,a,1,3,120.0,146,40,26,47671,1037,141982,1254,0.1,4.7,Nketiah,0,Arsenal,13.0,26.53436754176611,1.2,4.8,0.09999999999999988,0.0,1.3999999999999997,0.0,1.0,0.0,0.6,1.7999999999999998,0.0,0.0,2.04110519552047,1.0,0.0,0.0,0.2,0.0,0.0,0.0,7.6,0.9,1.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,1.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.2999999999999989,0.0,0.0,0.0,2.0,0.09999999999999998,0.0,1.8000000000000007,0.0,0.2,0.0,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,5.206422018348624,0.0,0.0,1.099999999999998,0.0,0.4,1.0,2.4000000000000004,0.10000000000000007,0.0,0.8000000000000007,0.0,0.0,0.0,,,,2.2,0.0,,,,,,0.8000000000000007,0.0,,,,,,0.4000000000000021,0.0,,,1.9,2.201284403669725,2.0994771536808763,2.0038368709217096,2.0161887803393204,0.3711100355491764,0.34545454545454546,0.40023352793995,0.870330179684245,1.7999999999999998,0.13846153846153844
23,3,0,65,100.0,100.0,4,209289,,,1,-1,0,0,76.8,198,121,,,0,3,4.7,4.7,3,Emile,4.2,0,0,18.4,299,140,False,60.4,325,143,318,,2020-09-11T11:00:08.673059Z,45,0,0,,0,,209289.jpg,5.2,0,0,Smith Rowe,2.5,False,,a,1,3,46.0,263,136,21,244545,45491,58472,14859,0.9,4.7,Smith Rowe,0,Arsenal,4.038461538461538,17.519463865712993,0.5,2.5,0.0,0.0,2.3678794411714423,1.216361240414662,1.0,1.0,1.0,3.0,0.0,0.0,4.33815295722417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5802180519793545,0.3,0.0,2.2,1.0,0.0,1.0,2.7493289641172205,0.0,0.0,0.8000000000000007,1.0,0.1,0.0,8.30575693923952,0.2,0.0,0.4000000000000021,1.0,0.9,2.0,4.5007958491268845,4.5007958491268845,4.65790567950933,4.247913359056091,4.262492371021075,0.9640339904942601,1.0001768553615298,1.0001768553615298,2.045024915918457,1.5,0.37142857142857144
24,2,4,215,100.0,100.0,5,223340,4.0,,0,0,-2,2,308.5,32,25,,,1,3,6.9,6.9,3,Bukayo,6.4,15,3,114.9,19,12,False,273.4,90,31,1323,,2020-12-30T00:00:13.763798Z,53,1,0,,0,,223340.jpg,3.7,0,0,Saka,9.0,False,,a,1,3,567.0,17,9,59,857666,41598,664630,66765,1.2,11.1,Saka,0,Arsenal,15.945945945945946,64.87156170591598,3.9,19.5,0.10000000000000007,0.0,3.4678794411714424,4.802826622383762,1.0,1.0,1.9,5.6999999999999975,0.2,0.0,4.068216581557443,,,,,,,,2.649568619222635,0.1,0.0,1.9,0.0,0.0,0.0,,,,3.0,0.0,,,5.318730753077982,0.30000000000000004,1.0,0.20000000000000007,0.0,0.0,0.0,4.246596963941607,0.4,0.0,1.4000000000000004,0.0,0.0,0.0,3.6011942119122016,0.2,0.0,1.2000000000000002,1.0,0.1,0.0,3.2408182206817187,0.10000000000000007,0.0,0.2999999999999989,1.0,0.0,0.0,0.16529888822158642,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.6,0.2,0.0,2.5,0.0,0.2,0.0,4.646596963941606,0.30000000000000004,0.0,1.4000000000000004,0.0,0.3,0.0,4.8065306597126325,0.2,0.0,0.5,0.0,0.4,0.0,4.906569659740597,0.4999999999999998,0.0,0.9000000000000004,0.0,0.0,0.0,2.032871083698081,0.0,0.0,1.099999999999998,0.0,-0.09999999999999998,0.0,3.749328964117222,0.20000000000000007,0.0,0.8000000000000007,0.0,0.09999999999999998,0.0,6.5802180519793545,0.10000000000000007,1.0,2.2,0.0,0.0,1.0,7.008243692799391,0.2999999999999998,0.0,0.8000000000000007,1.0,0.7,1.0,7.170320046035638,0.8999999999999999,1.0,0.4000000000000021,1.0,0.0,0.0,5.595198039220611,4.696855856319597,4.413083793513515,3.9619423156707345,3.9818357270710134,0.7675880342561213,1.0556977432491719,0.8861992181735089,1.7671203605770136,5.8,0.363728813559322
25,0,0,0,0.0,0.0,0,242166,,,0,0,-3,3,0.0,579,236,,,0,3,0.0,0.0,0,Matteo,0.0,0,0,0.0,591,235,False,0.0,589,235,0,Joined Hertha Berlin on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T17:00:15.072120Z,47,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.1,False,,u,1,3,0.0,571,233,0,2724,3,12928,21,0.0,0.0,Guendouzi,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,0,9,50.0,50.0,2,444145,,,0,0,-1,1,3.7,392,185,,,0,3,0.9,0.9,0,Gabriel Teodoro,1.4,0,0,8.2,362,163,False,10.8,422,181,154,Ankle injury - 50% chance of playing,2021-01-09T23:30:20.360437Z,49,0,0,,0,,444145.jpg,2.3,0,0,Martinelli Silva,0.5,False,,d,1,3,68.0,210,111,7,81862,302,50428,10751,0.3,1.4,Martinelli,0,Arsenal,3.0434782608695654,8.916678036254527,0.6,3.0,,,,0.916678036254528,1.0,0.0,0.0,0.0,,,2.9297656404836303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,5.110803158362334,0.6,0.0,2.2,1.0,0.0,0.0,2.4493289641172207,0.0,0.0,0.8000000000000007,1.0,0.0,0.0,,,,0.4000000000000021,0.0,,,2.8533773741598525,2.8533773741598525,3.206265836772588,2.867141171726032,2.872567650522268,0.5979113552007408,0.5823219130938474,0.5823219130938474,1.3235332049186124,0.6,0.19714285714285712
27,0,0,0,0.0,0.0,0,462424,,,0,0,-5,5,0.0,472,190,,,0,2,0.0,0.0,0,William,0.0,0,0,0.0,497,190,False,0.0,491,189,0,Joined Nice on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-04T23:00:20.315877Z,40,0,0,,0,,462424.jpg,0.0,0,0,Saliba,0.6,False,,u,1,3,0.0,449,176,0,30944,7,218323,1141,0.0,0.0,Saliba,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,4,2,168,100.0,100.0,2,47431,1.0,,0,0,-5,5,283.6,41,29,2.0,,1,3,1.1,1.1,0,Willian,0.6,13,0,51.9,122,66,False,124.0,240,98,901,,2020-12-26T18:00:16.845067Z,75,0,0,,0,,47431.jpg,3.1,0,0,Borges Da Silva,2.9,False,,a,1,3,110.0,157,85,40,775281,169,1326962,1595,0.1,5.3,Willian,0,Arsenal,12.903225806451616,43.523847094963806,1.2,6.0,,,,3.8863769278993807,1.0,0.0,1.3,3.9,,,3.373098149859696,12.333730753077983,0.6,0.0,0.2,1.0,0.2,3.0,2.4495686192226347,0.0,0.0,1.9,0.0,0.09999999999999998,0.0,3.249787068367864,0.0,0.0,3.0,0.0,0.4,0.0,2.8187307530779817,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,,,,1.2000000000000002,0.0,,,3.2408182206817187,0.09999999999999998,0.0,0.2999999999999989,1.0,0.0,0.0,3.465298888221587,0.20000000000000007,0.0,1.8000000000000007,0.0,0.10000000000000007,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,3.236715541016705,0.0,0.0,1.4000000000000004,0.0,0.0,1.0,3.406530659712633,0.09999999999999998,0.0,0.5,0.0,0.09999999999999998,0.0,3.006569659740599,0.0,0.0,0.9000000000000004,0.0,0.20000000000000007,0.0,,,,1.099999999999998,0.0,,,2.9493289641172216,0.10000000000000007,0.0,0.8000000000000007,0.0,0.0,0.0,,,,2.2,0.0,,,,,,0.8000000000000007,0.0,,,2.099999999999999,0.09999999999999988,0.0,0.4000000000000021,0.0,0.2,0.0,2.5246644820586104,2.616524137431193,3.6244803998019344,3.326510555779685,3.3266219036841576,0.4497464199812928,0.33662193094114806,0.3488698849908258,1.231681296904731,2.5,0.19374999999999995
494,0,6,224,100.0,75.0,3,226597,,,0,0,0,0,22.3,317,106,,,1,2,0.5,0.4,0,Gabriel,0.0,13,2,46.0,150,39,False,300.0,65,23,1051,,2020-12-26T18:00:16.873188Z,50,0,0,,0,,226597.jpg,3.9,1,0,Magalhães,5.4,False,,a,1,3,138.0,130,21,47,1013440,517,1104338,7489,0.0,9.4,Gabriel,1,Arsenal,12.051282051282053,41.71910559987026,0.7,4.199999999999998,,,,14.519105599870253,1.0,0.0,0.0,0.0,,,3.461798124244553,8.874923012311926,0.1,1.0,0.2,1.0,0.0,0.0,2.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,,,,3.0,0.0,,,5.274923012311927,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,3.5863878557664246,0.1,0.0,1.4000000000000004,0.0,0.0,0.0,3.8047768476488084,0.09999999999999998,0.0,1.2000000000000002,0.0,0.0,0.0,5.963272882726876,0.0,0.0,0.2999999999999989,1.0,0.0,0.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,3.5283399944955955,0.2,0.0,2.5,1.0,0.0,0.0,3.5863878557664246,0.09999999999999998,1.0,1.4000000000000004,0.0,0.0,0.0,3.4261226388505337,0.0,0.0,0.5,0.0,0.0,0.0,4.2262786389623965,0.09999999999999998,0.0,0.9000000000000004,0.0,0.0,0.0,0.3314843347923211,0.0,0.0,1.099999999999998,0.0,0.0,0.0,,,,0.8000000000000007,0.0,,,,,,2.2,0.0,,,,,,0.8000000000000007,0.0,,,,,,0.4000000000000021,0.0,,,,3.0197226925734544,4.154538671655568,3.47515154304452,3.409408738272236,0.6923596248489106,,0.6039445385146909,1.5481631860384166,0.7,0.05808510638297871
501,1,3,207,100.0,100.0,4,182539,3.0,,0,0,-3,3,259.6,46,33,5.0,,0,3,2.1,2.1,3,Daniel,1.6,12,0,54.3,108,59,False,230.6,127,45,1015,,2020-10-21T16:30:22.125075Z,47,0,0,,0,,182539.jpg,2.1,0,0,Ceballos Fernández,0.9,False,,a,1,3,51.0,249,127,33,138644,763,225317,1785,0.3,7.0,Ceballos,3,Arsenal,15.714285714285715,38.16741944324357,0.1,0.5,0.0,0.0,2.3678794411714423,4.7330519014774595,1.0,1.0,2.0,6.0,0.0,0.0,2.428835782751864,1.8187307530779817,0.0,0.0,0.2,0.0,0.0,0.0,9.317989671854214,0.0,0.0,1.9,0.0,0.9,1.0,0.8999999999999998,0.0,0.0,3.0,0.0,0.29999999999999993,0.0,3.118730753077982,0.0,0.0,0.20000000000000007,1.0,0.10000000000000007,0.0,2.5465969639416057,0.0,0.0,1.4000000000000004,0.0,0.09999999999999988,0.0,2.9011942119122027,0.0,0.0,1.2000000000000002,0.0,0.20000000000000007,0.0,,,,0.2999999999999989,0.0,,,1.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.5820849986238987,0.1,0.0,2.5,1.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,1.9328710836980805,0.0,0.0,1.099999999999998,0.0,0.2,0.0,2.4493289641172207,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,,,,2.2,0.0,,,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,2.2703200460356374,0.0,0.0,0.4000000000000021,1.0,0.2,0.0,2.021882112831076,1.872120166398654,2.639561280417136,2.4082060130920238,2.39971411147111,0.5167735707982689,0.43018768358108,0.39832343965928807,1.1203384043829299,2.1,0.13363636363636364
526,0,0,131,100.0,100.0,3,153256,,,0,0,-1,1,62.3,218,132,,,0,3,1.7,1.7,0,Mohamed Naser,1.2,12,0,19.0,294,138,False,101.0,264,111,873,,2020-11-16T22:00:27.131231Z,44,0,0,,0,,153256.jpg,2.1,0,0,El Sayed Elneny,1.3,False,,a,1,3,28.0,298,154,21,251617,1549,222106,5954,0.3,4.8,Elneny,2,Arsenal,10.0,23.31194211912202,0.4,2.0,,,,3.01194211912202,1.0,0.0,0.1,0.30000000000000004,,,2.3311942119122016,3.8187307530779817,,,0.2,1.0,,,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2.049787068367864,0.0,0.0,3.0,0.0,0.0,0.0,2.8187307530779817,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,1.2000000000000002,0.0,,,3.2408182206817187,0.09999999999999998,0.0,0.2999999999999989,1.0,0.0,0.0,2.4652988882215867,0.0,0.0,1.8000000000000007,0.0,0.1,0.0,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,0.5,0.0,,,1.406569659740599,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,2.3328710836980804,0.0,0.0,1.099999999999998,0.0,0.0,0.0,1.4493289641172211,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,2.610803158362334,0.10000000000000003,0.0,2.2,0.0,0.0,0.0,2.4493289641172207,0.0,0.0,0.8000000000000007,1.0,0.0,0.0,,,,0.4000000000000021,0.0,,,2.169820362198925,2.049780366007091,2.520806105978407,2.3240446929956597,2.31108500705923,0.5298168663436821,0.4931409914088466,0.46585917409252064,1.1113532346620727,0.5,0.05
527,0,0,0,0.0,0.0,0,113534,,,0,0,0,0,0.0,455,17,,,0,1,0.0,0.0,0,Matt,0.0,0,0,0.0,481,43,False,0.0,475,43,0,Transferred to Hibernian,2021-01-09T10:26:30.856796Z,40,0,0,,0,,113534.jpg,0.0,0,0,Macey,1.6,False,,u,1,3,0.0,432,13,0,171710,80,96051,7132,0.0,0.0,Macey,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,0,0,0,,,0,115918,,,0,0,0,0,0.0,538,54,,,0,1,0.5,0.5,0,Rúnar Alex,0.0,0,0,0.0,555,71,False,0.0,550,71,0,,,45,0,0,,0,,115918.jpg,0.0,0,0,Rúnarsson,0.0,False,,a,1,3,0.0,527,51,0,2193,69,2042,75,0.0,0.0,Rúnarsson,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,0,0,55,100.0,75.0,1,167199,,,0,0,-1,1,35.3,285,157,,,0,3,0.7,0.5,1,Thomas,0.2,4,0,12.5,336,154,False,61.4,323,141,298,,2020-11-09T00:00:26.507224Z,49,0,0,,0,,167199.jpg,1.3,0,0,Partey,0.3,False,,a,1,3,29.0,296,152,8,107202,525,98947,303,0.0,1.6,Partey,1,Arsenal,6.1538461538461515,11.653502842536627,0.5,2.5,0.0,0.0,1.0,1.853502842536628,1.0,0.0,0.1,0.30000000000000004,0.0,0.0,1.8936942119122024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.6011942119122016,0.0,0.0,1.2000000000000002,0.0,0.1,0.0,2.7408182206817187,0.0,0.0,0.2999999999999989,1.0,0.0,0.0,4.0,0.6,0.0,1.8000000000000007,0.0,0.0,0.0,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.9000000000000004,0.0,,,,,,1.099999999999998,0.0,,,,,,0.8000000000000007,0.0,,,,,,2.2,0.0,,,,,,0.8000000000000007,0.0,,,,,,0.4000000000000021,0.0,,,1.0,1.0,2.109175496526769,1.8700280491393912,1.862542504876676,0.38646820651269437,0.2040816326530612,0.2040816326530612,0.8554838430743033,0.6,0.09750000000000003
12,0,10,351,,,8,98980,,,0,0,6,-6,0.0,610,65,,,1,1,11.0,0.0,0,Emiliano,6.0,16,0,39.3,179,10,True,394.8,24,10,1350,,,51,0,0,,1,,98980.jpg,5.5,0,52,Martínez,30.8,False,,a,2,7,0.0,606,64,83,2676042,75205,968007,33990,1.2,16.3,Martínez,0,Aston Villa,15.090909090909092,69.67253155833761,0.0,0.0,,,,18.67253155833761,0.0,0.0,0.0,0.0,,,4.616854500853697,,,,,,,,10.626278638962397,0.0,0.0,0.9,1.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,3.7307340962109374,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,7.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,3.14753266960496,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,1.6262786389623969,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,2.730734096210938,0.0,0.0,1.7000000000000008,1.0,0.0,0.0,2.2047768476488088,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.4261226388505337,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,8.204776847648807,0.0,0.0,1.200000000000001,1.0,0.0,0.0,6.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,7.471517764685769,0.0,0.0,1.0,1.0,0.0,0.0,3.9863878557664254,0.0,0.0,1.3999999999999986,0.0,0.0,0.0,3.598274476890538,0.0,0.0,1.9000000000000021,0.0,0.0,0.0,5.264045024335684,5.164747383792677,4.5727632379775045,4.78850108577073,4.716397114352487,0.9052655884026858,1.0321656910462127,1.0126955654495446,2.0443775351644105,0.0,0.0
28,0,0,0,100.0,100.0,0,21205,,,0,0,0,0,0.0,529,47,,,0,1,-1.0,0.0,0,Tom,0.0,0,0,0.0,549,67,False,0.0,544,67,0,,2020-08-15T10:00:11.430596Z,45,0,0,,0,,21205.jpg,0.0,0,0,Heaton,0.1,False,,a,2,7,0.0,518,44,0,3000,242,4464,166,0.0,0.0,Heaton,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,2,43,,,1,37339,,,0,0,-2,2,73.0,204,49,,,1,2,2.6,0.0,0,Ahmed,1.8,0,0,12.2,338,119,False,27.2,379,149,129,,,43,0,0,,0,,37339.jpg,2.4,0,0,El Mohamady,0.3,False,,a,2,7,21.0,317,106,12,24575,430,37151,799,0.4,2.8,El Mohamady,0,Aston Villa,5.0,15.686682142822699,0.1,0.6000000000000001,,,,6.186682142822701,0.0,0.0,0.3,0.8999999999999999,,,3.13733642856454,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,1.0,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,,,,1.7000000000000008,0.0,,,,,,1.1999999999999993,0.0,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,1.200000000000001,0.0,,,7.926122638850533,0.1,0.0,0.5,1.0,0.3,0.0,,,,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.3999999999999986,0.0,,,,,,1.9000000000000021,0.0,,,1.0,3.3087075462835114,3.0492250102597924,3.2844778298141795,3.222884427090668,0.7296131229219861,0.23255813953488372,0.7694668712287236,1.5129579734090053,0.4,0.08
30,0,0,0,0.0,0.0,0,40564,,,0,0,-2,2,0.0,485,195,,,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,509,195,False,0.0,503,194,0,Not included in Aston Villa's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.217167Z,43,0,0,,0,,40564.jpg,0.0,0,0,Lansbury,0.1,False,,n,2,7,0.0,468,191,0,6166,42,18490,143,0.0,0.0,Lansbury,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
