id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
297,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,76359,,,0,0,-2,2,0.0,614,226,,,0,2,0.0,0.0,0,Phil,0.0,,,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,625,226,False,0.0,623,226,0,Not included in Manchester United's 25-man Premier League squad,2020-09-18T09:30:16.753619Z,,,,48,0,0,,0,,76359.jpg,0.0,0,0,Jones,0.0,False,,u,13,1,Manchester Utd,0.0,607,224,0,538,0,4711,7,,,,,0.0,0.0,Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
298,67.34647302223983,3.0689532010134615,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,410,100.0,100.0,25.14875439106113,8,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,95658,,,0,0,0,0,66.5,245,60,,,1,2,6.0,6.0,5,Harry,5.5,3.4143558798448,3.3258294474556087,21.94444444444445,22,27,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.5,69,12,False,466.0,30,3,1980,,2020-11-19T12:00:17.061461Z,3.1782975364692407,3.273355858784467,3.0674950245645647,55,0,0,,0,,95658.jpg,3.6,0,0,Maguire,5.5,False,,a,13,1,Manchester Utd,302.0,63,1,79,485861,20299,386720,12716,0.5579914910933567,0.6207919781536,0.604696263173747,1.3086060418358274,1.0,14.4,Maguire,0.1,0.30000000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.5,1.6,0.07291139240506328,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,9.0,,0.10000000000000007,0.0,0.09999999999999998,0.0,0.09999999999999998,0.10000000000000007,0.09999999999999988,0.0,0.0,0.2,0.0,0.10000000000000007,0.0,0.0,0.0,0.0,0.2,0.0,0.09999999999999998,0.2,0.2,3.1952465443761024,,4.281280184142561,2.443212633449335,2.804776847648809,5.0,1.7092948897891702,2.8047768476488097,6.28128018414255,1.8075860719786232,3.986341215165632,6.4970943128573335,0.8075860719786215,3.8047768476488097,2.4715177646857693,3.1952465443761024,2.7975870990291463,-0.9190323542167824,5.3952465443761035,6.619349672143838,3.2314843347923183,5.395246544376106,5.395246544376102,6
299,40.238649092022136,2.485328326271955,0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,212,,,4.638649092022125,7,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,101582,,,0,0,-2,2,208.5,103,72,5.0,,0,3,2.3,2.3,3,Frederico,1.8,2.9601970154048503,2.8727411638699505,16.19047619047619,22,13,0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,167,91,False,233.6,171,67,1272,,,2.491445086393252,2.543479639509836,2.452410925628038,53,0,0,,0,,101582.jpg,2.1,0,0,Rodrigues de Paula Santos,0.2,False,,a,13,1,Manchester Utd,96.0,205,109,34,21305,305,25215,626,0.468929872881501,0.5585277387556321,0.5420266346924435,1.0795576390853345,0.3,6.4,Fred,1.7,5.1,,0.10000000000000007,,0.0,,0.0,0.3999999999999999,,0.0,,0.2,,,0.0,0.30000000000000004,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.7,2.4,0.14823529411764705,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,,1.1999999999999993,1.0,0.6000000000000014,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,3.5,,0.0,,0.0,,0.2,0.0,,0.09999999999999998,,0.09999999999999998,,,0.09999999999999998,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,3.4488116360940246,,2.9703200460356407,,2.3011942119122017,,3.0273237224472926,3.501194211912201,,2.701896517994656,,5.174273578214335,,,2.8678794411714423,3.4488116360940246,1.0,1.0,3.3488116360940268,1.90483741803596,1.3328710836980795,3.3488116360940263,3.0488116360940256,3
300,64.72986839245905,3.560142761585248,3,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,11,346,100.0,100.0,20.83671249892292,5,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106760,1.0,,1,-1,-1,1,537.3,10,2,,,1,2,5.7,5.7,7,Luke,5.2,3.4962753474693584,3.9917317591776933,18.181818181818183,22,19,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,94.4,53,7,False,303.2,120,50,1393,,2021-01-10T23:30:24.238967Z,3.662640532197588,3.7668203610438233,3.5481811758012336,49,1,0,,0,,106760.jpg,3.3,0,0,Shaw,5.0,False,,a,13,1,Manchester Utd,102.0,193,47,60,501783,141353,226594,5061,0.7265597472622954,0.7135255811161956,0.8146391345260598,1.6083085602815985,1.1,12.2,Shaw,3.0,9.0,,,,0.3,,0.20000000000000007,0.3999999999999999,0.10000000000000007,0.30000000000000004,0.0,0.6999999999999997,0.0,0.0,0.0,0.7000000000000002,0.0,0.1,0.1,0.0,0.09999999999999998,0.0,,0.2,3.2,0.176,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,1.2000000000000002,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.895437262357415,,,,7.104776847648809,,1.6,5.404776847648809,1.3000000000000005,2.707586071978623,4.986341215165632,8.397094312857336,1.8075860719786208,1.0,4.6715177646857695,4.895437262357415,1.401035374891215,-1.6190323542167824,2.495246544376105,4.619349672143839,3.631484334792319,7.352184343419168,,4
302,150.6870369823375,6.883235022649987,11,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,25,576,,,6.272132039371729,8,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,141746,2.0,,0,0,9,-9,941.4,1,1,1.0,,7,3,5.8,5.8,17,Bruno Miguel,5.3,7.2283060948176265,6.1132489889234725,21.89189189189189,22,22,12,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,261.3,1,1,True,872.4,1,1,1835,,,6.748228416372432,6.988278089146945,6.633818323754728,114,0,1,1.0,0,,141746.jpg,7.4,0,0,Borges Fernandes,58.0,False,,a,13,1,Manchester Utd,797.0,9,5,162,5072422,147431,1971484,9313,0.60379254584649,0.634061938141897,0.5362499113090765,2.0386382705094,0.5,14.2,Fernandes,8.3,24.9,,0.20000000000000007,1.1999999999999995,0.10000000000000007,0.0,0.4000000000000004,1.0,0.1999999999999993,0.3000000000000007,0.0,0.5,0.1,1.0,0.0,0.9000000000000004,0.2,0.10000000000000003,0.5,0.20000000000000007,0.0,0.3999999999999999,1.0,10.4,18.700000000000003,0.8541975308641977,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,48.64,,0.9000000000000004,0.0,0.20000000000000007,0.0,1.0,0.7000000000000002,0.39999999999999947,0.8999999999999995,0.20000000000000107,0.5999999999999996,0.2,0.1999999999999993,0.10000000000000142,1.0999999999999996,0.7,0.7999999999999999,1.1,0.10000000000000007,0.0,0.3000000000000003,0.8999999999999995,15.544248898451444,,8.76043862311074,7.622968197879858,3.601194211912204,3.0,11.230132711211338,11.770609105529225,6.2292347747178045,10.601896517994657,2.4965853037914134,9.469586078214332,3.5018965179946555,6.3011942119122,2.867879441171449,15.544248898451444,9.596810567860738,5.3,11.839846118852645,4.004837418035962,2.3328710836980795,8.40574943513709,13.048811636094026,4
303,65.58631178707225,3.632472652822463,6,,,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,0.0,0.0,3,222,100.0,100.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148225,,,0,0,-3,3,232.9,83,8,,,2,4,4.2,4.2,13,Anthony,3.7,4.63750614689268,3.982953105196451,18.055555555555557,22,21,4,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,111.2,38,12,False,272.0,146,15,1245,,2021-01-15T18:00:24.388868Z,3.5517709690011525,3.659287797202209,3.508667089216253,87,0,0,4.0,0,,148225.jpg,3.6,1,0,Martial,5.4,False,,a,13,1,Manchester Utd,610.0,22,10,65,1067781,55768,1504966,10936,0.41752559227844405,0.5330466835508828,0.4578107017467185,1.2315235668897895,0.4,7.5,Martial,2.0,6.0,,,0.0,0.1,0.0,1.5,0.09999999999999988,-0.09999999999999988,0.0,0.09999999999999988,0.10000000000000007,0.0,0.0,0.2,0.0,0.0,0.0,,,,0.0,0.0,5.8,7.8,0.43199999999999994,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,23.2,,,0.09999999999999988,0.0,0.0,1.5000000000000002,0.09999999999999963,0.10000000000000007,0.20000000000000007,0.6000000000000001,0.2999999999999998,0.0,0.5,0.0,1.2999999999999998,0.1,0.0,,,,0.2,0.8,8.097718631178706,,,2.3999999999999995,1.3,4.006422018348624,16.508426966292134,2.6999999999999984,1.1000000000000008,2.8000000000000007,4.7,5.5,2.0,4.0,1.6,8.097718631178706,2.4,-0.5991735537190084,,,,2.8,5.2,0
304,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,156689,,,0,0,-2,2,0.0,620,254,,,0,3,0.0,0.0,0,Andreas,0.0,,,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,631,253,False,0.0,629,253,0,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,,,,48,0,0,,0,,156689.jpg,0.0,0,0,Pereira,0.0,False,,u,13,1,Manchester Utd,0.0,614,251,0,967,0,5492,8,,,,,0.0,0.0,Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
305,8.370644668943413,2.8460191874407603,0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0,38,,,3.370644668943413,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,172649,,,0,0,-3,3,0.0,644,69,,,0,1,0.5,0.5,0,Dean,0.0,5.0,,2.9411764705882355,22,3,0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.5,396,23,False,65.2,349,23,225,,,2.97651150619374,3.0433949010564176,2.8770044231645513,52,0,0,,0,,172649.jpg,1.7,0,11,Henderson,1.3,False,,a,13,1,Manchester Utd,0.0,642,68,5,16348,155,139279,1072,0.5473113822001462,0.9615384615384615,,1.248061975723297,0.0,1.0,Henderson,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,,1.1999999999999993,1.0,0.6000000000000014,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1.0,3.443212633449335,,5.0,,,,,,,,,,,,,,,,,,1
306,91.24264102463152,4.178401317950415,6,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4,322,100.0,100.0,6.256329237559253,7,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,176297,,,0,0,0,0,358.0,36,28,2.0,,2,3,4.3,4.3,9,Marcus,3.8,3.7611593824021807,2.3120031180057015,21.83673469387755,22,24,8,,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,155.5,15,10,False,497.4,22,8,1765,,2021-01-24T20:00:26.139298Z,4.125101137281962,4.256295389584859,4.054331570863272,95,0,0,2.0,0,,176297.jpg,4.9,0,0,Rashford,11.8,False,,a,13,1,Manchester Utd,699.0,15,7,107,2144557,114111,1664085,19991,0.4398317176789911,0.39591151393707164,0.24336874926375804,1.355652399705135,0.4,11.3,Rashford,1.7,5.1,,0.30000000000000004,0.09999999999999988,0.10000000000000007,0.0,0.10000000000000007,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.09999999999999988,0.0,0.0,0.5,0.09999999999999998,0.10000000000000007,0.2,0.0,6.5,8.2,0.3755140186915888,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,32.5,,0.3000000000000003,1.0999999999999996,0.10000000000000007,0.0,1.0000000000000004,1.2999999999999998,0.20000000000000007,0.2999999999999998,0.0,0.0,0.0,0.09999999999999963,0.10000000000000052,0.09999999999999963,0.2,0.0,0.8,0.2,0.0,0.5,0.2,2.6977186311787054,,6.060438623110741,6.799999999999998,3.101194211912203,5.0,7.3273237224472965,8.801194211912202,2.6703200460356387,3.701896517994655,3.4309528455575173,2.074273578214334,2.5018965179946555,2.8011942119122004,2.8678794411714446,2.6977186311787054,3.100258843722804,2.020241911445805,12.630880601611269,3.20483741803596,2.63287108369808,6.805749435137089,3.5488116360940256,3
307,7.730095937203803,1.5460191874407605,0,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,0.0,,0,19,100.0,100.0,5.730095937203803,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,180804,,,0,0,-3,3,4.0,409,156,,,0,2,0.7,0.7,0,Axel,0.2,0.5511942119122023,1.1023884238244046,5.0,22,3,0,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,0.0,,3.6,422,158,False,33.6,386,150,131,,2020-09-11T11:00:09.121147Z,1.67651150619374,1.7433949010564185,1.5770044231645506,42,1,0,,0,,180804.jpg,0.4,0,0,Tuanzebe,0.1,False,,a,13,1,Manchester Utd,0.0,483,195,2,18932,146,17105,484,0.3680998065335144,0.13123671712195292,0.26247343424390585,0.754380118901635,0.0,0.5,Tuanzebe,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,0.0,,0.0,0.0,0.0,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,,1.1999999999999993,1.0,0.6000000000000014,,,,,,0.5999999999999996,0.6000000000000014,0.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,-1.0,,1.0,1.0,,,1.2047768476488092,,,,,,,,1.0,,1
308,52.39434242956985,3.263909856268286,1,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,297,100.0,100.0,18.39662379839116,6,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,184667,,,0,0,-2,2,71.6,237,54,,,0,2,3.5,3.5,6,Victor,3.0,3.830725396284302,3.3212862073064024,16.05263157894737,22,16,1,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,43.2,214,65,False,308.0,116,46,1415,,2021-01-20T23:30:18.271394Z,3.3785483325571173,3.466553403893345,3.2705734941188034,48,0,0,,0,,184667.jpg,3.8,0,0,Lindelöf,1.2,False,,a,13,1,Manchester Utd,52.0,285,93,61,151376,3261,208679,1661,0.6799812200558929,0.798067790892563,0.6919346265221672,1.4897642116179872,0.6,12.7,Lindelöf,0.5,1.5,,0.0,0.0,0.1,0.0,0.3,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.6,1.1,0.06852459016393443,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,3.6,,0.0,0.0,0.2,0.0,0.3,0.0,,,,0.0,0.1,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.1952465443761024,,3.681280184142561,2.443212633449335,4.70477684764881,6.006422018348624,3.8092948897891694,3.2047768476488083,,,,2.297094312857336,2.407586071978621,,3.4715177646857693,4.1952465443761024,1.401035374891215,,4.195246544376103,5.619349672143838,3.331484334792319,4.195246544376106,5.495246544376101,0
309,47.33022505330652,2.451029511689088,1,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,236,100.0,100.0,5.532506422127808,4,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195851,,,0,0,-1,1,166.5,141,93,,,1,3,2.8,2.8,8,Scott,2.3,2.495630865542656,1.5846170428616724,19.310344827586206,22,14,3,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,58.8,138,74,False,324.6,102,35,1141,,2021-01-30T22:30:21.150722Z,2.465821839267127,2.5062981515685805,2.43142141845645,49,0,0,,0,,195851.jpg,2.9,0,0,McTominay,0.8,False,,a,13,1,Manchester Utd,97.0,202,107,56,170021,3529,142611,3565,0.5002101044263445,0.5093124215393176,0.32339123323707597,1.107262267032545,0.5,11.4,McTominay,0.8,2.4000000000000004,,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.10000000000000007,,0.0,0.1,0.0,0.1,0.0,0.0,0.9,1.7000000000000002,0.0880357142857143,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,4.5,,,0.09999999999999998,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,2.8488116360940268,,,2.6108031583623337,2.3011942119122017,1.0,10.530132711211335,2.3011942119122017,1.0,2.201896517994656,1.0,3.0742735782143344,2.7018965179946552,,1.0,2.8488116360940268,,1.0,2.8488116360940268,3.40483741803596,2.63287108369808,2.5488116360940265,1.0,0
310,19.06457946717572,2.7091770821776024,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,4,119,75.0,100.0,8.06457946717572,2,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197365,,,0,0,-1,1,5.1,402,151,,,0,2,1.5,2.0,0,Eric,1.5,3.7954157263585904,3.641717764011484,7.037037037037036,22,11,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,15.2,342,121,False,126.0,275,106,548,Knock - 75% chance of playing,2021-02-05T14:00:21.445965Z,2.8396694009305823,2.9065527957932598,2.740162317901393,49,0,0,,0,,197365.jpg,2.7,0,0,Bailly,0.4,False,,d,13,1,Manchester Utd,20.0,348,126,19,69940,340,68664,5575,0.5528932820770617,0.7745746380323654,0.7432077069411192,1.2238814520586265,0.3,3.9,Bailly,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,,1.1999999999999993,1.0,0.6000000000000014,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,2.2047768476488088,7.68128018414255,1.8075860719786232,4.986341215165632,2.297094312857336,,,,,1.0,-1.9190323542167824,,,,,,2
