id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week11,cleansheet_week11,xA,xA_points,xG_week11,goals_week11,xPoints week 11,xA_week11,assists_week11,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,form 5,form 10,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
393,0,0,0,,,0,102884,,,-1,1,-2,2,0.0,454,27,,,0,1,0.5,0.0,0,Paulo,0.0,0,0,0.0,474,50,False,0.0,473,50,0,,,43,0,0,,0,,102884.jpg,0.0,0,0,Gazzaniga,0.3,False,,a,17,6,0.0,419,24,0,3791,135,14653,380,0.0,0.0,Gazzaniga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,0,0,8,,,0,108823,,,0,0,-6,6,13.7,306,160,,,0,3,0.5,0.0,0,Bamidele,0.0,0,0,4.8,357,162,False,9.4,388,168,66,,,74,0,0,3.0,0,,108823.jpg,1.0,0,0,Alli,0.6,False,,a,17,6,25.0,254,134,2,18950,268,242643,895,0.0,0.3,Alli,0,Tottenham,2.0,3.6718219624783255,0.2,1.0,0.6718219624783248,0.9000000000000004,0.0,0.0,0.0,,,,,,1.8359109812391623,1.7465969639416066,0.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,1.5,0.1,0.0,1.0000000000000004,0.0,0.0,0.0,,,,2.1,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,0.8000000000000007,0.0,,,,,,1.1999999999999993,0.0,,,,,,1.0999999999999996,0.0,,,,0.75,1.8623206925223048,1.819552435778346,1.8078931004626024,0.24809607854583274,0.6748942991348112,0.2,0.1
395,1,0,78,,,1,115556,,,0,0,-3,3,54.7,178,43,,,0,2,1.2,0.7,1,Ben,0.7,4,0,15.6,246,78,False,55.8,280,110,401,,,47,0,0,,0,,115556.jpg,2.2,0,0,Davies,0.8,False,,a,17,6,46.0,203,53,18,61850,441,184518,2360,0.1,3.8,Davies,0,Tottenham,8.181818181818182,23.91641849297973,0.1,0.6000000000000001,10.993450295099855,0.9000000000000004,0.0,0.1,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,2.9231178158086335,3.8863878557664258,0.1,0.0,1.4,0.0,0.1,0.0,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,3.626278638962397,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,2.400826446280992,0.0,0.0,1.0000000000000004,0.0,0.0,1.0,,,,2.1,0.0,,,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.8000000000000007,0.0,,,,,,1.1999999999999993,0.0,,,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.0,2.1801162565817918,3.1359107314908905,2.833230083490837,2.7300667899336704,0.6219399608103475,1.3483337049143473,0.2,0.024444444444444446
396,1,0,157,,,5,132015,,,0,0,-1,1,91.7,124,79,,,0,3,3.5,3.0,3,Pierre-Emile,3.0,9,0,31.3,124,69,False,195.6,65,24,990,,,49,0,0,,0,,132015.jpg,2.6,0,0,Højbjerg,0.9,False,,a,17,6,24.0,257,137,29,71593,7278,85145,3158,0.6,5.9,Højbjerg,1,Tottenham,11.153846153846152,28.06966760400897,0.1,0.5,3.746699406129119,0.9000000000000004,1.0,0.6,1.7999999999999998,0.1,0.0,2.9065696597405988,0.0,0.0,2.5165908886352883,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,3.0065696597406,0.0,0.0,0.8999999999999999,0.0,0.2,0.0,4.668705887452433,0.0,0.0,1.0000000000000004,0.0,0.3,1.0,2.422456428252982,0.0,0.0,2.1,0.0,0.09999999999999998,0.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,2.606530659712633,0.0,0.0,0.5,0.0,0.0,0.0,2.4493289641172207,0.0,0.0,0.8000000000000007,1.0,0.0,0.0,2.3011942119122017,0.0,0.0,1.1999999999999993,1.0,0.0,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,2.519298915836147,2.7502653732334035,2.5596572808358418,2.49643113445265,2.4759850610681875,0.5135899772725078,1.136879878130666,0.7,0.06275862068965518
397,0,0,36,100.0,100.0,0,157668,,,0,0,-3,3,20.4,280,152,,,0,3,0.5,0.0,0,Harry,0.0,7,0,5.5,349,157,False,35.0,324,138,256,,2020-11-20T14:00:27.542715Z,52,0,0,,0,,157668.jpg,1.2,0,0,Winks,0.1,False,,a,17,6,0.0,574,228,5,3699,86,11322,217,0.0,1.0,Winks,1,Tottenham,4.166666666666667,6.399629088496512,0.0,0.0,1.39962908849651,0.9000000000000004,0.0,0.0,0.0,,,,,,1.5359109812391625,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,1.4065696597405992,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,,,,1.0000000000000004,0.0,,,1.0,0.0,0.0,2.1,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,0.8000000000000007,0.0,,,,,,1.1999999999999993,0.0,,,,,,1.0999999999999996,0.0,,,,1.5361553925784182,1.5906683302338622,1.5130832425311156,1.4864699515819881,0.2953674963921466,0.6735415215187678,0.0,0.0
398,0,0,37,,,0,173904,,,0,0,-2,2,2.1,366,138,,,0,2,0.5,0.0,0,Davinson,0.0,7,0,14.3,271,88,False,55.0,284,112,360,,,53,1,0,,0,,173904.jpg,1.0,0,0,Sánchez,0.8,False,,a,17,6,86.0,130,23,4,24370,632,57852,1913,0.0,0.8,Sánchez,0,Tottenham,4.0,12.974575699826598,0.6,3.6,5.374575699826599,0.9000000000000004,0.0,0.0,0.0,,,,,,3.243643924956649,,,,,,,,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,4.826278638962396,0.2,0.0,0.8999999999999999,0.0,0.0,0.0,5.871517764685769,0.4,0.0,1.0000000000000004,0.0,0.0,0.0,-0.5101742869880722,0.0,0.0,2.1,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,0.8000000000000007,0.0,,,,,,1.1999999999999993,0.0,,,,,,1.0999999999999996,0.0,,,,2.9988020471596784,3.411647573054645,3.163977517969476,3.0844414743130564,0.6120082877276697,1.4089488864082247,0.6,0.15
399,0,0,0,0.0,0.0,0,184349,,,0,0,-3,3,0.0,537,208,,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,549,208,False,0.0,548,208,0,Joined Hoffenheim on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T09:30:18.086610Z,47,0,0,,0,,184349.jpg,0.0,0,0,Sessegnon,0.1,False,,n,17,6,0.0,516,200,0,1015,4,15893,71,0.0,0.0,Sessegnon,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0,0,21,100.0,100.0,4,194252,6.0,,0,0,-5,5,50.3,185,113,,,0,3,3.2,2.7,3,Steven,2.7,2,0,11.7,298,139,False,22.6,348,149,402,,2020-11-27T13:30:25.449944Z,70,0,0,,0,,194252.jpg,2.0,0,0,Bergwijn,0.4,False,,a,17,6,50.0,195,102,14,13008,975,87071,753,0.4,2.0,Bergwijn,1,Tottenham,7.0,14.751376868674138,0.3,1.5,2.3513768686741368,0.9000000000000004,1.0,0.3,0.8999999999999999,0.0,0.0,2.406569659740599,0.0,0.0,2.107339552667734,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,1.3,0.0,0.0,1.6,0.0,0.1,0.0,2.1,0.1,0.0,0.8999999999999999,0.0,0.2,0.0,,,,1.0000000000000004,0.0,,,2.622456428252982,0.1,0.0,2.1,1.0,0.0,0.0,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,0.8000000000000007,0.0,,,2.3011942119122017,0.0,0.0,1.1999999999999993,1.0,0.0,0.0,1.83287108369808,0.09999999999999998,0.0,1.0999999999999996,1.0,0.0,0.0,2.1802116517836274,2.093848563933977,2.1426585215173657,2.088947832186359,2.0725886822429804,0.301048507523962,0.7964994834755607,0.6,0.08571428571428572
401,0,0,0,,,0,195774,,,-1,1,-3,3,0.0,538,214,,,0,3,0.5,0.0,0,Gedson,0.0,0,0,0.0,550,213,False,0.0,549,213,0,,,47,0,0,,0,,195774.jpg,0.0,0,0,Carvalho Fernandes,0.1,False,,a,17,6,0.0,518,204,0,2163,63,6220,159,0.0,0.0,Fernandes,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,0,0,0,100.0,100.0,0,199584,,,0,0,-1,1,0.0,563,216,,,0,2,0.5,0.0,0,Japhet,0.0,0,0,0.0,574,216,False,0.0,573,216,0,,2020-10-05T10:00:16.076802Z,49,0,0,,0,,199584.jpg,0.0,0,0,Tanganga,0.0,False,,a,17,6,0.0,552,211,0,817,66,6742,73,0.0,0.0,Tanganga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,0,0,38,100.0,100.0,2,200826,2.0,,0,0,-1,1,90.8,127,80,2.0,,0,3,3.5,3.0,2,Giovani,3.0,1,1,25.0,175,86,False,67.4,250,103,305,,2020-11-27T13:30:25.464349Z,69,0,0,,0,,200826.jpg,1.9,0,0,Lo Celso,0.4,False,,a,17,6,96.0,111,61,15,8329,701,36221,612,0.4,2.2,Lo Celso,2,Tottenham,7.894736842105264,16.151928799256545,0.8,4.0,2.6519287992565457,0.9000000000000004,1.0,0.5,1.5,0.0,0.0,1.406569659740599,0.0,0.0,2.0459109812391616,,,,,,,,0.8,0.1,0.0,1.6,0.0,0.1,0.0,4.206569659740599,0.30000000000000004,0.0,0.8999999999999999,1.0,0.1,0.0,,,,1.0000000000000004,0.0,,,,,,2.1,0.0,,,1.8000000000000005,0.10000000000000003,0.0,0.5,0.0,0.09999999999999998,0.0,1.6,0.0,0.0,0.5,0.0,0.2,0.0,2.0,0.2,0.0,0.8000000000000007,0.0,0.0,0.0,2.0000000000000004,0.20000000000000007,1.0,1.1999999999999993,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.6013139319481198,1.8516424149351496,2.0611706216890915,2.032096985122256,2.02631953902231,0.29650883786074805,0.7788649994792207,1.3,0.16466666666666666
404,0,0,0,0.0,0.0,0,209042,,,0,0,-1,1,0.0,486,189,,,0,3,0.0,0.0,0,Oliver,0.0,0,0,0.0,505,188,False,0.0,504,188,0,Joined Norwich City on loan until the end of the season on 17/8. - Expected back 01 Jul,2020-08-18T09:30:16.995257Z,44,0,0,,0,,209042.jpg,0.0,0,0,Skipp,0.0,False,,n,17,6,0.0,455,175,0,1601,20,2702,115,0.0,0.0,Skipp,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1,0,110,100.0,100.0,5,231372,,,0,0,-1,1,107.8,101,67,,,0,3,3.5,3.0,0,Tanguy,3.0,4,1,30.8,130,70,False,119.2,166,61,544,,2020-12-06T18:30:27.607609Z,59,0,0,,0,,231372.jpg,2.8,0,0,Ndombele,0.4,False,,a,17,6,81.0,137,73,28,34629,1368,32683,3656,0.5,4.7,Ndombele,2,Tottenham,10.0,25.482078010271483,0.5,2.5,3.3591098123916243,0.9000000000000004,0.0,1.2,3.6,,,,,,2.5482078010271483,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,4.367879441171442,0.4,1.0,1.0000000000000004,0.0,0.0,0.0,2.122456428252982,0.0,0.0,2.1,1.0,0.0,0.0,3.2065306597126333,0.0,0.0,0.5,1.0,0.2,0.0,2.106530659712633,0.09999999999999998,0.0,0.5,0.0,0.0,0.0,4.249328964117222,0.0,0.0,0.8000000000000007,1.0,0.6000000000000001,0.0,4.519098142043206,0.0,0.0,1.1999999999999993,1.0,0.3999999999999999,1.0,2.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,3.301957212392785,2.6560772643009107,2.568381032013749,2.5332724780807228,2.5249030130043235,0.43189962729273695,1.0490805495900066,1.7,0.16999999999999998
406,0,0,0,0.0,0.0,0,234908,,,0,0,-2,2,0.0,467,193,,,0,2,0.0,0.0,0,Juan,0.0,0,0,0.0,486,193,False,0.0,485,193,0,Joined Villarreal on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-05T21:30:11.646440Z,43,0,0,,0,,234908.jpg,0.0,0,0,Foyth,0.1,False,,n,17,6,0.0,433,179,0,1415,7,9017,64,0.0,0.0,Foyth,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,1,3,97,100.0,100.0,2,87835,,,0,0,-2,2,81.1,142,32,,,1,2,0.5,0.0,0,Matt,0.0,5,0,24.4,179,52,False,113.0,175,72,525,,2020-11-16T16:30:18.355852Z,58,0,0,,0,,87835.jpg,4.0,0,0,Doherty,6.2,False,,a,17,6,49.0,197,51,24,186799,4378,1329680,25702,0.0,4.1,Doherty,1,Tottenham,6.0,25.084831747619766,0.3,1.7999999999999998,8.061863549739897,0.9000000000000004,0.0,0.4,1.2000000000000002,,,,,,4.18080529126996,4.786387855766426,0.3,0.0,1.4,0.0,0.0,0.0,0.8075860719786215,0.0,0.0,1.6,0.0,0.0,0.0,4.526278638962396,0.10000000000000003,0.0,0.8999999999999999,0.0,0.1,0.0,,,,1.0000000000000004,0.0,,,,,,2.1,0.0,,,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,8.854253655511947,0.0,0.0,0.8000000000000007,1.0,0.30000000000000004,1.0,,,,1.1999999999999993,0.0,,,,,,1.0999999999999996,0.0,,,6.640188147181242,4.608072728830806,4.371487049537201,4.095963529685003,4.004464321521876,0.7208284984948207,1.7359849079428444,0.7,0.11666666666666665
482,0,0,0,100.0,100.0,0,15749,,,0,0,-1,1,0.0,470,30,,,0,1,0.5,0.0,0,Joe,0.0,0,0,0.0,489,52,False,0.0,488,52,0,,2020-08-20T13:00:12.071870Z,44,0,0,,0,,15749.jpg,0.0,0,0,Hart,0.7,False,,a,17,6,0.0,437,27,0,8711,291,34606,1023,0.0,0.0,Hart,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,0,0,0,0.0,0.0,0,168763,,,0,0,-1,1,0.0,409,164,,,0,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,430,163,False,0.0,429,163,0,Joined Bournemouth on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:12.318900Z,39,0,0,,0,,168763.jpg,0.0,0,0,Carter-Vickers,0.3,False,,n,17,6,0.0,366,141,0,15501,304,25931,572,0.0,0.0,Carter-Vickers,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,2,0,142,100.0,75.0,4,199249,5.0,,1,-1,2,-2,101.5,108,26,,,0,2,6.2,4.3,6,Sergio,5.7,5,0,30.1,137,38,False,135.8,145,57,630,,2020-12-02T13:00:19.934946Z,57,0,0,,0,,199249.jpg,4.7,0,0,Reguilón,5.8,False,,a,17,6,63.0,166,34,33,564782,50663,190449,10409,1.0,5.8,Reguilón,2,Tottenham,7.0212765957446805,26.08003203907236,0.2,1.2000000000000002,9.434095643312649,0.9000000000000004,1.0,0.8,2.4000000000000004,0.0,0.0,3.626278638962397,0.0,0.0,3.7144288055648516,,,,,,,,,,,,,,,,,,,,,,4.671517764685769,0.1,0.0,1.0000000000000004,0.0,0.2,0.0,3.6808601957705487,0.0,0.0,2.1,0.0,0.3,1.0,,,,0.5,0.0,,,5.214892692326469,0.0,0.0,0.5,0.0,0.2,1.0,4.697315856468885,0.1,0.0,0.8000000000000007,1.0,0.10000000000000007,0.0,3.2047768476488083,0.0,0.0,1.1999999999999993,1.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,3.814949674039775,3.918160904379313,3.904388987599436,3.629751714353461,3.5386331523337287,0.6516541764148862,1.5558030222820924,1.0,0.14242424242424243
543,0,3,33,100.0,100.0,1,36903,4.0,,-1,1,-1,1,38.5,225,137,3.0,,0,3,0.5,0.0,0,Gareth,0.0,3,1,13.8,276,130,False,41.4,308,133,115,,2020-11-09T00:00:26.443707Z,94,0,0,,0,,36903.jpg,4.3,0,0,Bale,0.5,False,,a,17,6,58.0,179,94,13,156161,600,132126,7223,0.0,1.4,Bale,0,Tottenham,3.0232558139534884,11.31554482700212,0.6,3.0,1.015544827002119,0.9000000000000004,0.0,0.1,0.30000000000000004,,,,,,3.7428340581622392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.2,0.0,2.1,0.0,0.0,0.0,,,,0.5,0.0,,,5.8,0.3,1.0,0.5,0.0,0.1,0.0,2.949328964117221,0.09999999999999998,0.0,0.8000000000000007,1.0,0.0,0.0,,,,1.1999999999999993,0.0,,,,,,1.0999999999999996,0.0,,,4.374664482058612,3.5831096547057406,3.7357063334450937,3.7341290659431463,3.7401614104459764,0.3981738359747063,1.2207778644598843,0.7,0.23153846153846153
564,0,0,2,100.0,75.0,0,245824,,,-1,1,-1,1,10.3,331,50,,,0,4,0.5,0.0,0,Carlos Vinicius,0.0,0,0,3.3,371,48,False,2.0,416,51,12,,2020-12-02T13:00:19.962691Z,69,0,0,,0,,245824.jpg,1.0,0,0,Alves Morais,0.0,False,,a,17,6,21.0,271,46,1,4606,141,4108,276,0.0,0.1,Carlos Vinicius,0,Tottenham,1.0,1.4,0.1,0.4,0.0,0.9000000000000004,0.0,0.0,0.0,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.1,0.0,0.8000000000000007,0.0,0.0,0.0,,,,1.1999999999999993,0.0,,,,,,1.0999999999999996,0.0,,,1.4,1.4,1.3773218898307542,1.4051753545977843,1.4171385191044916,0.20289855072463767,0.5329708913388167,0.1,0.1
584,0,0,36,,,1,214225,,,0,0,0,0,0.3,398,158,,,0,2,3.2,2.7,1,Joe,2.7,0,0,2.1,392,147,False,20.4,352,140,101,,,50,0,0,,0,,214225.jpg,2.2,0,0,Rodon,0.0,False,,a,17,6,0.0,567,215,9,2476,186,1010,341,0.5,1.8,Rodon,0,Tottenham,4.090909090909091,10.496725147549933,0.0,0.0,5.4967251475499275,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.565866147178872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.8000000000000007,0.0,,,1.0,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.331484334792319,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,1.7771614449307729,1.5828710836980795,2.7848955431576714,2.474555192346684,2.3681020285501733,0.5131732294357744,1.1474902252514876,0.0,0.0
56,0,0,0,,,0,50093,,,0,0,0,0,0.0,422,11,,,0,1,-0.5,-0.5,0,David,0.0,0,0,0.0,444,36,False,0.0,443,36,0,,,40,0,0,,0,,50093.jpg,0.0,0,0,Button,4.6,False,,a,18,35,0.0,383,8,0,134573,3485,135073,3133,0.0,0.0,Button,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1,3,92,100.0,100.0,2,171975,,,0,0,0,0,89.3,130,18,,,1,4,0.8,0.8,1,Callum,1.3,10,2,30.8,129,25,False,87.8,216,26,537,,2020-11-12T11:30:20.560757Z,55,0,0,,0,,171975.jpg,2.6,0,0,Robinson,0.6,False,,a,18,35,136.0,74,30,29,129273,1357,117161,4141,0.2,5.3,Callum Robinson,0,West Brom,11.153846153846152,22.622968197879853,0.6,2.4,0.0,1.6999999999999993,0.0,0.4,1.2000000000000002,0.0,0.0,1.0,0.0,0.0,2.0282661142926766,1.0,0.0,0.0,2.2,0.0,0.0,0.0,2.3,0.0,0.0,3.6,0.0,0.1,0.0,6.2,0.3,2.0,2.1000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.1685185185185185,0.0,0.0,0.7000000000000011,0.0,0.0,1.0,1.4,0.10000000000000003,0.0,1.5999999999999996,0.0,0.0,0.0,3.3,0.09999999999999998,0.0,1.5999999999999996,1.0,0.30000000000000004,0.0,1.0,0.0,0.0,2.3999999999999986,0.0,0.0,0.0,2.4,0.09999999999999998,0.0,2.700000000000003,1.0,0.0,0.0,1.82,2.176851851851852,2.0132586819574327,2.0396114197272186,2.031393893267821,0.368775657144123,0.8648555770540182,1.0,0.08965517241379312
407,0,0,11,100.0,75.0,0,42427,,,0,0,-2,2,13.2,308,103,,,0,2,-0.5,-0.4,0,Kieran,0.0,8,0,2.3,387,146,False,7.4,393,151,135,,2020-11-22T12:00:23.538295Z,43,0,0,,0,,42427.jpg,-1.5,1,0,Gibbs,0.2,False,,a,18,35,2.0,350,132,-3,5499,194,45315,364,0.0,-0.7,Gibbs,0,West Brom,2.0,-1.7925237341136615,0.0,0.0,1.2074762658863385,1.6999999999999993,0.0,0.0,0.0,,,,,,-0.8962618670568309,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,-4.0,0.0,0.0,3.6,0.0,0.0,0.0,,,,2.1000000000000005,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,,,,1.5999999999999996,0.0,,,,,,2.3999999999999986,0.0,,,,,,2.700000000000003,0.0,,,,-4.0,-0.7350334686259683,-1.1554674821009068,-1.0181127760464477,-0.2084329923387979,0.43221585217320885,0.0,0.0
408,0,0,6,0.0,100.0,0,49440,,,0,0,-3,3,11.6,325,48,,,0,4,0.0,0.2,0,Hal,0.7,5,0,4.8,356,46,False,11.4,380,42,137,Wrist Injury - Expected back 20 Dec,2020-12-06T22:30:19.880213Z,52,0,0,2.0,0,,49440.jpg,1.0,0,0,Robson-Kanu,0.1,False,,i,18,35,25.0,253,45,5,7799,103,29909,366,0.1,1.0,Robson-Kanu,0,West Brom,5.0,5.4,0.1,0.4,0.0,1.6999999999999993,0.0,0.0,0.0,,,,,,1.08,1.4,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,,,,1.5999999999999996,0.0,,,1.0,0.0,0.0,2.3999999999999986,0.0,0.0,0.0,1.0,0.0,0.0,2.700000000000003,0.0,0.0,0.0,1.0,0.8,1.0762802090792984,1.082812084253006,1.0807752614553776,0.2076923076923077,0.47361133042579584,0.1,0.02
409,0,0,52,75.0,75.0,1,49944,,,0,0,-2,2,42.6,206,126,,,0,3,-0.4,-0.4,0,Jake,0.0,17,0,13.2,279,132,False,65.0,259,107,656,Lack of match fitness - 75% chance of playing,2020-11-22T12:00:23.569344Z,48,1,0,,0,,49944.jpg,1.5,0,0,Livermore,0.1,False,,d,18,35,25.0,251,132,12,4300,19,12391,237,0.0,2.5,Livermore,2,West Brom,8.0,13.807476265886338,0.2,1.0,1.2074762658863385,1.6999999999999993,0.0,0.2,0.6000000000000001,,,,,,1.7259345332357925,2.410803158362333,0.0,0.0,2.2,0.0,0.1,0.0,3.0273237224472926,0.2,0.0,3.6,0.0,0.0,0.0,2.1224564282529816,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,1.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,0.496585303791409,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,1.3,0.0,0.0,1.5999999999999996,0.0,0.1,0.0,2.201896517994656,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,,,,2.3999999999999986,0.0,,,,,,2.700000000000003,0.0,,,1.7509482589973282,1.6877148771260713,1.756942155541754,1.6681633401072886,1.6974099596268322,0.35956969442412345,0.7877777305253278,0.4,0.05
410,0,0,0,100.0,100.0,0,49957,5.0,,0,0,-2,2,0.0,583,234,,,0,3,-0.5,-0.5,0,Kamil,0.0,0,0,0.0,590,233,False,0.0,588,233,0,,2020-10-20T22:30:19.255186Z,53,0,0,,0,,49957.jpg,0.0,0,0,Grosicki,0.0,False,,a,18,35,0.0,578,231,0,531,13,6998,43,0.0,0.0,Grosicki,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
