id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
482,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,15749,,,0,0,-2,2,0.0,515,34,,,0,1,0.5,-0.5,0,Joe,0.0,,,,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,539,57,False,0.0,531,57,0,,2020-08-20T13:00:12.071870Z,,,,43,0,0,,0,,15749.jpg,0.0,0,0,Hart,0.6,False,,a,17,6,Tottenham,0.0,495,29,0,12995,202,45248,469,,,,,0.0,0.0,Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
521,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,168763,,,0,0,-1,1,0.0,466,185,,,0,2,0.0,0.0,0,Cameron,0.0,,,,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,496,185,False,0.0,488,185,0,Joined Bournemouth on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:12.318900Z,,,,39,0,0,,0,,168763.jpg,0.0,0,0,Carter-Vickers,0.2,False,,u,17,6,Tottenham,0.0,435,164,0,18844,0,33259,141,,,,,0.0,0.0,Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
542,49.21032110516667,3.806836160965724,3,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,0.0,1.0,,1.0,0.0,0.0,3,225,25.0,0.0,14.718093125892059,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,199249,5.0,,0,0,0,0,155.3,164,37,,,0,2,0.1,0.0,0,Sergio,0.0,6.257755344952183,,12.926829268292684,24,11,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0,50.4,202,57,False,217.6,197,78,1059,Muscle injury - 25% chance of playing,2021-01-28T23:00:26.280171Z,4.013290073156348,3.546664721443314,4.015961108790429,55,0,0,,0,,199249.jpg,4.1,0,0,Reguilón,2.4,False,,d,17,6,Tottenham,130.0,176,42,53,858584,419,761125,11000,0.6921520292664952,1.1377736990822152,,1.6232403931326684,0.0,9.6,Reguilón,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.0,,,,,,,,0.2,0.3,,0.2,0.10000000000000007,0.0,0.8,1.8,0.13924528301886793,,1.0999999999999996,0.9000000000000004,1.1999999999999993,1.0,1.6000000000000014,0.8999999999999986,0.0,1.0,0.9000000000000021,0.6999999999999993,,2.099999999999998,1.900000000000002,2.3999999999999986,0.3000000000000007,2.8999999999999986,,1.0000000000000004,2.1,0.5,0.5,0.8000000000000007,1.1999999999999993,4.800000000000002,,0.0,0.0,0.09999999999999998,0.0,0.0,0.10000000000000003,,,0.4,0.0,,,,,,,,0.1,0.0,,0.0,0.1,0.0,,,2.331484334792319,3.626278638962397,3.8047768476488084,1.0,1.8075860719786203,4.226278638962399,,,10.560646180728503,3.9863412151656403,,,,,,,,4.671517764685769,3.6808601957705487,,5.214892692326469,4.697315856468885,3.2047768476488083,2
543,19.370601002704703,2.79797570039068,0,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,3,52,100.0,75.0,1.9706010027047056,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,36903,4.0,,0,0,-2,2,73.4,246,147,5.0,,0,3,1.3,0.2,1,Gareth,0.8,1.9831895397408783,1.9831895397408783,6.9230769230769225,24,5,1,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,,,0.0,,1.0,0.0,,22.8,326,153,False,67.2,355,155,247,,2021-02-11T00:00:28.318037Z,2.855799408814332,2.611047800885977,2.843014579666097,93,0,0,,0,,36903.jpg,2.6,0,0,Bale,0.3,False,,a,17,6,Tottenham,88.0,236,122,18,162071,217,158606,464,0.30085760219254626,0.21324618706891163,0.21324618706891163,0.9174923761059545,0.1,1.9,Bale,0.3,0.8999999999999999,,,,,,0.1,,,,,,,0.0,0.09999999999999998,,,0.0,,,0.0,,0.1,0.0,,0.9,1.2,0.17333333333333334,,1.0999999999999996,0.9000000000000004,1.1999999999999993,1.0,1.6000000000000014,0.8999999999999986,0.0,1.0,0.9000000000000021,0.6999999999999993,,2.099999999999998,1.900000000000002,2.3999999999999986,0.3000000000000007,2.8999999999999986,,,2.1,0.5,0.5,0.8000000000000007,1.1999999999999993,4.5,,,,,,0.0,,,,,,,0.0,0.0,,,0.30000000000000004,,,0.2,,0.3,0.09999999999999998,,2.5,,,,,,1.3,,,,,,,1.0,2.4495686192226347,,,2.5,,,2.0,,5.8,2.949328964117221,,0
564,8.9,1.5257142857142856,0,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,,0,14,100.0,100.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,245824,,,0,0,-1,1,24.8,341,50,,,0,4,1.1,0.1,0,Carlos Vinicius,0.6,1.5,2.25,5.833333333333334,24,1,0,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,,12.8,366,49,False,18.2,422,50,160,,2020-12-30T00:00:15.235264Z,1.528929350035924,1.4626138500602943,1.5219648844241245,69,0,0,,0,,245824.jpg,1.2,0,0,Alves Morais,0.1,False,,a,17,6,Tottenham,85.0,240,48,7,22810,308,20292,987,0.2211180124223602,0.21739130434782608,0.32608695652173914,0.5808295019896491,0.1,1.0,Carlos Vinicius,0.1,0.30000000000000004,,,,,,,,,0.0,0.0,0.0,,,0.1,0.0,,,,,,,,0.0,,0.4,0.5,0.0857142857142857,,1.0999999999999996,0.9000000000000004,1.1999999999999993,1.0,1.6000000000000014,0.8999999999999986,0.0,1.0,0.9000000000000021,0.6999999999999993,,2.099999999999998,1.900000000000002,2.3999999999999986,0.3000000000000007,2.8999999999999986,,,,,,0.8000000000000007,1.1999999999999993,1.6,,,,,,,,,0.0,0.0,0.0,,,0.2,0.10000000000000003,,,,,,,,0.1,,,,,,,,,,,1.0,1.0,1.0,,,2.1,2.4000000000000004,,,,,,,,1.4,,0
584,17.9699862776057,2.5671408968008143,0,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0,82,,,7.969986277605701,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,214225,,,0,0,0,0,2.5,423,162,,,0,2,1.1,0.1,0,Joe,0.6,2.691480468356036,2.0440500949512344,7.0,24,5,0,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,7.7,389,142,False,72.0,350,136,371,,,2.767638798572356,2.423865050836021,2.783211731524024,50,0,0,,0,,214225.jpg,2.0,0,0,Rodon,0.0,False,,a,17,6,Tottenham,2.0,418,156,14,4450,62,3710,131,0.5134281793601628,0.5382960936712072,0.4088100189902469,1.1480603106132785,0.1,2.8,Rodon,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,1.0999999999999996,0.9000000000000004,1.1999999999999993,1.0,1.6000000000000014,0.8999999999999986,0.0,1.0,0.9000000000000021,0.6999999999999993,,2.099999999999998,1.900000000000002,2.3999999999999986,0.3000000000000007,2.8999999999999986,,,,0.5,0.5,0.8000000000000007,1.1999999999999993,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,,3.331484334792319,1.0,,,,,,,,3.9863412151656403,,1.4898257130119288,2.598274476890539,,,,,,,1.0,,,1.0,0
650,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,496179,,,0,0,0,0,0.0,607,244,,,0,3,0.5,-0.5,0,Alfie,0.0,,,,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,620,244,False,0.0,617,244,0,,,,,,45,0,0,,0,,496179.jpg,0.0,0,0,Devine,0.0,False,,a,17,6,Tottenham,0.0,594,243,0,256,39,130,51,,,,,0.0,0.0,Devine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
666,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,0.0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,490145,,,0,0,0,0,0.0,605,77,,,0,4,1.0,0.0,0,Dane,0.5,,,1.0,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,618,78,False,0.0,615,75,1,,,1.0,1.0,1.0,45,0,0,,0,,490145.jpg,1.0,0,0,Scarlett,0.0,False,,a,17,6,Tottenham,0.0,592,77,1,2065,430,732,427,0.2222222222222222,,,0.4714045207910317,0.1,0.2,Scarlett,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.3000000000000007,2.8999999999999986,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
15,26.89786015995705,2.113403298282339,1,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,1,115,,,8.700450833532173,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154043,,,0,0,-4,4,56.0,270,73,,,0,2,0.4,-0.6,1,Ainsley,0.4,2.2090637178844097,2.33690041236814,12.727272727272727,24,9,0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,17.2,347,119,False,89.0,326,126,665,,,2.22159685524179,2.5332669860603456,2.474717341106505,46,0,0,,0,,154043.jpg,2.2,0,0,Maitland-Niles,0.8,False,,a,18,35,West Brom,26.0,339,118,28,64673,2032,158191,871,0.4594354996265955,0.48023124301834996,0.5080218287756827,0.9853793686996097,0.1,6.1,Maitland-Niles,0.1,0.30000000000000004,0.0,,,0.0,0.0,0.1,,0.0,0.0,0.1,,0.0,,,,-0.2,0.1,0.0,0.0,,,0.0,,0.0,0.0,0.1,0.007857142857142858,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,1.1000000000000014,1.5,0.3999999999999986,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.1,,0.0,,,,-0.1,0.0,0.0,0.0,,,0.0,,0.0,3.9812801841425607,5.274923012311927,,,1.0,3.331484334792321,5.10012484523293,,1.0,1.0,4.371517764685769,,0.0,,,,0.692520640593719,3.9812801841425607,1.1991482734714558,1.0,,,1.0,,1.0,1
56,2.6836068512060995,2.6836068512060995,0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0,18,,,0.6836068512060993,0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,50093,,,0,0,0,0,0.0,479,17,,,0,1,0.0,-1.0,0,David,0.0,,,1.0,24,2,0,,,,,,,,,,,0.0,,,,,,,,,,,,,,2.3,442,27,False,23.4,408,27,90,,,2.79335616619953,3.1033546389745807,3.044706068328532,40,0,0,,0,,50093.jpg,2.0,0,4,Button,3.8,False,,a,18,35,West Brom,0.0,452,11,2,204063,1287,252529,4471,0.6709017128015249,,,1.3418034256030498,0.0,0.5,Button,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,3.6000000000000014,,2.0,1.7999999999999972,1.1000000000000014,1.5,0.3999999999999986,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.10929488978917,,,,,,,,,,,,,,0
358,46.29222797927461,2.225587883618972,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,169,100.0,100.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,171975,,,0,0,-1,1,174.3,141,22,,,1,4,0.8,-0.2,0,Callum,0.8,2.686328125,2.1333333333333333,20.8,24,33,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,185,31,False,136.8,272,32,1178,,2020-11-12T11:30:20.560757Z,2.198298654701271,2.227620861641522,2.229356096685504,54,0,0,,0,,171975.jpg,2.5,0,0,Robinson,0.7,False,,a,18,35,West Brom,241.0,93,35,52,228530,2489,207949,4248,0.4121459043738837,0.4974681712962963,0.3950617283950617,0.9577405343085877,0.1,9.6,Callum Robinson,0.6,1.7999999999999998,0.0,0.0,0.0,0.09999999999999998,,0.0,0.0,0.0,0.09999999999999998,,0.0,0.1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,1.7,2.3,0.11057692307692306,2.2,2.700000000000003,1.6999999999999993,1.1999999999999993,1.8999999999999984,2.3000000000000007,1.6999999999999993,0.8000000000000007,3.3000000000000007,0.0,3.6000000000000014,3.6,2.0,1.7999999999999972,1.1000000000000014,1.5,0.3999999999999986,2.1000000000000005,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.5999999999999996,1.5999999999999996,2.3999999999999986,6.8,0.0,0.09999999999999998,0.0,0.0,,0.0,0.0,0.0,0.0,,0.5000000000000001,0.0,0.09999999999999988,0.0,0.5,,,0.3,0.0,0.0,0.0,0.10000000000000003,0.09999999999999998,0.0,,1.0,2.4,1.0,1.2999999999999998,,1.0,2.0,2.0,2.3,,8.790625,2.3,1.3999999999999997,1.0,4.0,,,6.2,1.0,1.0,2.1685185185185185,1.4,3.3,1.0,0
407,12.736068512060996,1.2736068512060994,0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0,107,100.0,100.0,6.836068512060994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42427,,,0,0,-2,2,65.1,258,67,,,0,2,0.2,-0.8,0,Kieran,0.2,,1.1012683429163994,10.0,24,25,0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,20.8,331,112,False,132.0,278,108,810,,2020-12-29T20:00:14.948078Z,1.3774159991606998,1.6937971662836753,1.6355263119169674,43,0,0,,0,,42427.jpg,0.5,1,0,Gibbs,0.2,False,,a,18,35,West Brom,10.0,381,142,5,10450,97,52531,198,0.29618763981537194,,0.2561089169573022,0.6141877622612015,0.0,1.2,Gibbs,0.3,0.8999999999999999,0.0,,,0.0,0.0,0.0,0.0,,,,0.3,0.0,-0.09999999999999998,0.09999999999999998,,,,,,,,,,,0.0,0.3,0.03,2.2,2.700000000000003,1.6999999999999993,1.1999999999999993,1.8999999999999984,2.3000000000000007,1.6999999999999993,0.8000000000000007,3.3000000000000007,0.0,3.6000000000000014,3.6,2.0,1.7999999999999972,1.1000000000000014,1.5,0.3999999999999986,2.1000000000000005,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.5999999999999996,1.5999999999999996,2.3999999999999986,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.4432126334493356,,,1.0,1.598274476890541,1.4010353748912148,2.7307340962109388,,,,3.00929488978917,-4.0,0.2413411329464509,1.961195552886348,,,,,,,,,,,1
408,8.4,0.945,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,0,1,100.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49440,,,0,0,-3,3,12.2,381,56,,,0,4,0.2,-0.8,0,Hal,0.2,0.75,0.5,8.888888888888891,24,6,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,5.2,417,55,False,11.4,443,52,216,,2020-12-06T22:30:19.880213Z,0.9420299164805849,0.9452212636545472,0.9454101217942178,52,0,0,2.0,0,,49440.jpg,0.9,0,0,Robson-Kanu,0.1,False,,a,18,35,West Brom,29.0,334,55,8,9851,184,32789,109,0.18173076923076922,0.14423076923076922,0.09615384615384615,0.4144099141225713,0.0,1.5,Robson-Kanu,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.1,0.1,0.011249999999999998,2.2,2.700000000000003,1.6999999999999993,1.1999999999999993,1.8999999999999984,2.3000000000000007,1.6999999999999993,0.8000000000000007,3.3000000000000007,0.0,3.6000000000000014,3.6,2.0,1.7999999999999972,1.1000000000000014,1.5,0.3999999999999986,2.1000000000000005,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.5999999999999996,1.5999999999999996,2.3999999999999986,0.4,0.1,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.4,1.0,,,,,,,,,2.0,0.0,0.0,,1.0,,,1.0,1.0,,,,,1.0,1
409,26.40767099602505,1.6074234519319597,0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,99,100.0,100.0,2.8076709960250508,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49944,,,0,0,-3,3,72.5,249,149,,,0,3,1.4,0.4,1,Jake,1.4,1.9434714962672617,1.9083763137890688,16.42857142857143,24,34,0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.9,311,141,False,136.6,273,116,1225,,2020-12-20T22:00:22.999308Z,1.6284327738363662,1.7128392690056606,1.6985858628010202,47,1,0,,0,,49944.jpg,1.4,1,0,Livermore,0.0,False,,a,18,35,West Brom,53.0,289,143,23,5233,31,14645,55,0.34200498977275734,0.41350457367388543,0.4060375135721423,0.7414491494623756,0.3,4.9,Livermore,0.2,0.6000000000000001,0.1,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.2,0.4,0.02434782608695652,2.2,2.700000000000003,1.6999999999999993,1.1999999999999993,1.8999999999999984,2.3000000000000007,1.6999999999999993,0.8000000000000007,3.3000000000000007,0.0,3.6000000000000014,3.6,2.0,1.7999999999999972,1.1000000000000014,1.5,0.3999999999999986,2.1000000000000005,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.5999999999999996,1.5999999999999996,2.3999999999999986,1.0,0.0,,,,0.0,0.0,,,,,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.410803158362333,,,,2.149568619222636,-2.0,,,,,4.027323722447292,3.0273237224472926,2.135335283236613,2.165298888221587,2.332871083698079,,1.0,2.1224564282529816,1.3328710836980795,1.3328710836980795,0.496585303791409,1.3,2.201896517994656,,2
410,7.203784771762723,2.431277360469919,1,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,0,29,100.0,100.0,0.5063754453378513,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,49957,5.0,,0,0,-3,3,35.2,319,169,,,0,3,0.0,-1.0,0,Kamil,0.0,2.8613181112236465,,2.962962962962963,24,5,0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,7.2,396,175,False,22.4,410,177,147,,2020-10-20T22:30:19.255186Z,2.440894188101787,2.537541889339324,2.5240128955158347,52,0,0,,0,,49957.jpg,2.7,0,0,Grosicki,0.0,False,,a,18,35,West Brom,15.0,371,175,8,934,12,7684,30,0.46755333855190745,0.5502534829276243,,1.0661856530798846,0.0,1.5,Grosicki,0.1,0.30000000000000004,,,,0.0,,,,,,,0.1,,,,,,,,,,,,,,0.1,0.2,0.0675,,,,1.1999999999999993,1.8999999999999984,2.3000000000000007,1.6999999999999993,0.8000000000000007,3.3000000000000007,0.0,3.6000000000000014,,2.0,1.7999999999999972,1.1000000000000014,1.5,0.3999999999999986,,,,,,,,0.5,,,,0.0,,,,,,,0.1,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.722636222447293,,,,,,,,,,,,,,0
411,41.73554704266429,2.2027094272517265,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3,119,100.0,100.0,3.2381377162394176,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50229,2.0,,0,0,-4,4,204.1,119,81,2.0,,0,3,2.6,1.6,1,Matt,2.6,2.5690547218940063,2.8065742167396155,18.94736842105264,24,22,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,49.0,207,103,False,150.8,259,107,776,,2020-09-14T10:30:13.911211Z,2.1967058156333388,2.3101376390450463,2.2976018991413074,51,0,0,,0,,50229.jpg,1.9,0,0,Phillips,0.0,False,,a,18,35,West Brom,135.0,171,90,36,4705,48,11187,80,0.43190380926504446,0.5037362199792169,0.5503086699489442,0.9753761286468133,0.5,7.1,Phillips,1.2,3.6,,0.0,0.30000000000000004,0.2,0.09999999999999998,0.0,0.0,0.0,0.10000000000000007,,,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1.2,2.4,0.1266666666666666,,2.700000000000003,1.6999999999999993,1.1999999999999993,1.8999999999999984,2.3000000000000007,1.6999999999999993,0.8000000000000007,3.3000000000000007,0.0,3.6000000000000014,3.6,2.0,1.7999999999999972,1.1000000000000014,1.5,0.3999999999999986,2.1000000000000005,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.5999999999999996,1.5999999999999996,2.3999999999999986,6.0,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,,,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,,1.0,3.582683524052735,4.8796710331042545,2.4495686192226347,2.100258843722804,2.182683524052735,1.0,3.33688316740124,,,1.0,1.0,1.0,10.032871083698078,1.0,1.0,1.0,,0.0,1.0,1.3,1.0,,1
