id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week7,cleansheet_week7,xA,xA_points,xG_week7,goals_week7,xPoints week 7,xA_week7,assists_week7,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
11,3,6,141,,,2,98745,,,1,-1,1,-1,87.5,68,15,,,1,2,5.5,5.0,12,Héctor,5.0,7,0,23.3,92,22,False,107.8,101,34,630,,,51,0,0,,0,,98745.jpg,4.7,0,0,Bellerín,7.4,False,,a,1,3,37.0,168,42,33,391729,110223,224808,8654,1.0,6.5,Bellerín,3,Arsenal,7.0212765957446805,30.370555201741684,0.1,0.6000000000000001,8.704245041313879,0.2999999999999989,1.0,0.5,1.5,0.0,0.0,9.452042936202812,0.09999999999999998,1.0,4.325503316611695,4.874923012311927,0.0,0.0,0.2,1.0,0.2,0.0,2.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,0.19914827347145586,0.0,0.0,3.0,0.0,0.0,0.0,11.67657590487391,0.0,0.0,0.20000000000000007,0.0,0.2,2.0,2.9863878557664254,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.8047768476488084,0.1,0.0,1.2000000000000002,0.0,0.0,0.0,5.423786363592682,4.117572258301461,4.236999902652687,4.332274738914902,0.8481379052179796,1.9153650623221847,0.6,0.08545454545454545
13,0,0,0,25.0,25.0,0,101184,,,0,0,0,0,0.0,482,193,,,0,2,0.1,0.0,0,Calum,0.0,0,0,0.0,500,193,False,0.0,495,193,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.386295Z,45,0,0,,0,,101184.jpg,0.0,0,0,Chambers,0.0,False,,d,1,3,0.0,455,182,0,332,22,869,44,0.0,0.0,Chambers,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,0,9,,,0,111457,,,0,0,-2,2,5.4,307,100,,,0,2,0.5,0.0,0,Sead,0.0,1,0,1.3,383,142,False,3.6,382,145,90,,,48,0,0,,0,,111457.jpg,2.0,0,0,Kolasinac,0.2,False,,a,1,3,4.0,311,107,2,4510,169,15165,674,0.0,0.4,Kolasinac,0,Arsenal,1.0,3.2396955058840966,0.0,0.0,1.2396955058840975,0.2999999999999989,0.0,0.0,0.0,,,,,,3.2396955058840966,,,,,,,,2.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,,,,3.0,0.0,,,,,,0.20000000000000007,0.0,,,,,,1.4000000000000004,0.0,,,,,,1.2000000000000002,0.0,,,,3.00378950553727,3.1528264434855324,3.2552925987505303,0.6749365637258535,1.478711923350692,0.0,0.0
15,0,0,35,,,1,154043,,,0,0,-2,2,4.3,318,108,,,0,2,0.8,0.3,1,Ainsley,0.3,3,0,3.2,347,125,False,20.2,312,125,187,,,48,0,0,,0,,154043.jpg,2.2,0,0,Maitland-Niles,1.1,False,,a,1,3,7.0,291,96,9,45777,653,111627,5640,0.1,1.9,Maitland-Niles,0,Arsenal,4.090909090909091,10.071481614980401,0.0,0.0,5.0714816149803985,0.2999999999999989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.46191772810632,5.274923012311927,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.1991482734714558,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,1.2000000000000002,0.0,,,1.0663827578238183,2.2260117277594933,2.3750486657077547,2.4775148209727527,0.5128995266888167,1.1237065620047515,0.0,0.0
16,0,0,84,100.0,0.0,2,156074,,,-1,1,-1,1,2.3,333,117,,,0,2,2.2,0.0,5,Rob,1.7,4,0,8.5,263,90,False,82.8,153,60,360,,2020-10-17T22:30:19.025474Z,44,0,0,,0,,156074.jpg,3.5,0,0,Holding,1.3,False,,a,1,3,0.0,425,171,14,164876,5939,192274,6946,0.4,3.2,Holding,1,Arsenal,4.0,10.958782023536394,0.0,0.0,4.958782023536392,0.2999999999999989,1.0,0.0,0.0,0.0,0.0,3.9632728827268746,0.0,0.0,2.7396955058840966,5.274923012311927,0.0,0.0,0.2,1.0,0.0,0.0,2.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,1.1991482734714558,0.0,0.0,3.0,0.0,0.0,0.0,,,,0.20000000000000007,0.0,,,,,,1.4000000000000004,0.0,,,,,,1.2000000000000002,0.0,,,2.581210578099165,2.503789505537269,2.652826443485532,2.75529259875053,0.6226580695191128,1.3060985853923819,0.0,0.0
17,0,0,105,100.0,100.0,2,192895,,,0,0,-1,1,70.2,99,22,,,0,2,3.8,3.3,6,Kieran,3.3,6,0,18.5,132,37,False,93.6,130,48,530,,2020-10-14T10:30:19.613747Z,54,0,0,,0,,192895.jpg,3.2,0,0,Tierney,5.4,False,,a,1,3,21.0,221,63,19,106598,11305,511954,8033,0.6,3.5,Tierney,0,Arsenal,5.9375,19.560692066186828,0.0,0.0,7.3606920661868305,0.2999999999999989,1.0,0.4,1.2000000000000002,0.0,0.0,4.963272882726875,0.0,0.0,3.2944323479893605,5.274923012311927,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.1991482734714558,0.0,0.0,3.0,0.0,0.0,0.0,5.274923012311927,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,2.9863878557664254,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,4.404776847648808,0.0,0.0,1.2000000000000002,0.0,0.4,0.0,3.765701774385098,3.0774299078989045,3.2064589021335395,3.3040656538682596,0.6100800644424741,1.41769795766331,0.4,0.06736842105263158
18,0,0,35,,,0,195735,2.0,,0,0,-3,3,21.4,228,135,3.0,,0,3,1.5,1.0,0,Nicolas,1.0,4,1,12.1,213,99,False,38.8,253,101,202,,,77,0,0,2.0,0,,195735.jpg,2.0,0,0,Pépé,0.8,False,,a,1,3,61.0,110,64,12,20040,1406,118774,4694,0.1,1.6,Pépé,0,Arsenal,6.0,11.159543258826153,0.4,2.0,1.8595432588261471,0.2999999999999989,0.0,0.1,0.30000000000000004,,,,,,1.8599238764710249,2.118730753077981,0.0,0.0,0.2,0.0,0.1,0.0,1.5,0.1,0.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,0.1,1.0,0.20000000000000007,0.0,0.0,0.0,3.2465969639416064,0.2,0.0,1.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,1.6866492409854017,1.8368017853775207,1.8361119252341385,1.8525116266253403,0.24154855538584738,0.6702700392298774,0.5,0.08333333333333333
19,0,0,0,0.0,0.0,0,198849,,,0,0,-3,3,0.0,512,204,,,0,3,0.0,0.0,0,Lucas,0.0,0,0,0.0,527,204,False,0.0,522,204,0,Joined Atletico Madrid on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T22:30:19.674811Z,47,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.1,False,,n,1,3,0.0,491,195,0,3254,18,15808,386,0.0,0.0,Torreira,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,,,0,200089,,,0,0,-2,2,0.0,532,213,,,0,3,0.5,0.0,0,Joseph,0.0,0,0,0.0,544,213,False,0.0,539,213,0,,,48,0,0,,0,,200089.jpg,0.0,0,0,Willock,0.1,False,,a,1,3,0.0,517,207,0,2191,197,6354,370,0.0,0.0,Willock,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,0,0,100.0,100.0,0,200641,5.0,,0,0,-3,3,0.0,567,225,,,0,3,0.5,0.0,0,Reiss,0.0,0,0,0.0,574,225,False,0.0,569,225,0,,2020-10-05T10:00:15.059375Z,52,0,0,,0,,200641.jpg,0.0,0,0,Nelson,0.0,False,,a,1,3,0.0,560,221,0,993,111,4653,158,0.0,0.0,Nelson,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,3,47,,,0,205533,,,-1,1,-4,4,4.5,315,45,,,0,4,1.5,1.0,1,Edward,1.0,1,1,8.8,259,35,False,43.6,235,26,120,,,56,0,0,,0,,205533.jpg,2.0,0,0,Nketiah,0.7,False,,a,1,3,42.0,157,36,14,30438,1447,114627,3450,0.2,2.5,Nketiah,0,Arsenal,7.0,13.6,0.9,3.6,0.0,0.2999999999999989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9428571428571428,1.0,0.0,0.0,0.2,0.0,0.0,0.0,7.6,0.9,1.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,1.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,1.0,1.9909599524380857,1.940046881381087,1.927681434897793,0.3469387755102041,0.8210069903077017,0.9,0.1285714285714286
23,0,0,0,100.0,100.0,0,209289,,,0,0,-1,1,0.0,459,183,,,0,3,0.5,0.0,0,Emile,0.0,0,0,0.0,480,183,False,0.0,474,183,0,,2020-09-11T11:00:08.673059Z,44,0,0,,0,,209289.jpg,0.0,0,0,Smith Rowe,0.2,False,,a,1,3,0.0,430,170,0,11869,833,14916,1143,0.0,0.0,Smith Rowe,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,1,69,100.0,100.0,2,223340,4.0,,0,0,-2,2,61.1,114,72,,,0,3,3.2,2.7,3,Bukayo,2.7,3,1,32.9,53,30,False,83.8,150,59,418,,2020-10-26T14:00:19.932354Z,53,0,0,,0,,223340.jpg,3.6,0,0,Saka,2.9,False,,a,1,3,184.0,26,11,18,89507,15241,405792,11268,0.5,3.4,Saka,0,Arsenal,5.0,18.34961938235512,1.1,5.5,1.5496193823551219,0.2999999999999989,1.0,0.1,0.30000000000000004,0.10000000000000007,0.0,3.2408182206817187,0.0,0.0,3.669923876471025,,,,,,,,2.649568619222635,0.1,0.0,1.9,0.0,0.0,0.0,,,,3.0,0.0,,,5.318730753077982,0.30000000000000004,1.0,0.20000000000000007,0.0,0.0,0.0,4.246596963941607,0.4,0.0,1.4000000000000004,0.0,0.0,0.0,3.6011942119122016,0.2,0.0,1.2000000000000002,1.0,0.1,0.0,4.101835037403378,3.7194459357724448,3.641867909986503,3.639593497290434,0.692438467258684,1.5941130649924566,1.2000000000000002,0.24000000000000005
25,0,0,0,0.0,0.0,0,242166,,,0,0,-3,3,0.0,513,205,,,0,3,0.0,0.0,0,Matteo,0.0,0,0,0.0,528,205,False,0.0,523,205,0,Joined Hertha Berlin on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T17:00:15.072120Z,47,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.1,False,,n,1,3,0.0,493,196,0,2589,11,11785,287,0.0,0.0,Guendouzi,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,0,0,0.0,0.0,0,444145,,,0,0,-1,1,0.0,550,218,,,0,3,0.0,0.0,0,Gabriel Teodoro,0.0,0,0,0.0,562,218,False,0.0,557,218,0,Knee injury - Expected back 31 Dec,2020-08-15T10:00:11.409498Z,49,0,0,,0,,444145.jpg,0.0,0,0,Martinelli Silva,0.0,False,,i,1,3,0.0,539,214,0,709,47,2214,68,0.0,0.0,Martinelli,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,0,0,,,0,462424,,,-1,1,-4,4,0.0,416,164,,,0,2,0.5,0.0,0,William,0.0,0,0,0.0,440,166,False,0.0,434,166,0,,,41,0,0,,0,,462424.jpg,0.0,0,0,Saliba,0.9,False,,a,1,3,0.0,383,148,0,21077,1070,189352,3886,0.0,0.0,Saliba,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,3,2,83,100.0,100.0,2,47431,1.0,,0,0,-2,2,114.5,44,32,1.0,,1,3,2.2,1.7,3,Willian,1.7,5,0,21.8,108,59,False,56.8,207,81,447,,2020-10-21T16:30:22.095468Z,78,0,0,,0,,47431.jpg,4.2,0,0,Borges Da Silva,5.2,False,,a,1,3,46.0,146,80,25,735442,9549,1122807,26264,0.2,3.2,Willian,0,Arsenal,5.9523809523809526,25.011095139422,0.7,3.5,1.844784978994193,0.2999999999999989,1.0,0.7,2.1,0.09999999999999998,0.0,3.2408182206817187,0.0,0.0,4.201863983422896,12.333730753077983,0.6,0.0,0.2,1.0,0.2,3.0,2.4495686192226347,0.0,0.0,1.9,0.0,0.09999999999999998,0.0,3.249787068367864,0.0,0.0,3.0,0.0,0.4,0.0,2.8187307530779817,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,,,,1.2000000000000002,0.0,,,2.8889832515172924,4.230883556329595,4.175005812829723,4.178001828212535,0.5387005106952432,1.5045086486098587,1.4,0.23519999999999996
494,0,5,129,,,2,226597,,,0,0,1,-1,6.2,303,96,,,1,2,4.2,3.7,7,Gabriel,3.7,4,1,24.8,86,18,False,160.4,39,12,540,,,51,0,0,,0,,226597.jpg,5.0,0,0,Magalhães,11.6,False,,a,1,3,81.0,80,11,30,853136,29298,476687,19756,0.7,5.9,Gabriel,1,Arsenal,6.0,25.23817303530459,0.3,1.7999999999999998,7.4381730353045885,0.2999999999999989,1.0,0.0,0.0,0.0,0.0,5.9632728827268755,0.0,0.0,4.2063621725507625,8.874923012311926,0.1,1.0,0.2,1.0,0.0,0.0,2.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,,,,3.0,0.0,,,5.274923012311927,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,3.5863878557664246,0.1,0.0,1.4000000000000004,0.0,0.0,0.0,3.804776847648808,0.09999999999999998,0.0,1.2000000000000002,0.0,0.0,0.0,4.657340149613509,3.9985161444594857,4.117853790957831,4.213106769107576,0.8247768965785809,1.862608476991865,0.3,0.049999999999999996
501,1,3,99,100.0,100.0,1,182539,3.0,,-1,1,-1,1,140.1,28,22,,,0,3,1.8,1.3,0,Daniel,1.3,4,0,27.6,74,44,False,111.4,93,35,392,,2020-10-21T16:30:22.125075Z,49,0,0,,0,,182539.jpg,2.7,0,0,Ceballos Fernández,1.4,False,,a,1,3,24.0,204,107,16,116376,1685,162692,11254,0.3,3.3,Ceballos,1,Arsenal,5.925925925925926,19.825355988119046,0.0,0.0,1.836585934643108,0.2999999999999989,0.0,1.6,4.800000000000002,,,,,,3.345528822995089,1.8187307530779817,0.0,0.0,0.2,0.0,0.0,0.0,9.317989671854214,0.0,0.0,1.9,0.0,0.9,1.0,0.8999999999999998,0.0,0.0,3.0,0.0,0.29999999999999993,0.0,3.118730753077982,0.0,0.0,0.20000000000000007,1.0,0.10000000000000007,0.0,2.5465969639416057,0.0,0.0,1.4000000000000004,0.0,0.09999999999999988,0.0,2.9011942119122027,0.0,0.0,1.2000000000000002,0.0,0.20000000000000007,0.0,2.366630482232948,3.3623142479983668,3.3193853955706603,3.3255263561757213,0.682760984284712,1.5113558654866832,1.6,0.27
526,0,0,62,,,2,153256,,,0,0,-1,1,25.2,207,127,,,0,3,1.5,1.0,3,Mohamed Naser,1.0,4,0,9.7,245,112,False,48.8,224,89,360,,,44,0,0,,0,,153256.jpg,2.5,0,0,El Sayed Elneny,1.6,False,,a,1,3,23.0,206,108,10,177975,14181,123327,6773,0.2,2.3,Elneny,0,Arsenal,4.0,10.739695505884097,0.3,1.5,1.2396955058840975,0.2999999999999989,1.0,0.0,0.0,0.09999999999999998,0.0,3.2408182206817187,0.0,0.0,2.6849238764710246,3.8187307530779817,,,0.2,1.0,,,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2.049787068367864,0.0,0.0,3.0,0.0,0.0,0.0,2.8187307530779817,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,1.2000000000000002,0.0,,,2.7031120140425213,2.661022341703756,2.6611574618784264,2.677757529300607,0.6102099719252329,1.279987235593688,0.3,0.075
527,0,0,0,,,0,113534,,,0,0,0,0,0.0,398,14,,,0,1,0.5,0.0,0,Matt,0.0,0,0,0.0,421,36,False,0.0,415,36,0,,,40,0,0,,0,,113534.jpg,0.0,0,0,Macey,1.3,False,,a,1,3,0.0,360,11,0,93921,4835,36844,3040,0.0,0.0,Macey,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,0,0,0,,,0,115918,,,0,0,0,0,0.0,487,46,,,0,1,0.5,0.0,0,Rúnar Alex,0.0,0,0,0.0,503,62,False,0.0,498,62,0,,,45,0,0,,0,,115918.jpg,0.0,0,0,Rúnarsson,0.0,False,,a,1,3,0.0,460,43,0,1112,111,730,130,0.0,0.0,Rúnarsson,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,0,0,36,,,1,167199,,,0,0,0,0,18.2,240,143,,,0,3,2.2,1.7,3,Thomas,1.7,1,0,6.3,294,138,False,36.0,269,110,187,,,50,0,0,,0,,167199.jpg,1.7,0,0,Partey,1.1,False,,a,1,3,9.0,277,141,5,89026,22183,20978,4511,0.3,1.0,Partey,1,Arsenal,2.9411764705882355,5.211540813150072,0.0,0.0,0.911540813150072,0.2999999999999989,1.0,0.1,0.30000000000000004,0.0,0.0,2.7408182206817187,0.0,0.0,1.7719238764710243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.6011942119122016,0.0,0.0,1.2000000000000002,0.0,0.1,0.0,1.78067081086464,1.7224877669512046,1.7496492423452987,1.772813300942362,0.35438477529420487,0.7924284477488301,0.1,0.034
12,0,4,144,,,3,98980,,,0,0,3,-3,0.0,522,52,,,0,1,3.5,4.0,0,Emiliano,4.0,9,0,17.7,142,4,True,177.8,27,4,540,,,48,0,0,,1,,98980.jpg,5.7,0,20,Martínez,26.6,False,,a,2,7,0.0,503,51,34,1683220,41710,314196,64798,0.8,7.1,Martínez,0,Aston Villa,5.964912280701754,28.18538165751601,0.0,0.0,6.185381657516007,0.8999999999999995,0.0,0.0,0.0,0.0,0.0,1.6262786389623969,0.0,0.0,4.725196336701214,,,,,,,,10.626278638962397,0.0,0.0,0.9,1.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,3.7307340962109374,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,7.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,3.14753266960496,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,3.9372266328640086,4.908453499500795,4.9046222154363965,5.005809317456927,0.9844159034794197,2.1567471852100257,0.0,0.0
28,0,0,0,0.0,0.0,0,21205,,,0,0,0,0,0.0,472,38,,,0,1,0.0,0.0,0,Tom,0.0,0,0,0.0,492,58,False,0.0,487,58,0,Knee injury - Unknown return date,2020-08-15T10:00:11.430596Z,45,0,0,,0,,21205.jpg,0.0,0,0,Heaton,0.0,False,,i,2,7,0.0,444,35,0,937,28,2610,127,0.0,0.0,Heaton,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,0,8,,,0,37339,,,0,0,-1,1,15.9,252,73,,,0,2,-0.2,0.3,1,Ahmed,0.3,0,0,2.8,352,128,False,7.6,365,141,33,,,44,0,0,,0,,37339.jpg,1.0,0,0,El Mohamady,0.3,False,,a,2,7,4.0,305,103,2,7327,251,20800,1031,0.1,0.5,El Mohamady,0,Aston Villa,2.0,4.0739220851671325,0.0,0.0,2.0739220851671325,0.8999999999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0369610425835663,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,1.0,2.220218205383147,2.2163869213187484,2.3175740233392785,0.462945691496265,0.9710830749270641,0.0,0.0
30,0,0,0,0.0,0.0,0,40564,,,0,0,-1,1,0.0,433,179,,,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,456,179,False,0.0,450,179,0,Not included in Aston Villa's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.217167Z,44,0,0,,0,,40564.jpg,0.0,0,0,Lansbury,0.2,False,,n,2,7,0.0,402,166,0,4307,112,13160,912,0.0,0.0,Lansbury,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,0,0,,,0,47390,,,0,0,-1,1,0.0,436,176,,,0,2,-0.5,0.0,0,Neil,0.0,0,0,0.0,459,177,False,0.0,453,177,0,,,44,0,0,,0,,47390.jpg,0.0,0,0,Taylor,0.2,False,,a,2,7,0.0,405,162,0,8421,205,18370,961,0.0,0.0,Taylor,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,0,0,,,0,79852,,,0,0,0,0,0.0,394,11,,,0,1,-0.5,0.0,0,Jed,0.0,0,0,0.0,417,33,False,0.0,411,33,0,,,40,0,0,,0,,79852.jpg,0.0,0,0,Steer,5.6,False,,a,2,7,0.0,356,8,0,171340,6043,132077,6157,0.0,0.0,Steer,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,3,57,,,2,85242,1.0,,0,0,0,0,77.7,87,59,1.0,,1,3,-0.5,0.0,0,Conor,0.0,0,1,16.3,156,79,False,62.2,196,75,137,,,60,0,0,,0,,85242.jpg,8.5,0,0,Hourihane,0.2,False,,a,2,7,23.0,212,112,17,22300,92,19244,1730,0.0,2.8,Hourihane,0,Aston Villa,2.0,13.107250574767717,0.4,2.0,0.5184805212917831,0.8999999999999995,0.0,0.8,2.4000000000000004,,,,,,6.553625287383858,,,,,,,,3.2065696597405986,0.1,0.0,0.9,1.0,0.1,0.0,10.49313702792934,0.30000000000000004,1.0,0.7000000000000001,1.0,0.7000000000000001,1.0,,,,1.6999999999999995,0.0,,,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,10.49313702792934,6.206286967514615,6.336008687668402,6.5508040918211625,1.092270881230643,2.675506319915203,1.2000000000000002,0.6000000000000001
34,0,0,0,0.0,0.0,0,89274,,,0,0,-1,1,0.0,586,233,,,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,589,234,False,0.0,586,234,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,,0,,89274.jpg,0.0,0,0,Peleteiro Romallo,0.1,False,,u,2,7,0.0,585,232,0,1394,16,6947,242,0.0,0.0,Jota,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,0,0,0.0,0.0,0,98770,,,0,0,0,0,0.0,396,12,,,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,419,34,False,0.0,413,34,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,,0,,98770.jpg,0.0,0,0,Nyland,9.2,False,,u,2,7,0.0,358,9,0,143617,210,539123,25059,0.0,0.0,Nyland,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,0,0,100.0,100.0,0,108156,,,0,0,-1,1,0.0,448,180,,,0,2,-0.5,0.0,0,Bjorn,0.0,0,0,0.0,470,181,False,0.0,464,181,0,,2020-09-18T10:00:08.441455Z,44,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.1,False,,a,2,7,0.0,418,167,0,10349,40,16452,124,0.0,0.0,Engels,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,5,5,183,,,3,114283,3.0,,1,-1,4,-4,223.8,6,6,7.0,,2,3,5.8,6.3,15,Jack,6.3,9,4,84.6,4,3,True,270.4,6,3,540,,,74,0,0,4.0,0,,114283.jpg,9.0,0,0,Grealish,31.3,False,,a,2,7,353.0,5,2,54,1998524,248526,543686,53647,0.9,7.3,Grealish,1,Aston Villa,6.0,40.79929183125503,1.9,9.5,1.5554415638753494,0.8999999999999995,0.0,2.6,7.800000000000002,0.2999999999999998,1.0,8.884109766692475,0.20000000000000007,2.0,6.799881971875838,,,,,,,,4.206569659740599,0.3,0.0,0.9,1.0,0.1,0.0,4.096585303791408,0.2,1.0,0.7000000000000001,1.0,0.2,0.0,17.18516286289571,0.6000000000000001,2.0,1.6999999999999995,0.0,1.6,3.0,3.748811636094026,0.0,0.0,0.6000000000000001,1.0,0.3999999999999999,0.0,3.83688316740124,0.5,0.0,3.3000000000000003,0.0,0.10000000000000007,0.0,7.5503105473749725,6.330428068420725,6.5007396460591,6.77439447274635,0.9189029691724104,2.499686327117595,4.5,0.75
